key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,liddell,mutual_information,deltaP_min,deltaP_max,deltaP_max_abs,deltaP_product,unexpected_f,unexpected_ratio,expected_sqrt,unexpected_abs_sqrt,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt
scantily~clad,scantily,clad,5367,0.4769,104950.6283,6.648295,0.7056266,0.991476,0.70562714,0.9915019,5413,7606,86330753,5367.0,46.0,2239.0,86323101.0,5413.0,86325340.0,7606.0,86323147.0,5412.523098356,7605.523098356,86317734.47690165,73.2533,0.82448727,0.7056266,4.051303,0.7056266,0.991476,0.991476,0.69961184,5366.5231,0.9999111,0.6905795,73.25655,15.060166,15.051428,15.064069,15.073499,15.136595,15.078019,73.25981162956946,73.57309290766564,87.21238444166057
most~prestigious,most,prestigious,35273,3986.49884,126642.6579,1.5913432,0.70344585,0.0044433577,0.7926695,0.0045607416,7734049,44499,86330753,35273.0,7698776.0,9226.0,78587478.0,7734049.0,78596704.0,44499.0,86286254.0,7730062.501162778,40512.501162778,78556191.49883722,166.58496,0.009069302,0.70344585,0.9468508,0.0044433577,0.70344585,0.70344585,0.0031256615,31286.50116,0.8869816,63.138725,176.87991,5.1904364,5.185612,5.192591,5.197797,5.2326293,5.2002926,187.81107528577755,2781.0158216018835,210.94786085665814
more~equitable,more,equitable,8114,1117.08815,26280.8771,1.5276216,0.69712347,0.0008194804,0.80832833,0.0008445575,9607398,10038,86330753,8114.0,9599284.0,1924.0,76721431.0,9607398.0,76723355.0,10038.0,86320715.0,9606280.911850382,8920.911850381,76714434.08814962,77.67637,0.001687352,0.69712347,0.8611476,0.0008194804,0.69712347,0.69712347,0.00057127903,6996.91185,0.86232585,33.422867,83.647545,4.8795385,4.869073,4.884213,4.895507,4.9710727,4.9009204,90.07774419910837,3099.5802941688735,100.18981984213765
too~shabby,too,shabby,5903,334.35154,28458.7441,1.8092536,0.6954502,0.0016122307,0.73713785,0.001637676,3604498,8008,86330753,5903.0,3598595.0,2105.0,82724150.0,3604498.0,82726255.0,8008.0,86322745.0,3604163.648462674,7673.648462675,82718581.35153733,72.4792,0.003268091,0.6954502,1.2468694,0.0016122307,0.6954502,0.6954502,0.0011212261,5568.64846,0.9433591,18.285282,74.623375,5.813693,5.8032165,5.8183722,5.829677,5.905319,5.8350964,76.83098333354845,1898.5515531583544,89.48742928478838
most~recent,most,recent,313185,36007.1354,1114531.3188,1.5721292,0.6928481,0.039365232,0.77920866,0.04049431,7734049,401927,86330753,313185.0,7420864.0,88742.0,78507962.0,7734049.0,78596704.0,401927.0,85928826.0,7698041.86460037,365919.86460037,78230784.13539962,495.2883,0.07698769,0.6928481,0.93941236,0.039365232,0.6928481,0.6928481,0.027274126,277177.8646,0.8850292,189.75546,526.47687,5.135514,5.1339517,5.1362114,5.1378965,5.1491747,5.138705,559.6293416181821,2781.0158216018835,633.977128925011
more~holistic,more,holistic,6449,893.51472,20732.5479,1.5133361,0.6919918,0.0006506601,0.80321336,0.0006712535,9607398,8029,86330753,6449.0,9600949.0,1580.0,76721775.0,9607398.0,76723355.0,8029.0,86322724.0,9606504.485280607,7135.485280604,76716219.5147194,69.179245,0.001341386,0.6919918,0.8583907,0.0006506601,0.6919918,0.6919918,0.00045025145,5555.48528,0.8614491,29.891716,74.535126,4.8115983,4.800012,4.816773,4.829275,4.912929,4.8352685,80.30566605165541,3099.5802941688735,89.60468737739114
not~uncommon,not,uncommon,45216,3227.86389,197304.8256,1.6992774,0.68026936,0.0098200245,0.73204136,0.0100223115,4511534,61767,86330753,45216.0,4466318.0,16551.0,81802668.0,4511534.0,81819219.0,61767.0,86268986.0,4508306.136105682,58539.136105682,81760679.86389431,197.46063,0.0197739,0.68026936,1.146377,0.0098200245,0.68026936,0.68026936,0.006680262,41988.13611,0.92861235,56.814293,204.91006,5.561175,5.5574303,5.5628476,5.5668883,5.593926,5.5688257,212.6405417600322,2124.0371936479833,248.52967629641336
most~beloved,most,beloved,18447,2148.90554,64159.7516,1.5303924,0.67964417,0.0023146807,0.76904154,0.0023851672,7734049,23987,86330753,18447.0,7715602.0,5540.0,78591164.0,7734049.0,78596704.0,23987.0,86306766.0,7731900.09446036,21838.09446036,78574865.90553965,119.997986,0.004755585,0.67964417,0.9337084,0.0023146807,0.67964417,0.67964417,0.0015731592,16298.09446,0.8835092,46.35629,127.663994,4.963286,4.956964,4.9661093,4.9729314,5.018577,4.9762015,135.81973347050862,2781.0158216018835,154.87737084545307
still~ongoing,still,ongoing,8942,128.7539,66589.0248,2.3495495,0.67950743,0.010388409,0.6893309,0.010435558,856878,12972,86330753,8942.0,847936.0,4030.0,85469845.0,856878.0,85473875.0,12972.0,86317781.0,856749.246096788,12843.246096788,85461031.75390321,93.20057,0.020559868,0.67950743,1.8416742,0.010388409,0.67950743,0.67950743,0.0070590014,8813.2461,0.98560125,11.346977,93.87889,7.6449776,7.637159,7.6484694,7.6569066,7.713359,7.660951,94.56214887575261,925.6770495156504,113.89468819923079
as~usual,as,usual,16714,1015.3823,77657.1477,1.7483169,0.67431843,0.0043605533,0.7177395,0.0044401623,3764277,23287,86330753,16714.0,3747563.0,6573.0,82559903.0,3764277.0,82566476.0,23287.0,86307466.0,3763261.617700496,22271.617700497,82544204.3822995,121.428665,0.008825725,0.67431843,1.2164508,0.0043605533,0.67431843,0.67431843,0.0029404017,15698.6177,0.9392496,31.865065,125.29413,5.690098,5.6840925,5.6927805,5.699261,5.7426233,5.702368,129.28263611173776,1940.1744766901763,152.6007863675676
very~next,very,next,18063,2661.06045,55427.1525,1.4571599,0.6740765,0.0017341895,0.79033035,0.0017970114,10051689,22855,86330753,18063.0,10033626.0,4792.0,76274272.0,10051689.0,76279064.0,22855.0,86307898.0,10049027.939553846,20193.939553846,76258870.06044616,114.59891,0.003585869,0.6740765,0.83173513,0.0017341895,0.6740765,0.6740765,0.0011689764,15401.93955,0.85267895,51.58547,124.10455,4.7137465,4.707041,4.7167416,4.723978,4.772396,4.7274466,134.39866070761272,3170.439874843868,151.1787022037165
most~notorious,most,notorious,17387,2081.80543,58799.8535,1.4809124,0.6588052,0.0021736675,0.7482141,0.002248111,7734049,23238,86330753,17387.0,7716662.0,5851.0,78590853.0,7734049.0,78596704.0,23238.0,86307515.0,7731967.194566634,21156.194566634,78575547.80543336,116.07175,0.004482753,0.6588052,0.9217845,0.0021736675,0.6588052,0.6588052,0.0014320236,15305.19457,0.88026655,45.626804,123.714165,4.800695,4.7944584,4.80348,4.81021,4.85524,4.8134365,131.8597740025365,2781.0158216018835,152.44015219095002
much~broader,much,broader,13869,477.62944,78912.5103,1.9478176,0.65482986,0.0068018814,0.67802495,0.0068799932,2015845,20455,86330753,13869.0,2001976.0,6586.0,84308322.0,2015845.0,84314908.0,20455.0,86310298.0,2015367.370556932,19977.370556932,84294930.62944308,113.71099,0.013621765,0.65482986,1.462954,0.0068018814,0.65482986,0.65482986,0.004454075,13391.37056,0.9655614,21.854734,115.72109,6.346225,6.3400545,6.3489804,6.3556385,6.400187,6.35883,117.76671855834313,1419.8045640157661,143.020977482326
mentally~retarded,mentally,retarded,5832,8.50044,70025.2561,3.3251216,0.65008414,0.071162105,0.6509655,0.07119836,81912,8959,86330753,5832.0,76080.0,3127.0,86245714.0,81912.0,86248841.0,8959.0,86321794.0,81903.499557429,8950.499557429,86239890.50044256,76.256226,0.12835778,0.65008414,2.836376,0.071162105,0.65008414,0.65008414,0.046261355,5823.49956,0.9985424,2.9155514,76.31186,10.771776,10.762741,10.775811,10.78556,10.85079,10.790234,76.36753236814714,286.2027253539002,94.65199416811038
not~alone,not,alone,57909,4329.21626,243847.227,1.6299758,0.647392,0.012531035,0.6990295,0.012835767,4511534,82842,86330753,57909.0,4453625.0,24933.0,81794286.0,4511534.0,81819219.0,82842.0,86247911.0,4507204.783739973,78512.783739973,81740706.21626003,222.65268,0.025208646,0.647392,1.1263368,0.012531035,0.647392,0.647392,0.008112491,53579.78374,0.92524105,65.79678,231.47307,5.3385787,5.3354583,5.3399725,5.3433394,5.365868,5.3449535,240.6428889454247,2124.0371936479833,287.8228621913138
most~iconic,most,iconic,28915,3529.161,95939.1238,1.4493563,0.644703,0.0036053364,0.733995,0.0037386627,7734049,39394,86330753,28915.0,7705134.0,10479.0,78586225.0,7734049.0,78596704.0,39394.0,86291359.0,7730519.83900327,35864.839003269,78560839.16099674,149.28973,0.007439432,0.644703,0.91345173,0.0036053364,0.644703,0.644703,0.0023243711,25385.839,0.87794703,59.406742,159.32935,4.7221985,4.7174945,4.7242994,4.7293754,4.7633395,4.7318087,170.0441119239358,2781.0158216018835,198.47921805569467
much~nicer,much,nicer,7236,258.02031,40337.2365,1.9010801,0.6315722,0.0035443264,0.6548416,0.0035895617,2015845,11050,86330753,7236.0,2008609.0,3814.0,84311094.0,2015845.0,84314908.0,11050.0,86319703.0,2015586.979694652,10791.979694652,84304116.02030535,82.031456,0.007139985,0.6315722,1.4478446,0.0035443264,0.6315722,0.6315722,0.002238498,6977.97969,0.9643421,16.063011,83.5343,6.1570454,6.1487913,6.1607323,6.169639,6.2292366,6.173909,85.06468127254695,1419.8045640157661,105.11898020814318
very~near,very,near,9606,1517.34586,27155.4991,1.3282765,0.62077004,0.0009107463,0.73710865,0.0009556603,10051689,13032,86330753,9606.0,10042083.0,3426.0,76275638.0,10051689.0,76279064.0,13032.0,86317721.0,10050171.65413545,11514.65413545,76267549.34586455,82.528694,0.001908846,0.62077004,0.801458,0.0009107463,0.62077004,0.62077004,0.000565364,8088.654140000001,0.84204185,38.953125,89.93694,4.2588563,4.2506433,4.262524,4.2713866,4.3306847,4.275635,98.01020355044673,3170.439874843868,114.15778554264269
most~enduring,most,enduring,8599,1092.32523,27387.0846,1.3862953,0.61574143,0.0010661097,0.7052407,0.0011118368,7734049,12193,86330753,8599.0,7725450.0,3594.0,78593110.0,7734049.0,78596704.0,12193.0,86318560.0,7732956.674771966,11100.674771967,78585603.32522804,80.95126,0.002220173,0.61574143,0.896096,0.0010661097,0.61574143,0.61574143,0.0006564479,7506.67477,0.87297064,33.050343,86.64107,4.4516335,4.443436,4.4552946,4.4641404,4.5233274,4.468381,92.73079315955407,2781.0158216018835,110.42191811411355
almost~daily,almost,daily,6972,60.78738,58011.6241,2.4843478,0.61506605,0.01488058,0.62039506,0.014930263,466971,11238,86330753,6972.0,459999.0,4266.0,85859516.0,466971.0,85863782.0,11238.0,86319515.0,466910.212622204,11177.212622204,85852604.78737779,82.7705,0.029158799,0.61506605,2.059544,0.01488058,0.61506605,0.61506605,0.00915254,6911.21262,0.9912812,7.796626,83.133705,8.082794,8.074794,8.086368,8.095001,8.152767,8.099139,83.4985029805924,683.3527639513869,106.00943354249186
not~guilty,not,guilty,50838,4028.9377,204532.3802,1.5502361,0.60769564,0.010947524,0.65941167,0.011268451,4511534,77096,86330753,50838.0,4460696.0,26258.0,81792961.0,4511534.0,81819219.0,77096.0,86253657.0,4507505.062301936,73067.062301935,81746151.93769807,207.604,0.022158248,0.60769564,1.1009979,0.010947524,0.60769564,0.60769564,0.006652762,46809.0623,0.9207495,63.473915,216.35402,5.0758066,5.072676,5.0772047,5.080583,5.103186,5.0822024,225.4728365014287,2124.0371936479833,277.6616646208115
fully~operational,fully,operational,10760,50.23897,102956.3833,2.7522118,0.6020328,0.044060625,0.6047322,0.04414232,243757,17793,86330753,10760.0,232997.0,7033.0,86079963.0,243757.0,86086996.0,17793.0,86312960.0,243706.761027788,17742.761027788,86069253.23897222,103.24609,0.08227872,0.6020328,2.3307714,0.044060625,0.6020328,0.6020328,0.026525939,10709.76103,0.9953309,7.0879455,103.487976,8.961253,8.954979,8.964055,8.970825,9.016123,8.97407,103.73041983911952,493.71753057796116,133.39040445249427
very~best,very,best,150096,24416.32115,411739.7579,1.2874231,0.60077876,0.01415097,0.7157517,0.014932415,10051689,209704,86330753,150096.0,9901593.0,59608.0,76219456.0,10051689.0,76279064.0,209704.0,86121049.0,10027272.67885363,185287.678853629,76093776.32114637,324.39975,0.029254507,0.60077876,0.7886889,0.01415097,0.60077876,0.60077876,0.008501601,125679.67885,0.8373286,156.25723,354.5133,4.2191625,4.217169,4.2200527,4.222204,4.236598,4.223235,387.4222502644885,3170.439874843868,457.9344931319326
most~famous,most,famous,165181,21697.70179,511504.1645,1.347314,0.59408575,0.020377722,0.6820053,0.021357635,7734049,242199,86330753,165181.0,7568868.0,77018.0,78519686.0,7734049.0,78596704.0,242199.0,86088554.0,7712351.298211727,220501.298211728,78376202.70178828,353.03787,0.04141822,0.59408575,0.8815464,0.020377722,0.59408575,0.59408575,0.012106114,143483.29821,0.86864287,147.30139,378.7919,4.4126563,4.4108624,4.413458,4.4153943,4.4283495,4.416322,406.424654763955,2781.0158216018835,492.13717599872496
very~least,very,least,84937,14049.07183,228110.1254,1.2597573,0.58830917,0.007981664,0.7039192,0.008450023,10051689,120663,86330753,84937.0,9966752.0,35726.0,76243338.0,10051689.0,76279064.0,120663.0,86210090.0,10037639.92817264,106613.928172641,76172450.07182737,243.23375,0.016699579,0.5883091,0.78144926,0.007981664,0.58830917,0.58830917,0.0046956856,70887.92817,0.8345942,118.52878,266.24786,4.125035,4.1224356,4.1261954,4.129,4.147767,4.130345,291.4395306062649,3170.439874843868,347.36580142552896
seemingly~endless,seemingly,endless,16264,56.42986,165623.5807,2.886528,0.5867385,0.0921178,0.58859295,0.09224975,176304,27632,86330753,16264.0,160040.0,11368.0,86143081.0,176304.0,86154449.0,27632.0,86303121.0,176247.570142056,27575.570142056,86126873.42985794,127.087906,0.15950102,0.5867385,2.4597185,0.0921178,0.5867385,0.5867385,0.054049063,16207.57014,0.99653035,7.511981,127.30895,9.357576,9.352627,9.359787,9.365128,9.400863,9.367688,127.53038853543887,419.88569873240505,166.22875804144118
most~notable,most,notable,38695,5148.07424,117781.8057,1.3232566,0.584169,0.004764387,0.67336637,0.005003201,7734049,57465,86330753,38695.0,7695354.0,18770.0,78577934.0,7734049.0,78596704.0,57465.0,86273288.0,7728900.92575831,52316.92575831,78544387.07424168,170.53963,0.009932601,0.584169,0.87601006,0.004764387,0.584169,0.584169,0.002783207,33546.92576,0.86695766,71.750084,183.1582,4.3208194,4.317151,4.322458,4.3264165,4.352902,4.328314,196.7104471043671,2781.0158216018835,239.7185850116757
much~easier,much,easier,142431,5549.88834,764465.654,1.827523,0.577495,0.06952605,0.5992553,0.07065573,2015845,237680,86330753,142431.0,1873414.0,95249.0,84219659.0,2015845.0,84314908.0,237680.0,86093073.0,2010295.111658356,232130.111658357,84082777.88834165,362.69473,0.1264073,0.577495,1.4093202,0.06952605,0.577495,0.577495,0.040150944,136881.11166,0.96103454,74.497574,369.9745,5.9352255,5.9335227,5.9359856,5.937823,5.950115,5.9387035,377.4003179648899,1419.8045640157661,487.5243583658154
more~manageable,more,manageable,13998,2278.91324,37451.7198,1.2373914,0.57241267,0.0013725429,0.6835629,0.0014570022,9607398,20478,86330753,13998.0,9593400.0,6480.0,76716875.0,9607398.0,76723355.0,20478.0,86310275.0,9605119.086757531,18199.086757531,76705155.91324247,99.05144,0.002907806,0.57241267,0.7883382,0.0013725429,0.57241267,0.57241267,0.000785661,11719.08676,0.83719724,47.737965,108.25473,3.9935424,3.987342,3.9963117,4.0030026,4.047771,4.00621,118.31314381758267,3099.5802941688735,143.1013626769501
much~simpler,much,simpler,15505,609.30152,81880.2715,1.7903563,0.57102025,0.0075659747,0.5941979,0.0076915636,2015845,26094,86330753,15505.0,2000340.0,10589.0,84304319.0,2015845.0,84314908.0,26094.0,86304659.0,2015235.698475316,25484.698475316,84289423.30152468,119.62584,0.015186546,0.57102025,1.4056395,0.0075659747,0.57102025,0.57102025,0.004320325,14895.69848,0.9607029,24.684034,122.047935,5.840087,5.8348913,5.842407,5.848014,5.885526,5.8507013,124.51907484397722,1419.8045640157661,161.53637361288014
still~alive,still,alive,59658,1033.90218,413207.7743,2.157258,0.56347483,0.069101796,0.57272047,0.06962252,856878,104166,86330753,59658.0,797220.0,44508.0,85429367.0,856878.0,85473875.0,104166.0,86226587.0,855844.097819765,103132.097819765,85370742.90218024,240.0169,0.12415248,0.56347483,1.7611892,0.069101796,0.56347483,0.56347483,0.03893712,58624.09782,0.98266953,32.15435,242.12413,7.0156507,7.0131044,7.016788,7.0195355,7.03792,7.020853,244.24987205728482,925.6770495156504,322.7475793867399
more~nuanced,more,nuanced,13581,2241.52117,35777.5269,1.2188436,0.5631082,0.0013280831,0.67426276,0.0014135981,9607398,20142,86330753,13581.0,9593817.0,6561.0,76716794.0,9607398.0,76723355.0,20142.0,86310611.0,9605156.478829484,17900.478829485,76705454.52117051,97.30322,0.002821281,0.5631082,0.7823889,0.0013280831,0.5631082,0.5631082,0.0007478545,11339.47883,0.8349517,47.344707,106.48699,3.931916,3.9257116,3.9346871,3.9413822,3.9861794,3.9445915,116.53754759733019,3099.5802941688735,141.92251407017844
openly~gay,openly,gay,22872,19.48964,309856.7775,3.7775521,0.5581602,0.55661184,0.5583712,0.5568215,41076,40962,86330753,22872.0,18204.0,18090.0,86271587.0,41076.0,86289677.0,40962.0,86289791.0,41056.510362142,40942.510362142,86248734.48963785,151.10605,0.55759525,0.5581602,3.0695004,0.55661184,0.5581602,0.5581602,0.3106786,22852.51036,0.9991479,4.414707,151.17047,11.308888,11.305323,11.310481,11.31433,11.340078,11.3161745,151.2349166032765,202.67214904865443,202.3907112493061
long~lasting,long,lasting,13366,21.18696,157404.2715,3.2304327,0.5483313,0.17776585,0.549047,0.17789313,75135,24344,86330753,13366.0,61769.0,10978.0,86244640.0,75135.0,86255618.0,24344.0,86306409.0,75113.813037343,24322.813037343,86231295.18696268,115.42816,0.26872003,0.5483313,2.7999327,0.17776585,0.5483313,0.5483313,0.09747458,13344.813040000001,0.9984149,4.6029296,115.51975,10.354252,10.349153,10.356529,10.362031,10.398846,10.364669,115.61141812122192,274.1076430893528,156.0256389187367
much~quicker,much,quicker,10123,414.86396,52193.1056,1.7455758,0.5465264,0.0049310555,0.5697642,0.0050217155,2015845,17767,86330753,10123.0,2005722.0,7644.0,84307264.0,2015845.0,84314908.0,17767.0,86312986.0,2015430.136039356,17352.136039356,84297555.86396064,96.48976,0.009955685,0.5465264,1.3874035,0.0049310555,0.5465264,0.5465264,0.0026949518,9708.13604,0.9590177,20.36821,98.52988,5.6756296,5.669382,5.67842,5.685162,5.7302723,5.688394,100.61312041677269,1419.8045640157661,133.29291053915807
more~palatable,more,palatable,9366,1587.15991,23944.8565,1.1844093,0.54551435,0.0009110601,0.65671015,0.0009748737,9607398,14262,86330753,9366.0,9598032.0,4896.0,76718459.0,9607398.0,76723355.0,14262.0,86316491.0,9605810.840088677,12674.840088676,76710680.1599113,80.378105,0.001946857,0.54551435,0.77093345,0.0009110601,0.54551435,0.54551435,0.00049699633,7778.84009,0.83054024,39.839176,88.19773,3.7982175,3.7909393,3.8014681,3.8093219,3.861872,3.8130867,96.77809669548166,3099.5802941688735,119.42361575500885
more~traditional,more,traditional,52081,8858.91633,132761.8799,1.1814907,0.543458,0.0050621834,0.6542428,0.0054209265,9607398,79605,86330753,52081.0,9555317.0,27524.0,76695831.0,9607398.0,76723355.0,79605.0,86251148.0,9598539.083667021,70746.083667022,76652608.91633298,189.39392,0.010752758,0.543458,0.76929873,0.0050621834,0.543458,0.543458,0.002751084,43222.08367,0.82990116,94.12182,207.89922,3.8604944,3.8574216,3.8618667,3.8651826,3.8873684,3.866772,228.2126201593593,3099.5802941688735,282.14358046923553
most~influential,most,influential,62866,8937.5729,179209.4755,1.2417368,0.54117996,0.0076589994,0.63014084,0.008128472,7734049,99765,86330753,62866.0,7671183.0,36899.0,78559805.0,7734049.0,78596704.0,99765.0,86230988.0,7725111.427099587,90827.427099588,78505876.57290041,215.08485,0.016049908,0.54117996,0.8471962,0.0076589994,0.54117996,0.54117996,0.004144897,53928.4271,0.85783136,94.538734,232.22495,4.063721,4.0610185,4.064928,4.0678444,4.087357,4.0692425,250.7309314783479,2781.0158216018835,315.8559798389133
most~prolific,most,prolific,17794,2554.91046,50139.036,1.2278067,0.5345252,0.0021642793,0.6239349,0.0023007353,7734049,28519,86330753,17794.0,7716255.0,10725.0,78585979.0,7734049.0,78596704.0,28519.0,86302234.0,7731494.089544962,25964.089544962,78570739.91045503,114.24106,0.004584565,0.5345252,0.8428979,0.0021642793,0.5345252,0.5345252,0.0011568619,15239.08954,0.8564173,50.546124,123.44671,3.9819934,3.97695,3.984246,3.9896886,4.026104,3.9922976,133.39415279539054,2781.0158216018835,168.87569392899618
very~last,very,last,23686,4250.24505,57766.798,1.1477816,0.53265333,0.002188379,0.6488604,0.0023564198,10051689,36504,86330753,23686.0,10028003.0,12818.0,76266246.0,10051689.0,76279064.0,36504.0,86294249.0,10047438.754953997,32253.754953997,76246810.245046,126.2861,0.004695786,0.53265333,0.7460778,0.002188379,0.53265333,0.53265333,0.0011656473,19435.75495,0.8205588,65.1939,139.41217,3.7257614,3.7212374,3.7277818,3.7326636,3.765328,3.735004,153.90256658028807,3170.439874843868,191.0601999370879
minimally~invasive,minimally,invasive,16766,7.71853,255207.5825,4.3642287,0.5259442,0.80183405,0.52599216,0.8020091,20905,31875,86330753,16766.0,4139.0,15109.0,86294739.0,20905.0,86309848.0,31875.0,86298878.0,20897.281465737,31867.281465737,86277980.71853426,129.42398,0.63531643,0.5259442,3.3368945,0.5259442,0.80183405,0.80183405,0.42171997,16758.28147,0.9995396,2.7782242,129.45378,12.093949,12.090304,12.095577,12.099511,12.12583,12.101397,129.48358969382954,144.5856147754679,178.53571071357126
