key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,liddell,mutual_information,deltaP_min,deltaP_max,deltaP_max_abs,deltaP_product,unexpected_f,unexpected_ratio,expected_sqrt,unexpected_abs_sqrt,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt
most~populous,most,populous,29436,2907.79072,122597.09572,1.9971566,0.8176162,0.0037675777,0.90689504,0.0038060271,7734049,32458,86330753,29436.0,7704613.0,3022.0,78593682.0,7734049.0,78596704.0,32458.0,86298295.0,7731141.209279791,29550.209279792,78567153.79072021,154.62102,0.007580242,0.8176162,1.0053157,0.0037675777,0.8176162,0.8176162,0.0030804325,26528.20928,0.9012165,53.923935,162.87483,6.482892,6.4750085,6.4864125,6.4949193,6.551838,6.494439,171.56922801015338,2781.0158216018835,180.16103907338012
too~late,too,late,136383,6798.926616,728970.70876,2.089624,0.7972793,0.03751708,0.83752763,0.03783689,3604498,162840,86330753,136383.0,3468115.0,26457.0,82699798.0,3604498.0,82726255.0,162840.0,86167913.0,3597699.07338436,156041.073384359,82570213.92661566,350.8904,0.07240285,0.7972793,1.3023199,0.03751708,0.7972793,0.7972793,0.029911589,129584.073384,0.9501483,82.455605,359.97787,6.8351254,6.8323617,6.83636,6.8393426,6.8592997,6.8391743,369.30069049488657,1898.5515531583544,403.5343851519967
very~latest,very,latest,6986,919.000223,24644.42949,1.7668761,0.76872605,0.000683117,0.885088,0.0006950076,10051689,7893,86330753,6986.0,10044703.0,907.0,76278157.0,10051689.0,76279064.0,7893.0,86322860.0,10050769.999776788,6973.999776789,76272090.0002232,72.58714,0.001388925,0.76872605,0.88091296,0.000683117,0.76872605,0.76872605,0.00052512984,6066.999777,0.8684512,30.315016,77.890945,5.598808,5.58424,5.6053143,5.621034,5.7262173,5.6201468,83.58229477586745,3170.439874843868,88.84255736976509
very~same,very,same,49174,6542.331502,171122.73317,1.7278756,0.75919974,0.0048001353,0.8751379,0.004892113,10051689,56190,86330753,49174.0,10002515.0,7016.0,76272048.0,10051689.0,76279064.0,56190.0,86274563.0,10045146.668498386,49647.668498386,76229416.33150162,192.2492,0.009729836,0.75919974,0.87600297,0.0048001353,0.75919974,0.75919974,0.0036442613,42631.668498,0.86695546,80.88468,206.47438,5.6353045,5.6300383,5.637656,5.6433387,5.6813602,5.643018,221.752113856892,3170.439874843868,237.04429965725816
most~ardent,most,ardent,7357,792.390441,27768.94819,1.701384,0.74225914,0.0009323161,0.83176935,0.0009512482,7734049,8845,86330753,7357.0,7726692.0,1488.0,78595216.0,7734049.0,78596704.0,8845.0,86321908.0,7733256.609559423,8052.609559423,78588651.39044058,76.53472,0.001900323,0.74225914,0.9677615,0.0009323161,0.74225914,0.74225914,0.00069202017,6564.609559,0.89229435,28.149431,81.02228,5.4332075,5.4214754,5.4384475,5.451107,5.535815,5.4503927,85.77295611088614,2781.0158216018835,94.04786015641186
more~streamlined,more,streamlined,4660,629.210639,15442.02415,1.5733546,0.712956,0.0004720872,0.82419527,0.0004850429,9607398,5654,86330753,4660.0,9602738.0,994.0,76722361.0,9607398.0,76723355.0,5654.0,86325099.0,9606768.789360633,5024.789360635,76718330.21063937,59.046906,0.000969515,0.712956,0.86958987,0.0004720872,0.712956,0.712956,0.00033657742,4030.789361,0.8649763,25.084072,63.4885,4.9588594,4.944439,4.9653,4.980861,5.084981,4.979983,68.26419266350405,3099.5802941688735,75.19308478842984
scantily~clad,scantily,clad,5367,0.476902,104950.6283,6.648295,0.7056266,0.991476,0.70562714,0.9915019,5413,7606,86330753,5367.0,46.0,2239.0,86323101.0,5413.0,86325340.0,7606.0,86323147.0,5412.523098356,7605.523098356,86317734.47690165,73.2533,0.82448727,0.7056266,4.051303,0.7056266,0.991476,0.991476,0.69961184,5366.523098,0.9999111,0.6905809,73.25655,15.060166,15.051428,15.064069,15.073499,15.136595,15.072967,73.25981162956946,73.57309290766564,87.21238444166057
most~prestigious,most,prestigious,35273,3986.498837,126642.65794,1.5913432,0.70344585,0.0044433577,0.7926695,0.0045607416,7734049,44499,86330753,35273.0,7698776.0,9226.0,78587478.0,7734049.0,78596704.0,44499.0,86286254.0,7730062.501162778,40512.501162778,78556191.49883722,166.58496,0.009069302,0.70344585,0.9468508,0.0044433577,0.70344585,0.70344585,0.0031256615,31286.501163,0.8869816,63.138725,176.87991,5.1904364,5.185612,5.192591,5.197797,5.2326293,5.197503,187.81107528577755,2781.0158216018835,210.94786085665814
more~equitable,more,equitable,8114,1117.08815,26280.87706,1.5276216,0.69712347,0.0008194804,0.80832833,0.0008445575,9607398,10038,86330753,8114.0,9599284.0,1924.0,76721431.0,9607398.0,76723355.0,10038.0,86320715.0,9606280.911850382,8920.911850381,76714434.08814962,77.67637,0.001687352,0.69712347,0.8611476,0.0008194804,0.69712347,0.69712347,0.00057127903,6996.91185,0.86232585,33.422867,83.647545,4.8795385,4.869073,4.884213,4.895507,4.9710727,4.8948693,90.07774419910837,3099.5802941688735,100.18981984213765
too~shabby,too,shabby,5903,334.351537,28458.74411,1.8092536,0.6954502,0.0016122307,0.73713785,0.001637676,3604498,8008,86330753,5903.0,3598595.0,2105.0,82724150.0,3604498.0,82726255.0,8008.0,86322745.0,3604163.648462674,7673.648462675,82718581.35153733,72.4792,0.003268091,0.6954502,1.2468694,0.0016122307,0.6954502,0.6954502,0.0011212261,5568.6484629999995,0.9433591,18.285282,74.623375,5.813693,5.8032165,5.8183722,5.829677,5.905319,5.829039,76.83098333354845,1898.5515531583544,89.48742928478838
even~crazier,even,crazier,2177,41.332898,15070.92882,2.248892,0.6931981,0.0018690871,0.70658875,0.0018797009,1158163,3081,86330753,2177.0,1155986.0,904.0,85171686.0,1158163.0,85172590.0,3081.0,86327672.0,1158121.667102058,3039.667102058,85169550.33289795,45.77247,0.003749427,0.6931981,1.7215626,0.0018690871,0.6931981,0.6931981,0.0012956476,2135.667102,0.98101383,6.4290667,46.21328,7.1654363,7.1491084,7.1727285,7.1903477,7.3082366,7.189353,46.65833258915282,1076.1798176884754,55.50675634551167
most~recent,most,recent,313185,36007.1354,1114531.31882,1.5721292,0.6928481,0.039365232,0.77920866,0.04049431,7734049,401927,86330753,313185.0,7420864.0,88742.0,78507962.0,7734049.0,78596704.0,401927.0,85928826.0,7698041.86460037,365919.86460037,78230784.13539962,495.2883,0.07698769,0.6928481,0.93941236,0.039365232,0.6928481,0.6928481,0.027274126,277177.8646,0.8850292,189.75546,526.47687,5.135514,5.1339517,5.1362114,5.1378965,5.1491747,5.1378016,559.6293416181821,2781.0158216018835,633.977128925011
more~holistic,more,holistic,6449,893.514719,20732.54793,1.5133361,0.6919918,0.0006506601,0.80321336,0.0006712535,9607398,8029,86330753,6449.0,9600949.0,1580.0,76721775.0,9607398.0,76723355.0,8029.0,86322724.0,9606504.485280607,7135.485280604,76716219.5147194,69.179245,0.001341386,0.6919918,0.8583907,0.0006506601,0.6919918,0.6919918,0.00045025145,5555.485281,0.8614491,29.891716,74.535126,4.8115983,4.800012,4.816773,4.829275,4.912929,4.8285694,80.30566605165541,3099.5802941688735,89.60468737739114
still~undecided,still,undecided,4931,70.888096,36723.52268,2.3497014,0.6805536,0.005728744,0.69042283,0.0057546115,856878,7142,86330753,4931.0,851947.0,2211.0,85471664.0,856878.0,85473875.0,7142.0,86323611.0,856807.111904352,7071.111904352,85466803.88809565,69.21158,0.011414088,0.6805536,1.8423617,0.005728744,0.6805536,0.6805536,0.0038987175,4860.111904,0.985624,8.419507,69.7145,7.6015587,7.5910034,7.6062727,7.617663,7.6938744,7.61702,70.22107945624305,925.6770495156504,84.5103543951864
not~uncommon,not,uncommon,45216,3227.863894,197304.82558,1.6992774,0.68026936,0.0098200245,0.73204136,0.0100223115,4511534,61767,86330753,45216.0,4466318.0,16551.0,81802668.0,4511534.0,81819219.0,61767.0,86268986.0,4508306.136105682,58539.136105682,81760679.86389431,197.46063,0.0197739,0.68026936,1.146377,0.0098200245,0.68026936,0.68026936,0.006680262,41988.136106,0.92861235,56.814293,204.91006,5.561175,5.5574303,5.5628476,5.5668883,5.593926,5.5666604,212.6405417600322,2124.0371936479833,248.52967629641336
most~beloved,most,beloved,18447,2148.90554,64159.75156,1.5303924,0.67964417,0.0023146807,0.76904154,0.0023851672,7734049,23987,86330753,18447.0,7715602.0,5540.0,78591164.0,7734049.0,78596704.0,23987.0,86306766.0,7731900.09446036,21838.09446036,78574865.90553965,119.997986,0.004755585,0.67964417,0.9337084,0.0023146807,0.67964417,0.67964417,0.0015731592,16298.09446,0.8835092,46.35629,127.663994,4.963286,4.956964,4.9661093,4.9729314,5.018577,4.972546,135.81973347050862,2781.0158216018835,154.87737084545307
still~ongoing,still,ongoing,8942,128.753903,66589.02477,2.3495495,0.67950743,0.010388409,0.6893309,0.010435558,856878,12972,86330753,8942.0,847936.0,4030.0,85469845.0,856878.0,85473875.0,12972.0,86317781.0,856749.246096788,12843.246096788,85461031.75390321,93.20057,0.020559868,0.67950743,1.8416742,0.010388409,0.67950743,0.67950743,0.0070590014,8813.246097,0.98560125,11.346977,93.87889,7.6449776,7.637159,7.6484694,7.6569066,7.713359,7.6564302,94.56214887575261,925.6770495156504,113.89468819923079
as~usual,as,usual,16714,1015.3823,77657.14773,1.7483169,0.67431843,0.0043605533,0.7177395,0.0044401623,3764277,23287,86330753,16714.0,3747563.0,6573.0,82559903.0,3764277.0,82566476.0,23287.0,86307466.0,3763261.617700496,22271.617700497,82544204.3822995,121.428665,0.008825725,0.67431843,1.2164508,0.0043605533,0.67431843,0.67431843,0.0029404017,15698.6177,0.9392496,31.865065,125.29413,5.690098,5.6840925,5.6927805,5.699261,5.7426233,5.6988955,129.28263611173776,1940.1744766901763,152.6007863675676
very~next,very,next,18063,2661.060446,55427.15247,1.4571599,0.6740765,0.0017341895,0.79033035,0.0017970114,10051689,22855,86330753,18063.0,10033626.0,4792.0,76274272.0,10051689.0,76279064.0,22855.0,86307898.0,10049027.939553846,20193.939553846,76258870.06044616,114.59891,0.003585869,0.6740765,0.83173513,0.0017341895,0.6740765,0.6740765,0.0011689764,15401.939554,0.85267895,51.58547,124.10455,4.7137465,4.707041,4.7167416,4.723978,4.772396,4.7235694,134.39866070761272,3170.439874843868,151.1787022037165
very~finest,very,finest,2076,308.429189,6304.26996,1.4390513,0.66728014,0.0001990206,0.78369194,0.0002065325,10051689,2649,86330753,2076.0,10049613.0,573.0,76278491.0,10051689.0,76279064.0,2649.0,86328104.0,10051380.570810681,2340.570810682,76276723.42918932,38.793873,0.000412956,0.66728014,0.8280719,0.0001990206,0.66728014,0.66728014,0.0001328025,1767.570811,0.851431,17.562153,42.04249,4.4195924,4.400114,4.428292,4.449311,4.589948,4.4481244,45.56314299957807,3170.439874843868,51.468436929831086
previously~unpublished,previously,unpublished,2127,3.054371,25572.14529,3.3325155,0.667093,0.025671188,0.66802764,0.025683442,82816,3184,86330753,2127.0,80689.0,1057.0,86246880.0,82816.0,86247937.0,3184.0,86327569.0,82812.945629051,3180.945629051,86244756.05437095,46.053185,0.049465116,0.667093,2.8428457,0.025671188,0.667093,0.667093,0.017125068,2123.945629,0.998564,1.7476759,46.086285,10.746183,10.730717,10.753092,10.769783,10.88146,10.768841,46.119410230400824,287.7776919776792,56.42694391866354
most~notorious,most,notorious,17387,2081.805433,58799.85353,1.4809124,0.6588052,0.0021736675,0.7482141,0.002248111,7734049,23238,86330753,17387.0,7716662.0,5851.0,78590853.0,7734049.0,78596704.0,23238.0,86307515.0,7731967.194566634,21156.194566634,78575547.80543336,116.07175,0.004482753,0.6588052,0.9217845,0.0021736675,0.6588052,0.6588052,0.0014320236,15305.194567,0.88026655,45.626804,123.714165,4.800695,4.7944584,4.80348,4.81021,4.85524,4.80983,131.8597740025365,2781.0158216018835,152.44015219095002
much~broader,much,broader,13869,477.629443,78912.5103,1.9478176,0.65482986,0.0068018814,0.67802495,0.0068799932,2015845,20455,86330753,13869.0,2001976.0,6586.0,84308322.0,2015845.0,84314908.0,20455.0,86310298.0,2015367.370556932,19977.370556932,84294930.62944308,113.71099,0.013621765,0.65482986,1.462954,0.0068018814,0.65482986,0.65482986,0.004454075,13391.370557,0.9655614,21.854734,115.72109,6.346225,6.3400545,6.3489804,6.3556385,6.400187,6.3552623,117.76671855834313,1419.8045640157661,143.020977482326
mentally~retarded,mentally,retarded,5832,8.500443,70025.25609,3.3251216,0.65008414,0.071162105,0.6509655,0.07119836,81912,8959,86330753,5832.0,76080.0,3127.0,86245714.0,81912.0,86248841.0,8959.0,86321794.0,81903.499557429,8950.499557429,86239890.50044256,76.256226,0.12835778,0.65008414,2.836376,0.071162105,0.65008414,0.65008414,0.046261355,5823.499557,0.9985424,2.915552,76.31186,10.771776,10.762741,10.775811,10.78556,10.85079,10.785009,76.36753236814714,286.2027253539002,94.65199416811038
not~alone,not,alone,57909,4329.21626,243847.22696,1.6299758,0.647392,0.012531035,0.6990295,0.012835767,4511534,82842,86330753,57909.0,4453625.0,24933.0,81794286.0,4511534.0,81819219.0,82842.0,86247911.0,4507204.783739973,78512.783739973,81740706.21626003,222.65268,0.025208646,0.647392,1.1263368,0.012531035,0.647392,0.647392,0.008112491,53579.78374,0.92524105,65.79678,231.47307,5.3385787,5.3354583,5.3399725,5.3433394,5.365868,5.343149,240.6428889454247,2124.0371936479833,287.8228621913138
most~iconic,most,iconic,28915,3529.160997,95939.12376,1.4493563,0.644703,0.0036053364,0.733995,0.0037386627,7734049,39394,86330753,28915.0,7705134.0,10479.0,78586225.0,7734049.0,78596704.0,39394.0,86291359.0,7730519.83900327,35864.839003269,78560839.16099674,149.28973,0.007439432,0.644703,0.91345173,0.0036053364,0.644703,0.644703,0.0023243711,25385.839003,0.87794703,59.406742,159.32935,4.7221985,4.7174945,4.7242994,4.7293754,4.7633395,4.729089,170.0441119239358,2781.0158216018835,198.47921805569467
more~bearable,more,bearable,4052,604.505163,11963.50935,1.3701838,0.63470393,0.0004037716,0.7459499,0.0004217583,9607398,5432,86330753,4052.0,9603346.0,1380.0,76721975.0,9607398.0,76723355.0,5432.0,86325321.0,9606793.494836748,4827.494836747,76718527.50516325,54.158783,0.00084304,0.63470393,0.82626945,0.0004037716,0.63470393,0.63470393,0.0002562754,3447.494837,0.85081315,24.586687,58.71537,4.3126903,4.2998257,4.3184357,4.332318,4.425202,4.331534,63.655321851358195,3099.5802941688735,73.70210309075311
much~nicer,much,nicer,7236,258.020305,40337.23652,1.9010801,0.6315722,0.0035443264,0.6548416,0.0035895617,2015845,11050,86330753,7236.0,2008609.0,3814.0,84311094.0,2015845.0,84314908.0,11050.0,86319703.0,2015586.979694652,10791.979694652,84304116.02030535,82.031456,0.007139985,0.6315722,1.4478446,0.0035443264,0.6315722,0.6315722,0.002238498,6977.979695,0.9643421,16.063011,83.5343,6.1570454,6.1487913,6.1607323,6.169639,6.2292366,6.1691365,85.06468127254695,1419.8045640157661,105.11898020814318
largely~ceremonial,largely,ceremonial,3067,10.524104,31285.76328,2.9025617,0.6279064,0.016411973,0.6300329,0.016432881,186638,4868,86330753,3067.0,183571.0,1801.0,86142314.0,186638.0,86144115.0,4868.0,86325885.0,186627.475896451,4857.475896451,86139257.52410355,55.190468,0.03203033,0.6279064,2.4645286,0.016411973,0.6279064,0.6279064,0.010305183,3056.475896,0.9965686,3.2440875,55.285404,9.391696,9.379479,9.397152,9.410335,9.498541,9.409591,55.380501984001555,432.0162033998262,69.77105417004964
very~near,very,near,9606,1517.345865,27155.49911,1.3282765,0.62077004,0.0009107463,0.73710865,0.0009556603,10051689,13032,86330753,9606.0,10042083.0,3426.0,76275638.0,10051689.0,76279064.0,13032.0,86317721.0,10050171.65413545,11514.65413545,76267549.34586455,82.528694,0.001908846,0.62077004,0.801458,0.0009107463,0.62077004,0.62077004,0.000565364,8088.654135,0.84204185,38.953125,89.93694,4.2588563,4.2506433,4.262524,4.2713866,4.3306847,4.2708864,98.01020355044673,3170.439874843868,114.15778554264269
all~set,all,set,4839,40.07354,40772.45174,2.5092258,0.61895245,0.010811774,0.624065,0.010845714,446167,7754,86330753,4839.0,441328.0,2915.0,85881671.0,446167.0,85884586.0,7754.0,86322999.0,446126.926459601,7713.926459601,85876872.0735404,68.98685,0.02132089,0.61895245,2.081898,0.010811774,0.61895245,0.61895245,0.006691974,4798.92646,0.99171865,6.3303666,69.274284,8.140663,8.131005,8.144977,8.155398,8.225131,8.15481,69.56292115775473,667.9573339667736,88.05679985100527
most~enduring,most,enduring,8599,1092.325228,27387.08464,1.3862953,0.61574143,0.0010661097,0.7052407,0.0011118368,7734049,12193,86330753,8599.0,7725450.0,3594.0,78593110.0,7734049.0,78596704.0,12193.0,86318560.0,7732956.674771966,11100.674771967,78585603.32522804,80.95126,0.002220173,0.61574143,0.896096,0.0010661097,0.61574143,0.61574143,0.0006564479,7506.674772,0.87297064,33.050343,86.64107,4.4516335,4.443436,4.4552946,4.4641404,4.5233274,4.463641,92.73079315955407,2781.0158216018835,110.42191811411355
almost~daily,almost,daily,6972,60.787378,58011.62406,2.4843478,0.61506605,0.01488058,0.62039506,0.014930263,466971,11238,86330753,6972.0,459999.0,4266.0,85859516.0,466971.0,85863782.0,11238.0,86319515.0,466910.212622204,11177.212622204,85852604.78737779,82.7705,0.029158799,0.61506605,2.059544,0.01488058,0.61506605,0.61506605,0.00915254,6911.212622,0.9912812,7.796626,83.133705,8.082794,8.074794,8.086368,8.095001,8.152767,8.094514,83.4985029805924,683.3527639513869,106.00943354249186
even~weirder,even,weirder,2012,43.304964,13108.48517,2.0859027,0.6099036,0.001722957,0.62329614,0.001737234,1158163,3228,86330753,2012.0,1156151.0,1216.0,85171374.0,1158163.0,85172590.0,3228.0,86327525.0,1158119.695035847,3184.695035847,85169405.30496415,43.889885,0.003464811,0.6099036,1.6670903,0.001722957,0.6099036,0.6099036,0.0010508376,1968.695036,0.97847664,6.580651,44.36998,6.648829,6.633841,6.6555233,6.671697,6.7799163,6.6707845,44.85532298401161,1076.1798176884754,56.815490845367165
most~eminent,most,eminent,2559,327.975286,8076.01333,1.3729116,0.60942894,0.0003168536,0.69898933,0.0003308746,7734049,3661,86330753,2559.0,7731490.0,1102.0,78595602.0,7734049.0,78596704.0,3661.0,86327092.0,7733721.024714194,3333.024714194,78593370.9752858,44.10311,0.000661436,0.60942894,0.89222914,0.0003168536,0.60942894,0.60942894,0.00019309975,2231.024714,0.8718346,18.110088,47.233723,4.2846556,4.269784,4.291298,4.307346,4.4147234,4.3064404,50.586559479766954,2781.0158216018835,60.50619802962338
not~guilty,not,guilty,50838,4028.937698,204532.38022,1.5502361,0.60769564,0.010947524,0.65941167,0.011268451,4511534,77096,86330753,50838.0,4460696.0,26258.0,81792961.0,4511534.0,81819219.0,77096.0,86253657.0,4507505.062301936,73067.062301935,81746151.93769807,207.604,0.022158248,0.60769564,1.1009979,0.010947524,0.60769564,0.60769564,0.006652762,46809.062302,0.9207495,63.473915,216.35402,5.0758066,5.072676,5.0772047,5.080583,5.103186,5.0803924,225.4728365014287,2124.0371936479833,277.6616646208115
much~smoother,much,smoother,4624,171.95127,25164.38225,1.8496653,0.60462093,0.00226133,0.6279196,0.0022938272,2015845,7364,86330753,4624.0,2011221.0,2740.0,84312168.0,2015845.0,84314908.0,7364.0,86323389.0,2015673.048730445,7192.048730445,84307715.95126955,65.471306,0.004570956,0.60462093,1.4296124,0.00226133,0.60462093,0.60462093,0.0013672474,4452.04873,0.9628133,13.113019,66.72367,5.9567103,5.946763,5.961153,5.9718866,6.043707,5.971281,68.0,1419.8045640157661,85.81375181169973
fully~operational,fully,operational,10760,50.238972,102956.38333,2.7522118,0.6020328,0.044060625,0.6047322,0.04414232,243757,17793,86330753,10760.0,232997.0,7033.0,86079963.0,243757.0,86086996.0,17793.0,86312960.0,243706.761027788,17742.761027788,86069253.23897222,103.24609,0.08227872,0.6020328,2.3307714,0.044060625,0.6020328,0.6020328,0.026525939,10709.761028,0.9953309,7.0879455,103.487976,8.961253,8.954979,8.964055,8.970825,9.016123,8.970443,103.73041983911952,493.71753057796116,133.39040445249427
very~best,very,best,150096,24416.321146,411739.75794,1.2874231,0.60077876,0.01415097,0.7157517,0.014932415,10051689,209704,86330753,150096.0,9901593.0,59608.0,76219456.0,10051689.0,76279064.0,209704.0,86121049.0,10027272.67885363,185287.678853629,76093776.32114637,324.39975,0.029254507,0.60077876,0.7886889,0.01415097,0.60077876,0.60077876,0.008501601,125679.678854,0.8373286,156.25723,354.5133,4.2191625,4.217169,4.2200527,4.222204,4.236598,4.2220826,387.4222502644885,3170.439874843868,457.9344931319326
most~famous,most,famous,165181,21697.701788,511504.16446,1.347314,0.59408575,0.020377722,0.6820053,0.021357635,7734049,242199,86330753,165181.0,7568868.0,77018.0,78519686.0,7734049.0,78596704.0,242199.0,86088554.0,7712351.298211727,220501.298211728,78376202.70178828,353.03787,0.04141822,0.59408575,0.8815464,0.020377722,0.59408575,0.59408575,0.012106114,143483.298212,0.86864287,147.30139,378.7919,4.4126563,4.4108624,4.413458,4.4153943,4.4283495,4.4152846,406.424654763955,2781.0158216018835,492.13717599872496
very~least,very,least,84937,14049.071827,228110.12542,1.2597573,0.58830917,0.007981664,0.7039192,0.008450023,10051689,120663,86330753,84937.0,9966752.0,35726.0,76243338.0,10051689.0,76279064.0,120663.0,86210090.0,10037639.92817264,106613.928172641,76172450.07182737,243.23375,0.016699579,0.5883091,0.78144926,0.007981664,0.58830917,0.58830917,0.0046956856,70887.928173,0.8345942,118.52878,266.24786,4.125035,4.1224356,4.1261954,4.129,4.147767,4.128842,291.4395306062649,3170.439874843868,347.36580142552896
