key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt
NEG~early,NEGMIR,early,5175,2637.0,6372.615,1.7237548,0.48561817,0.017399352,0.98122865,0.017738702,291735,5274,583470,5175.0,286560.0,99.0,291636.0,291735.0,291735.0,5274.0,578196.0,289098.0,2637.0,289098.0,35.28064,0.034847427,0.29280022,0.017399352,0.48561817,0.48561817,0.25150877,2538.0,0.4904348,4.9976435,4.961613,5.0138564,5.053345,5.306546,5.221229,71.93747284969079,540.1249855357554,72.62231062146122
NEG~late,NEGMIR,late,11049,5750.5,12328.314,1.4038184,0.4699627,0.03632406,0.9606991,0.037873413,291735,11501,583470,11049.0,280686.0,452.0,291283.0,291735.0,291735.0,11501.0,571969.0,285984.5,5750.5,285984.5,50.40707,0.072873935,0.28361738,0.03632406,0.4699627,0.4699627,0.25314337,5298.5,0.47954565,4.2623763,4.2437167,4.2707458,4.2910614,4.4190106,4.376341,105.11422358558332,540.1249855357554,107.24271537032247
NEG~sure,NEGMIR,sure,5772,2991.5,6521.767,1.444418,0.46954823,0.01906182,0.9647334,0.019785078,291735,5983,583470,5772.0,285963.0,211.0,291524.0,291735.0,291735.0,5983.0,577487.0,288743.5,2991.5,288743.5,36.5982,0.03877495,0.28543732,0.01906182,0.46954823,0.46954823,0.24430503,2780.5,0.48172212,4.271461,4.245162,4.283272,4.3119807,4.4940796,4.4331017,75.97367965289031,540.1249855357554,77.34985455707076
POS~different,POSMIR,different,7164,4328.5,4096.6772,0.6895503,0.3324713,0.019438874,0.82753843,0.024556533,291735,8657,583470,7164.0,284571.0,1493.0,290242.0,291735.0,291735.0,8657.0,574813.0,287406.5,4328.5,287406.5,33.500546,0.047697674,0.21881816,0.019438874,0.3324713,0.3324713,0.1759551,2835.5,0.39579844,2.051565,2.039993,2.0567462,2.0693011,2.1476374,2.1216528,84.64041587799531,540.1249855357554,93.04300081145277
NEG~important,NEGMIR,important,14757,10372.5,3962.4724,0.4052311,0.21914367,0.0300581,0.7113521,0.05058358,291735,20745,583470,14757.0,276978.0,5988.0,285747.0,291735.0,291735.0,20745.0,562725.0,281362.5,10372.5,281362.5,36.09284,0.09445085,0.15311463,0.0300581,0.21914367,0.21914367,0.12460089,4384.5,0.29711324,1.1866245,1.1802593,1.1894723,1.1963668,1.2391986,1.2250267,121.47839314050874,540.1249855357554,144.03124660989366
NEG~good,NEGMIR,good,8745,6742.0,1236.4664,0.2721569,0.15206055,0.01373164,0.64854646,0.029975833,291735,13484,583470,8745.0,282990.0,4739.0,286996.0,291735.0,291735.0,13484.0,569986.0,284993.0,6742.0,284993.0,21.419092,0.057303116,0.11297107,0.01373164,0.15206055,0.15206055,0.0828961,2003.0,0.22904517,0.7487609,0.7412512,0.75212044,0.760253,0.8107522,0.7940481,93.5147047260483,540.1249855357554,116.12062693595828
NEG~easy,NEGMIR,easy,5057,3948.5,639.3839,0.2538868,0.14229567,0.007599362,0.6403698,0.017334225,291735,7897,583470,5057.0,286678.0,2840.0,288895.0,291735.0,291735.0,7897.0,575573.0,287786.5,3948.5,287786.5,15.587957,0.03375474,0.10746081,0.007599362,0.14229567,0.14229567,0.07494751,1108.5,0.2192011,0.6568139,0.64706916,0.66117364,0.6717279,0.73728627,0.71559644,71.11258679024411,540.1249855357554,88.86506625215557
NEG~wrong,NEGMIR,wrong,5370,4263.0,590.0912,0.2341537,0.13176355,0.007589079,0.62983817,0.018407116,291735,8526,583470,5370.0,286365.0,3156.0,288579.0,291735.0,291735.0,8526.0,574944.0,287472.0,4263.0,287472.0,15.106382,0.03576888,0.100258954,0.007589079,0.13176355,0.13176355,0.06967632,1107.0,0.20614526,0.59879595,0.58946294,0.6029712,0.61307853,0.6758442,0.6550815,73.28028384224504,540.1249855357554,92.33634170791044
POS~important,POSMIR,important,5988,10372.5,-3962.4724,-0.4052311,-0.21914367,-0.0300581,0.28864786,0.020525478,291735,20745,583470,5988.0,285747.0,14757.0,276978.0,291735.0,291735.0,20745.0,562725.0,281362.5,10372.5,281362.5,-56.66034,0.038325652,-0.23860165,-0.21914367,-0.0300581,0.21914367,-0.12460089,-4384.5,-0.73221445,-1.1866245,-1.1802593,-1.1894723,-1.1963668,-1.2391986,-1.2250267,77.38216848861241,540.1249855357554,144.03124660989366
