key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt
NEG~early,NEGMIR,early,5175,972.604492,15336.643056,1.7673218,0.7525348,0.017430544,0.92361236,0.017738702,291735,5603,1680633,5175.0,286560.0,428.0,1388470.0,291735.0,1388898.0,5603.0,1675030.0,290762.395508121,4630.395508121,1384267.604491879,58.417336,0.03480887,0.7259741,0.017430544,0.7525348,0.7525348,0.38498268,4202.3955,0.8120571,5.4732976,5.454058,5.481913,5.502788,5.6451735,5.509354,71.93747284969079,540.1249855357554,74.85318964479737
NEG~sure,NEGMIR,sure,5772,1169.277861,15139.427608,1.4631201,0.68605167,0.019091003,0.85688835,0.019785078,291735,6736,1680633,5772.0,285963.0,964.0,1387934.0,291735.0,1388898.0,6736.0,1673897.0,290565.722138623,5566.722138623,1383331.277861377,60.583115,0.038677122,0.6934086,0.019091003,0.68605167,0.68605167,0.35257134,4602.722,0.7974224,4.571084,4.5573487,4.577228,4.5920963,4.692841,4.596768,75.97367965289031,540.1249855357554,82.07313811473277
NEG~late,NEGMIR,late,11049,2305.053551,27847.905369,1.3886915,0.66372347,0.036267824,0.83206564,0.037873413,291735,13279,1680633,11049.0,280686.0,2230.0,1386668.0,291735.0,1388898.0,13279.0,1667354.0,289429.946448749,10973.946448749,1377924.053551251,83.18519,0.07244913,0.68064195,0.036267824,0.66372347,0.66372347,0.34999564,8743.946,0.791379,4.3839493,4.3746333,4.3881145,4.398187,4.466203,4.40135,105.11422358558332,540.1249855357554,115.2345434320803
NEG~alone,NEGMIR,alone,564,122.725571,1318.572614,1.273289,0.6244132,0.0018303021,0.79773694,0.0019332614,291735,707,1680633,564.0,291171.0,143.0,1388755.0,291735.0,1388898.0,707.0,1679926.0,291612.274428742,584.274428742,1388313.725571258,18.581005,0.003857175,0.66234404,0.0018303021,0.6244132,0.6244132,0.31312177,441.2744,0.78240144,3.5382485,3.5029428,3.554061,3.5923789,3.8541484,3.6044333,23.748684174075834,540.1249855357554,26.589471600616662
NEG~shabby,NEGMIR,shabby,94,20.656779,216.410155,1.246705,0.61637324,0.00030421035,0.789916,0.00032221022,291735,119,1680633,94.0,291641.0,25.0,1388873.0,291735.0,1388898.0,119.0,1680514.0,291714.343220679,98.343220679,1388799.656779321,7.5647755,0.000644158,0.65806526,0.00030421035,0.61637324,0.61637324,0.30833873,73.34322,0.78024703,2.5547466,2.4760432,2.5900037,2.6754808,3.2632985,2.7023866,9.695359714832659,540.1249855357554,10.908712114635714
NEG~demoralizing,NEGMIR,demoralizing,70,17.011465,138.578952,1.071121,0.5407309,0.00021978392,0.71428573,0.00023994378,291735,98,1680633,70.0,291665.0,28.0,1388870.0,291735.0,1388898.0,98.0,1680535.0,291717.988534677,80.988534677,1388817.011465323,6.333341,0.000479726,0.61435634,0.00021978392,0.5407309,0.5407309,0.27047533,52.988537,0.75697905,1.9240553,1.8400788,1.9615691,2.052249,2.6660511,2.0807147,8.366600265340756,540.1249855357554,9.899494936611665
NEG~clear-cut,NEGMIR,clear-cut,73,17.879397,142.834616,1.0597681,0.53518426,0.00022862724,0.70873785,0.00025022708,291735,103,1680633,73.0,291662.0,30.0,1388868.0,291735.0,1388898.0,103.0,1680530.0,291717.120602773,85.120602773,1388812.879397227,6.4513783,0.000500278,0.61096996,0.00022862724,0.53518426,0.53518426,0.26770645,55.1206,0.75507677,1.9303895,1.8485113,1.9669652,2.0553741,2.6535227,2.0831256,8.54400374531753,540.1249855357554,10.14889156509222
NEG~fancy,NEGMIR,fancy,779,191.292192,1519.567862,1.0606833,0.5336601,0.002437673,0.70689654,0.0026702315,291735,1102,1680633,779.0,290956.0,323.0,1388575.0,291735.0,1388898.0,1102.0,1679531.0,291543.707808308,910.707808308,1387987.292191692,21.056818,0.005320366,0.6098402,0.002437673,0.5336601,0.5336601,0.26804888,587.7078,0.75443876,3.0216484,2.995501,3.0333416,3.0616317,3.2531247,3.070518,27.910571473905726,540.1249855357554,33.19638534539566
NEG~eventful,NEGMIR,eventful,54,14.234083,94.511918,0.9593045,0.48497388,0.00016493961,0.6585366,0.00018509949,291735,82,1680633,54.0,291681.0,28.0,1388870.0,291735.0,1388898.0,82.0,1680551.0,291720.765916771,67.765916771,1388830.23408323,5.4114556,0.000370095,0.57906425,0.00016493961,0.48497388,0.48497388,0.2425694,39.76592,0.73640585,1.440401,1.3482615,1.4814676,1.5804998,2.2425542,1.6115192,7.3484692283495345,540.1249855357554,9.055385138137417
NEG~certain,NEGMIR,certain,1139,307.768653,1921.536962,0.9334645,0.4693227,0.003447751,0.642414,0.003904228,291735,1773,1680633,1139.0,290596.0,634.0,1388264.0,291735.0,1388898.0,1773.0,1678860.0,291427.23134676,1465.23134676,1387432.76865324,24.629753,0.007761288,0.56829935,0.003447751,0.4693227,0.4693227,0.23638524,831.2313,0.72979045,2.7189183,2.698917,2.7278566,2.7494662,2.8951268,2.7562497,33.74907406137241,540.1249855357554,42.1070065428546
NEG~aggravating,NEGMIR,aggravating,111,30.030444,186.650245,0.929222,0.4680803,0.00033584257,0.6416185,0.0003804823,291735,173,1680633,111.0,291624.0,62.0,1388836.0,291735.0,1388898.0,173.0,1680460.0,291704.969556114,142.969556114,1388755.030443886,7.6852903,0.000760514,0.56776124,0.00033584257,0.4680803,0.4680803,0.23420808,80.96956,0.7294555,1.8896788,1.8267494,1.9177754,1.9856452,2.442221,2.006935,10.535653752852738,540.1249855357554,13.152946437965905
NEG~groundbreaking,NEGMIR,groundbreaking,76,20.656779,126.876891,0.9229531,0.46510202,0.0002295506,0.6386555,0.0002605104,291735,119,1680633,76.0,291659.0,43.0,1388855.0,291735.0,1388898.0,119.0,1680514.0,291714.343220679,98.343220679,1388799.656779321,6.348303,0.000520808,0.56575096,0.0002295506,0.46510202,0.46510202,0.23266578,55.34322,0.72820026,1.6238904,1.5477535,1.6578519,1.7398124,2.2890496,1.7655011,8.717797887081348,540.1249855357554,10.908712114635714
NEG~conclusive,NEGMIR,conclusive,59,16.490706,94.288612,0.8899819,0.44749156,0.0001763185,0.6210526,0.00020223833,291735,95,1680633,59.0,291676.0,36.0,1388862.0,291735.0,1388898.0,95.0,1680538.0,291718.50929382,78.50929382,1388819.49070618,5.534239,0.000404345,0.55361277,0.0001763185,0.44749156,0.44749156,0.22383393,42.509293,0.72049654,1.3451889,1.2592226,1.3834876,1.4757986,2.0906978,1.5046986,7.681145747868608,540.1249855357554,9.746794344808963
NEG~revelatory,NEGMIR,revelatory,61,17.185052,96.279295,0.88117456,0.4426013,0.00018173405,0.61616164,0.00020909387,291735,99,1680633,61.0,291674.0,38.0,1388860.0,291735.0,1388898.0,99.0,1680534.0,291717.814948296,81.814948296,1388816.185051704,5.609929,0.000418046,0.550179,0.00018173405,0.4426013,0.4426013,0.22139151,43.81495,0.7182778,1.3500656,1.2658525,1.3875844,1.4780186,2.0803812,1.5063314,7.810249675906654,540.1249855357554,9.9498743710662
NEG~satisfactory,NEGMIR,satisfactory,186,52.423087,293.421625,0.88227487,0.44238716,0.0005540455,0.615894,0.0006375649,291735,302,1680633,186.0,291549.0,116.0,1388782.0,291735.0,1388898.0,302.0,1680331.0,291682.576912985,249.576912985,1388648.423087016,9.794334,0.001273811,0.54999036,0.0005540455,0.44238716,0.44238716,0.2214706,133.57692,0.71815544,2.0303147,1.9827449,2.051559,2.1028876,2.4481645,2.1189914,13.638181696985855,540.1249855357554,17.378147196982766
NEG~frustrating,NEGMIR,frustrating,2052,580.646444,3225.063848,0.88085896,0.44074374,0.006102827,0.6134529,0.0070337807,291735,3345,1680633,2052.0,289683.0,1293.0,1387605.0,291735.0,1388898.0,3345.0,1677288.0,291154.353556071,2764.353556071,1386133.646443929,32.480923,0.013908093,0.5482656,0.006102827,0.44074374,0.44074374,0.22342329,1471.3535,0.7170339,2.6461093,2.6316462,2.652571,2.6681883,2.7732825,2.6730895,45.2990066116245,540.1249855357554,57.83597496368502
NEG~evident,NEGMIR,evident,1453,414.350691,2253.94282,0.87139326,0.43574637,0.004308072,0.60871387,0.0049805474,291735,2387,1680633,1453.0,290282.0,934.0,1387964.0,291735.0,1388898.0,2387.0,1678246.0,291320.649308921,1972.649308921,1386925.350691079,27.248095,0.009880254,0.54489756,0.004308072,0.43574637,0.43574637,0.22002722,1038.6493,0.71483094,2.56819,2.5511253,2.5758145,2.5942419,2.718258,2.6000247,38.118237105091836,540.1249855357554,48.85693400122443
NEG~motivating,NEGMIR,motivating,129,37.147486,196.670383,0.85815036,0.42927203,0.00038098253,0.60280377,0.00044218212,291735,214,1680633,129.0,291606.0,85.0,1388813.0,291735.0,1388898.0,214.0,1680419.0,291697.852514499,176.852514499,1388721.147485501,8.087163,0.000883716,0.54066026,0.00038098253,0.42927203,0.42927203,0.2148265,91.852516,0.712035,1.7838181,1.7272135,1.8090806,1.8700763,2.2791393,1.8892013,11.357816691600547,540.1249855357554,14.628738838327793
NEG~disheartening,NEGMIR,disheartening,127,36.800313,191.701889,0.8513878,0.4255239,0.00037412698,0.5990566,0.00043532657,291735,212,1680633,127.0,291608.0,85.0,1388813.0,291735.0,1388898.0,212.0,1680421.0,291698.199687261,175.199687261,1388722.800312739,8.003928,0.000870021,0.5379522,0.00037412698,0.4255239,0.4255239,0.21294901,90.199684,0.71023375,1.7569062,1.7000085,1.7822973,1.843598,2.2545123,1.862817,11.269427669584644,540.1249855357554,14.560219778561036
NEG~strenuous,NEGMIR,strenuous,195,58.325024,279.686183,0.81831783,0.4068521,0.00056689547,0.58035713,0.0006684148,291735,336,1680633,195.0,291540.0,141.0,1388757.0,291735.0,1388898.0,336.0,1680297.0,291676.674976036,277.674976036,1388620.325023964,9.787498,0.001335292,0.5241797,0.00056689547,0.4068521,0.4068521,0.2037095,136.67497,0.70089734,1.8703109,1.8251942,1.890451,1.9390881,2.2653465,1.9543405,13.96424004376894,540.1249855357554,18.33030277982336
NEG~final,NEGMIR,final,102,31.245549,140.66058,0.7936629,0.3931224,0.00029347275,0.56666666,0.00034963238,291735,180,1680633,102.0,291633.0,78.0,1388820.0,291735.0,1388898.0,180.0,1680453.0,291703.754451448,148.754451448,1388749.245548552,7.0057344,0.000698834,0.513812,0.00029347275,0.3931224,0.3931224,0.19670793,70.75445,0.6936711,1.475008,1.4127029,1.5027858,1.5697823,2.0166183,1.590768,10.099504938362077,540.1249855357554,13.416407864998739
NEG~flashy,NEGMIR,flashy,165,51.555155,220.188805,0.77446777,0.3820367,0.0004705424,0.5555556,0.0005655818,291735,297,1680633,165.0,291570.0,132.0,1388766.0,291735.0,1388898.0,297.0,1680336.0,291683.444844889,245.444844889,1388652.555155111,8.831669,0.001130013,0.50521183,0.0004705424,0.3820367,0.3820367,0.19125362,113.44485,0.6875445,1.6716441,1.6234317,1.6931547,1.7450728,2.0923522,1.7613459,12.84523257866513,540.1249855357554,17.233687939614086
NEG~discouraging,NEGMIR,discouraging,122,39.230522,155.081802,0.74685013,0.3662859,0.00034330823,0.539823,0.00041818773,291735,226,1680633,122.0,291613.0,104.0,1388794.0,291735.0,1388898.0,226.0,1680407.0,291695.769477929,186.769477929,1388711.230522071,7.4935966,0.000835728,0.49273574,0.00034330823,0.3662859,0.3662859,0.18331459,82.76948,0.67843837,1.4451069,1.3893377,1.4699706,1.5299373,1.929608,1.5487201,11.045361017187261,540.1249855357554,15.033296378372908
