key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,first_char
NEG~disheartening,NEGMIR,disheartening,127,36.510874,193.011566,0.8529518,0.42488474,0.00037434668,0.59624416,0.00043533105,291732,213,1701929,127.0,291605.0,86.0,1410111.0,291732.0,1410197.0,213.0,1701716.0,291695.489125575,176.489125575,1410020.510874426,8.029612,0.000870027,0.5413815,0.00037434668,0.42488474,0.42488474,0.21262954,90.48913,0.7125128,1.7649487,1.7081732,1.790284,1.8514469,2.261455,1.8872157,11.269427669584644,540.122208393619,14.594519519326424,d
NEG~satisfactory,NEGMIR,satisfactory,186,53.65213,281.200638,0.84970164,0.42291442,0.00054751313,0.5942492,0.00063757144,291732,313,1701929,186.0,291546.0,127.0,1410070.0,291732.0,1410197.0,313.0,1701616.0,291678.347869976,259.347869976,1409937.652130024,9.704217,0.001273776,0.539926,0.00054751313,0.42291442,0.42291442,0.21173097,132.34787,0.7115477,1.9420604,1.8953415,1.9629183,2.0132964,2.3516562,2.0427732,13.638181696985855,540.122208393619,17.69180601295413,s
NEG~strenuous,NEGMIR,strenuous,195,57.423206,285.225777,0.8280128,0.41075784,0.0005691448,0.58208954,0.0006684217,291732,335,1701929,195.0,291537.0,140.0,1410057.0,291732.0,1410197.0,335.0,1701594.0,291674.576793744,277.576793744,1409919.423206256,9.852078,0.00133531,0.53094715,0.0005691448,0.41075784,0.41075784,0.2056635,137.5768,0.705522,1.9009962,1.8558209,1.9211628,1.9698648,2.296708,1.9983568,13.96424004376894,540.122208393619,18.303005217723125,s
NEG~final,NEGMIR,final,102,31.368498,138.996389,0.7839883,0.386006,0.0002921972,0.55737704,0.00034963596,291732,183,1701929,102.0,291630.0,81.0,1410116.0,291732.0,1410197.0,183.0,1701746.0,291700.631502254,151.631502254,1410045.368497746,6.993561,0.000698834,0.5121065,0.0002921972,0.386006,0.386006,0.1931491,70.6315,0.6924657,1.4521332,1.3901991,1.4797415,1.5463184,1.9901013,1.5852065,10.099504938362077,540.122208393619,13.527749258468683,f
NEG~flashy,NEGMIR,flashy,165,51.252354,221.179241,0.7745753,0.38049376,0.0004705654,0.5518395,0.0005655876,291732,299,1701929,165.0,291567.0,134.0,1410063.0,291732.0,1410197.0,299.0,1701630.0,291680.74764576,247.74764576,1409949.25235424,8.855242,0.001130017,0.5077701,0.0004705654,0.38049376,0.38049376,0.19048215,113.74764,0.6893797,1.6749613,1.6268806,1.696412,1.7481825,2.094483,1.7784486,12.84523257866513,540.122208393619,17.291616465790582,f
NEG~discouraging,NEGMIR,discouraging,122,38.396413,159.984204,0.76185757,0.37327942,0.0003458617,0.54464287,0.00041819204,291732,224,1701929,122.0,291610.0,102.0,1410095.0,291732.0,1410197.0,224.0,1701705.0,291693.603587459,185.603587459,1410011.396412542,7.5691133,0.000835742,0.5020692,0.0003458617,0.37327942,0.37327942,0.18681264,83.603584,0.6852753,1.4905972,1.4346588,1.5155381,1.5756944,1.9769244,1.6108392,11.045361017187261,540.122208393619,14.966629547095765,d
NEG~exhilarating,NEGMIR,exhilarating,185,59.480157,234.031677,0.74201125,0.36180243,0.0005192661,0.5331412,0.00063414365,291732,347,1701929,185.0,291547.0,162.0,1410035.0,291732.0,1410197.0,347.0,1701582.0,291672.519843072,287.519843072,1409909.480156928,9.228402,0.001266781,0.4927996,0.0005192661,0.36180243,0.36180243,0.18116084,125.519844,0.67848563,1.6313359,1.5865989,1.6512933,1.6994555,2.0213895,1.727609,13.601470508735444,540.122208393619,18.627936010197157,e
NEG~stark,NEGMIR,stark,126,44.224439,136.591829,0.6643167,0.3170076,0.00033829932,0.4883721,0.00043190326,291732,258,1701929,126.0,291606.0,132.0,1410065.0,291732.0,1410197.0,258.0,1701671.0,291687.775560555,213.775560555,1409983.224439445,7.2851458,0.000863043,0.45470822,0.00033829932,0.3170076,0.3170076,0.15867294,81.77556,0.6490124,1.2293066,1.1761776,1.2529787,1.3100336,1.6889576,1.3433386,11.224972160321824,540.122208393619,16.06237840420901,s
NEG~gratifying,NEGMIR,gratifying,295,105.761547,307.652089,0.64666307,0.3068186,0.00078286516,0.47811994,0.0010112021,291732,617,1701929,295.0,291437.0,322.0,1409875.0,291732.0,1410197.0,617.0,1701312.0,291626.238452955,511.238452955,1409685.761547044,11.017889,0.002018136,0.44549423,0.00078286516,0.3068186,0.3068186,0.15380074,189.23845,0.6414863,1.520138,1.4862849,1.5352397,1.5716816,1.8150418,1.5929817,17.175564037317667,540.122208393619,24.839484696748443,g
NEG~major,NEGMIR,major,284,102.161883,294.325258,0.64385426,0.3052044,0.00075225055,0.47651008,0.00097349624,291732,596,1701929,284.0,291448.0,312.0,1409885.0,291732.0,1410197.0,596.0,1701333.0,291629.838116631,493.838116631,1409703.161883369,10.790107,0.001943023,0.44402945,0.00075225055,0.3052044,0.3052044,0.15297832,181.83812,0.64027506,1.4994447,1.4649601,1.5148271,1.5519447,1.7997487,1.5736384,16.852299546352718,540.122208393619,24.413111231467404,m
NEG~apparent,NEGMIR,apparent,1163,434.359417,1124.334408,0.61417806,0.2879744,0.003014331,0.45895818,0.0039865356,291732,2534,1701929,1163.0,290569.0,1371.0,1408826.0,291732.0,1410197.0,2534.0,1699395.0,291297.640583127,2099.640583127,1408097.359416874,21.366014,0.007904413,0.42773047,0.003014331,0.2879744,0.2879744,0.14549436,728.64056,0.62651813,1.7278833,1.7112957,1.7352881,1.7531691,1.872967,1.7636284,34.10278580995987,540.122208393619,50.33885179461288,a
NEG~annoying,NEGMIR,annoying,868,326.540919,827.068659,0.6080515,0.284549,0.0022399754,0.45564306,0.0029753335,291732,1905,1701929,868.0,290864.0,1037.0,1409160.0,291732.0,1410197.0,1905.0,1700024.0,291405.459080843,1578.459080843,1408618.540919157,18.378319,0.005912061,0.42458212,0.0022399754,0.284549,0.284549,0.14339449,541.4591,0.6238008,1.6606402,1.6414516,1.6692051,1.6898845,1.828341,1.7019792,29.46183972531247,540.122208393619,43.64630568559039,a
NEG~rewarding,NEGMIR,rewarding,962,363.737444,907.829167,0.6041278,0.2822853,0.002474967,0.4533459,0.003297547,291732,2122,1701929,962.0,290770.0,1160.0,1409037.0,291732.0,1410197.0,2122.0,1699807.0,291368.262556194,1758.262556194,1408438.737443806,19.28876,0.006547469,0.42238706,0.002474967,0.2822853,0.2822853,0.14238013,598.2626,0.62189454,1.6659374,1.6477563,1.6740528,1.6936479,1.8248615,1.7051084,31.016124838541646,540.122208393619,46.06517122512408,r
NEG~american,NEGMIR,american,440,166.784417,412.830487,0.60159796,0.28095773,0.0011302722,0.45220965,0.0015082336,291732,973,1701929,440.0,291292.0,533.0,1409664.0,291732.0,1410197.0,973.0,1700956.0,291565.215583024,806.215583024,1409390.784416976,13.025042,0.00300644,0.4212972,0.0011302722,0.28095773,0.28095773,0.141044,273.21558,0.6209445,1.4959465,1.4688776,1.5080235,1.5371706,1.7319086,1.5542095,20.97617696340303,540.122208393619,31.192947920964443,a
NEG~infuriating,NEGMIR,infuriating,111,42.338901,102.82186,0.5965607,0.2780205,0.00028404576,0.4493927,0.0003804862,291732,247,1701929,111.0,291621.0,136.0,1410061.0,291732.0,1410197.0,247.0,1701682.0,291689.661098671,204.661098671,1409992.338901329,6.517023,0.000760329,0.4185834,0.00028404576,0.2780205,0.2780205,0.13915227,68.6611,0.6185685,0.9673566,0.9116996,0.9921359,1.05181,1.4463903,1.0866121,10.535653752852738,540.122208393619,15.716233645501712,i
NEG~vital,NEGMIR,vital,503,194.381838,454.377034,0.5864763,0.2723315,0.00127673,0.4435626,0.0017241852,291732,1134,1701929,503.0,291229.0,631.0,1409566.0,291732.0,1410197.0,1134.0,1700795.0,291537.61816151,939.61816151,1409257.38183849,13.760604,0.003435018,0.4129123,0.00127673,0.2723315,0.2723315,0.13680412,308.61816,0.613555,1.4816593,1.4565393,1.4928671,1.5199178,1.7006735,1.5357317,22.427661492005804,540.122208393619,33.67491648096547,v
NEG~pleased,NEGMIR,pleased,1569,607.657511,1413.791994,0.5858927,0.2717487,0.003977001,0.4425952,0.005378224,291732,3545,1701929,1569.0,290163.0,1976.0,1408221.0,291732.0,1410197.0,3545.0,1698384.0,291124.342489023,2937.342489023,1407259.657510977,24.269827,0.010627309,0.41196406,0.003977001,0.2717487,0.2717487,0.13786285,961.34247,0.6127103,1.6793339,1.6652598,1.6856167,1.7007889,1.8024422,1.7096637,39.61060464067672,540.122208393619,59.53990258641679,p
NEG~timely,NEGMIR,timely,163,64.451121,140.524537,0.56859213,0.262156,0.00040768925,0.43351063,0.00055873196,291732,376,1701929,163.0,291569.0,213.0,1409984.0,291732.0,1410197.0,376.0,1701553.0,291667.548878949,311.548878949,1409885.451121052,7.718944,0.001116026,0.40295714,0.00040768925,0.262156,0.262156,0.13128184,98.54888,0.60459435,1.0669706,1.0220758,1.0869721,1.1351738,1.4549023,1.1633062,12.767145334803704,540.122208393619,19.390719429665317,t
NEG~noteworthy,NEGMIR,noteworthy,200,79.192601,171.939955,0.5674973,0.2615589,0.0004997711,0.43290043,0.0006855607,291732,462,1701929,200.0,291532.0,262.0,1409935.0,291732.0,1410197.0,462.0,1701467.0,291652.807399134,382.807399134,1409814.192600866,8.542373,0.001368954,0.4023454,0.0004997711,0.2615589,0.2615589,0.13102932,120.807396,0.604037,1.1458529,1.1055849,1.1637996,1.2070651,1.494553,1.2323265,14.142135623730951,540.122208393619,21.494185260204677,n
NEG~fond,NEGMIR,fond,475,191.125,395.302448,0.5554371,0.2547633,0.0011743694,0.42600897,0.0016282067,291732,1115,1701929,475.0,291257.0,640.0,1409557.0,291732.0,1410197.0,1115.0,1700814.0,291540.875000073,923.875000073,1409273.124999927,13.025078,0.003244015,0.39537612,0.0011743694,0.2547633,0.2547633,0.12796885,283.875,0.5976316,1.3715106,1.3459524,1.3829123,1.4104258,1.5941049,1.4265072,21.79449471770337,540.122208393619,33.391615714128,f
NEG~convincing,NEGMIR,convincing,359,144.672197,297.754261,0.55419016,0.25406888,0.0008866579,0.42535546,0.0012305815,291732,844,1701929,359.0,291373.0,485.0,1409712.0,291732.0,1410197.0,844.0,1701085.0,291587.327802746,699.327802746,1409497.672197254,11.311789,0.002454063,0.39470938,0.0008866579,0.25406888,0.25406888,0.12747778,214.3278,0.59701335,1.2956237,1.2661011,1.3087902,1.3405546,1.5523343,1.359115,18.947295321496416,540.122208393619,29.0516780926679,c
NEG~thrilling,NEGMIR,thrilling,281,113.3037,232.753603,0.55372036,0.25379947,0.0006937469,0.42511347,0.0009632128,291732,661,1701929,281.0,291451.0,380.0,1409817.0,291732.0,1410197.0,661.0,1701268.0,291618.696300492,547.696300492,1409649.303699508,10.003922,0.001922071,0.39446223,0.0006937469,0.25379947,0.25379947,0.12724662,167.6963,0.596784,1.2217832,1.1882542,1.2367325,1.2727873,1.5128382,1.2938483,16.76305461424021,540.122208393619,25.709920264364882,t
NEG~comparable,NEGMIR,comparable,119,48.509753,96.316309,0.5456238,0.24912357,0.0002916128,0.4204947,0.00040790864,291732,283,1701929,119.0,291613.0,164.0,1410033.0,291732.0,1410197.0,283.0,1701646.0,291683.490246655,234.490246655,1409962.509753344,6.46183,0.000815027,0.3897179,0.0002916128,0.24912357,0.24912357,0.12470759,70.49025,0.592355,0.85352814,0.80072457,0.8770334,0.9336296,1.3074173,0.9666298,10.908712114635714,540.122208393619,16.822603841260722,c
NEG~satisfying,NEGMIR,satisfying,1791,731.760202,1447.006659,0.5452336,0.24874757,0.004381995,0.4195362,0.0061391965,291732,4269,1701929,1791.0,289941.0,2478.0,1407719.0,291732.0,1410197.0,4269.0,1697660.0,291000.239798487,3537.239798487,1406659.760201512,25.029173,0.01210131,0.3887268,0.004381995,0.24874757,0.24874757,0.12656479,1059.2397,0.5914237,1.5651407,1.5522103,1.5709127,1.5848504,1.6782037,1.5930027,42.320207938997655,540.122208393619,65.33758489567853,s
NEG~glamorous,NEGMIR,glamorous,189,79.192601,144.277681,0.5251444,0.23774289,0.0004542649,0.4090909,0.0006478549,291732,462,1701929,189.0,291543.0,273.0,1409924.0,291732.0,1410197.0,462.0,1701467.0,291652.807399134,382.807399134,1409814.192600866,7.987313,0.001293661,0.3777772,0.0004542649,0.23774289,0.23774289,0.119098574,109.807396,0.5809915,0.9961168,0.9551883,1.014352,1.0582979,1.3497694,1.083947,13.74772708486752,540.122208393619,21.494185260204677,g
NEG~urgent,NEGMIR,urgent,515,218.208184,383.934005,0.51710206,0.23331812,0.0012278053,0.40455616,0.0017653188,291732,1273,1701929,515.0,291217.0,758.0,1409439.0,291732.0,1410197.0,1273.0,1700656.0,291513.791816227,1054.791816227,1409142.208183773,13.07821,0.003515298,0.3729362,0.0012278053,0.23331812,0.23331812,0.117272966,296.7918,0.5762948,1.2704462,1.2462802,1.2812259,1.3072367,1.4807975,1.3224382,22.693611435820433,540.122208393619,35.679125549822544,u
NEG~distracting,NEGMIR,distracting,163,69.07926,121.379016,0.5168666,0.23310915,0.000388543,0.4044665,0.00055873196,291732,403,1701929,163.0,291569.0,240.0,1409957.0,291732.0,1410197.0,403.0,1701526.0,291662.920739937,333.920739937,1409863.079260063,7.35644,0.001115922,0.37283993,0.000388543,0.23310915,0.23310915,0.11674884,93.92074,0.57620084,0.9116222,0.8674393,0.9313008,0.97870964,1.29262,1.0063695,12.767145334803704,540.122208393619,20.074859899884732,d
NEG~irritating,NEGMIR,irritating,229,97.876569,167.388775,0.51065296,0.2297153,0.0005424477,0.40105078,0.00078496704,291732,571,1701929,229.0,291503.0,342.0,1409855.0,291732.0,1410197.0,571.0,1701358.0,291634.123430531,473.123430531,1409723.876569469,8.66488,0.001566867,0.36915675,0.0005424477,0.2297153,0.2297153,0.115128875,131.12343,0.5725914,1.0222638,0.9854649,1.038663,1.0781945,1.3406941,1.1012732,15.132745950421556,540.122208393619,23.895606290697042,i
NEG~satisfied,NEGMIR,satisfied,1014,434.359417,738.612666,0.5096045,0.22908638,0.0023979293,0.40015784,0.003475793,291732,2534,1701929,1014.0,290718.0,1520.0,1408677.0,291732.0,1410197.0,2534.0,1699395.0,291297.640583127,2099.640583127,1408097.359416874,18.202868,0.006891724,0.3681887,0.0023979293,0.22908638,0.22908638,0.115742154,579.64056,0.57163763,1.374649,1.3576276,1.382245,1.4005811,1.5231919,1.4113024,31.843366656181317,540.122208393619,50.33885179461288,s
NEG~sacred,NEGMIR,sacred,200,86.220516,143.40964,0.5044553,0.22626863,0.00047069712,0.3976143,0.0006855607,291732,503,1701929,200.0,291532.0,303.0,1409894.0,291732.0,1410197.0,503.0,1701426.0,291645.779484338,416.779484338,1409780.220515662,8.045424,0.001368761,0.3654194,0.00047069712,0.22626863,0.22626863,0.113369666,113.77949,0.5688974,0.95468116,0.91521966,0.97226256,1.0146326,1.2956132,1.0393615,14.142135623730951,540.122208393619,22.427661492005804,s
NEG~old,NEGMIR,old,2512,1085.72713,1798.631461,0.5046308,0.22601844,0.005900383,0.39658985,0.0086106425,291732,6334,1701929,2512.0,289220.0,3822.0,1406375.0,291732.0,1410197.0,6334.0,1695595.0,290646.272870372,5248.272870372,1404948.727129628,28.457241,0.016855327,0.36429894,0.005900383,0.22601844,0.22601844,0.11595941,1426.2728,0.5677838,1.4693134,1.4586045,1.4740938,1.4856373,1.5629601,1.4923894,50.11985634456667,540.122208393619,79.58643100428615,o
NEG~viable,NEGMIR,viable,199,87.420404,136.741006,0.49098054,0.21884911,0.00046159636,0.39019608,0.0006821329,291732,510,1701929,199.0,291533.0,311.0,1409886.0,291732.0,1410197.0,510.0,1701419.0,291644.579596446,422.579596446,1409774.420403554,7.909668,0.001361885,0.35724026,0.00046159636,0.21884911,0.21884911,0.10965535,111.5796,0.5607015,0.911703,0.8722979,0.9292579,0.97156084,1.2519708,0.99624825,14.106735979665885,540.122208393619,22.58317958127243,v
NEG~dominant,NEGMIR,dominant,163,72.164686,110.012327,0.4855156,0.21581423,0.00037577882,0.38717338,0.00055873196,291732,421,1701929,163.0,291569.0,258.0,1409939.0,291732.0,1410197.0,421.0,1701508.0,291659.835313929,348.835313929,1409848.164686071,7.114771,0.001115854,0.35386288,0.00037577882,0.21581423,0.21581423,0.108095005,90.83531,0.55727184,0.8167616,0.7729811,0.83625776,0.8832186,1.1938461,0.9106115,12.767145334803704,540.122208393619,20.518284528683193,d
NEG~central,NEGMIR,central,144,64.279708,95.346615,0.47975525,0.2126343,0.0003297968,0.384,0.0004936037,291732,375,1701929,144.0,291588.0,231.0,1409966.0,291732.0,1410197.0,375.0,1701554.0,291667.720291504,310.720291505,1409886.279708495,6.6433578,0.00098594,0.3502886,0.0003297968,0.2126343,0.2126343,0.106482044,79.72029,0.5536131,0.74628264,0.6995442,0.7670897,0.81719244,1.148084,0.846408,12.0,540.122208393619,19.364916731037084,c
NEG~enough,NEGMIR,enough,992,444.986995,650.419277,0.47667095,0.21103568,0.0022629513,0.38212636,0.0034003812,291732,2596,1701929,992.0,290740.0,1604.0,1408593.0,291732.0,1410197.0,2596.0,1699333.0,291287.013004655,2151.013004655,1408045.986995345,17.36768,0.006740779,0.34816435,0.0022629513,0.21103568,0.21103568,0.106649324,547.013,0.5514244,1.26623,1.2492304,1.2738155,1.2921245,1.414487,1.3028287,31.496031496047245,540.122208393619,50.950956811427986,e
NEG~novel,NEGMIR,novel,122,54.852018,79.427542,0.47479138,0.20987691,0.0002777861,0.38125,0.00041819204,291732,320,1701929,122.0,291610.0,198.0,1409999.0,291732.0,1410197.0,320.0,1701609.0,291677.147982084,265.147982084,1409931.852017916,6.079293,0.000835468,0.34716722,0.0002777861,0.20987691,0.20987691,0.10507735,67.14798,0.5503933,0.654562,0.60346746,0.6772983,0.7320219,1.0926204,0.7639162,11.045361017187261,540.122208393619,17.88854381999832,n
NEG~safe,NEGMIR,safe,846,380.707287,550.394813,0.47429907,0.2097707,0.0019248808,0.3809095,0.002899922,291732,2221,1701929,846.0,290886.0,1375.0,1408822.0,291732.0,1410197.0,2221.0,1699708.0,291351.292713151,1840.292713151,1408356.707286849,15.997093,0.005756022,0.34677917,0.0019248808,0.2097707,0.2097707,0.10584778,465.29272,0.54999137,1.232718,1.2142891,1.2409403,1.2607847,1.3933396,1.2723854,29.086079144497972,540.122208393619,47.12748667179272,s
NEG~flattering,NEGMIR,flattering,135,60.851457,87.368054,0.4729591,0.20891272,0.00030674692,0.3802817,0.0004627535,291732,355,1701929,135.0,291597.0,220.0,1409977.0,291732.0,1410197.0,355.0,1701574.0,291671.148542624,294.148542624,1409902.851457376,6.3816905,0.000924382,0.34606278,0.00030674692,0.20891272,0.20891272,0.10460973,74.148544,0.54924846,0.6967199,0.6484007,0.7182265,0.7700037,1.1116104,0.800189,11.61895003862225,540.122208393619,18.841443681416774,f
NEG~notable,NEGMIR,notable,187,84.50639,120.303346,0.47105014,0.20795803,0.00042400832,0.37931034,0.0006409993,291732,493,1701929,187.0,291545.0,306.0,1409891.0,291732.0,1410197.0,493.0,1701436.0,291647.493609898,408.493609898,1409788.506390102,7.495075,0.001279836,0.34495205,0.00042400832,0.20795803,0.20795803,0.10419102,102.49361,0.54809415,0.82735944,0.78686136,0.8453975,0.8888549,1.1765809,0.91420984,13.674794331177344,540.122208393619,22.20360331117452,n
NEG~careful,NEGMIR,careful,727,330.826233,460.519968,0.466395,0.20550443,0.0016389409,0.37668395,0.0024920132,291732,1930,1701929,727.0,291005.0,1203.0,1408994.0,291732.0,1410197.0,1930.0,1699999.0,291401.173766943,1599.173766943,1408597.826233057,14.693272,0.004951271,0.34193447,0.0016389409,0.20550443,0.20550443,0.10357168,396.17377,0.5449433,1.1807592,1.1608936,1.1896216,1.2110078,1.3537692,1.223508,26.962937525425527,540.122208393619,43.93176527297759,c
NEG~crucial,NEGMIR,crucial,421,194.896076,255.700225,0.45428315,0.19899303,0.0009353748,0.37027264,0.0014431053,291732,1137,1701929,421.0,291311.0,716.0,1409481.0,291732.0,1410197.0,1137.0,1700792.0,291537.103923842,942.103923842,1409254.896076158,11.019631,0.002875006,0.334479,0.0009353748,0.19899303,0.19899303,0.0999642,226.10393,0.53706396,1.0259262,0.99967444,1.0376316,1.065864,1.2538224,1.0823561,20.518284528683193,540.122208393619,33.71943060017473,c
NEG~able,NEGMIR,able,1368,634.912107,827.256558,0.45329544,0.19834958,0.0030327293,0.36933047,0.0046892352,291732,3704,1701929,1368.0,290364.0,2336.0,1407861.0,291732.0,1410197.0,3704.0,1698225.0,291097.087892621,3069.087892621,1407127.91210738,19.820427,0.009260889,0.3333725,0.0030327293,0.19834958,0.19834958,0.100691155,733.0879,0.53588295,1.2371774,1.2228775,1.2435588,1.2589635,1.361972,1.2679708,36.98648401781386,540.122208393619,60.860496218811754,a
NEG~thrilled,NEGMIR,thrilled,213,99.24787,127.271973,0.4498235,0.19652995,0.00047058397,0.36787564,0.00073012215,291732,579,1701929,213.0,291519.0,366.0,1409831.0,291732.0,1410197.0,579.0,1701350.0,291632.752130083,479.752130083,1409717.247869917,7.7941675,0.001457352,0.33165842,0.00047058397,0.19652995,0.19652995,0.09850027,113.75213,0.53404754,0.8101277,0.77258414,0.826852,0.8671501,1.1341215,0.8906652,14.594519519326424,540.122208393619,24.06241883103193,t
NEG~iconic,NEGMIR,iconic,137,63.936883,81.528378,0.448898,0.19592261,0.00030225658,0.36729223,0.00046960908,291732,373,1701929,137.0,291595.0,236.0,1409961.0,291732.0,1410197.0,373.0,1701556.0,291668.063116616,309.063116616,1409887.936883384,6.242203,0.000938019,0.3309691,0.00030225658,0.19592261,0.19592261,0.098112434,73.06312,0.53330743,0.63060874,0.58297807,0.65180695,0.70283645,1.0393064,0.73258245,11.704699910719626,540.122208393619,19.313207915827967,i
