adv_lemma,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
especially,1675,53.61,335.2,0,2.0,6,22.5,8793,89791,6.252937372864954,8793,20.5,53.25,-28.75,8.589379842356722,3.5079189113177827
almost,1675,52.56,389.07,0,1.0,5,19.0,12589,88040,7.402323251413078,12589,18.0,46.0,-26.0,7.309502850988008,2.9640748808375963
fairly,1675,51.34,212.78,0,2.0,7,23.0,3960,85994,4.144596770747028,3960,21.0,54.5,-29.5,9.72640412460794,3.930228660018794
truly,1675,50.71,178.45,0,3.0,9,33.0,3830,84939,3.5189640594780798,3830,30.0,78.0,-42.0,11.883225054406598,4.608792104740112
incredibly,1675,50.17,172.87,0,2.0,9,30.0,3525,84035,3.445699587068623,3525,28.0,72.0,-40.0,10.593157809836953,3.839168831902551
slightly,1675,48.55,396.16,0,0.0,2,13.0,12429,81322,8.159663752185041,12429,13.0,32.5,-19.5,5.247170363800056,2.334047448547196
absolutely,1675,46.03,230.31,0,1.0,3,13.0,4483,77096,5.0038381887935355,4483,12.0,31.0,-17.0,5.820949358591968,2.583011905165624
rather,1675,44.82,115.29,0,4.0,13,40.0,2285,75077,2.5722124969919617,2285,36.0,94.0,-50.0,14.290758169091584,5.4046407320315355
totally,1675,43.87,322.24,0,1.0,5,21.0,11265,73485,7.3450138740601885,11265,20.0,51.0,-29.0,7.817221143057751,3.2514654296881647
often,1675,39.68,113.93,0,4.0,12,32.0,2772,66456,2.8716366384018537,2772,28.0,74.0,-38.0,13.255797961555386,5.657948277113736
that,1675,37.9,287.45,0,0.0,2,8.0,5932,63479,7.584856992189128,5932,8.0,20.0,-12.0,4.286362663643296,2.215613889499554
already,1675,37.5,161.51,0,1.0,5,19.0,3616,62816,4.306816197540611,3616,18.0,46.0,-26.0,7.287087892010442,3.1511532103612483
super,1675,36.76,188.89,0,0.0,2,14.0,4719,61571,5.138716829420911,4719,14.0,35.0,-21.0,5.158420866452337,2.262876338325426
entirely,1675,36.55,372.57,0,0.0,2,11.0,10219,61224,10.19291044353108,10219,11.0,27.5,-16.5,4.814180627384191,2.328867717169075
no,1675,36.27,596.56,0,0.0,0,1.0,21330,60759,16.445985827887892,21330,1.0,2.5,-1.5,1.7574356484204519,1.2868268769798907
somewhat,1675,34.23,103.66,0,3.0,10,30.0,2664,57337,3.028355162605448,2664,27.0,70.5,-37.5,11.441285745019295,4.806515335081558
well,1675,33.74,508.12,0,0.0,1,4.0,14707,56521,15.058280997615393,14707,4.0,10.0,-6.0,2.814340332576215,1.8133617405741396
equally,1675,31.78,179.77,0,3.0,9,25.0,6792,53226,5.657415848422549,6792,22.0,58.0,-30.0,10.345093348959088,4.648477767068139
mostly,1675,30.66,135.7,0,1.0,4,14.0,2581,51351,4.426293664851207,2581,13.0,33.5,-18.5,6.043274639970377,2.8037954798477185
potentially,1675,29.51,178.47,0,0.0,2,8.0,5109,49436,6.046790142570686,5109,8.0,20.0,-12.0,4.139374167795533,2.086387044182161
fully,1675,29.45,211.36,0,0.0,1,4.0,6043,49325,7.177480564548224,6043,4.0,10.0,-6.0,2.9199210397656636,1.6575357699183573
long,1675,26.35,230.87,0,0.0,2,7.0,5425,44143,8.760495361078787,5425,7.0,17.5,-10.5,4.034112547809374,2.2074639049090456
immediately,1675,25.97,578.29,0,0.0,0,1.0,16841,43508,22.263445597247628,16841,1.0,2.5,-1.5,1.7913661936882275,1.3525694681469378
partly,1675,25.47,864.65,0,0.0,0,1.0,35292,42665,33.94557355167744,35292,1.0,2.5,-1.5,1.4843274726577569,1.2486904588396825
deeply,1675,24.63,159.59,0,0.0,1,7.0,4545,41250,6.480200161418291,4545,7.0,17.5,-10.5,3.474658429042049,1.8333447875059952
largely,1675,24.58,128.31,0,0.0,1,7.0,2213,41179,5.219261208918618,2213,7.0,17.5,-10.5,3.666698771750024,1.9150672079310673
perfectly,1675,23.92,152.32,0,0.0,1,4.0,3060,40071,6.36693929328375,3060,4.0,10.0,-6.0,3.071527175540184,1.75151061594167
politically,1675,23.84,239.86,0,0.0,0,3.0,6731,39928,10.062181315560984,6731,3.0,7.5,-4.5,2.5778419930383625,1.5777697445056658
nearly,1675,23.68,256.54,0,0.0,0,3.0,9041,39657,10.835508326153686,9041,3.0,7.5,-4.5,2.47899548927182,1.5479295109866553
actually,1675,18.97,77.91,0,1.0,3,11.0,2081,31782,4.105929785905843,2081,10.0,26.0,-14.0,5.179769093745519,2.6731986275574644
seemingly,1675,18.96,122.06,0,1.0,3,9.0,4113,31750,6.439598347996508,4113,8.0,21.0,-11.0,4.546793986326915,2.461817748680955
significantly,1675,18.87,200.42,0,0.0,0,1.0,4826,31603,10.62227461837022,4826,1.0,2.5,-1.5,1.7240396009918992,1.2870916221228368
generally,1675,18.6,75.18,0,1.0,3,10.0,1769,31148,4.042874849449053,1769,9.0,23.5,-12.5,5.240585157977777,2.750226102313489
sometimes,1675,18.51,65.15,0,1.0,5,14.0,1476,31006,3.5193163018268474,1476,13.0,33.5,-18.5,6.364264691329852,3.1601215625993704
probably,1675,17.98,118.64,0,0.0,1,7.0,3579,30117,6.598346849865278,3579,7.0,17.5,-10.5,3.5497872736185614,1.9814761375794911
surprisingly,1675,16.43,83.94,0,0.0,2,8.5,1862,27516,5.10999604010828,1862,8.5,21.25,-12.75,4.072325326359093,2.1834185897300094
usually,1675,16.22,53.34,0,1.0,4,12.0,1294,27161,3.2892807559325172,1294,11.0,28.5,-15.5,5.803656004145375,3.0986136987859405
both,1675,16.06,35.99,0,2.0,5,14.0,625,26896,2.2411465847037255,625,12.0,32.0,-16.0,6.627697554665654,3.3619004524217853
real,1675,16.01,137.67,0,0.0,1,4.0,5067,26816,8.59911176781494,5067,4.0,10.0,-6.0,2.996578455711005,1.7877625957953747
least,1675,15.92,111.16,0,0.0,2,6.0,2798,26665,6.982486355850746,2798,6.0,15.0,-9.0,3.676755078424169,2.106999152355106
overly,1675,15.26,76.51,0,0.0,1,6.0,1607,25567,5.012188441532124,1607,6.0,15.0,-9.0,3.3015364399361173,1.8550010990227623
never,1675,15.17,100.75,0,0.0,1,5.0,2614,25408,6.641687542826827,2614,5.0,12.5,-7.5,3.202449939952176,1.9030073666779264
ever,1675,15.03,83.39,0,0.0,2,7.0,1702,25179,5.547485568666316,1702,7.0,17.5,-10.5,3.7828960987259124,2.1428011233931357
currently,1675,14.59,232.93,0,0.0,0,2.0,9215,24440,15.96405769332748,9215,2.0,5.0,-3.0,2.210085483447872,1.509014682400467
yet,1675,14.15,120.96,0,0.0,1,5.0,3216,23708,8.545629542698506,3216,5.0,12.5,-7.5,3.2501834584880345,2.014652429872652
simply,1675,14.05,56.47,0,0.0,2,8.0,1156,23533,4.019249451810444,1156,8.0,20.0,-12.0,4.187261885684007,2.310482141727325
unusually,1675,13.79,103.37,0,0.0,1,4.0,3147,23105,7.494008215197935,3147,4.0,10.0,-6.0,2.9488098049310825,1.7993800787985959
certainly,1675,13.64,77.32,0,1.0,2,7.0,2017,22852,5.667626715614948,2017,6.0,16.0,-8.0,3.9888779110545167,2.319758491657537
once,1675,13.36,107.68,0,1.0,3,8.0,4183,22379,8.059340221090348,4183,7.0,18.5,-9.5,4.386250853124178,2.5518541448258314
mentally,1675,13.31,262.1,0,0.0,0,0.0,10283,22297,19.68941707909944,10283,0.0,0.0,0.0,1.4506778705116703,1.1888355865988307
any,1675,13.23,204.12,0,0.0,0,0.0,7358,22160,15.428370019461394,7358,0.0,0.0,0.0,1.3175479551321054,1.1010548574241155
easily,1675,13.17,223.13,0,0.0,0,1.0,8413,22056,16.94547872890196,8413,1.0,2.5,-1.5,1.5181710716373369,1.2156968268781694
definitely,1675,13.12,142.18,0,0.0,2,5.0,5578,21977,10.8364497424481,5578,5.0,12.5,-7.5,3.439864958269798,2.0990222675654904
virtually,1675,12.88,138.91,0,0.0,0,1.0,4809,21579,10.782811631174853,4809,1.0,2.5,-1.5,1.6210978506660547,1.2211082952594627
otherwise,1675,12.06,38.65,0,1.0,3,9.0,1086,20196,3.205676956586349,1086,8.0,21.0,-11.0,4.645516936057044,2.5831837586530133
clearly,1675,11.72,74.57,0,0.0,2,6.0,2742,19626,6.364122929271109,2742,6.0,15.0,-9.0,3.4977337972398392,2.045385245353359
little,1675,11.54,317.92,0,0.0,0,2.0,12968,19326,27.554077078452416,12968,2.0,5.0,-3.0,1.8171239364587628,1.3931588658020118
environmentally,1675,11.51,247.56,0,0.0,0,0.0,9745,19271,21.517114812783046,9745,0.0,0.0,0.0,1.3490077007457457,1.140555705849212
readily,1675,11.21,359.61,0,0.0,0,0.0,14596,18779,32.07594110912328,14596,0.0,0.0,0.0,1.142346465825453,1.0577717704804057
predominantly,1675,10.9,140.59,0,0.0,0,0.0,4654,18259,12.897270811550174,4654,0.0,0.0,0.0,1.4779749738096057,1.2013734819161352
hugely,1675,10.83,125.91,0,0.0,0,2.0,4023,18141,11.625545995308828,4023,2.0,5.0,-3.0,2.1210549018026374,1.4872238895330248
exceptionally,1675,10.37,52.28,0,0.0,1,5.0,1229,17366,5.042725977466675,1229,5.0,12.5,-7.5,3.1560479832037283,1.9056508283546536
physically,1675,9.92,70.33,0,0.0,0,2.0,2010,16621,7.087424899183849,2010,2.0,5.0,-3.0,2.0225318733244526,1.4163541033231453
remarkably,1675,9.78,50.13,0,0.0,1,5.0,1494,16389,5.12313675383952,1494,5.0,12.5,-7.5,3.129973906140679,1.9121653184232592
about,1675,9.77,107.49,0,0.0,1,2.0,3802,16362,11.003506660578502,3802,2.0,5.0,-3.0,2.1591253583776964,1.5413766261210666
terribly,1675,9.4,52.16,0,0.0,1,5.0,1805,15744,5.5497647574661695,1805,5.0,12.5,-7.5,3.1889250702870138,1.9503163777882606
utterly,1675,9.26,26.15,0,0.0,1,6.0,399,15517,2.8230777812843204,399,6.0,15.0,-9.0,3.3777788314110144,1.9600127670046081
socially,1675,9.13,95.3,0,0.0,0,1.0,2520,15298,10.434554052914661,2520,1.0,2.5,-1.5,1.7620275753465886,1.322565906746082
seriously,1675,8.97,98.54,0,0.0,1,3.0,3763,15022,10.987736308749016,3763,3.0,7.5,-4.5,2.535782551796703,1.688246700487022
reasonably,1675,8.55,46.22,0,0.0,0,3.0,1395,14319,5.406834976385958,1395,3.0,7.5,-4.5,2.4159662265058683,1.5725919841070002
however,1675,8.45,41.37,0,0.0,2,6.0,935,14149,4.897699659325123,935,6.0,15.0,-9.0,3.461305820487306,2.1530661503438986
previously,1675,8.37,100.11,0,0.0,1,2.0,3724,14018,11.961887565519996,3724,2.0,5.0,-3.0,2.1826190077753114,1.5587417980257585
financially,1675,8.34,60.32,0,0.0,0,1.0,1180,13968,7.23385753229407,1180,1.0,2.5,-1.5,1.7012197074295892,1.2660508988273642
sexually,1675,8.19,123.93,0,0.0,0,1.0,3963,13724,15.125079907858684,3963,1.0,2.5,-1.5,1.5129172933702975,1.2181156866816714
genuinely,1675,8.11,40.06,0,0.0,1,4.0,1152,13578,4.941966551195791,1152,4.0,10.0,-6.0,2.859779107463077,1.815942830940233
wildly,1675,8.05,101.31,0,0.0,0,2.0,3411,13483,12.585642370439317,3411,2.0,5.0,-3.0,1.9086789192463873,1.4073177566032216
considerably,1675,7.69,77.2,0,0.0,0,1.0,2095,12877,10.041549492443712,2095,1.0,2.5,-1.5,1.517806505675013,1.2219708329672203
hardly,1675,7.65,61.59,0,0.0,1,3.0,2196,12817,8.048393113142488,2196,3.0,7.5,-4.5,2.560517555950301,1.7385378680361192
historically,1675,7.57,73.26,0,0.0,0,2.0,1688,12675,9.68100705144651,1688,2.0,5.0,-3.0,2.0756237682066305,1.5097964884751665
purely,1675,7.55,37.6,0,0.0,0,1.0,832,12651,4.978367588272446,832,1.0,2.5,-1.5,1.9218925527952628,1.3626441464098444
economically,1675,7.54,58.2,0,0.0,0,1.0,1708,12636,7.714253931183763,1708,1.0,2.5,-1.5,1.7063407696476929,1.2688094529376057
apparently,1675,7.52,22.02,0,0.0,2,5.0,383,12588,2.930544357595574,383,5.0,12.5,-7.5,3.376982630766482,2.116224773115302
exactly,1675,7.42,66.1,0,0.0,1,3.0,2083,12427,8.908993911597873,2083,3.0,7.5,-4.5,2.4142501571720247,1.666129173904432
damn,1675,7.28,94.42,0,0.0,0,2.0,3702,12186,12.977943337371705,3702,2.0,5.0,-3.0,1.9617166517302351,1.4362218590053353
obviously,1675,7.23,23.17,0,0.0,1,5.0,356,12110,3.204143681198412,356,5.0,12.5,-7.5,3.1911441446505058,2.014580707230357
then,1675,7.03,41.37,0,0.0,1,4.0,1410,11767,5.889228744438364,1410,4.0,10.0,-6.0,2.679734324010808,1.7938390223354879
barely,1675,7.01,67.57,0,0.0,0,1.0,1824,11739,9.640641091811155,1824,1.0,2.5,-1.5,1.6019912882807428,1.2500557599913054
widely,1675,7.01,157.66,0,0.0,0,0.0,6257,11734,22.506145646455824,6257,0.0,0.0,0.0,1.2876828040579764,1.1273248060480572
perhaps,1675,6.93,49.64,0,0.0,1,4.0,1721,11606,7.163510144579117,1721,4.0,10.0,-6.0,2.7586291265840055,1.8755093011129431
necessarily,1675,6.88,36.22,0,0.0,1,4.0,838,11523,5.2650354578941965,838,4.0,10.0,-6.0,2.9197831184381156,1.9278488643984995
extraordinarily,1675,6.85,31.84,0,0.0,1,4.0,730,11477,4.646935858680747,730,4.0,10.0,-6.0,2.686000916451104,1.7708257787443678
way,1675,6.6,91.65,0,0.0,0,0.0,2531,11062,13.876844600327278,2531,0.0,0.0,0.0,1.3993882103495807,1.1716255749494509
directly,1675,6.43,119.75,0,0.0,0,0.0,4322,10775,18.6161684658516,4322,0.0,0.0,0.0,1.302331996485786,1.1350232805385676
mainly,1675,6.36,51.13,0,0.0,0,1.5,1447,10660,8.033535528046968,1447,1.5,3.75,-2.25,1.8846065851845137,1.3998919122528592
critically,1675,6.23,119.95,0,0.0,0,0.0,4048,10431,19.26185454892497,4048,0.0,0.0,0.0,1.1813562907998496,1.0852493844562532
mutually,1675,6.19,119.17,0,0.0,0,0.0,3882,10375,19.239488117329135,3882,0.0,0.0,0.0,1.2605138685684905,1.120618744496126
inherently,1675,6.19,30.84,0,0.0,1,3.0,611,10364,4.98393494034152,611,3.0,7.5,-4.5,2.3427131137788284,1.5959598771262253
therefore,1675,6.17,29.05,0,0.0,1,3.0,784,10329,4.711406576941823,784,3.0,7.5,-4.5,2.4286736612216897,1.6577026476673842
emotionally,1675,6.16,26.73,0,0.0,0,2.0,337,10313,4.341063891313142,337,2.0,5.0,-3.0,1.9802544592212634,1.4034710446944179
heavily,1675,6.14,83.5,0,0.0,0,0.0,2238,10283,13.600849887928872,2238,0.0,0.0,0.0,1.4051713134228585,1.1801847773888032
consistently,1675,6.14,44.24,0,0.0,1,2.0,1342,10279,7.209778139036238,1342,2.0,5.0,-3.0,2.2026476295866373,1.5682758236333862
technically,1675,6.09,36.28,0,0.0,0,1.0,579,10199,5.958351779190123,579,1.0,2.5,-1.5,1.7839461554912204,1.3394450000776652
legally,1675,6.01,60.96,0,0.0,0,1.0,1988,10059,10.150881397947973,1988,1.0,2.5,-1.5,1.528613914159671,1.2218145740045705
typically,1675,5.86,17.37,0,0.0,2,5.0,293,9809,2.9668451110471508,293,5.0,12.5,-7.5,3.18494164904361,2.094565027761495
brand,1675,5.81,234.64,0,0.0,0,0.0,9603,9729,40.397182698043665,9603,0.0,0.0,0.0,1.024556129913357,1.0108204173053343
sufficiently,1675,5.75,23.77,0,0.0,1,4.0,534,9633,4.1337510442635645,534,4.0,10.0,-6.0,2.6141041415398143,1.766838842973961
substantially,1675,5.7,53.15,0,0.0,0,0.0,1128,9543,9.32966587062232,1128,0.0,0.0,0.0,1.4222006865920656,1.180085706102645
amazingly,1675,5.69,21.53,0,0.0,1,3.0,386,9536,3.781540502569105,386,3.0,7.5,-4.5,2.404261241059414,1.631905832037536
vastly,1675,5.67,125.51,0,0.0,0,0.0,5035,9502,22.12453734137044,5035,0.0,0.0,0.0,1.3882088822237422,1.1765677575630313
of,1675,5.66,24.12,0,0.0,1,3.0,583,9478,4.2630859008700375,583,3.0,7.5,-4.5,2.456243456054448,1.6850835344115853
immensely,1675,5.61,53.03,0,0.0,0,1.0,1847,9404,9.444905514514348,1847,1.0,2.5,-1.5,1.7955598287040986,1.3702331848600806
downright,1675,5.59,19.92,0,0.0,1,3.0,386,9365,3.5636741879998413,386,3.0,7.5,-4.5,2.430822033116487,1.6345280529370798
morally,1675,5.58,45.74,0,0.0,0,1.0,1363,9346,8.197712793969924,1363,1.0,2.5,-1.5,1.6085018235188093,1.26277254107326
similarly,1675,5.5,11.64,0,1.0,2,6.0,198,9212,2.116801163142814,198,5.0,13.5,-6.5,3.592401106428682,2.40280346404051
fundamentally,1675,5.49,63.57,0,0.0,0,1.0,2189,9193,11.581984756809659,2189,1.0,2.5,-1.5,1.8021079321764957,1.3965530251491254
naturally,1675,5.47,22.69,0,0.0,1,3.0,393,9165,4.146098993669793,393,3.0,7.5,-4.5,2.4172621662865317,1.6543905562150212
wonderfully,1675,5.47,14.87,0,0.0,1,4.0,202,9157,2.720879701607183,202,4.0,10.0,-6.0,2.6770993811809216,1.7461732292181373
finally,1675,5.41,85.74,0,0.0,0,1.0,3039,9067,15.839791666197787,3039,1.0,2.5,-1.5,1.4642319394896677,1.2186303653527744
openly,1675,5.41,150.59,0,0.0,0,0.0,6121,9054,27.858522637817483,6121,0.0,0.0,0.0,1.3296195586055815,1.1630516099099566
wide,1675,5.41,202.98,0,0.0,0,0.0,8297,9054,37.551155032481304,8297,0.0,0.0,0.0,1.0621261298169702,1.0328886981293541
visually,1675,5.38,59.56,0,0.0,0,1.0,1725,9016,11.06598855537046,1725,1.0,2.5,-1.5,1.6761171952947946,1.3063607447621535
notoriously,1675,5.23,41.09,0,0.0,0,2.0,1384,8763,7.854453965593079,1384,2.0,5.0,-3.0,1.880022427141697,1.3950927290380284
indeed,1675,5.17,16.25,0,0.0,1,4.0,391,8667,3.1402359001769535,391,4.0,10.0,-6.0,2.869532004695216,1.9516369575065344
wholly,1675,5.07,24.32,0,0.0,1,3.0,551,8500,4.792072728846878,551,3.0,7.5,-4.5,2.208826728682291,1.559012414109669
uniquely,1675,5.02,31.99,0,0.0,1,3.0,920,8411,6.369694321300282,920,3.0,7.5,-4.5,2.2696648801634334,1.6167332387226074
overwhelmingly,1675,4.98,48.02,0,0.0,0,1.0,1572,8334,9.650806904246595,1572,1.0,2.5,-1.5,1.7611587985607084,1.3756669860809818
personally,1675,4.87,71.66,0,0.0,0,1.0,2634,8160,14.710247166276128,2634,1.0,2.5,-1.5,1.6048388396796298,1.2883276951535767
ridiculously,1675,4.82,27.65,0,0.0,0,2.0,523,8081,5.732085406461343,523,2.0,5.0,-3.0,1.9790861639958288,1.456003763693499
sharply,1675,4.79,90.54,0,0.0,0,0.0,2557,8024,18.899605661381997,2557,0.0,0.0,0.0,1.1795668036912343,1.0841996840340045
essentially,1675,4.76,26.45,0,0.0,0,2.0,696,7972,5.557940386373285,696,2.0,5.0,-3.0,2.1265422170927812,1.526444188699085
commercially,1675,4.73,90.37,0,0.0,0,0.0,3117,7919,19.11508582153737,3117,0.0,0.0,0.0,1.251855504524481,1.1172849916815157
comparatively,1675,4.67,33.43,0,0.0,0,1.0,758,7818,7.162342305558414,758,1.0,2.5,-1.5,1.6817403278699359,1.3070061751843745
thoroughly,1675,4.64,29.54,0,0.0,1,3.0,753,7769,6.368560684948956,753,3.0,7.5,-4.5,2.177099843614149,1.5840607025950781
than,1675,4.61,37.0,0,0.0,0,1.0,992,7716,8.031607863643599,992,1.0,2.5,-1.5,1.7752651578166971,1.3658095283119918
painfully,1675,4.6,41.16,0,0.0,0,1.0,947,7703,8.949828430811518,947,1.0,2.5,-1.5,1.7139747627218105,1.3410159443026355
exceedingly,1675,4.59,25.04,0,0.0,1,3.0,633,7685,5.458578250271401,633,3.0,7.5,-4.5,2.22932726577299,1.5922112156394355
possibly,1675,4.56,18.77,0,0.0,1,3.0,464,7640,4.115962219882768,464,3.0,7.5,-4.5,2.4281353281769436,1.7012707143032264
publicly,1675,4.55,123.83,0,0.0,0,0.0,4950,7616,27.233543921644713,4950,0.0,0.0,0.0,1.2625858602901097,1.1350462950652114
second,1675,4.54,102.46,0,0.0,0,0.0,4029,7610,22.552859892200853,4029,0.0,0.0,0.0,1.2119073007117602,1.0996764757761115
plain,1675,4.54,33.72,0,0.0,0,1.0,1043,7607,7.424984142080312,1043,1.0,2.5,-1.5,1.7625376240810247,1.3434674552169346
ultimately,1675,4.53,34.69,0,0.0,1,2.0,1193,7582,7.664364074485616,1193,2.0,5.0,-3.0,2.0771193649405224,1.5341248264902072
likely,1675,4.49,19.01,0,0.0,0,2.0,285,7517,4.236659044924935,285,2.0,5.0,-3.0,2.1168806257233124,1.532811482057737
culturally,1675,4.43,41.28,0,0.0,0,1.0,1182,7415,9.325780112640945,1182,1.0,2.5,-1.5,1.5776762341794157,1.276372084192706
dangerously,1675,4.39,56.49,0,0.0,0,1.0,1862,7353,12.868727817456383,1862,1.0,2.5,-1.5,1.6451278050706775,1.3087800916786636
traditionally,1675,4.33,23.97,0,0.0,0,2.0,553,7257,5.532591675293972,553,2.0,5.0,-3.0,1.887027769950433,1.4175588106581498
half,1675,4.3,46.77,0,0.0,0,1.0,1412,7208,10.868517883462177,1412,1.0,2.5,-1.5,1.4656987046855252,1.22465220932166
profoundly,1675,4.3,17.88,0,0.0,1,2.0,338,7205,4.15696205600695,338,2.0,5.0,-3.0,2.162511348346065,1.557256696730607
primarily,1675,4.19,41.74,0,0.0,0,1.0,1285,7014,9.967460611909992,1285,1.0,2.5,-1.5,1.6111688321587665,1.2750034210082168
newly,1675,4.16,37.88,0,0.0,0,1.0,1267,6968,9.10646273717124,1267,1.0,2.5,-1.5,1.6417667006367698,1.313002832308652
enormously,1675,4.15,30.23,0,0.0,0,1.0,837,6959,7.2770887283275885,837,1.0,2.5,-1.5,1.6740063206657525,1.3132666792589418
intensely,1675,4.14,28.98,0,0.0,0,2.0,926,6939,6.994614671522609,926,2.0,5.0,-3.0,1.9187828452459548,1.4358404397983244
longer,1675,4.14,23.82,0,0.0,0,1.0,490,6938,5.751705375683929,490,1.0,2.5,-1.5,1.728649563387974,1.3334531542781696
kinda,1675,4.13,21.13,0,0.0,0,1.0,420,6921,5.11329855477949,420,1.0,2.5,-1.5,1.8400181212490583,1.375388212757053
normally,1675,4.06,14.56,0,0.0,1,3.0,283,6798,3.5872375173091764,283,3.0,7.5,-4.5,2.2583168240316502,1.6141376424230758
moderately,1675,4.05,23.57,0,0.0,0,1.0,518,6779,5.82387826450858,518,1.0,2.5,-1.5,1.8031503586731072,1.3671022249047156
awfully,1675,3.87,23.73,0,0.0,0,2.0,585,6484,6.131048614286321,585,2.0,5.0,-3.0,1.821421275821692,1.3885357950494857
closely,1675,3.76,139.78,0,0.0,0,0.0,5719,6305,37.134722442067975,5719,0.0,0.0,0.0,1.0822081645315622,1.041104949544768
practically,1675,3.72,31.01,0,0.0,0,1.0,1087,6234,8.330835715213743,1087,1.0,2.5,-1.5,1.5812721097949762,1.2617573866801788
strictly,1675,3.71,24.26,0,0.0,0,1.0,591,6218,6.534790397011098,591,1.0,2.5,-1.5,1.5919728340848167,1.250808332480197
merely,1675,3.66,10.82,0,0.0,1,3.0,186,6137,2.9528408203228103,186,3.0,7.5,-4.5,2.4259959014879313,1.747679880203525
