adj_lemma,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
expensive,1077,42.58,589.26,0,0,0,1,15506,45858,13.83905652770208,15506,1,2.5,-1.5,1.7397106328139962,1.2689202983057661
happy,1077,41.84,519.22,0,0,0,1,15175,45057,12.410872464008476,15175,1,2.5,-1.5,2.046290932815243,1.3480724995115771
low,1077,40.93,373.84,0,0,0,4,6906,44086,9.132850094519801,6906,4,10.0,-6.0,2.703135127875027,1.5571652453948783
hard,1077,39.49,401.73,0,0,0,1,10746,42536,10.171587573485425,10746,1,2.5,-1.5,2.0420741514798126,1.3530280807189097
powerful,1077,38.66,633.39,0,0,0,1,18336,41633,16.38505448230084,18336,1,2.5,-1.5,1.7992023499491254,1.3016646524219724
close,1077,38.44,391.34,0,0,0,2,10004,41395,10.181649502642786,10004,2,5.0,-3.0,2.3072691416978235,1.4525982402880373
serious,1077,37.86,505.25,0,0,0,1,10241,40779,13.34395279795307,10241,1,2.5,-1.5,1.718636022234752,1.2604625693386922
big,1077,37.32,387.15,0,0,0,1,7064,40189,10.375001332954943,7064,1,2.5,-1.5,1.7987199737487525,1.2742712181276439
sure,1077,37.1,639.27,0,0,0,0,19939,39952,17.233131293474134,19939,0,0.0,0.0,1.4316264573993531,1.1371152740303556
little,1077,36.52,608.66,0,0,0,0,17112,39327,16.66869102908617,17112,0,0.0,0.0,1.457281551124454,1.190505324897367
small,1077,34.99,401.57,0,0,0,2,8440,37684,11.476719691469699,8440,2,5.0,-3.0,2.0816116819288153,1.3795375928343716
successful,1077,34.97,411.89,0,0,0,2,11805,37666,11.777337569232271,11805,2,5.0,-3.0,2.227785469927871,1.407903049269959
effective,1077,34.22,450.21,0,0,0,2,10755,36851,13.157684403598454,10755,2,5.0,-3.0,2.010101642588437,1.383794939753352
recent,1077,33.78,918.1,0,0,0,0,29710,36377,27.181968134209747,29710,0,0.0,0.0,1.1421625086403364,1.0526451960849956
cloudy,1077,33.62,1050.48,0,0,0,0,34457,36209,31.245333811025088,34457,0,0.0,0.0,1.129902232222022,1.056404412120685
common,1077,31.85,506.65,0,0,0,0,15011,34298,15.909475045125223,15011,0,0.0,0.0,1.4871586867580984,1.1698096381991008
dangerous,1077,30.77,330.5,0,0,0,1,7281,33136,10.742039309687307,7281,1,2.5,-1.5,1.8690722690625645,1.3179741004119876
concerned,1077,29.75,262.76,0,0,0,1,5832,32040,8.832331710509154,5832,1,2.5,-1.5,1.8443571721416698,1.2610811262927482
great,1077,28.91,246.06,0,0,0,1,5198,31137,8.511122919193312,5198,1,2.5,-1.5,1.93524473887722,1.33603477276257
large,1077,28.88,262.88,0,0,0,2,6235,31105,9.102045766368319,6235,2,5.0,-3.0,2.18860133417132,1.4102247165853767
better,1077,26.88,398.91,0,0,0,1,11781,28953,14.838738240629556,11781,1,2.5,-1.5,1.6832855366937884,1.2382203732516823
interesting,1077,26.38,326.08,0,0,0,1,6894,28408,12.362329814699676,6894,1,2.5,-1.5,1.7442680022967914,1.2784914346927065
long,1077,25.82,302.97,0,0,0,2,7263,27810,11.733242568352862,7263,2,5.0,-3.0,2.012676962894804,1.3766700408098649
interested,1077,25.82,247.41,0,0,0,1,6499,27808,9.582194789754096,6499,1,2.5,-1.5,1.8589546954230318,1.2794020504049584
higher,1077,25.77,275.85,0,0,0,0,6413,27754,10.70459812911111,6413,0,0.0,0.0,1.6093046433315832,1.2049090606856063
simple,1077,22.98,237.21,0,0,0,1,5183,24751,10.321997456825734,5183,1,2.5,-1.5,1.9282184334545758,1.365395430465155
able,1077,22.96,216.59,0,0,0,1,6144,24727,9.4339212444319,6144,1,2.5,-1.5,1.858484708185934,1.2750625564416833
active,1077,22.96,283.34,0,0,0,1,7115,24726,12.341653981693051,7115,1,2.5,-1.5,1.717666013961731,1.2612947371277654
possible,1077,22.0,159.39,0,0,0,1,3315,23693,7.245491557909665,3315,1,2.5,-1.5,1.7890956519956005,1.2469495801897659
comfortable,1077,21.97,312.49,0,0,0,1,9284,23660,14.224652049432756,9284,1,2.5,-1.5,1.6634847424864123,1.2395407896811355
few,1077,21.36,370.29,0,0,0,0,11109,23010,17.331594573739554,11109,0,0.0,0.0,1.3707301099223541,1.1520540635742342
significant,1077,20.97,278.25,0,0,0,0,7975,22588,13.267211662156113,7975,0,0.0,0.0,1.646430391510808,1.2259875492932308
aware,1077,20.76,196.71,0,0,0,1,4456,22360,9.474708149232754,4456,1,2.5,-1.5,1.8497443618244185,1.304899349248638
excited,1077,20.71,233.34,0,0,0,0,5151,22309,11.265012559152469,5151,0,0.0,0.0,1.533646906022825,1.1871194135092982
open,1077,20.6,215.85,0,0,0,1,5500,22188,10.477086555339646,5500,1,2.5,-1.5,1.963011435964102,1.3516022319325636
famous,1077,20.28,495.82,0,0,0,0,16180,21837,24.453951216112888,16180,0,0.0,0.0,1.406304299713298,1.1618887157681925
competitive,1077,20.27,245.64,0,0,0,1,6698,21834,12.11641050022029,6698,1,2.5,-1.5,1.6974616975540813,1.265521410089799
young,1077,20.22,231.65,0,0,0,1,4631,21772,11.458994484352273,4631,1,2.5,-1.5,1.6490751869137292,1.2409237169417184
new,1077,19.85,170.41,0,0,0,1,3249,21374,8.586760715600727,3249,1,2.5,-1.5,1.7805801728737325,1.2695583079234476
enough,1077,19.3,302.35,0,0,0,1,9433,20782,15.668976930984543,9433,1,2.5,-1.5,1.6310613180180864,1.2279523741442289
less,1077,19.05,242.47,0,0,0,0,5908,20514,12.729969655086496,5908,0,0.0,0.0,1.51234692540731,1.1896740657109537
attractive,1077,18.22,280.06,0,0,0,1,8345,19620,15.373261102809904,8345,1,2.5,-1.5,1.6240045368152327,1.249545312787335
positive,1077,18.19,214.48,0,0,0,1,5759,19593,11.789557203606552,5759,1,2.5,-1.5,1.9075573347610975,1.32385754915162
nice,1077,18.05,238.66,0,0,0,0,6630,19439,13.222993786402345,6630,0,0.0,0.0,1.5132418714035025,1.1877949152294067
tough,1077,17.7,190.86,0,0,0,1,5216,19061,10.784009638519365,5216,1,2.5,-1.5,1.6666548594723503,1.2465627981606158
early,1077,17.7,440.24,0,0,0,0,14229,19060,24.876310686374886,14229,0,0.0,0.0,1.3131596993109382,1.1293122440056722
responsible,1077,17.49,113.82,0,0,0,1,2096,18832,6.509298874141243,2096,1,2.5,-1.5,1.8404691225420977,1.273245858818229
aggressive,1077,17.38,282.92,0,0,0,1,8761,18719,16.27767157972965,8761,1,2.5,-1.5,1.5795261184550733,1.238624414258085
sensitive,1077,17.38,158.8,0,0,0,1,2616,18714,9.139024854624038,2616,1,2.5,-1.5,1.6415157266381408,1.236488459789029
efficient,1077,17.32,356.79,0,0,0,0,11293,18653,20.600449057274886,11293,0,0.0,0.0,1.4459608247592977,1.1907035446904781
true,1077,17.05,143.39,0,0,0,1,3215,18359,8.411482775656618,3215,1,2.5,-1.5,1.8842782375032017,1.3211186633889915
late,1077,17.03,462.63,0,0,0,0,15157,18346,27.1585083002591,15157,0,0.0,0.0,1.386377772581055,1.1636967573709336
lower,1077,16.85,168.46,0,0,0,0,3087,18150,9.996403055537943,3087,0,0.0,0.0,1.4872683798797062,1.174275005612807
short,1077,16.74,164.97,0,0,0,2,4022,18034,9.851992907758893,4022,2,5.0,-3.0,2.012495771531974,1.3904081580171015
beautiful,1077,16.69,203.61,0,0,0,2,5988,17977,12.198336578594235,5988,2,5.0,-3.0,1.9712098694134843,1.3800790557004818
complex,1077,16.6,232.71,0,0,0,1,7109,17883,14.015106703495674,7109,1,2.5,-1.5,1.8026307160840092,1.3173674469376984
proud,1077,16.21,210.85,0,0,0,0,6158,17456,13.008855836061297,6158,0,0.0,0.0,1.558621038196837,1.196818928978493
exciting,1077,16.02,196.59,0,0,0,0,4492,17252,12.272400770922758,4492,0,0.0,0.0,1.5170280285983517,1.2010135349432511
impossible,1077,15.85,194.49,0,0,0,0,4734,17071,12.27029688468151,4734,0,0.0,0.0,1.624588000858681,1.2110613494294122
confident,1077,15.53,168.9,0,0,0,0,4248,16723,10.877746508634935,4248,0,0.0,0.0,1.6060627499134885,1.2187123245734115
valuable,1077,15.52,239.51,0,0,0,0,7021,16716,15.431320032164265,7021,0,0.0,0.0,1.4141443166646837,1.153273194823752
vulnerable,1077,15.48,194.37,0,0,0,1,4937,16669,12.558264831445358,4937,1,2.5,-1.5,1.6262529006105677,1.2536759459697602
critical,1077,15.43,128.49,0,0,0,1,2786,16619,8.327097838199721,2786,1,2.5,-1.5,1.8061335396026283,1.3006577919781654
ready,1077,15.1,123.96,0,0,0,1,3073,16265,8.207835376764274,3073,1,2.5,-1.5,1.7182621871167534,1.2482186390666499
ill,1077,14.9,195.08,0,0,0,0,4928,16051,13.089868212752997,4928,0,0.0,0.0,1.3897997284965995,1.1414120032379154
worth,1077,14.45,146.43,0,0,0,0,3366,15559,10.135967323028034,3366,0,0.0,0.0,1.5299830172274913,1.178961049620671
pleased,1077,14.17,212.16,0,0,0,0,6686,15262,14.97189331796953,6686,0,0.0,0.0,1.5233473403893953,1.1840105497143842
optimistic,1077,14.04,133.94,0,0,0,1,3029,15121,9.539988772260257,3029,1,2.5,-1.5,1.7138172719821085,1.2779138580658378
old,1077,14.03,164.26,0,0,0,1,4217,15114,11.704819315101874,4217,1,2.5,-1.5,1.6072705182084863,1.2348423389928171
right,1077,13.96,142.5,0,0,0,1,3795,15034,10.20807305529371,3795,1,2.5,-1.5,1.6418410537227497,1.239271253361523
complicated,1077,13.68,211.94,0,0,0,1,6558,14731,15.494925668488056,6558,1,2.5,-1.5,1.5593418282279266,1.2256188244744715
impressive,1077,13.64,143.49,0,0,0,0,3231,14692,10.518710031261246,3231,0,0.0,0.0,1.545167121706084,1.200775743346283
busy,1077,13.58,187.14,0,0,0,1,5385,14625,13.781013311587808,5385,1,2.5,-1.5,1.5913268901425779,1.230551730668874
conservative,1077,13.48,159.49,0,0,0,1,4655,14514,11.834685649914055,4655,1,2.5,-1.5,1.7552410348429455,1.287811599367702
wrong,1077,13.29,69.8,0,0,0,1,840,14318,5.250050044929845,840,1,2.5,-1.5,2.0657874023250176,1.386410826454916
cool,1077,12.99,126.54,0,0,0,1,2623,13991,9.741109813673685,2623,1,2.5,-1.5,1.7864898881970463,1.3147699377834763
familiar,1077,12.81,106.37,0,0,0,1,2101,13794,8.304814794400619,2101,1,2.5,-1.5,1.7997265049086717,1.300256186510232
similar,1077,12.62,170.71,0,0,0,1,5387,13590,13.528885416821026,5387,1,2.5,-1.5,1.7562926500072626,1.2885505765045386
useful,1077,12.58,124.9,0,0,0,1,3122,13544,9.931743815351206,3122,1,2.5,-1.5,1.6546084971878838,1.2444949515643215
free,1077,12.57,78.19,0,0,0,1,1234,13533,6.222593345337917,1234,1,2.5,-1.5,1.9285227268914527,1.3304487341939155
special,1077,12.5,195.94,0,0,0,0,5967,13460,15.67779622558244,5967,0,0.0,0.0,1.321186758478338,1.1202240259251708
prominent,1077,11.99,284.82,0,0,0,0,9176,12915,23.75179689067836,9176,0,0.0,0.0,1.2313636007952142,1.0913848914724638
safe,1077,11.96,74.42,0,0,0,1,1284,12877,6.224260978193022,1284,1,2.5,-1.5,1.837957072763147,1.2902542742387384
severe,1077,11.84,139.57,0,0,0,0,3230,12750,11.789846670716912,3230,0,0.0,0.0,1.3195029878674076,1.1185117000333837
hot,1077,11.82,114.5,0,0,0,1,2327,12727,9.689664091887968,2327,1,2.5,-1.5,1.7682556908684322,1.2976264453130075
obvious,1077,11.76,113.15,0,0,0,0,2825,12664,9.622847991569268,2825,0,0.0,0.0,1.539280801021627,1.2073124968061577
worried,1077,11.7,90.49,0,0,0,0,1562,12596,7.7372637143882255,1562,0,0.0,0.0,1.53575599297354,1.1833243471535961
weak,1077,11.66,111.32,0,0,0,1,2878,12557,9.548114305582107,2878,1,2.5,-1.5,1.8032328290944242,1.3042102055140012
visible,1077,11.57,120.08,0,0,0,1,3027,12466,10.374522603619102,3027,1,2.5,-1.5,1.5628352764056617,1.218507372688792
certain,1077,11.44,139.96,0,0,0,0,4142,12321,12.233797403408326,4142,0,0.0,0.0,1.3738133410409177,1.1297463639254388
willing,1077,11.42,110.62,0,0,0,0,2825,12299,9.686754814715961,2825,0,0.0,0.0,1.5096173736072223,1.187181242666556
necessary,1077,11.36,98.36,0,0,0,0,2279,12232,8.660082120983521,2279,0,0.0,0.0,1.6021350246187902,1.2099409458351051
accurate,1077,11.2,146.59,0,0,0,1,4438,12067,13.083030378662157,4438,1,2.5,-1.5,1.6827938964010463,1.2656135927986027
profitable,1077,10.59,141.06,0,0,0,0,3188,11403,13.32281842792976,3188,0,0.0,0.0,1.4622607468579933,1.1840189873515257
poor,1077,10.46,103.65,0,0,0,1,2855,11261,9.912906065495463,2855,1,2.5,-1.5,1.7285392278309022,1.2832309178004202
fine,1077,10.43,159.75,0,0,0,0,4897,11230,15.320920750846572,4897,0,0.0,0.0,1.4660539972887068,1.1810175399867522
slow,1077,10.3,104.82,0,0,0,1,2819,11098,10.171757529451702,2819,1,2.5,-1.5,1.7887491918693423,1.3045927679874088
alive,1077,10.24,229.68,0,0,0,0,7481,11031,22.424772246160035,7481,0,0.0,0.0,1.459848792123866,1.2012033562047706
fast,1077,10.15,90.82,0,0,0,1,1769,10934,8.945801451190908,1769,1,2.5,-1.5,1.673448785379664,1.2567837375117763
intense,1077,10.03,118.64,0,0,0,0,2856,10800,11.830955934891978,2856,0,0.0,0.0,1.452190838132298,1.1971024702105904
sophisticated,1077,9.95,159.47,0,0,0,0,4862,10717,16.02560557201449,4862,0,0.0,0.0,1.396484013944644,1.1695993651143675
worse,1077,9.87,153.51,0,0,0,0,4081,10627,15.557214589287916,4081,0,0.0,0.0,1.3213071146841187,1.1299355674518055
rare,1077,9.79,109.13,0,0,0,0,2688,10539,11.15221035798141,2688,0,0.0,0.0,1.4359643861432096,1.1652098381086957
advanced,1077,9.76,157.44,0,0,0,0,3842,10510,16.13326477270324,3842,0,0.0,0.0,1.2976034138519774,1.1210865285049019
funny,1077,9.71,75.28,0,0,0,2,1886,10453,7.756361521692504,1886,2,5.0,-3.0,1.999412333773299,1.3950031000704963
due,1077,9.7,96.51,0,0,0,0,1941,10446,9.950551613690036,1941,0,0.0,0.0,1.500107310565962,1.1746637485994609
violent,1077,9.59,106.23,0,0,0,1,2812,10327,11.078797085523712,2812,1,2.5,-1.5,1.5846974038641952,1.2488412562303366
helpful,1077,9.47,112.13,0,0,0,0,3337,10201,11.838375159260865,3337,0,0.0,0.0,1.4853197178186088,1.1904644290372322
unusual,1077,9.38,97.8,0,0,0,0,1971,10101,10.427524820640658,1971,0,0.0,0.0,1.3360425124597575,1.1206804679549933
disappointed,1077,9.35,102.29,0,0,0,0,3051,10071,10.938774286301877,3051,0,0.0,0.0,1.542764801268892,1.1919091336066516
influential,1077,9.31,202.88,0,0,0,0,6596,10030,21.784675144179143,6596,0,0.0,0.0,1.2772891474648893,1.1079807727128614
greater,1077,9.31,150.33,0,0,0,0,3637,10022,16.1549120788034,3637,0,0.0,0.0,1.239748115309683,1.0945178160624358
motivated,1077,9.26,208.64,0,0,0,0,6723,9972,22.533730327282772,6723,0,0.0,0.0,1.2156809034609004,1.087046991975887
accessible,1077,9.1,115.82,0,0,0,0,3125,9797,12.732365211392226,3125,0,0.0,0.0,1.50726862146211,1.1983253997311742
sad,1077,9.09,125.03,0,0,0,0,3770,9785,13.761969248357648,3770,0,0.0,0.0,1.5159633723236754,1.2071851520057573
healthy,1077,9.01,55.05,0,0,0,1,1141,9707,6.107400096558326,1141,1,2.5,-1.5,1.7345990289304323,1.2589800629672
talented,1077,8.99,100.07,0,0,0,0,2494,9682,11.131665811571416,2494,0,0.0,0.0,1.5124441099416752,1.1952142965448023
stable,1077,8.99,120.18,0,0,0,0,3518,9677,13.37487719288184,3518,0,0.0,0.0,1.459015024528955,1.1736469872907742
real,1077,8.94,145.07,0,0,0,1,4531,9624,16.234751472341795,4531,1,2.5,-1.5,1.4998819300410497,1.2211930676847595
larger,1077,8.84,154.2,0,0,0,0,4699,9518,17.448299319289095,4699,0,0.0,0.0,1.2480271504148228,1.0989945714188378
diverse,1077,8.78,97.58,0,0,0,0,2140,9457,11.112940639719723,2140,0,0.0,0.0,1.4835677960462774,1.1931375332908039
surprising,1077,8.77,92.51,0,0,0,0,2348,9447,10.546243253781078,2348,0,0.0,0.0,1.3839705605872241,1.1340375181218403
amazing,1077,8.76,87.98,0,0,0,0,2032,9430,10.0481434557301,2032,0,0.0,0.0,1.3617094108374879,1.1404917026066723
perfect,1077,8.7,71.64,0,0,0,1,1607,9370,8.233991165860244,1607,1,2.5,-1.5,1.5804338452576983,1.2447520948800845
challenging,1077,8.65,107.4,0,0,0,1,2571,9315,12.417677372675444,2571,1,2.5,-1.5,1.5497685502539282,1.2278540074540987
heavy,1077,8.6,78.56,0,0,0,1,1638,9265,9.13209768492963,1638,1,2.5,-1.5,1.5788691845925014,1.2335630979209182
unique,1077,8.58,68.95,0,0,0,1,1390,9241,8.036321842422343,1390,1,2.5,-1.5,1.6213000639142592,1.2520226062287414
friendly,1077,8.55,110.04,0,0,0,1,2969,9206,12.872892772592994,2969,1,2.5,-1.5,1.543849932667722,1.2224198439907477
muslim,1077,8.54,143.93,0,0,0,0,3934,9193,16.86159638987022,3934,0,0.0,0.0,1.1910076437155688,1.076085441659511
deep,1077,8.52,79.64,0,0,0,1,1598,9174,9.349279291342397,1598,1,2.5,-1.5,1.5570460119736511,1.2288701482034377
dramatic,1077,8.45,112.17,0,0,0,0,3036,9102,13.27268024020747,3036,0,0.0,0.0,1.4411962775524594,1.195293736623077
unlikely,1077,8.34,112.14,0,0,0,0,3082,8985,13.442393300443802,3082,0,0.0,0.0,1.3135639358403282,1.1244597494927655
personal,1077,8.33,93.43,0,0,0,1,2213,8973,11.213549282255231,2213,1,2.5,-1.5,1.5223116979573397,1.218699308886491
detailed,1077,8.26,128.18,0,0,0,0,4002,8898,15.51427894169198,4002,0,0.0,0.0,1.5058358940723495,1.2092269589271076
appropriate,1077,8.25,92.97,0,0,0,0,2348,8888,11.266110755675497,2348,0,0.0,0.0,1.5268713675240133,1.2027280838993801
quiet,1077,8.15,66.3,0,0,0,0,1498,8773,8.138578935915653,1498,0,0.0,0.0,1.6154264088646901,1.227691996103422
surprised,1077,8.14,74.44,0,0,0,0,1815,8762,9.150380801921939,1815,0,0.0,0.0,1.452435821400597,1.1597894249457954
specific,1077,8.11,143.36,0,0,0,0,3798,8736,17.673496182749286,3798,0,0.0,0.0,1.2976274466413904,1.1318318674727008
painful,1077,7.99,67.16,0,0,0,0,1348,8604,8.407121518482924,1348,0,0.0,0.0,1.5064902659627257,1.1961071336584554
lucky,1077,7.9,98.91,0,0,0,0,2287,8505,12.525666257350572,2287,0,0.0,0.0,1.352165156767293,1.132592737321811
complete,1077,7.83,81.66,0,0,0,0,1776,8438,10.422229151976564,1776,0,0.0,0.0,1.399693753695598,1.1544079219577614
afraid,1077,7.79,93.39,0,0,0,0,2678,8390,11.987568829558084,2678,0,0.0,0.0,1.4074529768643902,1.1541157575147247
bigger,1077,7.79,135.67,0,0,0,0,3256,8389,17.417413944810786,3256,0,0.0,0.0,1.2354437085541832,1.0912978222621894
fun,1077,7.77,69.99,0,0,0,0,1392,8373,9.002539215237078,1392,0,0.0,0.0,1.4260353807402253,1.1669841755106114
dependent,1077,7.72,59.91,0,0,0,0,1286,8317,7.757345323637811,1286,0,0.0,0.0,1.5212348635349602,1.1955362934045108
productive,1077,7.69,117.97,0,0,0,0,3181,8285,15.334832154641505,3181,0,0.0,0.0,1.3661855409789996,1.1552135254090505
careful,1077,7.69,119.96,0,0,0,0,3402,8283,15.59843161468841,3402,0,0.0,0.0,1.2634022083664718,1.1025051002355122
tight,1077,7.68,73.76,0,0,0,0,1669,8272,9.602803201400361,1669,0,0.0,0.0,1.5002505552505239,1.1987748842151682
capable,1077,7.62,51.82,0,0,0,0,852,8204,6.8022926302249385,852,0,0.0,0.0,1.5811110967043862,1.2135742819363287
controversial,1077,7.57,99.73,0,0,0,0,2975,8151,13.176864462650409,2975,0,0.0,0.0,1.3892200932410603,1.1541719270706314
consistent,1077,7.56,88.39,0,0,0,0,2216,8145,11.688217262401071,2216,0,0.0,0.0,1.4741742804961289,1.1988321548164413
unknown,1077,7.46,86.02,0,0,0,0,2128,8037,11.527581128414003,2128,0,0.0,0.0,1.3278275971202758,1.1181981867037865
populous,1077,7.46,234.16,0,0,0,0,7682,8033,31.394630975907013,7682,0,0.0,0.0,1.038412173859627,1.0131603208954265
full,1077,7.41,53.82,0,0,0,1,1256,7976,7.267275461093055,1256,1,2.5,-1.5,1.6047328332773656,1.2386339998558578
secure,1077,7.38,114.86,0,0,0,0,3614,7946,15.5674834571237,3614,0,0.0,0.0,1.3911733361911078,1.1568998504272567
angry,1077,7.32,68.13,0,0,0,0,1566,7885,9.30602416101895,1566,0,0.0,0.0,1.5421110325895913,1.2155689316550138
cold,1077,7.3,64.75,0,0,0,1,1286,7865,8.86698761866902,1286,1,2.5,-1.5,1.6261570047181018,1.2574833627677915
relevant,1077,7.24,66.11,0,0,0,1,1608,7801,9.126547647861802,1608,1,2.5,-1.5,1.5618828355773773,1.22758778235578
costly,1077,7.23,88.37,0,0,0,0,1840,7786,12.224408764066055,1840,0,0.0,0.0,1.316807690561717,1.1282328167996902
limited,1077,7.21,101.09,0,0,0,0,2849,7760,14.030208940782098,2849,0,0.0,0.0,1.3737782664195715,1.1529521433318706
rich,1077,7.14,58.69,0,0,0,1,1523,7685,8.22484850607253,1523,1,2.5,-1.5,1.775293886389697,1.3160129009946735
ambitious,1077,7.13,96.6,0,0,0,0,2546,7674,13.557165726320317,2546,0,0.0,0.0,1.4459170831122816,1.1951595048099617
upset,1077,7.11,69.61,0,0,0,0,1729,7653,9.79552300489598,1729,0,0.0,0.0,1.3982529460223443,1.1475538582760525
reliable,1077,7.09,94.67,0,0,0,0,2195,7632,13.359708786656306,2195,0,0.0,0.0,1.3660570850584195,1.1474808682317907
cheap,1077,7.04,52.65,0,0,0,0,930,7580,7.4813488312010294,930,0,0.0,0.0,1.565336106844296,1.2171182379319503
nervous,1077,7.03,62.33,0,0,0,0,1403,7576,8.861261318703793,1403,0,0.0,0.0,1.4349282415739941,1.1647260837607842
tired,1077,7.03,65.82,0,0,0,0,1203,7573,9.360762060217805,1203,0,0.0,0.0,1.4532551961199722,1.167341526864473
quick,1077,6.99,64.2,0,0,0,0,1329,7528,9.18445121616979,1329,0,0.0,0.0,1.485966790196799,1.1974052249632892
wide,1077,6.91,61.36,0,0,0,1,1279,7437,8.885763467531193,1279,1,2.5,-1.5,1.5213176933034998,1.2145006591473253
glad,1077,6.89,98.9,0,0,0,0,2426,7420,14.355025253879548,2426,0,0.0,0.0,1.270019512956429,1.1027496665678973
present,1077,6.84,74.19,0,0,0,0,2081,7362,10.85404047004628,2081,0,0.0,0.0,1.528201907687195,1.2154578288764328
natural,1077,6.8,74.4,0,0,0,0,1641,7323,10.942197220587094,1641,0,0.0,0.0,1.3331211550422244,1.1347898671095042
cautious,1077,6.78,107.54,0,0,0,0,3305,7305,15.8544578089258,3305,0,0.0,0.0,1.349124804422043,1.1364582851421534
impressed,1077,6.78,67.98,0,0,0,0,1735,7300,10.029989460030952,1735,0,0.0,0.0,1.4187494292113523,1.1530292993979896
minor,1077,6.68,93.04,0,0,0,0,2287,7198,13.92080427732099,2287,0,0.0,0.0,1.229689337883859,1.0865765329516626
grateful,1077,6.6,73.83,0,0,0,0,1857,7107,11.187569282672824,1857,0,0.0,0.0,1.3719598316899337,1.1456009944082644
first,1077,6.58,191.83,0,0,0,0,6294,7085,29.160969992725548,6294,0,0.0,0.0,1.1916811129867837,1.0935034535881827
independent,1077,6.57,50.51,0,0,0,0,1127,7073,7.690725377996361,1127,0,0.0,0.0,1.5741181048976427,1.2206740612081137
smaller,1077,6.55,118.31,0,0,0,0,3697,7051,18.0718966319466,3697,0,0.0,0.0,1.2418119557406768,1.0976019598090496
basic,1077,6.5,118.47,0,0,0,0,3607,7004,18.217229104671762,3607,0,0.0,0.0,1.1833233622097854,1.0756648701365334
smart,1077,6.48,68.45,0,0,0,0,1873,6984,10.555099950366825,1873,0,0.0,0.0,1.4772577242136509,1.2025109199257054
least,1077,6.48,175.99,0,0,0,0,5640,6982,27.146539099407676,5640,0,0.0,0.0,1.0521677075946947,1.0233819692441466
affordable,1077,6.4,115.36,0,0,0,0,3610,6888,18.036858855566834,3610,0,0.0,0.0,1.2860957622603268,1.1160919519837382
modest,1077,6.36,93.67,0,0,0,0,2767,6845,14.737508307485738,2767,0,0.0,0.0,1.3572114808573432,1.1507982822150364
sweet,1077,6.35,49.33,0,0,0,1,933,6841,7.765438333834963,933,1,2.5,-1.5,1.6144442449636056,1.2563043293103229
flexible,1077,6.25,129.88,0,0,0,0,4202,6731,20.782173784021296,4202,0,0.0,0.0,1.2726836710433986,1.1147979951111895
volatile,1077,6.17,53.53,0,0,0,0,1066,6641,8.680706027407346,1066,0,0.0,0.0,1.315004405126725,1.11662687876435
normal,1077,6.11,46.94,0,0,0,0,972,6581,7.68112474153354,972,0,0.0,0.0,1.4538204426093233,1.1779765831307547
emotional,1077,6.05,68.32,0,0,0,0,1881,6521,11.283789719797909,1881,0,0.0,0.0,1.4114797575994589,1.1686841508982297
black,1077,6.02,52.46,0,0,0,0,1201,6487,8.709071378996299,1201,0,0.0,0.0,1.5118305662625326,1.2074963211935374
