key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,liddell,mutual_information,deltaP_min,deltaP_max,deltaP_max_abs,deltaP_product,unexpected_f,unexpected_ratio,expected_sqrt,unexpected_abs_sqrt,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt
NEG~strenuous,NEGMIR,strenuous,196,52.51194,309.244303,0.8413819,0.39535454,0.0005706697,0.5399449,0.0006667506,293963,363,2032082,196.0,293767.0,167.0,1737952.0,293963.0,1738119.0,363.0,2031719.0,293910.488059537,310.488059537,1737808.511940463,10.249147,0.001331857,0.39535454,0.571998,0.0005706697,0.39535454,0.39535454,0.00022561685,143.48807,0.73208195,7.2465124,11.97865,1.9952674,1.9514688,2.0148401,2.062162,2.3684316,2.0781124,14.0,542.1835482564921,19.05255888325765
NEG~sure,NEGMIR,sure,5819,1634.235238,8632.070629,0.8053224,0.37250236,0.016643325,0.5150925,0.019795008,293963,11297,2032082,5819.0,288144.0,5478.0,1732641.0,293963.0,1738119.0,11297.0,2020785.0,292328.764761954,9662.764761954,1728456.235238046,54.85887,0.038124878,0.37250236,0.55153376,0.016643325,0.37250236,0.37250236,0.006199678,4184.7646,0.7191553,40.425674,64.68976,2.508789,2.501002,2.512269,2.5206823,2.5751338,2.523518,76.28237017817419,542.1835482564921,106.28734637763802
NEG~exhilarating,NEGMIR,exhilarating,186,52.945923,268.248477,0.78621775,0.3636012,0.0005291725,0.5081967,0.0006327327,293963,366,2032082,186.0,293777.0,180.0,1737939.0,293963.0,1738119.0,366.0,2031716.0,293910.054076558,313.054076558,1737805.945923442,9.755999,0.001263892,0.3636012,0.5456804,0.0005291725,0.3636012,0.3636012,0.00019240775,133.05408,0.7153445,7.276395,11.534907,1.8172916,1.7738067,1.8367243,1.8837074,2.1877844,1.8995434,13.638181696985855,542.1835482564921,19.131126469708992
NEG~discouraging,NEGMIR,discouraging,122,34.863299,174.900256,0.78270495,0.36160597,0.0003465534,0.5062241,0.0004150182,293963,241,2032082,122.0,293841.0,119.0,1738000.0,293963.0,1738119.0,241.0,2031841.0,293928.136700684,206.136700684,1737912.863299316,7.888986,0.000829357,0.36160597,0.5439913,0.0003465534,0.36160597,0.36160597,0.00012531577,87.1367,0.71423525,5.9045153,9.334704,1.6214576,1.567869,1.6454054,1.703305,2.0780346,1.7228206,11.045361017187261,542.1835482564921,15.524174696260024
NEG~stark,NEGMIR,stark,130,39.781773,167.608846,0.7246896,0.3281107,0.00035880902,0.47272727,0.00044223253,293963,275,2032082,130.0,293833.0,145.0,1737974.0,293963.0,1738119.0,275.0,2031807.0,293923.218226922,235.218226922,1737883.781773078,7.912662,0.000883638,0.3281107,0.5142592,0.00035880902,0.3281107,0.3281107,0.00011772907,90.21822,0.69398636,6.3072796,9.498327,1.4891877,1.438951,1.5116377,1.5659157,1.9172062,1.5842106,11.40175425099138,542.1835482564921,16.583123951777
NEG~satisfactory,NEGMIR,satisfactory,187,58.29838,234.058599,0.709552,0.31942222,0.0005118622,0.46401986,0.0006361345,293963,403,2032082,187.0,293776.0,216.0,1737903.0,293963.0,1738119.0,403.0,2031679.0,293904.701619817,344.701619817,1737774.298380184,9.411594,0.001270527,0.31942222,0.5061851,0.0005118622,0.31942222,0.31942222,0.00016350015,128.70161,0.688244,7.6353374,11.344674,1.5974604,1.5559183,1.6160249,1.6609087,1.9514,1.6760373,13.674794331177344,542.1835482564921,20.074859899884732
NEG~flashy,NEGMIR,flashy,165,51.499314,206.130891,0.70861155,0.31887802,0.00045140623,0.46348315,0.00056129514,293963,356,2032082,165.0,293798.0,191.0,1737928.0,293963.0,1738119.0,356.0,2031726.0,293911.500686488,304.500686488,1737814.499313512,8.836017,0.001121232,0.31887802,0.5056825,0.00045140623,0.31887802,0.31887802,0.00014394351,113.50069,0.68788296,7.1763024,10.65367,1.5457556,1.5015517,1.5655096,1.6132693,1.9223734,1.6293672,12.84523257866513,542.1835482564921,18.867962264113206
NEG~final,NEGMIR,final,102,32.548723,122.911029,0.6909631,0.30870652,0.00027621628,0.45333335,0.00034698244,293963,225,2032082,102.0,293861.0,123.0,1737996.0,293963.0,1738119.0,225.0,2031857.0,293930.451276572,192.451276573,1737926.548723428,6.876701,0.000693434,0.30870652,0.4960662,0.00027621628,0.30870652,0.30870652,8.526977e-05,69.45128,0.68089485,5.7051487,8.333743,1.2768936,1.221193,1.3017853,1.3619667,1.7514648,1.3822515,10.099504938362077,542.1835482564921,15.0
NEG~gratifying,NEGMIR,gratifying,298,95.620916,355.951343,0.6865759,0.30627072,0.0008048866,0.45083207,0.001013733,293963,661,2032082,298.0,293665.0,363.0,1737756.0,293963.0,1738119.0,661.0,2031421.0,293867.37908362,565.37908362,1737553.62091638,11.723506,0.002022917,0.30627072,0.49366337,0.0008048866,0.30627072,0.30627072,0.00024651317,202.37909,0.6791244,9.778595,14.226,1.6857475,1.6532412,1.700274,1.7353952,1.9627023,1.7472332,17.26267650163207,542.1835482564921,25.709920264364882
NEG~major,NEGMIR,major,284,97.64617,301.765771,0.6334588,0.27617148,0.00074115215,0.42074075,0.000966108,293963,675,2032082,284.0,293679.0,391.0,1737728.0,293963.0,1738119.0,675.0,2031407.0,293865.353829718,577.353829718,1737541.646170282,11.058065,0.001927789,0.27617148,0.46366313,0.00074115215,0.27617148,0.27617148,0.00020468509,186.35384,0.65617543,9.881608,13.651148,1.5106767,1.4782553,1.5251653,1.5601948,1.7869083,1.5720019,16.852299546352718,542.1835482564921,25.98076211353316
NEG~infuriating,NEGMIR,infuriating,111,38.479824,116.224586,0.627456,0.27266794,0.00028842167,0.41729322,0.00037759854,293963,266,2032082,111.0,293852.0,155.0,1737964.0,293963.0,1738119.0,266.0,2031816.0,293924.520175859,227.520175859,1737891.479824141,6.8833103,0.000754514,0.27266794,0.4600899,0.00028842167,0.27266794,0.27266794,7.8643345e-05,72.52018,0.6533349,6.203211,8.515878,1.1380101,1.0862939,1.1611214,1.216998,1.5786346,1.2358317,10.535653752852738,542.1835482564921,16.30950643030009
NEG~annoying,NEGMIR,annoying,869,301.762831,908.31366,0.6265684,0.2722052,0.0022559722,0.41658676,0.0029561543,293963,2086,2032082,869.0,293094.0,1217.0,1736902.0,293963.0,1738119.0,2086.0,2029996.0,293661.237168579,1784.237168579,1736334.762831421,19.242203,0.00587065,0.2722052,0.45935404,0.0022559722,0.2722052,0.2722052,0.00061408733,567.2372,0.65274704,17.371323,23.816742,1.7410008,1.722545,1.7492484,1.7691889,1.898245,1.77591,29.478805945967352,542.1835482564921,45.67274898667694
NEG~rewarding,NEGMIR,rewarding,972,339.085368,1007.943068,0.6232589,0.27032658,0.0025171796,0.41467577,0.0033065386,293963,2344,2032082,972.0,292991.0,1372.0,1736747.0,293963.0,1738119.0,2344.0,2029738.0,293623.914632382,2004.914632382,1736114.085367618,20.300747,0.006560763,0.27032658,0.45735723,0.0025171796,0.27032658,0.27032658,0.0006804606,632.9146,0.65114677,18.41427,25.157795,1.7485603,1.7311404,1.7563449,1.7751662,1.8969786,1.7815101,31.176914536239792,542.1835482564921,48.41487374764082
NEG~vital,NEGMIR,vital,509,182.706834,501.161336,0.60183537,0.25850838,0.0012977081,0.4030087,0.0017315104,293963,1263,2032082,509.0,293454.0,754.0,1737365.0,293963.0,1738119.0,1263.0,2030819.0,293780.293165827,1080.293165827,1737038.706834173,14.46269,0.003448206,0.25850838,0.44496298,0.0012977081,0.25850838,0.25850838,0.00033546844,326.29315,0.6410475,13.51691,18.063587,1.5615543,1.5377057,1.572212,1.5979791,1.7647458,1.6066642,22.561028345356956,542.1835482564921,35.53871128783372
NEG~pleased,NEGMIR,pleased,1576,566.781771,1549.156612,0.6015496,0.25808266,0.004013785,0.40224606,0.005361219,293963,3918,2032082,1576.0,292387.0,2342.0,1735777.0,293963.0,1738119.0,3918.0,2028164.0,293396.218229382,3351.218229382,1734767.781770618,25.42184,0.010581407,0.25808266,0.44414034,0.004013785,0.25808266,0.25808266,0.0010358883,1009.2182,0.6403669,23.807178,31.768196,1.7453982,1.7318708,1.7514434,1.766059,1.8606523,1.7709854,39.698866482558415,542.1835482564921,62.5939294181153
NEG~american,NEGMIR,american,446,160.28438,438.133847,0.6009158,0.25800675,0.0011363262,0.40252706,0.0015171977,293963,1108,2032082,446.0,293517.0,662.0,1737457.0,293963.0,1738119.0,1108.0,2030974.0,293802.715619744,947.715619744,1737171.284380256,13.529027,0.003023001,0.25800675,0.44444364,0.0011363262,0.25800675,0.25800675,0.00029317985,285.7156,0.64061797,12.660347,16.903124,1.5290849,1.5036159,1.5404667,1.5679845,1.7460822,1.5772597,21.118712081942874,542.1835482564921,33.28663395418648
NEG~apparent,NEGMIR,apparent,1172,421.542134,1151.00312,0.60102576,0.25790513,0.0029846635,0.4021963,0.0039868965,293963,2914,2032082,1172.0,292791.0,1742.0,1736377.0,293963.0,1738119.0,2914.0,2029168.0,293541.457866366,2492.457866366,1735626.542133634,21.921108,0.007895526,0.25790513,0.4440866,0.0029846635,0.25790513,0.25790513,0.00076976005,750.4579,0.6403224,20.53149,27.394485,1.7055566,1.6898631,1.7125697,1.7295258,1.839266,1.7352409,34.23448553724738,542.1835482564921,53.98147830506312
NEG~thrilling,NEGMIR,thrilling,283,102.998627,271.590838,0.5916872,0.25289953,0.00071588764,0.3974719,0.00096270617,293963,712,2032082,283.0,293680.0,429.0,1737690.0,293963.0,1738119.0,712.0,2031370.0,293860.001372976,609.001372976,1737509.998627024,10.699971,0.00192076,0.25289953,0.438955,0.00071588764,0.25289953,0.25289953,0.00018104765,180.00137,0.63604724,10.148824,13.416459,1.3823024,1.3504574,1.3965334,1.4309402,1.6536224,1.4425372,16.822603841260722,542.1835482564921,26.68332812825267
NEG~satisfying,NEGMIR,satisfying,1813,669.780398,1696.851386,0.5824222,0.24747956,0.004546725,0.39157668,0.006167443,293963,4630,2032082,1813.0,292150.0,2817.0,1735302.0,293963.0,1738119.0,4630.0,2027452.0,293293.219602359,3960.219602359,1734158.780397642,26.849163,0.01214362,0.24747956,0.43246537,0.004546725,0.24747956,0.24747956,0.0011252215,1143.2196,0.6305679,25.880116,33.81153,1.6998981,1.6874008,1.7054828,1.7189854,1.8063748,1.7235366,42.579337712087536,542.1835482564921,68.044103344816
NEG~fond,NEGMIR,fond,478,181.404885,424.241477,0.56203955,0.23666528,0.0011795954,0.38118023,0.001626055,293963,1254,2032082,478.0,293485.0,776.0,1737343.0,293963.0,1738119.0,1254.0,2030828.0,293781.595114764,1072.595114764,1737046.404885236,13.565945,0.003238296,0.23666528,0.42077893,0.0011795954,0.23666528,0.23666528,0.00027916927,296.59512,0.62049186,13.468663,17.221937,1.4234992,1.3993268,1.4343014,1.4604182,1.629448,1.4692211,21.863211109075447,542.1835482564921,35.41186241925155
NEG~noteworthy,NEGMIR,noteworthy,204,77.682953,179.796606,0.55960196,0.23528945,0.00050237845,0.37988827,0.0006939649,293963,537,2032082,204.0,293759.0,333.0,1737786.0,293963.0,1738119.0,537.0,2031545.0,293885.317046753,459.317046753,1737659.682953247,8.843963,0.001385399,0.23528945,0.41930443,0.00050237845,0.23528945,0.23528945,0.000118204356,126.31705,0.6192012,8.813793,11.239086,1.1818705,1.1448952,1.1983941,1.2383436,1.4969002,1.2518091,14.2828568570857,542.1835482564921,23.173260452512935
NEG~convincing,NEGMIR,convincing,361,138.874553,312.061637,0.5524893,0.23149003,0.0008834203,0.37604168,0.0012280457,293963,960,2032082,361.0,293602.0,599.0,1737520.0,293963.0,1738119.0,960.0,2031122.0,293824.125446709,821.125446709,1737297.874553291,11.690813,0.002448097,0.23149003,0.41488454,0.0008834203,0.23149003,0.23149003,0.000204503,222.12544,0.61530596,11.784505,14.903873,1.327514,1.29981,1.3398947,1.3698273,1.5635538,1.3799164,19.0,542.1835482564921,30.983866769659336
NEG~irritating,NEGMIR,irritating,231,88.966511,199.194377,0.55168635,0.23101868,0.0005648847,0.37560976,0.0007858132,293963,615,2032082,231.0,293732.0,384.0,1737735.0,293963.0,1738119.0,615.0,2031467.0,293874.033489298,526.033489298,1737592.966510702,9.345118,0.001568345,0.23101868,0.4143854,0.0005648847,0.23101868,0.23101868,0.00013049891,142.0335,0.6148636,9.432206,11.91778,1.1984826,1.1638559,1.2139567,1.2513689,1.4935032,1.2639791,15.198684153570664,542.1835482564921,24.79919353527449
NEG~urgent,NEGMIR,urgent,522,207.588525,422.713648,0.5297077,0.21925691,0.0012504532,0.36376306,0.0017757337,293963,1435,2032082,522.0,293441.0,913.0,1737206.0,293963.0,1738119.0,1435.0,2030647.0,293755.411475029,1227.411475029,1736891.588524971,13.761416,0.003534215,0.21925691,0.40046716,0.0012504532,0.21925691,0.21925691,0.0002741705,314.41147,0.60232085,14.407932,17.731651,1.3408374,1.3180267,1.3510311,1.3756768,1.535185,1.3839839,22.847319317591726,542.1835482564921,37.881393849751625
NEG~distracting,NEGMIR,distracting,165,65.820752,132.700253,0.52760947,0.2180252,0.00039444808,0.36263737,0.00056129514,293963,455,2032082,165.0,293798.0,290.0,1737829.0,293963.0,1738119.0,455.0,2031627.0,293897.17924818,389.17924818,1737729.82075182,7.721094,0.001120855,0.2180252,0.3991211,0.00039444808,0.2180252,0.2180252,8.599962e-05,99.179245,0.6010864,8.112999,9.958878,1.009887,0.96933204,1.0280104,1.0718277,1.3554163,1.0865967,12.84523257866513,542.1835482564921,21.330729007701542
NEG~sacred,NEGMIR,sacred,202,81.444139,158.991185,0.5203113,0.21419053,0.00047946553,0.3587922,0.0006871613,293963,563,2032082,202.0,293761.0,361.0,1737758.0,293963.0,1738119.0,563.0,2031519.0,293881.555860935,481.555860935,1737637.444139065,8.482281,0.001371696,0.21419053,0.39449152,0.00047946553,0.21419053,0.21419053,0.00010269698,120.55586,0.5968112,9.024641,10.979794,1.0591027,1.0225614,1.0754323,1.114913,1.3704348,1.1282203,14.212670403551895,542.1835482564921,23.727621035409346
NEG~timely,NEGMIR,timely,163,66.110074,126.739636,0.5163861,0.21206066,0.00038534318,0.35667396,0.00055449153,293963,457,2032082,163.0,293800.0,294.0,1737825.0,293963.0,1738119.0,457.0,2031625.0,293896.889926194,390.889926194,1737728.110073806,7.5890045,0.001107262,0.21206066,0.39191997,0.00038534318,0.21206066,0.21206066,8.171613e-05,96.88992,0.59441674,8.13081,9.843268,0.9714615,0.93084806,0.98961097,1.0334915,1.3174894,1.0482819,12.767145334803704,542.1835482564921,21.37755832643195
NEG~glamorous,NEGMIR,glamorous,189,77.972275,141.860343,0.50489926,0.206043,0.00044157094,0.35064936,0.0006429381,293963,539,2032082,189.0,293774.0,350.0,1737769.0,293963.0,1738119.0,539.0,2031543.0,293885.027724767,461.027724767,1737657.972275233,8.076078,0.001283523,0.206043,0.3845216,0.00044157094,0.206043,0.206043,9.0982605e-05,111.027725,0.5874483,8.830191,10.536969,0.98954564,0.9520057,1.0063215,1.0468813,1.3093868,1.0605525,13.74772708486752,542.1835482564921,23.2163735324878
NEG~notable,NEGMIR,notable,187,77.827614,137.78833,0.49905083,0.20297639,0.00043419204,0.34758365,0.0006361345,293963,538,2032082,187.0,293776.0,351.0,1737768.0,293963.0,1738119.0,538.0,2031544.0,293885.17238576,460.17238576,1737658.82761424,7.9834757,0.001269945,0.20297639,0.3807079,0.00043419204,0.20297639,0.20297639,8.813073e-05,109.172386,0.58380955,8.821996,10.448559,0.9680462,0.93039477,0.984872,1.0255522,1.2888373,1.0392638,13.674794331177344,542.1835482564921,23.194827009486403
NEG~old,NEGMIR,old,2535,1058.629147,1862.56572,0.4986687,0.20247428,0.005871709,0.34640613,0.008623534,293963,7318,2032082,2535.0,291428.0,4783.0,1733336.0,293963.0,1738119.0,7318.0,2024764.0,292904.370853145,6259.370853145,1731859.629146855,29.32287,0.016828144,0.20247428,0.3792341,0.005871709,0.20247428,0.20247428,0.00118887,1476.3708,0.58239484,32.536583,38.423573,1.4619461,1.4517604,1.466498,1.4775031,1.5487287,1.4812125,50.34878350069642,542.1835482564921,85.54530963179688
NEG~comparable,NEGMIR,comparable,120,50.052704,87.998949,0.49782592,0.20219424,0.00027818902,0.3468208,0.00040821463,293963,346,2032082,120.0,293843.0,226.0,1737893.0,293963.0,1738119.0,346.0,2031736.0,293912.947296418,295.947296418,1737823.052703582,6.3852854,0.000815469,0.20219424,0.3797537,0.00027818902,0.20219424,0.20219424,5.624822e-05,69.947296,0.58289415,7.0747933,8.36345,0.79292834,0.7459502,0.81392205,0.8646792,1.1931831,0.8817875,10.954451150103322,542.1835482564921,18.601075237738275
NEG~relaxing,NEGMIR,relaxing,410,171.567938,298.762153,0.49537012,0.20115624,0.0009482737,0.34569982,0.0013947333,293963,1186,2032082,410.0,293553.0,776.0,1737343.0,293963.0,1738119.0,1186.0,2030896.0,293791.432062289,1014.432062289,1737104.567937711,11.77532,0.002778258,0.20115624,0.37834772,0.0009482737,0.20115624,0.20115624,0.00019075118,238.43207,0.5815416,13.098394,15.441245,1.1799953,1.1546113,1.1913389,1.2187647,1.3962665,1.2280089,20.248456731316587,542.1835482564921,34.438350715445125
NEG~central,NEGMIR,central,148,63.072193,103.644211,0.4835136,0.19483036,0.00033776835,0.33944955,0.0005034647,293963,436,2032082,148.0,293815.0,288.0,1737831.0,293963.0,1738119.0,436.0,2031646.0,293899.927807047,372.927807047,1737746.072192953,6.981023,0.001005438,0.19483036,0.3704238,0.00033776835,0.19483036,0.19483036,6.580753e-05,84.92781,0.5738365,7.9418006,9.215629,0.83546966,0.79340655,0.854267,0.8997138,1.1938487,0.91503215,12.165525060596439,542.1835482564921,20.8806130178211
NEG~crucial,NEGMIR,crucial,424,180.826241,296.605238,0.4828415,0.19465874,0.000967132,0.3392,0.0014423584,293963,1250,2032082,424.0,293539.0,826.0,1737293.0,293963.0,1738119.0,1250.0,2030832.0,293782.173758736,1069.173758736,1737049.826241264,11.809562,0.002872502,0.19465874,0.3701044,0.000967132,0.19465874,0.19465874,0.0001882607,243.17375,0.57352304,13.447165,15.594029,1.1483225,1.1234848,1.1594219,1.1862576,1.3599396,1.1953028,20.591260281974,542.1835482564921,35.35533905932738
NEG~careful,NEGMIR,careful,731,313.19105,506.552664,0.48002285,0.19318917,0.0016616777,0.33764434,0.0024867074,293963,2165,2032082,731.0,293232.0,1434.0,1736685.0,293963.0,1738119.0,2165.0,2029917.0,293649.808950131,1851.808950131,1736267.191049869,15.453222,0.004937054,0.19318917,0.36810803,0.0016616777,0.19318917,0.19318917,0.00032101813,417.80896,0.57155806,17.697205,20.440376,1.2469417,1.2280554,1.2553817,1.2757872,1.4078536,1.2826651,27.03701166919155,542.1835482564921,46.52956049652737
NEG~iconic,NEGMIR,iconic,145,62.348888,99.576384,0.4776674,0.1918066,0.00032871365,0.3364269,0.00049325934,293963,431,2032082,145.0,293818.0,286.0,1737833.0,293963.0,1738119.0,431.0,2031651.0,293900.651112012,368.651112012,1737750.348887988,6.8638015,0.000985074,0.1918066,0.3665393,0.00032871365,0.1918066,0.1918066,6.304945e-05,82.651115,0.5700077,7.896131,9.091266,0.80984265,0.76744336,0.8287902,0.87460023,1.1710857,0.89004093,12.041594578792296,542.1835482564921,20.760539492026695
NEG~comforting,NEGMIR,comforting,404,176.34175,268.495803,0.46767437,0.1868703,0.00090542494,0.3314192,0.0013743226,293963,1219,2032082,404.0,293559.0,815.0,1737304.0,293963.0,1738119.0,1219.0,2030863.0,293786.65824952,1042.658249519,1737076.34175048,11.326421,0.002737294,0.1868703,0.3600262,0.00090542494,0.1868703,0.1868703,0.00016919702,227.65825,0.56351054,13.279373,15.088348,1.0895691,1.064272,1.1008738,1.1282058,1.3051002,1.1374184,20.09975124224178,542.1835482564921,34.91418050019218
NEG~exciting,NEGMIR,exciting,2917,1279.381822,1927.041926,0.46677306,0.18597655,0.0065130093,0.32982814,0.009923018,293963,8844,2032082,2917.0,291046.0,5927.0,1732192.0,293963.0,1738119.0,8844.0,2023238.0,292683.61817781,7564.61817781,1730554.38182219,30.321064,0.019266397,0.18597655,0.35793626,0.0065130093,0.18597655,0.18597655,0.001211267,1637.6182,0.56140494,35.768448,40.467495,1.3699214,1.3605498,1.3741095,1.3842349,1.4497677,1.3876479,54.00925846556311,542.1835482564921,94.04254356406997
NEG~thrilled,NEGMIR,thrilled,214,93.740323,141.046049,0.46543157,0.18564512,0.00047828755,0.33024693,0.0007279828,293963,648,2032082,214.0,293749.0,434.0,1737685.0,293963.0,1738119.0,648.0,2031434.0,293869.259676529,554.259676529,1737564.740323471,8.220782,0.001452763,0.18564512,0.35848734,0.00047828755,0.18564512,0.18564512,8.879175e-05,120.259674,0.5619611,9.681958,10.966297,0.9096138,0.8748776,0.9251368,0.9626672,1.2055669,0.9753173,14.628738838327793,542.1835482564921,25.45584412271571
NEG~flattering,NEGMIR,flattering,139,61.336261,90.09403,0.4608885,0.18320742,0.00030887825,0.3278302,0.00047284862,293963,424,2032082,139.0,293824.0,285.0,1737834.0,293963.0,1738119.0,424.0,2031658.0,293901.663738963,362.663738963,1737756.336261037,6.5873523,0.000944335,0.18320742,0.3552975,0.00030887825,0.18320742,0.18320742,5.658879e-05,77.66374,0.5587319,7.831747,8.812703,0.7424662,0.6994391,0.7616944,0.8081827,1.1090586,0.8238521,11.789826122551595,542.1835482564921,20.591260281974
