key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,adv,adj,adv_total,adj_total
POS~quite_different,POSMIR,quite_different,3158,2613.11986,1158.0734,2.1695697,0.17264618,0.002260034,0.99873495,0.0022737451,1388898,3162,1680633,3158.0,1385740.0,4.0,291731.0,1388898.0,291735.0,3162.0,1677471.0,1386284.880136234,548.880136234,291186.119863766,9.696052,0.004537161,0.08225279,0.002260034,0.17264618,0.17264618,0.087453105,544.8801,0.17253962,4.605918,4.509604,4.649782,4.758006,5.6105337,5.0375276,56.19608527290847,1178.5151674883102,56.231663678038196,quite,different,40414,35852
POS~too_real,POSMIR,too_real,2330,1928.02297,853.7185,2.1464245,0.17254,0.0016673057,0.9987141,0.001677589,1388898,2333,1680633,2330.0,1386568.0,3.0,291732.0,1388898.0,291735.0,2333.0,1678300.0,1386969.977026513,404.977026513,291330.022973487,8.327665,0.003349552,0.08224372,0.0016673057,0.17254,0.17254,0.08710365,401.97702,0.17252234,4.2875853,4.1858835,4.3339663,4.448572,5.3608108,4.745763,48.27007354458868,1178.5151674883102,48.30113870293329,too,real,158135,5182
POS~even_better,POSMIR,even_better,6089,5041.94949,2194.9138,2.0118806,0.17224477,0.004342918,0.9980331,0.004384051,1388898,6101,1680633,6089.0,1382809.0,12.0,291723.0,1388898.0,291735.0,6101.0,1674532.0,1383856.05050954,1059.05050954,290675.94949046,13.418212,0.008729755,0.08194748,0.004342918,0.17224477,0.17224477,0.08829384,1047.0505,0.17195772,4.917735,4.844121,4.9510746,5.03283,5.6516075,5.2406616,78.03204469959762,1178.5151674883102,78.10889834071403,even,better,61179,13606
POS~well_aware,POSMIR,well_aware,1676,1387.54847,605.9851,2.0031743,0.17197141,0.0011964288,0.99821323,0.0012067121,1388898,1679,1680633,1676.0,1387222.0,3.0,291732.0,1388898.0,291735.0,1679.0,1678954.0,1387510.45153344,291.45153344,291443.54846656,7.04589,0.00241051,0.08202585,0.0011964288,0.17197141,0.17197141,0.08658392,288.45154,0.17210712,3.8096237,3.7077024,3.8560998,3.9709282,4.8844295,4.2686195,40.93897898091744,1178.5151674883102,40.97560249709576,well,aware,3717,9000
POS~also_available,POSMIR,also_available,1088,900.79084,392.8262,1.9615445,0.17186299,0.0007764993,0.99816513,0.0007833549,1388898,1090,1680633,1088.0,1387810.0,2.0,291733.0,1388898.0,291735.0,1090.0,1679543.0,1387997.209155122,189.209155122,291545.790844878,5.675611,0.001565481,0.082004935,0.0007764993,0.17186299,0.17186299,0.086319745,187.20917,0.17206724,3.3248212,3.2158735,3.3745847,3.4977663,4.4910574,3.81874,32.984845004941285,1178.5151674883102,33.015148038438355,also,available,6939,9846
POS~too_aware,POSMIR,too_aware,2255,1867.69478,806.8839,1.9358971,0.17160475,0.0016064505,0.9977876,0.0016235893,1388898,2260,1680633,2255.0,1386643.0,5.0,291730.0,1388898.0,291735.0,2260.0,1678373.0,1387030.305220712,392.305220711,291342.694779288,8.156054,0.003241904,0.08184064,0.0016064505,0.17160475,0.17160475,0.0866056,387.3052,0.17175397,4.0105577,3.9183855,4.052484,4.155787,4.9623265,4.4216614,47.486840282335066,1178.5151674883102,47.53945729601885,too,aware,158135,9000
POS~completely_different,POSMIR,completely_different,8340,6912.12351,2943.8408,1.8569248,0.1715708,0.005922494,0.9971306,0.0060047605,1388898,8364,1680633,8340.0,1380558.0,24.0,291711.0,1388898.0,291735.0,8364.0,1672269.0,1381985.876489394,1451.876489394,290283.123510606,15.63535,0.011937632,0.08155456,0.005922494,0.1715708,0.1715708,0.088746645,1427.8765,0.17120822,4.8283677,4.769168,4.8550916,4.920393,5.403935,5.084914,91.32360045464699,1178.5151674883102,91.45490692138941,completely,different,26781,35852
POS~entirely_different,POSMIR,entirely_different,3308,2740.38756,1178.3475,1.9135547,0.17151225,0.0023543222,0.99758744,0.0023817443,1388898,3316,1680633,3308.0,1385590.0,8.0,291727.0,1388898.0,291735.0,3316.0,1677317.0,1386157.612438884,575.612438885,291159.387561115,9.868909,0.004752143,0.081753515,0.0023543222,0.17151225,0.17151225,0.086933285,567.6124,0.1715878,4.30273,4.2203536,4.340112,4.431979,5.137046,4.666826,57.51521537819362,1178.5151674883102,57.584720195551874,entirely,different,10278,35852
POS~slightly_different,POSMIR,slightly_different,1255,1039.62833,447.03043,1.8774556,0.17132989,0.0008933108,0.9976153,0.0009035941,1388898,1258,1680633,1255.0,1387643.0,3.0,291732.0,1388898.0,291735.0,1258.0,1679375.0,1387858.371667104,218.371667104,291516.628332896,6.079484,0.001805553,0.08176562,0.0008933108,0.17132989,0.17132989,0.0861116,215.37167,0.17161089,3.389116,3.2869322,3.4357061,3.5508003,4.4658113,3.8490913,35.4259791678367,1178.5151674883102,35.4682957019364,slightly,different,7658,35852
POS~too_common,POSMIR,too_common,4905,4065.12859,1730.2452,1.8531497,0.17124148,0.003483588,0.9971539,0.0035315768,1388898,4919,1680633,4905.0,1383993.0,14.0,291721.0,1388898.0,291735.0,4919.0,1675714.0,1384832.87140738,853.87140738,290881.12859262,11.992046,0.007038227,0.081564724,0.003483588,0.17124148,0.17124148,0.087362535,839.8714,0.1712276,4.4930706,4.4226427,4.5249414,4.6030273,5.1908493,4.801094,70.03570517957252,1178.5151674883102,70.13558298039591,too,common,158135,7547
POS~too_willing,POSMIR,too_willing,1096,908.22857,387.1662,1.8185978,0.17096843,0.0007788315,0.9972702,0.0007891148,1388898,1099,1680633,1096.0,1387802.0,3.0,291732.0,1388898.0,291735.0,1099.0,1679534.0,1387989.77143255,190.77143255,291544.22856745,5.6718435,0.001576982,0.081615396,0.0007788315,0.17096843,0.17096843,0.085873626,187.77142,0.1713243,3.1918435,3.0895078,3.2384992,3.3537471,4.269631,3.6523845,33.1058907144937,1178.5151674883102,33.15116890850155,too,willing,158135,3322
POS~as_little,POSMIR,as_little,1813,1503.24637,632.1924,1.7684814,0.17047237,0.0012847848,0.9967015,0.0013053514,1388898,1819,1680633,1813.0,1387085.0,6.0,291729.0,1388898.0,291735.0,1819.0,1678814.0,1387394.753626758,315.753626758,291419.246373242,7.27474,0.002607288,0.08136764,0.0012847848,0.17047237,0.17047237,0.08587858,309.75363,0.17085142,3.5977275,3.509055,3.6380205,3.737187,4.5057926,3.9916744,42.579337712087536,1178.5151674883102,42.649736224272246,as,little,107371,5051
POS~too_familiar,POSMIR,too_familiar,7028,5833.65374,2396.0134,1.6730279,0.16990848,0.004953866,0.99560845,0.005060127,1388898,7059,1680633,7028.0,1381870.0,31.0,291704.0,1388898.0,291735.0,7059.0,1673574.0,1383064.34626239,1225.34626239,290509.65373761,14.246703,0.010069078,0.0808911,0.004953866,0.16990848,0.16990848,0.08743117,1194.3463,0.16994113,4.35382,4.2995777,4.3782783,4.4379725,4.876786,4.587911,83.83316766053875,1178.5151674883102,84.01785524517987,too,familiar,158135,12268
POS~just_curious,POSMIR,just_curious,1019,845.42113,350.36057,1.6778063,0.16977966,0.0007199641,0.99608994,0.0007336752,1388898,1023,1680633,1019.0,1387879.0,4.0,291731.0,1388898.0,291735.0,1023.0,1679610.0,1388052.578867605,177.578867605,291557.421132395,5.437631,0.00146627,0.08110108,0.0007199641,0.16977966,0.16977966,0.08524981,173.57887,0.17034237,2.9629517,2.86574,3.0072055,3.1163414,3.9740956,3.3979251,31.921779399024736,1178.5151674883102,31.984371183438952,just,curious,28522,2752
POS~very_proud,POSMIR,very_proud,1901,1577.6236,649.7755,1.672579,0.16958834,0.0013412889,0.9958093,0.001368711,1388898,1909,1680633,1901.0,1386997.0,8.0,291727.0,1388898.0,291735.0,1909.0,1678724.0,1387320.376401035,331.376401035,291403.623598965,7.416812,0.002733665,0.08097872,0.0013412889,0.16958834,0.16958834,0.08546481,323.3764,0.17010857,3.4991603,3.4164524,3.536687,3.6288931,4.3359566,3.864515,43.60045871318328,1178.5151674883102,43.69210454990696,very,proud,183918,5491
POS~very_wrong,POSMIR,very_wrong,2698,2239.58091,917.6774,1.6573578,0.16943154,0.001901414,0.995572,0.0019425473,1388898,2710,1680633,2698.0,1386200.0,12.0,291723.0,1388898.0,291735.0,2710.0,1677923.0,1386658.419092092,470.419092092,291264.580907908,8.825549,0.003877529,0.08087519,0.001901414,0.16943154,0.16943154,0.08566648,458.4191,0.16991071,3.7389233,3.664981,3.772406,3.8544989,4.475297,4.0631075,51.94227565288221,1178.5151674883102,52.05766033928148,very,wrong,183918,20727
POS~pretty_good,POSMIR,pretty_good,2074,1722.24598,699.65137,1.618677,0.16899748,0.0014589925,0.9952015,0.0014932702,1388898,2084,1680633,2074.0,1386824.0,10.0,291725.0,1388898.0,291735.0,2084.0,1678549.0,1387175.754017682,361.754017683,291373.245982317,7.7238655,0.002982066,0.08071357,0.0014589925,0.16899748,0.16899748,0.085228235,351.75403,0.16960174,3.4825609,3.4046006,3.517893,3.6046007,4.2642264,3.825465,45.5411901469428,1178.5151674883102,45.65084884205331,pretty,good,24652,31461
POS~very_similar,POSMIR,very_similar,3417,2837.90437,1149.5026,1.6140337,0.16898116,0.0024019517,0.9950495,0.0024602239,1388898,3434,1680633,3417.0,1385481.0,17.0,291718.0,1388898.0,291735.0,3434.0,1677199.0,1386060.095631824,596.095631824,291138.904368176,9.9066725,0.004908312,0.08064722,0.0024019517,0.16898116,0.16898116,0.08569156,579.09564,0.16947487,3.8208735,3.7543488,3.8509474,3.9245498,4.474889,4.110725,58.45511098270193,1178.5151674883102,58.60034129593445,very,similar,183918,6966
POS~very_supportive,POSMIR,very_supportive,1141,948.72283,374.39902,1.50508,0.1676033,0.0007975202,0.99390244,0.0008215146,1388898,1148,1680633,1141.0,1387757.0,7.0,291728.0,1388898.0,291735.0,1148.0,1679485.0,1387949.277165211,199.277165211,291535.722834789,5.692262,0.001641672,0.08014629,0.0007975202,0.1676033,0.1676033,0.08420041,192.27718,0.16851637,2.836185,2.750196,2.875218,2.9711754,3.7097044,3.2167242,33.77869150810907,1178.5151674883102,33.88214869219483,very,supportive,183918,3066
POS~just_fine,POSMIR,just_fine,1464,1218.13367,473.72964,1.467262,0.16694854,0.0010197954,0.99321574,0.0010540731,1388898,1474,1680633,1464.0,1387434.0,10.0,291725.0,1388898.0,291735.0,1474.0,1679159.0,1387679.866325367,255.866325367,291479.133674633,6.4258194,0.002105911,0.07984613,0.0010197954,0.16694854,0.16694854,0.08398417,245.86633,0.16794148,2.975901,2.8976314,3.0113678,3.0983927,3.7599027,3.319985,38.262252939417984,1178.5151674883102,38.39270764090493,just,fine,28522,2959
POS~very_different,POSMIR,very_different,6204,5168.39077,1962.7821,1.413604,0.16621,0.0042954623,0.9920051,0.004466851,1388898,6254,1680633,6204.0,1382694.0,50.0,291685.0,1388898.0,291735.0,6254.0,1674379.0,1383729.60922581,1085.60922581,290649.39077419,13.148009,0.008893655,0.079316445,0.0042954623,0.16621,0.16621,0.08525273,1035.6093,0.16692606,3.7149353,3.6693425,3.7354553,3.785436,4.1484575,3.9103458,78.76547467006087,1178.5151674883102,79.08223567907018,very,different,183918,35852
POS~very_small,POSMIR,very_small,1221,1017.31517,384.60672,1.3883901,0.16558419,0.0008448365,0.99187654,0.0008791142,1388898,1231,1680633,1221.0,1387677.0,10.0,291725.0,1388898.0,291735.0,1231.0,1679402.0,1387880.684834821,213.684834821,291521.315165179,5.8290915,0.001756672,0.07926015,0.0008448365,0.16558419,0.16558419,0.083214514,203.68483,0.16681804,2.7112339,2.632755,2.746792,2.834032,3.4968169,3.056117,34.942810419312295,1178.5151674883102,35.08560958569767,very,small,183918,9853
POS~so_friendly,POSMIR,so_friendly,1065,887.56823,333.75668,1.3724684,0.16531214,0.0007359451,0.9916201,0.000766795,1388898,1074,1680633,1065.0,1387833.0,9.0,291726.0,1388898.0,291735.0,1074.0,1679559.0,1388010.431773028,186.431773028,291548.568226972,5.4369655,0.001532405,0.07914786,0.0007359451,0.16531214,0.16531214,0.08302404,177.43176,0.1666026,2.5808244,2.499957,2.617482,2.7074645,3.393393,2.9368374,32.63433774416144,1178.5151674883102,32.77193921634788,so,friendly,129421,5029
POS~much_larger,POSMIR,much_larger,1362,1135.49231,423.92767,1.3601536,0.16498764,0.0009395003,0.99126637,0.0009806335,1388898,1374,1680633,1362.0,1387536.0,12.0,291723.0,1388898.0,291735.0,1374.0,1679259.0,1387762.507687282,238.507687282,291496.492312718,6.137541,0.001959329,0.07899291,0.0009395003,0.16498764,0.16498764,0.08296357,226.50769,0.1663052,2.7448406,2.6703196,2.7785761,2.8612642,3.4856222,3.071242,36.90528417449187,1178.5151674883102,37.067505985701274,much,larger,23827,2405
POS~much_bigger,POSMIR,much_bigger,2473,2062.72839,762.86523,1.3453026,0.16461612,0.0017017096,0.99078524,0.0017805482,1388898,2496,1680633,2473.0,1386425.0,23.0,291712.0,1388898.0,291735.0,2496.0,1678137.0,1386835.271606591,433.271606591,291301.728393409,8.250104,0.003554708,0.07878207,0.0017017096,0.16461612,0.16461612,0.08315891,410.2716,0.16590036,3.103431,3.0428586,3.130773,3.19758,3.6922011,3.3658767,49.72926703662542,1178.5151674883102,49.95998398718719,much,bigger,23827,3783
POS~really_nice,POSMIR,really_nice,1231,1027.23213,376.35004,1.3162104,0.16405365,0.000845181,0.99034595,0.0008863142,1388898,1243,1680633,1231.0,1387667.0,12.0,291723.0,1388898.0,291735.0,1243.0,1679390.0,1387870.767871391,215.767871391,291519.232128609,5.8077335,0.001771043,0.07858946,0.000845181,0.16405365,0.16405365,0.082449414,203.76787,0.16553035,2.5972433,2.5225976,2.631033,2.713849,3.338972,2.9241214,35.08560958569767,1178.5151674883102,35.25620512760839,really,nice,58812,7352
POS~more_subtle,POSMIR,more_subtle,1148,959.46621,340.7825,1.2524557,0.1625014,0.0007819936,0.98880273,0.0008265546,1388898,1161,1680633,1148.0,1387750.0,13.0,291722.0,1388898.0,291735.0,1161.0,1679472.0,1387938.533788162,201.533788162,291533.466211838,5.564399,0.001651728,0.077912204,0.0007819936,0.1625014,0.1625014,0.0816417,188.53378,0.16422804,2.4375172,2.3644507,2.470577,2.5515645,3.1610339,2.756938,33.88214869219483,1178.5151674883102,34.07345007480164,more,subtle,285773,2542
POS~very_excited,POSMIR,very_excited,2469,2064.38122,727.61383,1.2458353,0.16221821,0.0016782631,0.9883907,0.0017776683,1388898,2498,1680633,2469.0,1386429.0,29.0,291706.0,1388898.0,291735.0,2498.0,1678135.0,1386833.618779353,433.618779353,291301.381220647,8.14302,0.003548954,0.07773119,0.0016782631,0.16221821,0.16221821,0.081948236,404.61877,0.16387962,2.8974984,2.841464,2.9227662,2.984437,3.437987,3.1393635,49.68903299521938,1178.5151674883102,49.9799959983992,very,excited,183918,9900
POS~really_cool,POSMIR,really_cool,1414,1182.59789,414.42874,1.2303008,0.16184439,0.0009598013,0.9881202,0.0010180733,1388898,1431,1680633,1414.0,1387484.0,17.0,291718.0,1388898.0,291735.0,1431.0,1679202.0,1387715.40211099,248.40211099,291486.59788901,6.153789,0.002034051,0.07761231,0.0009598013,0.16184439,0.16184439,0.08140209,231.40211,0.16365072,2.537909,2.4706757,2.568293,2.6426275,3.1974065,2.8304963,37.603191353926334,1178.5151674883102,37.82856063875548,really,cool,58812,4950
POS~very_friendly,POSMIR,very_friendly,1778,1489.19734,507.41296,1.1837271,0.16043988,0.0011978853,0.98668146,0.0012801517,1388898,1802,1680633,1778.0,1387120.0,24.0,291711.0,1388898.0,291735.0,1802.0,1678831.0,1387408.802658284,312.802658284,291422.197341716,6.8491282,0.002556986,0.0769795,0.0011978853,0.16043988,0.16043988,0.08081888,288.80267,0.1624312,2.5866208,2.5266016,2.613704,2.6798553,3.1686265,2.8463554,42.16633728461603,1178.5151674883102,42.44997055358225,very,friendly,183918,5029
POS~as_small,POSMIR,as_small,2287,1916.45318,647.0392,1.1704646,0.16000812,0.0015369406,0.9862009,0.0016466292,1388898,2319,1680633,2287.0,1386611.0,32.0,291703.0,1388898.0,291735.0,2319.0,1678314.0,1386981.546817182,402.546817181,291332.453182819,7.748364,0.003287769,0.07676795,0.0015369406,0.16000812,0.16000812,0.08077253,370.5468,0.1620231,2.6962812,2.6420555,2.7207222,2.780347,3.2175903,2.929953,47.82258880487337,1178.5151674883102,48.155996511338024,as,small,107371,9853
POS~well_worth,POSMIR,well_worth,1013,849.5532,282.3205,1.1381054,0.15909225,0.0006779387,0.98540854,0.0007293552,1388898,1028,1680633,1013.0,1387885.0,15.0,291720.0,1388898.0,291735.0,1028.0,1679605.0,1388048.44679951,178.446799509,291556.553200491,5.1353693,0.001457632,0.07641886,0.0006779387,0.15909225,0.15909225,0.079885095,163.4468,0.16134927,2.1474304,2.0771453,2.179206,2.2569783,2.8391144,2.4537623,31.827660925679098,1178.5151674883102,32.0624390837628,well,worth,3717,3406
POS~very_simple,POSMIR,very_simple,1827,1532.99726,504.6829,1.1298612,0.15866718,0.0012194539,0.98490566,0.0013154314,1388898,1855,1680633,1827.0,1387071.0,28.0,291707.0,1388898.0,291735.0,1855.0,1678778.0,1387365.002736469,322.002736469,291412.997263531,6.8783154,0.002627354,0.07619717,0.0012194539,0.15866718,0.15866718,0.079943314,294.00275,0.16092104,2.490534,2.4335496,2.5162306,2.5789497,3.0403275,2.736523,42.74342054632502,1178.5151674883102,43.069710934716056,very,simple,183918,25344
