key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,adv,adj,adv_total,adj_total
NEG~really_sure,NEGMIR,really_sure,905,159.3522976,3040.2173,2.5055811,0.81269634,0.0030927705,0.9858388,0.0031021305,291735,918,1680633,905.0,290830.0,13.0,1388885.0,291735.0,1388898.0,918.0,1679715.0,291575.647702384,758.647702384,1388139.352297616,24.78617,0.006184799,0.7542902,0.0030927705,0.81269634,0.81269634,0.40789455,745.6477,0.82392013,6.591594,6.518149,6.6248198,6.706197,7.3180027,6.722186,30.083217912982647,540.1249855357554,30.298514815086232,really,sure,58812.0,6736.0
NEG~particularly_new,NEGMIR,particularly_new,404,71.1704161,1355.0157,2.4722865,0.81197757,0.0013804984,0.98536587,0.0013848183,291735,410,1680633,404.0,291331.0,6.0,1388892.0,291735.0,1388898.0,410.0,1680223.0,291663.829583853,338.829583853,1388559.170416147,16.558891,0.00276575,0.75408185,0.0013804984,0.81197757,0.81197757,0.40667903,332.8296,0.8238356,5.899109,5.80769,5.940595,6.0425606,6.8274183,6.062656,20.09975124224178,540.1249855357554,20.248456731316587,particularly,new,12946.0,12793.0
NEG~truly_alone,NEGMIR,truly_alone,187,32.9814124,625.3034,2.406892,0.8107158,0.0006388327,0.98421055,0.00064099266,291735,190,1680633,187.0,291548.0,3.0,1388895.0,291735.0,1388898.0,190.0,1680443.0,291702.018587639,157.018587639,1388740.981412361,11.262955,0.001281151,0.75357234,0.0006388327,0.8107158,0.8107158,0.40567732,154.01859,0.8236288,5.0724454,4.964205,5.1216574,5.2428746,6.192472,5.2668114,13.674794331177344,540.1249855357554,13.784048752090222,truly,alone,13039.0,707.0
NEG~really_certain,NEGMIR,really_certain,62,10.935942,207.25574,2.297562,0.810571,0.00021180164,0.984127,0.00021252164,291735,63,1680633,62.0,291673.0,1.0,1388897.0,291735.0,1388898.0,63.0,1680570.0,291724.064058007,52.064058007,1388845.935941993,6.4851418,0.000424952,0.7535355,0.00021180164,0.810571,0.810571,0.4053914,51.064056,0.8236138,3.6571062,3.519752,3.7194767,3.8729787,5.083266,3.9032776,7.874007874011811,540.1249855357554,7.937253933193772,really,certain,58812.0,1773.0
NEG~especially_new,NEGMIR,especially_new,62,10.935942,207.25574,2.297562,0.810571,0.00021180164,0.984127,0.00021252164,291735,63,1680633,62.0,291673.0,1.0,1388897.0,291735.0,1388898.0,63.0,1680570.0,291724.064058007,52.064058007,1388845.935941993,6.4851418,0.000424952,0.7535355,0.00021180164,0.810571,0.810571,0.4053914,51.064056,0.8236138,3.6571062,3.519752,3.7194767,3.8729787,5.083266,3.9032776,7.874007874011811,540.1249855357554,7.937253933193772,especially,new,3905.0,12793.0
NEG~more_off-putting,NEGMIR,more_off-putting,57,10.0680101,189.91002,2.2613423,0.80920017,0.0001946628,0.98275864,0.0001953828,291735,58,1680633,57.0,291678.0,1.0,1388897.0,291735.0,1388898.0,58.0,1680575.0,291724.931989911,47.931989911,1388850.068010089,6.216294,0.000390688,0.75293124,0.0001946628,0.80920017,0.80920017,0.40469742,46.93199,0.82336825,3.5155356,3.3762856,3.57872,3.7341065,4.954507,3.7647583,7.54983443527075,540.1249855357554,7.615773105863909,more,off-putting,285773.0,162.0
NEG~too_surprising,NEGMIR,too_surprising,205,36.2795536,680.0149,2.3375845,0.80737525,0.00069981255,0.98086125,0.0007026925,291735,209,1680633,205.0,291530.0,4.0,1388894.0,291735.0,1388898.0,209.0,1680424.0,291698.720446403,172.720446403,1388725.279553597,11.783947,0.001404379,0.75209194,0.00069981255,0.80737525,0.80737525,0.40403754,168.72044,0.8230266,5.086507,4.983961,5.133073,5.2476163,6.1362176,5.270208,14.317821063276353,540.1249855357554,14.45683229480096,too,surprising,158135.0,2648.0
NEG~ever_wrong,NEGMIR,ever_wrong,102,18.0529836,338.2459,2.2906163,0.8072328,0.00034819238,0.9807692,0.00034963238,291735,104,1680633,102.0,291633.0,2.0,1388896.0,291735.0,1388898.0,104.0,1680529.0,291716.947016392,85.947016392,1388812.052983608,8.311994,0.000699016,0.7520512,0.00034819238,0.8072328,0.8072328,0.4037905,83.947014,0.82300997,4.278498,4.157952,4.3332705,4.4681196,5.5262475,4.4947405,10.099504938362077,540.1249855357554,10.198039027185569,ever,wrong,5042.0,20727.0
NEG~really_alone,NEGMIR,really_alone,194,34.3701034,641.9156,2.3136759,0.8063066,0.0006621071,0.97979796,0.0006649871,291735,198,1680633,194.0,291541.0,4.0,1388894.0,291735.0,1388898.0,198.0,1680435.0,291700.629896592,163.629896593,1388734.370103408,11.460758,0.001329072,0.7516209,0.0006621071,0.8063066,0.8063066,0.40348434,159.6299,0.8228345,5.002279,4.8993497,5.0490108,5.163942,6.054746,5.186607,13.92838827718412,540.1249855357554,14.071247279470288,really,alone,58812.0,707.0
NEG~entirely_clear,NEGMIR,entirely_clear,324,57.4570921,1069.826,2.314315,0.8054242,0.001105557,0.978852,0.0011105969,291735,331,1680633,324.0,291411.0,7.0,1388891.0,291735.0,1388898.0,331.0,1680302.0,291677.54290794,273.54290794,1388624.45709206,14.80794,0.002218677,0.7512014,0.001105557,0.8054242,0.8054242,0.40326488,266.5429,0.8226633,5.4805627,5.3913403,5.521002,5.620259,6.378042,5.639798,18.0,540.1249855357554,18.193405398660254,entirely,clear,10278.0,6689.0
NEG~too_shabby,NEGMIR,too_shabby,88,15.6227743,289.79257,2.226815,0.80423445,0.00030020362,0.9777778,0.00030164362,291735,90,1680633,88.0,291647.0,2.0,1388896.0,291735.0,1388898.0,90.0,1680543.0,291719.377225724,74.377225724,1388823.622774276,7.7154384,0.000603101,0.7507245,0.00030020362,0.80423445,0.80423445,0.40226734,72.37723,0.82246846,4.0417404,3.9190955,4.0974164,4.2343683,5.3040705,4.261384,9.38083151964686,540.1249855357554,9.486832980505138,too,shabby,158135.0,119.0
NEG~too_impressed,NEGMIR,too_impressed,131,23.260575,431.24738,2.252733,0.80408967,0.00044687768,0.97761196,0.00044903765,291735,134,1680633,131.0,291604.0,3.0,1388895.0,291735.0,1388898.0,134.0,1680499.0,291711.739424967,110.739424967,1388787.260575033,9.413238,0.000897663,0.7506508,0.00044687768,0.80408967,0.80408967,0.40226826,107.739426,0.82243836,4.5222807,4.410936,4.572834,4.6971807,5.664336,4.721707,11.445523142259598,540.1249855357554,11.575836902790225,too,impressed,158135.0,2470.0
NEG~necessarily_wrong,NEGMIR,necessarily_wrong,211,37.4946583,693.4455,2.2629416,0.80336875,0.00071965915,0.9768519,0.0007232591,291735,216,1680633,211.0,291524.0,5.0,1388893.0,291735.0,1388898.0,216.0,1680417.0,291697.505341737,178.505341737,1388719.494658263,11.9446,0.001445448,0.75031304,0.00071965915,0.80336875,0.80336875,0.40204418,173.50534,0.8223002,5.0197706,4.921574,5.0643115,5.1737366,6.0155044,5.195296,14.52583904633395,540.1249855357554,14.696938456699069,necessarily,wrong,1092.0,20727.0
NEG~too_fancy,NEGMIR,too_fancy,528,94.0838184,1725.2513,2.2401407,0.8008416,0.0017997818,0.97416973,0.0018098617,291735,542,1680633,528.0,291207.0,14.0,1388884.0,291735.0,1388898.0,542.0,1680091.0,291640.916181582,447.916181582,1388450.083818418,18.883778,0.003613011,0.749119,0.0017997818,0.8008416,0.8008416,0.4013207,433.91617,0.82181096,5.7413807,5.668174,5.774465,5.855413,6.460433,5.871304,22.978250586152114,540.1249855357554,23.280893453645632,too,fancy,158135.0,1102.0
NEG~particularly_remarkable,NEGMIR,particularly_remarkable,108,19.2680883,351.8262,2.1692028,0.7994394,0.000368039,0.972973,0.00037019898,291735,111,1680633,108.0,291627.0,3.0,1388895.0,291735.0,1388898.0,111.0,1680522.0,291715.731911726,91.731911726,1388806.268088274,8.538232,0.000740116,0.7485851,0.000368039,0.7994394,0.7994394,0.3999037,88.73191,0.8215918,4.2175426,4.103966,4.26906,4.3956537,5.3753705,4.420603,10.392304845413264,540.1249855357554,10.535653752852738,particularly,remarkable,12946.0,3209.0
NEG~particularly_wrong,NEGMIR,particularly_wrong,212,37.841831,689.9255,2.1924407,0.7989943,0.0007223669,0.9724771,0.0007266869,291735,218,1680633,212.0,291523.0,6.0,1388892.0,291735.0,1388898.0,218.0,1680415.0,291697.158168976,180.158168976,1388717.841831024,11.961232,0.001452289,0.74836373,0.0007223669,0.7989943,0.7989943,0.39985836,174.15817,0.8215008,4.9278216,4.833165,4.970713,5.075972,5.879866,5.0966907,14.560219778561036,540.1249855357554,14.7648230602334,particularly,wrong,12946.0,20727.0
NEG~ever_free,NEGMIR,ever_free,69,12.324633,224.20374,2.121828,0.79827833,0.00023507603,0.97183096,0.00023651602,291735,71,1680633,69.0,291666.0,2.0,1388896.0,291735.0,1388898.0,71.0,1680562.0,291722.67536696,58.67536696,1388839.32463304,6.822912,0.000472917,0.74807507,0.00023507603,0.79827833,0.79827833,0.3992567,56.675365,0.8213821,3.6428971,3.515988,3.7004097,3.8416271,4.9347215,3.8694437,8.306623862918075,540.1249855357554,8.426149773176359,ever,free,5042.0,4785.0
NEG~terribly_new,NEGMIR,terribly_new,69,12.324633,224.20374,2.121828,0.79827833,0.00023507603,0.97183096,0.00023651602,291735,71,1680633,69.0,291666.0,2.0,1388896.0,291735.0,1388898.0,71.0,1680562.0,291722.67536696,58.67536696,1388839.32463304,6.822912,0.000472917,0.74807507,0.00023507603,0.79827833,0.79827833,0.3992567,56.675365,0.8213821,3.6428971,3.515988,3.7004097,3.8416271,4.9347215,3.8694437,8.306623862918075,540.1249855357554,8.426149773176359,terribly,new,4583.0,12793.0
NEG~quite_able,NEGMIR,quite_able,338,60.5816469,1090.5364,2.147042,0.7950601,0.0011506658,0.96848136,0.0011585857,291735,349,1680633,338.0,291397.0,11.0,1388887.0,291735.0,1388898.0,349.0,1680284.0,291674.418353085,288.418353085,1388609.581646915,15.089569,0.002314403,0.74657565,0.0011506658,0.7950601,0.7950601,0.39810538,277.41837,0.82076436,5.250388,5.170537,5.286493,5.3748813,6.038458,5.392242,18.384776310850235,540.1249855357554,18.681541692269406,quite,able,40414.0,3462.0
NEG~particularly_original,NEGMIR,particularly_original,90,16.1435334,289.8549,2.0903947,0.7941995,0.00030633918,0.9677419,0.00030849915,291735,93,1680633,90.0,291645.0,3.0,1388895.0,291735.0,1388898.0,93.0,1680540.0,291718.856466581,76.856466581,1388821.143533419,7.7851553,0.000616802,0.7462439,0.00030633918,0.7941995,0.7941995,0.39725292,73.85647,0.8206274,3.9245524,3.808409,3.9771779,4.106352,5.1004524,4.131787,9.486832980505138,540.1249855357554,9.643650760992955,particularly,original,12946.0,1557.0
NEG~too_sure,NEGMIR,too_sure,535,96.166855,1716.1956,2.1171973,0.7923788,0.0018201761,0.96570396,0.0018338561,291735,554,1680633,535.0,291200.0,19.0,1388879.0,291735.0,1388898.0,554.0,1680079.0,291638.833145011,457.833145011,1388440.166854988,18.972412,0.00366076,0.74532837,0.0018201761,0.7923788,0.7923788,0.3970995,438.83313,0.82024884,5.5198708,5.452869,5.5501046,5.623955,6.1702933,5.6384325,23.130067012440755,540.1249855357554,23.53720459187964,too,sure,158135.0,6736.0
NEG~too_spectacular,NEGMIR,too_spectacular,112,20.1360202,359.00336,2.0757868,0.7919855,0.00038103008,0.9655172,0.00038391005,291735,116,1680633,112.0,291623.0,4.0,1388894.0,291735.0,1388898.0,116.0,1680517.0,291714.863979822,95.863979822,1388802.136020178,8.68033,0.000767515,0.7452444,0.00038103008,0.7919855,0.7919855,0.39618328,91.86398,0.8202141,4.1458907,4.037673,4.1949105,4.315185,5.2362204,4.3388577,10.583005244258363,540.1249855357554,10.770329614269007,too,spectacular,158135.0,1436.0
NEG~particularly_religious,NEGMIR,particularly_religious,53,9.5472509,169.20183,2.0081732,0.79007584,0.00018023173,0.96363634,0.00018167173,291735,55,1680633,53.0,291682.0,2.0,1388896.0,291735.0,1388898.0,55.0,1680578.0,291725.452749054,45.452749053,1388852.547250946,5.968694,0.000363275,0.7443975,0.00018023173,0.79007584,0.79007584,0.39512804,43.452747,0.8198632,3.1946917,3.0616984,3.2548206,3.402109,4.5282903,3.4310641,7.280109889280518,540.1249855357554,7.416198487095663,particularly,religious,12946.0,800.0
NEG~too_careful,NEGMIR,too_careful,675,121.684053,2152.8103,2.0850587,0.7896531,0.0022950238,0.9629101,0.0023137436,291735,701,1680633,675.0,291060.0,26.0,1388872.0,291735.0,1388898.0,701.0,1679932.0,291613.315947027,579.315947027,1388318.684052973,21.29714,0.004616395,0.7440701,0.0022950238,0.7896531,0.7896531,0.39597407,553.3159,0.8197273,5.596484,5.5362983,5.6236105,5.6897855,6.175391,5.7027435,25.98076211353316,540.1249855357554,26.476404589747453,too,careful,158135.0,1914.0
NEG~necessarily_bad,NEGMIR,necessarily_bad,50,9.0264918,158.92314,1.9831064,0.78797644,0.00016994843,0.96153843,0.00017138843,291735,52,1680633,50.0,291685.0,2.0,1388896.0,291735.0,1388898.0,52.0,1680581.0,291725.973508196,42.973508196,1388855.026491804,5.794529,0.000342716,0.743451,0.00016994843,0.78797644,0.78797644,0.39407322,40.973507,0.81947017,3.0930269,2.9584365,3.1538422,3.3027213,4.4375353,3.3319745,7.0710678118654755,540.1249855357554,7.211102550927978,necessarily,bad,1092.0,10150.0
NEG~too_impressive,NEGMIR,too_impressive,73,13.1925649,231.54375,2.0000083,0.7869755,0.0002480671,0.9605263,0.00025022708,291735,76,1680633,73.0,291662.0,3.0,1388895.0,291735.0,1388898.0,76.0,1680557.0,291721.807435056,62.807435056,1388835.192564944,6.999931,0.000500324,0.7429936,0.0002480671,0.7869755,0.7869755,0.3936118,59.807434,0.8192799,3.580476,3.4607022,3.6346672,3.7674851,4.781815,3.7936053,8.54400374531753,540.1249855357554,8.717797887081348,too,impressive,158135.0,4971.0
NEG~too_early,NEGMIR,too_early,5156,935.6305928,16294.969,2.0275643,0.7855191,0.017505094,0.95658624,0.017673574,291735,5390,1680633,5156.0,286579.0,234.0,1388664.0,291735.0,1388898.0,5390.0,1675243.0,290799.369407241,4454.369407241,1384443.630592759,58.775185,0.034705933,0.7412085,0.017505094,0.7855191,0.7855191,0.40151212,4220.3696,0.81853557,6.219516,6.1949487,6.230524,6.2572126,6.4458623,6.262411,71.80529228406496,540.1249855357554,73.41661937191061,too,early,158135.0,5603.0
NEG~too_major,NEGMIR,too_major,187,33.8493443,591.2876,2.0215394,0.7854791,0.0006352327,0.95897436,0.00064099266,291735,195,1680633,187.0,291548.0,8.0,1388890.0,291735.0,1388898.0,195.0,1680438.0,291701.150655735,161.150655735,1388736.849344265,11.199485,0.001281129,0.74229133,0.0006352327,0.7854791,0.7854791,0.39305717,153.15065,0.8189875,4.561638,4.4716945,4.6023116,4.701906,5.4522095,4.721473,13.674794331177344,540.1249855357554,13.96424004376894,too,major,158135.0,599.0
NEG~ever_able,NEGMIR,ever_able,136,24.6492661,428.92145,2.000101,0.78422636,0.0004618565,0.9577465,0.0004661765,291735,142,1680633,136.0,291599.0,6.0,1388892.0,291735.0,1388898.0,142.0,1680491.0,291710.35073392,117.35073392,1388780.64926608,9.548246,0.000931899,0.7417349,0.0004618565,0.78422636,0.78422636,0.39234412,111.35073,0.8187554,4.2390122,4.140499,4.2835765,4.3927507,5.2191606,4.4142094,11.661903789690601,540.1249855357554,11.916375287812984,ever,able,5042.0,3462.0
NEG~as_satisfying,NEGMIR,as_satisfying,224,40.6192131,705.81537,2.0080388,0.7837877,0.00076062017,0.95726496,0.0007678201,291735,234,1680633,224.0,291511.0,10.0,1388888.0,291735.0,1388898.0,234.0,1680399.0,291694.380786882,193.380786882,1388704.619213118,12.252645,0.001534409,0.74151653,0.00076062017,0.7837877,0.7837877,0.39227417,183.38078,0.81866425,4.6916995,4.6075535,4.729726,4.822768,5.5198326,4.841036,14.966629547095765,540.1249855357554,15.297058540778355,as,satisfying,107371.0,4251.0
