key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,adv,adj,adv_total,adj_total
NEG~entirely_clear,NEGMIR,entirely_clear,324,163.0,427.74707,2.1137543,0.49414113,0.0011037413,0.993865,0.0011105969,291735,326,583470,324.0,291411.0,2.0,291733.0,291735.0,291735.0,326.0,583144.0,291572.0,163.0,291572.0,8.944445,0.002218715,0.2983574,0.0011037413,0.49414113,0.49414113,0.24762243,161.0,0.49691358,3.8387616,3.7237697,3.89132,4.0215497,4.9819417,4.2830744,18.0,540.1249855357554,18.05547008526779,entirely,clear,4011,3331
NEG~too_sure,NEGMIR,too_sure,535,269.5,700.4987,2.076338,0.4930343,0.001820145,0.99257886,0.0018338561,291735,539,583470,535.0,291200.0,4.0,291731.0,291735.0,291735.0,539.0,582931.0,291465.5,269.5,291465.5,11.478566,0.003660948,0.297795,0.001820145,0.4930343,0.4930343,0.24742723,265.5,0.4962617,4.3072762,4.2061114,4.3533883,4.4672885,5.2896447,4.6944065,23.130067012440755,540.1249855357554,23.2163735324878,too,sure,69845,5983
NEG~particularly_new,NEGMIR,particularly_new,404,203.5,529.05853,2.063448,0.49297288,0.0013745351,0.992629,0.0013848183,291735,407,583470,404.0,291331.0,3.0,291732.0,291735.0,291735.0,407.0,583063.0,291531.5,203.5,291531.5,9.975247,0.002765778,0.29781696,0.0013745351,0.49297288,0.49297288,0.2471737,200.5,0.49628714,4.0182433,3.9108708,4.0672398,4.1884212,5.0709996,4.4307637,20.09975124224178,540.1249855357554,20.174241001832016,particularly,new,10020,4393
POS~well_aware,POSMIR,well_aware,347,175.0,450.87582,1.9973992,0.49172354,0.0011791523,0.99142855,0.0011894356,291735,350,583470,347.0,291388.0,3.0,291732.0,291735.0,291735.0,350.0,583120.0,291560.0,175.0,291560.0,9.233444,0.002376021,0.29729143,0.0011791523,0.49172354,0.49172354,0.24645135,172.0,0.49567723,3.7925465,3.6846328,3.8417776,3.9635067,4.848973,4.20682,18.627936010197157,540.1249855357554,18.708286933869708,well,aware,875,2451
POS~even_better,POSMIR,even_better,1240,626.0,1602.8038,1.9985187,0.49146992,0.0042092996,0.99041533,0.004250433,291735,1252,583470,1240.0,290495.0,12.0,291723.0,291735.0,291735.0,1252.0,582218.0,291109.0,626.0,291109.0,17.436428,0.008464539,0.29684734,0.0042092996,0.49146992,0.49146992,0.24783961,614.0,0.4951613,4.8874073,4.8108816,4.922106,5.0073166,5.6007485,5.175077,35.21363372331802,540.1249855357554,35.38361202590826,even,better,14978,3681
NEG~too_careful,NEGMIR,too_careful,675,341.0,868.18286,1.9555597,0.49030918,0.0022897492,0.9897361,0.0023137436,291735,682,583470,675.0,291060.0,7.0,291728.0,291735.0,291735.0,682.0,582788.0,291394.0,341.0,291394.0,12.855666,0.004616695,0.29654938,0.0022897492,0.49030918,0.49030918,0.24629946,334.0,0.4948148,4.351649,4.2624736,4.3921814,4.4919887,5.198683,4.6896462,25.98076211353316,540.1249855357554,26.115129714401192,too,careful,69845,986
POS~too_aware,POSMIR,too_aware,464,234.5,595.1753,1.9273069,0.48973268,0.0015733457,0.989339,0.0015904845,291735,469,583470,464.0,291271.0,5.0,291730.0,291735.0,291735.0,469.0,583001.0,291500.5,234.5,291500.5,10.65427,0.003175863,0.29637513,0.0015733457,0.48973268,0.48973268,0.245653,229.5,0.49461207,3.986856,3.8897269,4.031066,4.140101,4.9200726,4.3567963,21.540659228538015,540.1249855357554,21.656407827707714,too,aware,69845,2451
NEG~too_special,NEGMIR,too_special,453,229.0,580.1475,1.916882,0.48946717,0.0015356402,0.989083,0.0015527791,291735,458,583470,453.0,291282.0,5.0,291730.0,291735.0,291735.0,458.0,583012.0,291506.0,229.0,291506.0,10.524438,0.00310069,0.2962627,0.0015356402,0.48946717,0.48946717,0.24550141,224.0,0.49448124,3.951351,3.8541484,3.995593,4.1047025,4.8850756,4.3215313,21.283796653792763,540.1249855357554,21.400934559032695,too,special,69845,4860
POS~entirely_different,POSMIR,entirely_different,683,345.5,871.465,1.9063256,0.4890017,0.0023137436,0.9884226,0.002341166,291735,691,583470,683.0,291052.0,8.0,291727.0,291735.0,291735.0,691.0,582779.0,291389.5,345.5,291389.5,12.914079,0.004671267,0.29597265,0.0023137436,0.4890017,0.4890017,0.24565773,337.5,0.4941435,4.287202,4.2008996,4.3264,4.4228444,5.102455,4.613513,26.13426869074396,540.1249855357554,26.28687885618983,entirely,different,4011,8657
POS~completely_different,POSMIR,completely_different,1787,905.5,2260.7102,1.8657126,0.48826316,0.0060431557,0.9867477,0.006125422,291735,1811,583470,1787.0,289948.0,24.0,291711.0,291735.0,291735.0,1811.0,581659.0,290829.5,905.5,290829.5,20.852592,0.012175264,0.2952361,0.0060431557,0.48826316,0.48826316,0.24715315,881.5,0.49328482,4.867892,4.8064566,4.8956575,4.963602,5.4271564,5.096361,42.2729227756965,540.1249855357554,42.555845661906424,completely,different,7580,8657
NEG~really_able,NEGMIR,really_able,323,163.5,410.31256,1.857137,0.4880411,0.0010934582,0.9877676,0.0011071692,291735,327,583470,323.0,291412.0,4.0,291731.0,291735.0,291735.0,327.0,583143.0,291571.5,163.5,291571.5,8.874818,0.002211859,0.29568475,0.0010934582,0.4880411,0.4880411,0.24456728,159.5,0.49380806,3.5593064,3.4564607,3.606147,3.7217534,4.553189,3.9519043,17.97220075561143,540.1249855357554,18.083141320025124,really,able,21297,1850
POS~too_common,POSMIR,too_common,1030,522.0,1300.5231,1.8531952,0.48746225,0.0034826125,0.98659,0.0035306015,291735,1044,583470,1030.0,290705.0,14.0,291721.0,291735.0,291735.0,1044.0,582426.0,291213.0,522.0,291213.0,15.828694,0.007036024,0.29516673,0.0034826125,0.48746225,0.48746225,0.24547243,508.0,0.49320388,4.5023756,4.428908,4.535656,4.617302,5.1826324,4.7777,32.09361307176243,540.1249855357554,32.31098884280702,too,common,69845,1862
POS~as_little,POSMIR,as_little,413,209.5,518.2744,1.8041685,0.4860292,0.0013951017,0.98568016,0.0014156683,291735,419,583470,413.0,291322.0,6.0,291729.0,291735.0,291735.0,419.0,583051.0,291525.5,209.5,291525.5,10.01358,0.002827276,0.29476604,0.0013951017,0.4860292,0.4860292,0.24371216,203.5,0.49273607,3.7154071,3.6216342,3.7580388,3.8630433,4.6084104,4.071147,20.322401432901575,540.1249855357554,20.46948949045872,as,little,47332,1283
NEG~any_better,NEGMIR,any_better,380,193.0,473.47433,1.7679985,0.48477668,0.0012819854,0.98445594,0.001302552,291735,386,583470,380.0,291355.0,6.0,291729.0,291735.0,291735.0,386.0,583084.0,291542.0,193.0,291542.0,9.592897,0.002601662,0.2942263,0.0012819854,0.48477668,0.48477668,0.24302933,187.0,0.49210528,3.5915346,3.4974587,3.6342978,3.7396116,4.486647,3.9482675,19.493588689617926,540.1249855357554,19.6468827043885,any,better,1083,3681
NEG~more_proud,NEGMIR,more_proud,478,243.0,592.5421,1.7511632,0.48394218,0.0016110511,0.9835391,0.0016384732,291735,486,583470,478.0,291257.0,8.0,291727.0,291735.0,291735.0,486.0,582984.0,291492.0,243.0,291492.0,10.74865,0.003271497,0.29382163,0.0016110511,0.48394218,0.48394218,0.24277662,235.0,0.4916318,3.7603974,3.6731539,3.8000057,3.8974137,4.5822926,4.0898128,21.863211109075447,540.1249855357554,22.045407685048602,more,proud,121848,1866
POS~very_proud,POSMIR,very_proud,425,216.5,520.8517,1.7001019,0.48188186,0.0014293795,0.9815242,0.0014568015,291735,433,583470,425.0,291310.0,8.0,291727.0,291735.0,291735.0,433.0,583037.0,291518.5,216.5,291518.5,10.113735,0.002909285,0.29293102,0.0014293795,0.48188186,0.48188186,0.24165562,208.5,0.49058825,3.5858922,3.4982564,3.625671,3.7234802,4.4105496,3.916599,20.615528128088304,540.1249855357554,20.808652046684813,very,proud,45886,1866
POS~too_familiar,POSMIR,too_familiar,1452,741.5,1758.1909,1.6659263,0.48031723,0.004870859,0.9790964,0.0049771196,291735,1483,583470,1452.0,290283.0,31.0,291704.0,291735.0,291735.0,1483.0,581987.0,290993.5,741.5,290993.5,18.64579,0.009903894,0.29185545,0.004870859,0.48031723,0.48031723,0.24259405,710.5,0.48932508,4.3347588,4.2781615,4.3603053,4.4227333,4.845402,4.5443616,38.1051177665153,540.1249855357554,38.50973902793941,too,familiar,69845,2730
POS~very_wrong,POSMIR,very_wrong,570,291.0,690.4491,1.6601771,0.4798601,0.0019126947,0.97938144,0.001953828,291735,582,583470,570.0,291165.0,12.0,291723.0,291735.0,291735.0,582.0,582888.0,291444.0,291.0,291444.0,11.686024,0.003899876,0.29198188,0.0019126947,0.4798601,0.4798601,0.24088639,279.0,0.48947367,3.7460206,3.6679716,3.781384,3.8681626,4.4703097,4.0387554,23.874672772626646,540.1249855357554,24.124676163629637,very,wrong,45886,8526
NEG~too_crazy,NEGMIR,too_crazy,477,244.0,571.70074,1.6189698,0.4778587,0.0015973401,0.977459,0.0016350455,291735,488,583470,477.0,291258.0,11.0,291724.0,291735.0,291735.0,488.0,582982.0,291491.0,244.0,291491.0,10.668337,0.00326463,0.29112855,0.0015973401,0.4778587,0.4778587,0.23972802,233.0,0.4884696,3.5442147,3.4637604,3.5806758,3.670171,4.2922482,3.8462062,21.840329667841555,540.1249855357554,22.090722034374522,too,crazy,69845,969
POS~very_similar,POSMIR,very_similar,709,363.0,846.0252,1.6089458,0.47717777,0.0023720157,0.976584,0.002430288,291735,726,583470,709.0,291026.0,17.0,291718.0,291735.0,291735.0,726.0,582744.0,291372.0,363.0,291372.0,12.994303,0.00484851,0.2907396,0.0023720157,0.47717777,0.47717777,0.2397749,346.0,0.48801127,3.8021388,3.7320478,3.8338466,3.911521,4.4450245,4.0636516,26.627053911388696,540.1249855357554,26.94438717061496,very,similar,45886,1597
POS~pretty_good,POSMIR,pretty_good,418,214.0,498.7242,1.601114,0.4769854,0.0013985295,0.9766355,0.0014328072,291735,428,583470,418.0,291317.0,10.0,291725.0,291735.0,291735.0,428.0,583042.0,291521.0,214.0,291521.0,9.977966,0.002861416,0.2907625,0.0013985295,0.4769854,0.4769854,0.23919196,204.0,0.48803827,3.4140735,3.331122,3.4516778,3.5440118,4.187296,3.7257745,20.445048300260872,540.1249855357554,20.688160865577203,pretty,good,5250,13484
NEG~more_evident,NEGMIR,more_evident,1280,656.5,1514.5969,1.5841954,0.47593772,0.004274427,0.9748667,0.0043875435,291735,1313,583470,1280.0,290455.0,33.0,291702.0,291735.0,291735.0,1313.0,582157.0,291078.5,656.5,291078.5,17.427355,0.00873577,0.28997523,0.004274427,0.47593772,0.47593772,0.24010608,623.5,0.48710936,4.091886,4.0363045,4.116965,4.178226,4.592124,4.297486,35.77708763999664,540.1249855357554,36.235341863986875,more,evident,121848,1638
NEG~too_exciting,NEGMIR,too_exciting,430,220.5,508.72833,1.5738995,0.47541603,0.0014362349,0.9750567,0.0014739404,291735,441,583470,430.0,291305.0,11.0,291724.0,291735.0,291735.0,441.0,583029.0,291514.5,220.5,291514.5,10.102987,0.002943431,0.29005986,0.0014362349,0.47541603,0.47541603,0.23842613,209.5,0.4872093,3.3898277,3.3090096,3.4264476,3.5163162,4.140458,3.6930249,20.73644135332772,540.1249855357554,21.0,too,exciting,69845,4001
NEG~too_late,NEGMIR,too_late,10998,5694.5,12580.097,1.4647081,0.47493917,0.036358338,0.9656686,0.037698597,291735,11389,583470,10998.0,280737.0,391.0,291344.0,291735.0,291735.0,11389.0,572081.0,286040.5,5694.5,286040.5,50.571487,0.07256436,0.28585812,0.036358338,0.47493917,0.47493917,0.25564876,5303.5,0.48222405,4.437719,4.417991,4.446564,4.4680266,4.607752,4.509223,104.8713497576912,540.1249855357554,106.71925786848408,too,late,69845,11501
NEG~quite_right,NEGMIR,quite_right,380,195.0,447.87698,1.5597166,0.47467625,0.0012682743,0.974359,0.001302552,291735,390,583470,380.0,291355.0,10.0,291725.0,291735.0,291735.0,390.0,583080.0,291540.0,195.0,291540.0,9.4903,0.002601626,0.289749,0.0012682743,0.47467625,0.47467625,0.23797226,185.0,0.4868421,3.2717533,3.188428,3.3095207,3.402238,4.0476317,3.5846906,19.493588689617926,540.1249855357554,19.748417658131498,quite,right,13355,2019
NEG~more_comforting,NEGMIR,more_comforting,301,154.5,354.2587,1.5503048,0.47436124,0.001004336,0.97411,0.0010317583,291735,309,583470,301.0,291434.0,8.0,291727.0,291735.0,291735.0,309.0,583161.0,291580.5,154.5,291580.5,8.444119,0.002061333,0.289638,0.001004336,0.47436124,0.47436124,0.23768279,146.5,0.48671097,3.0697682,2.9806714,3.1101828,3.209486,3.9047031,3.4052842,17.349351572897472,540.1249855357554,17.578395831246947,more,comforting,121848,563
NEG~that_simple,NEGMIR,that_simple,474,243.5,555.63385,1.5465893,0.47370133,0.0015802012,0.97330594,0.0016247622,291735,487,583470,474.0,291261.0,13.0,291722.0,291735.0,291735.0,487.0,582983.0,291491.5,243.5,291491.5,10.587215,0.003244109,0.28927937,0.0015802012,0.47370133,0.47370133,0.23764077,230.5,0.4862869,3.4134324,3.33651,3.4482605,3.533662,4.123823,3.7012854,21.77154105707724,540.1249855357554,22.06807649071391,that,simple,4538,7580
NEG~more_american,NEGMIR,more_american,329,169.5,379.95792,1.4971412,0.470775,0.0010934582,0.9705015,0.0011277358,291735,339,583470,329.0,291406.0,10.0,291725.0,291735.0,291735.0,339.0,583131.0,291565.5,169.5,291565.5,8.79352,0.002252854,0.28802618,0.0010934582,0.470775,0.470775,0.23593423,159.5,0.48480242,3.055629,2.9716654,3.0936744,3.187046,3.8360388,3.3706758,18.138357147217054,540.1249855357554,18.411952639521967,more,american,121848,564
NEG~that_easy,NEGMIR,that_easy,450,232.0,517.9702,1.4929763,0.47020152,0.001494507,0.9698276,0.0015424958,291735,464,583470,450.0,291285.0,14.0,291721.0,291735.0,291735.0,464.0,583006.0,291503.0,232.0,291503.0,10.276619,0.003080093,0.28772452,0.001494507,0.47020152,0.47020152,0.23584801,218.0,0.48444444,3.2800262,3.2044828,3.3142135,3.3979993,3.9752843,3.5622694,21.213203435596427,540.1249855357554,21.540659228538015,that,easy,4538,7897
POS~just_fine,POSMIR,just_fine,313,161.5,358.742,1.4754995,0.46930003,0.0010386138,0.9690403,0.0010728915,291735,323,583470,313.0,291422.0,10.0,291725.0,291735.0,291735.0,323.0,583147.0,291573.5,161.5,291573.5,8.563286,0.00214341,0.2873718,0.0010386138,0.46930003,0.46930003,0.23516934,151.5,0.48402557,2.9805763,2.8963692,3.0187278,3.1123488,3.7627127,3.2964272,17.69180601295413,540.1249855357554,17.97220075561143,just,fine,6559,693
POS~very_different,POSMIR,very_different,1300,675.0,1446.473,1.4126841,0.4640366,0.0042847106,0.962963,0.004456099,291735,1350,583470,1300.0,290435.0,50.0,291685.0,291735.0,291735.0,1350.0,582120.0,291060.0,675.0,291060.0,17.334381,0.008871147,0.28463957,0.0042847106,0.4640366,0.4640366,0.23416066,625.0,0.48076922,3.7079046,3.659903,3.7295265,3.782247,4.134837,3.884486,36.05551275463989,540.1249855357554,36.742346141747674,very,different,45886,8657
NEG~inherently_wrong,NEGMIR,inherently_wrong,1513,786.0,1679.7876,1.4076358,0.46371755,0.004983975,0.9624682,0.0051862136,291735,1572,583470,1513.0,290222.0,59.0,291676.0,291735.0,291735.0,1572.0,581898.0,290949.0,786.0,290949.0,18.690243,0.010316835,0.28441638,0.004983975,0.46371755,0.46371755,0.23435077,727.0,0.4805023,3.7599316,3.7149777,3.7801702,3.8294911,4.1583333,3.9250274,38.897300677553446,540.1249855357554,39.64845520319802,inherently,wrong,3343,8526
POS~much_larger,POSMIR,much_larger,310,161.0,344.04047,1.3955954,0.46298844,0.001021475,0.9627329,0.0010626082,291735,322,583470,310.0,291425.0,12.0,291723.0,291735.0,291735.0,322.0,583148.0,291574.0,161.0,291574.0,8.462631,0.002122873,0.28453583,0.001021475,0.46298844,0.46298844,0.23200496,149.0,0.48064515,2.8361924,2.7557669,2.8725924,2.9618134,3.5774977,3.136813,17.60681686165901,540.1249855357554,17.944358444926362,much,larger,6754,532
NEG~more_annoying,NEGMIR,more_annoying,763,396.5,844.9255,1.3996018,0.46279797,0.0025125542,0.962169,0.0026153873,291735,793,583470,763.0,290972.0,30.0,291705.0,291735.0,291735.0,793.0,582677.0,291338.5,396.5,291338.5,13.26819,0.005216595,0.28428134,0.0025125542,0.46279797,0.46279797,0.23265526,366.5,0.48034075,3.4191325,3.3606682,3.44551,3.50994,3.9452407,3.6353586,27.622454633866266,540.1249855357554,28.160255680657446,more,annoying,121848,1064
NEG~more_frustrating,NEGMIR,more_frustrating,1884,980.0,2079.7493,1.3942353,0.46277907,0.006197405,0.9612245,0.0064579155,291735,1960,583470,1884.0,289851.0,76.0,291659.0,291735.0,291735.0,1960.0,581510.0,290755.0,980.0,290755.0,20.82706,0.012829636,0.2838548,0.006197405,0.46277907,0.46277907,0.23448823,904.0,0.47983015,3.8116534,3.7710652,3.8299131,3.8743765,4.169523,3.960359,43.40506882842141,540.1249855357554,44.27188724235731,more,frustrating,121848,2305
NEG~too_serious,NEGMIR,too_serious,779,406.5,845.59485,1.3551077,0.45881888,0.0025536874,0.9581796,0.0026702315,291735,813,583470,779.0,290956.0,34.0,291701.0,291735.0,291735.0,813.0,582657.0,291328.5,406.5,291328.5,13.346197,0.005325622,0.2824769,0.0025536874,0.45881888,0.45881888,0.23068629,372.5,0.47817716,3.3324869,3.276446,3.357757,3.4194472,3.8348768,3.5393848,27.910571473905726,540.1249855357554,28.513154858766505,too,serious,69845,3549
NEG~as_popular,NEGMIR,as_popular,435,227.0,471.88193,1.3495733,0.45850655,0.0014259516,0.9581498,0.0014910792,291735,454,583470,435.0,291300.0,19.0,291716.0,291735.0,291735.0,454.0,583016.0,291508.0,227.0,291508.0,9.9728365,0.002977525,0.2824634,0.0014259516,0.45850655,0.45850655,0.22996625,208.0,0.47816092,2.9850652,2.9157155,3.016397,3.0930455,3.6157112,3.2427452,20.85665361461421,540.1249855357554,21.307275752662516,as,popular,47332,2887
POS~much_bigger,POSMIR,much_bigger,512,267.5,552.3294,1.3393546,0.45742878,0.0016761787,0.9570094,0.0017550174,291735,535,583470,512.0,291223.0,23.0,291712.0,291735.0,291735.0,535.0,582935.0,291467.5,267.5,291467.5,10.805475,0.00350361,0.28194618,0.0016761787,0.45742878,0.45742878,0.22955248,244.5,0.47753906,3.0654778,3.0005953,3.0947716,3.1663804,3.6524985,3.3060105,22.627416997969522,540.1249855357554,23.130067012440755,much,bigger,6754,862
NEG~more_different,NEGMIR,more_different,608,318.0,652.6239,1.3302801,0.45647243,0.0019881057,0.9559748,0.0020840832,291735,636,583470,608.0,291127.0,28.0,291707.0,291735.0,291735.0,636.0,582834.0,291417.0,318.0,291417.0,11.761053,0.004159099,0.28147647,0.0019881057,0.45647243,0.45647243,0.22923025,290.0,0.47697368,3.1456594,3.0852134,3.1729312,3.239548,3.6897907,3.3692355,24.657656011875904,540.1249855357554,25.219040425836983,more,different,121848,8657
POS~really_cool,POSMIR,really_cool,306,161.5,314.71625,1.2438229,0.44761622,0.0009906251,0.94736844,0.001048897,291735,323,583470,306.0,291429.0,17.0,291718.0,291735.0,291735.0,323.0,583147.0,291573.5,161.5,291573.5,8.260515,0.002095474,0.2775489,0.0009906251,0.44761622,0.44761622,0.22430342,144.5,0.4722222,2.5463932,2.473086,2.5795066,2.660501,3.2126548,2.8186517,17.4928556845359,540.1249855357554,17.97220075561143,really,cool,21297,1405
POS~very_excited,POSMIR,very_excited,506,267.5,516.59064,1.2354681,0.44620353,0.0016350455,0.9457944,0.0017344508,291735,535,583470,506.0,291229.0,29.0,291706.0,291735.0,291735.0,535.0,582935.0,291467.5,267.5,291467.5,10.602618,0.003462552,0.27682674,0.0016350455,0.44620353,0.44620353,0.22391929,238.5,0.47134387,2.8393128,2.778892,2.8665607,2.9330866,3.3815823,3.0624692,22.494443758403985,540.1249855357554,23.130067012440755,very,excited,45886,2922
NEG~quite_clear,NEGMIR,quite_clear,426,225.5,432.27713,1.2239763,0.44491154,0.0013745351,0.9445676,0.0014602293,291735,451,583470,426.0,291309.0,25.0,291710.0,291735.0,291735.0,451.0,583019.0,291509.5,225.5,291509.5,9.714256,0.002915951,0.27626306,0.0013745351,0.44491154,0.44491154,0.22314303,200.5,0.4706573,2.7160883,2.6521053,2.744954,2.815461,3.2920766,2.9527175,20.639767440550294,540.1249855357554,21.236760581595302,quite,clear,13355,3331
NEG~particularly_special,NEGMIR,particularly_special,327,173.5,328.2376,1.2039148,0.44262636,0.0010523249,0.9423631,0.0011208802,291735,347,583470,327.0,291408.0,20.0,291715.0,291735.0,291735.0,347.0,583123.0,291561.5,173.5,291561.5,8.488569,0.002239097,0.27524826,0.0010523249,0.44262636,0.44262636,0.22183934,153.5,0.46941897,2.5115583,2.4418843,2.5430088,2.6198769,3.1415505,2.769724,18.083141320025124,540.1249855357554,18.627936010197157,particularly,special,10020,4860
NEG~too_bad,NEGMIR,too_bad,458,243.5,455.58713,1.1921564,0.44081968,0.0014705126,0.94045174,0.0015699179,291735,487,583470,458.0,291277.0,29.0,291706.0,291735.0,291735.0,487.0,582983.0,291491.5,243.5,291491.5,10.022926,0.003134603,0.2743665,0.0014705126,0.44081968,0.44081968,0.2211451,214.5,0.4683406,2.689779,2.6289527,2.7172048,2.7841523,3.235063,2.9143047,21.400934559032695,540.1249855357554,22.06807649071391,too,bad,69845,4885
