bigram_lower,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
unexpectedly_brutal,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
undeniably_effective,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
totally_sure,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
too_small,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
too_serious,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
too_great,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
too_bad,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
politically_important,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
that_natural,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
practically_possible,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
also_critical,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
particularly_sharp,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
most_partisan,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
currently_legal,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
completely_safe,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
completely_free,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
closely_related,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
awfully_tiny,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
as_well-known,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
as_sad,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
as_painful,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
as_intense,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
as_important,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
as_high,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
as_good,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
as_entrenched,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
as_effective,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
as_easy,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
as_dramatic,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
as_dangerous,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
as_clean,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
any_better,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
always_present,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
always_nice,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
definitely_tough,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
desperately_poor,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
entirely_dominant,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
more_frustrated,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
most_difficult,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
also_important,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
more_true,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
more_telling,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
more_spectacular,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
more_responsible,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
more_painful,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
more_intractable,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
more_high-profile,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
more_concerned,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
equally_committed,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
more_beloved,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
longer_alive,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
just_lucky,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
just_boring,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
genuinely_committed,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
extremely_serious,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
exactly_beautiful,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
ever_pleased,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
even_safe,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
more_unsettling,1,1.0,,1,1,1,1,1,1,,0,0,1,1,2.0,2
