bigram_lower,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
very_good,30,0.03,0.18,0,0,0,0,1,1,5.477225575051661,1,0,0,0,1.023373891996775,1.0169491525423728
very_fragile,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
very_easy,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
very_close,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
that_close,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
unexpectedly_brutal,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
undeniably_effective,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
totally_sure,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
too_small,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
too_serious,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
too_great,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
too_bad,30,0.03,0.18,0,0,0,0,1,1,5.477225575051661,1,0,0,0,1.023373891996775,1.0169491525423728
politically_important,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
that_natural,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
practically_possible,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
also_critical,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
particularly_sharp,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
most_partisan,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
currently_legal,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
completely_safe,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
