hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
pcc_eng_06_097.2319_x1556511_12:3-4,immediately_accretive,accretive,(+)_immediately_accretive,immediately,"that 's immediately accretive to per-share book value , and","That 's immediately accretive to per-share book value , and I love to see that kind of capital allocation move ."
pcc_eng_09_023.0019_x0356120_13:7-8,immediately_accretive,accretive,(+)_immediately_accretive,immediately,the acquisition is expected to be immediately accretive to earnings .,The acquisition is expected to be immediately accretive to earnings .
pcc_eng_05_061.3730_x0976836_29:7-8,immediately_accretive,accretive,(+)_immediately_accretive,immediately,"the deal is supposed to be immediately accretive to crosstex shareholders as well ,","The deal is supposed to be immediately accretive to Crosstex shareholders as well , given the bump in distributable cash flow that comes with the new assets , not to mention the share appreciation that happened as soon as this deal was announced ."
pcc_eng_13_010.3548_x0150893_22:19-20,immediately_accretive,accretive,(+)_immediately_accretive,immediately,", skyworks expects the acquisition to be immediately accretive to non -gaap earnings post-closing and","Excluding any non-recurring acquisition related charges and amortization of acquired intangibles , Skyworks expects the acquisition to be immediately accretive to non -GAAP earnings post-closing and will finalize estimates of the transaction 's financial impact , as well as the accounting for the transaction , upon deal close ."
pcc_eng_27_031.0363_x0484715_01:20-21,immediately_accretive,accretive,(+)_immediately_accretive,immediately,of gnp company is expected to be immediately accretive to eps and provide annual synergies,Pilgrim 's Pride ( PPC + 1.8 % ) says the acquisition of GNP Company is expected to be immediately accretive to EPS and provide annual synergies of $ 20M .
pcc_eng_14_015.2700_x0230418_18:32-33,immediately_accretive,accretive,(+)_immediately_accretive,immediately,"and we expect this acquisition to be immediately accretive to drew 's earnings . """,""" Further , we expect to leverage our purchasing , sales , distribution and administrative capabilities to improve the profitability of this business , and we expect this acquisition to be immediately accretive to Drew 's earnings . """
pcc_eng_05_073.6991_x1176504_30:5-6,immediately_accretive,accretive,(+)_immediately_accretive,immediately,the transaction will be immediately accretive to ete 's distributable cash flow,The transaction will be immediately accretive to ETE 's distributable cash flow and create significant organic growth opportunities in strategic geographic locations across the U.S. as well as offer potential affiliate joint ventures .
pcc_eng_27_044.1962_x0697957_08:09-10,immediately_accretive,accretive,(+)_immediately_accretive,immediately,is anticipated that the transaction will be immediately accretive to aurora on an adjusted ebitda,"It is anticipated that the transaction will be immediately accretive to Aurora on an Adjusted EBITDA basis , consistent with Aurora 's objective to drive towards Adjusted EBITDA profitability in its fiscal first quarter of 2021 ."
pcc_eng_val_2.05206_x24683_11:27-28,immediately_accretive,accretive,(+)_immediately_accretive,immediately,"following closing , and should be nearly immediately accretive to free cash flow and adjusted","The deal is expected to result in cost savings of greater than $ 1.6 billion by the third year following closing , and should be nearly immediately accretive to free cash flow and adjusted earnings ."
pcc_eng_24_001.2581_x0004180_06:25-26,immediately_accretive,accretive,(+)_immediately_accretive,immediately,"transaction , once completed , to be immediately accretive to valeant 's cash earnings per","The transaction is expected to close in the first half of 2014 , and Valeant expects the transaction , once completed , to be immediately accretive to Valeant 's cash earnings per share ."
pcc_eng_16_039.8648_x0629106_20:11-12,immediately_accretive,accretive,(+)_immediately_accretive,immediately,"if consummated , is anticipated to be immediately accretive to earnings .","The transaction , if consummated , is anticipated to be immediately accretive to earnings ."
pcc_eng_25_097.6282_x1563764_45:25-26,immediately_accretive,accretive,(+)_immediately_accretive,immediately,"diversify its customer base , and be immediately accretive to free cash flow and earnings","At the time of the announcement , management said the acquisition would expand its addressable market , diversify its customer base , and be immediately accretive to free cash flow and earnings per share ."
pcc_eng_00_103.2138_x1653210_04:28-29,immediately_accretive,accretive,(+)_immediately_accretive,immediately,trailing revenue in october and will be immediately accretive to viq ;,Adds $ 6.4 million in annualized recurring profitable revenue on an EBITDA of 20 % based on the 12 month trailing revenue in October and will be immediately accretive to VIQ ;
pcc_eng_20_016.8063_x0255253_08:7-8,immediately_accretive,accretive,(+)_immediately_accretive,immediately,wd expects the transaction to be immediately accretive to its earnings per share on,"WD expects the transaction to be immediately accretive to its earnings per share on a non-GAAP basis , excluding acquisition - related expenses , restructuring charges and amortization of intangibles ."
pcc_eng_01_013.3674_x0199574_19:20-21,immediately_accretive,accretive,(+)_immediately_accretive,immediately,"ben kovler described the acquisition as "" immediately accretive and an important milestone "" as","In a press release announcing the deal , GTI Founder and CEO Ben Kovler described the acquisition as "" immediately accretive and an important milestone "" as the company positions itself to scale in Nevada ."
pcc_eng_05_061.3730_x0976836_26:7-8,immediately_accretive,accretive,(+)_immediately_accretive,immediately,the deal is expected to be immediately accretive to devon because it assigns a,The deal is expected to be immediately accretive to Devon because it assigns a market valuation to the company 's midstream assets .
pcc_eng_10_010.8054_x0158403_04:10-11,immediately_accretive,accretive,(+)_immediately_accretive,immediately,"expect the acquisition of fibreco to be immediately accretive to bel 's earnings , """,""" We expect the acquisition of Fibreco to be immediately accretive to Bel 's earnings , "" said Daniel Bernstein , Bel's President and CEO ."
pcc_eng_22_016.1110_x0243678_37:18-19,immediately_accretive,accretive,(+)_immediately_accretive,immediately,"asset , which it believes will be immediately accretive to cash flow .","It seems LINN would like to trade or sell the asset , which it believes will be immediately accretive to cash flow ."
pcc_eng_01_039.2871_x0618704_5:34-35,immediately_accretive,accretive,(+)_immediately_accretive,immediately,and wyoming - is expected to be immediately accretive to dominion midstream 's distributable cash,"The addition of Questar Pipeline - which owns and operates Federal Energy Regulatory Commission - regulated natural gas transmission and storage assets in Colorado , Utah and Wyoming - is expected to be immediately accretive to Dominion Midstream 's distributable cash flow per unit ."
pcc_eng_20_011.6328_x0171467_17:7-8,immediately_accretive,accretive,(+)_immediately_accretive,immediately,the investment is expected to be immediately accretive to available cash flow from operations,"The investment is expected to be immediately accretive to available cash flow from operations when the System is ready for service , which is expected in late 2016 ."
nyt_eng_19961014_0659_46:09-10,immediately_accretive,accretive,(+)_immediately_accretive,immediately,now we only make acquisitions that are immediately accretive to earnings . '',`` Now we only make acquisitions that are immediately accretive to earnings . ''
pcc_eng_29_063.5959_x1011369_10:152-153,immediately_accretive,accretive,(+)_immediately_accretive,immediately,* management expects the acquisition to be immediately accretive to adjusted net earnings per share,"* Creates a new growth platform for Sobeys * Positions Sobeys as a leading grocer in Western Canada and the # 1 grocer in the fast- growing Alberta market * Solidifies Sobeys ' # 2 position nationally with pro forma revenue of approximately $ 24 billion * Canada Safeway has an exceptional store network totaling approximately 9 million square feet in sought - after locations of which over 60 percent is located in Vancouver , Calgary , Edmonton and Winnipeg * $ 1.8 billion in owned real estate ( based on an independent appraisal as at March 30 , 2013 ) * Aligned corporate strategy - both companies have complementary offerings , are focused on excellence in fresh food and represent a great cultural fit * Strengthens Sobeys ' talent base * Identified cost synergies of approximately $ 200 million annually within three years * Management expects the acquisition to be immediately accretive to adjusted net earnings per share and in excess of 25 percent accretive once synergies are fully realized * Significant free cash flow generation and rapid de-leveraging"
pcc_eng_18_067.4225_x1075637_18:20-21,immediately_accretive,accretive,(+)_immediately_accretive,immediately,synergies over four years and to be immediately accretive to normalized eps .,Management expects the deal to generate around $ 500 million in cost synergies over four years and to be immediately accretive to normalized EPS .
pcc_eng_08_035.1677_x0553331_43:5-6,immediately_accretive,accretive,(+)_immediately_accretive,immediately,the acquisition will be immediately accretive to its earnings .,The acquisition will be immediately accretive to its earnings .
pcc_eng_22_073.2819_x1168255_11:5-6,immediately_accretive,accretive,(+)_immediately_accretive,immediately,this acquisition will be immediately accretive to 2018 earnings and will require,"This acquisition will be immediately accretive to 2018 earnings and will require minimal integration activity . """
pcc_eng_29_014.0963_x0211565_06:16-17,immediately_accretive,accretive,(+)_immediately_accretive,immediately,", and we expect it to be immediately accretive . ""","This transaction meets our criteria for strategic acquisitions , and we expect it to be immediately accretive . """
pcc_eng_29_078.3815_x1250256_14:6-7,immediately_accretive,accretive,(+)_immediately_accretive,immediately,"while the acquisition will be immediately accretive to group ebitda margin , tarkett","While the acquisition will be immediately accretive to Group EBITDA margin , Tarkett has also identified sales and supply chain synergies with its North America carpet activities ."
pcc_eng_04_030.7164_x0480206_16:7-8,immediately_accretive,accretive,(+)_immediately_accretive,immediately,the transaction is expected to be immediately accretive to johnson & johnson earnings per,"The transaction is expected to be immediately accretive to Johnson & Johnson earnings per share and accelerate Johnson & Johnson revenue and earnings growth rates , while enhancing long-term growth and value creation of the Janssen Pharmaceuticals business ."
pcc_eng_20_007.9912_x0112746_15:25-26,immediately_accretive,accretive,(+)_immediately_accretive,immediately,will reduce our interest expense and be immediately accretive .,"We also further enhanced our financial flexibility by paying down $ 2.5 billion in debt , which will reduce our interest expense and be immediately accretive ."
pcc_eng_23_002.2493_x0020037_24:44-45,immediately_accretive,accretive,(+)_immediately_accretive,immediately,targets of the right size to be immediately accretive .,"David Lee Smith has the scoop on possible buyouts , suggesting Anadarko Petroleum ( NYSE : APC ) , Apache ( NYSE : APA ) , and EOG Resources ( NYSE : EOG ) as logical targets of the right size to be immediately accretive ."
pcc_eng_23_048.6373_x0769665_125:29-30,immediately_accretive,accretive,(+)_immediately_accretive,immediately,"on the deal , which would be immediately accretive to earnings , in late july","The company said it 's in the process of reviewing the lab 's financial statements and that it expects to close on the deal , which would be immediately accretive to earnings , in late July ."
pcc_eng_19_049.9668_x0790458_17:7-8,immediately_accretive,accretive,(+)_immediately_accretive,immediately,the acquisitions are expected to be immediately accretive to the reit 's affo per,The acquisitions are expected to be immediately accretive to the REIT 's AFFO per unit .
pcc_eng_09_105.3833_x1689297_04:20-21,immediately_accretive,accretive,(+)_immediately_accretive,immediately,"deal , which is expected to be immediately accretive to pfizer 's adjusted diluted earnings","The boards of directors of both parties have already unanimously approved the deal , which is expected to be immediately accretive to Pfizer 's adjusted diluted earnings per share upon closing , around $ 0.05 accretive in the first full year after close , with additional accretion and growth anticipated thereafter ."
pcc_eng_10_010.4005_x0151905_13:7-8,immediately_accretive,accretive,(+)_immediately_accretive,immediately,we expect this transaction to be immediately accretive excluding one- time costs and meaningfully,"We expect this transaction to be immediately accretive excluding one- time costs and meaningfully enhance our cash flow generation profile . """
