hit_id,sent_id,match_id,colloc_id,sent_text,token_str,lemma_str,context_prev_id,context_prev_sent,context_next_id,context_next_sent,neg_lemma,adv_lemma,adj_lemma,neg_form,adv_form,adj_form,neg_index,adv_index,adj_index,dep_neg,dep_mod,json_source
nyt_eng_19940922_0120_22:4-5-6,nyt_eng_19940922_0120_22,4-5-6,nyt_eng_19940922_0120_22:5-6,"The peanuts that never quite roasted -LRB- except for that one shriveled black one -RRB- taste like a Georgia field, perhaps the one a barefoot Ty Cobb first played in.","the peanuts that never quite roasted -LRB- except for that one shriveled black one -RRB- taste like a Georgia field , perhaps the one a barefoot Ty Cobb first played in .","the peanut that never quite roasted -lrb- except for that one shriveled black one -rrb- taste like a Georgia field , perhaps the one a barefoot Ty Cobb first play in .",nyt_eng_19940922_0120_21,The Crackerjacks are so sticky the plastic prize is embedded like a bug in amber.,nyt_eng_19940922_0120_23,"The classic baseball hotdog is perfect for the kid who didn't catch the foul ball, because every hot dog is guaranteed to contain at least one hard white ball.",never,quite,roasted,never,quite,roasted,3,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'roasted', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'never', 'ix': 3, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'roasted', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'quite', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940922_0092_6:10-12-13,nyt_eng_19940922_0092_6,10-12-13,nyt_eng_19940922_0092_6:12-13,"This emerging stage in the life of Russia could not be more timely for President Boris Yeltsin, who addresses the United Nations on Monday and then holds his third summit with President Clinton in Washington.","this emerging stage in the life of Russia could not be more timely for President Boris Yeltsin , who addresses the United Nations on Monday and then holds his third summit with President Clinton in Washington .","this emerge stage in the life of Russia could not be more timely for President Boris Yeltsin , who address the United Nations on Monday and then hold he third summit with President Clinton in Washington .",nyt_eng_19940922_0092_5,Before I couldn't afford it.  -RDQ-,nyt_eng_19940922_0092_7,Signs that Russians are prevailing over the dislocation of recent years give Yeltsin new chits in the bank of world influence.,not,more,timely,not,more,timely,9,11,12,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'timely', 'ix': 12, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 9, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'timely', 'ix': 12, 'xpos': 'JJ'}, 'target': {'lemma': 'more', 'ix': 11, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940922_0041_19:4-5-6,nyt_eng_19940922_0041_19,4-5-6,nyt_eng_19940922_0041_19:5-6,-LBQ-  It's not as real as New York is.  -RDQ-,`` It 's not as real as New York is . '',`` it be not as real as New York be . '',nyt_eng_19940922_0041_18,"-LBQ-  Seinfeld is a little more glamorized,  -RDQ-  he observes.",nyt_eng_19940922_0041_20,Real as in the elderly woman who's been coming to Tom's for breakfast for the past 25 years.,not,as,real,not,as,real,3,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'real', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 3, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'real', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940921_0397_63:5-6-7,nyt_eng_19940921_0397_63,5-6-7,nyt_eng_19940921_0397_63:6-7,-- Hand-held tools are not necessarily easy to use.,-- Hand-held tools are not necessarily easy to use .,-- hand-held tool be not necessarily easy to use .,nyt_eng_19940921_0397_62,"-LRB- NYT1 -RRB- UNDATED -- September 21, 1994 -- HOME-IMPROVEMENT, 9-21",nyt_eng_19940921_0397_64,"The United States Consumer Product Safety Commission reports that each year almost 100,100 people are treated for injuries resulting from hand-held tools.",not,necessarily,easy,not,necessarily,easy,4,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'easy', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 4, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'easy', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'necessarily', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940921_0396_63:5-6-7,nyt_eng_19940921_0396_63,5-6-7,nyt_eng_19940921_0396_63:6-7,-- Hand-held tools are not necessarily easy to use.,-- Hand-held tools are not necessarily easy to use .,-- hand-held tool be not necessarily easy to use .,nyt_eng_19940921_0396_62,"-LRB- NYT1 -RRB- UNDATED -- September 21, 1994 -- HOME-IMPROVEMENT, 9-21",nyt_eng_19940921_0396_64,"The United States Consumer Product Safety Commission reports that each year almost 100,100 people are treated for injuries resulting from hand-held tools.",not,necessarily,easy,not,necessarily,easy,4,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'easy', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 4, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'easy', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'necessarily', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940921_0395_63:5-6-7,nyt_eng_19940921_0395_63,5-6-7,nyt_eng_19940921_0395_63:6-7,-- Hand-held tools are not necessarily easy to use.,-- Hand-held tools are not necessarily easy to use .,-- hand-held tool be not necessarily easy to use .,nyt_eng_19940921_0395_62,"-LRB- NYT1 -RRB- UNDATED -- September 21, 1994 -- HOME-IMPROVEMENT, 9-21",nyt_eng_19940921_0395_64,"The United States Consumer Product Safety Commission reports that each year almost 100,100 people are treated for injuries resulting from hand-held tools.",not,necessarily,easy,not,necessarily,easy,4,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'easy', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 4, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'easy', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'necessarily', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940921_0394_63:5-6-7,nyt_eng_19940921_0394_63,5-6-7,nyt_eng_19940921_0394_63:6-7,-- Hand-held tools are not necessarily easy to use.,-- Hand-held tools are not necessarily easy to use .,-- hand-held tool be not necessarily easy to use .,nyt_eng_19940921_0394_62,"-LRB- NYT1 -RRB- UNDATED -- September 21, 1994 -- HOME-IMPROVEMENT, 9-21",nyt_eng_19940921_0394_64,"The United States Consumer Product Safety Commission reports that each year almost 100,100 people are treated for injuries resulting from hand-held tools.",not,necessarily,easy,not,necessarily,easy,4,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'easy', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 4, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'easy', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'necessarily', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940921_0296_9:11-13-14,nyt_eng_19940921_0296_9,11-13-14,nyt_eng_19940921_0296_9:13-14,"Primates were highly abundant, but the early ape-man was not the most common.","primates were highly abundant , but the early ape-man was not the most common .","primate be highly abundant , but the early ape-man be not the most common .",nyt_eng_19940921_0296_8,"So were aquatic creatures like turtles, fish and crocodiles.",nyt_eng_19940921_0296_10,"That distinction goes to a group of medium-size monkeys, colobines, which accounted for more than 30 percent of all vertebrate fossils found.",not,most,common,not,most,common,10,12,13,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'common', 'ix': 13, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 10, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'common', 'ix': 13, 'xpos': 'JJ'}, 'target': {'lemma': 'most', 'ix': 12, 'xpos': 'RBS'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940921_0286_9:11-13-14,nyt_eng_19940921_0286_9,11-13-14,nyt_eng_19940921_0286_9:13-14,"Primates were highly abundant, but the early ape-man was not the most common.","primates were highly abundant , but the early ape-man was not the most common .","primate be highly abundant , but the early ape-man be not the most common .",nyt_eng_19940921_0286_8,"So were aquatic creatures like turtles, fish and crocodiles.",nyt_eng_19940921_0286_10,"That distinction goes to a group of medium-size monkeys, colobines, which accounted for more than 30 percent of all vertebrate fossils found.",not,most,common,not,most,common,10,12,13,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'common', 'ix': 13, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 10, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'common', 'ix': 13, 'xpos': 'JJ'}, 'target': {'lemma': 'most', 'ix': 12, 'xpos': 'RBS'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940921_0190_24:25-26-27,nyt_eng_19940921_0190_24,25-26-27,nyt_eng_19940921_0190_24:26-27,"But Philip K. Porter, an economist at the University of South Florida, offers an alternative that seems far less disruptive, though no less revolutionary in impact.","but Philip K. Porter , an economist at the University of South Florida , offers an alternative that seems far less disruptive , though no less revolutionary in impact .","but Philip K. Porter , a economist at the University of South Florida , offer a alternative that seem far less disruptive , though no less revolutionary in impact .",nyt_eng_19940921_0190_23,THE BRITISH OPTION  -COL-  Remodeling the professional game after the NCAA may seem a bridge too far for traditionalists.,nyt_eng_19940921_0190_25,"In Britain, he notes, professional soccer clubs compete in A and B divisions, much the way American baseball is divided into the major and minor leagues.",no,less,revolutionary,no,less,revolutionary,24,25,26,"{'node': 'neg', 'contiguous': False, 'relation': 'dep', 'head': {'lemma': 'revolutionary', 'ix': 26, 'xpos': 'JJ'}, 'target': {'lemma': 'no', 'ix': 24, 'xpos': 'DT'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'revolutionary', 'ix': 26, 'xpos': 'JJ'}, 'target': {'lemma': 'less', 'ix': 25, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940921_0190_22:09-10-11,nyt_eng_19940921_0190_22,09-10-11,nyt_eng_19940921_0190_22:10-11,"The best of college basketball and football are no less exciting than their professional counterparts, at least in part because ordinary mortals are occasionally inspired to play beyond their capacities.","the best of college basketball and football are no less exciting than their professional counterparts , at least in part because ordinary mortals are occasionally inspired to play beyond their capacities .","the best of college basketball and football be no less exciting than they professional counterpart , at least in part because ordinary mortal are occasionally inspire to play beyond they capacity .",nyt_eng_19940921_0190_21,And the likely dilution in the quality of play might paradoxically increase interest in the game.,nyt_eng_19940921_0190_23,THE BRITISH OPTION  -COL-  Remodeling the professional game after the NCAA may seem a bridge too far for traditionalists.,no,less,exciting,no,less,exciting,8,9,10,"{'node': 'neg', 'contiguous': False, 'relation': 'advmod', 'head': {'lemma': 'exciting', 'ix': 10, 'xpos': 'JJ'}, 'target': {'lemma': 'no', 'ix': 8, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'exciting', 'ix': 10, 'xpos': 'JJ'}, 'target': {'lemma': 'less', 'ix': 9, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940921_0189_24:25-26-27,nyt_eng_19940921_0189_24,25-26-27,nyt_eng_19940921_0189_24:26-27,"But Philip K. Porter, an economist at the University of South Florida, offers an alternative that seems far less disruptive, though no less revolutionary in impact.","but Philip K. Porter , an economist at the University of South Florida , offers an alternative that seems far less disruptive , though no less revolutionary in impact .","but Philip K. Porter , a economist at the University of South Florida , offer a alternative that seem far less disruptive , though no less revolutionary in impact .",nyt_eng_19940921_0189_23,THE BRITISH OPTION  -COL-  Remodeling the professional game after the NCAA may seem a bridge too far for traditionalists.,nyt_eng_19940921_0189_25,"In Britain, he notes, professional soccer clubs compete in A and B divisions, much the way American baseball is divided into the major and minor leagues.",no,less,revolutionary,no,less,revolutionary,24,25,26,"{'node': 'neg', 'contiguous': False, 'relation': 'dep', 'head': {'lemma': 'revolutionary', 'ix': 26, 'xpos': 'JJ'}, 'target': {'lemma': 'no', 'ix': 24, 'xpos': 'DT'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'revolutionary', 'ix': 26, 'xpos': 'JJ'}, 'target': {'lemma': 'less', 'ix': 25, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940921_0189_22:09-10-11,nyt_eng_19940921_0189_22,09-10-11,nyt_eng_19940921_0189_22:10-11,"The best of college basketball and football are no less exciting than their professional counterparts, at least in part because ordinary mortals are occasionally inspired to play beyond their capacities.","the best of college basketball and football are no less exciting than their professional counterparts , at least in part because ordinary mortals are occasionally inspired to play beyond their capacities .","the best of college basketball and football be no less exciting than they professional counterpart , at least in part because ordinary mortal are occasionally inspire to play beyond they capacity .",nyt_eng_19940921_0189_21,And the likely dilution in the quality of play might paradoxically increase interest in the game.,nyt_eng_19940921_0189_23,THE BRITISH OPTION  -COL-  Remodeling the professional game after the NCAA may seem a bridge too far for traditionalists.,no,less,exciting,no,less,exciting,8,9,10,"{'node': 'neg', 'contiguous': False, 'relation': 'advmod', 'head': {'lemma': 'exciting', 'ix': 10, 'xpos': 'JJ'}, 'target': {'lemma': 'no', 'ix': 8, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'exciting', 'ix': 10, 'xpos': 'JJ'}, 'target': {'lemma': 'less', 'ix': 9, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940921_0078_15:5-6-7,nyt_eng_19940921_0078_15,5-6-7,nyt_eng_19940921_0078_15:6-7,President Clinton has made nothing so clear as his wish to keep troops only a short time in Haiti.,President Clinton has made nothing so clear as his wish to keep troops only a short time in Haiti .,President Clinton has make nothing so clear as he wish to keep troops only a short time in Haiti .,nyt_eng_19940921_0078_14,It may work but precedent is against it.,nyt_eng_19940921_0078_16,This means that many members of the existing apparatus can lie low and reemerge as U.S. interest and military involvement are reduced.,nothing,so,clear,nothing,so,clear,4,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'nsubj', 'head': {'lemma': 'clear', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'nothing', 'ix': 4, 'xpos': 'NN'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'clear', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940921_0077_15:5-6-7,nyt_eng_19940921_0077_15,5-6-7,nyt_eng_19940921_0077_15:6-7,President Clinton has made nothing so clear as his wish to keep troops only a short time in Haiti.,President Clinton has made nothing so clear as his wish to keep troops only a short time in Haiti .,President Clinton has make nothing so clear as he wish to keep troops only a short time in Haiti .,nyt_eng_19940921_0077_14,It may work but precedent is against it.,nyt_eng_19940921_0077_16,This means that many members of the existing apparatus can lie low and reemerge as U.S. interest and military involvement are reduced.,nothing,so,clear,nothing,so,clear,4,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'nsubj', 'head': {'lemma': 'clear', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'nothing', 'ix': 4, 'xpos': 'NN'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'clear', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940921_0076_15:5-6-7,nyt_eng_19940921_0076_15,5-6-7,nyt_eng_19940921_0076_15:6-7,President Clinton has made nothing so clear as his wish to keep troops only a short time in Haiti.,President Clinton has made nothing so clear as his wish to keep troops only a short time in Haiti .,President Clinton has make nothing so clear as he wish to keep troops only a short time in Haiti .,nyt_eng_19940921_0076_14,It may work but precedent is against it.,nyt_eng_19940921_0076_16,This means that many members of the existing apparatus can lie low and reemerge as U.S. interest and military involvement are reduced.,nothing,so,clear,nothing,so,clear,4,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'nsubj', 'head': {'lemma': 'clear', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'nothing', 'ix': 4, 'xpos': 'NN'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'clear', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940920_0439_17:27-29-30,nyt_eng_19940920_0439_17,27-29-30,nyt_eng_19940920_0439_17:29-30,"Carter went off the record to tell a story about Haiti's leaders that illustrates what he feels is an important point  -COL-  That people are not always as villainous as they are made out to be, or as democratic.","Carter went off the record to tell a story about Haiti 's leaders that illustrates what he feels is an important point : That people are not always as villainous as they are made out to be , or as democratic .","Carter go off the record to tell a story about Haiti 's leader that illustrate what he feel be a important point : that people be not always as villainous as they are make out to be , or as democratic .",nyt_eng_19940920_0439_16,-LBQ-  And I've also been in countries around the world watching CNN and seeing statements come out of Washington under all my successors -- I'm not criticizing one -- that were absolutely and totally false about the country in which I was present and about the people with whom I was dealing.  -RDQ-,nyt_eng_19940920_0439_18,"Asked about the awkwardness of praising Cedras ' honor after Clinton had tried to demonize him in a national address last Thursday night, to drum up support for an invasion, Carter smiled and said about the general topic of villainizing American enemies  -COL-   -LBQ-  I have written a poem about that.  -RDQ-",not,as,villainous,not,as,villainous,26,28,29,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'villainous', 'ix': 29, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 26, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'villainous', 'ix': 29, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 28, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940920_0436_17:27-29-30,nyt_eng_19940920_0436_17,27-29-30,nyt_eng_19940920_0436_17:29-30,"Carter went off the record to tell a story about Haiti's leaders that illustrates what he feels is an important point  -COL-  That people are not always as villainous as they are made out to be, or as democratic.","Carter went off the record to tell a story about Haiti 's leaders that illustrates what he feels is an important point : That people are not always as villainous as they are made out to be , or as democratic .","Carter go off the record to tell a story about Haiti 's leader that illustrate what he feel be a important point : that people be not always as villainous as they are make out to be , or as democratic .",nyt_eng_19940920_0436_16,-LBQ-  And I've also been in countries around the world watching CNN and seeing statements come out of Washington under all my successors -- I'm not criticizing one -- that were absolutely and totally false about the country in which I was present and about the people with whom I was dealing.  -RDQ-,nyt_eng_19940920_0436_18,"Asked about the awkwardness of praising Cedras ' honor after Clinton had tried to demonize him in a national address last Thursday night, to drum up support for an invasion, Carter smiled and said about the general topic of villainizing American enemies  -COL-   -LBQ-  I have written a poem about that.  -RDQ-",not,as,villainous,not,as,villainous,26,28,29,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'villainous', 'ix': 29, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 26, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'villainous', 'ix': 29, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 28, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940920_0378_17:27-29-30,nyt_eng_19940920_0378_17,27-29-30,nyt_eng_19940920_0378_17:29-30,"Carter went off the record to tell a story about Haiti's leaders that illustrates what he feels is an important point  -COL-  That people are not always as villainous as they are made out to be, or as democratic.","Carter went off the record to tell a story about Haiti 's leaders that illustrates what he feels is an important point : That people are not always as villainous as they are made out to be , or as democratic .","Carter go off the record to tell a story about Haiti 's leader that illustrate what he feel be a important point : that people be not always as villainous as they are make out to be , or as democratic .",nyt_eng_19940920_0378_16,-LBQ-  And I've also been in countries around the world watching CNN and seeing statements come out of Washington under all my successors -- I'm not criticizing one -- that were absolutely and totally false about the country in which I was present and about the people with whom I was dealing.  -RDQ-,nyt_eng_19940920_0378_18,"Asked about the awkwardness of praising Cedras ' honor after Clinton had tried to demonize him in a national address last Thursday night, to drum up support for an invasion, Carter smiled and said about the general topic of villainizing American enemies  -COL-   -LBQ-  I have written a poem about that.  -RDQ-",not,as,villainous,not,as,villainous,26,28,29,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'villainous', 'ix': 29, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 26, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'villainous', 'ix': 29, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 28, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940920_0201_23:12-13-14,nyt_eng_19940920_0201_23,12-13-14,nyt_eng_19940920_0201_23:13-14,"In the real downsizing world, such griping would be deemed not only childish, but professionally suicidal.","in the real downsizing world , such griping would be deemed not only childish , but professionally suicidal .","in the real downsizing world , such griping would be deem not only childish , but professionally suicidal .",nyt_eng_19940920_0201_22,All they saw was a modification in free agency and free agency is what made them millionaires.,nyt_eng_19940920_0201_24,"Nowadays, people feel fortunate simply to have a job that includes health insurance and lasts through the next budgetary review.",not,only,childish,not,only,childish,11,12,13,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'childish', 'ix': 13, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 11, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'childish', 'ix': 13, 'xpos': 'JJ'}, 'target': {'lemma': 'only', 'ix': 12, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940920_0198_23:12-13-14,nyt_eng_19940920_0198_23,12-13-14,nyt_eng_19940920_0198_23:13-14,"In the real downsizing world, such griping would be deemed not only childish, but professionally suicidal.","in the real downsizing world , such griping would be deemed not only childish , but professionally suicidal .","in the real downsizing world , such griping would be deem not only childish , but professionally suicidal .",nyt_eng_19940920_0198_22,All they saw was a modification in free agency and free agency is what made them millionaires.,nyt_eng_19940920_0198_24,"Nowadays, people feel fortunate simply to have a job that includes health insurance and lasts through the next budgetary review.",not,only,childish,not,only,childish,11,12,13,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'childish', 'ix': 13, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 11, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'childish', 'ix': 13, 'xpos': 'JJ'}, 'target': {'lemma': 'only', 'ix': 12, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940920_0193_15:5-6-7,nyt_eng_19940920_0193_15,5-6-7,nyt_eng_19940920_0193_15:6-7,President Clinton has made nothing so clear as his wish to keep troops only a short time in Haiti.,President Clinton has made nothing so clear as his wish to keep troops only a short time in Haiti .,President Clinton has make nothing so clear as he wish to keep troops only a short time in Haiti .,nyt_eng_19940920_0193_14,It may work but precedent is against it.,nyt_eng_19940920_0193_16,This means that many members of the existing apparatus can lie low and reemerge as U.S. interest and military involvement are reduced.,nothing,so,clear,nothing,so,clear,4,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'nsubj', 'head': {'lemma': 'clear', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'nothing', 'ix': 4, 'xpos': 'NN'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'clear', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940920_0192_15:5-6-7,nyt_eng_19940920_0192_15,5-6-7,nyt_eng_19940920_0192_15:6-7,President Clinton has made nothing so clear as his wish to keep troops only a short time in Haiti.,President Clinton has made nothing so clear as his wish to keep troops only a short time in Haiti .,President Clinton has make nothing so clear as he wish to keep troops only a short time in Haiti .,nyt_eng_19940920_0192_14,It may work but precedent is against it.,nyt_eng_19940920_0192_16,This means that many members of the existing apparatus can lie low and reemerge as U.S. interest and military involvement are reduced.,nothing,so,clear,nothing,so,clear,4,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'nsubj', 'head': {'lemma': 'clear', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'nothing', 'ix': 4, 'xpos': 'NN'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'clear', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
