key,f,dP1,LRC,P1,G2,l1,l2,f1,f2,N,exp_f,unexp_f,unexp_r,adv,adv_total,adj,adj_total,odds_r_disc,t,MI
NEGany~longer_pink,51,0.9366673,5.3096814,0.9807692,308.57407,NEGATED,longer_pink,3173681,52,71961373,2.2933333,48.7066667,0.9550327,longer,11259,pink,7089,2.8716702,6.8202977,1.347103
NEGany~longer_viable,61,0.9090232,5.287771,0.953125,356.84395,NEGATED,longer_viable,3173681,64,71961373,2.822564,58.177436,0.95372844,longer,11259,viable,32749,2.5807629,7.4488573,1.334686
NEGmir~longer_viable,57,0.82644165,3.779902,1.0,199.6323089599609,NEGMIR,longer_viable,291735,57,1680633,9.8944237,47.10557556152344,0.82641363,longer,910,viable,471,2.7384639,6.239286,0.76048434
NEGmir~longer_pink,42,0.82643425,3.2581947,1.0,147.09571838378906,NEGMIR,longer_pink,291735,42,1680633,7.290628,34.709373474121094,0.82641363,longer,910,pink,241,2.6071627,5.3557725,0.76048434
NEGmir~longer_relevant,20,0.82642347,1.834165,1.0,70.04432678222656,NEGMIR,longer_relevant,291735,20,1680633,3.4717276,16.52827262878418,0.82641363,longer,910,relevant,3165,2.290495,3.6958342,0.76048434
NEGmir~longer_afraid,18,0.82642245,1.6041788,1.0,63.039794921875,NEGMIR,longer_afraid,291735,18,1680633,3.1245549,14.875445365905762,0.82641363,longer,910,afraid,2347,2.2459097,3.506176,0.76048434
NEGmir~longer_possible,15,0.826421,1.1821222,1.0,52.53303527832031,NEGMIR,longer_possible,291735,15,1680633,2.6037957,12.396203994750977,0.82641363,longer,910,possible,3028,2.1690652,3.2006862,0.76048434
NEGany~longer_available,65,0.62600136,3.7066548,0.6701031,285.63229,NEGATED,longer_available,3173681,97,71961373,4.2779486,60.7220514,0.9341854,longer,11259,available,639462,1.640314,7.5316434,1.1816778
COM~longer_lasting,3541,0.04297633,2.4479568,0.9988716,282.11724,COMPLEMENT,longer_lasting,68787692,3545,71961373,3388.6564,152.34360000000015,0.043022763,longer,11259,lasting,21954,1.5600492,2.5601254,0.01909839
