key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,first_char
as~simple,as,simple,4243,614.9015,11794.429,1.196497,0.48494095,0.083419226,0.55976254,0.08964337,47332,7580,583470,4243.0,43089.0,3337.0,532801.0,47332.0,536138.0,7580.0,575890.0,46717.098531201,6965.0986,529172.901468799,55.69838,0.15453817,0.8388675,0.083419226,0.48494095,0.48494095,0.28418007,3628.0986,0.8550786,3.6773508,3.6675224,3.6817517,3.6924179,3.754265,3.7186952,65.13831437794502,217.55918734909818,87.06319543871567,a
qui~sure,quite,sure,2954,136.94443,14824.425,1.7256664,0.47572145,0.21587761,0.49373224,0.22119057,13355,5983,583470,2954.0,10401.0,3029.0,567086.0,13355.0,570115.0,5983.0,577487.0,13218.055572694,5846.0557,564268.944427306,51.83107,0.30551246,1.3338661,0.21587761,0.47572145,0.47572145,0.34579954,2817.0557,0.953641,5.1880827,5.1770363,5.1930285,5.2050104,5.2744064,5.2345123,54.35071296680477,115.56383517346592,77.34985455707076,q
too~common,too,common,1044,222.89302,2098.0742,0.9782462,0.44239298,0.013354782,0.5606874,0.014947383,69845,1862,583470,1044.0,68801.0,818.0,512807.0,69845.0,513625.0,1862.0,581608.0,69622.10698065,1639.1069,511985.89301935,25.412622,0.029118497,0.67060405,0.013354782,0.44239298,0.44239298,0.22787388,821.107,0.78650093,2.8853092,2.8655214,2.8941696,2.9156432,3.040172,2.968547,32.31098884280702,264.2820463065927,43.15089802078283,t
too~busy,too,busy,1394,305.3706,2718.2234,0.9551817,0.4286201,0.017705863,0.54645234,0.01995848,69845,2551,583470,1394.0,68451.0,1157.0,512468.0,69845.0,513625.0,2551.0,580919.0,69539.629381116,2245.6294,511379.370618884,29.15739,0.038510416,0.6594355,0.017705863,0.4286201,0.4286201,0.223163,1088.6294,0.7809393,2.8531811,2.8362856,2.860746,2.8790786,2.9853525,2.9242363,37.33630940518894,264.2820463065927,50.50742519669756,t
too~familiar,too,familiar,1483,326.79803,2871.7488,0.95001996,0.4255081,0.018804887,0.54322344,0.02123273,69845,2730,583470,1483.0,68362.0,1247.0,512378.0,69845.0,513625.0,2730.0,580740.0,69518.201964111,2403.202,511221.798035889,30.023624,0.040868066,0.6568617,0.018804887,0.4255081,0.4255081,0.2221565,1156.2019,0.7796372,2.8443332,2.8280025,2.851645,2.8693643,2.9720743,2.9130092,38.50973902793941,264.2820463065927,52.24940191045253,t
mor~valuable,more,valuable,1084,374.02054,1329.1403,0.76718515,0.39763567,0.007364774,0.60524845,0.00889633,121848,1791,583470,1084.0,120764.0,707.0,460915.0,121848.0,461622.0,1791.0,581679.0,121473.979453956,1416.9795,460205.020546044,21.56409,0.01753492,0.46213382,0.007364774,0.39763567,0.39763567,0.20250022,709.97943,0.6549626,2.1821606,2.1618333,2.1912656,2.2133386,2.3415453,2.267763,32.92415526630866,349.0673287490538,42.320207938997655,m
mor~likely,more,likely,1941,676.2024,2344.5474,0.75924873,0.39279056,0.013120025,0.5994441,0.015929682,121848,3238,583470,1941.0,119907.0,1297.0,460325.0,121848.0,461622.0,3238.0,580232.0,121171.797583423,2561.7976,459060.202416577,28.708351,0.031034648,0.4579488,0.013120025,0.39279056,0.39279056,0.20295529,1264.7976,0.65162164,2.2388892,2.2237535,2.2456682,2.2621012,2.3574986,2.3026092,44.05678154382138,349.0673287490538,56.90342696182718,m
mor~satisfying,more,satisfying,1372,484.4934,1611.7777,0.74296683,0.3840731,0.009206302,0.5913793,0.01125993,121848,2320,583470,1372.0,120476.0,948.0,460674.0,121848.0,461622.0,2320.0,581150.0,121363.506607024,1835.5066,459786.493392976,23.960426,0.022099093,0.45206624,0.009206302,0.3840731,0.3840731,0.1966397,887.5066,0.64687073,2.1435163,2.1256957,2.1514974,2.1708443,2.28315,2.218533,37.04051835490427,349.0673287490538,48.16637831516918,m
too~young,too,young,1252,308.48297,2097.339,0.84863985,0.36775425,0.015345703,0.48583624,0.017925406,69845,2577,583470,1252.0,68593.0,1325.0,512300.0,69845.0,513625.0,2577.0,580893.0,69536.51701887,2268.517,511356.48298113,26.665367,0.03457513,0.6083731,0.015345703,0.36775425,0.36775425,0.19154999,943.517,0.75360787,2.5040689,2.4871829,2.5116272,2.5299368,2.6358943,2.5749984,35.38361202590826,264.2820463065927,50.76416058598822,t
mor~powerful,more,powerful,1574,589.9542,1647.3854,0.6826467,0.35002953,0.010207724,0.5571681,0.012917734,121848,2825,583470,1574.0,120274.0,1251.0,460371.0,121848.0,461622.0,2825.0,580645.0,121258.045760708,2235.0457,459386.954239293,24.803497,0.025250055,0.4261864,0.010207724,0.35002953,0.35002953,0.18011862,984.0458,0.62518793,1.9730552,1.956986,1.9802507,1.9976891,2.0988114,2.0406513,39.67366884975475,349.0673287490538,53.150729063673246,m
too~small,too,small,1233,333.38187,1819.438,0.7730366,0.3245719,0.014631716,0.4427289,0.017653376,69845,2785,583470,1233.0,68612.0,1552.0,512073.0,69845.0,513625.0,2785.0,580685.0,69511.618120897,2451.6182,511173.381879103,25.619854,0.03395291,0.56802106,0.014631716,0.3245719,0.3245719,0.16960181,899.6181,0.7296173,2.262547,2.2461116,2.269902,2.287715,2.3906827,2.3315291,35.11409973215888,264.2820463065927,52.773099207835045,t
eve~better,even,better,1252,94.493324,4671.9185,1.3275661,0.31645083,0.07931656,0.34012496,0.08358926,14978,3681,583470,1252.0,13726.0,2429.0,566063.0,14978.0,568492.0,3681.0,579789.0,14883.506679007,3586.5066,564905.493320993,32.713074,0.13419798,1.1222032,0.07931656,0.31645083,0.31645083,0.1978837,1157.5067,0.9245261,4.029783,4.014622,4.036564,4.05298,4.1476574,4.093312,35.38361202590826,122.38463955905577,60.67124524847005,e
mor~dangerous,more,dangerous,1197,502.87073,983.7832,0.57656556,0.28945425,0.007200356,0.49709302,0.009823715,121848,2408,583470,1197.0,120651.0,1211.0,460411.0,121848.0,461622.0,2408.0,581062.0,121345.129271428,1905.1293,459716.870728572,20.06288,0.019266674,0.3766378,0.007200356,0.28945425,0.28945425,0.1483273,694.1293,0.5798908,1.6023788,1.5849408,1.6101844,1.6290945,1.738554,1.6756394,34.597687784012386,349.0673287490538,49.07137658554119,m
so~easy,so,easy,2818,636.5702,4868.097,0.8240102,0.28002527,0.050447352,0.35684437,0.05991538,47033,7897,583470,2818.0,44215.0,5079.0,531358.0,47033.0,536437.0,7897.0,575573.0,46396.429823299,7260.4297,529176.570176701,41.093273,0.10260332,0.6460947,0.050447352,0.28002527,0.28002527,0.16523631,2181.43,0.77410567,2.4869254,2.4767795,2.4914653,2.5024607,2.5659974,2.5295014,53.08483775994799,216.87092935661065,88.86506625215557,s
mor~fun,more,fun,1244,542.1314,940.9694,0.54550725,0.27157372,0.007280638,0.47919878,0.010209441,121848,2596,583470,1244.0,120604.0,1352.0,460270.0,121848.0,461622.0,2596.0,580874.0,121305.868599928,2053.8687,459568.131400072,19.899658,0.019992929,0.3607158,0.007280638,0.27157372,0.27157372,0.13942717,701.8686,0.5642031,1.5096784,1.4928312,1.5172188,1.5354849,1.6411705,1.5804348,35.270384177096794,349.0673287490538,50.950956811427986,m
too~big,too,big,1164,369.05435,1354.2312,0.65513253,0.25921777,0.012929285,0.37755433,0.016665474,69845,3083,583470,1164.0,68681.0,1919.0,511706.0,69845.0,513625.0,3083.0,580387.0,69475.945661302,2713.9456,510911.054338698,23.30027,0.031921897,0.49886265,0.012929285,0.25921777,0.25921777,0.13607353,794.9457,0.682943,1.879626,1.8634896,1.8868448,1.904322,2.0051825,1.9472744,34.11744421846396,264.2820463065927,55.52476924760696,t
mor~exciting,more,exciting,1753,835.5423,1067.9781,0.47465304,0.23089038,0.009516992,0.43814045,0.014386777,121848,4001,583470,1753.0,120095.0,2248.0,459374.0,121848.0,461622.0,4001.0,579469.0,121012.457730475,3165.4578,458456.542269525,21.91266,0.027858783,0.3218135,0.009516992,0.23089038,0.23089038,0.12020369,917.4577,0.52336437,1.3259004,1.3121935,1.3320348,1.3468933,1.4328175,1.3834484,41.86884283091664,349.0673287490538,63.25345840347388,m
as~bad,as,bad,1485,396.27884,2062.2153,0.7055283,0.22475193,0.025032472,0.30399182,0.031374123,47332,4885,583470,1485.0,45847.0,3400.0,532738.0,47332.0,536138.0,4885.0,578585.0,46935.721151045,4488.721,531649.278848955,28.252275,0.056878027,0.5737256,0.025032472,0.22475193,0.22475193,0.124892205,1088.7212,0.73314553,2.0738206,2.060247,2.0798917,2.0945885,2.179329,2.1306918,38.535697735995385,217.55918734909818,69.8927750200262,a
mor~beautiful,more,beautiful,1231,604.3638,692.0259,0.45072088,0.2176088,0.006500236,0.42536283,0.010102751,121848,2894,583470,1231.0,120617.0,1663.0,459959.0,121848.0,461622.0,2894.0,580576.0,121243.636258934,2289.6362,459332.363741066,17.860207,0.019736737,0.30895966,0.006500236,0.2176088,0.2176088,0.11205452,626.6362,0.5090465,1.2075189,1.1912864,1.2147824,1.2323725,1.3340087,1.2756292,35.08560958569767,349.0673287490538,53.79591062525106,m
as~good,as,good,3958,1093.8431,5368.795,0.702854,0.21743646,0.06585426,0.2935331,0.083622076,47332,13484,583470,3958.0,43374.0,9526.0,526612.0,47332.0,536138.0,13484.0,569986.0,46238.156806691,12390.157,523747.843193309,45.525936,0.13016312,0.55852073,0.06585426,0.21743646,0.21743646,0.14164537,2864.1567,0.7236374,2.093787,2.0856059,2.0974476,2.1063128,2.1575255,2.1281116,62.91263784010332,217.55918734909818,116.12062693595828,a
com~different,completely,different,1811,112.46518,7455.5654,1.4165778,0.19915856,0.22703052,0.20919487,0.2389182,7580,8657,583470,1811.0,5769.0,6846.0,569044.0,7580.0,575890.0,8657.0,574813.0,7467.534817557,8544.535,567345.465182443,39.91308,0.22307077,1.2069004,0.19915856,0.22703052,0.22703052,0.21309453,1698.5348,0.9378989,4.1307898,4.1192,4.1359725,4.148516,4.220772,4.179315,42.555845661906424,87.06319543871567,93.04300081145277,c
mor~true,more,true,1146,599.35175,539.1149,0.4036566,0.1914113,0.005670503,0.39930314,0.009405161,121848,2870,583470,1146.0,120702.0,1724.0,459898.0,121848.0,461622.0,2870.0,580600.0,121248.648259551,2270.6482,459351.351740449,16.147886,0.01837746,0.28150284,0.005670503,0.1914113,0.1914113,0.0985409,546.64825,0.47700545,1.0479846,1.0314692,1.0553735,1.0732647,1.1765614,1.1172444,33.85262175962151,349.0673287490538,53.5723809439155,m
inh~wrong,inherently,wrong,1572,48.849842,9011.528,1.8642697,0.1812969,0.45824927,0.1843772,0.4702363,3343,8526,583470,1572.0,1771.0,6954.0,573173.0,3343.0,580127.0,8526.0,574944.0,3294.15015682,8477.15,571649.84984318,38.41638,0.26489174,1.5075893,0.1812969,0.45824927,0.45824927,0.31977308,1523.1501,0.96892506,5.0839534,5.0716553,5.0894523,5.1027584,5.1793423,5.135416,39.64845520319802,57.81868210189506,92.33634170791044,i
mor~serious,more,serious,1360,741.1496,565.1341,0.37463066,0.17544031,0.006419472,0.38320655,0.011161447,121848,3549,583470,1360.0,120488.0,2189.0,459433.0,121848.0,461622.0,3549.0,579921.0,121106.850408761,2807.8503,458814.149591239,16.780937,0.021691108,0.26363304,0.006419472,0.17544031,0.17544031,0.09092989,618.8504,0.45503706,0.97728413,0.9623193,0.98397934,1.000191,1.0937918,1.0400426,36.87817782917155,349.0673287490538,59.57348403442592,m
mor~difficult,more,difficult,1807,1021.40393,668.5579,0.34993792,0.16197854,0.008149161,0.3694541,0.014829952,121848,4891,583470,1807.0,120041.0,3084.0,458538.0,121848.0,461622.0,4891.0,578579.0,120826.596040928,3869.596,457752.403959072,18.480776,0.028515294,0.24776061,0.008149161,0.16197854,0.16197854,0.08506385,785.59607,0.43475154,0.92952734,0.91670144,0.935266,0.9491624,1.0294197,0.9833282,42.50882261366456,349.0673287490538,69.93568473962345,m
too~happy,too,happy,1506,659.4617,963.2169,0.4481061,0.15512931,0.013768406,0.27337086,0.02156203,69845,5509,583470,1506.0,68339.0,4003.0,509622.0,69845.0,513625.0,5509.0,577961.0,69185.53832245,4849.538,508775.46167755,21.813942,0.039971337,0.3586354,0.013768406,0.15512931,0.15512931,0.08444886,846.5383,0.5621104,1.2416009,1.2283759,1.2475157,1.2618321,1.3443376,1.296992,38.80721582386451,264.2820463065927,74.22263805605402,t
ver~special,very,special,1086,382.2064,989.4109,0.53527457,0.14602984,0.01664705,0.22345679,0.02366735,45886,4860,583470,1086.0,44800.0,3774.0,533810.0,45886.0,537584.0,4860.0,578610.0,45503.793614068,4477.7935,533106.206385932,21.356516,0.042801403,0.4535319,0.01664705,0.14602984,0.14602984,0.08133845,703.79364,0.64806044,1.4939767,1.4787648,1.5007774,1.517231,1.611861,1.5575978,32.95451410656816,214.2101771625242,69.7137002317335,v
so~happy,so,happy,1172,444.07562,941.3903,0.49641877,0.13339314,0.016833847,0.21274278,0.024918674,47033,5509,583470,1172.0,45861.0,4337.0,532100.0,47033.0,536437.0,5509.0,577961.0,46588.924388572,5064.9243,531372.075611428,21.262897,0.04461193,0.4214707,0.016833847,0.13339314,0.13339314,0.0751135,727.9244,0.6210959,1.3760982,1.3615607,1.3825973,1.3983221,1.4887689,1.4369025,34.23448553724738,216.87092935661065,74.22263805605402,s
ver~good,very,good,2786,1060.4261,2255.619,0.50297093,0.13099936,0.04081554,0.20661525,0.060715687,45886,13484,583470,2786.0,43100.0,10698.0,526886.0,45886.0,537584.0,13484.0,569986.0,44825.573887261,12423.574,525160.426112739,32.692116,0.09385212,0.4195007,0.04081554,0.13099936,0.13099936,0.08590745,1725.5739,0.61937326,1.4502403,1.4409621,1.4543904,1.4644374,1.522378,1.4891207,52.78257288158659,214.2101771625242,116.12062693595828,v
mor~interesting,more,interesting,1231,812.9883,246.6893,0.24550979,0.10809646,0.004336128,0.31620857,0.010102751,121848,3893,583470,1231.0,120617.0,2662.0,458960.0,121848.0,461622.0,3893.0,579577.0,121035.011733251,3080.0117,458541.988266749,11.914051,0.01957993,0.18017377,0.004336128,0.10809646,0.10809646,0.056216296,418.01172,0.33957085,0.55074155,0.53568244,0.5574769,0.57377994,0.66775477,0.613823,35.08560958569767,349.0673287490538,62.39390995922599,m
too~easy,too,easy,1642,945.3202,500.1919,0.2907619,0.08943123,0.011331053,0.20792706,0.023509199,69845,7897,583470,1642.0,68203.0,6255.0,507370.0,69845.0,513625.0,7897.0,575573.0,68899.679820728,6951.6797,506673.320179272,17.192802,0.04224229,0.23979422,0.011331053,0.08943123,0.08943123,0.050381143,696.6798,0.42428735,0.7407857,0.72860533,0.7462325,0.75941396,0.8353183,0.79177356,40.52159917870962,264.2820463065927,88.86506625215557,t
ver~different,very,different,1350,680.81494,578.5504,0.34251288,0.07846406,0.015828444,0.15594317,0.029420737,45886,8657,583470,1350.0,44536.0,7307.0,530277.0,45886.0,537584.0,8657.0,574813.0,45205.185044647,7976.185,529607.814955353,18.21291,0.049502227,0.2973047,0.015828444,0.07846406,0.07846406,0.047146253,669.18506,0.49569264,0.89085376,0.87774384,0.8967144,0.9108929,0.99241376,0.9456729,36.742346141747674,214.2101771625242,93.04300081145277,v
so~simple,so,simple,1148,611.0171,423.2723,0.31435612,0.07177451,0.01241817,0.15145119,0.024408394,47033,7580,583470,1148.0,45885.0,6432.0,530005.0,47033.0,536437.0,7580.0,575890.0,46421.982912575,6968.983,529468.017087425,15.84855,0.042041272,0.27388853,0.01241817,0.07177451,0.07177451,0.04209634,536.9829,0.46775514,0.783667,0.7694368,0.79002756,0.8054129,0.8938051,0.8431385,33.88214869219483,216.87092935661065,87.06319543871567,s
as~easy,as,easy,1077,640.617,277.4801,0.25715476,0.05601751,0.010033557,0.1363809,0.022754163,47332,7897,583470,1077.0,46255.0,6820.0,529318.0,47332.0,536138.0,7897.0,575573.0,46691.382994841,7256.383,528881.617005159,13.297193,0.03900125,0.22561724,0.010033557,0.05601751,0.05601751,0.033025533,436.383,0.40518385,0.5911247,0.5765226,0.5976507,0.6134346,0.7040663,0.65212655,32.817678162843876,217.55918734909818,88.86506625215557,a
rea~good,really,good,1034,492.17398,489.2311,0.35297355,0.04113348,0.026405232,0.07668348,0.04855144,21297,13484,583470,1034.0,20263.0,12450.0,549723.0,21297.0,562173.0,13484.0,569986.0,20804.826027045,12991.826,549181.173972955,16.849987,0.05945775,0.32240188,0.026405232,0.04113348,0.04113348,0.033769354,541.82605,0.5240097,0.8871323,0.8726322,0.8936112,0.9092772,0.99912256,0.9476564,32.155870381627054,145.9349170006959,116.12062693595828,r
as~important,as,important,1543,1682.867,-13.4505,-0.04217984,-0.00699075,-0.003215896,0.07437937,0.03259951,47332,20745,583470,1543.0,45789.0,19202.0,516936.0,47332.0,536138.0,20745.0,562725.0,45649.133117384,19062.133,517075.866882616,-3.5606718,0.045331024,-0.037683837,-0.00699075,-0.003215896,0.00699075,-0.005103323,-139.86688,-0.090646066,0.0,0.0,0.0,0.0,-0.029060967,0.0,39.28103868280471,217.55918734909818,144.03124660989366,a
ver~important,very,important,1398,1631.4551,-39.2992,-0.07468131,-0.01166842,-0.005521985,0.06738973,0.03046681,45886,20745,583470,1398.0,44488.0,19347.0,518237.0,45886.0,537584.0,20745.0,562725.0,44254.544963751,19113.545,518470.455036249,-6.2438097,0.04196245,-0.067067936,-0.01166842,-0.005521985,0.01166842,-0.008595202,-233.45503,-0.16699216,-0.039210044,-0.027879255,-0.044291526,-0.05662664,-0.1287079,-0.087135956,37.389838191679836,214.2101771625242,144.03124660989366,v
