key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,first_char
too~late,too,late,12909,1249.4546,58692.84647,2.5625267,0.88503677,0.08138976,0.97213644,0.081632785,158135,13279,1680633,12909.0,145226.0,370.0,1522128.0,158135.0,1522498.0,13279.0,1667354.0,156885.545380818,12029.545380818,1510468.454619182,102.62078,0.15061781,1.0141721,0.08138976,0.88503677,0.88503677,0.48321328,11659.545,0.9032106,8.008453,7.988232,8.017524,8.039543,8.180798,8.068994,113.61778029868388,397.66191670815044,115.2345434320803,t
too~early,too,early,5390,527.20044,23876.82716,2.4007587,0.87079525,0.033944897,0.96198463,0.0340848,158135,5603,1680633,5390.0,152745.0,213.0,1522285.0,158135.0,1522498.0,5603.0,1675030.0,157607.799590987,5075.799590987,1517422.200409012,66.23568,0.065836884,1.009613,0.033944897,0.87079525,0.87079525,0.45237008,4862.8,0.90218914,7.4257283,7.3995943,7.437461,7.465968,7.6497536,7.504157,73.41661937191061,397.66191670815044,74.85318964479737,t
more~akin,more,akin,937,184.49222,2513.28219,1.4901339,0.6940036,0.003172722,0.8635945,0.003278826,285773,1085,1680633,937.0,284836.0,148.0,1394712.0,285773.0,1394860.0,1085.0,1679548.0,285588.507784864,900.507784864,1393959.492215136,24.583357,0.006532849,0.70576155,0.003172722,0.6940036,0.6940036,0.34858817,752.5078,0.80310327,4.3108377,4.2775636,4.32577,4.362034,4.5953674,4.41058,30.610455730027933,534.5774031887244,32.93933818400121,m
more~sinister,more,sinister,2411,499.40427,5993.91971,1.3529135,0.6520062,0.008059667,0.8209057,0.008436766,285773,2937,1680633,2411.0,283362.0,526.0,1394334.0,285773.0,1394860.0,2937.0,1677696.0,285273.595727324,2437.595727324,1392422.404272676,38.931168,0.01670188,0.68374497,0.008059667,0.6520062,0.6520062,0.33003294,1911.5957,0.79286426,4.1281524,4.1090407,4.136713,4.1574645,4.2895994,4.1851544,49.10193478876367,534.5774031887244,54.194095619356915,m
much~bigger,much,bigger,2496,53.63309,16695.71611,2.1774971,0.6470729,0.10397831,0.6597938,0.10475511,23827,3783,1680633,2496.0,21331.0,1287.0,1655519.0,23827.0,1656806.0,3783.0,1676850.0,23773.366909968,3729.366909968,1653076.633090032,48.886463,0.18080406,1.6678118,0.10397831,0.6470729,0.6470729,0.37552562,2442.367,0.9785124,6.8178716,6.803761,6.824184,6.8394647,6.9360657,6.859808,49.95998398718719,154.35996890385798,61.506097258727124,m
more~substantial,more,substantial,1666,348.57977,4076.40253,1.3278375,0.64342886,0.005554506,0.8126829,0.005829802,285773,2050,1680633,1666.0,284107.0,384.0,1394476.0,285773.0,1394860.0,2050.0,1678583.0,285424.420238684,1701.420238684,1393158.579761316,32.27653,0.011576559,0.67937285,0.005554506,0.64342886,0.64342886,0.32449168,1317.4203,0.79076844,3.9873056,3.9649801,3.9973085,4.02156,4.176182,4.053934,40.8166632639171,534.5774031887244,45.27692569068709,m
still~alive,still,alive,1673,20.668041,13025.14432,2.4125881,0.63845843,0.12429022,0.64544755,0.12484143,13401,2592,1680633,1673.0,11728.0,919.0,1666313.0,13401.0,1667232.0,2592.0,1678041.0,13380.331958851,2571.331958851,1664660.668041149,40.39702,0.20921654,1.9081966,0.12429022,0.63845843,0.63845843,0.38137433,1652.3319,0.9876461,7.515281,7.498413,7.522827,7.5410933,7.656579,7.565412,40.90232267243512,115.76268828944843,50.91168824543142,s
too~much,too,much,4551,611.4132,14072.02492,1.3643309,0.60863,0.027500387,0.70036936,0.028779209,158135,6498,1680633,4551.0,153584.0,1947.0,1520551.0,158135.0,1522498.0,6498.0,1674135.0,157523.58678248,5886.58678248,1516611.41321752,58.397903,0.05528661,0.871772,0.027500387,0.60863,0.60863,0.3180652,3939.5867,0.865653,4.289187,4.278058,4.2941656,4.3062186,4.382432,4.322266,67.46109990209172,397.66191670815044,80.61017305526642,t
just~plain,just,plain,710,19.346926,4309.26153,1.9912772,0.60624725,0.024632793,0.622807,0.024893066,28522,1140,1680633,710.0,27812.0,430.0,1651681.0,28522.0,1652111.0,1140.0,1679493.0,28502.653075359,1120.653075359,1650990.346924641,25.919748,0.0478727,1.5646464,0.024632793,0.60624725,0.60624725,0.31544003,690.6531,0.9727508,6.121064,6.0960116,6.1322713,6.159398,6.3308907,6.1955104,26.645825188948457,168.88457596832222,33.76388603226827,j
much~deeper,much,deeper,612,14.078154,3913.3535,2.0590055,0.6024928,0.025455186,0.6163142,0.025685146,23827,993,1680633,612.0,23215.0,381.0,1656425.0,23827.0,1656806.0,993.0,1679640.0,23812.921845519,978.921845519,1655827.078154481,24.169558,0.04931507,1.6382056,0.025455186,0.6024928,0.6024928,0.313974,597.9219,0.9769965,6.313493,6.2867217,6.3254676,6.3544517,6.537637,6.3930326,24.73863375370596,154.35996890385798,31.51190251317746,m
more~urgent,more,urgent,955,214.75914,2097.94694,1.1808422,0.5865381,0.003121003,0.7561362,0.003341813,285773,1263,1680633,955.0,284818.0,308.0,1394552.0,285773.0,1394860.0,1263.0,1679370.0,285558.240859248,1048.240859248,1393811.759140752,23.953632,0.006654218,0.64805174,0.003121003,0.5865381,0.5865381,0.29482952,740.24084,0.77512133,3.4355166,3.409535,3.447154,3.475361,3.6549423,3.5129957,30.903074280724887,534.5774031887244,35.53871128783372,m
as~simple,as,simple,15991,1619.1582,58011.6603,1.4662732,0.57575315,0.14298724,0.630958,0.1489322,107371,25344,1680633,15991.0,91380.0,9353.0,1563909.0,107371.0,1573262.0,25344.0,1655289.0,105751.84184709,23724.84184709,1549537.15815291,113.65135,0.24098256,0.99458635,0.14298724,0.57575315,0.57575315,0.3593702,14371.842,0.89874566,4.5488243,4.543407,4.5512466,4.5571074,4.594076,4.564905,126.45552577882866,327.6751440069875,159.1979899370592,a
too~common,too,common,4919,710.1163,14140.69104,1.2687141,0.5602053,0.029380223,0.65178216,0.031106332,158135,7547,1680633,4919.0,153216.0,2628.0,1519870.0,158135.0,1522498.0,7547.0,1673086.0,157424.883725358,6836.883725358,1515661.116274642,60.010677,0.05937881,0.8405474,0.029380223,0.5602053,0.5602053,0.29479274,4208.884,0.8556381,3.9900491,3.9800584,3.9945178,4.005333,4.0736322,4.0197263,70.13558298039591,397.66191670815044,86.87347120957007,t
