           l1  l2                              f   E11  r.log.likelihood  r.odds.ratio.disc  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  am.log.likelihood  am.odds.ratio.disc  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple       f1    f2         N  
  potentially  budget-busting                  9  0.02             48122               1430          187       190618                   1              292809             106.97                3.86        0.9974         0.000               1.0000                0.000   188930     9  71961373  
  potentially  tying                           9  0.02             48122               1430          187       190618                   1              292809             106.97                3.86        0.9974         0.000               1.0000                0.000   188930     9  71961373  
  potentially  case-dispositive                6  0.02             64128               1806          189       202742                   1              312684              71.31                3.69        0.9974         0.000               1.0000                0.000   188930     6  71961373  
  potentially  career-killing                  5  0.01             72930               2027          190       207821                   1              321344              59.43                3.62        0.9974         0.000               1.0000                0.000   188930     5  71961373  
       mostly  property-linked                14  0.04             35310               1156          191       178231                   1              271986             164.84                4.02        0.9972         0.000               1.0000                0.000   199676    14  71961373  
       mostly  minke                           7  0.02             58005               1717          192       199855                   1              308293              82.42                3.73        0.9972         0.000               1.0000                0.000   199676     7  71961373  
        fully  enclosable                      9  0.03             49042               1592          193       195449                   1              300732             104.08                3.79        0.9969         0.000               1.0000                0.000   221791     9  71961373  
        fully  enclosed                        6  0.02             65432               2017          194       207194                   1              320408              69.39                3.62        0.9969         0.000               1.0000                0.000   221791     6  71961373  
        fully  rotateable                      5  0.02             74319               2203          195       211984                   1              328008              57.82                3.55        0.9969         0.000               1.0000                0.000   221791     5  71961373  
        fully  horn-loaded                     5  0.02             74319               2203          195       211984                   1              328008              57.82                3.55        0.9969         0.000               1.0000                0.000   221791     5  71961373  
     entirely  reader-supported               12  0.04             40906               1510          197       192657                   1              296170             134.15                3.82        0.9963         0.000               1.0000                0.000   268856    12  71961373  
        super  bowl-winning                   32  0.13             20387                898          198       161972                   1              245832             352.71                4.20        0.9960         0.000               1.0000                0.000   290876    32  71961373  
        super  bowl-sized                     21  0.08             27606               1143          199       177231                   1              270268             231.46                4.03        0.9960         0.000               1.0000                0.000   290876    21  71961373  
        super  bowl-related                   14  0.06             37032               1441          200       190300                   1              292249             154.31                3.85        0.9960         0.000               1.0000                0.000   290876    14  71961373  
        super  flyweight                      11  0.04             43963               1670          201       197663                   1              304275             121.24                3.75        0.9960         0.000               1.0000                0.000   290876    11  71961373  
        super  dooper                         10  0.04             47073               1761          202       200430                   1              309635             110.22                3.71        0.9960         0.000               1.0000                0.000   290876    10  71961373  
        super  hero-esque                      7  0.03             60693               2157          203       210342                   1              325924              77.15                3.57        0.9960         0.000               1.0000                0.000   290876     7  71961373  
        super  saiyan                          6  0.02             67625               2340          204       214227                   1              332828              66.13                3.51        0.9960         0.000               1.0000                0.000   290876     6  71961373  
        super  hero-themed                     6  0.02             67625               2340          204       214227                   1              332828              66.13                3.51        0.9960         0.000               1.0000                0.000   290876     6  71961373  
        super  absorben                        5  0.02             76838               2577          206       218571                   1              340139              55.11                3.43        0.9960         0.000               1.0000                0.000   290876     5  71961373  
        super  fund-owned                      5  0.02             76838               2577          206       218571                   1              340139              55.11                3.43        0.9960         0.000               1.0000                0.000   290876     5  71961373  
      totally  photosho                        9  0.04             51530               2019          208       206482                   1              319078              97.25                3.62        0.9955         0.000               1.0000                0.000   324129     9  71961373  
      totally  extraperitoneal                 7  0.03             61529               2301          209       213070                   1              330197              75.64                3.52        0.9955         0.000               1.0000                0.000   324129     7  71961373  
   absolutely  charge-free                     6  0.03             68725               2511          210       217198                   1              338287              64.63                3.45        0.9954         0.000               1.0000                0.000   329546     6  71961373  
   especially  florentina                     11  0.06             45277               1925          211       204025                   1              314903             116.40                3.66        0.9950         0.000               1.0000                0.000   362540    11  71961373  
   especially  waterfowl                       5  0.03             79051               2960          212       223621                   1              349702              52.91                3.34        0.9950         0.000               1.0000                0.000   362540     5  71961373  
 increasingly  post-idea                       8  0.04             57142               2322          213       213298                   1              330759              84.17                3.51        0.9948         0.000               1.0000                0.000   373633     8  71961373  
        truly  conjugial                       5  0.03             79674               3083          214       225165                   1              353072              52.26                3.31        0.9946         0.000               1.0000                0.000   386904     5  71961373  
          far  fetched                        31  0.17             21775               1106          215       175004                   1              267183             321.50                4.05        0.9944         0.000               1.0000                0.000   402768    31  71961373  
        super  duper                         626  2.53              2022                357          216        52624                 609               67099            6886.23                5.01        0.9944         0.002               0.9984                0.002   290876   627  71961373  
          all  polyfiber                       7  0.04             63385               2624          217       218576                   1              340292              72.44                3.42        0.9943         0.000               1.0000                0.000   407269     7  71961373  
          all  spinnin                         6  0.03             70690               2862          218       222166                   1              347162              62.09                3.36        0.9943         0.000               1.0000                0.000   407269     6  71961373  
          all  mind-wrought                    6  0.03             70690               2862          218       222166                   1              347162              62.09                3.36        0.9943         0.000               1.0000                0.000   407269     6  71961373  
          all  a-glow                          6  0.03             70690               2862          218       222166                   1              347162              62.09                3.36        0.9943         0.000               1.0000                0.000   407269     6  71961373  
          all  ready-to-hang                   5  0.03             80214               3196          221       226275                   1              354290              51.74                3.29        0.9943         0.000               1.0000                0.000   407269     5  71961373  
          all  expenses-paid                   5  0.03             80214               3196          221       226275                   1              354290              51.74                3.29        0.9943         0.000               1.0000                0.000   407269     5  71961373  
          all  a-glitter                       5  0.03             80214               3196          221       226275                   1              354290              51.74                3.29        0.9943         0.000               1.0000                0.000   407269     5  71961373  
         only  travelbon                      19  0.11             31297               1538          224       193143                   1              296897             194.33                3.81        0.9940         0.000               1.0000                0.000   432612    19  71961373  
         only  picosecond                     12  0.07             43571               2038          225       206505                   1              319218             122.74                3.62        0.9940         0.000               1.0000                0.000   432612    12  71961373  
         only  semi-done                      11  0.07             46417               2132          226       208875                   1              322890             112.51                3.58        0.9940         0.000               1.0000                0.000   432612    11  71961373  
         only  multi-drop                      7  0.04             63949               2724          227       219921                   1              342148              71.60                3.39        0.9940         0.000               1.0000                0.000   432612     7  71961373  
         only  half-kiddingly                  6  0.04             71282               2988          228       223497                   1              348592              61.37                3.33        0.9940         0.000               1.0000                0.000   432612     6  71961373  
         only  third-best                      6  0.04             71282               2988          228       223497                   1              348592              61.37                3.33        0.9940         0.000               1.0000                0.000   432612     6  71961373  
         only  non-president                   6  0.04             71282               2988          228       223497                   1              348592              61.37                3.33        0.9940         0.000               1.0000                0.000   432612     6  71961373  
         only  standard-definition             6  0.04             71282               2988          228       223497                   1              348592              61.37                3.33        0.9940         0.000               1.0000                0.000   432612     6  71961373  
         only  single-premium                  5  0.03             80811               3306          232       227481                   1              356573              51.14                3.26        0.9940         0.000               1.0000                0.000   432612     5  71961373  
          now  lettest                        59  0.36             13849                806          233       153650                   1              231803             603.35                4.29        0.9940         0.000               1.0000                0.000   433043    59  71961373  
          now  almost-forgotten               15  0.09             37183               1766          234       200203                   1              309302             153.39                3.71        0.9940         0.000               1.0000                0.000   433043    15  71961373  
          now  tanzania                        8  0.05             58315               2525          235       216837                   1              337426              81.81                3.45        0.9940         0.000               1.0000                0.000   433043     8  71961373  
          now  instant-cast                    6  0.04             71297               2995          236       223519                   1              348863              61.36                3.33        0.9940         0.000               1.0000                0.000   433043     6  71961373  
          now  microsoft-owned                 6  0.04             71297               2995          236       223519                   1              348863              61.36                3.33        0.9940         0.000               1.0000                0.000   433043     6  71961373  
          now  defunkt                         5  0.03             80825               3309          238       227509                   1              356923              51.13                3.26        0.9940         0.000               1.0000                0.000   433043     5  71961373  
          now  83-year-old                     5  0.03             80825               3309          238       227509                   1              356923              51.13                3.26        0.9940         0.000               1.0000                0.000   433043     5  71961373  
          now  25-member                       5  0.03             80825               3309          238       227509                   1              356923              51.13                3.26        0.9940         0.000               1.0000                0.000   433043     5  71961373  
          now  defunt                          5  0.03             80825               3309          238       227509                   1              356923              51.13                3.26        0.9940         0.000               1.0000                0.000   433043     5  71961373  
       almost  mantra-like                    10  0.06             49700               2239          242       211377                   1              327548             102.24                3.54        0.9940         0.000               1.0000                0.000   433607    10  71961373  
       almost  ivesian                         5  0.03             80844               3318          243       227533                   1              357391              51.12                3.26        0.9940         0.000               1.0000                0.000   433607     5  71961373  
       almost  bi-paracontact                  5  0.03             80844               3318          243       227533                   1              357391              51.12                3.26        0.9940         0.000               1.0000                0.000   433607     5  71961373  
       almost  novel-like                      5  0.03             80844               3318          243       227533                   1              357391              51.12                3.26        0.9940         0.000               1.0000                0.000   433607     5  71961373  
   completely  spectrum                       32  0.26             22455               1347          246       186055                   1              284575             308.45                3.90        0.9919         0.000               1.0000                0.000   580752    32  71961373  
   completely  viceless                        9  0.07             55926               2823          247       220939                   1              345048              86.75                3.37        0.9919         0.000               1.0000                0.000   580752     9  71961373  
   completely  assembled                       6  0.05             74311               3609          248       229779                   1              360077              57.83                3.20        0.9919         0.000               1.0000                0.000   580752     6  71961373  
   relatively  noncontagious                   6  0.05             74338               3619          249       229825                   1              360381              57.80                3.20        0.9919         0.000               1.0000                0.000   582383     6  71961373  
         just  whistlin                       13  0.11             43140               2335          250       212917                   1              330041             124.55                3.51        0.9917         0.000               1.0000                0.000   597938    13  71961373  
         just  another                        10  0.08             52083               2704          251       219192                   1              340942              95.81                3.40        0.9917         0.000               1.0000                0.000   597938    10  71961373  
         just  4-of-15                         9  0.07             56162               2883          252       221646                   1              346392              86.23                3.36        0.9917         0.000               1.0000                0.000   597938     9  71961373  
         just  plain-old                       9  0.07             56162               2883          252       221646                   1              346392              86.23                3.36        0.9917         0.000               1.0000                0.000   597938     9  71961373  
         just  3-of-16                         8  0.07             60973               3091          254       224355                   1              351345              76.65                3.31        0.9917         0.000               1.0000                0.000   597938     8  71961373  
         just  joshin                          8  0.07             60973               3091          254       224355                   1              351345              76.65                3.31        0.9917         0.000               1.0000                0.000   597938     8  71961373  
         just  1-of-11                         8  0.07             60973               3091          254       224355                   1              351345              76.65                3.31        0.9917         0.000               1.0000                0.000   597938     8  71961373  
         just  ask                             7  0.06             67003               3351          257       227207                   1              356148              67.07                3.25        0.9917         0.000               1.0000                0.000   597938     7  71961373  
         just  1-of-9                          6  0.05             74647               3676          258       230310                   1              361026              57.48                3.19        0.9917         0.000               1.0000                0.000   597938     6  71961373  
         just  finger-tight                    6  0.05             74647               3676          258       230310                   1              361026              57.48                3.19        0.9917         0.000               1.0000                0.000   597938     6  71961373  
         just  3-of-18                         6  0.05             74647               3676          258       230310                   1              361026              57.48                3.19        0.9917         0.000               1.0000                0.000   597938     6  71961373  
         just  spitballin                      5  0.04             84381               4098          261       233381                   1              366092              47.90                3.12        0.9917         0.000               1.0000                0.000   597938     5  71961373  
         just  6-for-25                        5  0.04             84381               4098          261       233381                   1              366092              47.90                3.12        0.9917         0.000               1.0000                0.000   597938     5  71961373  
         just  corey                           5  0.04             84381               4098          261       233381                   1              366092              47.90                3.12        0.9917         0.000               1.0000                0.000   597938     5  71961373  
         just  7-for-27                        5  0.04             84381               4098          261       233381                   1              366092              47.90                3.12        0.9917         0.000               1.0000                0.000   597938     5  71961373  
         just  5-for-22                        5  0.04             84381               4098          261       233381                   1              366092              47.90                3.12        0.9917         0.000               1.0000                0.000   597938     5  71961373  
         just  2-for-17                        5  0.04             84381               4098          261       233381                   1              366092              47.90                3.12        0.9917         0.000               1.0000                0.000   597938     5  71961373  
         just  3-of-9                          5  0.04             84381               4098          261       233381                   1              366092              47.90                3.12        0.9917         0.000               1.0000                0.000   597938     5  71961373  
       always  garaged                        14  0.12             40964               2259          268       211268                   1              327182             133.84                3.53        0.9916         0.000               1.0000                0.000   604097    14  71961373  
       always  cock-hungered                   5  0.04             84502               4133          269       233591                   1              366586              47.80                3.11        0.9916         0.000               1.0000                0.000   604097     5  71961373  
       highly  enantioselective               11  0.11             50190               2904          270       221720                   1              346631             100.91                3.35        0.9898         0.000               1.0000                0.000   732924    11  71961373  
       highly  recommende                     10  0.10             53722               3077          271       223893                   1              350436              91.74                3.31        0.9898         0.000               1.0000                0.000   732924    10  71961373  
       highly  adsorbent                       6  0.06             76905               4199          272       233786                   1              366966              55.04                3.10        0.9898         0.000               1.0000                0.000   732924     6  71961373  
       highly  censor-resistant                5  0.05             86859               4665          273       236568                   1              370919              45.87                3.03        0.9898         0.000               1.0000                0.000   732924     5  71961373  
       highly  reguarded                       5  0.05             86859               4665          273       236568                   1              370919              45.87                3.03        0.9898         0.000               1.0000                0.000   732924     5  71961373  
       highly  recommend-estate                5  0.05             86859               4665          273       236568                   1              370919              45.87                3.03        0.9898         0.000               1.0000                0.000   732924     5  71961373  
        still  kalilily                       20  0.21             32927               2133          276       208227                   1              321997             181.61                3.58        0.9893         0.000               1.0000                0.000   767897    20  71961373  
        still  rings                           8  0.09             63281               3641          277       229632                   1              359633              72.64                3.20        0.9893         0.000               1.0000                0.000   767897     8  71961373  
        still  dancin                          7  0.07             69543               3951          278       231957                   1              363544              63.56                3.14        0.9893         0.000               1.0000                0.000   767897     7  71961373  
        still  holdin                          5  0.05             87448               4793          279       237231                   1              372620              45.40                3.01        0.9893         0.000               1.0000                0.000   767897     5  71961373  
        still  cheese-writ-large               5  0.05             87448               4793          279       237231                   1              372620              45.40                3.01        0.9893         0.000               1.0000                0.000   767897     5  71961373  
          far  away                         1150  6.48              1281                690          281        45327                 610               56467           11844.59                4.44        0.9884         0.003               0.9939                0.003   402768  1157  71961373  
    massively  multiplayer                   159  0.04              4484                208          282        22067                 613               25208            2629.48                5.43        0.9873         0.009               0.9876                0.009    17322   161  71961373  
        quite  oftennew                        9  0.12             60676               4008          283       231978                   1              363777              77.17                3.13        0.9863         0.000               1.0000                0.000   988755     9  71961373  
        quite  smple                           8  0.11             65942               4297          284       233991                   1              367247              68.60                3.09        0.9863         0.000               1.0000                0.000   988755     8  71961373  
         even  fourth-generation               8  0.12             66482               4432          285       234800                   1              368689              67.79                3.06        0.9855         0.000               1.0000                0.000  1040332     8  71961373  
         even  lovlier                         6  0.09             81182               5197          286       238881                   1              374971              50.84                2.95        0.9855         0.000               1.0000                0.000  1040332     6  71961373  
         even  non-coders                      6  0.09             81182               5197          286       238881                   1              374971              50.84                2.95        0.9855         0.000               1.0000                0.000  1040332     6  71961373  
         even  teenier                         6  0.09             81182               5197          286       238881                   1              374971              50.84                2.95        0.9855         0.000               1.0000                0.000  1040332     6  71961373  
         even  wilier                          5  0.07             91591               5716          289       241152                   1              378866              42.37                2.87        0.9855         0.000               1.0000                0.000  1040332     5  71961373  
         even  paltrier                        5  0.07             91591               5716          289       241152                   1              378866              42.37                2.87        0.9855         0.000               1.0000                0.000  1040332     5  71961373  
         even  multi-rack                      5  0.07             91591               5716          289       241152                   1              378866              42.37                2.87        0.9855         0.000               1.0000                0.000  1040332     5  71961373  
         also  vaialble                       42  0.62             20344               1672          292       196276                   1              302222             353.95                3.75        0.9852         0.000               1.0000                0.000  1064426    42  71961373  
         also  bestsellers-paper-s-nyt        22  0.33             32392               2432          293       214174                   1              332662             185.40                3.48        0.9852         0.000               1.0000                0.000  1064426    22  71961373  
         also  asst                           20  0.30             34760               2566          294       216424                   1              336029             168.55                3.44        0.9852         0.000               1.0000                0.000  1064426    20  71961373  
         also  co-investigator                15  0.22             42674               3056          295       223177                   1              348219             126.41                3.31        0.9852         0.000               1.0000                0.000  1064426    15  71961373  
         also  rans                           13  0.19             47285               3339          296       226365                   1              354687             109.56                3.25        0.9852         0.000               1.0000                0.000  1064426    13  71961373  
         also  rare-earth                     13  0.19             47285               3339          296       226365                   1              354687             109.56                3.25        0.9852         0.000               1.0000                0.000  1064426    13  71961373  
         also  cross-appointed                12  0.18             50104               3508          298       228110                   1              358229             101.13                3.22        0.9852         0.000               1.0000                0.000  1064426    12  71961373  
         also  sprach                          6  0.09             81461               5267          299       239178                   1              375713              50.56                2.94        0.9852         0.000               1.0000                0.000  1064426     6  71961373  
         also  co-convenor                     5  0.07             91926               5811          300       241445                   1              379459              42.14                2.86        0.9852         0.000               1.0000                0.000  1064426     5  71961373  
         less  hastle                          5  0.08             92885               6077          301       242209                   1              380961              41.46                2.84        0.9842         0.000               1.0000                0.000  1138786     5  71961373  
         less  law-talking                     5  0.08             92885               6077          301       242209                   1              380961              41.46                2.84        0.9842         0.000               1.0000                0.000  1138786     5  71961373  
         less  trammeled                       5  0.08             92885               6077          301       242209                   1              380961              41.46                2.84        0.9842         0.000               1.0000                0.000  1138786     5  71961373  
         best  buy                           179  0.13              4566                419          304        40410                 615               49656            2565.01                4.86        0.9828         0.003               0.9835                0.003    51182   182  71961373  
        smack  dab                           171  0.00              2824                 11          305          255                 616                 256            4695.11                8.81        0.9828         0.972               0.9828                0.972      176   174  71961373  
        nerve  wracking                      527  0.00              1146                 10          306          222                 620                 240           13362.53                8.87        0.9796         0.992               0.9796                0.992      531   538  71961373  
       pretty  pleeeease                      50  1.05             19093               1866          307       201520                   1              310921             386.54                3.67        0.9790         0.000               1.0000                0.000  1507900    50  71961373  
       pretty  prostitut                      23  0.48             33462               2937          308       221346                   1              345932             177.81                3.34        0.9790         0.000               1.0000                0.000  1507900    23  71961373  
       pretty  alley-oop                       7  0.15             77823               5988          309       241610                   1              379905              54.12                2.85        0.9790         0.000               1.0000                0.000  1507900     7  71961373  
       pretty  damm                            6  0.13             86192               6486          310       243312                   1              382745              46.38                2.78        0.9790         0.000               1.0000                0.000  1507900     6  71961373  
       pretty  hilltop                         5  0.10             97127               7188          311       245231                   1              385420              38.65                2.71        0.9790         0.000               1.0000                0.000  1507900     5  71961373  
       pretty  jacquard                        5  0.10             97127               7188          311       245231                   1              385420              38.65                2.71        0.9790         0.000               1.0000                0.000  1507900     5  71961373  
       pretty  fat-bosomed                     5  0.10             97127               7188          311       245231                   1              385420              38.65                2.71        0.9790         0.000               1.0000                0.000  1507900     5  71961373  
       pretty  jaguar                          5  0.10             97127               7188          311       245231                   1              385420              38.65                2.71        0.9790         0.000               1.0000                0.000  1507900     5  71961373  
  potentially  game-tying                     50  0.13             14172               1027          315       126726                 619              186236             584.43                4.11        0.9778         0.000               0.9804                0.000   188930    51  71961373  
        about  schmidt                        46  0.05             13431                641          316        90361                 621              126212             629.36                4.51        0.9778         0.001               0.9787                0.001    69284    47  71961373  
         bone  marrow                        993  0.02               694                 42          317          493                 623                 494           22804.82                7.10        0.9764         0.813               0.9764                0.813     1222  1017  71961373  
         fast  bowler                        202  0.02              3441                169          318         9967                 624               10631            3691.09                5.59        0.9758         0.029               0.9758                0.029     6997   207  71961373  
    medically  induced                       191  0.05              3898                308          319        19976                 626               22604            3122.98                5.15        0.9742         0.011               0.9745                0.011    18029   196  71961373  
        along  came                           34  0.00             12378                124          320        14729                 629               16110             703.41                5.92        0.9714         0.017               0.9714                0.017     2043    35  71961373  
         only  half-kidding                   42  0.26             17981               1891          321       166714                 622              253982             420.10                3.67        0.9707         0.000               0.9767                0.000   432612    43  71961373  
         fait  accompli                      222  0.00              2296                 17          322          243                 630                 252            5967.24                8.59        0.9694         0.978               0.9694                0.978      227   229  71961373  
          sui  generis                        29  0.00             10368                  9          323          260                 633                 261             894.47                8.97        0.9667         0.967               0.9667                0.967       30    30  71961373  
 magnetically  levitated                      29  0.00             12756                 74          324         6277                 633                6555             677.44                6.44        0.9667         0.054               0.9667                0.054      538    30  71961373  
        ultra  vires                          77  0.01              7238                179          325        15041                 638               16528            1457.32                5.53        0.9624         0.016               0.9625                0.016     4772    80  71961373  
         only  half-joking                   182  1.13              6075               1904          326       107866                 632              155236            1808.52                3.67        0.9621         0.000               0.9681                0.000   432612   188  71961373  
        above  reproach                      575  0.03              1318                144          327         2601                 640                2643           11355.17                5.78        0.9599         0.169               0.9599                0.169     3402   599  71961373  
          now  change                         28  0.17             24184               2370          328       180924                 636              276083             277.64                3.50        0.9595         0.000               0.9655                0.000   433043    29  71961373  
          too  matchy-matchy                   7  0.29             88543               9287          329       248236                   1              390430              44.59                2.54        0.9586         0.000               1.0000                0.000  2976740     7  71961373  
          too  peopley                         6  0.25             97808              10176          330       249407                   1              392227              38.22                2.48        0.9586         0.000               1.0000                0.000  2976740     6  71961373  
          too  smallxxx                        5  0.21            109069              11303          331       250748                   1              394908              31.85                2.41        0.9586         0.000               1.0000                0.000  2976740     5  71961373  
          too  shaby                           5  0.21            109069              11303          331       250748                   1              394908              31.85                2.41        0.9586         0.000               1.0000                0.000  2976740     5  71961373  
       highly  commended                      31  0.33             24337               3076          333       194242                 631              298730             275.51                3.31        0.9586         0.000               0.9688                0.000   732924    32  71961373  
      lightly  raced                          23  0.00             18530                332          334        49056                 642               61876             403.40                5.08        0.9582         0.002               0.9583                0.002     9344    24  71961373  
      ceteris  paribus                        66  0.00              5726                  5          335           10                 647                   1            1942.38                9.44        0.9565         1.000               0.9565                1.000       66    69  71961373  
        fully  multi-coated                  142  0.46              6761               1448          336        91713                 641              128463            1592.04                3.85        0.9564         0.001               0.9595                0.001   221791   148  71961373  
       longer  life-span                      22  0.00             19440                368          337        55295                 647               70940             377.38                4.98        0.9564         0.002               0.9565                0.002    11259    23  71961373  
         over  whelming                      220  0.07              3624                435          338        21182                 647               24141            3467.71                4.83        0.9562         0.010               0.9565                0.010    22661   230  71961373  
        fully  sublicensable                  23  0.07             25579               1780          339       164178                 642              249838             257.67                3.70        0.9553         0.000               0.9583                0.000   221791    24  71961373  
           as  am-nyt-budget                  50  2.25             22360               2994          340       220979                   1              345220             310.31                3.33        0.9551         0.000               1.0000                0.000  3231640    50  71961373  
           as  bc-music                       45  2.02             24101               3190          341       223422                   1              348512             279.28                3.29        0.9551         0.000               1.0000                0.000  3231640    45  71961373  
           as  bc-mexico                      37  1.66             27791               3614          342       227745                   1              357863             229.63                3.20        0.9551         0.000               1.0000                0.000  3231640    37  71961373  
           as  bc-tv                          32  1.44             30819               3973          343       230570                   1              361651             198.60                3.14        0.9551         0.000               1.0000                0.000  3231640    32  71961373  
           as  bc-china                       26  1.17             35898               4514          344       234085                   1              367506             161.36                3.05        0.9551         0.000               1.0000                0.000  3231640    26  71961373  
           as  bc-movies                      24  1.08             37965               4738          345       235372                   1              369511             148.95                3.02        0.9551         0.000               1.0000                0.000  3231640    24  71961373  
           as  bc-bosnia                      20  0.90             43242               5245          346       237957                   1              373452             124.13                2.94        0.9551         0.000               1.0000                0.000  3231640    20  71961373  
           as  bc-focus-tech                  19  0.85             44821               5386          347       238613                   1              374777             117.92                2.92        0.9551         0.000               1.0000                0.000  3231640    19  71961373  
           as  bc-health                      19  0.85             44821               5386          347       238613                   1              374777             117.92                2.92        0.9551         0.000               1.0000                0.000  3231640    19  71961373  
           as  bc-educ                        19  0.85             44821               5386          347       238613                   1              374777             117.92                2.92        0.9551         0.000               1.0000                0.000  3231640    19  71961373  
           as  bc-focus-money                 18  0.81             46650               5539          350       239333                   1              376105             111.71                2.90        0.9551         0.000               1.0000                0.000  3231640    18  71961373  
           as  bc-media                       17  0.76             48603               5746          351       240059                   1              377401             105.51                2.87        0.9551         0.000               1.0000                0.000  3231640    17  71961373  
           as  bc-medic                       17  0.76             48603               5746          351       240059                   1              377401             105.51                2.87        0.9551         0.000               1.0000                0.000  3231640    17  71961373  
           as  bc-justice                     17  0.76             48603               5746          351       240059                   1              377401             105.51                2.87        0.9551         0.000               1.0000                0.000  3231640    17  71961373  
           as  bc-israel                      17  0.76             48603               5746          351       240059                   1              377401             105.51                2.87        0.9551         0.000               1.0000                0.000  3231640    17  71961373  
           as  bc-tech                        17  0.76             48603               5746          351       240059                   1              377401             105.51                2.87        0.9551         0.000               1.0000                0.000  3231640    17  71961373  
           as  bc-olym                        16  0.72             50770               5978          356       240775                   1              378602              99.30                2.85        0.9551         0.000               1.0000                0.000  3231640    16  71961373  
           as  bc-science                     16  0.72             50770               5978          356       240775                   1              378602              99.30                2.85        0.9551         0.000               1.0000                0.000  3231640    16  71961373  
           as  bc-books                       13  0.58             58866               6728          358       243194                   1              382591              80.68                2.76        0.9551         0.000               1.0000                0.000  3231640    13  71961373  
           as  hildlike                       12  0.54             62184               7025          359       244063                   1              383624              74.48                2.73        0.9551         0.000               1.0000                0.000  3231640    12  71961373  
           as  bc-entertain                   12  0.54             62184               7025          359       244063                   1              383624              74.48                2.73        0.9551         0.000               1.0000                0.000  3231640    12  71961373  
           as  bc-relig                       12  0.54             62184               7025          359       244063                   1              383624              74.48                2.73        0.9551         0.000               1.0000                0.000  3231640    12  71961373  
           as  bc-periscope-newsweek-nytsf    11  0.49             66129               7438          362       244962                   1              384947              68.27                2.69        0.9551         0.000               1.0000                0.000  3231640    11  71961373  
           as  bc-clinton                     11  0.49             66129               7438          362       244962                   1              384947              68.27                2.69        0.9551         0.000               1.0000                0.000  3231640    11  71961373  
           as  bc-thanksgiv-voices            11  0.49             66129               7438          362       244962                   1              384947              68.27                2.69        0.9551         0.000               1.0000                0.000  3231640    11  71961373  
           as  bc-cover                        9  0.40             76146               8413          365       246830                   1              388055              55.86                2.61        0.9551         0.000               1.0000                0.000  3231640     9  71961373  
           as  bc-fashion                      9  0.40             76146               8413          365       246830                   1              388055              55.86                2.61        0.9551         0.000               1.0000                0.000  3231640     9  71961373  
           as  appose                          9  0.40             76146               8413          365       246830                   1              388055              55.86                2.61        0.9551         0.000               1.0000                0.000  3231640     9  71961373  
           as  bc-britain                      9  0.40             76146               8413          365       246830                   1              388055              55.86                2.61        0.9551         0.000               1.0000                0.000  3231640     9  71961373  
           as  bc-environ                      9  0.40             76146               8413          365       246830                   1              388055              55.86                2.61        0.9551         0.000               1.0000                0.000  3231640     9  71961373  
           as  bc-millennium                   8  0.36             82450               9046          370       247830                   1              389889              49.65                2.56        0.9551         0.000               1.0000                0.000  3231640     8  71961373  
           as  bc-russia                       8  0.36             82450               9046          370       247830                   1              389889              49.65                2.56        0.9551         0.000               1.0000                0.000  3231640     8  71961373  
           as  bc-family                       8  0.36             82450               9046          370       247830                   1              389889              49.65                2.56        0.9551         0.000               1.0000                0.000  3231640     8  71961373  
           as  bc-mideast                      8  0.36             82450               9046          370       247830                   1              389889              49.65                2.56        0.9551         0.000               1.0000                0.000  3231640     8  71961373  
           as  bc-food                         8  0.36             82450               9046          370       247830                   1              389889              49.65                2.56        0.9551         0.000               1.0000                0.000  3231640     8  71961373  
           as  bc-focus                        8  0.36             82450               9046          370       247830                   1              389889              49.65                2.56        0.9551         0.000               1.0000                0.000  3231640     8  71961373  
           as  bc-japan                        8  0.36             82450               9046          370       247830                   1              389889              49.65                2.56        0.9551         0.000               1.0000                0.000  3231640     8  71961373  
           as  bc-latam                        8  0.36             82450               9046          370       247830                   1              389889              49.65                2.56        0.9551         0.000               1.0000                0.000  3231640     8  71961373  
           as  bc-campaign                     7  0.31             90105               9800          378       248856                   1              391420              43.44                2.50        0.9551         0.000               1.0000                0.000  3231640     7  71961373  
           as  bc-crime                        7  0.31             90105               9800          378       248856                   1              391420              43.44                2.50        0.9551         0.000               1.0000                0.000  3231640     7  71961373  
           as  bc-theater                      7  0.31             90105               9800          378       248856                   1              391420              43.44                2.50        0.9551         0.000               1.0000                0.000  3231640     7  71961373  
           as  co-plaintiffs                   6  0.27             99404              10756          381       250025                   1              393196              37.24                2.44        0.9551         0.000               1.0000                0.000  3231640     6  71961373  
           as  bc-newsmakers                   6  0.27             99404              10756          381       250025                   1              393196              37.24                2.44        0.9551         0.000               1.0000                0.000  3231640     6  71961373  
           as  bc-chile                        6  0.27             99404              10756          381       250025                   1              393196              37.24                2.44        0.9551         0.000               1.0000                0.000  3231640     6  71961373  
           as  bc-oj                           6  0.27             99404              10756          381       250025                   1              393196              37.24                2.44        0.9551         0.000               1.0000                0.000  3231640     6  71961373  
           as  bc-space                        5  0.22            110704              11913          385       251373                   1              395667              31.03                2.37        0.9551         0.000               1.0000                0.000  3231640     5  71961373  
           as  bc-whitewater                   5  0.22            110704              11913          385       251373                   1              395667              31.03                2.37        0.9551         0.000               1.0000                0.000  3231640     5  71961373  
