         l1  l2                    f      E11  r.log.likelihood  r.odds.ratio.disc  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  am.log.likelihood  am.odds.ratio.disc  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple      f1     f2        N  
       most  earthquake-prone      6     0.33             17223               2099           51        45083                   1               70080              34.88                2.35        0.9453         0.000               1.0000                0.000  346992      6  6347362  
       most  awesomest             5     0.27             19348               2353           55        45667                   1               71243              29.06                2.28        0.9453         0.000               1.0000                0.000  346992      5  6347362  
       most  oft-cited             5     0.27             19348               2353           55        45667                   1               71243              29.06                2.28        0.9453         0.000               1.0000                0.000  346992      5  6347362  
       most  premiere              5     0.27             19348               2353           55        45667                   1               71243              29.06                2.28        0.9453         0.000               1.0000                0.000  346992      5  6347362  
     finely  diced                17     0.00              2921                 30           58         1812                  78                1897             337.32                5.49        0.9444         0.066               0.9444                0.066     257     18  6347362  
      above  reproach             96     0.01               579                 26           59          477                  80                 486            1878.76                5.60        0.9411         0.290               0.9412                0.290     331    102  6347362  
     double  digit                14     0.00              3404                 32           60         1925                  83                2013             280.21                5.46        0.9333         0.062               0.9333                0.062     227     15  6347362  
        too  shaby                 5     0.34             20269               2745           61        46359                   1               72511              26.85                2.18        0.9318         0.000               1.0000                0.000  433149      5  6347362  
   sexually  dimorphic            52     0.03              1451                127           62         5076                  86                5761             750.61                4.32        0.9280         0.015               0.9286                0.015    3556     56  6347362  
       just  sayin                45     0.60              2713                780           63        24522                  81               34841             371.43                3.01        0.9249         0.001               0.9375                0.001   79880     48  6347362  
       only  queerer              17     0.36              6498               1134           64        35146                  78               52966             124.94                2.75        0.9242         0.000               0.9444                0.000  128409     18  6347362  
    freshly  dug                  12     0.00              3753                 27           65         1569                  88                1635             249.77                5.59        0.9231         0.081               0.9231                0.081     149     13  6347362  
     highly  erodible             13     0.08              6382                599           66        27922                  86               40447             127.36                3.20        0.9229         0.000               0.9286                0.000   35908     14  6347362  
     mostly  hindus               12     0.02              5648                280           67        18269                  88               24766             149.42                3.75        0.9216         0.001               0.9231                0.001    9363     13  6347362  
  currently  off-market           24     0.05              3327                299           68        15270                  88               20068             286.38                3.71        0.9212         0.002               0.9231                0.002   12145     26  6347362  
    legally  binding             664     0.52               137                136           69          971                  93                 992            9313.25                4.27        0.9191         0.146               0.9197                0.146    4552    722  6347362  
       well  sign-posted          11     0.02              6127                319           70        19546                  94               26762             134.63                3.68        0.9151         0.001               0.9167                0.001   10217     12  6347362  
       bona  fide                 42     0.00              1060                  6           71           41                  95                  41            1042.32                7.38        0.9130         0.955               0.9130                0.955      44     46  6347362  
       more  suspected             9     0.78             14660               2285           72        45282                   1               70443              43.91                2.30        0.9128         0.000               1.0000                0.000  553482      9  6347362  
       more  infodownload          9     0.78             14660               2285           72        45282                   1               70443              43.91                2.30        0.9128         0.000               1.0000                0.000  553482      9  6347362  
       more  drama                 8     0.70             15980               2458           74        45659                   1               71038              39.03                2.25        0.9128         0.000               1.0000                0.000  553482      8  6347362  
       more  deaths                8     0.70             15980               2458           74        45659                   1               71038              39.03                2.25        0.9128         0.000               1.0000                0.000  553482      8  6347362  
       more  moderen               6     0.52             19257               2929           76        46531                   1               72885              29.27                2.13        0.9128         0.000               1.0000                0.000  553482      6  6347362  
       more  high-skilled          5     0.44             21413               3286           77        47079                   1               73872              24.40                2.06        0.9128         0.000               1.0000                0.000  553482      5  6347362  
       more  gladdening            5     0.44             21413               3286           77        47079                   1               73872              24.40                2.06        0.9128         0.000               1.0000                0.000  553482      5  6347362  
         so  farmy                 8     0.71             16077               2508           79        45735                   1               71484              38.67                2.24        0.9108         0.000               1.0000                0.000  566272      8  6347362  
       much  ado                  27     0.60              4590               1195           80        32286                  85               47730             194.74                2.71        0.9103         0.000               0.9310                0.000  131845     29  6347362  
       most  wanted              127     7.22              1551               1397           81        27860                  73               40182             696.31                2.60        0.9075         0.000               0.9621                0.000  346992    132  6347362  
       well  intentioned          97     0.17               952                273           82         6641                  96                7679            1182.27                3.76        0.9049         0.009               0.9065                0.009   10217    107  6347362  
    rapidly  urbanizing            9     0.00              5168                 48           83         3991                  98                4394             166.96                4.99        0.8999         0.021               0.9000                0.021     419     10  6347362  
       over  whelming             27     0.01              2446                113           84         5163                  98                5875             419.06                4.43        0.8997         0.014               0.9000                0.014    1899     30  6347362  
        far  outstripping          9     0.03              7981                518           85        26630                  98               38206              96.36                3.28        0.8967         0.000               0.9000                0.000   20945     10  6347362  
         as  hildlike             12     1.24             12521               2150           86        44907                   1               69689              54.45                2.34        0.8965         0.000               1.0000                0.000  656683     12  6347362  
         as  sackless             11     1.14             13326               2279           87        45179                   1               70256              49.91                2.30        0.8965         0.000               1.0000                0.000  656683     11  6347362  
         as  unoffending           9     0.93             15460               2590           88        45836                   1               71765              40.83                2.22        0.8965         0.000               1.0000                0.000  656683      9  6347362  
         as  clean-handed          5     0.52             22259               3752           89        47623                   1               74716              22.69                1.98        0.8965         0.000               1.0000                0.000  656683      5  6347362  
         as  followeth             5     0.52             22259               3752           89        47623                   1               74716              22.69                1.98        0.8965         0.000               1.0000                0.000  656683      5  6347362  
        too  shabby             5397   383.04                41               1539           91         5629                  74                6405           27241.05                2.54        0.8941         0.012               0.9615                0.012  433149   5613  6347362  
       very  least              3497   338.17                79                910           92         8875                  67               10752           15992.91                2.89        0.8931         0.006               0.9881                0.006  606530   3539  6347362  
        too  late              29868  2136.00                 1               1672           93         1763                  75                1846          150893.15                2.48        0.8904         0.069               0.9542                0.069  433149  31301  6347362  
       best  pound-for-pound       8     0.00              6876                173           94        13093                 102               16807             116.86                4.10        0.8884         0.003               0.8889                0.003    2890      9  6347362  
     nearly  mile-long             8     0.02              8485                474           95        25592                 102               36469              89.16                3.34        0.8863         0.000               0.8889                0.000   16305      9  6347362  
       very  own                4076   397.61                72               1290           96         8121                  68                9717           18353.33                2.66        0.8846         0.007               0.9796                0.007  606530   4161  6347362  
       most  talked-about         29     1.69              5531               2241           97        37929                  82               58077             153.97                2.31        0.8808         0.000               0.9355                0.000  346992     31  6347362  
     really  goodbye              29     0.92              4753               1761           98        34000                  97               50821             185.96                2.45        0.8774         0.000               0.9062                0.000  182968     32  6347362  
recursively  enumerable            7     0.00              4601                  7           99           66                 107                  68             193.99                7.33        0.8750         0.875               0.8750                0.875       8      8  6347362  
         ex  officio              14     0.00              2862                 13          100          209                 107                 211             346.33                6.51        0.8750         0.560               0.8750                0.560      25     16  6347362  
       slam  dunks                 7     0.00              5338                 21          101          934                 107                 955             160.78                5.90        0.8750         0.152               0.8750                0.152      46      8  6347362  
  otherwise  product-specific      7     0.01              8242                282          102        18510                 107               25057              92.37                3.75        0.8741         0.001               0.8750                0.001    5630      8  6347362  
      fully  seam-sealed           7     0.03             10189                702          103        30263                 107               44541              70.93                3.08        0.8709         0.000               0.8750                0.000   26031      8  6347362  
       most  instagrammed         12     0.71             11224               2821          104        42589                  88               66097              62.82                2.16        0.8684         0.000               0.9231                0.000  346992     13  6347362  
 previously  unreleased          251     0.25               352                224          105         2377                 113                2533            3326.63                3.90        0.8677         0.046               0.8685                0.046    5497    289  6347362  
      fully  ivorian               6     0.03             11590                767          106        31444                 114               46429              60.23                3.02        0.8530         0.000               0.8571                0.000   26031      7  6347362  
       very  first              6431   649.59                40               2561          107         6232                  77                7134           27479.00                2.22        0.8514         0.011               0.9460                0.011  606530   6798  6347362  
        all  atwitter              6     0.05             12745               1112          108        35328                 114               53285              53.22                2.77        0.8498         0.000               0.8571                0.000   46697      7  6347362  
       also  co-editor            12     0.11              7507               1078          109        31296                 114               46236             104.30                2.79        0.8491         0.000               0.8571                0.000   51048     14  6347362  
        now  deceased             17     0.06              4912                611          110        21514                 122               30081             178.02                3.19        0.8468         0.001               0.8500                0.001   20566     20  6347362  
       more  put-heavy            14     1.31             11459               3584          111        43801                  83               68008              61.14                2.01        0.8461         0.000               0.9333                0.000  553482     15  6347362  
     before  have                 11     0.00              4352                 50          112         2947                 123                3180             206.64                4.97        0.8461         0.034               0.8462                0.034     324     13  6347362  
       most  distinguishing       35     2.13              4910               2924          113        36861                 101               56012             178.11                2.13        0.8428         0.000               0.8974                0.000  346992     39  6347362  
       only  half-joking          12     0.28              9071               1982          114        37302                 114               56725              82.21                2.38        0.8369         0.000               0.8571                0.000  128409     14  6347362  
       most  capped                8     0.49             15602               3672          115        44152                 102               68472              40.34                1.99        0.8342         0.000               0.8889                0.000  346992      9  6347362  
    legally  enforcable            5     0.00             10677                300          116        19385                 129               26484              67.00                3.71        0.8326         0.001               0.8333                0.001    4552      6  6347362  
     mostly  non-elite             5     0.01             11659                436          117        24915                 129               35643              59.79                3.40        0.8319         0.001               0.8333                0.001    9363      6  6347362  
     nearly  four-year            10     0.03              7271                587          118        23846                 129               33674             108.49                3.21        0.8308         0.001               0.8333                0.001   16305     12  6347362  
     nearly  nine-month            5     0.02             12546                644          119        29216                 129               42382              54.24                3.15        0.8308         0.000               0.8333                0.000   16305      6  6347362  
     nearly  three-year            5     0.02             12546                644          119        29216                 129               42382              54.24                3.15        0.8308         0.000               0.8333                0.000   16305      6  6347362  
   slightly  pinker                5     0.02             12754                679          121        30056                 129               44225              53.16                3.11        0.8305         0.000               0.8333                0.000   18163      6  6347362  
      fully  homomorphic           5     0.02             13390                840          122        32683                 129               48581              49.57                2.95        0.8292         0.000               0.8333                0.000   26031      6  6347362  
       most  populous           1238    76.59               208               3001          123        11528                 106               14565            6211.38                2.12        0.8292         0.004               0.8837                0.004  346992   1401  6347362  
      still  unaccounted         101     0.72              1182                873          124        13291                 128               17080             927.57                2.92        0.8288         0.003               0.8347                0.003   37684    121  6347362  
       very  earliest             72     7.45              3243               3483          125        35835                  88               54057             297.03                2.02        0.8275         0.000               0.9231                0.000  606530     78  6347362  
    exactly  rocket-science        5     0.04             14572               1190          126        36125                 129               54706              44.24                2.72        0.8263         0.000               0.8333                0.000   44378      6  6347362  
     partly  cloudy             2509     1.78                27                120          127          145                 157                 147           36821.70                4.39        0.8230         0.676               0.8232                0.676    3710   3048  6347362  
      quick  witted               23     0.00              2221                 34          128          943                 158                 962             466.82                5.32        0.8214         0.151               0.8214                0.151     152     28  6347362  
       just  coach-speak           5     0.08             16157               1745          129        39621                 129               60996              38.37                2.46        0.8207         0.000               0.8333                0.000   79880      6  6347362  
  seemingly  never-ending         67     0.10              1325                361          130         6931                 162                8058             824.65                3.57        0.8159         0.009               0.8171                0.009    7569     82  6347362  
       long  overdue             912     0.98               100                268          131          881                 163                 900           11929.33                3.78        0.8157         0.164               0.8165                0.164    5576   1117  6347362  
     highly  regarded            224     1.54               536                893          132         8484                 159               10174            2063.31                2.90        0.8149         0.006               0.8205                0.006   35908    273  6347362  
       even  anamorphic            5     0.12             17497               2379          133        41817                 129               64531              34.12                2.27        0.8141         0.000               0.8333                0.000  122338      6  6347362  
     nearly  yearlong             13     0.04              5947                624          134        21783                 165               30559             139.66                3.18        0.8099         0.001               0.8125                0.001   16305     16  6347362  
     almost  nightly              13     0.05              6171                718          135        23633                 165               33444             133.58                3.07        0.8093         0.001               0.8125                0.001   20598     16  6347362  
     nearly  two-year             17     0.05              4821                617          136        19784                 169               27215             182.37                3.18        0.8070         0.001               0.8095                0.001   16305     21  6347362  
       more  demotivating          8     0.78             17909               5106          137        45697                 102               71038              32.94                1.77        0.8017         0.000               0.8889                0.000  553482      9  6347362  
     easily  guessable            16     0.04              4909                544          138        18581                 171               25172             178.14                3.25        0.7980         0.001               0.8000                0.001   12995     20  6347362  
     nearly  five-hour             8     0.03              8802                670          139        25595                 171               36469              85.44                3.12        0.7974         0.000               0.8000                0.000   16305     10  6347362  
religiously  unaffiliated         53     0.01              1175                 84          140         1263                 179                1286             938.06                4.72        0.7910         0.105               0.7910                0.105     503     67  6347362  
        now  defunct             339     1.38               339                713          141         4709                 177                5301            3458.11                3.08        0.7907         0.016               0.7939                0.016   20566    427  6347362  
   mutually  exclusive          5727     8.50                11                162          142          110                 180                 111           76266.08                4.14        0.7893         0.770               0.7896                0.770    7437   7253  6347362  
       most  storied              42     2.73              4468               3990          143        35729                 127               53891             201.08                1.94        0.7853         0.000               0.8400                0.000  346992     50  6347362  
     really  feelin               13     0.46              9587               3022          144        38938                 165               59624              76.94                2.11        0.7837         0.000               0.8125                0.000  182968     16  6347362  
     nearly  four-hour            11     0.04              6885                680          145        23112                 182               32577             116.69                3.11        0.7831         0.001               0.7857                0.001   16305     14  6347362  
       most  shining               5     0.33             21721               4884          146        45706                 129               71243              23.77                1.80        0.7787         0.000               0.8333                0.000  346992      6  6347362  
       most  prettiest             5     0.33             21721               4884          146        45706                 129               71243              23.77                1.80        0.7787         0.000               0.8333                0.000  346992      6  6347362  
       most  sexiest               5     0.33             21721               4884          146        45706                 129               71243              23.77                1.80        0.7787         0.000               0.8333                0.000  346992      6  6347362  
       most  upvoted               5     0.33             21721               4884          146        45706                 129               71243              23.77                1.80        0.7787         0.000               0.8333                0.000  346992      6  6347362  
        too  fussed              136    10.99              1783               4466          150        29132                 126               42223             594.79                1.86        0.7765         0.000               0.8447                0.000  433149    161  6347362  
     easily  cleanable            14     0.04              5517                603          151        19544                 185               26757             154.32                3.20        0.7757         0.001               0.7778                0.001   12995     18  6347362  
         as  inculpable            7     0.83             20689               6276          152        46622                 107               73144              25.95                1.64        0.7715         0.000               0.8750                0.000  656683      8  6347362  
       more  info                  6     0.61             21750               6088          153        46575                 114               72885              23.72                1.66        0.7699         0.000               0.8571                0.000  553482      7  6347362  
        non  existant             10     0.00              5250                123          154         5916                 194                6741             163.90                4.34        0.7691         0.011               0.7692                0.011     873     13  6347362  
     nearly  decade-long          27     0.09              3350                688          155        16416                 192               21903             284.53                3.10        0.7689         0.002               0.7714                0.002   16305     35  6347362  
         so  raven                 6     0.62             21882               6182          156        46646                 114               73298              23.45                1.65        0.7679         0.000               0.8571                0.000  566272      7  6347362  
     easily  categorizable        10     0.03              7204                631          157        22041                 194               30948             109.80                3.17        0.7672         0.001               0.7692                0.001   12995     13  6347362  
       just  meanness              7     0.11             12984               2024          158        37657                 185               57416              51.77                2.37        0.7652         0.000               0.7778                0.000   79880      9  6347362  
      fully  submersible          10     0.05              8010                965          159        27438                 194               39717              95.91                2.86        0.7651         0.000               0.7692                0.000   26031     13  6347362  
        too  frou-frou             5     0.41             22830               5695          160        46396                 129               72511              21.58                1.70        0.7651         0.000               0.8333                0.000  433149      6  6347362  
differently  abled                13     0.00              3366                 28          161          715                 205                 726             282.96                5.56        0.7647         0.200               0.7647                0.200      65     17  6347362  
     nearly  hour-long            23     0.08              3858                698          162        17554                 202               23679             241.83                3.09        0.7641         0.001               0.7667                0.001   16305     30  6347362  
 previously  uncollected          13     0.01              5227                378          163        14083                 205               18307             164.83                3.54        0.7638         0.002               0.7647                0.002    5497     17  6347362  
     highly  recommended          10     0.07              8465               1178          164        29969                 194               44060              89.49                2.72        0.7636         0.000               0.7692                0.000   35908     13  6347362  
       most  pro-ready             9     0.60             15115               4788          165        43741                 160               67802              42.11                1.82        0.7635         0.000               0.8182                0.000  346992     11  6347362  
       very  sisterly              6     0.67             22291               6488          166        46866                 114               73483              22.64                1.61        0.7616         0.000               0.8571                0.000  606530      7  6347362  
  otherwise  specified            16     0.02              4447                383          167        12915                 208               16572             201.89                3.53        0.7610         0.003               0.7619                0.003    5630     21  6347362  
       very  latest              329    36.79               918               5347          168        24934                 121               35448            1237.06                1.74        0.7590         0.001               0.8545                0.001  606530    385  6347362  
     pretty  sight                10     0.15              9698               1864          169        34799                 194               52079              75.73                2.42        0.7580         0.000               0.7692                0.000   71559     13  6347362  
       most  reviled              13     0.87             11556               4747          170        42263                 165               65653              60.46                1.82        0.7578         0.000               0.8125                0.000  346992     16  6347362  
     always  well-founded          7     0.18             14303               2789          171        40383                 185               62016              45.30                2.17        0.7578         0.000               0.7778                0.000  127052      9  6347362  
       just  eye-candy            13     0.21              8058               2023          172        33808                 205               50640              95.31                2.37        0.7521         0.000               0.7647                0.000   79880     17  6347362  
       very  wealthiest           11     1.24             15447               6247          173        44987                 123               69776              40.90                1.64        0.7506         0.000               0.8462                0.000  606530     13  6347362  
       even  madder               10     0.25             10921               2709          174        38098                 194               58344              65.05                2.18        0.7500         0.000               0.7692                0.000  122338     13  6347362  
   formerly  rebel-held            6     0.00              7900                131          175         7974                 212                9524              97.81                4.28        0.7499         0.007               0.7500                0.007     868      8  6347362  
     really  smoke                 7     0.26             15637               3589          176        42134                 185               65331              40.23                2.00        0.7490         0.000               0.7778                0.000  182968      9  6347362  
     simply  payback               6     0.01             10283                520          177        22897                 212               32319              70.17                3.28        0.7486         0.001               0.7500                0.001    8665      8  6347362  
immediately  appealable           28     0.34              4116               1599          178        25710                 210               36630             222.32                2.51        0.7477         0.000               0.7568                0.000   57730     37  6347362  
     nearly  month-long           12     0.04              6486                754          179        22380                 212               31394             125.18                3.03        0.7474         0.001               0.7500                0.001   16305     16  6347362  
       more  fulfilled             5     0.52             24203               6762          180        47148                 129               73872              19.17                1.58        0.7461         0.000               0.8333                0.000  553482      6  6347362  
       more  buttoned-down         5     0.52             24203               6762          180        47148                 129               73872              19.17                1.58        0.7461         0.000               0.8333                0.000  553482      6  6347362  
       more  value-oriented        5     0.52             24203               6762          180        47148                 129               73872              19.17                1.58        0.7461         0.000               0.8333                0.000  553482      6  6347362  
       more  itching               5     0.52             24203               6762          180        47148                 129               73872              19.17                1.58        0.7461         0.000               0.8333                0.000  553482      6  6347362  
      fully  utilized              6     0.03             12111               1064          184        31450                 212               46429              56.98                2.80        0.7459         0.000               0.7500                0.000   26031      8  6347362  
         so  bummer                5     0.54             24331               6873          185        47225                 129               74218              18.95                1.57        0.7441         0.000               0.8333                0.000  566272      6  6347362  
         as  advertised           22     2.69              9454               6275          186        42789                 123               66250              78.37                1.64        0.7427         0.000               0.8462                0.000  656683     26  6347362  
     finely  chopped              49     0.00              1187                 56          187          753                 230                 773             925.91                4.94        0.7424         0.191               0.7424                0.191     257     66  6347362  
        yet  rated                 9     0.10             10014               1634          188        33608                 212               50203              72.43                2.50        0.7415         0.000               0.7500                0.000   53779     12  6347362  
     really  music-related        10     0.37             12099               3588          189        40456                 194               62140              57.06                2.00        0.7404         0.000               0.7692                0.000  182968     13  6347362  
       more  bloodshed            24     2.53              8322               5972          190        41619                 155               64075              91.35                1.67        0.7404         0.000               0.8276                0.000  553482     29  6347362  
        too  faced                21     1.77              8597               5467          191        41076                 170               63208              88.01                1.73        0.7395         0.000               0.8077                0.000  433149     26  6347362  
       more  leeway               38     4.01              5795               5904          192        39198                 156               60091             144.36                1.68        0.7389         0.000               0.8261                0.000  553482     46  6347362  
       very  in                   10     1.15             16700               6635          193        45314                 129               70355              36.55                1.60        0.7378         0.000               0.8333                0.000  606530     12  6347362  
       very  freshest              5     0.57             24738               7208          194        47448                 129               74467              18.27                1.54        0.7378         0.000               0.8333                0.000  606530      6  6347362  
       very  makeable              5     0.57             24738               7208          194        47448                 129               74467              18.27                1.54        0.7378         0.000               0.8333                0.000  606530      6  6347362  
       just  bravado              15     0.25              7249               2119          196        32848                 212               48739             108.89                2.34        0.7374         0.000               0.7500                0.000   79880     20  6347362  
       just  throwaways            6     0.10             14754               2243          197        38591                 212               59166              43.56                2.31        0.7374         0.000               0.7500                0.000   79880      8  6347362  
       very  poorest              29     3.34              7458               6317          198        41175                 154               63280             105.32                1.63        0.7330         0.000               0.8286                0.000  606530     35  6347362  
       more  repeat                9     0.96             17595               6628          199        45361                 160               70443              33.85                1.60        0.7310         0.000               0.8182                0.000  553482     11  6347362  
       even  lunchtime            27     0.69              5017               2782          200        31785                 212               47051             173.11                2.17        0.7307         0.000               0.7500                0.000  122338     36  6347362  
potentially  libelous             41     0.08              2197                525          201        10132                 233               12568             472.06                3.27        0.7307         0.005               0.7321                0.005    9098     56  6347362  
         as  up-to-speed           5     0.62             25258               7626          202        47692                 129               74716              17.50                1.50        0.7299         0.000               0.8333                0.000  656683      6  6347362  
         as  crashworthy           5     0.62             25258               7626          202        47692                 129               74716              17.50                1.50        0.7299         0.000               0.8333                0.000  656683      6  6347362  
 culturally  appropriative         8     0.00              6901                226          204        10703                 237               13436             116.38                3.89        0.7270         0.004               0.7273                0.004    1971     11  6347362  
