key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,first_char
most~recent,most,recent,13499,963.5627,60234.132365,1.7694225,0.7131705,0.038215123,0.7658573,0.038902916,346992,17626,6347362,13499.0,333493.0,4127.0,5996243.0,346992.0,6000370.0,17626.0,6329736.0,346028.437343262,16662.437343262,5983707.562656739,107.89186,0.074044615,1.1464217,0.038215123,0.7131705,0.7131705,0.37569284,12535.4373433,0.9286197,5.685043,5.6778874,5.6882386,5.695959,5.749782,5.7001066,116.18519699169941,589.0602685634128,132.7629466379833,m
most~ardent,most,ardent,330,23.56153,1460.598043,1.7509693,0.7110424,0.0009341983,0.76566124,0.0009510306,346992,431,6347362,330.0,346662.0,101.0,6000269.0,346992.0,6000370.0,431.0,6346931.0,346968.438471289,407.438471289,5999962.561528711,16.868883,0.001899702,1.1463104,0.0009341983,0.7110424,0.7110424,0.3559883,306.4384713,0.92860144,4.971915,4.929469,4.990909,5.0368934,5.3618016,5.0616546,18.16590212458495,589.0602685634128,20.760539492026695,m
always~greener,always,greener,468,12.870612,2916.803381,2.1178517,0.7078935,0.0036553976,0.7278383,0.0036835312,127052,643,6347362,468.0,126584.0,175.0,6220135.0,127052.0,6220310.0,643.0,6346719.0,127039.12938761,630.12938761,6219679.870612389,21.038363,0.007329966,1.5606467,0.0036553976,0.7078935,0.7078935,0.35577443,455.1293876,0.9724987,6.3629603,6.3288827,6.378198,6.4150558,6.6740775,6.4348836,21.633307652783937,356.4435439168453,25.357444666211933,a
still~ongoing,still,ongoing,374,3.3246946,3128.593371,2.5309362,0.6619786,0.009895158,0.66785717,0.009924636,37684,560,6347362,374.0,37310.0,186.0,6309492.0,37684.0,6309678.0,560.0,6346802.0,37680.675305426,556.675305426,6309121.324694574,19.167164,0.019558623,2.0511198,0.009895158,0.6619786,0.6619786,0.33593687,370.6753054,0.99111044,7.7107005,7.6754913,7.726432,7.7644525,8.030438,7.784888,19.339079605813716,194.12367192076292,23.664319132398465,s
very~next,very,next,709,89.631744,2333.537085,1.4667826,0.6604049,0.001129055,0.75586355,0.0011689448,606530,938,6347362,709.0,605821.0,229.0,5740603.0,606530.0,5740832.0,938.0,6346424.0,606440.368253772,848.368253772,5739983.631746228,23.260862,0.002334279,0.89818436,0.001129055,0.6604049,0.6604049,0.33076698,619.3682538,0.87358004,4.2990975,4.269893,4.3121586,4.3437567,4.565987,4.3607583,26.627053911388696,778.8003595273951,30.62678566222711,v
mentally~retarded,mentally,retarded,358,0.4777191,4363.950193,3.3686302,0.6572664,0.064197436,0.6580882,0.06422677,5574,544,6347362,358.0,5216.0,186.0,6341602.0,5574.0,6341788.0,544.0,6346818.0,5573.52228091,543.52228091,6341244.47771909,18.89564,0.11703171,2.8747103,0.064197436,0.6572664,0.6572664,0.36073193,357.5222809,0.9986656,10.406016,10.370434,10.421912,10.460326,10.728863,10.480969,18.920887928424502,74.65922581972036,23.323807579381203,m
most~prestigious,most,prestigious,1482,115.12895,6131.105067,1.6151339,0.649252,0.0041669984,0.7037037,0.004270992,346992,2106,6347362,1482.0,345510.0,624.0,5999746.0,346992.0,6000370.0,2106.0,6345256.0,346876.871045326,1990.871045326,5998379.128954674,35.506138,0.008490453,1.1096636,0.0041669984,0.649252,0.649252,0.3267095,1366.8710453,0.9223151,4.995007,4.976098,5.0034556,5.023875,5.166637,5.03485,38.49675310984031,589.0602685634128,45.89117562233506,m
most~notorious,most,notorious,759,59.368492,3121.491777,1.6041018,0.64433813,0.0021328737,0.69889504,0.0021873703,346992,1086,6347362,759.0,346233.0,327.0,6000043.0,346992.0,6000370.0,1086.0,6346276.0,346932.631507704,1026.631507704,5999343.368492297,25.395016,0.004361091,1.1066858,0.0021328737,0.64433813,0.64433813,0.3232355,699.6315077,0.92178065,4.8225985,4.7966275,4.8342047,4.8622622,5.0587153,4.877346,27.54995462791182,589.0602685634128,32.95451410656816,m
long~lasting,long,lasting,929,1.273789,11346.384357,3.3859515,0.63995737,0.16652474,0.6406897,0.16660689,5576,1450,6347362,929.0,4647.0,521.0,6341265.0,5576.0,6341786.0,1450.0,6345912.0,5574.726210983,1448.726210983,6340337.273789017,30.43771,0.26444635,2.8629181,0.16652474,0.63995737,0.63995737,0.40324104,927.726211,0.99862885,10.565284,10.543402,10.575057,10.598669,10.763391,10.611354,30.479501308256342,74.67261881037788,38.07886552931954,l
much~broader,much,broader,563,17.94668,3260.208903,1.946856,0.63093466,0.0042217383,0.6516204,0.0042701657,131845,864,6347362,563.0,131282.0,301.0,6215216.0,131845.0,6215517.0,864.0,6346498.0,131827.053319158,846.053319158,6214670.946680842,22.971258,0.00848473,1.4965242,0.0042217383,0.63093466,0.63093466,0.3175782,545.0533192,0.96812314,5.9152594,5.8869386,5.927911,5.9584804,6.171998,5.9749064,23.727621035409346,363.1046681054927,29.393876913398138,m
more~equitable,more,equitable,323,40.111423,1040.826416,1.3916805,0.61501974,0.0005599325,0.7021739,0.0005835781,553482,460,6347362,323.0,553159.0,137.0,5793743.0,553482.0,5793880.0,460.0,6346902.0,553441.888577333,419.888577333,5793460.111422666,15.740341,0.001166187,0.90593445,0.0005599325,0.61501974,0.61501974,0.30778983,282.8885773,0.87581605,3.8532944,3.8139608,3.8708766,3.9133935,4.2117825,3.9362586,17.97220075561143,743.9637087923039,21.447610589527216,m
most~beloved,most,beloved,774,63.96053,3047.691127,1.5295774,0.60698324,0.002164603,0.6615385,0.002230599,346992,1170,6347362,774.0,346218.0,396.0,5999974.0,346992.0,6000370.0,1170.0,6346192.0,346928.039469625,1106.039469625,5999263.960530375,25.521841,0.004446206,1.0828289,0.002164603,0.60698324,0.60698324,0.30457392,710.0394696,0.91736364,4.605576,4.58105,4.6165323,4.6430087,4.8279643,4.6572366,27.820855486487112,589.0602685634128,34.20526275297414,m
fully~operational,fully,operational,886,5.9588604,7831.015235,2.5940223,0.60581046,0.033946645,0.60977286,0.034036342,26031,1453,6347362,886.0,25145.0,567.0,6320764.0,26031.0,6321331.0,1453.0,6345909.0,26025.041139768,1447.041139768,6319883.958860232,29.56556,0.064473875,2.1722705,0.033946645,0.60581046,0.60581046,0.31987858,880.0411398,0.99327445,8.153338,8.131697,8.163002,8.186343,8.3489485,8.19888,29.765752132274432,161.34125324913032,38.118237105091836,f
necessarily~indicative,necessarily,indicative,1389,15.679301,10814.408714,2.3553894,0.5924203,0.032218035,0.59896505,0.032365553,42916,2319,6347362,1389.0,41527.0,930.0,6303516.0,42916.0,6304446.0,2319.0,6345043.0,42900.320698268,2303.320698268,6302142.679301732,36.848587,0.06141262,1.9473755,0.032218035,0.5924203,0.5924203,0.31231916,1373.3206983,0.98871183,7.450477,7.433352,7.458123,7.476589,7.605144,7.4865065,37.26929030716845,207.16177253537873,48.155996511338024,n
much~older,much,older,1798,62.481037,9951.456677,1.8512363,0.5772413,0.013442552,0.59773934,0.013637225,131845,3008,6347362,1798.0,130047.0,1210.0,6214307.0,131845.0,6215517.0,3008.0,6344354.0,131782.518962996,2945.518962996,6212571.481037004,40.929317,0.026666073,1.4590415,0.013442552,0.5772413,0.5772413,0.2953419,1735.518963,0.9652497,5.8433137,5.828265,5.8500323,5.866259,5.9792013,5.874973,42.40283009422838,363.1046681054927,54.84523680320835,m
very~best,very,best,6754,965.3091,19618.03579,1.285475,0.57393765,0.010552285,0.6685805,0.011135476,606530,10102,6347362,6754.0,599776.0,3348.0,5737484.0,606530.0,5740832.0,10102.0,6337260.0,605564.690937747,9136.690937747,5731695.309062253,70.43684,0.021906096,0.84489465,0.010552285,0.57393765,0.57393765,0.29224497,5788.6909377,0.8570759,4.092196,4.0836544,4.09601,4.1052227,4.169382,4.110171,82.18272324521742,778.8003595273951,100.5087060905671,v
seemingly~endless,seemingly,endless,678,1.4071074,7582.40252,3.0941408,0.57349044,0.08949672,0.57457626,0.0895759,7569,1180,6347362,678.0,6891.0,502.0,6339291.0,7569.0,6339793.0,1180.0,6346182.0,7567.592892606,1178.592892606,6338614.407107393,25.984394,0.15498914,2.6829023,0.08949672,0.57349044,0.57349044,0.33149356,676.5928926,0.9979246,9.6883745,9.66452,9.699022,9.724734,9.903562,9.73854,26.038433132583073,87.0,34.351128074635334,s
too~hasty,too,hasty,422,45.380127,1427.495659,1.3749924,0.566405,0.0009331731,0.63458645,0.0009742606,433149,665,6347362,422.0,432727.0,243.0,5913970.0,433149.0,5914213.0,665.0,6346697.0,433103.619874367,619.619874367,5913593.380125633,18.333569,0.001945534,0.96844673,0.0009331731,0.566405,0.566405,0.28366908,376.6198744,0.89246416,3.9495878,3.9175665,3.963889,3.998439,4.239538,4.0170007,20.54263858417414,658.1405624940618,25.787593916455254,t
even~past,even,past,352,11.930503,1945.051202,1.827646,0.5494389,0.002834383,0.5686591,0.0028772743,122338,619,6347362,352.0,121986.0,267.0,6224757.0,122338.0,6225024.0,619.0,6346743.0,122326.069496903,607.069496903,6224416.930503097,18.125765,0.005725579,1.4698839,0.002834383,0.5494389,0.5494389,0.27613664,340.0694969,0.96610653,5.4392214,5.4062977,5.453914,5.489383,5.7357965,5.5084214,18.76166303929372,349.7684948648177,24.879710609249457,e
most~senior,most,senior,712,64.45254,2609.476513,1.4217194,0.54933655,0.001974092,0.6039016,0.0020519204,346992,1179,6347362,712.0,346280.0,467.0,5999903.0,346992.0,6000370.0,1179.0,6346183.0,346927.547465546,1114.547465546,5999255.452534455,24.267868,0.004089944,1.04324,0.001974092,0.54933655,0.54933655,0.2756553,647.5474655,0.90947676,4.2614417,4.2374754,4.2721424,4.297988,4.4779987,4.311868,26.68332812825267,589.0602685634128,34.336569426778794,m
most~enduring,most,enduring,378,34.22162,1384.927244,1.4210529,0.5492209,0.0010480315,0.60383385,0.0010893623,346992,626,6347362,378.0,346614.0,248.0,6000122.0,346992.0,6000370.0,626.0,6346736.0,346957.778382894,591.778382894,5999778.221617106,17.682053,0.002174801,1.0431913,0.0010480315,0.5492209,0.5492209,0.27513447,343.7783829,0.9094666,4.090302,4.0575056,4.1049438,4.140304,4.38654,4.1592927,19.44222209522358,589.0602685634128,25.019992006393608,m
most~iconic,most,iconic,1184,107.25689,4338.304338,1.4215626,0.54896843,0.0032825237,0.60346586,0.0034121824,346992,1962,6347362,1184.0,345808.0,778.0,5999592.0,346992.0,6000370.0,1962.0,6345400.0,346884.743110602,1854.743110602,5998515.256889397,31.292212,0.006785995,1.0429265,0.0032825237,0.54896843,0.54896843,0.27612546,1076.7431106,0.90941143,4.3619194,4.343295,4.3702354,4.39032,4.530176,4.4011064,34.40930106817051,589.0602685634128,44.294469180700204,m
as~usual,as,usual,805,128.28746,2141.323469,1.205385,0.5458425,0.001149417,0.6491935,0.0012258578,656683,1240,6347362,805.0,655878.0,435.0,5690244.0,656683.0,5690679.0,1240.0,6346122.0,656554.712544518,1111.712544518,5689567.287455481,23.850983,0.002447095,0.7976117,0.001149417,0.5458425,0.5458425,0.27349597,676.7125445,0.84063673,3.54669,3.5229812,3.55728,3.5828679,3.7614844,3.596616,28.372521918222215,810.3597966335694,35.21363372331802,a
much~longer,much,longer,552,20.314646,2957.640081,1.7876176,0.5437293,0.004118196,0.5644172,0.0041867346,131845,978,6347362,552.0,131293.0,426.0,6215091.0,131845.0,6215517.0,978.0,6346384.0,131824.685354325,957.685354325,6214559.314645675,22.630032,0.008311813,1.4341298,0.004118196,0.5437293,0.5437293,0.27392375,531.6853543,0.9631981,5.4334006,5.407217,5.4450874,5.4733024,5.6694117,5.4884496,23.49468024894146,363.1046681054927,31.272991542223778,m
much~wider,much,wider,675,24.905174,3612.303843,1.7854843,0.5423,0.005035343,0.56296915,0.0051196483,131845,1199,6347362,675.0,131170.0,524.0,6214993.0,131845.0,6215517.0,1199.0,6346163.0,131820.094826008,1174.094826008,6214342.905173992,25.022161,0.010147019,1.4330142,0.005035343,0.5423,0.5423,0.27366766,650.094826,0.9631035,5.4735036,5.449856,5.484059,5.509544,5.6866965,5.523226,25.98076211353316,363.1046681054927,34.62657938636157,m
much~larger,much,larger,3960,148.22629,21124.196461,1.7822351,0.5347623,0.02952429,0.5549327,0.030035269,131845,7136,6347362,3960.0,127885.0,3176.0,6212341.0,131845.0,6215517.0,7136.0,6340226.0,131696.773710086,6987.773710086,6208529.226289914,60.57306,0.056986205,1.42677,0.02952429,0.5347623,0.5347623,0.2821433,3811.7737101,0.9625691,5.6929393,5.6832304,5.6972733,5.707738,5.7804756,5.713356,62.928530890209096,363.1046681054927,84.4748483277715,m
very~few,very,few,7336,1123.2635,19844.383348,1.2011884,0.52949923,0.011325283,0.6240749,0.012095032,606530,11755,6347362,7336.0,599194.0,4419.0,5736413.0,606530.0,5740832.0,11755.0,6335607.0,605406.736485173,10631.736485173,5730200.263514827,72.53594,0.023730157,0.81497765,0.011325283,0.52949923,0.52949923,0.27041227,6212.7364852,0.84688336,3.8268905,3.819162,3.830341,3.838674,3.8966532,3.843149,85.65045242145543,778.8003595273951,108.42047777057617,v
too~overpowering,too,overpowering,438,50.83939,1385.943795,1.2898005,0.5197397,0.0009592905,0.5879195,0.0010111994,433149,745,6347362,438.0,432711.0,307.0,5913906.0,433149.0,5914213.0,745.0,6346617.0,433098.160611133,694.160611133,5913518.839388868,18.49925,0.002018926,0.93527377,0.0009592905,0.5197397,0.5197397,0.26034948,387.1606111,0.88392836,3.70903,3.6790016,3.7224348,3.754803,3.9800134,3.7721827,20.92844953645635,658.1405624940618,27.294688127912362,t
yet~final,yet,final,640,10.268856,4447.596469,2.1221848,0.51967937,0.011809669,0.5280528,0.011900556,53779,1212,6347362,640.0,53139.0,572.0,6293011.0,53779.0,6293583.0,1212.0,6346150.0,53768.731143741,1201.731143741,6292381.268856259,24.89231,0.023276536,1.794658,0.011809669,0.51967937,0.51967937,0.26574454,629.7311437,0.9839549,6.5857124,6.562167,6.5962195,6.62158,6.7975826,6.635191,25.298221281347036,231.9029969620919,34.813790371058424,y
more~manageable,more,manageable,593,85.28037,1652.868528,1.2076987,0.5192207,0.0010049494,0.60633945,0.0010713988,553482,978,6347362,593.0,552889.0,385.0,5793495.0,553482.0,5793880.0,978.0,6346384.0,553396.719627461,892.719627461,5792987.280372539,20.849546,0.002139018,0.8422056,0.0010049494,0.5192207,0.5192207,0.26011285,507.7196275,0.85618824,3.506701,3.4803994,3.518445,3.5468094,3.7443953,3.5620432,24.351591323771842,743.9637087923039,31.272991542223778,m
much~quicker,much,quicker,460,17.697422,2406.517989,1.7442924,0.5192042,0.0034258773,0.5399061,0.0034889453,131845,852,6347362,460.0,131385.0,392.0,6215125.0,131845.0,6215517.0,852.0,6346510.0,131827.302578615,834.302578615,6214682.697421386,20.622463,0.006933088,1.4148479,0.0034258773,0.5192042,0.5192042,0.26131502,442.3025786,0.96152735,5.255781,5.2276964,5.268313,5.29856,5.50847,5.3147926,21.447610589527216,363.1046681054927,29.189039038652847,m
very~last,very,last,1008,157.38112,2663.476613,1.1746316,0.51659966,0.0015506049,0.61202186,0.0016619128,606530,1647,6347362,1008.0,605522.0,639.0,5740193.0,606530.0,5740832.0,1647.0,6345715.0,606372.618884822,1489.618884822,5739342.381115179,26.791977,0.003314824,0.8065079,0.0015506049,0.51659966,0.51659966,0.25907513,850.6188847999999,0.84386796,3.510532,3.4901774,3.519621,3.5415742,3.6945126,3.5533652,31.74901573277509,778.8003595273951,40.58324777540605,v
much~taller,much,taller,322,12.483745,1677.335482,1.7366023,0.5150508,0.002397374,0.5357737,0.0024422617,131845,601,6347362,322.0,131523.0,279.0,6215238.0,131845.0,6215517.0,601.0,6346761.0,131832.516255572,588.516255572,6214928.483744428,17.248667,0.004862359,1.411511,0.002397374,0.5150508,0.5150508,0.25872412,309.5162556,0.96123064,5.129151,5.0956335,5.1441035,5.180184,5.4302874,5.199542,17.944358444926362,363.1046681054927,24.515301344262525,m
much~easier,much,easier,6865,268.88864,35892.969535,1.7489429,0.51059026,0.05109052,0.5303206,0.052068718,131845,12945,6347362,6865.0,124980.0,6080.0,6209437.0,131845.0,6215517.0,12945.0,6334417.0,131576.111361696,12676.111361696,6202840.888638304,79.610016,0.09482699,1.4070681,0.05109052,0.51059026,0.51059026,0.2808404,6596.1113617,0.96083194,5.5977964,5.590601,5.601008,5.6087623,5.6626353,5.612925,82.85529554590944,363.1046681054927,113.77609590770814,m
much~nicer,much,nicer,334,13.086122,1730.096656,1.7268643,0.5094377,0.002485655,0.53015876,0.0025332777,131845,630,6347362,334.0,131511.0,296.0,6215221.0,131845.0,6215517.0,630.0,6346732.0,131831.913878553,616.913878553,6214900.086121447,17.559626,0.005042461,1.4069356,0.002485655,0.5094377,0.5094377,0.25596166,320.9138786,0.96082,5.1115484,5.078792,5.126161,5.16142,5.4057784,5.180337,18.275666882497067,363.1046681054927,25.099800796022265,m
so~lucky,so,lucky,9263,1410.8263,24661.387326,1.166089,0.49777323,0.015224686,0.5857468,0.016357863,566272,15814,6347362,9263.0,557009.0,6551.0,5774539.0,566272.0,5781090.0,15814.0,6331548.0,564861.173674355,14403.173674355,5766686.826325646,81.5857,0.031826913,0.8172781,0.015224686,0.49777323,0.49777323,0.25649896,7852.1736744,0.8476923,3.726754,3.7201793,3.729689,3.7367756,3.7860484,3.7405808,96.24448036121345,752.5104650435102,125.75372757894694,s
very~near,very,near,373,60.487095,946.798874,1.1328526,0.4937505,0.0005696841,0.5892575,0.0006149737,606530,633,6347362,373.0,606157.0,260.0,5740572.0,606530.0,5740832.0,633.0,6346729.0,606469.512904731,572.512904731,5740259.487095268,16.181305,0.001228665,0.7900461,0.0005696841,0.4937505,0.4937505,0.24716009,312.5129047,0.8378362,3.139298,3.106727,3.153837,3.188943,3.4331748,3.2077918,19.313207915827967,778.8003595273951,25.15949125081825,v
too~distant,too,distant,5209,633.957,15856.970363,1.2461901,0.49319148,0.011335853,0.56071043,0.012025885,433149,9290,6347362,5209.0,427940.0,4081.0,5910132.0,433149.0,5914213.0,9290.0,6338072.0,432515.043056942,8656.043056942,5905556.956943057,63.3896,0.02354675,0.9146946,0.011335853,0.49319148,0.49319148,0.25226367,4575.0430569,0.87829584,3.9616241,3.9531043,3.9654276,3.9746108,4.038446,3.9795413,72.17340230306452,658.1405624940618,96.38464608017192,t
most~notable,most,notable,1705,170.50674,5780.654927,1.3211436,0.4922243,0.004678006,0.5466496,0.004913658,346992,3119,6347362,1705.0,345287.0,1414.0,5998956.0,346992.0,6000370.0,3119.0,6344243.0,346821.493252788,2948.493252788,5997421.506747212,37.16232,0.009739768,0.99998283,0.004678006,0.4922243,0.4922243,0.24845116,1534.4932528,0.89999604,4.1035123,4.088852,4.110056,4.1258554,4.2356567,4.134338,41.291645644125154,589.0602685634128,55.848008021772806,m
most~influential,most,influential,2717,273.44495,9172.168823,1.3162949,0.48890087,0.007449342,0.54318273,0.007830151,346992,5002,6347362,2717.0,344275.0,2285.0,5998085.0,346992.0,6000370.0,5002.0,6342360.0,346718.555065868,4728.555065868,5995641.444934132,46.878887,0.015437763,0.99721974,0.007449342,0.48890087,0.48890087,0.24817511,2443.5550659,0.8993578,4.142114,4.130536,4.147282,4.1597605,4.2464747,4.1664596,52.124850119688595,589.0602685634128,70.7248188403477,m
far~fewer,far,fewer,778,5.259875,6716.335238,2.475752,0.4849023,0.03701592,0.4880803,0.037144903,20945,1594,6347362,778.0,20167.0,816.0,6325601.0,20945.0,6326417.0,1594.0,6345768.0,20939.74012511,1588.74012511,6324828.25987489,27.704075,0.069035895,2.1700041,0.03701592,0.4849023,0.4849023,0.2609591,772.7401251,0.9932392,7.7794695,7.758827,7.788679,7.810904,7.964949,7.8228292,27.892651361962706,144.72387501722028,39.92492955535426,f
