key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,first_char
very~next,very,next,16398,2636.54512,47785.625,1.4271425,0.66893727,0.0017118999,0.79687047,0.0017785226,9220012,20578,71961373,16398.0,9203614.0,4180.0,62737181.0,9220012.0,62741361.0,20578.0,71940795.0,9217375.454878272,17941.454878272,62723419.54512173,107.46546,0.003549124,0.79375565,0.0017118999,0.66893727,0.66893727,0.3353246,13761.45488,0.83921546,4.5985622,4.5919213,4.601519,4.608636,4.668432,4.624441,128.05467582247826,3036.4472661319182,143.45033983926285,v
much~broader,much,broader,12693,456.75862,71168.3598,1.9309163,0.6556011,0.007124273,0.6798971,0.0072094,1760618,18669,71961373,12693.0,1747925.0,5976.0,70194779.0,1760618.0,70200755.0,18669.0,71942704.0,1760161.241379761,18212.241379761,70182542.75862023,108.60902,0.014267513,1.4438776,0.007124273,0.6556011,0.6556011,0.33136266,12236.24138,0.96401495,6.276872,6.270805,6.2795725,6.2860703,6.34055,6.30049,112.66321493726335,1326.8828132129831,136.63454907160195,m
most~notorious,most,notorious,15822,2082.25998,50733.8366,1.441671,0.6530963,0.002141522,0.7518533,0.0022220574,7120428,21044,71961373,15822.0,7104606.0,5222.0,64835723.0,7120428.0,64840945.0,21044.0,71940329.0,7118345.740023776,18961.740023776,64821983.25997622,109.23148,0.004431019,0.88072646,0.002141522,0.6530963,0.6530963,0.32761893,13739.740020000001,0.8683946,4.656966,4.6508226,4.659701,4.666282,4.721525,4.680894,125.78553175941977,2668.413011510774,145.06550244630873,m
most~iconic,most,iconic,26719,3541.84071,85051.1143,1.4298251,0.64781934,0.0036124696,0.74644506,0.003752443,7120428,35795,71961373,26719.0,7093709.0,9076.0,64831869.0,7120428.0,64840945.0,35795.0,71925578.0,7116886.159292486,32253.159292486,64808691.84070751,141.79147,0.007467347,0.8775912,0.0036124696,0.64781934,0.64781934,0.3257159,23177.15929,0.8674411,4.646135,4.6414404,4.6482244,4.653252,4.6954193,4.6644115,163.45947510009935,2668.413011510774,189.1956659123036,m
fully~operational,fully,operational,9985,47.46409,95984.3593,2.795518,0.64543265,0.04494438,0.64837664,0.04501986,221791,15400,71961373,9985.0,211806.0,5415.0,71734167.0,221791.0,71739582.0,15400.0,71945973.0,221743.535905617,15352.535905617,71724229.46409439,99.449974,0.08419375,2.3229828,0.04494438,0.64543265,0.64543265,0.34518853,9937.53591,0.99524647,9.083247,9.076713,9.086156,9.093155,9.151814,9.108684,99.92497185388645,470.94691845260013,124.09673645990857,f
very~near,very,near,8433,1423.97524,23115.9983,1.3308313,0.63074565,0.0008719099,0.75877273,0.0009146409,9220012,11114,71961373,8433.0,9211579.0,2681.0,62738680.0,9220012.0,62741361.0,11114.0,71950259.0,9218588.024760284,9690.024760284,62731670.97523972,76.32495,0.001827079,0.77247965,0.0008719099,0.63074565,0.63074565,0.3158088,7009.02476,0.8311425,4.2408576,4.232376,4.244634,4.253724,4.3301306,4.2739143,91.8313671900838,3036.4472661319182,105.4229576515476,v
openly~gay,openly,gay,19704,15.7555,271413.9706,3.8666306,0.62178534,0.550363,0.622009,0.5505295,35791,31678,71961373,19704.0,16087.0,11974.0,71913608.0,35791.0,71925582.0,31678.0,71929695.0,35775.244501588,31662.244501588,71893919.75549841,140.2587,0.5840905,3.0971222,0.550363,0.62178534,0.62178534,0.5860742,19688.2445,0.9992004,11.597093,11.592588,11.599097,11.60392,11.644308,11.614618,140.3709371629327,189.18509455028428,177.98314526943275,o
much~easier,much,easier,130602,5104.27575,706649.3999,1.8573873,0.60329306,0.073068194,0.6260102,0.074179634,1760618,208626,71961373,130602.0,1630016.0,78024.0,70122731.0,1760618.0,70200755.0,208626.0,71752747.0,1755513.724253788,203521.724253788,69997233.27574621,347.26492,0.13264176,1.4080157,0.073068194,0.60329306,0.60329306,0.33818063,125497.72425,0.9609173,6.0237107,6.0219464,6.024496,6.0263844,6.0421896,6.030573,361.3889871039238,1326.8828132129831,456.75595234216706,m
still~alive,still,alive,51989,910.05156,362219.1224,2.1909227,0.5996454,0.06723543,0.60960567,0.06770309,767897,85283,71961373,51989.0,715908.0,33294.0,71160182.0,767897.0,71193476.0,85283.0,71876090.0,766986.948438713,84372.948438713,71109103.05156128,224.0197,0.121871114,1.7568455,0.06723543,0.5996454,0.5996454,0.3334404,51078.94844,0.9824953,7.1205378,7.1178026,7.1217546,7.124683,7.149189,7.1311765,228.01096464863264,876.2973239717214,292.0325324343163,s
very~best,very,best,135942,24042.81102,353454.7015,1.2586919,0.5978713,0.013920055,0.7244367,0.014744232,9220012,187652,71961373,135942.0,9084070.0,51710.0,62689651.0,9220012.0,62741361.0,187652.0,71773721.0,9195969.18897937,163609.188979371,62577751.81102063,303.494,0.028900268,0.7523684,0.013920055,0.5978713,0.5978713,0.3058957,111899.18898,0.8231392,4.119064,4.1170535,4.1199584,4.1221104,4.1401296,4.126884,368.703132614845,3036.4472661319182,433.18818081752875,v
most~famous,most,famous,154214,22005.12632,456269.2943,1.3228798,0.59633136,0.020606518,0.6934363,0.021657968,7120428,222391,71961373,154214.0,6966214.0,68177.0,64772768.0,7120428.0,64840945.0,222391.0,71738982.0,7098422.873675521,200385.87367552,64640559.12632448,336.66556,0.04200403,0.84559995,0.020606518,0.59633136,0.59633136,0.30846894,132208.87368,0.85730785,4.327053,4.325262,4.3278503,4.3297677,4.345819,4.3340206,392.7009039969223,2668.413011510774,471.5835026800662,m
seemingly~endless,seemingly,endless,14752,55.79383,147679.2909,2.8487768,0.58643454,0.091965355,0.58845586,0.09210904,160158,25069,71961373,14752.0,145406.0,10317.0,71790898.0,160158.0,71801215.0,25069.0,71936304.0,160102.206165966,25013.206165966,71776201.79383403,120.99844,0.15928563,2.4222648,0.091965355,0.58643454,0.58643454,0.33919996,14696.20617,0.9962179,9.2198715,9.214877,9.222095,9.227442,9.27221,9.239303,121.45781160551181,400.19745126624684,158.33192981834083,s
much~simpler,much,simpler,14114,568.34875,74177.9115,1.7939531,0.58329856,0.007886647,0.60757643,0.008016503,1760618,23230,71961373,14114.0,1746504.0,9116.0,70191639.0,1760618.0,70200755.0,23230.0,71938143.0,1760049.651253514,22661.651253513,70178093.3487465,114.01837,0.015824217,1.3950351,0.007886647,0.58329856,0.58329856,0.2955926,13545.65125,0.9597316,5.838756,5.8335323,5.8410807,5.846673,5.893505,5.8590784,118.80235687897779,1326.8828132129831,152.41391012633986,m
most~notable,most,notable,36968,5381.48039,106601.6644,1.2882833,0.5812126,0.0049231807,0.67972124,0.0051918225,7120428,54387,71961373,36968.0,7083460.0,17419.0,64823526.0,7120428.0,64840945.0,54387.0,71906986.0,7115046.519610014,49005.519610014,64791939.48038999,164.28156,0.010304935,0.8369242,0.0049231807,0.5812126,0.5812126,0.2930679,31586.51961,0.8544287,4.1978364,4.1942673,4.1994247,4.203246,4.235256,4.211724,192.27064258487306,2668.413011510774,233.21020560858824,m
more~manageable,more,manageable,12699,2200.13719,32723.2057,1.2213149,0.5743877,0.0013782392,0.69457966,0.0014664518,8659678,18283,71961373,12699.0,8646979.0,5584.0,63296111.0,8659678.0,63301695.0,18283.0,71943090.0,8657477.862811483,16082.862811484,63285612.13718852,93.16601,0.002926724,0.76131976,0.0013782392,0.5743877,0.5743877,0.28788298,10498.86281,0.82674724,3.9250364,3.9188337,3.9277973,3.9344406,3.9901567,3.949185,112.68983982595769,2942.733083376744,135.21464417732275,m
more~nuanced,more,nuanced,12406,2189.18644,31281.387,1.1957299,0.56175226,0.0013412132,0.6819481,0.0014326168,8659678,18192,71961373,12406.0,8647272.0,5786.0,63295909.0,8659678.0,63301695.0,18192.0,71943181.0,8657488.813557211,16002.813557212,63285692.186442785,91.72751,0.002859227,0.753349,0.0013412132,0.56175226,0.56175226,0.28154674,10216.81356,0.82353806,3.8411536,3.8349988,3.843893,3.850485,3.9057581,3.8651142,111.3822247937255,2942.733083376744,134.87772240069893,m
more~palatable,more,palatable,8109,1442.36965,20251.6809,1.1847361,0.5562941,0.0008751626,0.6765393,0.000936409,8659678,11986,71961373,8109.0,8651569.0,3877.0,63297818.0,8659678.0,63301695.0,11986.0,71949387.0,8658235.630348327,10543.630348326,63291151.369651675,74.032555,0.001870229,0.74989074,0.0008751626,0.5562941,0.5562941,0.27858463,6666.630349999999,0.8221273,3.7761915,3.7686565,3.7795453,3.787616,3.8553164,3.8055296,90.0499861188218,2942.733083376744,109.48059188732951,m
much~quicker,much,quicker,9283,391.28719,47511.7738,1.7438878,0.5560989,0.0051769973,0.5804414,0.0052725803,1760618,15993,71961373,9283.0,1751335.0,6710.0,70194045.0,1760618.0,70200755.0,15993.0,71945380.0,1760226.712806605,15601.712806605,70185153.28719339,92.287155,0.010450234,1.3751928,0.0051769973,0.5560989,0.5560989,0.28063795,8891.71281,0.9578491,5.655279,5.6490455,5.6580534,5.6647267,5.7206025,5.6795297,96.34832639957997,1326.8828132129831,126.46343345014795,m
long~lasting,long,lasting,12209,20.52825,142531.3493,3.2135382,0.55535173,0.18130839,0.55611736,0.18144394,67288,21954,71961373,12209.0,55079.0,9745.0,71884340.0,67288.0,71894085.0,21954.0,71939419.0,67267.471754215,21933.471754215,71872151.52824579,110.308556,0.27361557,2.7743282,0.18130839,0.55535173,0.55535173,0.36833006,12188.47175,0.9983186,10.275952,10.270658,10.278309,10.283977,10.3314085,10.296546,110.4943437466371,259.3993060900511,148.16882263148344,l
minimally~invasive,minimally,invasive,16115,8.01512,244122.6375,4.390942,0.55008173,0.81825256,0.55013144,0.8184357,19690,29293,71961373,16115.0,3575.0,13178.0,71928505.0,19690.0,71941683.0,29293.0,71932080.0,19681.984878193,29284.984878193,71912398.0151218,126.88173,0.65798336,3.3033202,0.55008173,0.81825256,0.81825256,0.68416715,16106.98488,0.99950266,12.029814,12.025233,12.031852,12.036755,12.077783,12.047628,126.94486992391619,140.32106042928837,171.15197924651645,m
more~traditional,more,traditional,47086,8576.47965,114491.7821,1.1554748,0.5408685,0.005055341,0.6606707,0.005437385,8659678,71270,71961373,47086.0,8612592.0,24184.0,63277511.0,8659678.0,63301695.0,71270.0,71890103.0,8651101.520350842,62693.520350842,63239001.47964916,177.46889,0.010785999,0.7395827,0.005055341,0.5408685,0.5408685,0.2729619,38509.52035,0.817855,3.7668076,3.7637308,3.7681768,3.7714708,3.7990541,3.7787778,216.99308744750374,2942.733083376744,266.96441710460215,m
most~influential,most,influential,57860,8988.82462,155889.0271,1.206738,0.5386481,0.007617225,0.63691604,0.008125916,7120428,90844,71961373,57860.0,7062568.0,32984.0,64807961.0,7120428.0,64840945.0,90844.0,71870529.0,7111439.175381104,81855.175381103,64759089.8246189,203.17186,0.0160471,0.8086755,0.007617225,0.5386481,0.5386481,0.27313265,48871.17538,0.84464526,3.9415686,3.938882,3.942764,3.94564,3.969716,3.9520192,240.5410567865702,2668.413011510774,301.40338418803464,m
much~faster,much,faster,30005,1307.83824,151010.5931,1.7150453,0.53724617,0.01670827,0.5613133,0.01704231,1760618,53455,71961373,30005.0,1730613.0,23450.0,70177305.0,1760618.0,70200755.0,53455.0,71907918.0,1759310.161763089,52147.161763089,70148607.83823691,165.66934,0.033080257,1.3606396,0.01670827,0.53724617,0.53724617,0.2769772,28697.16176,0.9564127,5.6020083,5.5986085,5.603521,5.6071596,5.6376104,5.6152296,173.21951391226105,1326.8828132129831,231.20337367780775,m
most~prolific,most,prolific,16400,2556.2205,43955.7672,1.2004197,0.53606683,0.0021577377,0.6348223,0.0023032322,7120428,25834,71961373,16400.0,7104028.0,9434.0,64831511.0,7120428.0,64840945.0,25834.0,71935539.0,7117871.77949887,23277.779498871,64817667.22050113,108.10175,0.004589812,0.80724555,0.0021577377,0.53606683,0.53606683,0.2691123,13843.7795,0.8441329,3.8796415,3.874624,3.8818746,3.8872466,3.9322476,3.899165,128.06248474865697,2668.413011510774,160.72958657322553,m
more~proactive,more,proactive,8704,1600.61394,20896.0546,1.1415409,0.53414774,0.0009324977,0.6543869,0.0010051182,8659678,13301,71961373,8704.0,8650974.0,4597.0,63297098.0,8659678.0,63301695.0,13301.0,71948072.0,8658077.386055656,11700.386055655,63289994.613944344,76.138794,0.002007153,0.73543227,0.0009324977,0.53414774,0.53414774,0.26754013,7103.38606,0.81610596,3.6429245,3.6358721,3.6460636,3.6536164,3.7169383,3.6703773,93.29523031752481,2942.733083376744,115.32996141506335,m
very~last,very,last,20525,4008.75808,47055.8409,1.114056,0.52810746,0.0020545905,0.6560023,0.002226136,9220012,31288,71961373,20525.0,9199487.0,10763.0,62730598.0,9220012.0,62741361.0,31288.0,71930085.0,9216003.241920078,27279.241920078,62714081.75807992,115.284164,0.004437214,0.70927334,0.0020545905,0.52810746,0.52810746,0.26508102,16516.24192,0.804689,3.6012213,3.5966024,3.6032767,3.6082222,3.649654,3.6191943,143.26548781894402,3036.4472661319182,176.8841428732378,v
most~senior,most,senior,15155,2442.2325,39200.5599,1.1617961,0.515239,0.0019814544,0.6140102,0.0021283834,7120428,24682,71961373,15155.0,7105273.0,9527.0,64831418.0,7120428.0,64840945.0,24682.0,71936691.0,7117985.76749985,22239.76749985,64818705.23250015,103.267136,0.004242062,0.79276896,0.0019814544,0.515239,0.515239,0.25861025,12712.7675,0.8388497,3.7502944,3.7452128,3.752556,3.7579968,3.8035612,3.770066,123.10564568694646,2668.413011510774,157.1050603895368,m
most~striking,most,striking,9609,1550.11808,24821.368,1.1602964,0.5145306,0.0012560843,0.61336654,0.0013494975,7120428,15666,71961373,9609.0,7110819.0,6057.0,64834888.0,7120428.0,64840945.0,15666.0,71945707.0,7118877.881924182,14115.881924182,64826829.11807582,82.21209,0.00269307,0.7923134,0.0012560843,0.5145306,0.5145306,0.25789335,8058.88192,0.8386806,3.719341,3.7129722,3.7221754,3.7289944,3.7861176,3.7441227,98.02550688468793,2668.413011510774,125.16389255691915,m
so~many,so,many,1049935,131984.6739,3329624.2486,1.330071,0.51310605,0.1911761,0.57190925,0.20294333,5173538,1835842,71961373,1049935.0,4123603.0,785907.0,66001928.0,5173538.0,66787835.0,1835842.0,70125531.0,5041553.326097294,1703857.326097294,65083977.673902705,895.8555,0.29957998,0.90063894,0.1911761,0.51310605,0.51310605,0.35214108,917950.3261,0.87429255,4.096091,4.095508,4.09635,4.0969734,4.10219,4.0983562,1024.6633593527192,2274.5412724327516,1354.9324706419875,s
far~fewer,far,fewer,16868,182.36714,130691.6323,2.2988393,0.51232827,0.041660577,0.5176933,0.04188019,402768,32583,71961373,16868.0,385900.0,15715.0,71542890.0,402768.0,71558605.0,32583.0,71928790.0,402585.632860563,32400.632860563,71526204.36713944,128.47272,0.07749149,1.966117,0.041660577,0.51232827,0.51232827,0.2769944,16685.63286,0.98918855,7.484868,7.480538,7.486795,7.4914293,7.530199,7.5017066,129.87686476043376,634.6400554645129,180.5076175677913,f
most~prominent,most,prominent,60055,9733.80349,154683.8279,1.1579093,0.51223487,0.00784323,0.6104826,0.008434184,7120428,98373,71961373,60055.0,7060373.0,38318.0,64802627.0,7120428.0,64840945.0,98373.0,71863000.0,7110694.196510119,88639.196510119,64752305.80348988,205.34132,0.016638497,0.7902666,0.00784323,0.51223487,0.51223487,0.26003906,50321.19651,0.8379185,3.7819471,3.779399,3.7830808,3.7858086,3.808638,3.7918582,245.06121684183321,2668.413011510774,313.64470344643155,m
much~wider,much,wider,11856,542.31676,57947.3216,1.6642239,0.5105643,0.0065871347,0.53487325,0.006733999,1760618,22166,71961373,11856.0,1748762.0,10310.0,70190445.0,1760618.0,70200755.0,22166.0,71939207.0,1760075.683240868,21623.683240869,70179131.31675912,103.90463,0.013300546,1.3396852,0.0065871347,0.5105643,0.5105643,0.25857574,11313.68324,0.954258,5.4092402,5.4039855,5.4115787,5.417203,5.464261,5.4296756,108.8852607105296,1326.8828132129831,148.8825040090339,m
very~few,very,few,154917,31349.36456,341523.8676,1.0765653,0.50674236,0.015371589,0.63314384,0.016802255,9220012,244679,71961373,154917.0,9065095.0,89762.0,62651599.0,9220012.0,62741361.0,244679.0,71716694.0,9188662.635443712,213329.635443712,62528031.36455629,313.94617,0.032735776,0.69387037,0.015371589,0.50674236,0.50674236,0.261057,123567.63544,0.7976377,3.5197713,3.5181355,3.520499,3.52225,3.5369027,3.526133,393.5949694800481,3036.4472661319182,494.65038158279026,v
much~larger,much,larger,71236,3288.76482,348630.5537,1.6703079,0.5064268,0.03956073,0.529947,0.04046079,1760618,134421,71961373,71236.0,1689382.0,63185.0,70137570.0,1760618.0,70200755.0,134421.0,71826952.0,1757329.235176433,131132.235176433,70069622.76482357,254.57867,0.075181566,1.3356667,0.03956073,0.5064268,0.5064268,0.27299377,67947.23518,0.9538328,5.4458637,5.4437294,5.446813,5.4490976,5.4682074,5.454163,266.90073060971565,1326.8828132129831,366.6346955758552,m
most~current,most,current,16293,2672.4843,41356.1542,1.1422278,0.5044848,0.002122939,0.60324335,0.002288205,7120428,27009,71961373,16293.0,7104135.0,10716.0,64830229.0,7120428.0,64840945.0,27009.0,71934364.0,7117755.515695789,24336.515695789,64816608.48430422,106.70703,0.004559117,0.7850859,0.002122939,0.5044848,0.5044848,0.25330386,13620.5157,0.83597344,3.6902277,3.6853898,3.6923807,3.6975598,3.7409272,3.7090485,127.64403628842203,2668.413011510774,164.34415109762804,m
too~early,too,early,60402,4603.18659,236744.4829,1.4481146,0.50220376,0.0195538,0.542793,0.020291325,2976740,111280,71961373,60402.0,2916338.0,50878.0,68933755.0,2976740.0,68984633.0,111280.0,71850093.0,2972136.813409883,106676.813409883,68877956.18659012,227.03839,0.039120212,1.1179928,0.0195538,0.50220376,0.50220376,0.26087877,55798.81341,0.9237908,4.7330365,4.730687,4.734082,4.7365966,4.757634,4.7421727,245.76818345750127,1725.3231581358896,333.5865704730932,t
more~akin,more,akin,8084,1570.16846,18178.4313,1.0760628,0.4993112,0.0008551039,0.6195586,0.000933522,8659678,13048,71961373,8084.0,8651594.0,4964.0,63296731.0,8659678.0,63301695.0,13048.0,71948325.0,8658107.831535539,11477.831535538,63290217.16846446,72.447495,0.001864235,0.71168005,0.0008551039,0.4993112,0.4993112,0.25008315,6513.83154,0.8057684,3.426958,3.4199655,3.4300702,3.4375577,3.5002942,3.4541702,89.91106717195609,2942.733083376744,114.22784249034909,m
very~particular,very,particular,8785,1795.27992,19030.1039,1.0586727,0.49893528,0.0008695084,0.6269626,0.0009528187,9220012,14012,71961373,8785.0,9211227.0,5227.0,62736134.0,9220012.0,62741361.0,14012.0,71947361.0,9218216.720077477,12216.720077478,62729144.27992252,74.57425,0.001902746,0.6896096,0.0008695084,0.49893528,0.49893528,0.2499024,6989.72008,0.79564255,3.373771,3.366999,3.376785,3.3840365,3.4448009,3.400126,93.72833082905083,3036.4472661319182,118.37229405566153,v
more~permanent,more,permanent,10838,2109.88379,24307.1259,1.0735977,0.49793208,0.0011457843,0.6181486,0.0012515477,8659678,17533,71961373,10838.0,8648840.0,6695.0,63295000.0,8659678.0,63301695.0,17533.0,71943840.0,8657568.116210345,15423.116210345,63286271.88378965,83.838974,0.002498038,0.7106906,0.0011457843,0.49793208,0.49793208,0.24953894,8728.11621,0.8053253,3.438499,3.4324644,3.4411845,3.4476457,3.5017703,3.4619799,104.10571550111935,2942.733083376744,132.41223508422476,m
much~happier,much,happier,8402,395.78897,40371.4354,1.6363862,0.4950245,0.0046614343,0.5193794,0.0047721877,1760618,16177,71961373,8402.0,1752216.0,7775.0,70192980.0,1760618.0,70200755.0,16177.0,71945196.0,1760222.211034356,15781.211034356,70184973.78896564,87.34453,0.009457478,1.326919,0.0046614343,0.4950245,0.4950245,0.24984297,8006.21103,0.9528935,5.3009996,5.294854,5.303734,5.3103113,5.3653307,5.324896,91.6624241442479,1326.8828132129831,127.18883598806933,m
most~other,most,other,12656,2112.2412,31526.6861,1.1232765,0.49406883,0.0016433856,0.5928702,0.0017774212,7120428,21347,71961373,12656.0,7107772.0,8691.0,64832254.0,7120428.0,64840945.0,21347.0,71940026.0,7118315.758804768,19234.758804769,64821710.24119523,93.72323,0.003544217,0.77755296,0.0016433856,0.49406883,0.49406883,0.24785611,10543.7588,0.8331036,3.6158106,3.6103916,3.6182222,3.6240234,3.672599,3.636892,112.49888888340186,2668.413011510774,146.1061258127119,m
