colloc,positive_raw,negative_raw,total_raw,positive_z,negative_z,total_z,positive_ratio,negative_ratio,positive_skew,negative_skew,positive_plus1,negative_plus1
very_concerned,796,7,803,24.09126,0.55333,20.96231,0.99128,0.00872,1.12147,0.07509,797,8
too_old,726,60,786,21.96064,5.12905,20.51569,0.92366,0.07634,1.04497,0.65758,727,61
too_big,720,50,770,21.77802,4.26571,20.09535,0.93506,0.06494,1.05787,0.55937,721,51
very_proud,738,8,746,22.32589,0.63966,19.46483,0.98928,0.01072,1.1192,0.09238,739,9
almost_impossible,738,0,738,22.32589,-0.05101,19.25466,1.0,0.0,1.13133,0.0,739,1
so_high,683,43,726,20.65183,3.66137,18.9394,0.94077,0.05923,1.06432,0.51022,684,44
too_good,627,85,712,18.94733,7.28741,18.5716,0.88062,0.11938,0.99627,1.0284,628,86
too_young,676,26,702,20.43877,2.19368,18.30889,0.96296,0.03704,1.08943,0.31905,677,27
so_easy,391,282,673,11.7641,24.2953,17.54701,0.58098,0.41902,0.65728,3.60958,392,283
as_close,604,63,667,18.24727,5.38806,17.38938,0.90555,0.09445,1.02447,0.81365,605,64
as_simple,484,163,647,14.59478,14.0215,16.86395,0.74807,0.25193,0.84631,2.17023,485,164
as_big,469,172,641,14.13822,14.79851,16.70632,0.73167,0.26833,0.82776,2.3115,470,173
almost_certain,618,0,618,18.6734,-0.05101,16.10208,1.0,0.0,1.13133,0.0,619,1
so_much,196,417,613,5.8288,35.95045,15.97072,0.31974,0.68026,0.36173,5.86001,197,418
quite_sure,96,484,580,2.78505,41.73485,15.10376,0.16552,0.83448,0.18725,7.18853,97,485
very_positive,570,8,578,17.2124,0.63966,15.05122,0.98616,0.01384,1.11567,0.11923,571,9
very_clear,536,28,564,16.17753,2.36635,14.68342,0.95035,0.04965,1.07517,0.42766,537,29
so_happy,514,49,563,15.5079,4.17938,14.65714,0.91297,0.08703,1.03287,0.74974,515,50
so_low,539,18,557,16.26884,1.50301,14.49952,0.96768,0.03232,1.09477,0.27838,540,19
also_likely,555,0,555,16.75584,-0.05101,14.44697,1.0,0.0,1.13133,0.0,556,1
so_hard,484,66,550,14.59478,5.64706,14.31562,0.88,0.12,0.99557,1.03372,485,67
very_excited,535,9,544,16.14709,0.726,14.15799,0.98346,0.01654,1.11261,0.14252,536,10
as_easy,247,295,542,7.38111,25.41765,14.10544,0.45572,0.54428,0.51557,4.68862,248,296
very_high,510,31,541,15.38615,2.62536,14.07917,0.9427,0.0573,1.0665,0.49361,511,32
that_simple,320,211,531,9.60304,18.16555,13.81646,0.60264,0.39736,0.68178,3.42303,321,212
so_big,498,29,527,15.0209,2.45269,13.71137,0.94497,0.05503,1.06908,0.47403,499,30
also_available,526,0,526,15.87315,-0.05101,13.6851,1.0,0.0,1.13133,0.0,527,1
so_different,392,126,518,11.79454,10.82713,13.47493,0.75676,0.24324,0.85614,2.09538,393,127
very_interested,470,42,512,14.16866,3.57503,13.3173,0.91797,0.08203,1.03853,0.70665,471,43
too_long,430,76,506,12.95116,6.51041,13.15967,0.8498,0.1502,0.96141,1.29386,431,77
very_disappointed,500,0,500,15.08178,-0.05101,13.00204,1.0,0.0,1.13133,0.0,501,1
just_happy,485,9,494,14.62522,0.726,12.84441,0.98178,0.01822,1.11072,0.15694,486,10
so_small,477,9,486,14.38172,0.726,12.63424,0.98148,0.01852,1.11038,0.15953,478,10
that_bad,107,378,485,3.11987,32.5834,12.60797,0.22062,0.77938,0.24959,6.71387,108,379
just_glad,479,1,480,14.44259,0.03532,12.47661,0.99792,0.00208,1.12897,0.01795,480,2
really_good,453,24,477,13.65122,2.02101,12.39779,0.94969,0.05031,1.07441,0.43343,454,25
much_different,227,246,473,6.77236,21.18726,12.29271,0.47992,0.52008,0.54294,4.48019,228,247
highly_unlikely,469,1,470,14.13822,0.03532,12.21389,0.99787,0.00213,1.12892,0.01833,470,2
so_popular,433,27,460,13.04247,2.28002,11.95118,0.9413,0.0587,1.06493,0.50563,434,28
too_easy,433,8,441,13.04247,0.63966,11.45202,0.98186,0.01814,1.11081,0.15627,434,9
so_successful,419,20,439,12.61635,1.67568,11.39948,0.95444,0.04556,1.07979,0.39245,420,21
now_available,427,9,436,12.85985,0.726,11.32066,0.97936,0.02064,1.10798,0.17782,428,10
that_good,182,244,426,5.40267,21.01459,11.05795,0.42723,0.57277,0.48334,4.93404,183,245
also_concerned,423,0,423,12.7381,-0.05101,10.97913,1.0,0.0,1.13133,0.0,424,1
especially_true,420,0,420,12.64678,-0.05101,10.90032,1.0,0.0,1.13133,0.0,421,1
just_fine,418,0,418,12.58591,-0.05101,10.84777,1.0,0.0,1.13133,0.0,419,1
long_overdue,401,2,403,12.06847,0.12166,10.4537,0.99504,0.00496,1.12572,0.04275,402,3
so_excited,389,13,402,11.70322,1.07134,10.42743,0.96766,0.03234,1.09475,0.27857,390,14
so_lucky,172,225,397,5.0983,19.37424,10.29607,0.43325,0.56675,0.49015,4.88219,173,226
very_likely,338,58,396,10.15091,4.95639,10.2698,0.85354,0.14646,0.96563,1.2617,339,59
also_true,396,0,396,11.91629,-0.05101,10.2698,1.0,0.0,1.13133,0.0,397,1
very_successful,355,40,395,10.66835,3.40237,10.24353,0.89873,0.10127,1.01677,0.87234,356,41
too_hard,328,66,394,9.84654,5.64706,10.21726,0.83249,0.16751,0.94182,1.44301,329,67
really_hard,387,5,392,11.64235,0.38066,10.16472,0.98724,0.01276,1.1169,0.10988,388,6
very_comfortable,363,27,390,10.91185,2.28002,10.11217,0.93077,0.06923,1.05301,0.59638,364,28
very_surprised,385,3,388,11.58147,0.20799,10.05963,0.99227,0.00773,1.12258,0.06661,386,4
as_large,291,95,386,8.72036,8.15076,10.00709,0.75389,0.24611,0.85289,2.12011,292,96
too_weak,377,9,386,11.33797,0.726,10.00709,0.97668,0.02332,1.10495,0.20085,378,10
pretty_sure,381,1,382,11.45972,0.03532,9.902,0.99738,0.00262,1.12837,0.02255,382,2
very_easy,361,21,382,10.85098,1.76201,9.902,0.94503,0.05497,1.06914,0.47356,362,22
very_confident,365,10,375,10.97273,0.81233,9.7181,0.97333,0.02667,1.10116,0.22972,366,11
as_low,347,26,373,10.42485,2.19368,9.66556,0.93029,0.06971,1.05247,0.60046,348,27
as_effective,214,158,372,6.37667,13.58983,9.63929,0.57527,0.42473,0.65082,3.65878,215,159
very_serious,358,13,371,10.75966,1.07134,9.61301,0.96496,0.03504,1.09169,0.30185,359,14
so_busy,350,18,368,10.51616,1.50301,9.5342,0.95109,0.04891,1.07599,0.42135,351,19
quite_different,363,0,363,10.91185,-0.05101,9.40284,1.0,0.0,1.13133,0.0,364,1
very_much,336,26,362,10.09004,2.19368,9.37657,0.92818,0.07182,1.05008,0.61871,337,27
also_important,362,0,362,10.88141,-0.05101,9.37657,1.0,0.0,1.13133,0.0,363,1
very_tough,360,1,361,10.82054,0.03532,9.3503,0.99723,0.00277,1.1282,0.02386,361,2
very_low,359,0,359,10.7901,-0.05101,9.29776,1.0,0.0,1.13133,0.0,360,1
as_old,332,22,354,9.96829,1.84835,9.1664,0.93785,0.06215,1.06102,0.53536,333,23
really_important,343,11,354,10.3031,0.89867,9.1664,0.96893,0.03107,1.09618,0.26768,344,12
especially_important,348,4,352,10.45529,0.29433,9.11385,0.98864,0.01136,1.11847,0.09789,349,5
too_strong,330,21,351,9.90742,1.76201,9.08758,0.94017,0.05983,1.06364,0.51539,331,22
too_great,318,29,347,9.54217,2.45269,8.9825,0.91643,0.08357,1.03678,0.71993,319,30
as_great,172,172,344,5.0983,14.79851,8.90368,0.5,0.5,0.56567,4.30718,173,173
virtually_impossible,343,1,344,10.3031,0.03532,8.90368,0.99709,0.00291,1.12804,0.02504,344,2
too_short,337,7,344,10.12048,0.55333,8.90368,0.97965,0.02035,1.10831,0.17529,338,8
too_slow,338,5,343,10.15091,0.38066,8.87741,0.98542,0.01458,1.11484,0.12557,339,6
extremely_difficult,343,0,343,10.3031,-0.05101,8.87741,1.0,0.0,1.13133,0.0,344,1
readily_available,270,72,342,8.08117,6.16507,8.85114,0.78947,0.21053,0.89316,1.81355,271,73
nearly_impossible,337,0,337,10.12048,-0.05101,8.71978,1.0,0.0,1.13133,0.0,338,1
still_possible,332,0,332,9.96829,-0.05101,8.58842,1.0,0.0,1.13133,0.0,333,1
so_close,314,17,331,9.42042,1.41667,8.56215,0.94864,0.05136,1.07323,0.44243,315,18
very_nice,292,33,325,8.75079,2.79802,8.40452,0.89846,0.10154,1.01646,0.87469,293,34
very_similar,323,0,323,9.69435,-0.05101,8.35198,1.0,0.0,1.13133,0.0,324,1
very_popular,280,42,322,8.38554,3.57503,8.32571,0.86957,0.13043,0.98377,1.12361,281,43
immediately_clear,21,300,321,0.50225,25.84932,8.29944,0.06542,0.93458,0.07401,8.0508,22,301
very_exciting,298,23,321,8.93342,1.93468,8.29944,0.92835,0.07165,1.05027,0.61723,299,24
so_proud,309,9,318,9.26823,0.726,8.22062,0.9717,0.0283,1.09931,0.2438,310,10
quite_good,293,25,318,8.78123,2.10735,8.22062,0.92138,0.07862,1.04239,0.67723,294,26
pretty_clear,312,0,312,9.35954,-0.05101,8.06299,1.0,0.0,1.13133,0.0,313,1
still_unclear,309,0,309,9.26823,-0.05101,7.98418,1.0,0.0,1.13133,0.0,310,1
pretty_much,306,1,307,9.17692,0.03532,7.93164,0.99674,0.00326,1.12765,0.02806,307,2
no_good,306,1,307,9.17692,0.03532,7.93164,0.99674,0.00326,1.12765,0.02806,307,2
also_possible,306,0,306,9.17692,-0.05101,7.90536,1.0,0.0,1.13133,0.0,307,1
relatively_small,305,0,305,9.14648,-0.05101,7.87909,1.0,0.0,1.13133,0.0,306,1
widely_available,235,63,298,7.01586,5.38806,7.69519,0.78859,0.21141,0.89216,1.82116,236,64
so_intense,287,11,298,8.59861,0.89867,7.69519,0.96309,0.03691,1.08957,0.31798,288,12
extremely_important,296,1,297,8.87254,0.03532,7.66892,0.99663,0.00337,1.12752,0.029,297,2
too_difficult,237,55,292,7.07673,4.69738,7.53756,0.81164,0.18836,0.91824,1.62257,238,56
very_frustrating,291,0,291,8.72036,-0.05101,7.51129,1.0,0.0,1.13133,0.0,292,1
well_worth,288,1,289,8.62904,0.03532,7.45875,0.99654,0.00346,1.12742,0.02981,289,2
very_upset,289,0,289,8.65948,-0.05101,7.45875,1.0,0.0,1.13133,0.0,290,1
wide_open,287,2,289,8.59861,0.12166,7.45875,0.99308,0.00692,1.1235,0.05961,288,3
particularly_important,278,9,287,8.32467,0.726,7.40621,0.96864,0.03136,1.09585,0.27014,279,10
too_happy,160,127,287,4.73305,10.91346,7.40621,0.55749,0.44251,0.63071,3.81193,161,128
very_effective,234,51,285,6.98542,4.35204,7.35366,0.82105,0.17895,0.92888,1.54152,235,52
really_happy,264,21,285,7.89854,1.76201,7.35366,0.92632,0.07368,1.04797,0.63474,265,22
too_large,272,13,285,8.14204,1.07134,7.35366,0.95439,0.04561,1.07973,0.39294,273,14
too_close,281,3,284,8.41598,0.20799,7.32739,0.98944,0.01056,1.11938,0.091,282,4
any_different,182,102,284,5.40267,8.7551,7.32739,0.64085,0.35915,0.72501,3.09389,183,103
very_small,280,3,283,8.38554,0.20799,7.30112,0.9894,0.0106,1.11934,0.09132,281,4
still_strong,283,0,283,8.47686,-0.05101,7.30112,1.0,0.0,1.13133,0.0,284,1
so_simple,175,106,281,5.18961,9.10044,7.24858,0.62278,0.37722,0.70457,3.24954,176,107
yet_clear,4,275,279,-0.01519,23.69096,7.19603,0.01434,0.98566,0.01622,8.49085,5,276
always_easy,36,243,279,0.95881,20.92826,7.19603,0.12903,0.87097,0.14598,7.50282,37,244
so_long,258,21,279,7.71592,1.76201,7.19603,0.92473,0.07527,1.04618,0.64839,259,22
only_natural,277,1,278,8.29423,0.03532,7.16976,0.9964,0.0036,1.12726,0.03099,278,2
cautiously_optimistic,275,1,276,8.23336,0.03532,7.11722,0.99638,0.00362,1.12723,0.03121,276,2
now_worth,274,1,275,8.20292,0.03532,7.09095,0.99636,0.00364,1.12722,0.03132,275,2
so_large,255,20,275,7.62461,1.67568,7.09095,0.92727,0.07273,1.04905,0.6265,256,21
very_expensive,268,6,274,8.02029,0.46699,7.06468,0.9781,0.0219,1.10656,0.18864,269,7
too_hot,250,24,274,7.47242,2.02101,7.06468,0.91241,0.08759,1.03224,0.75454,251,25
that_easy,64,203,267,1.81106,17.47488,6.88078,0.2397,0.7603,0.27118,6.54949,65,204
very_impressed,252,15,267,7.5333,1.244,6.88078,0.94382,0.05618,1.06777,0.48395,253,16
very_careful,253,12,265,7.56373,0.985,6.82823,0.95472,0.04528,1.0801,0.39008,254,13
very_supportive,258,6,264,7.71592,0.46699,6.80196,0.97727,0.02273,1.10562,0.19578,259,7
so_hot,208,56,264,6.19405,4.78372,6.80196,0.78788,0.21212,0.89135,1.82729,209,57
largely_responsible,264,0,264,7.89854,-0.05101,6.80196,1.0,0.0,1.13133,0.0,265,1
so_eager,239,23,262,7.13761,1.93468,6.74942,0.91221,0.08779,1.03202,0.75622,240,24
so_difficult,239,22,261,7.13761,1.84835,6.72315,0.91571,0.08429,1.03597,0.72611,240,23
particularly_concerned,237,24,261,7.07673,2.02101,6.72315,0.90805,0.09195,1.0273,0.79212,238,25
particularly_true,258,1,259,7.71592,0.03532,6.6706,0.99614,0.00386,1.12696,0.03326,259,2
as_successful,129,129,258,3.78949,11.08613,6.64433,0.5,0.5,0.56567,4.30718,130,130
very_optimistic,230,28,258,6.86367,2.36635,6.64433,0.89147,0.10853,1.00855,0.93489,231,29
all_bad,33,225,258,0.8675,19.37424,6.64433,0.12791,0.87209,0.14471,7.51252,34,226
very_fortunate,255,1,256,7.62461,0.03532,6.59179,0.99609,0.00391,1.12691,0.03365,256,2
very_competitive,254,2,256,7.59417,0.12166,6.59179,0.99219,0.00781,1.12249,0.0673,255,3
very_aggressive,245,11,256,7.32023,0.89867,6.59179,0.95703,0.04297,1.08272,0.37015,246,12
still_open,255,0,255,7.62461,-0.05101,6.56552,1.0,0.0,1.13133,0.0,256,1
very_simple,252,2,254,7.5333,0.12166,6.53925,0.99213,0.00787,1.12242,0.06783,253,3
very_interesting,221,32,253,6.58973,2.71169,6.51297,0.87352,0.12648,0.98824,1.08956,222,33
very_big,198,55,253,5.88967,4.69738,6.51297,0.78261,0.21739,0.88539,1.87269,199,56
as_hard,181,69,250,5.37224,5.90606,6.43416,0.724,0.276,0.81908,2.37756,182,70
too_little,245,4,249,7.32023,0.29433,6.40789,0.98394,0.01606,1.11316,0.13838,246,5
fully_aware,215,33,248,6.40711,2.79802,6.38162,0.86694,0.13306,0.98079,1.14626,216,34
very_helpful,228,19,247,6.8028,1.58934,6.35535,0.92308,0.07692,1.04431,0.66264,229,20
totally_different,245,1,246,7.32023,0.03532,6.32907,0.99593,0.00407,1.12673,0.03502,246,2
very_sad,245,0,245,7.32023,-0.05101,6.3028,1.0,0.0,1.13133,0.0,246,1
very_sensitive,241,2,243,7.19848,0.12166,6.25026,0.99177,0.00823,1.12202,0.0709,242,3
really_excited,234,8,242,6.98542,0.63966,6.22399,0.96694,0.03306,1.09393,0.28477,235,9
so_concerned,200,41,241,5.95055,3.4887,6.19772,0.82988,0.17012,0.93886,1.46551,201,42
too_important,230,9,239,6.86367,0.726,6.14517,0.96234,0.03766,1.08873,0.32439,231,10
so_severe,221,18,239,6.58973,1.50301,6.14517,0.92469,0.07531,1.04613,0.64878,222,19
very_lucky,230,8,238,6.86367,0.63966,6.1189,0.96639,0.03361,1.0933,0.28956,231,9
too_optimistic,216,22,238,6.43755,1.84835,6.1189,0.90756,0.09244,1.02675,0.79628,217,23
as_popular,152,85,237,4.48955,7.28741,6.09263,0.64135,0.35865,0.72558,3.08954,153,86
so_upset,228,8,236,6.8028,0.63966,6.06636,0.9661,0.0339,1.09298,0.29201,229,9
so_young,222,14,236,6.62017,1.15767,6.06636,0.94068,0.05932,1.06422,0.51102,223,15
even_close,27,208,235,0.68487,17.90655,6.04009,0.11489,0.88511,0.12998,7.62462,28,209
always_good,213,22,235,6.34624,1.84835,6.04009,0.90638,0.09362,1.02542,0.80645,214,23
quite_clear,211,23,234,6.28536,1.93468,6.01382,0.90171,0.09829,1.02013,0.84671,212,24
politically_motivated,216,18,234,6.43755,1.50301,6.01382,0.92308,0.07692,1.04431,0.66264,217,19
highly_unusual,234,0,234,6.98542,-0.05101,6.01382,1.0,0.0,1.13133,0.0,235,1
very_bad,231,1,232,6.89411,0.03532,5.96127,0.99569,0.00431,1.12645,0.03713,232,2
just_right,227,4,231,6.77236,0.29433,5.935,0.98268,0.01732,1.11174,0.14917,228,5
still_available,230,0,230,6.86367,-0.05101,5.90873,1.0,0.0,1.13133,0.0,231,1
pretty_hard,228,0,228,6.8028,-0.05101,5.85619,1.0,0.0,1.13133,0.0,229,1
as_long,206,21,227,6.13317,1.76201,5.82992,0.90749,0.09251,1.02667,0.79692,207,22
relatively_easy,225,1,226,6.71148,0.03532,5.80364,0.99558,0.00442,1.12633,0.03812,226,2
as_tough,158,66,224,4.67218,5.64706,5.7511,0.70536,0.29464,0.79799,2.53816,159,67
so_new,214,9,223,6.37667,0.726,5.72483,0.95964,0.04036,1.08567,0.34766,215,10
that_important,55,167,222,1.53712,14.36684,5.69856,0.24775,0.75225,0.28028,6.48017,56,168
so_powerful,218,4,222,6.49842,0.29433,5.69856,0.98198,0.01802,1.11095,0.15521,219,5
that_great,25,195,220,0.624,16.7842,5.64601,0.11364,0.88636,0.12856,7.63545,26,196
very_attractive,204,16,220,6.0723,1.33034,5.64601,0.92727,0.07273,1.04905,0.6265,205,17
still_young,219,0,219,6.52886,-0.05101,5.61974,1.0,0.0,1.13133,0.0,220,1
very_dangerous,219,0,219,6.52886,-0.05101,5.61974,1.0,0.0,1.13133,0.0,220,1
as_common,192,26,218,5.70705,2.19368,5.59347,0.88073,0.11927,0.9964,1.0274,193,27
so_confident,188,28,216,5.5853,2.36635,5.54093,0.87037,0.12963,0.98468,1.11668,189,29
really_interested,146,69,215,4.30693,5.90606,5.51466,0.67907,0.32093,0.76825,2.76461,147,70
relatively_low,214,0,214,6.37667,-0.05101,5.48839,1.0,0.0,1.13133,0.0,215,1
very_rare,208,5,213,6.19405,0.38066,5.46211,0.97653,0.02347,1.10477,0.20221,209,6
particularly_strong,196,17,213,5.8288,1.41667,5.46211,0.92019,0.07981,1.04104,0.68753,197,18
particularly_interested,163,50,213,4.82436,4.26571,5.46211,0.76526,0.23474,0.86576,2.02215,164,51
so_impressed,202,11,213,6.01142,0.89867,5.46211,0.94836,0.05164,1.07291,0.44487,203,12
very_nervous,210,0,210,6.25492,-0.05101,5.3833,1.0,0.0,1.13133,0.0,211,1
pretty_close,210,0,210,6.25492,-0.05101,5.3833,1.0,0.0,1.13133,0.0,211,1
as_fast,128,81,209,3.75905,6.94208,5.35703,0.61244,0.38756,0.69287,3.33858,129,82
as_happy,163,43,206,4.82436,3.66137,5.27821,0.79126,0.20874,0.89518,1.79814,164,44
mentally_ill,179,27,206,5.31136,2.28002,5.27821,0.86893,0.13107,0.98305,1.12907,180,28
so_tired,198,7,205,5.88967,0.55333,5.25194,0.96585,0.03415,1.0927,0.29415,199,8
even_sure,2,202,204,-0.07606,17.38854,5.22567,0.0098,0.9902,0.01109,8.5299,3,203
too_quick,181,22,203,5.37224,1.84835,5.1994,0.89163,0.10837,1.00872,0.93358,182,23
very_young,201,2,203,5.98099,0.12166,5.1994,0.99015,0.00985,1.12018,0.08487,202,3
so_angry,192,9,201,5.70705,0.726,5.14686,0.95522,0.04478,1.08067,0.38572,193,10
very_unlikely,201,0,201,5.98099,-0.05101,5.14686,1.0,0.0,1.13133,0.0,202,1
very_active,190,10,200,5.64617,0.81233,5.12058,0.95,0.05,1.07476,0.43072,191,11
probably_right,198,1,199,5.88967,0.03532,5.09431,0.99497,0.00503,1.12565,0.04329,199,2
so_quick,141,57,198,4.15474,4.87005,5.06804,0.71212,0.28788,0.80564,2.47989,142,58
very_quiet,197,0,197,5.85924,-0.05101,5.04177,1.0,0.0,1.13133,0.0,198,1
so_full,190,5,195,5.64617,0.38066,4.98923,0.97436,0.02564,1.10232,0.22088,191,6
completely_different,194,1,195,5.76792,0.03532,4.98923,0.99487,0.00513,1.12553,0.04418,195,2
so_weak,184,10,194,5.46355,0.81233,4.96296,0.94845,0.05155,1.07301,0.44404,185,11
too_costly,190,3,193,5.64617,0.20799,4.93668,0.98446,0.01554,1.11375,0.1339,191,4
also_interested,192,0,192,5.70705,-0.05101,4.91041,1.0,0.0,1.13133,0.0,193,1
keenly_aware,191,0,191,5.67661,-0.05101,4.88414,1.0,0.0,1.13133,0.0,192,1
so_expensive,177,13,190,5.25049,1.07134,4.85787,0.93158,0.06842,1.05392,0.5894,178,14
quite_ready,21,168,189,0.50225,14.45317,4.8316,0.11111,0.88889,0.1257,7.6572,22,169
as_sharp,70,117,187,1.99368,10.05012,4.77905,0.37433,0.62567,0.42349,5.38973,71,118
very_disappointing,186,0,186,5.52442,-0.05101,4.75278,1.0,0.0,1.13133,0.0,187,1
very_encouraging,160,25,185,4.73305,2.10735,4.72651,0.86486,0.13514,0.97845,1.1641,161,26
yet_available,0,185,185,-0.13694,15.92086,4.72651,0.0,1.0,0.0,8.61435,1,186
far_different,182,2,184,5.40267,0.12166,4.70024,0.98913,0.01087,1.11903,0.09363,183,3
very_funny,165,19,184,4.88524,1.58934,4.70024,0.89674,0.10326,1.01451,0.88953,166,20
extremely_rare,182,2,184,5.40267,0.12166,4.70024,0.98913,0.01087,1.11903,0.09363,183,3
too_many,178,6,184,5.28092,0.46699,4.70024,0.96739,0.03261,1.09444,0.2809,179,7
very_smart,146,37,183,4.30693,3.14336,4.67397,0.79781,0.20219,0.90259,1.7417,147,38
so_clear,108,75,183,3.1503,6.42407,4.67397,0.59016,0.40984,0.66767,3.53047,109,76
that_different,14,168,182,0.28919,14.45317,4.6477,0.07692,0.92308,0.08703,7.95171,15,169
partly_responsible,181,0,181,5.37224,-0.05101,4.62143,1.0,0.0,1.13133,0.0,182,1
so_beautiful,177,3,180,5.25049,0.20799,4.59515,0.98333,0.01667,1.11248,0.14357,178,4
particularly_vulnerable,178,1,179,5.28092,0.03532,4.56888,0.99441,0.00559,1.12501,0.04812,179,2
so_nice,162,17,179,4.79393,1.41667,4.56888,0.90503,0.09497,1.02389,0.81812,163,18
too_tired,173,6,179,5.12874,0.46699,4.56888,0.96648,0.03352,1.09341,0.28875,174,7
very_special,175,3,178,5.18961,0.20799,4.54261,0.98315,0.01685,1.11226,0.14519,176,4
so_poor,169,9,178,5.00699,0.726,4.54261,0.94944,0.05056,1.07413,0.43556,170,10
quite_possible,169,7,176,5.00699,0.55333,4.49007,0.96023,0.03977,1.08633,0.34262,170,8
especially_strong,173,2,175,5.12874,0.12166,4.4638,0.98857,0.01143,1.1184,0.09845,174,3
as_clear,123,52,175,3.60687,4.43838,4.4638,0.70286,0.29714,0.79516,2.55969,124,53
yet_ready,0,175,175,-0.13694,15.05751,4.4638,0.0,1.0,0.0,8.61435,1,176
too_dangerous,173,1,174,5.12874,0.03532,4.43752,0.99425,0.00575,1.12483,0.04951,174,2
very_unusual,172,1,173,5.0983,0.03532,4.41125,0.99422,0.00578,1.12479,0.04979,173,2
relatively_new,173,0,173,5.12874,-0.05101,4.41125,1.0,0.0,1.13133,0.0,174,1
so_common,160,13,173,4.73305,1.07134,4.41125,0.92486,0.07514,1.04632,0.64732,161,14
deeply_concerned,172,0,172,5.0983,-0.05101,4.38498,1.0,0.0,1.13133,0.0,173,1
still_good,172,0,172,5.0983,-0.05101,4.38498,1.0,0.0,1.13133,0.0,173,1
too_tough,157,14,171,4.64174,1.15767,4.35871,0.91813,0.08187,1.03871,0.70527,158,15
so_desperate,157,13,170,4.64174,1.07134,4.33244,0.92353,0.07647,1.04482,0.65874,158,14
