    l1  l2                             f    E11  r.log.likelihood  r.odds.ratio.disc  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  am.log.likelihood  am.odds.ratio.disc  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple      f1   f2        N  
NEGMIR  inherently_incorrect          10   1.74              1977                258          166         4234                   1                6846              35.02               2.000     0.8264185      0.000034                 1.00             0.000034  291735   10  1680633  
NEGMIR  ever_empty                    10   1.74              1977                258          166         4234                   1                6846              35.02               2.000     0.8264185      0.000034                 1.00             0.000034  291735   10  1680633  
NEGMIR  that_cool                     10   1.74              1977                258          166         4234                   1                6846              35.02               2.000     0.8264185      0.000034                 1.00             0.000034  291735   10  1680633  
NEGMIR  ever_exact                    10   1.74              1977                258          166         4234                   1                6846              35.02               2.000     0.8264185      0.000034                 1.00             0.000034  291735   10  1680633  
NEGMIR  yet_final                     10   1.74              1977                258          166         4234                   1                6846              35.02               2.000     0.8264185      0.000034                 1.00             0.000034  291735   10  1680633  
NEGMIR  any_older                     10   1.74              1977                258          166         4234                   1                6846              35.02               2.000     0.8264185      0.000034                 1.00             0.000034  291735   10  1680633  
NEGMIR  strictly_bluegrass            10   1.74              1977                258          166         4234                   1                6846              35.02               2.000     0.8264185      0.000034                 1.00             0.000034  291735   10  1680633  
NEGMIR  particularly_profound         10   1.74              1977                258          166         4234                   1                6846              35.02               2.000     0.8264185      0.000034                 1.00             0.000034  291735   10  1680633  
NEGMIR  truly_empty                   10   1.74              1977                258          166         4234                   1                6846              35.02               2.000     0.8264185      0.000034                 1.00             0.000034  291735   10  1680633  
NEGMIR  not_ok                        10   1.74              1977                258          166         4234                   1                6846              35.02               2.000     0.8264185      0.000034                 1.00             0.000034  291735   10  1680633  
NEGMIR  especially_novel              10   1.74              1977                258          166         4234                   1                6846              35.02               2.000     0.8264185      0.000034                 1.00             0.000034  291735   10  1680633  
NEGMIR  not_perfect                   10   1.74              1977                258          166         4234                   1                6846              35.02               2.000     0.8264185      0.000034                 1.00             0.000034  291735   10  1680633  
NEGMIR  quite_whole                   10   1.74              1977                258          166         4234                   1                6846              35.02               2.000     0.8264185      0.000034                 1.00             0.000034  291735   10  1680633  
NEGMIR  particularly_thrilled         10   1.74              1977                258          166         4234                   1                6846              35.02               2.000     0.8264185      0.000034                 1.00             0.000034  291735   10  1680633  
NEGMIR  remotely_challenging           9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  ever_straight                  9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  much_unusual                   9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  less_delightful                9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  that_complicated               9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  wholly_successful              9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  particularly_romantic          9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  that_spectacular               9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  never_able                     9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  not_awkward                    9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  terribly_innovative            9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  ever_hopeless                  9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  not_interested                 9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  longer_male                    9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  necessarily_surprising         9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  particularly_efficient         9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  longer_acceptable              9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  precisely_clear                9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  ever_absolute                  9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  strictly_wrong                 9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  ever_fatal                     9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  particularly_threatening       9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  not_present                    9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  not_happy                      9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  ever_accurate                  9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  particularly_persuasive        9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  exactly_revolutionary          9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  ever_constant                  9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  really_pregnant                9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  as_humbling                    9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  particularly_inclined          9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  really_whole                   9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  too_noteworthy                 9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  necessarily_fatal              9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  that_enthusiastic              9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  particularly_imaginative       9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  particularly_realistic         9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  ever_great                     9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  remotely_subtle                9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  no_less                        9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  that_impressed                 9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  remotely_progressive           9   1.56              2186                301          194         4644                   1                7517              31.52               1.956     0.8264180      0.000031                 1.00             0.000031  291735    9  1680633  
NEGMIR  particularly_believable        8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  not_entertaining               8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  particularly_confident         8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  as_sweeping                    8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  longer_theoretical             8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  longer_visible                 8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  longer_recognizable            8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  ever_useful                    8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  n't_right                      8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  ever_critical                  8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  overly_surprising              8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  ever_fast                      8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  not_bad                        8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  particularly_democratic        8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  not_important                  8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  ever_quiet                     8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  remotely_sexual                8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  longer_fertile                 8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  anywhere_near                  8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  entirely_risk-free             8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  ever_cheap                     8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  wise_responsible               8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  fully_adequate                 8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  inherently_new                 8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  entirely_convinced             8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  quite_coalesces                8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  particularly_profitable        8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  fully_rid                      8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  particularly_liberal           8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  more_sacrosanct                8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  more_demotivating              8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  as_astounding                  8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  overly_wrong                   8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  any_brighter                   8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  knowingly_understated          8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  never_enough                   8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  as_disheartening               8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  yet_official                   8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  overly_original                8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  inherently_objectionable       8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  ever_less                      8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  ever_clean                     8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  not_satisfied                  8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  before_able                    8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  totally_successful             8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  sufficiently_grateful          8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  not_ready                      8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  really_anonymous               8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  ever_private                   8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  ever_dry                       8   1.39              2480                370          236         5116                   1                8240              28.02               1.908     0.8264176      0.000027                 1.00             0.000027  291735    8  1680633  
NEGMIR  particularly_welcoming         7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  too_graceful                   7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  not_surprising                 7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  longer_shiny                   7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  not_crazy                      7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  really_conclusive              7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  really_final                   7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  really_set                     7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  not_boring                     7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  really_acceptable              7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  n't_perfect                    7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  necessarily_permanent          7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  long_absent                    7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  particularly_courageous        7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  ever_official                  7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  exactly_cheap                  7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  more_worthless                 7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  ever_enjoyable                 7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  as_cost-effective              7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  so_effectual                   7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  particularly_clean             7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  not_alone                      7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  ever_smooth                    7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  particularly_engaging          7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  necessarily_unique             7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  really_satisfactory            7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  ever_hard                      7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  ever_silent                    7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  truly_past                     7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  ever_intentional               7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  any_smaller                    7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  exactly_certain                7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  ever_subject                   7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  ever_bored                     7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  necessarily_nefarious          7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  ever_sad                       7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  ever_over                      7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  that_extreme                   7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  completely_whole               7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  not_safe                       7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  entirely_pleased               7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  inherently_criminal            7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  any_greater                    7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  no_worse                       7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  ever_ill                       7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  outwardly_wrong                7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  necessarily_comparable         7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  real_sure                      7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  too_promising                  7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  longer_necessary               7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  longer_novel                   7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  particularly_forthcoming       7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  particularly_consistent        7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  n't_worth                      7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  actively_bad                   7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  really_convinced               7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  not_great                      7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  fully_undone                   7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  yet_evident                    7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  ever_ideal                     7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  too_outstanding                7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  that_optimistic                7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  especially_innovative          7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  real_major                     7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  that_sure                      7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  so_attainable                  7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  not_hilarious                  7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  truly_silent                   7   1.22              2825                450          286         5754                   1                9217              24.52               1.854     0.8264171      0.000024                 1.00             0.000024  291735    7  1680633  
NEGMIR  longer_empty                   6   1.04              3272                562          354         6606                   1               10476              21.01               1.792     0.8264166      0.000021                 1.00             0.000021  291735    6  1680633  
NEGMIR  overly_popular                 6   1.04              3272                562          354         6606                   1               10476              21.01               1.792     0.8264166      0.000021                 1.00             0.000021  291735    6  1680633  
NEGMIR  remotely_cool                  6   1.04              3272                562          354         6606                   1               10476              21.01               1.792     0.8264166      0.000021                 1.00             0.000021  291735    6  1680633  
NEGMIR  really_ideal                   6   1.04              3272                562          354         6606                   1               10476              21.01               1.792     0.8264166      0.000021                 1.00             0.000021  291735    6  1680633  
NEGMIR  remotely_capable               6   1.04              3272                562          354         6606                   1               10476              21.01               1.792     0.8264166      0.000021                 1.00             0.000021  291735    6  1680633  
NEGMIR  twice_alike                    6   1.04              3272                562          354         6606                   1               10476              21.01               1.792     0.8264166      0.000021                 1.00             0.000021  291735    6  1680633  
NEGMIR  as_heartwarming                6   1.04              3272                562          354         6606                   1               10476              21.01               1.792     0.8264166      0.000021                 1.00             0.000021  291735    6  1680633  
NEGMIR  ever_absent                    6   1.04              3272                562          354         6606                   1               10476              21.01               1.792     0.8264166      0.000021                 1.00             0.000021  291735    6  1680633  
NEGMIR  never_wrong                    6   1.04              3272                562          354         6606                   1               10476              21.01               1.792     0.8264166      0.000021                 1.00             0.000021  291735    6  1680633  
NEGMIR  entirely_transparent           6   1.04              3272                562          354         6606                   1               10476              21.01               1.792     0.8264166      0.000021                 1.00             0.000021  291735    6  1680633  
