        l1  l2                       f         E11  r.log.likelihood  r.log.likelihood.tt  r.odds.ratio.disc  r.Dice  r.t.score  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  r.p1.given2.margin  r.p2.given1.margin  r.expect.diff  am.log.likelihood  am.log.likelihood.tt  am.odds.ratio.disc  am.Dice  am.t.score  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple  am.p1.given2.margin  am.p2.given1.margin  am.expect.diff        f1       f2         N  
   NEGATED  hurt                   361      147.86               632                 1246               1107    1909        236           97          834                3991                1908                  97                 281            834             230.53                230.53               0.414   0.0002       11.22         0.055       0.00007                0.092              0.00011                0.055              0.00007          213.14   3151804     3907  83284343  
   NEGATED  bothersome             303      124.13               698                 1374               1108    2139        259           98          936                3992                2139                  98                 309            936             193.41                193.41               0.414   0.0002       10.28         0.055       0.00006                0.092              0.00010                0.055              0.00006          178.87   3151804     3280  83284343  
   NEGATED  grand                  934      385.44               322                  643               1123     972        136           99          428                3993                 971                  99                 162            428             587.63                587.63               0.410   0.0006       17.95         0.054       0.00018                0.092              0.00030                0.054              0.00017          548.56   3151804    10185  83284343  
   NEGATED  satisfactory          1091      451.67               280                  559               1128     870        121          100          379                3994                 869                 100                 146            379             682.06                682.06               0.408   0.0007       19.36         0.054       0.00021                0.091              0.00035                0.054              0.00020          639.33   3151804    11935  83284343  
   NEGATED  enamored               330      136.81               674                 1327               1130    2030        247          101          894                3995                2030                 101                 299            894             205.71                205.71               0.408   0.0002       10.63         0.053       0.00006                0.091              0.00010                0.053              0.00006          193.19   3151804     3615  83284343  
   NEGATED  greasy                 417      173.40               568                 1126               1140    1735        219          102          771                3996                1737                 102                 267            771             258.36                258.36               0.406   0.0003       11.93         0.053       0.00008                0.091              0.00013                0.053              0.00008          243.60   3151804     4582  83284343  
   NEGATED  conversant             198       82.73               962                 1867               1145    2745        336          103         1254                3997                2744                 103                 409           1254             121.49                121.49               0.405   0.0001        8.19         0.053       0.00004                0.091              0.00006                0.053              0.00004          115.27   3151804     2186  83284343  
   NEGATED  reassuring             793      331.85               367                  733               1150    1110        155          104          494                3998                1113                 104                 180            494             485.07                485.07               0.403   0.0005       16.38         0.053       0.00015                0.090              0.00025                0.053              0.00015          461.15   3151804     8769  83284343  
   NEGATED  intelligible           212       88.78               928                 1802               1149    2646        323          105         1187                3999                2646                 105                 390           1187             129.47                129.47               0.403   0.0001        8.46         0.053       0.00004                0.090              0.00007                0.053              0.00004          123.22   3151804     2346  83284343  
   NEGATED  plentiful              854      359.90               347                  694               1166    1050        144          106          465                4000                1052                 106                 172            465             514.96                514.96               0.400   0.0005       16.91         0.052       0.00016                0.090              0.00027                0.052              0.00016          494.10   3151804     9510  83284343  
   NEGATED  imaginable             133       56.08              1253                 2392               1161    3515        429          107         1634                4001                3515                 107                 545           1634              80.08                 80.08               0.401   0.0001        6.67         0.052       0.00003                0.090              0.00004                0.052              0.00002           76.92   3151804     1482  83284343  
   NEGATED  unjustified            196       82.73               991                 1924               1167    2759        344          108         1267                4002                2756                 108                 415           1267             117.80                117.80               0.400   0.0001        8.09         0.052       0.00004                0.090              0.00006                0.052              0.00004          113.27   3151804     2186  83284343  
   NEGATED  undeserved             108       45.60              1433                 2705               1162    3922        488          109         1838                4003                3922                 109                 599           1838              64.86                 64.86               0.400   0.0001        6.00         0.052       0.00002                0.090              0.00003                0.052              0.00002           62.40   3151804     1205  83284343  
   NEGATED  correct               6785     2883.70                75                  149               1185     170         42          110           83                4005                 169                 111                  46             83            4024.83               4024.83               0.396   0.0042       47.36         0.051       0.00129                0.089              0.00215                0.051              0.00124         3901.30   3151804    76200  83284343  
   NEGATED  ripe                  1061      450.83               300                  599               1186     895        126          111          393                4004                 897                 110                 150            393             629.01                629.01               0.396   0.0007       18.73         0.051       0.00020                0.089              0.00034                0.051              0.00019          610.17   3151804    11913  83284343  
   NEGATED  dire                  1464      623.67               236                  471               1191     696        104          112          302                4006                 697                 112                 128            302             863.40                863.40               0.394   0.0009       21.96         0.051       0.00028                0.089              0.00046                0.051              0.00027          840.33   3151804    16480  83284343  
   NEGATED  strenuous              657      280.42               421                  839               1193    1283        175          113          561                4007                1284                 113                 197            561             385.86                385.86               0.394   0.0004       14.69         0.051       0.00012                0.089              0.00021                0.051              0.00012          376.58   3151804     7410  83284343  
   NEGATED  great                33068    14350.41                14                   27               1210      19          7          114           12                4008                  17                 114                   8             12           18867.73              18867.73               0.388   0.0187      102.93         0.050       0.00617                0.087              0.01049                0.049              0.00594        18717.59   3151804   379200  83284343  
   NEGATED  prepared               812      352.44               374                  747               1228    1090        159          115          496                4009                1090                 115                 182            496             460.35                460.35               0.386   0.0005       16.13         0.049       0.00015                0.087              0.00026                0.049              0.00015          459.56   3151804     9313  83284343  
   NEGATED  congruent              118       51.28              1413                 2672               1223    3736        473          116         1780                4010                3736                 116                 582           1780              66.72                 66.72               0.386   0.0001        6.14         0.049       0.00002                0.087              0.00004                0.049              0.00002           66.72   3151804     1355  83284343  
   NEGATED  scary                 5099     2222.80               100                  199               1237     229         54          117          108                4011                 228                 117                  55            108            2866.43               2866.43               0.384   0.0032       40.28         0.049       0.00095                0.087              0.00162                0.049              0.00091         2876.20   3151804    58736  83284343  
   NEGATED  big                  30884    13505.50                16                   31               1232      23          8          118           14                4012                  21                 118                   9             14           17328.83              17328.83               0.384   0.0176       98.89         0.049       0.00573                0.087              0.00980                0.049              0.00551        17378.50   3151804   356874  83284343  
   NEGATED  ours                   440      192.47               596                 1178               1247    1673        224          119          762                4013                1673                 119                 261            762             245.30                245.30               0.382   0.0003       11.80         0.049       0.00008                0.087              0.00014                0.049              0.00008          247.53   3151804     5086  83284343  
   NEGATED  satisfied             8977     3933.95                62                  123               1250     123         35          120           60                4014                 122                 120                  36             60            4993.41               4993.41               0.382   0.0055       53.23         0.049       0.00166                0.086              0.00285                0.049              0.00160         5043.05   3151804   103952  83284343  
   NEGATED  drastic               1071      469.72               317                  633               1253     888        131          121          399                4015                 888                 121                 152            399             593.82                593.82               0.381   0.0007       18.37         0.048       0.00020                0.086              0.00034                0.048              0.00019          601.28   3151804    12412  83284343  
   NEGATED  unfounded              492      216.54               551                 1092               1263    1554        208          122          701                4016                1555                 122                 244            701             270.69                270.69               0.379   0.0003       12.42         0.048       0.00009                0.086              0.00016                0.048              0.00009          275.46   3151804     5722  83284343  
   NEGATED  alarmed                 98       43.14              1601                 3001               1255    4142        526          123         2001                4017                4141                 123                 641           2001              53.89                 53.89               0.381   0.0001        5.54         0.048       0.00002                0.086              0.00003                0.048              0.00002           54.86   3151804     1140  83284343  
   NEGATED  effusive               153       67.59              1217                 2326               1270    3243        414          124         1535                4018                3244                 124                 512           1535              83.50                 83.50               0.378   0.0001        6.91         0.048       0.00003                0.086              0.00005                0.048              0.00003           85.41   3151804     1786  83284343  
   NEGATED  stuffy                 190       84.09              1073                 2078               1275    2821        363          125         1326                4019                2821                 125                 434           1326             103.27                103.27               0.377   0.0001        7.68         0.048       0.00003                0.086              0.00006                0.048              0.00003          105.91   3151804     2222  83284343  
   NEGATED  tactful                 88       38.98              1729                 3234               1271    4383        554          126         2115                4020                4382                 126                 668           2115              47.74                 47.74               0.378   0.0001        5.23         0.048       0.00002                0.085              0.00003                0.048              0.00002           49.02   3151804     1030  83284343  
   NEGATED  cavalier               149       66.15              1248                 2382               1277    3294        421          127         1568                4021                3294                 127                 525           1568              80.43                 80.43               0.376   0.0001        6.79         0.047       0.00003                0.085              0.00005                0.047              0.00003           82.85   3151804     1748  83284343  
   NEGATED  daft                   120       53.32              1436                 2710               1279    3697        479          128         1785                4022                3697                 128                 584           1785              64.65                 64.65               0.376   0.0001        6.09         0.047       0.00002                0.085              0.00004                0.047              0.00002           66.68   3151804     1409  83284343  
   NEGATED  self-evident           179       79.59              1122                 2161               1287    2952        383          129         1382                4023                2950                 129                 461           1382              96.32                 96.32               0.375   0.0001        7.43         0.047       0.00003                0.085              0.00006                0.047              0.00003           99.41   3151804     2103  83284343  
   NEGATED  detectable             285      126.78               822                 1608               1289    2220        284          130         1009                4024                2220                 130                 335           1009             153.19                153.19               0.374   0.0002        9.37         0.047       0.00005                0.085              0.00009                0.047              0.00005          158.22   3151804     3350  83284343  
   NEGATED  noticeable            3427     1525.00               141                  281               1292     328         71          131          155                4025                 331                 131                  71            155            1841.70               1841.70               0.374   0.0021       32.49         0.047       0.00063                0.085              0.00109                0.047              0.00060         1902.00   3151804    40297  83284343  
   NEGATED  complimentary          442      197.02               616                 1216               1296    1665        229          132          766                4026                1664                 132                 263            766             236.53                236.53               0.373   0.0003       11.65         0.047       0.00008                0.085              0.00014                0.047              0.00008          244.98   3151804     5206  83284343  
   NEGATED  scrupulous             156       69.56              1218                 2328               1291    3201        412          133         1521                4027                3201                 133                 506           1521              83.42                 83.42               0.374   0.0001        6.92         0.047       0.00003                0.085              0.00005                0.047              0.00003           86.44   3151804     1838  83284343  
   NEGATED  girly                  263      117.54               872                 1700               1302    2325        299          134         1070                4028                2325                 134                 351           1070             139.90                139.90               0.372   0.0002        8.97         0.047       0.00005                0.085              0.00008                0.047              0.00005          145.46   3151804     3106  83284343  
   NEGATED  sappy                  100       44.77              1623                 3039               1299    4084        529          135         1991                4029                4084                 135                 638           1991              52.99                 52.99               0.373   0.0001        5.52         0.047       0.00002                0.085              0.00003                0.047              0.00002           55.23   3151804     1183  83284343  
   NEGATED  smart                 7357     3297.19                78                  155               1311     156         43          136           80                4030                 160                 136                  45             80            3894.89               3894.89               0.371   0.0045       47.33         0.047       0.00134                0.084              0.00233                0.047              0.00129         4059.81   3151804    87126  83284343  
   NEGATED  overbearing            190       85.26              1097                 2119               1312    2822        370          137         1333                4031                2821                 137                 439           1333             100.16                100.16               0.371   0.0001        7.60         0.046       0.00003                0.084              0.00006                0.046              0.00003          104.74   3151804     2253  83284343  
   NEGATED  stealthy               122       54.76              1444                 2726               1309    3665        478          138         1770                4032                3665                 138                 578           1770              64.28                 64.28               0.371   0.0001        6.09         0.046       0.00002                0.084              0.00004                0.046              0.00002           67.24   3151804     1447  83284343  
   NEGATED  stellar                582      262.79               508                 1008               1327    1392        193          139          624                4033                1394                 139                 220            624             302.63                302.63               0.367   0.0004       13.23         0.046       0.00011                0.084              0.00018                0.046              0.00010          319.21   3151804     6944  83284343  
   NEGATED  unethical              370      167.16               701                 1380               1329    1875        252          140          863                4034                1875                 140                 291            863             192.15                192.15               0.367   0.0002       10.55         0.046       0.00007                0.084              0.00012                0.046              0.00006          202.84   3151804     4417  83284343  
   NEGATED  wrong                15524     7027.42                36                   71               1332      63         20          141           35                4035                  64                 141                  23             35            8048.97               8048.97               0.367   0.0093       68.19         0.046       0.00280                0.084              0.00493                0.046              0.00270         8496.58   3151804   185695  83284343  
   NEGATED  uptight                222      100.59              1007                 1955               1337    2574        339          142         1201                4036                2575                 142                 394           1201             114.53                114.53               0.366   0.0001        8.15         0.046       0.00004                0.084              0.00007                0.046              0.00004          121.41   3151804     2658  83284343  
   NEGATED  greedy                 490      222.18               582                 1153               1343    1559        214          143          716                4037                1558                 143                 249            716             252.38                252.38               0.365   0.0003       12.10         0.046       0.00009                0.083              0.00016                0.046              0.00008          267.82   3151804     5871  83284343  
   NEGATED  unwarranted            190       86.21              1112                 2146               1339    2823        376          144         1346                4038                2821                 144                 442           1346              97.71                 97.71               0.365   0.0001        7.53         0.046       0.00003                0.083              0.00006                0.046              0.00003          103.79   3151804     2278  83284343  
   NEGATED  fluent                 589      268.09               514                 1019               1349    1376        195          145          620                4039                1377                 145                 218            620             300.78                300.78               0.363   0.0004       13.22         0.045       0.00011                0.083              0.00019                0.045              0.00010          320.91   3151804     7084  83284343  
   NEGATED  bleak                 1232      561.94               301                  601               1353     796        122          146          367                4040                 800                 146                 143            367             626.18                626.18               0.362   0.0008       19.09         0.045       0.00022                0.083              0.00039                0.045              0.00021          670.06   3151804    14849  83284343  
   NEGATED  crisp                  904      412.65               376                  750               1355     998        156          147          472                4041                 999                 147                 175            472             458.65                458.65               0.362   0.0006       16.34         0.045       0.00016                0.083              0.00029                0.045              0.00016          491.35   3151804    10904  83284343  
   NEGATED  likeable               572      263.39               533                 1057               1369    1409        202          148          640                4042                1410                 148                 225            640             284.42                284.42               0.358   0.0004       12.90         0.044       0.00010                0.082              0.00018                0.044              0.00010          308.61   3151804     6960  83284343  
   NEGATED  obvious              15764     7280.48                38                   75               1371      61         21          149           36                4043                  58                 149                  24             36            7808.04               7808.04               0.357   0.0094       67.57         0.044       0.00280                0.082              0.00500                0.044              0.00269         8483.52   3151804   192382  83284343  
   NEGATED  discernible            265      122.43               914                 1778               1375    2309        306          150         1084                4044                2309                 150                 361           1084             130.77                130.77               0.357   0.0002        8.76         0.044       0.00005                0.082              0.00008                0.044              0.00005          142.57   3151804     3235  83284343  
   NEGATED  sweet                 9018     4177.40                65                  129               1381     122         37          151           64                4045                 121                 151                  37             64            4429.90               4429.90               0.355   0.0055       50.97         0.044       0.00160                0.082              0.00286                0.044              0.00154         4840.60   3151804   110385  83284343  
   NEGATED  foolproof              263      122.08               934                 1814               1386    2326        310          152         1092                4046                2325                 152                 365           1092             128.35                128.35               0.354   0.0002        8.69         0.044       0.00005                0.082              0.00008                0.044              0.00004          140.92   3151804     3226  83284343  
   NEGATED  well-known             215       99.83              1060                 2054               1385    2629        358          153         1255                4047                2627                 153                 410           1255             104.85                104.85               0.354   0.0001        7.85         0.044       0.00004                0.082              0.00007                0.044              0.00004          115.17   3151804     2638  83284343  
   NEGATED  gullible               229      106.76              1027                 1991               1395    2537        347          154         1194                4048                2537                 154                 392           1194             110.64                110.64               0.352   0.0001        8.08         0.043       0.00004                0.081              0.00007                0.043              0.00004          122.24   3151804     2821  83284343  
   NEGATED  quick                 6352     2963.14                95                  189               1398     181         49          155           97                4049                 178                 155                  50             97            3067.91               3067.91               0.352   0.0039       42.52         0.043       0.00112                0.081              0.00202                0.043              0.00108         3388.86   3151804    78299  83284343  
   NEGATED  enthusiastic          3154     1471.64               165                  329               1399     354         78          156          174                4050                 354                 156                  81            174            1521.58               1521.58               0.351   0.0020       29.96         0.043       0.00055                0.081              0.00100                0.043              0.00053         1682.36   3151804    38887  83284343  
   NEGATED  certain               8429     3941.25                74                  147               1404     132         38          157           74                4051                 133                 157                  42             74            4050.32               4050.32               0.351   0.0052       48.88         0.043       0.00148                0.081              0.00267                0.043              0.00142         4487.75   3151804   104145  83284343  
   NEGATED  forgiving             1081      505.56               346                  691               1406     883        140          158          415                4052                 878                 158                 158            415             518.46                518.46               0.350   0.0007       17.50         0.043       0.00019                0.081              0.00034                0.043              0.00018          575.44   3151804    13359  83284343  
   NEGATED  crazy                 5253     2459.82               107                  213               1408     222         57          159          112                4053                 221                 159                  57            112            2513.90               2513.90               0.350   0.0033       38.54         0.043       0.00092                0.081              0.00167                0.043              0.00089         2793.18   3151804    64999  83284343  
   NEGATED  tall                  2772     1302.59               186                  371               1414     399         82          160          195                4054                 402                 160                  89            195            1314.99               1314.99               0.348   0.0017       27.91         0.043       0.00048                0.081              0.00088                0.043              0.00047         1469.41   3151804    34420  83284343  
   NEGATED  overt                  406      191.45               706                 1389               1422    1763        246          161          831                4055                1763                 161                 279            831             190.91                190.91               0.347   0.0003       10.65         0.042       0.00007                0.080              0.00013                0.042              0.00007          214.55   3151804     5059  83284343  
   NEGATED  comforting            1156      545.33               335                  669               1425     837        135          162          392                4056                 838                 162                 149            392             543.16                543.16               0.346   0.0007       17.96         0.042       0.00020                0.080              0.00037                0.042              0.00019          610.67   3151804    14410  83284343  
   NEGATED  likable                772      365.27               448                  893               1430    1140        177          163          535                4057                1140                 163                 189            535             360.12                360.12               0.345   0.0005       14.64         0.042       0.00013                0.080              0.00024                0.042              0.00013          406.73   3151804     9652  83284343  
   NEGATED  novel                  644      304.91               516                 1023               1433    1296        192          164          595                4058                1296                 164                 212            595             299.93                299.93               0.344   0.0004       13.36         0.042       0.00011                0.080              0.00020                0.042              0.00011          339.09   3151804     8057  83284343  
   NEGATED  straightforward       4751     2253.60               122                  243               1441     247         61          165          125                4059                 245                 165                  62            125            2204.56               2204.56               0.344   0.0030       36.23         0.042       0.00082                0.080              0.00151                0.042              0.00079         2497.40   3151804    59550  83284343  
   NEGATED  tidy                   341      161.97               810                 1586               1445    1981        273          166          934                4060                1981                 166                 308            934             157.57                157.57               0.343   0.0002        9.69         0.042       0.00006                0.080              0.00011                0.042              0.00006          179.03   3151804     4280  83284343  
   NEGATED  cloying                104       49.42              1723                 3222               1434    4001        544          167         2004                4061                4000                 167                 644           2004              48.00                 48.00               0.344   0.0001        5.35         0.042       0.00002                0.080              0.00003                0.042              0.00002           54.58   3151804     1306  83284343  
   NEGATED  verbal                 214      101.88              1109                 2140               1449    2636        364          168         1274                4062                2635                 168                 418           1274              98.35                 98.35               0.343   0.0001        7.66         0.042       0.00004                0.079              0.00007                0.042              0.00004          112.12   3151804     2692  83284343  
   NEGATED  wishful                192       91.66              1181                 2265               1454    2804        389          169         1373                4063                2803                 169                 455           1373              87.65                 87.65               0.341   0.0001        7.24         0.041       0.00003                0.079              0.00006                0.041              0.00003          100.34   3151804     2422  83284343  
   NEGATED  distracting            788      376.93               452                  901               1459    1117        176          170          532                4064                1118                 170                 187            532             358.02                358.02               0.340   0.0005       14.64         0.041       0.00014                0.079              0.00025                0.041              0.00013          411.07   3151804     9960  83284343  
   NEGATED  convincing            2386     1144.06               208                  415               1463     461         89          171          221                4065                 461                 171                 100            221            1078.02               1078.02               0.338   0.0015       25.43         0.041       0.00041                0.079              0.00076                0.041              0.00039         1241.94   3151804    30231  83284343  
   NEGATED  convertible            113       54.19              1671                 3125               1458    3828        527          172         1909                4066                3829                 172                 619           1909              51.01                 51.01               0.340   0.0001        5.53         0.041       0.00002                0.079              0.00004                0.041              0.00002           58.81   3151804     1432  83284343  
   NEGATED  sugary                 155       74.97              1379                 2613               1482    3219        447          173         1599                4067                3217                 173                 531           1599              68.52                 68.52               0.335   0.0001        6.43         0.040       0.00003                0.078              0.00005                0.040              0.00003           80.03   3151804     1981  83284343  
   NEGATED  accurate             13623     6639.83                51                  101               1494      72         29          174           43                4069                  72                 175                  28             43            5923.70               5923.70               0.331   0.0082       59.83         0.040       0.00230                0.078              0.00432                0.040              0.00222         6983.17   3151804   175453  83284343  
   NEGATED  distinguishable        306      149.14               903                 1759               1497    2119        300          175         1017                4068                2120                 174                 340           1017             132.71                132.71               0.331   0.0002        8.97         0.040       0.00005                0.078              0.00010                0.040              0.00005          156.86   3151804     3941  83284343  
   NEGATED  immoral                520      254.39               648                 1276               1510    1504        230          176          720                4070                1504                 176                 250            720             223.43                223.43               0.329   0.0003       11.65         0.040       0.00009                0.077              0.00016                0.040              0.00008          265.61   3151804     6722  83284343  
   NEGATED  right                15764     7722.27                44                   87               1508      62         25          177           39                4071                  58                 177                  25             39            6770.93               6770.93               0.329   0.0094       64.05         0.040       0.00265                0.077              0.00500                0.039              0.00255         8041.73   3151804   204056  83284343  
   NEGATED  fortunate             5303     2613.39               121                  241               1522     221         58          178          116                4072                 218                 178                  59            116            2238.62               2238.62               0.326   0.0033       36.93         0.039       0.00089                0.077              0.00168                0.039              0.00085         2689.61   3151804    69057  83284343  
   NEGATED  airtight               102       50.33              1816                 3386               1518    4041        566          179         2055                4073                4042                 179                 650           2055              42.87                 42.87               0.327   0.0001        5.12         0.039       0.00002                0.077              0.00003                0.039              0.00002           51.67   3151804     1330  83284343  
   NEGATED  chummy                  77       38.07              2079                 3859               1519    4709        641          180         2396                4074                4709                 180                 755           2396              32.20                 32.20               0.326   0.0000        4.44         0.039       0.00001                0.077              0.00002                0.039              0.00001           38.93   3151804     1006  83284343  
   NEGATED  theoretical            482      240.23               693                 1364               1547    1577        241          181          778                4075                1579                 181                 269            778             197.45                197.45               0.320   0.0003       11.01         0.038       0.00008                0.076              0.00015                0.038              0.00008          241.77   3151804     6348  83284343  
   NEGATED  chatty                 172       85.75              1346                 2552               1546    3028        435          182         1524                4076                3028                 182                 508           1524              70.40                 70.40               0.321   0.0001        6.58         0.038       0.00003                0.076              0.00005                0.038              0.00003           86.25   3151804     2266  83284343  
COMPLEMENT  evolving              3141     3022.13               602                 1189                  1    3647       1249          183         1224                   1                3647                 183                1802           1224             242.36                242.36               2.393   0.0001        2.12         0.038       0.00004                1.000              0.00004                0.038              0.00000          118.87  80132539     3141  83284343  
COMPLEMENT  earliest              2199     2115.78               767                 1506                  2    4423       1470          184         1565                   1                4423                 183                2064           1565             169.67                169.67               2.238   0.0001        1.77         0.038       0.00003                1.000              0.00003                0.038              0.00000           83.22  80132539     2199  83284343  
COMPLEMENT  northerly             1890     1818.48               854                 1666                  3    4796       1560          185         1706                   1                4796                 183                2177           1706             145.83                145.83               2.172   0.0000        1.65         0.038       0.00002                1.000              0.00002                0.038              0.00000           71.52  80132539     1890  83284343  
COMPLEMENT  southerly             1426     1372.03              1033                 2003                  4    5494       1755          186         2014                   1                5494                 183                2445           2014             110.03                110.03               2.050   0.0000        1.43         0.038       0.00002                1.000              0.00002                0.038              0.00000           53.97  80132539     1426  83284343  
COMPLEMENT  chopped               1293     1244.07              1100                 2125                  5    5771       1835          187         2118                   1                5771                 183                2537           2118              99.76                 99.76               2.008   0.0000        1.36         0.038       0.00002                1.000              0.00002                0.038              0.00000           48.93  80132539     1293  83284343  
COMPLEMENT  away                  1291     1242.14              1102                 2128                  6    5777       1836          188         2120                   1                5777                 183                2539           2120              99.61                 99.61               2.007   0.0000        1.36         0.038       0.00002                1.000              0.00002                0.038              0.00000           48.86  80132539     1291  83284343  
