     l1  l2                      f       E11  r.log.likelihood  r.odds.ratio.disc  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  am.log.likelihood  am.odds.ratio.disc  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple       f1      f2         N  
NEGATED  cannon                  6      0.88              3897                803          116         6786               41738               14264              14.28               0.987         0.256       0.00000                0.300              0.00000  3173681      20  71961373  
NEGATED  down-hearted            6      0.88              3897                803          116         6786               41738               14264              14.28               0.987         0.256       0.00000                0.300              0.00000  3173681      20  71961373  
NEGATED  flash                  58      8.56               997                866          118         2228               41740                5445             137.66               0.968         0.255       0.00002                0.299              0.00002  3173681     194  71961373  
NEGATED  therapy                 5      0.75              4334                831          119         7360               41742               15300              11.70               0.979         0.250       0.00000                0.294              0.00000  3173681      17  71961373  
NEGATED  ayurveda                5      0.75              4334                831          119         7360               41742               15300              11.70               0.979         0.250       0.00000                0.294              0.00000  3173681      17  71961373  
NEGATED  separable             104     15.70               673                920          121         1564               41744                3976             241.87               0.953         0.248       0.00003                0.292              0.00003  3173681     356  71961373  
NEGATED  flamenco                7      1.06              3646                867          122         6352               41745               13475              16.26               0.968         0.248       0.00000                0.292              0.00000  3173681      24  71961373  
NEGATED  ascertainable          69     10.45               895                921          123         2037               41746                4965             159.99               0.951         0.247       0.00002                0.291              0.00002  3173681     237  71961373  
NEGATED  dispositive            30      4.59              1583                937          124         3160               41747                7350              68.99               0.948         0.244       0.00001                0.288              0.00001  3173681     104  71961373  
NEGATED  neccesary              12      1.85              2740                935          125         4926               41748               10810              27.36               0.949         0.242       0.00000                0.286              0.00000  3173681      42  71961373  
NEGATED  game-related            6      0.93              3990                893          126         6812               41748               14264              13.68               0.959         0.242       0.00000                0.286              0.00000  3173681      21  71961373  
NEGATED  binding               654    101.13               178                969          127          443               41750                1281            1488.97               0.937         0.241       0.00018                0.285              0.00021  3173681    2293  71961373  
NEGATED  pigeon-holed           31      4.81              1553                966          128         3107               41751                7250              70.39               0.939         0.240       0.00001                0.284              0.00001  3173681     109  71961373  
NEGATED  earthshaking           26      4.06              1760                971          129         3386               41752                7815              58.70               0.936         0.239       0.00001                0.283              0.00001  3173681      92  71961373  
NEGATED  faint-hearted           9      1.41              3214                954          130         5625               41753               12216              20.23               0.943         0.237       0.00000                0.281              0.00000  3173681      32  71961373  
NEGATED  sf                      7      1.10              3712                952          131         6372               41754               13475              15.67               0.944         0.236       0.00000                0.280              0.00000  3173681      25  71961373  
NEGATED  incest                 10      1.59              3049                990          132         5355               41755               11690              22.23               0.934         0.234       0.00000                0.278              0.00000  3173681      36  71961373  
NEGATED  pumpkin-y               5      0.79              4447                941          133         7396               41755               15300              11.11               0.946         0.234       0.00000                0.278              0.00000  3173681      18  71961373  
NEGATED  rib-tickling            5      0.79              4447                941          133         7396               41755               15300              11.11               0.946         0.234       0.00000                0.278              0.00000  3173681      18  71961373  
NEGATED  pornography             8      1.28              3477                993          135         5976               41758               12806              17.67               0.933         0.232       0.00000                0.276              0.00000  3173681      29  71961373  
NEGATED  hasty                 584     93.72               198               1075          136          497               41759                1376            1285.71               0.915         0.231       0.00016                0.275              0.00018  3173681    2125  71961373  
NEGATED  forthcoming          1992    320.05                82               1077          137          181               41760                 533            4381.34               0.914         0.230       0.00055                0.274              0.00063  3173681    7257  71961373  
NEGATED  rated                  10      1.63              3076               1050          138         5372               41761               11690              21.68               0.918         0.226       0.00000                0.270              0.00000  3173681      37  71961373  
NEGATED  cut                   384     62.76               275               1119          139          647               41762                1814             831.34               0.904         0.226       0.00011                0.270              0.00012  3173681    1423  71961373  
NEGATED  blameless             198     32.37               449               1118          140         1036               41763                2739             428.51               0.904         0.226       0.00005                0.270              0.00006  3173681     734  71961373  
NEGATED  presumptious            8      1.32              3537               1078          141         6004               41764               12806              17.13               0.913         0.223       0.00000                0.267              0.00000  3173681      30  71961373  
NEGATED  approvable             10      1.68              3129               1125          142         5389               41765               11690              21.15               0.902         0.219       0.00000                0.263              0.00000  3173681      38  71961373  
NEGATED  well-spent              5      0.84              4560               1073          143         7430               41765               15300              10.57               0.915         0.219       0.00000                0.263              0.00000  3173681      19  71961373  
NEGATED  collinear               5      0.84              4560               1073          143         7430               41765               15300              10.57               0.915         0.219       0.00000                0.263              0.00000  3173681      19  71961373  
NEGATED  privy                 257     43.40               373               1192          145          873               41768                2347             539.72               0.885         0.217       0.00007                0.261              0.00008  3173681     984  71961373  
NEGATED  untoward               47      7.94              1221               1172          146         2532               41769                6005              98.68               0.887         0.217       0.00001                0.261              0.00001  3173681     180  71961373  
NEGATED  cut-and-dried          13      2.21              2751               1150          147         4788               41770               10468              27.18               0.892         0.216       0.00000                0.260              0.00000  3173681      50  71961373  
NEGATED  exaggerating           41      7.06              1362               1228          148         2728               41771                6383              84.57               0.877         0.212       0.00001                0.256              0.00001  3173681     160  71961373  
