hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
pcc_eng_00_046.5789_x0736676_08:32-33,terribly_unusual,unusual,(+)_terribly_unusual,terribly,"and then killed a guy , how terribly unusual .... "" ) , but still","I mean I know this is part of the gimmick of the movie ( "" oh look the little girl said a swear word and then killed a guy , how terribly unusual .... "" ) , but still I just do n't know if I would enjoy watching that for two hours ."
