    l1  l2                     f      E11  r.log.likelihood  r.odds.ratio.disc  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  am.log.likelihood  am.odds.ratio.disc  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple       f1     f2        N  
NEGMIR  any                 1066   202.92                16                 28           18           35                1118                  61            3078.62               1.692         0.739       0.00358                0.912              0.00365   291735   1169  1680633  
NEGMIR  longer               821   157.96                20                 32           19           46                1173                  70            2328.22               1.642         0.729       0.00275                0.902              0.00281   291735    910  1680633  
NEGMIR  fait                   8     1.56               355                 59           20          593                1229                1103              22.12               1.431         0.715       0.00003                0.889              0.00003   291735      9  1680633  
NEGMIR  anymore               15     2.95               263                 53           21          426                1268                 794              40.98               1.470         0.709       0.00005                0.882              0.00005   291735     17  1680633  
NEGMIR  necessarily          963   189.56                18                 37           22           41                1278                  65            2631.06               1.551         0.709       0.00321                0.882              0.00330   291735   1092  1680633  
NEGMIR  earthly               80    15.97                88                 49           23          170                1337                 316             213.52               1.487         0.696       0.00027                0.870              0.00027   291735     92  1680633  
NEGMIR  discernibly            6     1.22               415                 82           24          685                1361                1281              15.65               1.315         0.684       0.00002                0.857              0.00002   291735      7  1680633  
NEGMIR  particuarly            6     1.22               415                 82           24          685                1361                1281              15.65               1.315         0.684       0.00002                0.857              0.00002   291735      7  1680633  
NEGMIR  matter                 6     1.22               415                 82           24          685                1361                1281              15.65               1.315         0.684       0.00002                0.857              0.00002   291735      7  1680633  
NEGMIR  earth-shatteringly     5     1.04               477                111           27          752                1460                1396              12.49               1.242         0.660       0.00002                0.833              0.00002   291735      6  1680633  
NEGMIR  earthshakingly         5     1.04               477                111           27          752                1460                1396              12.49               1.242         0.660       0.00002                0.833              0.00002   291735      6  1680633  
NEGMIR  farther                9     1.91               360                101           29          559                1526                1038              21.85               1.257         0.645       0.00003                0.818              0.00003   291735     11  1680633  
NEGMIR  this                  28     6.08               191                100           30          315                1554                 576              65.70               1.258         0.626       0.00009                0.800              0.00010   291735     35  1680633  
NEGMIR  remotely            1840   401.68                13                 96           31           19                1577                  38            4286.74               1.269         0.622       0.00597                0.795              0.00631   291735   2314  1680633  
NEGMIR  that                4308   948.65                 6                104           32           10                1589                  24            9933.37               1.255         0.617       0.01393                0.788              0.01477   291735   5465  1680633  
NEGMIR  exactly              813   178.97                28                109           33           48                1587                  71            1868.34               1.250         0.615       0.00263                0.789              0.00279   291735   1031  1680633  
NEGMIR  mere                  28     6.25               194                127           34          319                1600                 576              62.97               1.203         0.604       0.00009                0.778              0.00010   291735     36  1680633  
NEGMIR  particularily          7     1.56               413                143           35          649                1600                1183              15.74               1.155         0.604       0.00002                0.778              0.00002   291735      9  1680633  
NEGMIR  conclusively           7     1.56               413                143           35          649                1600                1183              15.74               1.155         0.604       0.00002                0.778              0.00002   291735      9  1680633  
NEGMIR  particularly        9243  2247.25                 3                170           37            6                1692                  13           18490.40               1.088         0.545       0.02902                0.714              0.03168   291735  12946  1680633  
NEGMIR  earth                  5     1.22               535                196           38          763                1682                1396               9.90               1.020         0.541       0.00002                0.714              0.00002   291735      7  1680633  
NEGMIR  such                  17     4.34               293                211           39          414                1713                 749              31.24               0.991         0.506       0.00005                0.680              0.00006   291735     25  1680633  
NEGMIR  shatteringly          28     7.29               225                220           40          325                1719                 576              49.93               0.971         0.493       0.00009                0.667              0.00010   291735     42  1680633  
NEGMIR  slavishly              8     2.26               474                277           41          627                1746                1103              12.60               0.867         0.442       0.00002                0.615              0.00003   291735     13  1680633  
NEGMIR  inherently          2864   885.29                14                348           42           15                1763                  27            3906.56               0.789         0.389       0.00821                0.562              0.00982   291735   5100  1680633  
NEGMIR  wantonly               5     1.56               648                375           43          795                1764                1396               6.67               0.765         0.382       0.00001                0.556              0.00002   291735      9  1680633  
NEGMIR  proof                  9     2.95               504                423           44          605                1772                1038              11.06               0.726         0.356       0.00003                0.529              0.00003   291735     17  1680633  
NEGMIR  overtly              391   128.80                56                425           45           69                1773                 105             477.00               0.725         0.354       0.00109                0.527              0.00134   291735    742  1680633  
NEGMIR  again                182    61.62                89                461           46          107                1776                 173             211.52               0.700         0.339       0.00050                0.513              0.00062   291735    355  1680633  
NEGMIR  precisely             50    17.19               209                468           47          254                1777                 414              56.56               0.686         0.331       0.00014                0.505              0.00017   291735     99  1680633  
NEGMIR  in                     9     3.12               532                493           48          623                1778                1038              10.00               0.678         0.326       0.00002                0.500              0.00003   291735     18  1680633  
NEGMIR  particulary            6     2.08               649                494           49          755                1778                1281               6.67               0.678         0.326       0.00002                0.500              0.00002   291735     12  1680633  
NEGMIR  gonna                  5     1.74               719                495           50          824                1778                1396               5.55               0.678         0.326       0.00001                0.500              0.00002   291735     10  1680633  
NEGMIR  intrinsically        433   154.84                57                517           51           67                1786                  96             455.97               0.653         0.312       0.00115                0.485              0.00148   291735    892  1680633  
NEGMIR  knowingly             45    16.32               238                562           52          276                1787                 445              46.14               0.641         0.305       0.00012                0.479              0.00015   291735     94  1680633  
NEGMIR  satisfactorily         7     2.60               637                573           53          715                1790                1183               6.84               0.623         0.293       0.00002                0.467              0.00002   291735     15  1680633  
NEGMIR  outwardly             64    23.95               197                583           54          219                1791                 357              61.78               0.615         0.290       0.00017                0.464              0.00022   291735    138  1680633  
NEGMIR  uncontrollably         6     2.26               694                582           55          765                1792                1281               5.74               0.616         0.288       0.00002                0.462              0.00002   291735     13  1680633  
NEGMIR  doctrinally            5     1.91               778                589           56          841                1793                1396               4.64               0.605         0.281       0.00001                0.455              0.00002   291735     11  1680633  
NEGMIR  specially             30    11.63               321                635           57          349                1794                 549              27.03               0.588         0.274       0.00008                0.448              0.00010   291735     67  1680633  
NEGMIR  majorly               49    19.44               261                657           58          268                1796                 422              42.12               0.570         0.264       0.00012                0.438              0.00017   291735    112  1680633  
NEGMIR  heavenly               7     2.78               687                650           59          729                1796                1183               6.02               0.575         0.264       0.00002                0.438              0.00002   291735     16  1680633  
NEGMIR  convincingly          14     5.73               500                713           60          513                1798                 824              11.29               0.549         0.251       0.00003                0.424              0.00005   291735     33  1680633  
NEGMIR  democratically         5     2.08               848                716           61          865                1799                1396               3.88               0.543         0.243       0.00001                0.417              0.00002   291735     12  1680633  
NEGMIR  blowingly              5     2.08               848                716           61          865                1799                1396               3.88               0.543         0.243       0.00001                0.417              0.00002   291735     12  1680633  
NEGMIR  definitively          19     7.98               435                734           63          445                1801                 702              14.47               0.528         0.239       0.00005                0.413              0.00007   291735     46  1680633  
NEGMIR  especially          1569   677.85                41                750           64           31                1802                  44            1127.11               0.506         0.229       0.00370                0.402              0.00538   291735   3905  1680633  
NEGMIR  cheaply                8     3.47               716                745           65          707                1803                1103               5.67               0.510         0.226       0.00002                0.400              0.00003   291735     20  1680633  
NEGMIR  grievously             6     2.60               812                741           66          799                1803                1281               4.25               0.513         0.226       0.00001                0.400              0.00002   291735     15  1680633  
NEGMIR  solely                77    33.68               215                805           67          210                1805                 324              53.65               0.497         0.223       0.00018                0.397              0.00026   291735    194  1680633  
NEGMIR  yet                  320   140.60                84                807           68           84                1806                 117             220.72               0.493         0.222       0.00074                0.395              0.00110   291735    810  1680633  
NEGMIR  enough                39    17.19               322                808           69          317                1807                 475              26.71               0.493         0.220       0.00009                0.394              0.00013   291735     99  1680633  
NEGMIR  appreciably            9     3.99               685                806           70          674                1808                1038               6.07               0.494         0.218       0.00002                0.391              0.00003   291735     23  1680633  
NEGMIR  away                   5     2.26               952                812           71          889                1809                1396               3.24               0.489         0.211       0.00001                0.385              0.00002   291735     13  1680633  
NEGMIR  cloyingly             11     5.03               630                829           72          608                1811                 930               6.89               0.471         0.206       0.00002                0.379              0.00004   291735     29  1680633  
NEGMIR  home                  12     5.55               614                835           73          592                1812                 888               7.31               0.463         0.201       0.00003                0.375              0.00004   291735     32  1680633  
NEGMIR  straightforwardly     10     4.69               689                847           74          659                1813                 981               5.91               0.456         0.197       0.00002                0.370              0.00003   291735     27  1680633  
NEGMIR  conventionally        27    12.67               411                850           75          388                1814                 595              15.90               0.450         0.196       0.00006                0.370              0.00009   291735     73  1680633  
NEGMIR  statistically        133    62.84               167                858           76          156                1815                 222              77.06               0.443         0.194       0.00029                0.367              0.00046   291735    362  1680633  
NEGMIR  alone                 18     8.51               515                854           77          476                1816                 725              10.42               0.447         0.194       0.00004                0.367              0.00006   291735     49  1680633  
NEGMIR  fully               1664   791.21                44                860           78           34                1817                  40             951.65               0.439         0.192       0.00362                0.365              0.00570   291735   4558  1680633  
NEGMIR  specifically         143    68.05               162                861           79          150                1818                 210              81.38               0.438         0.191       0.00031                0.365              0.00049   291735    392  1680633  
NEGMIR  anyway                13     6.25               625                862           80          573                1819                 857               7.21               0.437         0.188       0.00003                0.361              0.00004   291735     36  1680633  
NEGMIR  offensively           27    13.02               430                939           81          394                1820                 595              14.85               0.431         0.186       0.00006                0.360              0.00009   291735     75  1680633  
NEGMIR  realistically         19     9.20               521                942           82          470                1821                 702              10.34               0.430         0.185       0.00004                0.358              0.00007   291735     53  1680633  
NEGMIR  expressly             10     4.86               725                938           83          665                1822                 981               5.39               0.432         0.184       0.00002                0.357              0.00003   291735     28  1680633  
NEGMIR  laugh-out-loud         5     2.43              1020                859           84          926                1822                1396               2.69               0.440         0.184       0.00001                0.357              0.00002   291735     14  1680633  
NEGMIR  consciously           46    22.57               338                955           85          304                1824                 438              24.19               0.418         0.180       0.00010                0.354              0.00016   291735    130  1680633  
NEGMIR  stereotypically       14     6.94               627                958           86          561                1825                 824               7.15               0.416         0.176       0.00003                0.350              0.00005   291735     40  1680633  
NEGMIR  substantively         16     7.98               590                967           87          523                1826                 769               8.03               0.411         0.174       0.00003                0.348              0.00005   291735     46  1680633  
NEGMIR  organically            8     3.99               839                956           88          747                1826                1103               4.02               0.417         0.174       0.00002                0.348              0.00003   291735     23  1680633  
NEGMIR  identifiably           8     3.99               839                956           88          747                1826                1103               4.02               0.417         0.174       0.00002                0.348              0.00003   291735     23  1680633  
POSMIR  sorely               151   124.79               205                 13           90          290                   1                 535              57.58               1.804         0.174       0.00011                1.000              0.00011  1388898    151  1680633  
POSMIR  insufficiently       147   121.48               211                 14           91          296                   1                 544              56.06               1.792         0.174       0.00011                1.000              0.00011  1388898    147  1680633  
POSMIR  inexplicably         140   115.70               216                 17           92          302                   1                 555              53.39               1.771         0.174       0.00010                1.000              0.00010  1388898    140  1680633  
POSMIR  admittedly           131   108.26               224                 21           93          309                   1                 589              49.96               1.742         0.174       0.00009                1.000              0.00009  1388898    131  1680633  
POSMIR  sizey                126   104.13               234                 23           94          316                   1                 604              48.05               1.725         0.174       0.00009                1.000              0.00009  1388898    126  1680633  
POSMIR  least                120    99.17               240                 27           95          323                   1                 614              45.76               1.704         0.174       0.00009                1.000              0.00009  1388898    120  1680633  
POSMIR  indescribably        114    94.21               256                 30           96          332                   1                 631              43.47               1.682         0.174       0.00008                1.000              0.00008  1388898    114  1680633  
POSMIR  cautiously           106    87.60               266                 31           97          348                   1                 652              40.42               1.651         0.174       0.00008                1.000              0.00008  1388898    106  1680633  
POSMIR  unspeakably           95    78.51               281                 34           98          361                   1                 694              36.23               1.603         0.174       0.00007                1.000              0.00007  1388898     95  1680633  
POSMIR  preferably            81    66.94               294                 38           99          392                   1                 745              30.89               1.535         0.174       0.00006                1.000              0.00006  1388898     81  1680633  
POSMIR  presumably            79    65.29               299                 43          100          398                   1                 761              30.13               1.524         0.174       0.00006                1.000              0.00006  1388898     79  1680633  
POSMIR  spotlessly            75    61.98               311                 46          101          407                   1                 780              28.60               1.501         0.174       0.00005                1.000              0.00005  1388898     75  1680633  
POSMIR  semi                  74    61.15               314                 47          102          409                   1                 786              28.22               1.496         0.174       0.00005                1.000              0.00005  1388898     74  1680633  
POSMIR  unimaginably          72    59.50               316                 50          103          415                   1                 792              27.46               1.484         0.174       0.00005                1.000              0.00005  1388898     72  1680633  
POSMIR  elegantly             71    58.68               319                 51          104          418                   1                 806              27.07               1.478         0.174       0.00005                1.000              0.00005  1388898     71  1680633  
POSMIR  someplace             71    58.68               319                 51          104          418                   1                 806              27.07               1.478         0.174       0.00005                1.000              0.00005  1388898     71  1680633  
POSMIR  carefully             67    55.37               327                 55          106          431                   1                 822              25.55               1.453         0.174       0.00005                1.000              0.00005  1388898     67  1680633  
POSMIR  approximately         65    53.72               332                 56          107          437                   1                 838              24.79               1.440         0.174       0.00005                1.000              0.00005  1388898     65  1680633  
POSMIR  counter               64    52.89               336                 57          108          442                   1                 842              24.40               1.433         0.174       0.00005                1.000              0.00005  1388898     64  1680633  
POSMIR  heartbreakingly       64    52.89               336                 57          108          442                   1                 842              24.40               1.433         0.174       0.00005                1.000              0.00005  1388898     64  1680633  
POSMIR  collectively          63    52.06               341                 62          110          447                   1                 848              24.02               1.426         0.174       0.00005                1.000              0.00005  1388898     63  1680633  
POSMIR  dang                  58    47.93               356                 67          111          461                   1                 879              22.12               1.391         0.174       0.00004                1.000              0.00004  1388898     58  1680633  
POSMIR  disarmingly           54    44.63               367                 69          112          481                   1                 922              20.59               1.360         0.174       0.00004                1.000              0.00004  1388898     54  1680633  
POSMIR  flatly                53    43.80               371                 71          113          488                   1                 927              20.21               1.352         0.174       0.00004                1.000              0.00004  1388898     53  1680633  
POSMIR  uncommonly            52    42.97               374                 72          114          494                   1                 947              19.83               1.344         0.174       0.00004                1.000              0.00004  1388898     52  1680633  
POSMIR  perilously            51    42.15               376                 77          115          498                   1                 955              19.45               1.335         0.174       0.00004                1.000              0.00004  1388898     51  1680633  
POSMIR  admirably             50    41.32               378                 78          116          502                   1                 959              19.07               1.327         0.174       0.00004                1.000              0.00004  1388898     50  1680633  
POSMIR  meticulously          48    39.67               385                 85          117          511                   1                 971              18.30               1.309         0.174       0.00003                1.000              0.00003  1388898     48  1680633  
POSMIR  gorgeously            47    38.84               389                 88          118          519                   1                1003              17.92               1.300         0.174       0.00003                1.000              0.00003  1388898     47  1680633  
POSMIR  exponentially         46    38.02               392                 90          119          524                   1                1010              17.54               1.291         0.174       0.00003                1.000              0.00003  1388898     46  1680633  
POSMIR  fascinatingly         45    37.19               398                 92          120          528                   1                1014              17.16               1.281         0.174       0.00003                1.000              0.00003  1388898     45  1680633  
POSMIR  finely                45    37.19               398                 92          120          528                   1                1014              17.16               1.281         0.174       0.00003                1.000              0.00003  1388898     45  1680633  
POSMIR  dead                  43    35.54               402                 98          122          541                   1                1031              16.40               1.262         0.174       0.00003                1.000              0.00003  1388898     43  1680633  
POSMIR  privately             42    34.71               406                106          123          548                   1                1062              16.02               1.252         0.174       0.00003                1.000              0.00003  1388898     42  1680633  
POSMIR  alternatively         42    34.71               406                106          123          548                   1                1062              16.02               1.252         0.174       0.00003                1.000              0.00003  1388898     42  1680633  
POSMIR  touchingly            42    34.71               406                106          123          548                   1                1062              16.02               1.252         0.174       0.00003                1.000              0.00003  1388898     42  1680633  
POSMIR  doubtless             41    33.88               418                113          126          555                   1                1076              15.63               1.241         0.174       0.00003                1.000              0.00003  1388898     41  1680633  
POSMIR  instead               41    33.88               418                113          126          555                   1                1076              15.63               1.241         0.174       0.00003                1.000              0.00003  1388898     41  1680633  
POSMIR  completly             41    33.88               418                113          126          555                   1                1076              15.63               1.241         0.174       0.00003                1.000              0.00003  1388898     41  1680633  
POSMIR  differently           41    33.88               418                113          126          555                   1                1076              15.63               1.241         0.174       0.00003                1.000              0.00003  1388898     41  1680633  
POSMIR  briefly               39    32.23               428                120          130          570                   1                1089              14.87               1.220         0.174       0.00003                1.000              0.00003  1388898     39  1680633  
POSMIR  ineffably             39    32.23               428                120          130          570                   1                1089              14.87               1.220         0.174       0.00003                1.000              0.00003  1388898     39  1680633  
POSMIR  hitherto              38    31.40               433                124          132          580                   1                1133              14.49               1.209         0.174       0.00003                1.000              0.00003  1388898     38  1680633  
POSMIR  chillingly            38    31.40               433                124          132          580                   1                1133              14.49               1.209         0.174       0.00003                1.000              0.00003  1388898     38  1680633  
POSMIR  slowly                37    30.58               440                129          134          594                   1                1143              14.11               1.197         0.174       0.00003                1.000              0.00003  1388898     37  1680633  
POSMIR  vibrantly             37    30.58               440                129          134          594                   1                1143              14.11               1.197         0.174       0.00003                1.000              0.00003  1388898     37  1680633  
POSMIR  appallingly           37    30.58               440                129          134          594                   1                1143              14.11               1.197         0.174       0.00003                1.000              0.00003  1388898     37  1680633  
POSMIR  uncannily             35    28.92               457                135          137          603                   1                1161              13.35               1.174         0.174       0.00003                1.000              0.00003  1388898     35  1680633  
POSMIR  atleast               34    28.10               460                138          138          618                   1                1167              12.97               1.161         0.174       0.00002                1.000              0.00002  1388898     34  1680633  
POSMIR  delicately            34    28.10               460                138          138          618                   1                1167              12.97               1.161         0.174       0.00002                1.000              0.00002  1388898     34  1680633  
POSMIR  unnervingly           34    28.10               460                138          138          618                   1                1167              12.97               1.161         0.174       0.00002                1.000              0.00002  1388898     34  1680633  
POSMIR  timelessly            34    28.10               460                138          138          618                   1                1167              12.97               1.161         0.174       0.00002                1.000              0.00002  1388898     34  1680633  
POSMIR  incomparably          34    28.10               460                138          138          618                   1                1167              12.97               1.161         0.174       0.00002                1.000              0.00002  1388898     34  1680633  
POSMIR  disconcertingly       33    27.27               475                147          143          628                   1                1217              12.58               1.148         0.174       0.00002                1.000              0.00002  1388898     33  1680633  
POSMIR  obsessively           33    27.27               475                147          143          628                   1                1217              12.58               1.148         0.174       0.00002                1.000              0.00002  1388898     33  1680633  
POSMIR  indefinably           32    26.45               482                151          145          640                   1                1227              12.20               1.135         0.174       0.00002                1.000              0.00002  1388898     32  1680633  
POSMIR  defensively           32    26.45               482                151          145          640                   1                1227              12.20               1.135         0.174       0.00002                1.000              0.00002  1388898     32  1680633  
POSMIR  immeasurably          32    26.45               482                151          145          640                   1                1227              12.20               1.135         0.174       0.00002                1.000              0.00002  1388898     32  1680633  
POSMIR  tonally               32    26.45               482                151          145          640                   1                1227              12.20               1.135         0.174       0.00002                1.000              0.00002  1388898     32  1680633  
POSMIR  virulently            31    25.62               491                157          149          653                   1                1245              11.82               1.122         0.174       0.00002                1.000              0.00002  1388898     31  1680633  
POSMIR  persistently          31    25.62               491                157          149          653                   1                1245              11.82               1.122         0.174       0.00002                1.000              0.00002  1388898     31  1680633  
POSMIR  childishly            31    25.62               491                157          149          653                   1                1245              11.82               1.122         0.174       0.00002                1.000              0.00002  1388898     31  1680633  
POSMIR  poignantly            31    25.62               491                157          149          653                   1                1245              11.82               1.122         0.174       0.00002                1.000              0.00002  1388898     31  1680633  
POSMIR  riotously             29    23.97               505                166          153          670                   1                1270              11.06               1.093         0.174       0.00002                1.000              0.00002  1388898     29  1680633  
POSMIR  unavoidably           29    23.97               505                166          153          670                   1                1270              11.06               1.093         0.174       0.00002                1.000              0.00002  1388898     29  1680633  
POSMIR  seductively           28    23.14               513                173          155          680                   1                1327              10.68               1.078         0.174       0.00002                1.000              0.00002  1388898     28  1680633  
POSMIR  dazzlingly            27    22.31               522                177          156          694                   1                1338              10.30               1.063         0.174       0.00002                1.000              0.00002  1388898     27  1680633  
POSMIR  mightily              27    22.31               522                177          156          694                   1                1338              10.30               1.063         0.174       0.00002                1.000              0.00002  1388898     27  1680633  
POSMIR  savagely              26    21.49               533                184          158          708                   1                1351               9.91               1.047         0.174       0.00002                1.000              0.00002  1388898     26  1680633  
POSMIR  sparsely              26    21.49               533                184          158          708                   1                1351               9.91               1.047         0.174       0.00002                1.000              0.00002  1388898     26  1680633  
POSMIR  alternately           25    20.66               542                191          160          720                   1                1367               9.53               1.030         0.174       0.00002                1.000              0.00002  1388898     25  1680633  
POSMIR  incomprehensibly      25    20.66               542                191          160          720                   1                1367               9.53               1.030         0.174       0.00002                1.000              0.00002  1388898     25  1680633  
POSMIR  heartily              24    19.83               550                200          162          732                   1                1377               9.15               1.013         0.174       0.00002                1.000              0.00002  1388898     24  1680633  
POSMIR  decently              24    19.83               550                200          162          732                   1                1377               9.15               1.013         0.174       0.00002                1.000              0.00002  1388898     24  1680633  
POSMIR  electrically          24    19.83               550                200          162          732                   1                1377               9.15               1.013         0.174       0.00002                1.000              0.00002  1388898     24  1680633  
POSMIR  elsewhere             24    19.83               550                200          162          732                   1                1377               9.15               1.013         0.174       0.00002                1.000              0.00002  1388898     24  1680633  
POSMIR  quaintly              23    19.01               564                208          166          749                   1                1455               8.77               0.994         0.174       0.00002                1.000              0.00002  1388898     23  1680633  
POSMIR  third                 23    19.01               564                208          166          749                   1                1455               8.77               0.994         0.174       0.00002                1.000              0.00002  1388898     23  1680633  
POSMIR  unflinchingly         23    19.01               564                208          166          749                   1                1455               8.77               0.994         0.174       0.00002                1.000              0.00002  1388898     23  1680633  
POSMIR  unpredictably         22    18.18               578                218          169          761                   1                1471               8.39               0.976         0.174       0.00002                1.000              0.00002  1388898     22  1680633  
POSMIR  peripherally          22    18.18               578                218          169          761                   1                1471               8.39               0.976         0.174       0.00002                1.000              0.00002  1388898     22  1680633  
POSMIR  enthusiastically      21    17.35               591                224          171          774                   1                1482               8.01               0.956         0.174       0.00002                1.000              0.00002  1388898     21  1680633  
POSMIR  batshit               21    17.35               591                224          171          774                   1                1482               8.01               0.956         0.174       0.00002                1.000              0.00002  1388898     21  1680633  
POSMIR  light                 21    17.35               591                224          171          774                   1                1482               8.01               0.956         0.174       0.00002                1.000              0.00002  1388898     21  1680633  
POSMIR  inconceivably         21    17.35               591                224          171          774                   1                1482               8.01               0.956         0.174       0.00002                1.000              0.00002  1388898     21  1680633  
POSMIR  supernaturally        20    16.53               600                231          175          789                   1                1499               7.63               0.935         0.174       0.00001                1.000              0.00001  1388898     20  1680633  
POSMIR  yearly                20    16.53               600                231          175          789                   1                1499               7.63               0.935         0.174       0.00001                1.000              0.00001  1388898     20  1680633  
POSMIR  jointly               20    16.53               600                231          175          789                   1                1499               7.63               0.935         0.174       0.00001                1.000              0.00001  1388898     20  1680633  
POSMIR  familiarly            20    16.53               600                231          175          789                   1                1499               7.63               0.935         0.174       0.00001                1.000              0.00001  1388898     20  1680633  
POSMIR  wrongly               20    16.53               600                231          175          789                   1                1499               7.63               0.935         0.174       0.00001                1.000              0.00001  1388898     20  1680633  
POSMIR  geologically          20    16.53               600                231          175          789                   1                1499               7.63               0.935         0.174       0.00001                1.000              0.00001  1388898     20  1680633  
POSMIR  voluntarily           19    15.70               615                243          181          812                   1                1524               7.25               0.913         0.174       0.00001                1.000              0.00001  1388898     19  1680633  
POSMIR  inexpressibly         19    15.70               615                243          181          812                   1                1524               7.25               0.913         0.174       0.00001                1.000              0.00001  1388898     19  1680633  
POSMIR  bi                    19    15.70               615                243          181          812                   1                1524               7.25               0.913         0.174       0.00001                1.000              0.00001  1388898     19  1680633  
POSMIR  nauseatingly          19    15.70               615                243          181          812                   1                1524               7.25               0.913         0.174       0.00001                1.000              0.00001  1388898     19  1680633  
POSMIR  silently              19    15.70               615                243          181          812                   1                1524               7.25               0.913         0.174       0.00001                1.000              0.00001  1388898     19  1680633  
POSMIR  recognisably          19    15.70               615                243          181          812                   1                1524               7.25               0.913         0.174       0.00001                1.000              0.00001  1388898     19  1680633  
POSMIR  inextricably          19    15.70               615                243          181          812                   1                1524               7.25               0.913         0.174       0.00001                1.000              0.00001  1388898     19  1680633  
POSMIR  indelibly             19    15.70               615                243          181          812                   1                1524               7.25               0.913         0.174       0.00001                1.000              0.00001  1388898     19  1680633  
POSMIR  intermittently        19    15.70               615                243          181          812                   1                1524               7.25               0.913         0.174       0.00001                1.000              0.00001  1388898     19  1680633  
POSMIR  everywhere            18    14.88               631                257          190          833                   1                1542               6.86               0.891         0.174       0.00001                1.000              0.00001  1388898     18  1680633  
POSMIR  generously            18    14.88               631                257          190          833                   1                1542               6.86               0.891         0.174       0.00001                1.000              0.00001  1388898     18  1680633  
POSMIR  attractively          18    14.88               631                257          190          833                   1                1542               6.86               0.891         0.174       0.00001                1.000              0.00001  1388898     18  1680633  
POSMIR  elaborately           18    14.88               631                257          190          833                   1                1542               6.86               0.891         0.174       0.00001                1.000              0.00001  1388898     18  1680633  
POSMIR  regrettably           18    14.88               631                257          190          833                   1                1542               6.86               0.891         0.174       0.00001                1.000              0.00001  1388898     18  1680633  
POSMIR  unutterably           17    14.05               653                280          195          854                   1                1570               6.48               0.866         0.174       0.00001                1.000              0.00001  1388898     17  1680633  
POSMIR  troublingly           17    14.05               653                280          195          854                   1                1570               6.48               0.866         0.174       0.00001                1.000              0.00001  1388898     17  1680633  
POSMIR  unconscionably        17    14.05               653                280          195          854                   1                1570               6.48               0.866         0.174       0.00001                1.000              0.00001  1388898     17  1680633  
POSMIR  fearfully             17    14.05               653                280          195          854                   1                1570               6.48               0.866         0.174       0.00001                1.000              0.00001  1388898     17  1680633  
POSMIR  fearlessly            17    14.05               653                280          195          854                   1                1570               6.48               0.866         0.174       0.00001                1.000              0.00001  1388898     17  1680633  
POSMIR  softly                17    14.05               653                280          195          854                   1                1570               6.48               0.866         0.174       0.00001                1.000              0.00001  1388898     17  1680633  
