key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt
NEG~not,NEGMIR,not,1404,243.71528,4922.626956,4.1283283,0.82710457,0.0048125866,1.0,0.0048125866,291735,1404,1680633,1404.0,290331.0,0.0,1388898.0,291735.0,1388898.0,1404.0,1679229.0,291491.284721292,1160.284721293,1387737.715278708,30.965708,0.009579073,0.76048434,0.0048125866,0.82710457,0.82710457,0.41595858,1160.2847,0.82641363,8.7591095,8.614372,8.8261595,8.994881,10.120549,8.953668,37.469987990390386,540.1249855357554,37.469987990390386
NEG~n't,NEGMIR,n't,245,42.52866,858.199258,3.3691275,0.8265341,0.0008398032,1.0,0.0008398032,291735,245,1680633,245.0,291490.0,0.0,1388898.0,291735.0,1388898.0,245.0,1680388.0,291692.471336693,202.471336693,1388695.528663307,12.935419,0.001678197,0.76048434,0.0008398032,0.8265341,0.8265341,0.41368696,202.47134,0.82641363,6.2029004,6.0542,6.271655,6.4443307,7.587263,6.402194,15.652475842498529,540.1249855357554,15.652475842498529
NEG~never,NEGMIR,never,153,26.55872,535.896784,3.1650474,0.82648885,0.0005244486,1.0,0.0005244486,291735,153,1680633,153.0,291582.0,0.0,1388898.0,291735.0,1388898.0,153.0,1680480.0,291708.441283731,126.441283731,1388771.55871627,10.222172,0.001048347,0.76048434,0.0005244486,0.82648885,0.82648885,0.41350666,126.44128,0.8264136,5.4961176,5.3444867,5.5661316,5.741727,6.8973494,5.698909,12.36931687685298,540.1249855357554,12.36931687685298
NEG~no,NEGMIR,no,76,13.19256,266.180513,2.862486,0.826451,0.0002605104,1.0,0.0002605104,291735,76,1680633,76.0,291659.0,0.0,1388898.0,291735.0,1388898.0,76.0,1680557.0,291721.807435056,62.807435056,1388835.192564944,7.204507,0.000520885,0.76048434,0.0002605104,0.826451,0.826451,0.41335574,62.80744,0.8264137,4.4115214,4.251796,4.4850097,4.668642,5.858988,4.623949,8.717797887081348,540.1249855357554,8.717797887081348
NEG~slam,NEGMIR,slam,34,5.90194,119.07671,2.5165808,0.8264303,0.0001165441,1.0,0.0001165441,291735,34,1680633,34.0,291701.0,0.0,1388898.0,291735.0,1388898.0,34.0,1680599.0,291729.098063051,28.098063051,1388869.901936949,4.818778,0.000233061,0.76048434,0.0001165441,0.8264303,0.8264303,0.41327345,28.09806,0.8264135,3.0613897,2.8806415,3.143866,3.3482158,4.626783,3.2987008,5.830951894845301,540.1249855357554,5.830951894845301
NEG~hardly,NEGMIR,hardly,24,4.16607,84.053468,2.367913,0.82642543,8.22664e-05,1.0,8.22664e-05,291735,24,1680633,24.0,291711.0,0.0,1388898.0,291735.0,1388898.0,24.0,1680609.0,291730.83392686,19.83392686,1388878.16607314,4.0485835,0.000164519,0.76048434,8.22664e-05,0.82642543,0.82642543,0.41325384,19.83393,0.82641375,2.4109895,2.2133226,2.5006716,2.721563,4.0694394,2.668206,4.898979485566356,540.1249855357554,4.898979485566356
NEG~doubt,NEGMIR,doubt,21,3.64531,73.546606,2.3111808,0.82642394,7.19831e-05,1.0,7.19831e-05,291735,21,1680633,21.0,291714.0,0.0,1388898.0,291735.0,1388898.0,21.0,1680612.0,291731.354686002,17.354686002,1388880.645313998,3.787103,0.000143956,0.76048434,7.19831e-05,0.82642394,0.82642394,0.41324797,17.35469,0.8264138,2.1450016,1.9387922,2.2383144,2.4675221,3.8499231,2.412236,4.58257569495584,540.1249855357554,4.58257569495584
NEG~barely,NEGMIR,barely,17,2.95097,59.537536,2.2217746,0.826422,5.82721e-05,1.0,5.82721e-05,291735,17,1680633,17.0,291718.0,0.0,1388898.0,291735.0,1388898.0,17.0,1680616.0,291732.049031526,14.049031526,1388883.950968474,3.4073906,0.000116537,0.76048434,5.82721e-05,0.826422,0.826422,0.41324013,14.04903,0.8264135,1.6994467,1.4765933,1.7998208,2.0451741,3.4940743,1.9861466,4.123105625617661,540.1249855357554,4.123105625617661
NEG~rarely,NEGMIR,rarely,16,2.77738,56.035283,2.196219,0.8264215,5.48443e-05,1.0,5.48443e-05,291735,16,1680633,16.0,291719.0,0.0,1388898.0,291735.0,1388898.0,16.0,1680617.0,291732.222617906,13.222617906,1388884.777382094,3.3056545,0.000109683,0.76048434,5.48443e-05,0.8264215,0.8264215,0.41323817,13.22262,0.82641375,1.5650704,1.3365983,1.6678252,1.9186143,3.3897617,1.8583281,4.0,540.1249855357554,4.0
NEG~before,NEGMIR,before,289,50.34005,999.405553,2.9636686,0.82310736,0.0009899051,0.99655175,0.0009906251,291735,290,1680633,289.0,291446.0,1.0,1388897.0,291735.0,1388898.0,290.0,1680343.0,291684.659949555,239.659949555,1388658.340050445,14.03882,0.001979283,0.7589842,0.0009899051,0.82310736,0.82310736,0.41204864,238.65994,0.825813,6.1887116,6.056778,6.249419,6.4010334,7.3703833,6.3641505,17.0,540.1249855357554,17.029386365926403
NEG~whatsoever,NEGMIR,whatsoever,48,8.50573,158.728371,2.187403,0.80602896,0.0001638129,0.97959185,0.0001645329,291735,49,1680633,48.0,291687.0,1.0,1388897.0,291735.0,1388898.0,49.0,1680584.0,291726.494267339,40.494267339,1388857.505732661,5.7005067,0.000329011,0.7515295,0.0001638129,0.80602896,0.80602896,0.40309638,39.49427,0.8227973,3.3756313,3.2210608,3.4460766,3.6202848,4.689223,3.578123,6.928203230275509,540.1249855357554,7.0
NEG~ever,NEGMIR,ever,4709,875.22253,14226.705723,1.8345233,0.7626564,0.015901603,0.9339548,0.01614136,291735,5042,1680633,4709.0,287026.0,333.0,1388565.0,291735.0,1388898.0,5042.0,1675591.0,290859.777467776,4166.777467776,1384731.222532224,55.867928,0.031734265,0.7308102,0.015901603,0.7626564,0.7626564,0.389279,3833.7776,0.81413835,5.673309,5.6507993,5.6834292,5.708066,5.845773,5.7021556,68.62215385719105,540.1249855357554,71.00704190430693
NEG~wise,NEGMIR,wise,53,9.89442,158.180912,1.7529001,0.75626385,0.0001787917,0.9298246,0.0001816717,291735,57,1680633,53.0,291682.0,4.0,1388894.0,291735.0,1388898.0,57.0,1680576.0,291725.105576292,47.105576292,1388850.894423708,5.921006,0.000363272,0.72888535,0.0001787917,0.75626385,0.75626385,0.3782213,43.10558,0.8133128,3.0278645,2.897,3.0871258,3.2326126,4.088502,3.1975439,7.280109889280518,540.1249855357554,7.54983443527075
NEG~anywhere,NEGMIR,anywhere,38,7.11704,112.765303,1.7191296,0.75326127,0.0001280952,0.9268293,0.0001302552,291735,41,1680633,38.0,291697.0,3.0,1388895.0,291735.0,1388898.0,41.0,1680592.0,291727.882958385,33.882958385,1388864.117041614,5.009877,0.000260474,0.7274841,0.0001280952,0.75326127,0.75326127,0.37669468,30.88296,0.81270945,2.5781994,2.431223,2.6446202,2.8073595,3.7588625,2.7681715,6.164414002968976,540.1249855357554,6.4031242374328485
