key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt
NEG~not,NEGMIR,not,1404,702.0,1949.7439,3.4506469,0.50120604,0.004812587,1.0,0.004812587,291735,1404,583470,1404.0,290331.0,0.0,291735.0,291735.0,291735.0,1404.0,582066.0,291033.0,702.0,291033.0,18.734995,0.009579073,0.30103,0.004812587,0.50120604,0.50120604,0.25300932,702.0,0.5,6.561446,6.4115667,6.6310654,6.806829,7.869339,7.0185256,37.469987990390386,540.1249855357554,37.469987990390386
NEG~ever,NEGMIR,ever,4709,2388.0,5953.389,1.8506385,0.48998228,0.0159117,0.9859715,0.01614136,291735,4776,583470,4709.0,287026.0,67.0,291668.0,291735.0,291735.0,4776.0,578694.0,289347.0,2388.0,289347.0,33.822895,0.031762734,0.29489437,0.0159117,0.48998228,0.48998228,0.252947,2321.0,0.49288598,5.3248653,5.2803893,5.3449826,5.3942833,5.65112,5.4509244,68.62215385719105,540.1249855357554,69.10861017268398
NEG~any,NEGMIR,any,1066,541.5,1328.2692,1.7864873,0.48520347,0.003595729,0.9843029,0.003654001,291735,1083,583470,1066.0,290669.0,17.0,291718.0,291735.0,291735.0,1083.0,582387.0,291193.5,541.5,291193.5,16.064487,0.007280973,0.29415876,0.003595729,0.48520347,0.48520347,0.24439959,524.5,0.49202627,4.4751205,4.40082,4.508915,4.592236,5.0385213,4.6888638,32.64965543462902,540.1249855357554,32.90896534380867
POS~plain,POSMIR,plain,1051,534.0,1307.899,1.7803134,0.4849701,0.003544312,0.9840824,0.003602585,291735,1068,583470,1051.0,290684.0,17.0,291718.0,291735.0,291735.0,1068.0,582402.0,291201.0,534.0,291201.0,15.947374,0.007178888,0.29406145,0.003544312,0.4849701,0.4849701,0.24425721,517.0,0.49191245,4.4543843,4.3800597,4.488189,4.571535,5.0179305,4.6681895,32.41913015489465,540.1249855357554,32.68026927673638
POS~maybe,POSMIR,maybe,546,277.5,677.84344,1.7606667,0.4842444,0.001840712,0.9837838,0.001871562,291735,555,583470,546.0,291189.0,9.0,291726.0,291735.0,291735.0,555.0,582915.0,291457.5,277.5,291457.5,11.490739,0.003736016,0.29392967,0.001840712,0.4842444,0.4842444,0.24304256,268.5,0.49175823,3.971267,3.8804665,4.0126896,4.115159,4.6729126,4.234618,23.366642891095847,540.1249855357554,23.558437978779494
POS~rather,POSMIR,rather,1774,903.0,2187.3145,1.7397939,0.48377872,0.005971172,0.98228127,0.006080861,291735,1806,583470,1774.0,289961.0,32.0,291703.0,291735.0,291735.0,1806.0,581664.0,290832.0,903.0,290832.0,20.679562,0.012086898,0.29326588,0.005971172,0.48377872,0.48377872,0.24487494,871.0,0.49098083,4.6567974,4.5972447,4.6838055,4.7501864,5.1005893,4.826793,42.118879377305376,540.1249855357554,42.49705872175156
POS~somewhat,POSMIR,somewhat,914,465.0,1128.9119,1.7450387,0.48356646,0.003078136,0.9827957,0.00313298,291735,930,583470,914.0,290821.0,16.0,291719.0,291735.0,291735.0,930.0,582540.0,291270.0,465.0,291270.0,14.8516,0.006246049,0.29349324,0.003078136,0.48356646,0.48356646,0.2433223,449.0,0.49124727,4.2993355,4.2233524,4.333902,4.4191465,4.876258,4.518041,30.23243291566195,540.1249855357554,30.495901363953813
POS~fairly,POSMIR,fairly,1185,604.5,1442.6887,1.6864674,0.48114586,0.003979639,0.9801489,0.004061905,291735,1209,583470,1185.0,290550.0,24.0,291711.0,291735.0,291735.0,1209.0,582261.0,291130.5,604.5,291130.5,16.86332,0.008090283,0.29232204,0.003979639,0.48114586,0.48114586,0.24256276,580.5,0.4898734,4.3333964,4.2670856,4.3635044,4.4375954,4.830971,4.523266,34.42382895611701,540.1249855357554,34.77067730142742
POS~pretty,POSMIR,pretty,5123,2625.0,6124.974,1.6115617,0.4801297,0.017125132,0.9758095,0.017560458,291735,5250,583470,5123.0,286612.0,127.0,291608.0,291735.0,291735.0,5250.0,578220.0,289110.0,2625.0,289110.0,34.900387,0.03450006,0.29039505,0.017125132,0.4801297,0.4801297,0.24862741,2498.0,0.48760492,4.7288933,4.6945987,4.744374,4.7822275,4.9775233,4.8255715,71.57513534740957,540.1249855357554,72.4568837309472
NEG~longer,NEGMIR,longer,821,420.5,977.89984,1.6040479,0.47690618,0.002745642,0.97621876,0.002814198,291735,841,583470,821.0,290914.0,20.0,291715.0,291735.0,291735.0,841.0,582629.0,291314.5,420.5,291314.5,13.977547,0.005612217,0.29057714,0.002745642,0.47690618,0.47690618,0.23982592,400.5,0.48781973,3.9553082,3.8842242,3.987603,4.0671306,4.490786,4.159188,28.653097563788805,540.1249855357554,29.0
