key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt
NEG~not,NEGMIR,not,1404,702.0,1949.743871,3.4506469,0.50120604,0.0048125866,1.0,0.0048125866,291735,1404,583470,1404.0,290331.0,0.0,291735.0,291735.0,291735.0,1404.0,582066.0,291033.0,702.0,291033.0,18.734995,0.009579073,0.30103,0.0048125866,0.50120604,0.50120604,0.25300932,702.0,0.5,6.561209,6.4113526,6.6308165,6.806548,7.869339,6.7574797,37.469987990390386,540.1249855357554,37.469987990390386
NEG~before,NEGMIR,before,289,144.5,400.782287,2.763109,0.5002478,0.0009906251,1.0,0.0009906251,291735,289,583470,289.0,291446.0,0.0,291735.0,291735.0,291735.0,289.0,583181.0,291590.5,144.5,291590.5,8.5,0.001979289,0.30103,0.0009906251,0.5002478,0.5002478,0.2506192,144.5,0.5,4.2513404,4.098259,4.3223357,4.501287,5.5770364,4.451359,17.0,540.1249855357554,17.0
NEG~n't,NEGMIR,n't,245,122.5,339.745038,2.6914463,0.50021005,0.0008398032,1.0,0.0008398032,291735,245,583470,245.0,291490.0,0.0,291735.0,291735.0,291735.0,245.0,583225.0,291612.5,122.5,291612.5,7.826238,0.001678197,0.30103,0.0008398032,0.50021005,0.50021005,0.2505249,122.5,0.5,4.0063615,3.8525445,4.077673,4.2573576,5.336053,4.2072334,15.652475842498529,540.1249855357554,15.652475842498529
NEG~never,NEGMIR,never,153,76.5,212.143168,2.4873662,0.50013113,0.0005244486,1.0,0.0005244486,291735,153,583470,153.0,291582.0,0.0,291735.0,291735.0,291735.0,153.0,583317.0,291658.5,76.5,291658.5,6.1846585,0.001048347,0.30103,0.0005244486,0.50013113,0.50013113,0.2503278,76.5,0.5,3.300585,3.14384,3.373155,3.5557563,4.646139,3.5048537,12.36931687685298,540.1249855357554,12.36931687685298
NEG~whatsoever,NEGMIR,whatsoever,48,24.0,66.546078,1.9868432,0.5000411,0.0001645329,1.0,0.0001645329,291735,48,583470,48.0,291687.0,0.0,291735.0,291735.0,291735.0,48.0,583422.0,291711.0,24.0,291711.0,3.4641016,0.000329012,0.30103,0.0001645329,0.5000411,0.5000411,0.25010285,24.0,0.5,1.470488,1.2959658,1.550677,1.7508819,2.9110773,1.6952876,6.928203230275509,540.1249855357554,6.928203230275509
NEG~anywhere,NEGMIR,anywhere,38,19.0,52.681661,1.8865473,0.50003254,0.0001302552,1.0,0.0001302552,291735,38,583470,38.0,291697.0,0.0,291735.0,291735.0,291735.0,38.0,583432.0,291716.0,19.0,291716.0,3.082207,0.000260476,0.30103,0.0001302552,0.50003254,0.50003254,0.25008142,19.0,0.5,1.0715717,0.8899083,1.154812,1.3620443,2.54979,1.3045802,6.164414002968976,540.1249855357554,6.164414002968976
POS~admittedly,POSMIR,admittedly,35,17.5,48.522402,1.8513105,0.50003,0.0001199719,1.0,0.0001199719,291735,35,583470,35.0,291700.0,0.0,291735.0,291735.0,291735.0,35.0,583435.0,291717.5,17.5,291717.5,2.95804,0.000239915,0.30103,0.0001199719,0.50003,0.50003,0.25007498,17.5,0.5,0.92723966,0.74258626,1.011756,1.2219241,2.4211295,1.1636792,5.916079783099616,540.1249855357554,5.916079783099616
NEG~slam,NEGMIR,slam,34,17.0,47.13599,1.8388997,0.50002915,0.0001165441,1.0,0.0001165441,291735,34,583470,34.0,291701.0,0.0,291735.0,291735.0,291735.0,34.0,583436.0,291718.0,17.0,291718.0,2.9154758,0.000233061,0.30103,0.0001165441,0.50002915,0.50002915,0.25007284,17.0,0.5,0.8758157,0.69004065,0.9608104,1.1720788,2.3755724,1.1135415,5.830951894845301,540.1249855357554,5.830951894845301
POS~insufficiently,POSMIR,insufficiently,31,15.5,42.976772,1.7993867,0.5000266,0.0001062608,1.0,0.0001062608,291735,31,583470,31.0,291704.0,0.0,291735.0,291735.0,291735.0,31.0,583439.0,291719.5,15.5,291719.5,2.7838821,0.000212499,0.30103,0.0001062608,0.5000266,0.5000266,0.2500664,15.5,0.5,0.7098836,0.52027845,0.7965113,1.0115331,2.2296257,0.9519982,5.5677643628300215,540.1249855357554,5.5677643628300215
POS~inexplicably,POSMIR,inexplicably,27,13.5,37.431197,1.7404029,0.5000231,9.25497e-05,1.0,9.25497e-05,291735,27,583470,27.0,291708.0,0.0,291735.0,291735.0,291735.0,27.0,583443.0,291721.5,13.5,291721.5,2.598076,0.000185082,0.30103,9.25497e-05,0.5000231,0.5000231,0.25005785,13.5,0.5,0.45525527,0.2591124,0.5446677,0.7660835,2.0089486,0.70485,5.196152422706632,540.1249855357554,5.196152422706632
