key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt
POS~insufficiently,POSMIR,insufficiently,30,15.0,41.590374,1.7853745,0.5000257,0.0001028331,1.0,0.0001028331,291735,30,583470,30.0,291705.0,0.0,291735.0,291735.0,291735.0,30.0,583440.0,291720.0,15.0,291720.0,2.738613,0.000205645,0.30103,0.0001028331,0.5000257,0.5000257,0.25006428,15.0,0.5,0.6504816,0.4593945,0.7377426,0.9542244,2.1775208,0.8404225,5.477225575051661,540.1249855357554,5.477225575051661
POS~indescribably,POSMIR,indescribably,28,14.0,38.817585,1.7559166,0.500024,9.59775e-05,1.0,9.59775e-05,291735,28,583470,28.0,291707.0,0.0,291735.0,291735.0,291735.0,28.0,583442.0,291721.0,14.0,291721.0,2.6457512,0.000191937,0.30103,9.59775e-05,0.500024,0.500024,0.25006,14.0,0.5,0.52339745,0.32905492,0.6120451,0.83171093,2.0673404,0.71627975,5.291502622129181,540.1249855357554,5.291502622129181
POS~sizey,POSMIR,sizey,28,14.0,38.817585,1.7559166,0.500024,9.59775e-05,1.0,9.59775e-05,291735,28,583470,28.0,291707.0,0.0,291735.0,291735.0,291735.0,28.0,583442.0,291721.0,14.0,291721.0,2.6457512,0.000191937,0.30103,9.59775e-05,0.500024,0.500024,0.25006,14.0,0.5,0.52339745,0.32905492,0.6120451,0.83171093,2.0673404,0.71627975,5.291502622129181,540.1249855357554,5.291502622129181
POS~sorely,POSMIR,sorely,28,14.0,38.817585,1.7559166,0.500024,9.59775e-05,1.0,9.59775e-05,291735,28,583470,28.0,291707.0,0.0,291735.0,291735.0,291735.0,28.0,583442.0,291721.0,14.0,291721.0,2.6457512,0.000191937,0.30103,9.59775e-05,0.500024,0.500024,0.25006,14.0,0.5,0.52339745,0.32905492,0.6120451,0.83171093,2.0673404,0.71627975,5.291502622129181,540.1249855357554,5.291502622129181
POS~unspeakably,POSMIR,unspeakably,26,13.0,36.04481,1.7243146,0.5000223,8.9122e-05,1.0,8.9122e-05,291735,26,583470,26.0,291709.0,0.0,291735.0,291735.0,291735.0,26.0,583444.0,291722.0,13.0,291722.0,2.5495098,0.000178228,0.30103,8.9122e-05,0.5000223,0.5000223,0.2500557,13.0,0.5,0.3845129,0.18637295,0.4747771,0.6981521,1.9481122,0.5808234,5.0990195135927845,540.1249855357554,5.0990195135927845
POS~least,POSMIR,least,24,12.0,33.272053,1.6902318,0.50002056,8.22664e-05,1.0,8.22664e-05,291735,24,583470,24.0,291711.0,0.0,291735.0,291735.0,291735.0,24.0,583446.0,291723.0,12.0,291723.0,2.4494898,0.000164519,0.30103,8.22664e-05,0.50002056,0.50002056,0.2500514,12.0,0.5,0.2314914,0.028865589,0.32366383,0.5514141,1.8182291,0.43184766,4.898979485566356,540.1249855357554,4.898979485566356
NEG~hardly,NEGMIR,hardly,24,12.0,33.272053,1.6902318,0.50002056,8.22664e-05,1.0,8.22664e-05,291735,24,583470,24.0,291711.0,0.0,291735.0,291735.0,291735.0,24.0,583446.0,291723.0,12.0,291723.0,2.4494898,0.000164519,0.30103,8.22664e-05,0.50002056,0.50002056,0.2500514,12.0,0.5,0.2314914,0.028865589,0.32366383,0.5514141,1.8182291,0.43184766,4.898979485566356,540.1249855357554,4.898979485566356
POS~cautiously,POSMIR,cautiously,23,11.5,31.885677,1.6721321,0.5000197,7.88387e-05,1.0,7.88387e-05,291735,23,583470,23.0,291712.0,0.0,291735.0,291735.0,291735.0,23.0,583447.0,291723.5,11.5,291723.5,2.3979158,0.000157665,0.30103,7.88387e-05,0.5000197,0.5000197,0.25004926,11.5,0.5,0.14875291,0.0,0.24201444,0.47226033,1.7486664,0.35141778,4.795831523312719,540.1249855357554,4.795831523312719
POS~someplace,POSMIR,someplace,23,11.5,31.885677,1.6721321,0.5000197,7.88387e-05,1.0,7.88387e-05,291735,23,583470,23.0,291712.0,0.0,291735.0,291735.0,291735.0,23.0,583447.0,291723.5,11.5,291723.5,2.3979158,0.000157665,0.30103,7.88387e-05,0.5000197,0.5000197,0.25004926,11.5,0.5,0.14875291,0.0,0.24201444,0.47226033,1.7486664,0.35141778,4.795831523312719,540.1249855357554,4.795831523312719
NEG~doubt,NEGMIR,doubt,21,10.5,29.112938,1.6334997,0.500018,7.19831e-05,1.0,7.19831e-05,291735,21,583470,21.0,291714.0,0.0,291735.0,291735.0,291735.0,21.0,583449.0,291724.5,10.5,291724.5,2.291288,0.000143956,0.30103,7.19831e-05,0.500018,0.500018,0.250045,10.5,0.5,0.0,0.0,0.06419818,0.30020958,1.5987128,0.17641962,4.58257569495584,540.1249855357554,4.58257569495584
POS~heartbreakingly,POSMIR,heartbreakingly,20,10.0,27.726574,1.6128136,0.50001717,6.85554e-05,1.0,6.85554e-05,291735,20,583470,20.0,291715.0,0.0,291735.0,291735.0,291735.0,20.0,583450.0,291725.0,10.0,291725.0,2.236068,0.000137101,0.30103,6.85554e-05,0.50001717,0.50001717,0.25004286,10.0,0.5,0.0,0.0,0.0,0.20621367,1.5175323,0.080709755,4.47213595499958,540.1249855357554,4.47213595499958
POS~presumably,POSMIR,presumably,19,9.5,26.340212,1.591093,0.5000163,6.51276e-05,1.0,6.51276e-05,291735,19,583470,19.0,291716.0,0.0,291735.0,291735.0,291735.0,19.0,583451.0,291725.5,9.5,291725.5,2.1794496,0.000130247,0.30103,6.51276e-05,0.5000163,0.5000163,0.2500407,9.5,0.5,0.0,0.0,0.0,0.10600038,1.4315764,0.0,4.358898943540674,540.1249855357554,4.358898943540674
POS~unimaginably,POSMIR,unimaginably,17,8.5,23.5675,1.5440934,0.50001454,5.82721e-05,1.0,5.82721e-05,291735,17,583470,17.0,291718.0,0.0,291735.0,291735.0,291735.0,17.0,583453.0,291726.5,8.5,291726.5,2.0615528,0.000116537,0.30103,5.82721e-05,0.50001454,0.50001454,0.25003642,8.5,0.5,0.0,0.0,0.0,0.0,1.242864,0.0,4.123105625617661,540.1249855357554,4.123105625617661
NEG~such,NEGMIR,such,17,8.5,23.5675,1.5440934,0.50001454,5.82721e-05,1.0,5.82721e-05,291735,17,583470,17.0,291718.0,0.0,291735.0,291735.0,291735.0,17.0,583453.0,291726.5,8.5,291726.5,2.0615528,0.000116537,0.30103,5.82721e-05,0.50001454,0.50001454,0.25003642,8.5,0.5,0.0,0.0,0.0,0.0,1.242864,0.0,4.123105625617661,540.1249855357554,4.123105625617661
NEG~barely,NEGMIR,barely,17,8.5,23.5675,1.5440934,0.50001454,5.82721e-05,1.0,5.82721e-05,291735,17,583470,17.0,291718.0,0.0,291735.0,291735.0,291735.0,17.0,583453.0,291726.5,8.5,291726.5,2.0615528,0.000116537,0.30103,5.82721e-05,0.50001454,0.50001454,0.25003642,8.5,0.5,0.0,0.0,0.0,0.0,1.242864,0.0,4.123105625617661,540.1249855357554,4.123105625617661
NEG~rarely,NEGMIR,rarely,16,8.0,22.181149,1.5185378,0.5000137,5.48443e-05,1.0,5.48443e-05,291735,16,583470,16.0,291719.0,0.0,291735.0,291735.0,291735.0,16.0,583454.0,291727.0,8.0,291727.0,2.0,0.000109683,0.30103,5.48443e-05,0.5000137,0.5000137,0.25003427,8.0,0.5,0.0,0.0,0.0,0.0,1.1385514,0.0,4.0,540.1249855357554,4.0
POS~elegantly,POSMIR,elegantly,16,8.0,22.181149,1.5185378,0.5000137,5.48443e-05,1.0,5.48443e-05,291735,16,583470,16.0,291719.0,0.0,291735.0,291735.0,291735.0,16.0,583454.0,291727.0,8.0,291727.0,2.0,0.000109683,0.30103,5.48443e-05,0.5000137,0.5000137,0.25003427,8.0,0.5,0.0,0.0,0.0,0.0,1.1385514,0.0,4.0,540.1249855357554,4.0
POS~carefully,POSMIR,carefully,16,8.0,22.181149,1.5185378,0.5000137,5.48443e-05,1.0,5.48443e-05,291735,16,583470,16.0,291719.0,0.0,291735.0,291735.0,291735.0,16.0,583454.0,291727.0,8.0,291727.0,2.0,0.000109683,0.30103,5.48443e-05,0.5000137,0.5000137,0.25003427,8.0,0.5,0.0,0.0,0.0,0.0,1.1385514,0.0,4.0,540.1249855357554,4.0
POS~spotlessly,POSMIR,spotlessly,15,7.5,20.794802,1.491384,0.5000129,5.14165e-05,1.0,5.14165e-05,291735,15,583470,15.0,291720.0,0.0,291735.0,291735.0,291735.0,15.0,583455.0,291727.5,7.5,291727.5,1.9364917,0.000102828,0.30103,5.14165e-05,0.5000129,0.5000129,0.25003213,7.5,0.5,0.0,0.0,0.0,0.0,1.0262755,0.0,3.872983346207417,540.1249855357554,3.872983346207417
NEG~anymore,NEGMIR,anymore,15,7.5,20.794802,1.491384,0.5000129,5.14165e-05,1.0,5.14165e-05,291735,15,583470,15.0,291720.0,0.0,291735.0,291735.0,291735.0,15.0,583455.0,291727.5,7.5,291727.5,1.9364917,0.000102828,0.30103,5.14165e-05,0.5000129,0.5000129,0.25003213,7.5,0.5,0.0,0.0,0.0,0.0,1.0262755,0.0,3.872983346207417,540.1249855357554,3.872983346207417
POS~preferably,POSMIR,preferably,14,7.0,19.408457,1.4624188,0.500012,4.79888e-05,1.0,4.79888e-05,291735,14,583470,14.0,291721.0,0.0,291735.0,291735.0,291735.0,14.0,583456.0,291728.0,7.0,291728.0,1.8708287,9.5973e-05,0.30103,4.79888e-05,0.500012,0.500012,0.25002998,7.0,0.5,0.0,0.0,0.0,0.0,0.9047442,0.0,3.7416573867739413,540.1249855357554,3.7416573867739413
POS~semi,POSMIR,semi,14,7.0,19.408457,1.4624188,0.500012,4.79888e-05,1.0,4.79888e-05,291735,14,583470,14.0,291721.0,0.0,291735.0,291735.0,291735.0,14.0,583456.0,291728.0,7.0,291728.0,1.8708287,9.5973e-05,0.30103,4.79888e-05,0.500012,0.500012,0.25002998,7.0,0.5,0.0,0.0,0.0,0.0,0.9047442,0.0,3.7416573867739413,540.1249855357554,3.7416573867739413
POS~meticulously,POSMIR,meticulously,13,6.5,18.022116,1.4313831,0.50001115,4.4561e-05,1.0,4.4561e-05,291735,13,583470,13.0,291722.0,0.0,291735.0,291735.0,291735.0,13.0,583457.0,291728.5,6.5,291728.5,1.8027756,8.9118e-05,0.30103,4.4561e-05,0.50001115,0.50001115,0.25002787,6.5,0.5,0.0,0.0,0.0,0.0,0.772329,0.0,3.605551275463989,540.1249855357554,3.605551275463989
POS~disarmingly,POSMIR,disarmingly,13,6.5,18.022116,1.4313831,0.50001115,4.4561e-05,1.0,4.4561e-05,291735,13,583470,13.0,291722.0,0.0,291735.0,291735.0,291735.0,13.0,583457.0,291728.5,6.5,291728.5,1.8027756,8.9118e-05,0.30103,4.4561e-05,0.50001115,0.50001115,0.25002787,6.5,0.5,0.0,0.0,0.0,0.0,0.772329,0.0,3.605551275463989,540.1249855357554,3.605551275463989
POS~counter,POSMIR,counter,13,6.5,18.022116,1.4313831,0.50001115,4.4561e-05,1.0,4.4561e-05,291735,13,583470,13.0,291722.0,0.0,291735.0,291735.0,291735.0,13.0,583457.0,291728.5,6.5,291728.5,1.8027756,8.9118e-05,0.30103,4.4561e-05,0.50001115,0.50001115,0.25002787,6.5,0.5,0.0,0.0,0.0,0.0,0.772329,0.0,3.605551275463989,540.1249855357554,3.605551275463989
POS~ineffably,POSMIR,ineffably,12,6.0,16.635778,1.3979579,0.5000103,4.11332e-05,1.0,4.11332e-05,291735,12,583470,12.0,291723.0,0.0,291735.0,291735.0,291735.0,12.0,583458.0,291729.0,6.0,291729.0,1.7320508,8.2263e-05,0.30103,4.11332e-05,0.5000103,0.5000103,0.25002572,6.0,0.5,0.0,0.0,0.0,0.0,0.6269388,0.0,3.4641016151377544,540.1249855357554,3.4641016151377544
POS~exponentially,POSMIR,exponentially,12,6.0,16.635778,1.3979579,0.5000103,4.11332e-05,1.0,4.11332e-05,291735,12,583470,12.0,291723.0,0.0,291735.0,291735.0,291735.0,12.0,583458.0,291729.0,6.0,291729.0,1.7320508,8.2263e-05,0.30103,4.11332e-05,0.5000103,0.5000103,0.25002572,6.0,0.5,0.0,0.0,0.0,0.0,0.6269388,0.0,3.4641016151377544,540.1249855357554,3.4641016151377544
POS~alternatively,POSMIR,alternatively,12,6.0,16.635778,1.3979579,0.5000103,4.11332e-05,1.0,4.11332e-05,291735,12,583470,12.0,291723.0,0.0,291735.0,291735.0,291735.0,12.0,583458.0,291729.0,6.0,291729.0,1.7320508,8.2263e-05,0.30103,4.11332e-05,0.5000103,0.5000103,0.25002572,6.0,0.5,0.0,0.0,0.0,0.0,0.6269388,0.0,3.4641016151377544,540.1249855357554,3.4641016151377544
POS~atleast,POSMIR,atleast,11,5.5,15.249445,1.3617442,0.5000094,3.77055e-05,1.0,3.77055e-05,291735,11,583470,11.0,291724.0,0.0,291735.0,291735.0,291735.0,11.0,583459.0,291729.5,5.5,291729.5,1.6583124,7.5408e-05,0.30103,3.77055e-05,0.5000094,0.5000094,0.25002357,5.5,0.5,0.0,0.0,0.0,0.0,0.46583045,0.0,3.3166247903554,540.1249855357554,3.3166247903554
POS~vibrantly,POSMIR,vibrantly,11,5.5,15.249445,1.3617442,0.5000094,3.77055e-05,1.0,3.77055e-05,291735,11,583470,11.0,291724.0,0.0,291735.0,291735.0,291735.0,11.0,583459.0,291729.5,5.5,291729.5,1.6583124,7.5408e-05,0.30103,3.77055e-05,0.5000094,0.5000094,0.25002357,5.5,0.5,0.0,0.0,0.0,0.0,0.46583045,0.0,3.3166247903554,540.1249855357554,3.3166247903554
POS~fascinatingly,POSMIR,fascinatingly,11,5.5,15.249445,1.3617442,0.5000094,3.77055e-05,1.0,3.77055e-05,291735,11,583470,11.0,291724.0,0.0,291735.0,291735.0,291735.0,11.0,583459.0,291729.5,5.5,291729.5,1.6583124,7.5408e-05,0.30103,3.77055e-05,0.5000094,0.5000094,0.25002357,5.5,0.5,0.0,0.0,0.0,0.0,0.46583045,0.0,3.3166247903554,540.1249855357554,3.3166247903554
POS~admirably,POSMIR,admirably,11,5.5,15.249445,1.3617442,0.5000094,3.77055e-05,1.0,3.77055e-05,291735,11,583470,11.0,291724.0,0.0,291735.0,291735.0,291735.0,11.0,583459.0,291729.5,5.5,291729.5,1.6583124,7.5408e-05,0.30103,3.77055e-05,0.5000094,0.5000094,0.25002357,5.5,0.5,0.0,0.0,0.0,0.0,0.46583045,0.0,3.3166247903554,540.1249855357554,3.3166247903554
POS~flatly,POSMIR,flatly,11,5.5,15.249445,1.3617442,0.5000094,3.77055e-05,1.0,3.77055e-05,291735,11,583470,11.0,291724.0,0.0,291735.0,291735.0,291735.0,11.0,583459.0,291729.5,5.5,291729.5,1.6583124,7.5408e-05,0.30103,3.77055e-05,0.5000094,0.5000094,0.25002357,5.5,0.5,0.0,0.0,0.0,0.0,0.46583045,0.0,3.3166247903554,540.1249855357554,3.3166247903554
POS~approximately,POSMIR,approximately,10,5.0,13.863115,1.3222342,0.5000086,3.42777e-05,1.0,3.42777e-05,291735,10,583470,10.0,291725.0,0.0,291735.0,291735.0,291735.0,10.0,583460.0,291730.0,5.0,291730.0,1.5811388,6.8553e-05,0.30103,3.42777e-05,0.5000086,0.5000086,0.25002143,5.0,0.5,0.0,0.0,0.0,0.0,0.28531188,0.0,3.1622776601683795,540.1249855357554,3.1622776601683795
POS~doubtless,POSMIR,doubtless,10,5.0,13.863115,1.3222342,0.5000086,3.42777e-05,1.0,3.42777e-05,291735,10,583470,10.0,291725.0,0.0,291735.0,291735.0,291735.0,10.0,583460.0,291730.0,5.0,291730.0,1.5811388,6.8553e-05,0.30103,3.42777e-05,0.5000086,0.5000086,0.25002143,5.0,0.5,0.0,0.0,0.0,0.0,0.28531188,0.0,3.1622776601683795,540.1249855357554,3.1622776601683795
POS~incomparably,POSMIR,incomparably,10,5.0,13.863115,1.3222342,0.5000086,3.42777e-05,1.0,3.42777e-05,291735,10,583470,10.0,291725.0,0.0,291735.0,291735.0,291735.0,10.0,583460.0,291730.0,5.0,291730.0,1.5811388,6.8553e-05,0.30103,3.42777e-05,0.5000086,0.5000086,0.25002143,5.0,0.5,0.0,0.0,0.0,0.0,0.28531188,0.0,3.1622776601683795,540.1249855357554,3.1622776601683795
POS~uncommonly,POSMIR,uncommonly,10,5.0,13.863115,1.3222342,0.5000086,3.42777e-05,1.0,3.42777e-05,291735,10,583470,10.0,291725.0,0.0,291735.0,291735.0,291735.0,10.0,583460.0,291730.0,5.0,291730.0,1.5811388,6.8553e-05,0.30103,3.42777e-05,0.5000086,0.5000086,0.25002143,5.0,0.5,0.0,0.0,0.0,0.0,0.28531188,0.0,3.1622776601683795,540.1249855357554,3.1622776601683795
POS~gorgeously,POSMIR,gorgeously,10,5.0,13.863115,1.3222342,0.5000086,3.42777e-05,1.0,3.42777e-05,291735,10,583470,10.0,291725.0,0.0,291735.0,291735.0,291735.0,10.0,583460.0,291730.0,5.0,291730.0,1.5811388,6.8553e-05,0.30103,3.42777e-05,0.5000086,0.5000086,0.25002143,5.0,0.5,0.0,0.0,0.0,0.0,0.28531188,0.0,3.1622776601683795,540.1249855357554,3.1622776601683795
POS~collectively,POSMIR,collectively,10,5.0,13.863115,1.3222342,0.5000086,3.42777e-05,1.0,3.42777e-05,291735,10,583470,10.0,291725.0,0.0,291735.0,291735.0,291735.0,10.0,583460.0,291730.0,5.0,291730.0,1.5811388,6.8553e-05,0.30103,3.42777e-05,0.5000086,0.5000086,0.25002143,5.0,0.5,0.0,0.0,0.0,0.0,0.28531188,0.0,3.1622776601683795,540.1249855357554,3.1622776601683795
POS~dang,POSMIR,dang,10,5.0,13.863115,1.3222342,0.5000086,3.42777e-05,1.0,3.42777e-05,291735,10,583470,10.0,291725.0,0.0,291735.0,291735.0,291735.0,10.0,583460.0,291730.0,5.0,291730.0,1.5811388,6.8553e-05,0.30103,3.42777e-05,0.5000086,0.5000086,0.25002143,5.0,0.5,0.0,0.0,0.0,0.0,0.28531188,0.0,3.1622776601683795,540.1249855357554,3.1622776601683795
POS~dead,POSMIR,dead,10,5.0,13.863115,1.3222342,0.5000086,3.42777e-05,1.0,3.42777e-05,291735,10,583470,10.0,291725.0,0.0,291735.0,291735.0,291735.0,10.0,583460.0,291730.0,5.0,291730.0,1.5811388,6.8553e-05,0.30103,3.42777e-05,0.5000086,0.5000086,0.25002143,5.0,0.5,0.0,0.0,0.0,0.0,0.28531188,0.0,3.1622776601683795,540.1249855357554,3.1622776601683795
POS~completly,POSMIR,completly,10,5.0,13.863115,1.3222342,0.5000086,3.42777e-05,1.0,3.42777e-05,291735,10,583470,10.0,291725.0,0.0,291735.0,291735.0,291735.0,10.0,583460.0,291730.0,5.0,291730.0,1.5811388,6.8553e-05,0.30103,3.42777e-05,0.5000086,0.5000086,0.25002143,5.0,0.5,0.0,0.0,0.0,0.0,0.28531188,0.0,3.1622776601683795,540.1249855357554,3.1622776601683795
POS~finely,POSMIR,finely,9,4.5,12.476788,1.278767,0.5000077,3.08499e-05,1.0,3.08499e-05,291735,9,583470,9.0,291726.0,0.0,291735.0,291735.0,291735.0,9.0,583461.0,291730.5,4.5,291730.5,1.5,6.1698e-05,0.30103,3.08499e-05,0.5000077,0.5000077,0.25001928,4.5,0.5,0.0,0.0,0.0,0.0,0.08025916,0.0,3.0,540.1249855357554,3.0
POS~light,POSMIR,light,9,4.5,12.476788,1.278767,0.5000077,3.08499e-05,1.0,3.08499e-05,291735,9,583470,9.0,291726.0,0.0,291735.0,291735.0,291735.0,9.0,583461.0,291730.5,4.5,291730.5,1.5,6.1698e-05,0.30103,3.08499e-05,0.5000077,0.5000077,0.25001928,4.5,0.5,0.0,0.0,0.0,0.0,0.08025916,0.0,3.0,540.1249855357554,3.0
POS~differently,POSMIR,differently,9,4.5,12.476788,1.278767,0.5000077,3.08499e-05,1.0,3.08499e-05,291735,9,583470,9.0,291726.0,0.0,291735.0,291735.0,291735.0,9.0,583461.0,291730.5,4.5,291730.5,1.5,6.1698e-05,0.30103,3.08499e-05,0.5000077,0.5000077,0.25001928,4.5,0.5,0.0,0.0,0.0,0.0,0.08025916,0.0,3.0,540.1249855357554,3.0
POS~hitherto,POSMIR,hitherto,9,4.5,12.476788,1.278767,0.5000077,3.08499e-05,1.0,3.08499e-05,291735,9,583470,9.0,291726.0,0.0,291735.0,291735.0,291735.0,9.0,583461.0,291730.5,4.5,291730.5,1.5,6.1698e-05,0.30103,3.08499e-05,0.5000077,0.5000077,0.25001928,4.5,0.5,0.0,0.0,0.0,0.0,0.08025916,0.0,3.0,540.1249855357554,3.0
NEG~farther,NEGMIR,farther,9,4.5,12.476788,1.278767,0.5000077,3.08499e-05,1.0,3.08499e-05,291735,9,583470,9.0,291726.0,0.0,291735.0,291735.0,291735.0,9.0,583461.0,291730.5,4.5,291730.5,1.5,6.1698e-05,0.30103,3.08499e-05,0.5000077,0.5000077,0.25001928,4.5,0.5,0.0,0.0,0.0,0.0,0.08025916,0.0,3.0,540.1249855357554,3.0
POS~chillingly,POSMIR,chillingly,9,4.5,12.476788,1.278767,0.5000077,3.08499e-05,1.0,3.08499e-05,291735,9,583470,9.0,291726.0,0.0,291735.0,291735.0,291735.0,9.0,583461.0,291730.5,4.5,291730.5,1.5,6.1698e-05,0.30103,3.08499e-05,0.5000077,0.5000077,0.25001928,4.5,0.5,0.0,0.0,0.0,0.0,0.08025916,0.0,3.0,540.1249855357554,3.0
POS~delicately,POSMIR,delicately,9,4.5,12.476788,1.278767,0.5000077,3.08499e-05,1.0,3.08499e-05,291735,9,583470,9.0,291726.0,0.0,291735.0,291735.0,291735.0,9.0,583461.0,291730.5,4.5,291730.5,1.5,6.1698e-05,0.30103,3.08499e-05,0.5000077,0.5000077,0.25001928,4.5,0.5,0.0,0.0,0.0,0.0,0.08025916,0.0,3.0,540.1249855357554,3.0
POS~instead,POSMIR,instead,9,4.5,12.476788,1.278767,0.5000077,3.08499e-05,1.0,3.08499e-05,291735,9,583470,9.0,291726.0,0.0,291735.0,291735.0,291735.0,9.0,583461.0,291730.5,4.5,291730.5,1.5,6.1698e-05,0.30103,3.08499e-05,0.5000077,0.5000077,0.25001928,4.5,0.5,0.0,0.0,0.0,0.0,0.08025916,0.0,3.0,540.1249855357554,3.0
