key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt
POS~pretty,POSMIR,pretty,5123,2625.0,6124.974,1.6115617,0.4801297,0.01712513,0.9758095,0.01756046,291735,5250,583470,5123.0,286612.0,127.0,291608.0,291735.0,291735.0,5250.0,578220.0,289110.0,2625.0,289110.0,34.900387,0.03450006,0.29039505,0.01712513,0.4801297,0.4801297,0.24862741,2498.0,0.48760492,4.7288933,4.6945987,4.744374,4.7822275,4.9775233,4.877966,71.57513534740957,540.1249855357554,72.4568837309472
NEG~particularly,NEGMIR,particularly,9243,5010.0,8550.113,1.0879602,0.42983672,0.02901949,0.9224551,0.03168286,291735,10020,583470,9243.0,282492.0,777.0,290958.0,291735.0,291735.0,10020.0,573450.0,286725.0,5010.0,286725.0,44.0293,0.06126162,0.26597524,0.02901949,0.42983672,0.42983672,0.22942811,4233.0,0.4579682,3.3113592,3.2957811,3.318366,3.335436,3.4220738,3.378205,96.1405221537724,540.1249855357554,100.09995004993759
POS~just,POSMIR,just,5807,3279.5,4465.265,0.8950936,0.38972947,0.01732737,0.8853484,0.01990505,291735,6559,583470,5807.0,285928.0,752.0,290983.0,291735.0,291735.0,6559.0,576911.0,288455.5,3279.5,288455.5,33.16769,0.03893474,0.2481442,0.01732737,0.38972947,0.38972947,0.20352842,2527.5,0.43525055,2.6777465,2.6615324,2.6850388,2.7028005,2.7928908,2.7472858,76.20367445208925,540.1249855357554,80.98765338000602
POS~very,POSMIR,very,36972,22943.0,19892.912,0.663157,0.33183235,0.09617632,0.80573595,0.12673146,291735,45886,583470,36972.0,254763.0,8914.0,282821.0,291735.0,291735.0,45886.0,537584.0,268792.0,22943.0,268792.0,72.96091,0.21901481,0.20722274,0.09617632,0.33183235,0.33183235,0.21400432,14029.0,0.3794493,1.9684644,1.9633397,1.9707656,1.9763616,2.0045443,1.9903197,192.2810443075448,540.1249855357554,214.2101771625242
POS~even,POSMIR,even,12140,7489.0,6373.538,0.6453613,0.31870338,0.0318851,0.8105221,0.04161311,291735,14978,583470,12140.0,279595.0,2838.0,288897.0,291735.0,291735.0,14978.0,568492.0,284246.0,7489.0,284246.0,42.212105,0.07916195,0.20979485,0.0318851,0.31870338,0.31870338,0.17529425,4651.0,0.38311368,1.9492261,1.9402556,1.9532559,1.9630592,2.0125196,1.987537,110.18166816671456,540.1249855357554,122.38463955905577
NEG~too,NEGMIR,too,46648,34922.5,9099.994,0.3430819,0.19070779,0.0803846,0.66787887,0.15989853,291735,69845,583470,46648.0,245087.0,23197.0,268538.0,291735.0,291735.0,69845.0,513625.0,256812.5,34922.5,256812.5,54.289375,0.2580231,0.1257277,0.0803846,0.19070779,0.19070779,0.13554619,11725.5,0.25136125,0.9506217,0.9471058,0.95220006,0.9560368,0.97533077,0.9655986,215.98148068758118,540.1249855357554,264.2820463065927
NEG~more,NEGMIR,more,78325,60924.0,12706.082,0.3207872,0.18050443,0.11929319,0.6428091,0.26847997,291735,121848,583470,78325.0,213410.0,43523.0,248212.0,291735.0,291735.0,121848.0,461622.0,230811.0,60924.0,230811.0,62.176174,0.37876314,0.109111995,0.11929319,0.18050443,0.18050443,0.14989881,17401.0,0.22216406,0.8050639,0.8024432,0.80624026,0.80909973,0.8234744,0.8162245,279.8660393831306,540.1249855357554,349.0673287490538
POS~completely,POSMIR,completely,5099,3790.0,935.0072,0.3167619,0.1749643,0.0089739,0.6726913,0.01747819,291735,7580,583470,5099.0,286636.0,2481.0,289254.0,291735.0,291735.0,7580.0,575890.0,287945.0,3790.0,287945.0,18.331463,0.03407113,0.1288458,0.0089739,0.1749643,0.1749643,0.0919691,1309.0,0.256717,0.86531687,0.854701,0.8700841,0.8816771,0.94007254,0.9105964,71.40728254176881,540.1249855357554,87.06319543871567
NEG~as,NEGMIR,as,31169,23666.0,5260.603,0.3095117,0.17251308,0.05143709,0.65851855,0.10684011,291735,47332,583470,31169.0,260566.0,16163.0,275572.0,291735.0,291735.0,47332.0,536138.0,268069.0,23666.0,268069.0,42.49849,0.18385157,0.11959801,0.05143709,0.17251308,0.17251308,0.11197509,7503.0,0.24071994,0.87834775,0.8741084,0.8802509,0.8848773,0.9081449,0.8964078,176.54744404833505,540.1249855357554,217.55918734909818
NEG~so,NEGMIR,so,25091,23516.5,229.4782,0.0633394,0.0364116,0.01079404,0.5334765,0.08600614,291735,47033,583470,25091.0,266644.0,21942.0,269793.0,291735.0,291735.0,47033.0,536437.0,268218.5,23516.5,268218.5,9.939939,0.14813088,0.028145285,0.01079404,0.0364116,0.0364116,0.02360282,1574.5,0.062751584,0.12748817,0.12342875,0.12931018,0.13373853,0.15599193,0.14477023,158.4013888827999,540.1249855357554,216.87092935661065
