key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt
NEG~particularly,NEGMIR,particularly,9243,2247.2493,18490.397,1.0877283,0.5445742,0.02901672,0.7139657,0.031682864,291735,12946,1680633,9243.0,282492.0,3703.0,1385195.0,291735.0,1388898.0,12946.0,1667687.0,289487.75071357,10698.75071357,1378199.24928643,72.76589,0.060673293,0.61416173,0.02901672,0.5445742,0.5445742,0.28679547,6995.7505,0.75687015,3.4297493,3.4214764,3.4334588,3.4424627,3.4921117,3.4659572,96.1405221537724,540.1249855357554,113.78049041905207
POS~pretty,POSMIR,pretty,24525,20372.7485,8277.4196,1.6139746,0.1709421,0.017222557,0.9948483,0.017657883,1388898,24652,1680633,24525.0,1364373.0,127.0,291608.0,1388898.0,291735.0,24652.0,1655981.0,1368525.25146061,4279.25146061,287455.74853939,26.514236,0.03469987,0.08055939,0.017222557,0.1709421,0.1709421,0.094082326,4152.2515,0.16930689,4.7321463,4.699082,4.7470503,4.78343,4.9893847,4.8797455,156.60459763365824,1178.5151674883102,157.00955384943936
POS~rather,POSMIR,rather,8364,6938.5687,2889.5432,1.735451,0.17062744,0.005912352,0.99618864,0.00602204,1388898,8396,1680633,8364.0,1380534.0,32.0,291703.0,1388898.0,291735.0,8396.0,1672237.0,1381959.431253581,1457.431253581,290277.568746419,15.586164,0.011971711,0.08114413,0.005912352,0.17062744,0.17062744,0.088269904,1425.4313,0.1704246,4.6340446,4.5768075,4.6599684,4.7235756,5.092763,4.8942666,91.45490692138941,1178.5151674883102,91.62968951164245
POS~highly,POSMIR,highly,9093,7622.0128,2565.3754,1.1680984,0.16037127,0.006101307,0.9859048,0.006546917,1388898,9223,1680633,9093.0,1379805.0,130.0,291605.0,1388898.0,291735.0,9223.0,1671410.0,1381275.987190541,1600.987190541,290134.012809459,15.42607,0.013007458,0.076637514,0.006101307,0.16037127,0.16037127,0.08323629,1470.9872,0.16177139,3.2703063,3.237343,3.285162,3.3214176,3.5264947,3.4173582,95.35722311393091,1178.5151674883102,96.03645141299214
POS~extremely,POSMIR,extremely,17152,14427.529,4561.5781,1.0751566,0.15769671,0.011300462,0.98247224,0.012349359,1388898,17458,1680633,17152.0,1371746.0,306.0,291429.0,1388898.0,291735.0,17458.0,1663175.0,1374470.471036806,3030.471036806,288704.528963194,20.802944,0.024392117,0.07512281,0.011300462,0.15769671,0.15769671,0.084498584,2724.471,0.15884276,3.1530614,3.1304345,3.1632397,3.1880302,3.3269346,3.2532923,130.9656443499592,1178.5151674883102,132.12872511305028
POS~incredibly,POSMIR,incredibly,8804,7414.583,2284.1333,1.0429351,0.15569262,0.005762973,0.9812751,0.006338838,1388898,8972,1680633,8804.0,1380094.0,168.0,291567.0,1388898.0,291735.0,8972.0,1671661.0,1381483.417008948,1557.417008948,290177.582991052,14.80787,0.012596307,0.074593306,0.005762973,0.15569262,0.15569262,0.08072779,1389.417,0.15781656,2.9214485,2.8918543,2.9347768,2.9672813,3.1505165,3.0531359,93.8296328459192,1178.5151674883102,94.72064188971694
POS~still,POSMIR,still,13140,11074.7689,3369.5913,1.0271986,0.15534894,0.00856609,0.9805238,0.009460738,1388898,13401,1680633,13140.0,1375758.0,261.0,291474.0,1388898.0,291735.0,13401.0,1667232.0,1377823.231089714,2326.231089714,289408.768910286,18.016523,0.018740654,0.07426069,0.00856609,0.15534894,0.15534894,0.08195751,2065.2312,0.15717132,2.9655368,2.9411914,2.976491,3.0031796,3.152927,3.0734918,114.6298390472568,1178.5151674883102,115.76268828944843
POS~just,POSMIR,just,27770,23570.9692,6344.9035,0.89704645,0.14976238,0.017416587,0.97363436,0.019994268,1388898,28522,1680633,27770.0,1361128.0,752.0,290983.0,1388898.0,291735.0,28522.0,1652111.0,1365327.030754484,4951.030754484,286783.969245516,25.197712,0.03918387,0.07119844,0.017416587,0.14976238,0.14976238,0.08358949,4199.031,0.15120745,2.6925256,2.6775126,2.6992698,2.7156723,2.806957,2.7586918,166.6433316997713,1178.5151674883102,168.88457596832222
POS~very,POSMIR,very,175004,151992.34,29010.268,0.6602837,0.14049391,0.09544693,0.9515327,0.12600206,1388898,183918,1680633,175004.0,1213894.0,8914.0,282821.0,1388898.0,291735.0,183918.0,1496715.0,1236905.659992396,31925.659992396,259809.340007604,55.00776,0.22253588,0.061226275,0.09544693,0.14049391,0.14049391,0.117970414,23011.66,0.1314922,1.96534,1.9607351,1.9674051,1.9724183,2.0000808,1.9855046,418.33479415415593,1178.5151674883102,428.8566193962733
NEG~too,NEGMIR,too,46648,27450.0823,15765.8878,0.33862117,0.13401157,0.07962842,0.29498845,0.15989853,291735,158135,1680633,46648.0,245087.0,111487.0,1277411.0,291735.0,1388898.0,158135.0,1522498.0,264284.917664951,130684.917664951,1258213.082335049,88.88687,0.20738435,0.23028937,0.07962842,0.13401157,0.13401157,0.106819995,19197.918,0.41154858,0.9539241,0.9515361,0.9549941,0.95758915,0.97184825,0.9643475,215.98148068758118,540.1249855357554,397.66191670815044
POS~even,POSMIR,even,58341,50559.1588,9472.9149,0.64959884,0.13200314,0.032277238,0.95361155,0.042005245,1388898,61179,1680633,58341.0,1330557.0,2838.0,288897.0,1388898.0,291735.0,61179.0,1619454.0,1338338.841193764,10619.841193764,281115.158806236,32.217766,0.08046607,0.06217403,0.032277238,0.13200314,0.13200314,0.08214019,7781.8413,0.13338546,1.9719052,1.963859,1.9755155,1.9842846,2.0327997,2.007209,241.53881675623072,1178.5151674883102,247.34389016104683
NEG~as,NEGMIR,as,31169,18638.1433,9557.0452,0.31400636,0.12467104,0.05197503,0.29029253,0.10684011,291735,107371,1680633,31169.0,260566.0,76202.0,1312696.0,291735.0,1388898.0,107371.0,1573262.0,273096.856702207,88732.856702207,1300165.143297793,70.97728,0.15619409,0.22332022,0.05197503,0.12467104,0.12467104,0.088323034,12530.856,0.40202948,0.9123294,0.90941477,0.9136352,0.9168023,0.9342007,0.92504925,176.54744404833505,540.1249855357554,327.6751440069875
NEG~more,NEGMIR,more,78325,49606.3008,22014.6706,0.3201926,0.12108374,0.11911838,0.27408117,0.26847994,291735,285773,1680633,78325.0,213410.0,207448.0,1181450.0,291735.0,1388898.0,285773.0,1394860.0,242128.699186556,236166.699186556,1152731.300813444,102.615875,0.27125165,0.19836356,0.11911838,0.12108374,0.12108374,0.12010106,28718.7,0.36666068,0.8153706,0.81355566,0.8161838,0.8181563,0.8289959,0.82329357,279.8660393831306,540.1249855357554,534.5774031887244
POS~most,POSMIR,most,15813,14100.2692,1480.9804,0.42772013,0.10141232,0.007104003,0.9267964,0.011385285,1388898,17062,1680633,15813.0,1373085.0,1249.0,290486.0,1388898.0,291735.0,17062.0,1663571.0,1374797.730829991,2961.730829991,288773.269170009,13.620152,0.02249424,0.04978687,0.007104003,0.10141232,0.10141232,0.05425816,1712.7308,0.108311564,1.2004362,1.1882905,1.2058886,1.2191396,1.2926346,1.2538282,125.74975149080812,1178.5151674883102,130.621590864604
POS~totally,POSMIR,totally,9823,8898.8219,655.6274,0.34059688,0.0863798,0.003833273,0.91223997,0.007072514,1388898,10768,1680633,9823.0,1379075.0,945.0,290790.0,1388898.0,291735.0,10768.0,1669865.0,1379999.178148948,1869.178148947,289865.821851053,9.324674,0.014036206,0.04291163,0.003833273,0.0863798,0.0863798,0.045106538,924.1781,0.09408308,0.8829651,0.86895967,0.88925344,0.9045392,0.9893998,0.9445752,99.11104882907858,1178.5151674883102,103.76897416858277
POS~much,POSMIR,much,21627,19690.9573,1294.5923,0.31833202,0.08242269,0.008030247,0.90766776,0.015571338,1388898,23827,1680633,21627.0,1367271.0,2200.0,289535.0,1388898.0,291735.0,23827.0,1656806.0,1369207.042696413,4136.042696413,287598.957303587,13.164877,0.030617423,0.04072945,0.008030247,0.08242269,0.08242269,0.04522647,1936.0427,0.08951971,0.8849183,0.87556255,0.88911617,0.8993135,0.95574147,0.92597413,147.06121174531373,1178.5151674883102,154.35996890385798
POS~completely,POSMIR,completely,24300,22132.1831,1445.232,0.31717616,0.08225684,0.008991592,0.9073597,0.017495885,1388898,26781,1680633,24300.0,1364598.0,2481.0,289254.0,1388898.0,291735.0,26781.0,1653852.0,1366765.816865431,4648.816865431,287086.183134569,13.906551,0.034329817,0.04058202,0.008991592,0.08225684,0.08225684,0.045624215,2167.817,0.08921057,0.8888853,0.88005775,0.8928459,0.90246606,0.95568115,0.9276128,155.88457268119896,1178.5151674883102,163.64901466247818
NEG~so,NEGMIR,so,25091,22465.723,391.5093,0.06393997,0.02197719,0.010889028,0.19387116,0.086006135,291735,129421,1680633,25091.0,266644.0,104330.0,1284568.0,291735.0,1388898.0,129421.0,1551212.0,269269.277004557,106955.277004557,1281942.722995443,16.573574,0.119153,0.04799757,0.010889028,0.02197719,0.02197719,0.016433109,2625.277,0.104630224,0.14382002,0.14076413,0.145189,0.14850888,0.16673717,0.15715124,158.4013888827999,540.1249855357554,359.7513029858266
NEG~really,NEGMIR,really,11325,10208.9622,148.9713,0.05724583,0.0196645,0.004629061,0.19256274,0.038819477,291735,58812,1680633,11325.0,280410.0,47487.0,1341411.0,291735.0,1388898.0,58812.0,1621821.0,281526.037769698,48603.037769697,1340294.962230303,10.4872055,0.064613305,0.045056615,0.004629061,0.0196645,0.0196645,0.01214678,1116.0378,0.098546386,0.10646723,0.101905175,0.10851065,0.113465175,0.14064784,0.12635739,106.41898326896381,540.1249855357554,242.51185538030919
POS~quite,POSMIR,quite,34160,33398.68,105.468,0.06105412,0.01930218,0.003157775,0.8452517,0.024595039,1388898,40414,1680633,34160.0,1354738.0,6254.0,285481.0,1388898.0,291735.0,40414.0,1640219.0,1355499.319995502,7015.319995502,284719.680004498,4.119157,0.047799222,0.009788559,0.003157775,0.01930218,0.01930218,0.011229978,761.32,0.022286884,0.09860057,0.09276369,0.101217985,0.107571945,0.14262752,0.12415686,184.82424083436675,1178.5151674883102,201.03233570746772
POS~less,POSMIR,less,20838,21241.3093,-43.7973,-0.04668044,-0.01593484,-0.001672831,0.8107225,0.015003262,1388898,25703,1680633,20838.0,1368060.0,4865.0,286870.0,1388898.0,291735.0,25703.0,1654930.0,1367656.690746879,4461.690746879,287273.309253121,-2.7938955,0.029461311,-0.008325248,-0.01593484,-0.001672831,0.01593484,-0.008803835,-403.3093,-0.019354511,-0.03528653,-0.02829691,-0.038416464,-0.046003263,-0.08757445,-0.065730855,144.35373219975992,1178.5151674883102,160.3215518886965
POS~really,POSMIR,really,47487,48603.0378,-148.9713,-0.05724583,-0.0196645,-0.004629061,0.80743724,0.034190416,1388898,58812,1680633,47487.0,1341411.0,11325.0,280410.0,1388898.0,291735.0,58812.0,1621821.0,1340294.962230303,10208.962230303,281526.037769698,-5.1214333,0.06560292,-0.01008868,-0.0196645,-0.004629061,0.0196645,-0.01214678,-1116.0378,-0.023501964,-0.10646723,-0.101905175,-0.10851065,-0.113465175,-0.14064784,-0.12635739,217.91512109075865,1178.5151674883102,242.51185538030919
POS~so,POSMIR,so,104330,106955.277,-391.5093,-0.06393997,-0.02197719,-0.010889028,0.80612886,0.075117104,1388898,129421,1680633,104330.0,1284568.0,25091.0,266644.0,1388898.0,291735.0,129421.0,1551212.0,1281942.722995443,22465.722995443,269269.277004557,-8.127753,0.1374283,-0.010793009,-0.02197719,-0.010889028,0.02197719,-0.016433109,-2625.277,-0.025163203,-0.14382002,-0.14076413,-0.145189,-0.14850888,-0.16673717,-0.15715124,323.00154798390673,1178.5151674883102,359.7513029858266
POS~truly,POSMIR,truly,10215,10775.6072,-159.6278,-0.1203817,-0.04333082,-0.002325266,0.78341895,0.007354752,1388898,13039,1680633,10215.0,1378683.0,2824.0,288911.0,1388898.0,291735.0,13039.0,1667594.0,1378122.392819848,2263.392819848,289471.607180152,-5.546761,0.014572695,-0.02320338,-0.04333082,-0.002325266,0.04333082,-0.022828043,-560.6072,-0.054880783,-0.23945022,-0.23007986,-0.24364549,-0.2538127,-0.30947557,-0.2802374,101.0692831675381,1178.5151674883102,114.18844074598795
POS~more,POSMIR,more,207448,236166.6992,-22014.6706,-0.3201926,-0.12108374,-0.11911838,0.7259188,0.14936158,1388898,285773,1680633,207448.0,1181450.0,78325.0,213410.0,1388898.0,291735.0,285773.0,1394860.0,1152731.300813444,49606.300813444,242128.699186556,-63.053635,0.24774776,-0.05630941,-0.12108374,-0.11911838,0.12108374,-0.12010106,-28718.7,-0.13843806,-0.8153706,-0.81355566,-0.8161838,-0.8181563,-0.8289959,-0.82329357,455.4645979656377,1178.5151674883102,534.5774031887244
POS~as,POSMIR,as,76202,88732.8567,-9557.0452,-0.31400636,-0.12467104,-0.05197503,0.70970744,0.05486508,1388898,107371,1680633,76202.0,1312696.0,31169.0,260566.0,1388898.0,291735.0,107371.0,1573262.0,1300165.143297793,18638.143297793,273096.856702207,-45.39391,0.101856016,-0.06611809,-0.12467104,-0.05197503,0.12467104,-0.088323034,-12530.856,-0.16444263,-0.9123294,-0.90941477,-0.9136352,-0.9168023,-0.9342007,-0.92504925,276.0470974308551,1178.5151674883102,327.6751440069875
POS~too,POSMIR,too,111487,130684.9177,-15765.8878,-0.33862117,-0.13401157,-0.07962842,0.70501155,0.08027011,1388898,158135,1680633,111487.0,1277411.0,46648.0,245087.0,1388898.0,291735.0,158135.0,1522498.0,1258213.082335049,27450.082335049,264284.917664951,-57.49658,0.14413008,-0.06900124,-0.13401157,-0.07962842,0.13401157,-0.106819995,-19197.918,-0.17219871,-0.9539241,-0.9515361,-0.9549941,-0.95758915,-0.97184825,-0.9643475,333.8966906095357,1178.5151674883102,397.66191670815044
NEG~very,NEGMIR,very,8914,31925.66,-29010.268,-0.6602837,-0.14049391,-0.09544693,0.04846725,0.030555127,291735,183918,1680633,8914.0,282821.0,175004.0,1213894.0,291735.0,1388898.0,183918.0,1496715.0,259809.340007604,151992.340007604,1236905.659992396,-243.73149,0.037481107,-0.55406725,-0.14049391,-0.09544693,0.14049391,-0.117970414,-23011.66,-2.581519,-1.96534,-1.9607351,-1.9674051,-1.9724183,-2.0000808,-1.9855046,94.41398201537736,540.1249855357554,428.8566193962733
