16567	as	simple
12725	more	important
9322	completely	different
9179	more	likely
7879	too	easy
7533	too	familiar
6959	even	better
6824	very	different
6687	even	worse
6670	too	small
6646	very	important
6473	very	good
5518	more	difficult
5423	too	common
5141	very	special
4861	more	interesting
4688	not	right
4437	too	much
4361	n't	right
4290	very	close
4273	more	serious
4209	not	enough
4076	too	busy
3840	really	good
3758	very	difficult
3748	very	similar
3747	entirely	different
3504	quite	different
3438	more	expensive
3302	as	good
3267	too	little
3091	very	wrong
3030	more	powerful
3007	as	important
2984	much	better
2961	more	effective
2929	really	special
2922	not	sure
2900	all	right
2799	n't	enough
2780	very	happy
2765	much	bigger
2745	not	able
2701	more	impressive
2656	too	big
2631	not	available
2601	more	complex
2593	as	young
2588	too	real
2582	more	sinister
2567	very	excited
2540	very	interesting
2539	totally	different
2524	completely	new
2519	as	small
2503	even	more
2482	so	good
2465	too	late
2431	so	simple
2429	too	aware
2401	not	possible
2400	very	nice
2397	seriously	wrong
2285	more	complicated
2265	pretty	good
2076	more	valuable
2049	so	different
2042	more	remarkable
2032	as	close
2028	as	little
2025	not	good
2009	so	busy
2000	too	expensive
1996	very	proud
1991	too	low
1981	so	excited
1950	still	alive
1941	too	high
1937	not	aware
1917	very	simple
1901	more	exciting
1899	very	helpful
1878	terribly	wrong
1876	too	cold
1855	more	comfortable
1850	very	friendly
1843	well	aware
1836	much	more
1831	more	interested
1773	so	happy
1758	more	substantial
1757	very	hard
1755	really	important
1746	more	special
1745	too	happy
1733	too	young
1730	more	dangerous
1729	so	beautiful
1728	just	fine
1725	so	nice
1715	much	worse
1715	entirely	new
1698	as	big
1689	as	many
1662	less	expensive
1647	readily	available
1560	much	larger
1543	as	complex
1526	really	cool
1509	more	fun
1500	not	worth
1488	really	bad
1481	very	easy
1475	so	important
1473	so	small
1462	too	short
1452	too	large
1451	too	good
1444	even	impossible
1438	really	excited
1436	very	exciting
1434	so	young
1428	more	challenging
1425	so	close
1410	more	specific
1407	too	old
1404	more	meaningful
1393	more	significant
1388	very	small
1378	truly	special
1361	slightly	different
1354	as	large
1346	really	nice
1339	less	likely
1288	too	close
1284	very	high
1273	more	subtle
1262	very	little
1256	very	bad
1254	too	hard
1252	more	efficient
1245	too	willing
1238	n't	sure
1217	so	bad
1215	so	easy
1211	too	clear
1207	most	likely
1200	very	supportive
1198	not	easy
1193	much	easier
1193	most	important
1189	not	true
1186	not	interested
1184	very	positive
1181	more	useful
1179	very	expensive
1175	more	accurate
1172	too	many
1165	very	funny
1164	as	basic
1144	also	available
1143	very	serious
1138	too	slow
1138	not	ready
1136	more	appropriate
1130	too	difficult
1128	easily	accessible
1128	as	bad
1124	so	friendly
1122	more	enjoyable
1116	so	great
1115	more	personal
1113	too	eager
1110	well	worth
1105	just	curious
1103	truly	unique
1103	more	akin
1096	now	available
1088	very	strange
1083	quite	good
1082	really	hard
1082	as	easy
1079	very	best
1072	even	higher
1069	mentally	ill
1067	very	clear
1062	more	surprising
1061	far	worse
1060	more	successful
1059	more	concerned
1058	too	hot
1057	really	great
1054	equally	important
1054	too	tired
1050	totally	new
1037	as	high
1036	very	specific
1032	so	special
1030	only	available
1027	really	interesting
1016	n't	able
1002	very	low
997	too	lazy
990	more	productive
982	so	hard
975	not	happy
971	very	interested
970	even	most
964	more	beautiful
960	very	familiar
954	very	busy
949	not	clear
938	altogether	different
938	so	proud
934	more	profound
927	very	new
921	so	big
916	completely	free
914	even	possible
908	more	affordable
898	not	guilty
897	not	willing
894	really	wrong
888	more	attractive
885	too	obvious
885	very	personal
884	very	useful
880	very	strong
880	more	precise
877	very	old
877	very	young
876	very	pleased
874	so	lucky
872	fundamentally	wrong
865	really	big
855	very	large
855	even	free
852	just	interested
849	very	popular
849	so	new
832	more	relevant
832	just	plain
821	very	poor
820	far	better
819	more	popular
819	too	afraid
815	more	severe
808	more	appealing
805	no	more
805	more	intense
793	very	real
789	too	rare
787	very	professional
781	too	scared
779	closely	related
771	even	close
771	too	complicated
767	much	greater
761	directly	related
759	more	convenient
758	n't	aware
752	very	unique
751	very	concerned
749	too	weak
745	so	kind
744	more	modern
741	just	right
740	so	strong
740	really	happy
739	more	creative
737	more	common
736	more	obvious
731	far	greater
730	more	positive
724	n't	good
722	more	compelling
719	more	advanced
718	even	dangerous
717	much	deeper
716	very	sad
712	even	bigger
712	extremely	important
712	too	human
705	pretty	cool
700	more	real
698	very	powerful
695	even	greater
688	much	higher
686	extremely	difficult
686	as	few
686	even	lower
682	more	poignant
681	more	sophisticated
678	still	available
676	more	satisfying
672	pretty	close
670	more	fundamental
666	more	unique
664	very	beautiful
663	n't	worth
662	so	amazing
661	so	wonderful
660	very	careful
658	as	much
656	very	active
655	very	big
654	much	different
650	more	dramatic
646	as	serious
645	too	heavy
645	more	permanent
641	too	long
640	relatively	new
639	more	familiar
638	more	urgent
636	very	rare
632	too	apparent
629	very	satisfied
629	so	supportive
627	too	tight
622	more	painful
622	most	difficult
618	very	cool
616	not	familiar
615	already	familiar
612	as	mundane
612	plain	wrong
609	less	important
608	really	different
608	n't	available
607	as	trivial
607	just	happy
606	more	traditional
604	radically	different
603	more	precious
602	as	old
601	really	fun
601	very	effective
599	so	helpful
599	very	dangerous
598	very	impressed
593	not	necessary
592	too	quick
590	as	short
590	very	confusing
589	very	successful
584	so	difficult
579	too	complex
578	more	practical
578	too	soft
577	very	few
575	quite	difficult
572	most	effective
572	more	willing
571	too	thin
569	so	obvious
568	brand	new
568	more	disturbing
563	n't	ready
560	more	amazing
560	very	aware
556	more	memorable
555	even	fatal
555	more	aggressive
550	more	suitable
545	more	vulnerable
545	so	stupid
543	most	popular
539	too	strong
539	so	sweet
538	pretty	special
537	too	true
537	too	few
536	so	powerful
535	not	present
535	very	kind
533	more	critical
532	fully	aware
531	very	clean
530	so	perfect
530	more	realistic
527	more	tangible
527	more	shocking
526	more	rewarding
525	very	likely
524	so	familiar
522	much	older
522	much	harder
521	politically	correct
520	so	old
518	very	complex
516	too	ready
515	so	unique
514	so	full
512	very	open
511	not	satisfied
510	very	complicated
509	as	powerful
509	very	grateful
509	really	exciting
508	otherwise	objectionable
506	more	ambitious
506	much	closer
504	more	necessary
504	n't	interested
504	really	stupid
504	more	intriguing
502	quite	similar
501	quite	simple
499	even	third
499	too	dark
497	too	stupid
495	more	active
494	completely	unrelated
493	as	complicated
491	as	beautiful
491	as	strong
485	so	personal
484	so	exciting
483	more	open
483	quite	special
482	just	perfect
480	not	comfortable
480	more	intimate
479	nearly	impossible
477	more	entertaining
475	much	smaller
475	not	important
473	so	large
473	more	frustrating
473	really	close
470	very	comfortable
470	just	better
470	more	exotic
470	not	related
469	n't	possible
467	already	available
