key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt
NEG~not,NEGATED,not,5660,246.611,35479.3776,5.3961167,0.9565035,0.0017834181,1.0,0.0017834181,3173681,5660,72839571,5660.0,3168021.0,0.0,69665890.0,3173681.0,69665890.0,5660.0,72833911.0,3173434.389068423,5413.389068423,69660476.61093158,71.95501,0.003560486,1.3608041,0.0017834181,0.9565035,0.9565035,0.47914344,5413.389,0.9564291,12.780778,12.654524,12.83874,12.983016,14.339137,13.3160715,75.2329714952161,1781.4828093473145,75.2329714952161
NEG~necessarily,NEGATED,necessarily,42595,2132.662,230256.7588,2.1737046,0.82721204,0.013330146,0.870227,0.013421324,3173681,48947,72839571,42595.0,3131086.0,6352.0,69659538.0,3173681.0,69665890.0,48947.0,72790624.0,3171548.338291888,46814.338291888,69619075.66170812,196.05217,0.026434947,1.3004366,0.013330146,0.82721204,0.82721204,0.42027107,40462.338,0.9499316,7.096213,7.090909,7.0985785,7.1042852,7.1472473,7.1165257,206.3855615104894,1781.4828093473145,221.23968902527412
NEG~that,NEGATED,that,164768,9074.149,831134.9584,1.9427791,0.74973005,0.05129268,0.7911573,0.051917,3173681,208262,72839571,164768.0,3008913.0,43494.0,69622396.0,3173681.0,69665890.0,208262.0,72631309.0,3164606.850559691,199187.850559691,69466702.1494403,383.56152,0.09743984,1.2590669,0.05129268,0.74973005,0.74973005,0.40051138,155693.851,0.94492775,6.3353004,6.333148,6.3362603,6.3385744,6.355947,6.343533,405.9162475191157,1781.4828093473145,456.3573161460217
NEG~exactly,NEGATED,exactly,43813,2555.125,210126.0042,1.8178538,0.7041099,0.013592232,0.7471139,0.013805105,3173681,58643,72839571,43813.0,3129868.0,14830.0,69651060.0,3173681.0,69665890.0,58643.0,72780928.0,3171125.875466345,56087.875466345,69609802.12453365,197.1085,0.027109288,1.234191,0.013592232,0.7041099,0.7041099,0.35885108,41257.875,0.94168115,5.94429,5.940507,5.945977,5.9500446,5.9805994,5.958762,209.3155512617254,1781.4828093473145,242.16316813256304
NEG~immediately,NEGATED,immediately,56099,4225.195,224058.7969,1.4864539,0.5356435,0.017089605,0.5785012,0.01767632,3173681,96973,72839571,56099.0,3117582.0,40874.0,69625016.0,3173681.0,69665890.0,96973.0,72742598.0,3169455.805323702,92747.805323702,69573142.1946763,219.01334,0.034304455,1.1231084,0.017089605,0.5356435,0.5356435,0.27636656,51873.805,0.9246832,4.8616796,4.859072,4.8628416,4.865644,4.8866596,4.8716455,236.8522746354782,1781.4828093473145,311.4048811435042
NEG~yet,NEGATED,yet,51867,4172.474,197610.2853,1.4208047,0.49870318,0.015712759,0.54161835,0.016342852,3173681,95763,72839571,51867.0,3121814.0,43896.0,69621994.0,3173681.0,69665890.0,95763.0,72743808.0,3169508.526035223,91590.526035223,69574299.47396478,209.42232,0.03172833,1.0944974,0.015712759,0.49870318,0.49870318,0.25720796,47694.526,0.91955435,4.6457334,4.643131,4.6468935,4.64969,4.670662,4.65568,227.7432765198569,1781.4828093473145,309.4559742515888
NEG~any,NEGATED,any,15384,1498.052,50880.7614,1.2518128,0.4040633,0.0045746667,0.44744343,0.004847368,3173681,34382,72839571,15384.0,3158297.0,18998.0,69646892.0,3173681.0,69665890.0,34382.0,72805189.0,3172182.947517758,32883.947517758,69633006.05248225,111.95433,0.009590834,1.0115422,0.0045746667,0.4040633,0.4040633,0.204319,13885.948,0.9026227,4.065986,4.0616193,4.0679326,4.0726237,4.1077766,4.0826693,124.03225386970922,1781.4828093473145,185.42383881259713
NEG~remotely,NEGATED,remotely,5661,715.695,15284.4168,1.0630624,0.30113363,0.0016292098,0.34463656,0.0017837331,3173681,16426,72839571,5661.0,3168020.0,10765.0,69655125.0,3173681.0,69665890.0,16426.0,72823145.0,3172965.305448394,15710.305448394,69650179.6945516,65.72742,0.003549097,0.89816546,0.0016292098,0.30113363,0.30113363,0.15138142,4945.305,0.87357444,3.398566,3.391905,3.401534,3.4086862,3.462181,3.4239898,75.23961722390672,1781.4828093473145,128.16395749195638
NEG~terribly,NEGATED,terribly,17949,2569.111,43741.2209,0.98476857,0.26104656,0.005066839,0.30440608,0.005655578,3173681,58964,72839571,17949.0,3155732.0,41015.0,69624875.0,3173681.0,69665890.0,58964.0,72780607.0,3171111.889228,56394.889227999,69609495.110772,114.79767,0.011104838,0.8442574,0.005066839,0.26104656,0.26104656,0.1330567,15379.889,0.85686606,3.193028,3.189409,3.1946409,3.1985273,3.227622,3.2068467,133.9738780509096,1781.4828093473145,242.82503989498284
NEG~only,NEGATED,only,113502,18979.108,243217.7596,0.90228826,0.21830419,0.031140165,0.2605695,0.035763517,3173681,435592,72839571,113502.0,3060179.0,322090.0,69343800.0,3173681.0,69665890.0,435592.0,72403979.0,3154701.89241915,416612.892419149,69249277.10758086,280.56613,0.062894665,0.77672774,0.031140165,0.21830419,0.21830419,0.124722175,94522.89199999999,0.83278614,2.9241724,2.9227817,2.9247923,2.9262865,2.9374804,2.9294856,336.9005788062704,1781.4828093473145,659.9939393661126
NEG~overly,NEGATED,overly,24613,4393.073,49095.4248,0.8535042,0.20082076,0.006661369,0.24411362,0.007755348,3173681,100826,72839571,24613.0,3149068.0,76213.0,69589677.0,3173681.0,69665890.0,100826.0,72738745.0,3169287.926892719,96432.926892719,69569457.07310729,128.8835,0.015033103,0.7483961,0.006661369,0.20082076,0.20082076,0.103741065,20219.927,0.8215141,2.7674837,2.764518,2.7688055,2.7719908,2.7958322,2.778808,156.8853084262513,1781.4828093473145,317.5311008389572
NEG~entirely,NEGATED,entirely,63321,11844.775,121161.7311,0.8312892,0.19006391,0.016958624,0.23292539,0.01995191,3173681,271851,72839571,63321.0,3110360.0,208530.0,69457360.0,3173681.0,69665890.0,271851.0,72567720.0,3161836.22467134,260006.22467134,69405883.77532867,204.56569,0.036755428,0.72802097,0.016958624,0.19006391,0.19006391,0.10351127,51476.225,0.81294084,2.7008042,2.6989734,2.7016203,2.703587,2.718316,2.7077973,251.63664280068593,1781.4828093473145,521.3933256189611
NEG~merely,NEGATED,merely,5918,1307.125,9443.7939,0.7326274,0.15375915,0.0015190332,0.19726667,0.0018647118,3173681,30000,72839571,5918.0,3167763.0,24082.0,69641808.0,3173681.0,69665890.0,30000.0,72809571.0,3172373.874920968,28692.874920968,69637197.12507904,59.93712,0.0036945,0.6558578,0.0015190332,0.15375915,0.15375915,0.077639095,4610.875,0.77912724,2.3158288,2.3099027,2.3184688,2.3248289,2.3723283,2.3384304,76.9285382676676,1781.4828093473145,173.20508075688772
NEG~always,NEGATED,always,103883,26493.77,141897.2701,0.66671723,0.12834334,0.025495553,0.17084278,0.032732654,3173681,608062,72839571,103883.0,3069798.0,504179.0,69161711.0,3173681.0,69665890.0,608062.0,72231509.0,3147187.230339797,581568.230339797,69084321.7696602,240.10892,0.054939218,0.5934007,0.025495553,0.12834334,0.12834334,0.07691945,77389.23,0.7449653,2.1502805,2.1489062,2.150893,2.1523695,2.1634274,2.1555302,322.30885808491206,1781.4828093473145,779.7833032323788
NEG~as,NEGATED,as,531731,142516.501,726913.9262,0.6917459,0.12458722,0.12822506,0.16256338,0.16754393,3173681,3270915,72839571,531731.0,2641950.0,2739184.0,66926706.0,3173681.0,69665890.0,3270915.0,69568656.0,3031164.49907065,3128398.49907065,66537491.500929356,533.7563,0.16501608,0.5718268,0.12458722,0.12822506,0.12822506,0.12640615,389214.499,0.73197633,2.0794005,2.0787973,2.0796692,2.0803173,2.085173,2.0817046,729.1988754791109,1781.4828093473145,1808.5671123848294
NEG~directly,NEGATED,directly,8197,2142.334,10716.7401,0.64351344,0.123223074,0.0019946839,0.16671073,0.0025828052,3173681,49169,72839571,8197.0,3165484.0,40972.0,69624918.0,3173681.0,69665890.0,49169.0,72790402.0,3171538.665566304,47026.665566303,69618863.33443369,66.87483,0.005086802,0.58276767,0.0019946839,0.123223074,0.123223074,0.06260888,6054.666,0.7386441,2.0384152,2.0334802,2.040614,2.0459106,2.085484,2.05724,90.53728513711906,1781.4828093473145,221.74083972060717
NEG~sufficiently,NEGATED,sufficiently,5596,1588.201,6564.9459,0.60061485,0.11000538,0.0013203525,0.15352117,0.0017632522,3173681,36451,72839571,5596.0,3168085.0,30855.0,69635035.0,3173681.0,69665890.0,36451.0,72803120.0,3172092.79945814,34862.799458141,69631027.20054185,53.57561,0.003486461,0.5469724,0.0013203525,0.11000538,0.11000538,0.055662867,4007.799,0.71619,1.877268,1.8713192,1.879918,1.8863012,1.9339489,1.8999497,74.80641683706017,1781.4828093473145,190.9214498164101
NEG~mutually,NEGATED,mutually,5894,1764.793,6419.0349,0.5732874,0.102002375,0.0013603497,0.14551648,0.0018571495,3173681,40504,72839571,5894.0,3167787.0,34610.0,69631280.0,3173681.0,69665890.0,40504.0,72799067.0,3171916.206859964,38739.206859964,69627150.79314004,53.78505,0.003667493,0.52371633,0.0013603497,0.102002375,0.102002375,0.051681362,4129.207,0.70057803,1.7899463,1.7841779,1.7925159,1.7987055,1.8449098,1.8119402,76.77239087067694,1781.4828093473145,201.2560558095085
