key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt
NEG~that,NEGATED,that,164768,83338.0,214502.2481,1.9590745,0.5017276,0.051315807,0.98855263,0.051917,3173681,166676,6347362,164768.0,3008913.0,1908.0,3171773.0,3173681.0,3173681.0,166676.0,6180686.0,3090343.0,83338.0,3090343.0,200.60788,0.09865293,0.2960298,0.051315807,0.5017276,0.5017276,0.27652168,81430.0,0.49421003,6.2631783,6.253829,6.267368,6.277528,6.3394656,6.2981243,405.9162475191157,1781.4828093473145,408.2597212559672
NEG~not,NEGATED,not,5660,2830.0,7851.4777,4.05466,0.50044626,0.001783418,1.0,0.001783418,3173681,5660,6347362,5660.0,3168021.0,0.0,3173681.0,3173681.0,3173681.0,5660.0,6341702.0,3170851.0,2830.0,3170851.0,37.616486,0.003560486,0.30103,0.001783418,0.50044626,0.50044626,0.25111485,2830.0,0.5,8.466609,8.327938,8.530684,8.691418,9.882914,9.043141,75.2329714952161,1781.4828093473145,75.2329714952161
COM~increasingly,COMPLEMENT,increasingly,17147,8610.0,22974.7001,2.3702562,0.49710938,0.005379873,0.99576074,0.005402874,3173681,17220,6347362,17147.0,3156534.0,73.0,3173608.0,3173681.0,3173681.0,17220.0,6330142.0,3165071.0,8610.0,3165071.0,65.194534,0.010747435,0.299185,0.005379873,0.49710938,0.49710938,0.25124463,8537.0,0.49787134,7.0703707,7.0297613,7.0886726,7.133331,7.414259,7.2250686,130.9465539829132,1781.4828093473145,131.224997618594
NEG~necessarily,NEGATED,necessarily,42595,21443.0,56250.5546,2.1705537,0.49656963,0.013329632,0.99321455,0.013421324,3173681,42886,6347362,42595.0,3131086.0,291.0,3173390.0,3173681.0,3173681.0,42886.0,6304476.0,3152238.0,21443.0,3152238.0,102.48779,0.026484758,0.29807308,0.013329632,0.49656963,0.49656963,0.25494963,21152.0,0.49658412,6.772587,6.7501273,6.7826743,6.807197,6.9585686,6.8571744,206.3855615104894,1781.4828093473145,207.08935269588343
COM~relatively,COMPLEMENT,relatively,26303,13310.5,33563.3534,1.920475,0.49011007,0.008187653,0.9880545,0.008287852,3173681,26621,6347362,26303.0,3147378.0,318.0,3173363.0,3173681.0,3173681.0,26621.0,6320741.0,3160370.5,13310.5,3160370.5,80.11062,0.016437825,0.2958109,0.008187653,0.49011007,0.49011007,0.24914886,12992.5,0.49395508,5.9654493,5.943797,5.9751725,5.998805,6.1445265,6.0469456,162.18199653475722,1781.4828093473145,163.15943123215402
NEG~exactly,NEGATED,exactly,43813,22251.5,54870.1178,1.808387,0.48791632,0.013587692,0.9844954,0.013805105,3173681,44503,6347362,43813.0,3129868.0,690.0,3172991.0,3173681.0,3173681.0,44503.0,6302859.0,3151429.5,22251.5,3151429.5,103.009544,0.0272284,0.2942437,0.013587692,0.48791632,0.48791632,0.250752,21561.5,0.49212563,5.709883,5.6946964,5.7166953,5.7332315,5.834567,5.766829,209.3155512617254,1781.4828093473145,210.95734165939805
COM~almost,COMPLEMENT,almost,19843,10120.0,24210.6074,1.7009507,0.4819221,0.00612727,0.98038536,0.006252361,3173681,20240,6347362,19843.0,3153838.0,397.0,3173284.0,3173681.0,3173681.0,20240.0,6327122.0,3163561.0,10120.0,3163561.0,69.023445,0.01242548,0.29242682,0.00612727,0.4819221,0.4819221,0.24402468,9723.0,0.48999646,5.278115,5.2584443,5.286944,5.3083954,5.4403706,5.352051,140.86518377512593,1781.4828093473145,142.2673539502299
COM~mostly,COMPLEMENT,mostly,9295,4739.0,11345.2639,1.7058854,0.48141098,0.002871114,0.98069215,0.002928776,3173681,9478,6347362,9295.0,3164386.0,183.0,3173498.0,3173681.0,3173681.0,9478.0,6337884.0,3168942.0,4739.0,3168942.0,47.256226,0.00584011,0.2925627,0.002871114,0.48141098,0.48141098,0.24214105,4556.0,0.490156,5.137402,5.109546,5.1499233,5.1803894,5.369286,5.242595,96.41058033224361,1781.4828093473145,97.35502041497398
COM~seemingly,COMPLEMENT,seemingly,7411,3779.0,9036.4743,1.7021093,0.4811233,0.002288825,0.9805504,0.002335143,3173681,7558,6347362,7411.0,3166270.0,147.0,3173534.0,3173681.0,3173681.0,7558.0,6339804.0,3169902.0,3779.0,3169902.0,42.189796,0.004659191,0.29249993,0.002288825,0.4811233,0.4811233,0.24170606,3632.0,0.49008232,5.0687795,5.0381255,5.0825653,5.116126,5.324769,5.184727,86.08716512930368,1781.4828093473145,86.93675862372602
COM~largely,COMPLEMENT,largely,7916,4050.5,9475.683,1.6312486,0.47777307,0.002435973,0.9771633,0.002494265,3173681,8101,6347362,7916.0,3165765.0,185.0,3173496.0,3173681.0,3173681.0,8101.0,6339261.0,3169630.5,4050.5,3169630.5,43.4463,0.004975828,0.29099715,0.002435973,0.47777307,0.47777307,0.24010453,3865.5,0.4883148,4.891618,4.8638225,4.904111,4.9345074,5.122913,4.996562,88.9719056781409,1781.4828093473145,90.00555538409837
