key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt
NEG~fussed,NEGATED,fussed,161,80.5,223.197476,2.5092247,0.5000127,5.072974e-05,1.0,5.072974e-05,3173681,161,6347362,161.0,3173520.0,0.0,3173681.0,3173681.0,3173681.0,161.0,6347201.0,3173600.5,80.5,3173600.5,6.344289,0.000101454,0.30103,5.072974e-05,0.5000127,0.5000127,0.2500317,80.5,0.5,3.1223836,2.9881163,3.1838446,3.3363848,4.721081,3.4273279,12.68857754044952,1781.4828093473145,12.68857754044952
COM~evolving,COMPLEMENT,evolving,127,63.5,176.061925,2.4065576,0.50001,4.001662e-05,1.0,4.001662e-05,3173681,127,6347362,127.0,3173554.0,0.0,3173681.0,3173681.0,3173681.0,127.0,6347235.0,3173617.5,63.5,3173617.5,5.6347136,8.003e-05,0.30103,4.001662e-05,0.50001,0.50001,0.250025,63.5,0.5,2.7587276,2.6224468,2.8210533,2.9755964,4.371611,3.0676425,11.269427669584644,1781.4828093473145,11.269427669584644
COM~later,COMPLEMENT,later,106,53.5,136.998951,1.8512727,0.4906625,3.308461e-05,0.99065423,3.33997e-05,3173681,107,6347362,106.0,3173575.0,1.0,3173680.0,3173681.0,3173681.0,107.0,6347255.0,3173627.5,53.5,3173627.5,5.099251,6.6797e-05,0.29695207,3.308461e-05,0.4906625,0.4906625,0.24534778,52.5,0.495283,2.2303066,2.1049554,2.2873309,2.4278972,3.6409411,2.5110495,10.295630140987,1781.4828093473145,10.344080432788601
COM~own,COMPLEMENT,own,4118,2080.5,5292.215891,1.9768078,0.48998716,0.001283998,0.9896659,0.0012975469,3173681,4161,6347362,4118.0,3169563.0,43.0,3173638.0,3173681.0,3173681.0,4161.0,6343201.0,3171600.5,2080.5,3171600.5,31.750784,0.002591696,0.29651862,0.001283998,0.48998716,0.48998716,0.24563558,2037.5,0.49477902,5.504856,5.4574075,5.526194,5.578112,5.983363,5.60836,64.17164482853778,1781.4828093473145,64.50581369148055
COM~unpublished,COMPLEMENT,unpublished,142,72.0,178.550719,1.7558941,0.48612213,4.411281e-05,0.9861111,4.4743e-05,3173681,144,6347362,142.0,3173539.0,2.0,3173679.0,3173681.0,3173681.0,144.0,6347218.0,3173609.0,72.0,3173609.0,5.8742695,8.9482e-05,0.29495585,4.411281e-05,0.48612213,0.48612213,0.24308312,70.0,0.49295774,2.5062978,2.3922849,2.558095,2.68557,3.7686036,2.7608283,11.916375287812984,1781.4828093473145,12.0
COM~untapped,COMPLEMENT,untapped,212,107.5,266.470072,1.7833195,0.48606297,6.585413e-05,0.9860465,6.67994e-05,3173681,215,6347362,212.0,3173469.0,3.0,3173678.0,3173681.0,3173681.0,215.0,6347147.0,3173573.5,107.5,3173573.5,7.1770897,0.00013359,0.2949274,6.585413e-05,0.48606297,0.48606297,0.24306442,104.5,0.49292454,2.975445,2.8706603,3.023025,3.140042,4.1263328,3.2090638,14.560219778561036,1781.4828093473145,14.66287829861518
NEG~shabby,NEGATED,shabby,5529,2806.5,6913.268703,1.8165749,0.48546404,0.0017156734,0.98503476,0.0017421411,3173681,5613,6347362,5529.0,3168152.0,84.0,3173597.0,3173681.0,3173681.0,5613.0,6341749.0,3170874.5,2806.5,3170874.5,36.61378,0.003478131,0.29448155,0.0017156734,0.48546404,0.48546404,0.24358986,2722.5,0.4924037,5.243358,5.206734,5.2597923,5.2996864,5.6065707,5.3228683,74.35724578008521,1781.4828093473145,74.91995728776145
COM~unaccounted,COMPLEMENT,unaccounted,119,60.5,147.366442,1.679444,0.4834803,3.686571e-05,0.9834711,3.749589e-05,3173681,121,6347362,119.0,3173562.0,2.0,3173679.0,3173681.0,3173681.0,121.0,6347241.0,3173620.5,60.5,3173620.5,5.362686,7.4989e-05,0.2937916,3.686571e-05,0.4834803,0.4834803,0.24175858,58.5,0.49159664,2.2301648,2.1143515,2.2827384,2.4120204,3.5056703,2.4882789,10.908712114635714,1781.4828093473145,11.0
COM~cost,COMPLEMENT,cost,236,120.0,292.03141,1.7206504,0.48335162,7.310123e-05,0.98333335,7.43616e-05,3173681,240,6347362,236.0,3173445.0,4.0,3173677.0,3173681.0,3173681.0,240.0,6347122.0,3173561.0,120.0,3173561.0,7.5509567,0.000148712,0.29373077,7.310123e-05,0.48335162,0.48335162,0.24171236,116.0,0.4915254,3.014329,2.9150832,3.0593421,3.1699028,4.0925817,3.2350183,15.362291495737216,1781.4828093473145,15.491933384829668
COM~first,COMPLEMENT,first,6677,3399.0,8216.054888,1.7409357,0.48271763,0.00206574,0.9822006,0.002103866,3173681,6798,6347362,6677.0,3167004.0,121.0,3173560.0,3173681.0,3173681.0,6798.0,6340564.0,3170282.0,3399.0,3170282.0,40.11606,0.004198739,0.2932302,0.00206574,0.48271763,0.48271763,0.24239169,3278.0,0.49093905,5.1119165,5.0803804,5.126054,5.1603365,5.422362,5.1802344,81.7129120763665,1781.4828093473145,82.44998483929515
COM~broader,COMPLEMENT,broader,848,432.0,1038.518053,1.7112818,0.48154703,0.00026215616,0.9814815,0.0002671976,3173681,864,6347362,848.0,3172833.0,16.0,3173665.0,3173681.0,3173681.0,864.0,6346498.0,3173249.0,432.0,3173249.0,14.285499,0.00053425,0.2929121,0.00026215616,0.48154703,0.48154703,0.2409046,416.0,0.49056605,4.0640597,3.9962652,4.0946517,4.169366,4.76722,4.2130795,29.120439557122072,1781.4828093473145,29.393876913398138
COM~earlier,COMPLEMENT,earlier,208,106.0,254.214577,1.6659214,0.48114815,6.427867e-05,0.9811321,6.553904e-05,3173681,212,6347362,208.0,3173473.0,4.0,3173677.0,3173681.0,3173681.0,212.0,6347150.0,3173575.0,106.0,3173575.0,7.0724273,0.000131069,0.29275748,6.427867e-05,0.48114815,0.48114815,0.24060622,102.0,0.4903846,2.8222578,2.722226,2.8676112,2.9789674,3.9064512,3.0445251,14.422205101855956,1781.4828093473145,14.560219778561036
COM~least,COMPLEMENT,least,3471,1769.5,4235.751758,1.7052926,0.48105374,0.0010722565,0.98078555,0.0010936827,3173681,3539,6347362,3471.0,3170210.0,68.0,3173613.0,3173681.0,3173681.0,3539.0,6343823.0,3171911.5,1769.5,3171911.5,28.880495,0.002184929,0.29260406,0.0010722565,0.48105374,0.48105374,0.241063,1701.5,0.49020454,4.7927976,4.7527447,4.810779,4.8544555,5.1916366,4.879851,58.915193286621744,1781.4828093473145,59.48949487094339
COM~unchanged,COMPLEMENT,unchanged,874,445.5,1067.019982,1.6988391,0.48098785,0.00027003343,0.9809203,0.00027539,3173681,891,6347362,874.0,3172807.0,17.0,3173664.0,3173681.0,3173681.0,891.0,6346471.0,3173235.5,445.5,3173235.5,14.494228,0.000550625,0.29266372,0.00027003343,0.48098785,0.48098785,0.24062893,428.5,0.4902746,4.061205,3.9946728,4.0912194,4.1645017,4.749772,4.2073636,29.563490998188964,1781.4828093473145,29.8496231131986
COM~undisclosed,COMPLEMENT,undisclosed,103,52.5,125.757602,1.6170142,0.48096034,3.182424e-05,0.9809524,3.245443e-05,3173681,105,6347362,103.0,3173578.0,2.0,3173679.0,3173681.0,3173681.0,105.0,6347257.0,3173628.5,52.5,3173628.5,4.975913,6.4907e-05,0.2926779,3.182424e-05,0.48096034,0.48096034,0.24049608,50.5,0.49029127,2.0014455,1.883892,2.0547693,2.1857963,3.2896726,2.26302,10.14889156509222,1781.4828093473145,10.246950765959598
COM~preliminary,COMPLEMENT,preliminary,151,77.0,183.921565,1.6363648,0.48053113,4.663355e-05,0.9805195,4.757882e-05,3173681,154,6347362,151.0,3173530.0,3.0,3173678.0,3173681.0,3173681.0,154.0,6347208.0,3173604.0,77.0,3173604.0,6.0220346,9.5153e-05,0.29248622,4.663355e-05,0.48053113,0.48053113,0.24028888,74.0,0.49006623,2.454531,2.3471756,2.5032222,2.622831,3.6245942,2.6932917,12.288205727444508,1781.4828093473145,12.409673645990857
COM~shiite,COMPLEMENT,shiite,184,94.0,221.91298,1.6128085,0.4787376,5.671648e-05,0.9787234,5.797684e-05,3173681,188,6347362,184.0,3173497.0,4.0,3173677.0,3173681.0,3173681.0,188.0,6347174.0,3173587.0,94.0,3173587.0,6.634888,0.000115947,0.29168996,5.671648e-05,0.4787376,0.4787376,0.23939715,90.0,0.48913044,2.6345189,2.5336196,2.6802478,2.7924807,3.7252564,2.8585262,13.564659966250536,1781.4828093473145,13.711309200802088
COM~overall,COMPLEMENT,overall,179,91.5,215.199235,1.6008759,0.47815585,5.514102e-05,0.9781421,5.640138e-05,3173681,183,6347362,179.0,3173502.0,4.0,3173677.0,3173681.0,3173681.0,183.0,6347179.0,3173589.5,91.5,3173589.5,6.540057,0.000112796,0.29143193,5.514102e-05,0.47815585,0.47815585,0.23910551,87.5,0.4888268,2.5921412,2.4910316,2.6379614,2.750407,3.6844654,2.816571,13.379088160259652,1781.4828093473145,13.527749258468683
COM~wanted,COMPLEMENT,wanted,129,66.0,154.356923,1.568219,0.47728264,3.970153e-05,0.97727275,4.064681e-05,3173681,132,6347362,129.0,3173552.0,3.0,3173678.0,3173681.0,3173681.0,132.0,6347230.0,3173615.0,66.0,3173615.0,5.5468407,8.129e-05,0.29104578,3.970153e-05,0.47728264,0.47728264,0.23866117,63.0,0.4883721,2.2086809,2.099788,2.2580364,2.3791933,3.390171,2.450513,11.357816691600547,1781.4828093473145,11.489125293076057
COM~emerging,COMPLEMENT,emerging,104,53.5,120.974714,1.475062,0.47197056,3.182424e-05,0.97196263,3.276952e-05,3173681,107,6347362,104.0,3173577.0,3.0,3173678.0,3173681.0,3173681.0,107.0,6347255.0,3173627.5,53.5,3173627.5,4.9519324,6.5537e-05,0.28867957,3.182424e-05,0.47197056,0.47197056,0.2360012,50.5,0.48557693,1.8669839,1.7555323,1.9174442,2.0411747,3.0674272,2.1139214,10.198039027185569,1781.4828093473145,10.344080432788601
COM~fewer,COMPLEMENT,fewer,1549,797.0,1800.331644,1.5323861,0.47188765,0.00047389767,0.97176915,0.00048807677,3173681,1594,6347362,1549.0,3172132.0,45.0,3173636.0,3173681.0,3173681.0,1594.0,6345768.0,3172884.0,797.0,3172884.0,19.106983,0.000975664,0.28859308,0.00047389767,0.47188765,0.47188765,0.23618077,752.0,0.4854745,4.0360765,3.9885361,4.0574427,4.1093974,4.513476,4.139646,39.35733730830886,1781.4828093473145,39.92492955535426
COM~cloudy,COMPLEMENT,cloudy,2957,1524.0,3408.392804,1.509896,0.47037023,0.00090305234,0.97014433,0.00093172566,3173681,3048,6347362,2957.0,3170724.0,91.0,3173590.0,3173681.0,3173681.0,3048.0,6344314.0,3172157.0,1524.0,3172157.0,26.35242,0.001861663,0.28786635,0.00090305234,0.47037023,0.47037023,0.23563664,1433.0,0.4846128,4.246166,4.2102613,4.2622705,4.301345,4.601092,4.324039,54.378304497290095,1781.4828093473145,55.20869496736904
COM~few,COMPLEMENT,few,11394,5877.5,13089.466456,1.5000995,0.47016037,0.0034764048,0.96928966,0.0035901528,3173681,11755,6347362,11394.0,3162287.0,361.0,3173320.0,3173681.0,3173681.0,11755.0,6335607.0,3167803.5,5877.5,3167803.5,51.68036,0.007153809,0.28748357,0.0034764048,0.47016037,0.47016037,0.23681839,5516.5,0.48415834,4.57564,4.5559726,4.5844374,4.605721,4.7660875,4.618042,106.74268124794318,1781.4828093473145,108.42047777057617
COM~underserved,COMPLEMENT,underserved,159,82.0,182.605739,1.462419,0.46952432,4.85241e-05,0.9695122,5.009955e-05,3173681,164,6347362,159.0,3173522.0,5.0,3173676.0,3173681.0,3173681.0,164.0,6347198.0,3173599.0,82.0,3173599.0,6.1064973,0.000100194,0.28758326,4.85241e-05,0.46952432,0.46952432,0.23478642,77.0,0.48427674,2.2985682,2.2004335,2.3429677,2.4517367,3.3447583,2.5156102,12.609520212918492,1781.4828093473145,12.806248474865697
COM~recent,COMPLEMENT,recent,17047,8813.0,19383.371805,1.470867,0.46845165,0.0051889275,0.9671508,0.005371365,3173681,17626,6347362,17047.0,3156634.0,579.0,3173102.0,3173681.0,3173681.0,17626.0,6329736.0,3164868.0,8813.0,3164868.0,63.06478,0.010683397,0.28652418,0.0051889275,0.46845165,0.46845165,0.23682028,8234.0,0.48301753,4.5574527,4.541605,4.564537,4.5816646,4.710185,4.591572,130.56416047292612,1781.4828093473145,132.7629466379833
COM~highest,COMPLEMENT,highest,343,177.5,387.268976,1.439062,0.46622327,0.0001042953,0.9661972,0.00010807639,3173681,355,6347362,343.0,3173338.0,12.0,3173669.0,3173681.0,3173681.0,355.0,6347007.0,3173503.5,177.5,3173503.5,8.93616,0.000216129,0.28609577,0.0001042953,0.46622327,0.46622327,0.23316377,165.5,0.4825073,2.9324093,2.8560739,2.9668603,3.0510163,3.7264102,3.1002696,18.520259177452136,1781.4828093473145,18.841443681416774
