key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,liddell,mutual_information,deltaP_min,deltaP_max,deltaP_max_abs,deltaP_product,unexpected_f,unexpected_ratio,expected_sqrt,unexpected_abs_sqrt,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt
NEG~apparent,NEGATED,apparent,7789,2395.5908,8076.06789,0.5525687,0.08419782,0.0017366452,0.12150568,0.0024142857,3226213,64104,86330752,7789.0,3218424.0,56315.0,83048224.0,3226213.0,83104539.0,64104.0,86266648.0,3223817.409166366,61708.409166365,83042830.59083363,61.11144,0.004734498,0.08419782,0.51206905,0.0017366452,0.08419782,0.08419782,0.00014622175,5393.4092,0.69243926,48.944775,73.439835,1.7389474,1.734037,1.7411381,1.7464243,1.7841017,1.7517092,88.25531145489205,1796.1661949830811,253.18767742526492
NEG~easy,NEGATED,easy,87578,28824.0356,83051.7264,0.52680916,0.076861255,0.018918423,0.11354493,0.027145758,3226213,771307,86330752,87578.0,3138635.0,683729.0,82420810.0,3226213.0,83104539.0,771307.0,85559445.0,3197388.964384151,742482.964384151,82362056.03561585,198.53618,0.043816168,0.076861255,0.48264024,0.018918423,0.076861255,0.076861255,0.0014540937,58753.9644,0.67087585,169.77643,242.39217,1.6946263,1.6931853,1.6952693,1.6968206,1.7078779,1.6983716,295.93580384941595,1796.1661949830811,878.2408553466412
NEG~worried,NEGATED,worried,13084,4425.7741,11747.28209,0.5062827,0.07320882,0.0027878967,0.110478766,0.004055529,3226213,118430,86330752,13084.0,3213129.0,105346.0,82999193.0,3226213.0,83104539.0,118430.0,86212322.0,3221787.225907473,114004.225907473,82990534.77409253,75.69351,0.007823854,0.07320882,0.4707513,0.0027878967,0.07320882,0.07320882,0.0002040986,8658.225900000001,0.6617415,66.52649,93.04959,1.6056899,1.6019278,1.6073684,1.6114186,1.6402858,1.6154677,114.38531374263044,1796.1661949830811,344.13660078521144
NEG~surprising,NEGATED,surprising,16440,5608.0608,14570.16285,0.5024707,0.07230638,0.003487819,0.109551065,0.005095758,3226213,150067,86330752,16440.0,3209773.0,133627.0,82970912.0,3226213.0,83104539.0,150067.0,86180685.0,3220604.939198317,144458.939198317,82960080.06080168,84.48027,0.009738529,0.07230638,0.4670891,0.003487819,0.07230638,0.07230638,0.00025219156,10831.9392,0.6588771,74.886986,104.0766,1.5998601,1.5965072,1.6013559,1.6049654,1.6306925,1.6085742,128.21856339859684,1796.1661949830811,387.3848215921734
NEG~ready,NEGATED,ready,24526,8979.9902,19339.4169,0.46875826,0.06487556,0.0050057215,0.10206536,0.007602102,3226213,240297,86330752,24526.0,3201687.0,215771.0,82888768.0,3226213.0,83104539.0,240297.0,86090455.0,3217233.0098192,231317.009819201,82873221.9901808,99.26716,0.014150255,0.06487556,0.43635085,0.0050057215,0.06487556,0.06487556,0.00032474898,15546.0098,0.6338583,94.76281,124.68364,1.4975967,1.4948665,1.498815,1.5017543,1.5227046,1.5046929,156.60779035539707,1796.1661949830811,490.2009791911885
NEG~bright,NEGATED,bright,6309,2456.6914,4440.39917,0.43745664,0.058644705,0.0012404202,0.09597043,0.0019555436,3226213,65739,86330752,6309.0,3219904.0,59430.0,83045109.0,3226213.0,83104539.0,65739.0,86265013.0,3223756.308595216,63282.308595215,83041256.69140479,48.499897,0.003832984,0.058644705,0.4096099,0.0012404202,0.058644705,0.058644705,7.274407e-05,3852.3086,0.61060524,49.56502,62.066967,1.3482646,1.3428853,1.3506645,1.3564557,1.3977319,1.3622454,79.42921376924235,1796.1661949830811,256.39617781862506
NEG~correct,NEGATED,correct,6864,2923.8585,4049.82715,0.39453712,0.050405364,0.0012687019,0.087730065,0.002127572,3226213,78240,86330752,6864.0,3219349.0,71376.0,83033163.0,3226213.0,83104539.0,78240.0,86252512.0,3223289.141475983,75316.141475983,83029222.85852401,47.557957,0.004154394,0.050405364,0.3706209,0.0012687019,0.050405364,0.050405364,6.3949374e-05,3940.1415,0.5740299,54.072716,62.770546,1.2103647,1.2052312,1.212655,1.2181815,1.2575711,1.2237065,82.84926070883192,1796.1661949830811,279.71413979275343
NEG~great,NEGATED,great,33057,14233.9666,19159.83776,0.39148286,0.049637686,0.0060609034,0.086789064,0.010246378,3226213,380889,86330752,33057.0,3193156.0,347832.0,82756707.0,3226213.0,83104539.0,380889.0,85949863.0,3211979.033367148,366655.033367148,82737883.96663286,103.528015,0.018328842,0.049637686,0.3659375,0.0060609034,0.049637686,0.049637686,0.0003008492,18823.0334,0.5694114,119.30619,137.19707,1.2470397,1.2447107,1.2480787,1.250586,1.2684563,1.2530926,181.8158408940211,1796.1661949830811,617.1620532728823
NEG~big,NEGATED,big,30879,13367.5717,17689.06226,0.3887501,0.04915863,0.0056385743,0.086325325,0.009571284,3226213,357705,86330752,30879.0,3195334.0,326826.0,82777713.0,3226213.0,83104539.0,357705.0,85973047.0,3212845.42825494,344337.42825494,82760201.57174505,99.6529,0.017231978,0.04915863,0.3636107,0.0056385743,0.04915863,0.04915863,0.0002771846,17511.4283,0.5670983,115.61822,132.33075,1.2370282,1.2346184,1.2381034,1.2406977,1.2591888,1.2432914,175.72421574728966,1796.1661949830811,598.0844421985912
NEG~scary,NEGATED,scary,5097,2205.6372,2908.53158,0.38690752,0.049022228,0.0009310014,0.08635909,0.0015798709,3226213,59021,86330752,5097.0,3221116.0,53924.0,83050615.0,3226213.0,83104539.0,59021.0,86271731.0,3224007.362807438,56815.362807439,83047723.63719256,40.499092,0.003102975,0.049022228,0.36378056,0.0009310014,0.049022228,0.049022228,4.563976e-05,2891.3628,0.5672676,46.96421,53.771393,1.1697526,1.1637983,1.172409,1.1788192,1.2245069,1.1852276,71.39327699440614,1796.1661949830811,242.94237999986746
NEG~satisfied,NEGATED,satisfied,8998,3899.487,5122.12909,0.38649774,0.048920266,0.0016416905,0.086231515,0.0027890285,3226213,104347,86330752,8998.0,3217215.0,95349.0,83009190.0,3226213.0,83104539.0,104347.0,86226405.0,3222313.51296772,100447.51296772,83004091.48703228,53.74902,0.005403296,0.048920266,0.3631385,0.0016416905,0.048920266,0.048920266,8.031193e-05,5098.513,0.5666274,62.445873,71.40387,1.1956866,1.1912081,1.1976846,1.2025061,1.23687,1.2073262,94.85778829384543,1796.1661949830811,323.0278625753512
NEG~smart,NEGATED,smart,7343,3274.6543,3927.55799,0.37277287,0.046475165,0.0013099829,0.08379837,0.0022760432,3226213,87627,86330752,7343.0,3218870.0,80284.0,83024255.0,3226213.0,83104539.0,87627.0,86243125.0,3222938.345719785,84352.345719785,83020186.6542802,47.47676,0.004431717,0.046475165,0.35070807,0.0013099829,0.046475165,0.046475165,6.0881666e-05,4068.3457,0.55404407,57.224594,63.783585,1.1414839,1.1365317,1.1436933,1.1490246,1.1870232,1.1543546,85.69130644353604,1796.1661949830811,296.018580497914
NEG~wrong,NEGATED,wrong,15611,7015.1677,8222.24549,0.36977765,0.045890495,0.0027678062,0.08316109,0.0048388,3226213,187720,86330752,15611.0,3210602.0,172109.0,82932430.0,3226213.0,83104539.0,187720.0,86143032.0,3219197.832283634,180704.832283634,82923834.16771637,68.797485,0.009145464,0.045890495,0.34739268,0.0027678062,0.045890495,0.045890495,0.000127016,8595.8323,0.55062664,83.7566,92.713715,1.1593705,1.1559794,1.1608834,1.1645341,1.190554,1.1681838,124.94398745037714,1796.1661949830811,433.2666615376724
NEG~sweet,NEGATED,sweet,9231,4215.5283,4682.85264,0.36165807,0.044519998,0.0016149516,0.08183221,0.0028612495,3226213,112804,86330752,9231.0,3216982.0,103573.0,83000966.0,3226213.0,83104539.0,112804.0,86217948.0,3221997.471664836,108588.471664836,82995950.52833517,52.20203,0.005529172,0.044519998,0.34039673,0.0016149516,0.044519998,0.044519998,7.1897644e-05,5015.4717,0.5433292,64.9271,70.81999,1.1145071,1.1100962,1.116475,1.1212236,1.1550683,1.1259708,96.0780932366999,1796.1661949830811,335.86306733548423
NEG~obvious,NEGATED,obvious,15794,7231.0938,7975.49518,0.36094075,0.044352613,0.0027572042,0.081623584,0.004895523,3226213,193498,86330752,15794.0,3210419.0,177704.0,82926835.0,3226213.0,83104539.0,193498.0,86137254.0,3218981.906228524,186266.906228524,82918272.09377147,68.135765,0.009237038,0.044352613,0.33928815,0.0027572042,0.044352613,0.044352613,0.00012228922,8562.906200000001,0.542162,85.035835,92.53597,1.130464,1.1270956,1.1319668,1.1355932,1.1614394,1.1392186,125.67418191498204,1796.1661949830811,439.88407563811626
NEG~quick,NEGATED,quick,6362,2937.9472,3143.94985,0.35616803,0.04359329,0.0011025243,0.080923975,0.0019719715,3226213,78617,86330752,6362.0,3219851.0,72255.0,83032284.0,3226213.0,83104539.0,78617.0,86252135.0,3223275.052842758,75679.052842758,83028859.94715725,42.928295,0.003850122,0.04359329,0.33554968,0.0011025243,0.04359329,0.04359329,4.8062666e-05,3424.0528,0.53820384,54.202835,58.515408,1.0797033,1.0743906,1.0820737,1.0877931,1.1285582,1.0935111,79.76214641043707,1796.1661949830811,280.3872322342799
NEG~certain,NEGATED,certain,8429,3906.849,4131.51951,0.3545736,0.043308403,0.0014561054,0.08062634,0.0026126606,3226213,104544,86330752,8429.0,3217784.0,96115.0,83008424.0,3226213.0,83104539.0,104544.0,86226208.0,3222306.151002878,100637.151002878,83003901.84899712,49.25576,0.005061312,0.043308403,0.33394942,0.0014561054,0.043308403,0.043308403,6.30616e-05,4522.151,0.5364991,62.50479,67.24694,1.0873156,1.0827022,1.0893738,1.0943404,1.1297396,1.0993059,91.80958555619343,1796.1661949830811,323.3326460473795
NEG~crazy,NEGATED,crazy,5262,2460.6527,2524.63898,0.35016158,0.042577047,0.00090201694,0.07991495,0.0016310144,3226213,65845,86330752,5262.0,3220951.0,60583.0,83043956.0,3226213.0,83104539.0,65845.0,86264907.0,3223752.347334945,63384.347334945,83041154.65266505,38.618156,0.003196785,0.042577047,0.33010054,0.00090201694,0.042577047,0.042577047,3.840522e-05,2801.3473,0.53237313,49.604965,52.927757,1.0499295,1.04409,1.0525348,1.0588213,1.1036279,1.0651062,72.53964433328854,1796.1661949830811,256.6028059082753
NEG~accurate,NEGATED,accurate,13677,6616.2763,6055.29955,0.33475783,0.039962687,0.0022735104,0.07725111,0.0042393357,3226213,177046,86330752,13677.0,3212536.0,163369.0,82941170.0,3226213.0,83104539.0,177046.0,86153706.0,3219596.723718774,170429.723718774,82934109.27628122,60.374535,0.00803759,0.039962687,0.3153772,0.0022735104,0.039962687,0.039962687,9.085558e-05,7060.7237,0.516248,81.3405,84.028114,1.0395106,1.0358983,1.0411222,1.0450109,1.0727282,1.0488988,116.94870670511924,1796.1661949830811,420.76834481695505
NEG~right,NEGATED,right,15740,7644.9334,6902.11679,0.3330095,0.039664738,0.0026065626,0.076941125,0.004878785,3226213,204572,86330752,15740.0,3210473.0,188832.0,82915707.0,3226213.0,83104539.0,204572.0,86126180.0,3218568.066641421,196927.066641421,82907611.93335858,64.52352,0.009175743,0.039664738,0.31363103,0.0026065626,0.039664738,0.039664738,0.00010338862,8095.0666,0.51429904,87.43531,89.97259,1.0379497,1.034584,1.0394512,1.0430745,1.0688992,1.0466969,125.45915670049756,1796.1661949830811,452.2963630187623
NEG~fortunate,NEGATED,fortunate,5303,2583.0033,2304.23897,0.33094206,0.039383907,0.00087582256,0.076722756,0.0016437229,3226213,69119,86330752,5303.0,3220910.0,63816.0,83040723.0,3226213.0,83104539.0,69119.0,86261633.0,3223629.996711126,66535.996711126,83038003.00328888,37.35146,0.003218492,0.039383907,0.31239668,0.00087582256,0.039383907,0.039383907,3.4493314e-05,2719.9967,0.51291656,50.823254,52.153587,0.9867489,0.98094213,0.98933953,0.99559075,1.0401462,1.0018405,72.82170006255004,1796.1661949830811,262.9049257811652
COM~own,COMPLEMENT,own,97774,94158.7044,6989.72318,1.9416602,0.037001714,0.0011632356,0.9995604,0.0011765537,83102035,97817,86330752,97774.0,83004261.0,43.0,3228674.0,83102035.0,3228717.0,97817.0,86232935.0,83007876.29560699,3658.295606981,3225058.704393018,11.561977,0.002350341,0.037001714,0.01636291,0.0011632356,0.037001714,0.037001714,4.3041713e-05,3615.2955999999976,0.036976043,306.8529,60.127327,5.2769856,5.214962,5.3046575,5.3714294,5.8473434,5.4381847,312.6883432429166,9116.031757294399,312.75709424407944
COM~least,COMPLEMENT,least,120591,116150.2781,8459.58133,1.8110181,0.036854193,0.0014288198,0.9994033,0.0014511197,83102035,120663,86330752,120591.0,82981444.0,72.0,3228645.0,83102035.0,3228717.0,120663.0,86210089.0,82985884.72194839,4512.721948385,3224204.278051615,12.787808,0.002898031,0.036854193,0.016294643,0.0014288198,0.036854193,0.036854193,5.2658e-05,4440.721900000004,0.036824655,340.80826,66.63874,5.1057825,5.057847,5.127169,5.1787744,5.546589,5.230367,347.2621488155598,9116.031757294399,347.36580142552896
NEG~true,NEGATED,true,25827,13042.0384,10268.03815,0.3153849,0.03678245,0.0041166805,0.074004136,0.008005361,3226213,348994,86330752,25827.0,3200386.0,323167.0,82781372.0,3226213.0,83104539.0,348994.0,85981758.0,3213170.96163432,335951.96163432,82768587.03836568,79.55408,0.014447835,0.03678245,0.2967285,0.0041166805,0.03678245,0.03678245,0.0001514216,12784.9616,0.4950231,114.201744,113.0706,0.99151385,0.9888946,0.99268246,0.99550223,1.0156001,0.9983213,160.707809393321,1796.1661949830811,590.757141302583
COM~first,COMPLEMENT,first,157877,152091.8598,10840.10881,1.6933784,0.036681715,0.0018613917,0.9992152,0.001899797,83102035,158001,86330752,157877.0,82944158.0,124.0,3228593.0,83102035.0,3228717.0,158001.0,86172751.0,82949943.14017195,5909.14017194,3222807.85982806,14.559768,0.003792384,0.036681715,0.016212896,0.0018613917,0.036681715,0.036681715,6.8279034e-05,5785.140199999994,0.036643337,389.98956,76.06011,4.928662,4.892132,4.9449596,4.984287,5.2645855,5.0236034,397.33738812248714,9116.031757294399,397.4933961715591
COM~cost,COMPLEMENT,cost,5921,5704.3712,403.48142,1.6215177,0.036558155,6.970116e-05,0.99915624,7.124976e-05,83102035,5926,86330752,5921.0,83096114.0,5.0,3228712.0,83102035.0,3228717.0,5926.0,86324826.0,83096330.62875335,221.628753355,3228495.371246645,2.8152604,0.000142489,0.036558155,0.016187279,6.970116e-05,0.036558155,0.036558155,2.5481459e-06,216.6288000000004,0.036586523,75.52729,14.718315,2.0390382,1.8571112,2.120205,2.31606,3.712005,2.511866,76.94803441284255,9116.031757294399,76.98051701567093
COM~broader,COMPLEMENT,broader,20436,19689.9956,1379.67499,1.6098945,0.03647916,0.00024002987,0.9990711,0.00024591456,83102035,20455,86330752,20436.0,83081599.0,19.0,3228698.0,83102035.0,3228717.0,20455.0,86310297.0,83082345.00441274,765.004412738,3227951.995587262,5.218473,0.000491708,0.03647916,0.016150275,0.00024002987,0.03647916,0.03647916,8.756088e-06,746.0044000000016,0.036504425,140.32104,27.313082,3.597306,3.5039756,3.638945,3.739421,4.4555545,3.8398712,142.95453822806746,9116.031757294399,143.020977482326
COM~unchanged,COMPLEMENT,unchanged,20478,19731.3874,1375.4558,1.589067,0.03643233,0.00024022555,0.9990243,0.00024641995,83102035,20498,86330752,20478.0,83081557.0,20.0,3228697.0,83102035.0,3228717.0,20498.0,86310254.0,83082303.61258627,766.612586277,3227950.387413722,5.2173686,0.000492718,0.03643233,0.016129915,0.00024022555,0.03643233,0.03643233,8.751977e-06,746.6126000000004,0.036459252,140.46846,27.324213,3.5714934,3.480524,3.6120791,3.7100132,4.40803,3.8079224,143.1013626769501,9116.031757294399,143.17122615944868
COM~fewer,COMPLEMENT,fewer,47388,45664.8106,3149.53148,1.553525,0.03634429,0.000554443,0.9989249,0.00057023874,83102035,47439,86330752,47388.0,83054647.0,51.0,3228666.0,83102035.0,3228717.0,47439.0,86283313.0,83056370.18940777,1774.189407767,3226942.810592232,7.915873,0.001139827,0.03634429,0.01608672,0.000554443,0.03634429,0.03634429,2.0150837e-05,1723.189400000003,0.03636341,213.69327,41.51132,4.082704,4.0257344,4.108121,4.169452,4.606587,4.230768,217.68784991358612,9116.031757294399,217.80495862123985
COM~recent,COMPLEMENT,recent,401330,386895.1775,25617.02959,1.4186047,0.036082026,0.004644461,0.99851465,0.0048293644,83102035,401927,86330752,401330.0,82700705.0,597.0,3228120.0,83102035.0,3228717.0,401927.0,85928825.0,82715139.82246877,15031.822468765,3213685.177531235,22.785608,0.009612239,0.036082026,0.015908308,0.004644461,0.036082026,0.036082026,0.00016758157,14434.82250000001,0.035967465,622.009,120.145004,4.388003,4.37135,4.395433,4.4133606,4.541141,4.4312844,633.506116781835,9116.031757294399,633.977128925011
COM~cloudy,COMPLEMENT,cloudy,65221,62870.334,4186.57837,1.437996,0.036018033,0.0007563361,0.9985914,0.00078483036,83102035,65313,86330752,65221.0,83036814.0,92.0,3228625.0,83102035.0,3228717.0,65313.0,86265439.0,83039164.66600876,2442.666008759,3226274.333991241,9.204436,0.001568428,0.036018033,0.015941687,0.0007563361,0.036018033,0.036018033,2.7241736e-05,2350.6659999999974,0.03604155,250.73958,48.483665,3.9710176,3.9285944,3.9899447,4.035616,4.361135,4.081276,255.38402455909414,9116.031757294399,255.5640819833648
COM~few,COMPLEMENT,few,271417,261678.1643,17154.6839,1.3924686,0.03593812,0.0031335088,0.9984256,0.0032660693,83102035,271845,86330752,271417.0,82830618.0,428.0,3228289.0,83102035.0,3228717.0,271845.0,86058907.0,82840356.83571649,10166.83571649,3218550.16428351,18.693409,0.00651084,0.03593812,0.015869562,0.0031335088,0.03593812,0.03593812,0.000112612426,9738.835699999996,0.035881452,511.5449,98.68554,4.246068,4.2263985,4.254843,4.2760186,4.4269433,4.2971888,520.9769668613,9116.031757294399,521.3875717736279
COM~daily,COMPLEMENT,daily,11219,10817.7057,699.67848,1.3494134,0.03571334,0.00012911802,0.9983093,0.00013500272,83102035,11238,86330752,11219.0,83090816.0,19.0,3228698.0,83102035.0,3228717.0,11238.0,86319514.0,83091217.29428454,420.294284544,3228296.705715456,3.7886624,0.000269969,0.03571334,0.015818985,0.00012911802,0.03571334,0.03571334,4.611236e-06,401.29429999999957,0.03576917,104.0082,20.032331,2.731455,2.6380892,2.7731104,2.8736243,3.5900311,2.974113,105.9197809665409,9116.031757294399,106.00943354249186
COM~unreleased,COMPLEMENT,unreleased,5640,5439.6561,342.96751,1.2800661,0.03545515,6.446145e-05,0.99805343,6.786837e-05,83102035,5651,86330752,5640.0,83096395.0,11.0,3228706.0,83102035.0,3228717.0,5651.0,86325101.0,83096595.34392259,211.34392258,3228505.65607742,2.6676977,0.000135728,0.03545515,0.015707662,6.446145e-05,0.03545515,0.03545515,2.2854902e-06,200.34389999999985,0.03552197,73.75402,14.154289,1.9654444,1.8427217,2.0201972,2.1523156,3.0939803,2.2844007,75.09993342207434,9116.031757294399,75.17313349861105
COM~rarer,COMPLEMENT,rarer,5064,4884.2355,307.21191,1.2727908,0.035430636,5.783993e-05,0.9980292,6.093714e-05,83102035,5074,86330752,5064.0,83096971.0,10.0,3228707.0,83102035.0,3228717.0,5074.0,86325678.0,83097150.76447766,189.764477645,3228527.235522355,2.5261378,0.000121867,0.035430636,0.0156971,5.783993e-05,0.035430636,0.035430636,2.0493055e-06,179.76450000000023,0.03549852,69.88731,13.407628,1.8327624,1.704048,1.8901882,2.0287569,3.0163953,2.1672907,71.16178749862878,9116.031757294399,71.2320152740325
COM~populous,COMPLEMENT,populous,32392,31244.0908,1953.53263,1.2772017,0.03537929,0.00036934434,0.9979666,0.00038978588,83102035,32458,86330752,32392.0,83069643.0,66.0,3228651.0,83102035.0,3228717.0,32458.0,86298294.0,83070790.90922652,1213.909226529,3227503.09077347,6.378061,0.000779267,0.03537929,0.015669873,0.00036934434,0.03537929,0.03537929,1.306714e-05,1147.9091999999982,0.035438046,176.75998,33.88081,3.293381,3.2432778,3.3157344,3.3696735,3.7541199,3.4235988,179.97777640586628,9116.031757294399,180.16103907338012
NEG~concerned,NEGATED,concerned,18472,9507.2862,6966.9038,0.30592304,0.035341833,0.0028865838,0.07260807,0.0057255984,3226213,254407,86330752,18472.0,3207741.0,235935.0,82868604.0,3226213.0,83104539.0,254407.0,86076345.0,3216705.713758696,244899.713758696,82859639.28624131,65.95982,0.010614201,0.035341833,0.28845736,0.0028865838,0.035341833,0.035341833,0.00010201716,8964.7138,0.48531365,97.50531,94.682175,0.95269024,0.94959205,0.95407254,0.9574079,0.9811807,0.9607425,135.91173606425605,1796.1661949830811,504.3877476703811
COM~holistic,COMPLEMENT,holistic,8011,7728.7203,473.45519,1.226,0.03516078,9.082459e-05,0.99775815,9.639956e-05,83102035,8029,86330752,8011.0,83094024.0,18.0,3228699.0,83102035.0,3228717.0,8029.0,86322723.0,83094306.27965924,300.279659246,3228416.720340754,3.153815,0.000192781,0.03516078,0.015579139,9.082459e-05,0.03516078,0.03516078,3.1934635e-06,282.27970000000005,0.03523651,87.91314,16.801182,2.274053,2.1781023,2.3168616,2.4201584,3.1563997,2.5234294,89.50418984606252,9116.031757294399,89.60468737739114
