key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt
COM~own,COMPLEMENT,own,4118,2080.5,5292.21589,1.9768078,0.48998716,0.001283998,0.9896659,0.0012975469,3173681,4161,6347362,4118.0,3169563.0,43.0,3173638.0,3173681.0,3173681.0,4161.0,6343201.0,3171600.5,2080.5,3171600.5,31.750784,0.002591696,0.29651862,0.001283998,0.48998716,0.48998716,0.24563558,2037.5,0.49477902,5.504856,5.4574075,5.526194,5.578112,5.983363,5.6435933,64.17164482853778,1781.4828093473145,64.50581369148055
NEG~shabby,NEGATED,shabby,5529,2806.5,6913.2687,1.8165749,0.48546404,0.0017156734,0.98503476,0.0017421411,3173681,5613,6347362,5529.0,3168152.0,84.0,3173597.0,3173681.0,3173681.0,5613.0,6341749.0,3170874.5,2806.5,3170874.5,36.61378,0.003478131,0.29448155,0.0017156734,0.48546404,0.48546404,0.24358986,2722.5,0.4924037,5.243358,5.206734,5.2597923,5.2996864,5.6065707,5.349815,74.35724578008521,1781.4828093473145,74.91995728776145
COM~first,COMPLEMENT,first,6677,3399.0,8216.05489,1.7409357,0.48271763,0.00206574,0.9822006,0.002103866,3173681,6798,6347362,6677.0,3167004.0,121.0,3173560.0,3173681.0,3173681.0,6798.0,6340564.0,3170282.0,3399.0,3170282.0,40.11606,0.004198739,0.2932302,0.00206574,0.48271763,0.48271763,0.24239169,3278.0,0.49093905,5.1119165,5.0803804,5.126054,5.1603365,5.422362,5.2033424,81.7129120763665,1781.4828093473145,82.44998483929515
COM~broader,COMPLEMENT,broader,848,432.0,1038.51805,1.7112818,0.48154703,0.00026215616,0.9814815,0.0002671976,3173681,864,6347362,848.0,3172833.0,16.0,3173665.0,3173681.0,3173681.0,864.0,6346498.0,3173249.0,432.0,3173249.0,14.285499,0.00053425,0.2929121,0.00026215616,0.48154703,0.48154703,0.2409046,416.0,0.49056605,4.0640597,3.9962652,4.0946517,4.169366,4.76722,4.264174,29.120439557122072,1781.4828093473145,29.393876913398138
COM~least,COMPLEMENT,least,3471,1769.5,4235.75176,1.7052926,0.48105374,0.0010722565,0.98078555,0.0010936827,3173681,3539,6347362,3471.0,3170210.0,68.0,3173613.0,3173681.0,3173681.0,3539.0,6343823.0,3171911.5,1769.5,3171911.5,28.880495,0.002184929,0.29260406,0.0010722565,0.48105374,0.48105374,0.241063,1701.5,0.49020454,4.7927976,4.7527447,4.810779,4.8544555,5.1916366,4.909386,58.915193286621744,1781.4828093473145,59.48949487094339
COM~unchanged,COMPLEMENT,unchanged,874,445.5,1067.01998,1.6988391,0.48098785,0.00027003343,0.9809203,0.00027539,3173681,891,6347362,874.0,3172807.0,17.0,3173664.0,3173681.0,3173681.0,891.0,6346471.0,3173235.5,445.5,3173235.5,14.494228,0.000550625,0.29266372,0.00027003343,0.48098785,0.48098785,0.24062893,428.5,0.4902746,4.061205,3.9946728,4.0912194,4.1645017,4.749772,4.257449,29.563490998188964,1781.4828093473145,29.8496231131986
COM~fewer,COMPLEMENT,fewer,1549,797.0,1800.33164,1.5323861,0.47188765,0.00047389767,0.97176915,0.00048807677,3173681,1594,6347362,1549.0,3172132.0,45.0,3173636.0,3173681.0,3173681.0,1594.0,6345768.0,3172884.0,797.0,3172884.0,19.106983,0.000975664,0.28859308,0.00047389767,0.47188765,0.47188765,0.23618077,752.0,0.4854745,4.0360765,3.9885361,4.0574427,4.1093974,4.513476,4.174862,39.35733730830886,1781.4828093473145,39.92492955535426
COM~cloudy,COMPLEMENT,cloudy,2957,1524.0,3408.3928,1.509896,0.47037023,0.00090305234,0.97014433,0.00093172566,3173681,3048,6347362,2957.0,3170724.0,91.0,3173590.0,3173681.0,3173681.0,3048.0,6344314.0,3172157.0,1524.0,3172157.0,26.35242,0.001861663,0.28786635,0.00090305234,0.47037023,0.47037023,0.23563664,1433.0,0.4846128,4.246166,4.2102613,4.2622705,4.301345,4.601092,4.350408,54.378304497290095,1781.4828093473145,55.20869496736904
COM~few,COMPLEMENT,few,11394,5877.5,13089.46646,1.5000995,0.47016037,0.0034764048,0.96928966,0.0035901528,3173681,11755,6347362,11394.0,3162287.0,361.0,3173320.0,3173681.0,3173681.0,11755.0,6335607.0,3167803.5,5877.5,3167803.5,51.68036,0.007153809,0.28748357,0.0034764048,0.47016037,0.47016037,0.23681839,5516.5,0.48415834,4.57564,4.5559726,4.5844374,4.605721,4.7660875,4.6323214,106.74268124794318,1781.4828093473145,108.42047777057617
COM~recent,COMPLEMENT,recent,17047,8813.0,19383.3718,1.470867,0.46845165,0.0051889275,0.9671508,0.005371365,3173681,17626,6347362,17047.0,3156634.0,579.0,3173102.0,3173681.0,3173681.0,17626.0,6329736.0,3164868.0,8813.0,3164868.0,63.06478,0.010683397,0.28652418,0.0051889275,0.46845165,0.46845165,0.23682028,8234.0,0.48301753,4.5574527,4.541605,4.564537,4.5816646,4.710185,4.603047,130.56416047292612,1781.4828093473145,132.7629466379833
NEG~sure,NEGATED,sure,128062,67029.0,139261.07184,1.3465905,0.46509606,0.03846196,0.9552731,0.040351253,3173681,134058,6347362,128062.0,3045619.0,5996.0,3167685.0,3173681.0,3173681.0,134058.0,6213304.0,3106652.0,67029.0,3106652.0,170.55112,0.077431746,0.28115755,0.03846196,0.46509606,0.46509606,0.251779,61033.0,0.47658947,4.3137555,4.308546,4.31608,4.32169,4.3633275,4.328674,357.8575135441479,1781.4828093473145,366.1393177466741
NEG~dissimilar,NEGATED,dissimilar,2511,1304.5,2782.26382,1.4068273,0.46262786,0.00076031586,0.9624377,0.00079119485,3173681,2609,6347362,2511.0,3171170.0,98.0,3173583.0,3173681.0,3173681.0,2609.0,6344753.0,3172376.5,1304.5,3172376.5,24.07709,0.00158109,0.28440264,0.00076031586,0.46262786,0.46262786,0.23169409,1206.5,0.48048586,3.925709,3.8906627,3.9414234,3.9795406,4.2713866,4.027377,50.1098792654702,1781.4828093473145,51.07837115648854
COM~populous,COMPLEMENT,populous,1345,700.5,1472.135,1.3770117,0.46013013,0.00040615298,0.9600285,0.0004237981,3173681,1401,6347362,1345.0,3172336.0,56.0,3173625.0,3173681.0,3173681.0,1401.0,6345961.0,3172980.5,700.5,3172980.5,17.573643,0.000847222,0.28331414,0.00040615298,0.46013013,0.46013013,0.23026814,644.5,0.47918215,3.609114,3.5649416,3.6289482,3.677132,4.049623,3.7377496,36.6742416417845,1781.4828093473145,37.429934544425805
COM~ongoing,COMPLEMENT,ongoing,531,280.0,548.17577,1.25575,0.44825384,0.00015817596,0.9482143,0.0001673136,3173681,560,6347362,531.0,3173150.0,29.0,3173652.0,3173681.0,3173681.0,560.0,6346802.0,3173401.0,280.0,3173401.0,10.892472,0.000334568,0.2779365,0.00015817596,0.44825384,0.44825384,0.224206,251.0,0.47269303,2.8690786,2.8113444,2.895043,2.9582264,3.4523847,3.0379388,23.043437243605826,1781.4828093473145,23.664319132398465
COM~endless,COMPLEMENT,endless,1115,590.0,1132.79448,1.231372,0.44499797,0.00033084612,0.94491524,0.00035132706,3173681,1180,6347362,1115.0,3172566.0,65.0,3173616.0,3173681.0,3173681.0,1180.0,6346182.0,3173091.0,590.0,3173091.0,15.722509,0.000702393,0.27642286,0.00033084612,0.44499797,0.44499797,0.22266442,525.0,0.47085202,3.1778378,3.1356134,3.1967843,3.242777,3.59673,3.3005705,33.391615714128,1781.4828093473145,34.351128074635334
COM~senior,COMPLEMENT,senior,1114,589.5,1131.52122,1.2309823,0.44495118,0.000330531,0.9448685,0.00035101196,3173681,1179,6347362,1114.0,3172567.0,65.0,3173616.0,3173681.0,3173681.0,1179.0,6346183.0,3173091.5,589.5,3173091.5,15.714584,0.000701763,0.27640137,0.000330531,0.44495118,0.44495118,0.22264086,524.5,0.47082585,3.176512,3.1342854,3.1954594,3.2414541,3.5954206,3.29925,33.37663853655727,1781.4828093473145,34.336569426778794
