12396	NEGATIVE	more_important
11087	NEGATIVE	too_late
5200	NEGATIVE	too_early
3471	NEGATIVE	as_good
2967	NEGATIVE	quite_sure
2636	NEGATIVE	so_easy
2365	NEGATIVE	too_old
1895	NEGATIVE	more_frustrating
1572	NEGATIVE	very_good
1521	NEGATIVE	inherently_wrong
1438	NEGATIVE	more_exciting
1326	NEGATIVE	as_bad
1293	NEGATIVE	too_pleased
1291	NEGATIVE	more_evident
1259	NEGATIVE	more_satisfying
1185	NEGATIVE	too_happy
1089	NEGATIVE	as_simple
1083	NEGATIVE	more_beautiful
1062	NEGATIVE	more_true
1045	NEGATIVE	as_important
1036	NEGATIVE	more_powerful
994	NEGATIVE	too_young
975	NEGATIVE	more_fun
951	NEGATIVE	more_apparent
941	NEGATIVE	more_dangerous
912	NEGATIVE	really_sure
889	NEGATIVE	as_easy
873	NEGATIVE	even_close
830	NEGATIVE	so_happy
804	NEGATIVE	more_rewarding
798	NEGATIVE	more_popular
797	NEGATIVE	too_big
781	NEGATIVE	too_serious
775	NEGATIVE	more_difficult
763	NEGATIVE	more_annoying
745	NEGATIVE	too_much
738	NEGATIVE	too_small
729	NEGATIVE	too_busy
721	NEGATIVE	more_valuable
683	NEGATIVE	so_simple
677	NEGATIVE	too_careful
654	NEGATIVE	really_new
647	NEGATIVE	more_serious
614	NEGATIVE	more_different
590	NEGATIVE	more_critical
576	NEGATIVE	as_big
554	NEGATIVE	more_effective
539	NEGATIVE	too_sure
532	NEGATIVE	so_important
530	NEGATIVE	too_fancy
529	NEGATIVE	really_wrong
519	NEGATIVE	too_good
513	NEGATIVE	more_relevant
485	NEGATIVE	more_proud
480	NEGATIVE	too_crazy
478	NEGATIVE	that_simple
460	NEGATIVE	too_bad
460	NEGATIVE	as_strong
460	NEGATIVE	more_clear
457	NEGATIVE	that_easy
453	NEGATIVE	too_special
451	NEGATIVE	much_more
448	NEGATIVE	more_excited
448	NEGATIVE	that_good
445	NEGATIVE	more_obvious
443	NEGATIVE	as_effective
439	NEGATIVE	as_popular
437	NEGATIVE	too_cold
433	NEGATIVE	more_precious
432	NEGATIVE	so_good
431	NEGATIVE	too_exciting
427	NEGATIVE	quite_clear
425	NEGATIVE	too_difficult
421	NEGATIVE	too_hard
412	NEGATIVE	more_significant
407	NEGATIVE	particularly_new
405	NEGATIVE	more_urgent
397	NEGATIVE	more_vital
392	NEGATIVE	particularly_good
390	NEGATIVE	so_close
386	NEGATIVE	more_complicated
384	NEGATIVE	quite_right
382	NEGATIVE	any_better
372	NEGATIVE	more_relaxing
368	NEGATIVE	ever_easy
366	NEGATIVE	entirely_sure
365	NEGATIVE	really_special
362	NEGATIVE	so_bad
340	NEGATIVE	quite_able
335	NEGATIVE	more_american
332	NEGATIVE	more_likely
331	NEGATIVE	more_crucial
329	NEGATIVE	entirely_clear
327	NEGATIVE	more_interesting
327	NEGATIVE	particularly_special
325	NEGATIVE	too_hot
324	NEGATIVE	more_essential
324	NEGATIVE	really_able
324	NEGATIVE	much_better
321	NEGATIVE	as_powerful
321	NEGATIVE	more_attractive
320	NEGATIVE	so_excited
317	NEGATIVE	as_great
317	NEGATIVE	as_successful
311	NEGATIVE	more_romantic
311	NEGATIVE	really_interested
308	NEGATIVE	more_impressive
303	NEGATIVE	more_comforting
301	NEGATIVE	really_good
301	NEGATIVE	more_painful
301	NEGATIVE	more_challenging
300	NEGATIVE	ever_good
299	NEGATIVE	so_fun
292	NEGATIVE	more_enjoyable
288	NEGATIVE	that_great
285	NEGATIVE	so_great
281	NEGATIVE	more_special
279	NEGATIVE	too_high
277	NEGATIVE	more_appropriate
272	NEGATIVE	less_important
268	NEGATIVE	too_complicated
263	NEGATIVE	as_close
262	NEGATIVE	as_high
260	NEGATIVE	as_exciting
258	NEGATIVE	more_natural
257	NEGATIVE	more_gratifying
252	NEGATIVE	more_certain
248	NEGATIVE	so_scared
246	NEGATIVE	as_beautiful
246	NEGATIVE	more_convenient
245	NEGATIVE	so_high
245	NEGATIVE	more_embarrassing
238	NEGATIVE	really_happy
237	NEGATIVE	more_boring
235	NEGATIVE	as_large
232	NEGATIVE	as_interesting
231	NEGATIVE	more_complex
231	NEGATIVE	more_terrifying
228	NEGATIVE	really_bad
227	NEGATIVE	particularly_interested
226	NEGATIVE	as_satisfying
225	NEGATIVE	more_refreshing
225	NEGATIVE	particularly_interesting
224	NEGATIVE	mutually_exclusive
224	NEGATIVE	more_disappointing
224	NEGATIVE	more_wrong
222	NEGATIVE	too_safe
220	NEGATIVE	more_affordable
219	NEGATIVE	so_much
219	NEGATIVE	remotely_close
216	NEGATIVE	so_proud
214	NEGATIVE	more_comfortable
213	NEGATIVE	necessarily_wrong
212	NEGATIVE	physically_wrong
212	NEGATIVE	more_necessary
212	NEGATIVE	particularly_wrong
210	NEGATIVE	too_heavy
209	NEGATIVE	fully_satisfied
209	NEGATIVE	too_keen
208	NEGATIVE	more_surprised
207	NEGATIVE	ever_perfect
207	NEGATIVE	more_accessible
207	NEGATIVE	ever_simple
205	NEGATIVE	that_bad
205	NEGATIVE	too_surprising
203	NEGATIVE	as_fun
202	NEGATIVE	more_frightening
198	NEGATIVE	more_real
195	NEGATIVE	really_alone
194	NEGATIVE	much_good
194	NEGATIVE	really_clear
193	NEGATIVE	too_low
193	NEGATIVE	more_irritating
191	NEGATIVE	intrinsically_wrong
191	NEGATIVE	so_blind
190	NEGATIVE	as_cool
190	NEGATIVE	more_appealing
188	NEGATIVE	truly_alone
188	NEGATIVE	more_damaging
187	NEGATIVE	too_major
186	NEGATIVE	more_expensive
185	NEGATIVE	more_thrilling
184	NEGATIVE	more_wonderful
183	NEGATIVE	as_happy
183	NEGATIVE	as_funny
180	NEGATIVE	more_simple
179	NEGATIVE	so_glad
178	NEGATIVE	very_successful
176	NEGATIVE	more_common
174	NEGATIVE	quite_enough
174	NEGATIVE	as_dramatic
173	NEGATIVE	more_stressful
173	NEGATIVE	particularly_unusual
173	NEGATIVE	really_close
172	NEGATIVE	more_dramatic
170	NEGATIVE	so_sure
170	NEGATIVE	more_perfect
170	NEGATIVE	too_little
169	NEGATIVE	seriously_wrong
168	NEGATIVE	particularly_surprising
167	NEGATIVE	fundamentally_wrong
166	NEGATIVE	more_depressing
166	NEGATIVE	more_sinister
165	NEGATIVE	long_enough
164	NEGATIVE	so_strong
164	NEGATIVE	immediately_available
162	NEGATIVE	very_interested
162	NEGATIVE	as_smart
161	NEGATIVE	very_interesting
160	NEGATIVE	more_inspiring
160	NEGATIVE	even_aware
159	NEGATIVE	quite_certain
159	NEGATIVE	so_popular
159	NEGATIVE	too_bright
158	NEGATIVE	more_intense
158	NEGATIVE	more_successful
158	NEGATIVE	really_worried
155	NEGATIVE	more_compelling
154	NEGATIVE	more_memorable
152	NEGATIVE	so_clear
152	NEGATIVE	very_popular
151	NEGATIVE	too_extreme
151	NEGATIVE	very_happy
151	NEGATIVE	as_impressive
150	NEGATIVE	quite_satisfied
149	NEGATIVE	really_worth
148	NEGATIVE	inherently_bad
148	NEGATIVE	exactly_sure
148	NEGATIVE	truly_free
147	NEGATIVE	so_difficult
147	NEGATIVE	too_fond
147	NEGATIVE	ever_enough
147	NEGATIVE	very_clear
146	NEGATIVE	as_clear
146	NEGATIVE	not_funny
146	NEGATIVE	much_interested
145	NEGATIVE	as_sweet
144	NEGATIVE	more_timely
144	NEGATIVE	more_exhilarating
144	NEGATIVE	as_serious
143	NEGATIVE	more_fundamental
143	NEGATIVE	completely_satisfied
143	NEGATIVE	more_aware
143	NEGATIVE	ever_certain
141	NEGATIVE	too_thin
140	NEGATIVE	as_famous
140	NEGATIVE	more_prevalent
139	NEGATIVE	really_free
139	NEGATIVE	more_famous
138	NEGATIVE	particularly_close
138	NEGATIVE	truly_happy
137	NEGATIVE	more_personal
137	NEGATIVE	more_devastating
137	NEGATIVE	so_exciting
137	NEGATIVE	really_satisfied
137	NEGATIVE	more_tragic
136	NEGATIVE	ever_able
136	NEGATIVE	more_apt
136	NEGATIVE	more_confident
136	NEGATIVE	so_beautiful
134	NEGATIVE	too_rich
133	NEGATIVE	more_alive
133	NEGATIVE	completely_sure
133	NEGATIVE	more_useful
132	NEGATIVE	particularly_memorable
132	NEGATIVE	too_thrilled
132	NEGATIVE	more_entertaining
132	NEGATIVE	more_vulnerable
131	NEGATIVE	as_straightforward
131	NEGATIVE	too_impressed
130	NEGATIVE	more_substantial
130	NEGATIVE	too_short
130	NEGATIVE	as_dangerous
129	NEGATIVE	too_strong
129	NEGATIVE	more_delicious
129	NEGATIVE	very_close
129	NEGATIVE	quite_ready
128	NEGATIVE	more_amazing
127	NEGATIVE	more_disappointed
127	NEGATIVE	more_accurate
127	NEGATIVE	more_magical
126	NEGATIVE	so_powerful
126	NEGATIVE	as_much
125	NEGATIVE	most_intelligent
125	NEGATIVE	quite_good
125	NEGATIVE	too_great
123	NEGATIVE	too_concerned
122	NEGATIVE	more_grateful
122	NEGATIVE	readily_available
122	NEGATIVE	as_scary
121	NEGATIVE	too_easy
120	NEGATIVE	too_long
120	NEGATIVE	politically_correct
120	NEGATIVE	so_nervous
119	NEGATIVE	particularly_difficult
118	NEGATIVE	more_heartbreaking
118	NEGATIVE	too_large
118	NEGATIVE	really_exciting
117	NEGATIVE	more_prominent
117	NEGATIVE	too_deep
116	NEGATIVE	as_difficult
115	NEGATIVE	too_tight
114	NEGATIVE	currently_available
114	NEGATIVE	so_busy
114	NEGATIVE	really_important
114	NEGATIVE	more_ready
114	NEGATIVE	particularly_exciting
114	NEGATIVE	that_important
113	NEGATIVE	too_many
113	NEGATIVE	more_sacred
113	NEGATIVE	that_big
113	NEGATIVE	more_disheartening
112	NEGATIVE	more_basic
112	NEGATIVE	so_sweet
112	NEGATIVE	more_optimistic
112	NEGATIVE	too_spectacular
111	NEGATIVE	really_interesting
111	NEGATIVE	particularly_fond
110	NEGATIVE	as_special
109	NEGATIVE	all_wrong
109	NEGATIVE	statistically_significant
109	NEGATIVE	more_motivating
109	NEGATIVE	more_specific
109	NEGATIVE	absolutely_certain
108	NEGATIVE	very_high
108	NEGATIVE	particularly_remarkable
108	NEGATIVE	even_worse
108	NEGATIVE	more_discouraging
108	NEGATIVE	so_obvious
107	NEGATIVE	very_strong
107	NEGATIVE	more_pleasing
107	NEGATIVE	much_new
107	NEGATIVE	as_nice
106	NEGATIVE	too_drastic
106	NEGATIVE	as_frustrating
106	NEGATIVE	too_complex
106	NEGATIVE	all_bad
106	NEGATIVE	really_serious
106	NEGATIVE	more_deserving
106	NEGATIVE	more_absurd
105	NEGATIVE	as_memorable
105	NEGATIVE	so_satisfying
105	NEGATIVE	so_hard
104	NEGATIVE	as_valuable
104	NEGATIVE	too_expensive
104	NEGATIVE	so_dramatic
104	NEGATIVE	as_significant
104	NEGATIVE	very_important
104	NEGATIVE	more_profound
104	NEGATIVE	more_meaningful
103	NEGATIVE	that_much
103	NEGATIVE	damn_good
103	NEGATIVE	technically_wrong
103	NEGATIVE	more_sophisticated
103	NEGATIVE	more_profitable
103	NEGATIVE	ever_likely
102	NEGATIVE	ever_wrong
102	NEGATIVE	entirely_comfortable
102	NEGATIVE	as_perfect
102	NEGATIVE	really_comfortable
102	NEGATIVE	less_true
101	NEGATIVE	particularly_unique
101	NEGATIVE	more_competitive
101	NEGATIVE	more_aggravating
101	NEGATIVE	very_comfortable
100	NEGATIVE	very_easy
99	NEGATIVE	more_infuriating
99	NEGATIVE	more_secure
99	NEGATIVE	too_loose
99	NEGATIVE	so_wrong
99	NEGATIVE	more_central
98	NEGATIVE	more_awkward
98	NEGATIVE	as_intense
98	NEGATIVE	so_impressed
98	NEGATIVE	particularly_easy
97	NEGATIVE	more_happy
97	NEGATIVE	more_easy
97	NEGATIVE	so_many
97	NEGATIVE	very_exciting
97	NEGATIVE	too_strenuous
97	NEGATIVE	morally_wrong
96	NEGATIVE	too_proud
96	NEGATIVE	too_close
96	NEGATIVE	so_low
96	NEGATIVE	completely_free
96	NEGATIVE	too_sweet
96	NEGATIVE	really_ready
96	NEGATIVE	completely_happy
96	NEGATIVE	so_dangerous
95	NEGATIVE	too_dramatic
95	NEGATIVE	more_frustrated
95	NEGATIVE	more_spectacular
95	NEGATIVE	too_unusual
95	NEGATIVE	more_delightful
94	NEGATIVE	too_soft
94	NEGATIVE	too_excited
94	NEGATIVE	more_sure
94	NEGATIVE	more_harmful
94	NEGATIVE	really_different
94	NEGATIVE	so_angry
94	NEGATIVE	all_good
94	NEGATIVE	more_pleasant
94	NEGATIVE	very_likely
94	NEGATIVE	more_fascinating
93	NEGATIVE	more_surprising
93	NEGATIVE	more_destructive
93	NEGATIVE	very_big
93	NEGATIVE	particularly_impressive
93	NEGATIVE	more_iconic
93	NEGATIVE	so_convenient
93	NEGATIVE	more_efficient
92	NEGATIVE	particularly_original
92	NEGATIVE	more_pleased
92	NEGATIVE	much_different
92	NEGATIVE	too_loud
92	NEGATIVE	so_grateful
92	NEGATIVE	more_fitting
92	NEGATIVE	too_challenging
92	NEGATIVE	particularly_bad
92	NEGATIVE	as_comfortable
91	NEGATIVE	more_convincing
91	NEGATIVE	more_visible
91	NEGATIVE	medically_necessary
91	NEGATIVE	so_large
90	NEGATIVE	so_special
90	NEGATIVE	very_special
90	NEGATIVE	more_poignant
90	NEGATIVE	more_productive
90	NEGATIVE	very_effective
89	NEGATIVE	more_helpful
89	NEGATIVE	actually_wrong
89	NEGATIVE	politically_active
89	NEGATIVE	more_ridiculous
88	NEGATIVE	too_shabby
88	NEGATIVE	more_soothing
88	NEGATIVE	any_worse
87	NEGATIVE	completely_safe
87	NEGATIVE	less_impressive
87	NEGATIVE	more_classic
87	NEGATIVE	really_surprising
87	NEGATIVE	more_pathetic
86	NEGATIVE	so_disappointed
86	NEGATIVE	more_controversial
86	NEGATIVE	as_sexy
86	NEGATIVE	more_promising
86	NEGATIVE	as_severe
86	NEGATIVE	more_threatening
86	NEGATIVE	so_full
86	NEGATIVE	as_efficient
86	NEGATIVE	too_slow
86	NEGATIVE	so_big
86	NEGATIVE	too_flashy
85	NEGATIVE	more_uncomfortable
85	NEGATIVE	really_big
85	NEGATIVE	too_shy
85	NEGATIVE	particularly_noteworthy
84	NEGATIVE	truly_safe
84	NEGATIVE	actually_true
83	NEGATIVE	particularly_effective
83	NEGATIVE	just_right
83	NEGATIVE	fully_able
83	NEGATIVE	really_true
83	NEGATIVE	so_serious
83	NEGATIVE	so_bold
83	NEGATIVE	more_remarkable
82	NEGATIVE	as_hot
82	NEGATIVE	even_light
82	NEGATIVE	very_serious
82	NEGATIVE	as_excited
82	NEGATIVE	so_true
82	NEGATIVE	terribly_wrong
82	NEGATIVE	more_intimate
81	NEGATIVE	not_enough
81	NEGATIVE	more_daunting
81	NEGATIVE	as_painful
81	NEGATIVE	more_disturbing
81	NEGATIVE	more_disgusting
81	NEGATIVE	entirely_new
81	NEGATIVE	so_cold
80	NEGATIVE	too_worried
80	NEGATIVE	too_cautious
80	NEGATIVE	even_worth
80	NEGATIVE	inherently_good
80	NEGATIVE	particularly_successful
79	NEGATIVE	particularly_compelling
79	NEGATIVE	more_offensive
79	NEGATIVE	more_hopeful
79	NEGATIVE	more_practical
78	NEGATIVE	more_welcome
78	NEGATIVE	quite_happy
78	NEGATIVE	terribly_exciting
78	NEGATIVE	seriously_hurt
78	NEGATIVE	very_large
77	NEGATIVE	more_severe
77	NEGATIVE	more_influential
77	NEGATIVE	more_impressed
77	NEGATIVE	completely_comfortable
77	NEGATIVE	so_quick
77	NEGATIVE	more_terrible
76	NEGATIVE	too_tired
76	NEGATIVE	as_cheap
76	NEGATIVE	as_compelling
76	NEGATIVE	as_young
76	NEGATIVE	seriously_ill
