hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent,label,status
nyt_eng_19960525_0460_15:4,neg-ext-subj,quite_sure,quite,sure,No one is quite sure why George Bush tapped Dan Quayle .,nyt_eng_19960525_0460_15,4,nyt_eng_199605,"It was considered precedent-busting in 1992 when Arkansas Gov. Bill Clinton chose Tennessee Sen. Al Gore , considering the proximity of their home states .",Ticket-balancing often means selecting a vice president whose political background is different from the presidential candidate 's .,nyt_eng_19960525_0460_15:4_discard,discard
nyt_eng_19960524_0576_15:4,neg-ext-subj,quite_sure,quite,sure,No one is quite sure why George Bush tapped Dan Quayle .,nyt_eng_19960524_0576_15,4,nyt_eng_199605,"It was considered precedent-busting in 1992 when Arkansas Gov. Bill Clinton chose Tennessee Sen. Al Gore , considering the proximity of their home states .",Ticket-balancing often means selecting a vice president whose political background is different from the presidential candidate 's .,nyt_eng_19960524_0576_15:4_discard,discard
nyt_eng_19960524_0575_15:4,neg-ext-subj,quite_sure,quite,sure,No one is quite sure why George Bush tapped Dan Quayle .,nyt_eng_19960524_0575_15,4,nyt_eng_199605,"It was considered precedent-busting in 1992 when Arkansas Gov. Bill Clinton chose Tennessee Sen. Al Gore , considering the proximity of their home states .",Ticket-balancing often means selecting a vice president whose political background is different from the presidential candidate 's .,nyt_eng_19960524_0575_15:4_discard,discard
nyt_eng_19960519_0271_6:5,neg-ext-subj,clearly_accountable,clearly,accountable,"Because no one was clearly accountable for running the agency , the office , through incompetent bookkeeping and obsessive secrecy , lost track of enough money to run a small country before the director of central intelligence and secretary of defense realized there was a problem .",nyt_eng_19960519_0271_6,5,nyt_eng_199605,"The latest example is $ 4 billion that was lost and then found by the National Reconnaissance Office , a Pentagon agency that operates spy satellites .","Arlen Specter and Bob Kerrey , the chairman and vice chairman of the Senate Intelligence Committee , have proposed a reasonable remedy .",nyt_eng_19960519_0271_6:5_discard,discard
nyt_eng_19960518_0288_29:48,neg-ext-subj,sufficiently_patriotic,sufficiently,patriotic,"Davis , too , complained about Dole 's campaign tactics ; Dole , his opponent argued in late October , was  -LBQ-  trying to scare the daylights out of the 6th District voters  -RDQ-  with  -LBQ-  the same old pitch that no one but his gang is sufficiently patriotic to stave off Communism .  -RDQ-",nyt_eng_19960518_0288_29,48,nyt_eng_199605,"Dole beat Sebelius and went on to face William A. Davis , a self-described  -LBQ-  dirt farmer ,  -RDQ-  in the general election .","But Davis ' complaints apparently had little impact on the Republican electorate , and Dole defeated him handily in November .",nyt_eng_19960518_0288_29:48_discard,discard
nyt_eng_19960508_1433_39:6,neg-ext-subj,as_movie-mad,as,movie-mad,"Possibly no one here is as movie-mad as the author of 12 screenplay pages published in Variety on Thursday , supposedly as part of a paid ad pitching the entire script .",nyt_eng_19960508_1433_39,6,nyt_eng_199605,The trademark Cannes prop  -COL-  an umbrella decorated with autographs of movie stars .,"The script is about Rita and Tom , who are first seen behaving with wild hedonism in a disco , then in bed .",nyt_eng_19960508_1433_39:6_discard,discard
nyt_eng_19990125_0037_10:8,neg-ext-subj,exactly_shocked,exactly,shocked,"No one , after all , was exactly shocked last session when then-Lt . Gov. Bob Bullock , a Democrat who prided himself on his bipartisan approach to lawmaking , appointed more Democratic chairs , even though the Senate had a Republican majority then .",nyt_eng_19990125_0037_10,8,nyt_eng_199901,This type of political math does n't require a computer .,"Perry vows that the Senate 's work will still be conducted in a bipartisan manner , and it probably will be _ mostly , anyway _ for several reasons  -COL-",nyt_eng_19990125_0037_10:8_discard,discard
nyt_eng_19990108_0235_17:9,neg-ext-subj,really_sure,really,sure,So who 's ahead ? No one is really sure .,nyt_eng_19990108_0235_17,9,nyt_eng_199901,"They sense that no real harm has been done to Netscape Communications Corp. , whose browsers are still widely in use and which is slated to gain traction through a pending merger with America Online Inc. , a leading gateway to the Internet .","-LBQ-  The Justice Department has presented no critical mass of evidence against Microsoft ,  -RDQ-  says William Neukom , Microsoft 's senior vice president of law and corporate affairs .",nyt_eng_19990108_0235_17:9_discard,discard
nyt_eng_19980918_0139_40:18,neg-ext-subj,as_outstanding,as,outstanding,"No one else assumes a character as fully and selflessly , and no one else has been as outstanding in such remarkably different roles .",nyt_eng_19980918_0139_40,18,nyt_eng_199809,reaffirms her place in America 's film acting corps  -COL-  She 's peerless .,"Think of  -LBQ-  Sophie 's Choice ,  -RDQ-   -LBQ-  Ironweed ,  -RDQ-   -LBQ-  Death Becomes Her .  -RDQ-",nyt_eng_19980918_0139_40:18_discard,discard
nyt_eng_19960307_0293_13:4,neg-ext-subj,ever_certain,ever,certain,"No one is ever certain , Jones says .",nyt_eng_19960307_0293_13,4,nyt_eng_199603,To what degree are we certain he will not re-offend ?  -RDQ-,The pedophile who thinks he 's beyond risk is the one most vulnerable to offending again .,nyt_eng_19960307_0293_13:4_discard,discard
nyt_eng_19960303_0042_21:5,neg-ext-subj,too_surprised,too,surprised,"So no one was too surprised when Diana 's spokeswoman , Jane Atkinson , announced last Wednesday _ following an afternoon meeting of the principals at St. James 's Palace _ that  -LBQ-  the Princess of Wales has agreed to Prince Charles 's request for a divorce .  -RDQ-",nyt_eng_19960303_0042_21,5,nyt_eng_199603,"Within weeks , Queen Elizabeth responded by urging the couple to put the marriage out of its misery .","No one , that is , but the queen herself , whose spokesman described her as  -LBQ-  most interested  -RDQ-  in the announcement .",nyt_eng_19960303_0042_21:5_discard,discard
nyt_eng_19941113_0098_11:22,neg-ext-subj,quite_sure,quite,sure,"Two years after Baltimore awarded the private company a $ 135 million contract to manage the schools , no one is quite sure of the experiment 's precise finances or educational results .",nyt_eng_19941113_0098_11,22,nyt_eng_199411,Few people do .,The experiment is being watched closely around the country as communities see themselves spending more and more on education but find that it often produces mediocre results .,nyt_eng_19941113_0098_11:22_discard,discard
nyt_eng_19970329_0074_44:31,neg-ext-subj,that_naive,that,naive,"Does that mean it is bound to spill over into the social sector , to make the courts a place you go to protect free-speech rights ? No one 's that naive .",nyt_eng_19970329_0074_44,31,nyt_eng_199703,"-LBQ-  If a real legal tradition is going to start somewhere , it 's in the commercial sector .",But it 's a start .  -RDQ-,nyt_eng_19970329_0074_44:31_discard,discard
nyt_eng_19970318_0209_36:11,neg-ext-subj,really_interested,really,interested,"Meanwhile , in the United States , no one was really interested in HDTV .",nyt_eng_19970318_0209_36,11,nyt_eng_199703,"Nine European countries quickly banded together and raised more than $ 1 billion in government and industry funding to develop their own kind of HDTV , thus defending themselves against a Japanese invasion .",Most TV manufacturers had already given up trying to compete with Sony and Matsushita .,nyt_eng_19970318_0209_36:11_discard,discard
nyt_eng_19970318_0155_12:4,neg-ext-subj,really_sure,really,sure,"No one was really sure whether or not enemy aircraft could make it all the way to Cleveland , but we were prepared for the long shot .",nyt_eng_19970318_0155_12,4,nyt_eng_199703,The Japanese had attacked Pearl Harbor and the U.S. was at war on two fronts .,"Just in case a stray Heinkel or Junker managed to penetrate sovereign Ohio airspace , Memphis Elementary would be ready .",nyt_eng_19970318_0155_12:4_discard,discard
nyt_eng_19970317_0359_36:11,neg-ext-subj,really_interested,really,interested,"Meanwhile , in the United States , no one was really interested in HDTV .",nyt_eng_19970317_0359_36,11,nyt_eng_199703,"Nine European countries quickly banded together and raised more than $ 1 billion in government and industry funding to develop their own kind of HDTV , thus defending themselves against a Japanese invasion .",Most TV manufacturers had already given up trying to compete with Sony and Matsushita .,nyt_eng_19970317_0359_36:11_discard,discard
nyt_eng_19970317_0358_36:11,neg-ext-subj,really_interested,really,interested,"Meanwhile , in the United States , no one was really interested in HDTV .",nyt_eng_19970317_0358_36,11,nyt_eng_199703,"Nine European countries quickly banded together and raised more than $ 1 billion in government and industry funding to develop their own kind of HDTV , thus defending themselves against a Japanese invasion .",Most TV manufacturers had already given up trying to compete with Sony and Matsushita .,nyt_eng_19970317_0358_36:11_discard,discard
nyt_eng_19970316_0137_2:4,neg-ext-subj,quite_ready,quite,ready,No one is quite ready to declare victory and celebrate .,nyt_eng_19970316_0137_2,4,nyt_eng_199703,"After a decade of losses totaling more than half a billion dollars , the layoffs of more than 13,000 of the company 's 18,000 workers and a close brush with bankruptcy , Data General 's executives feel like survivors of an ugly train wreck .","But after being written off as dead in the unforgiving world of high technology , the former high-flying minicomputer giant , a company whose brash and aggressive style was chronicled in Tracy Kidder 's Pulitzer Prize-winning book  -LBQ-  The Soul of a New Machine ,  -RDQ-  has turned around .",nyt_eng_19970316_0137_2:4_discard,discard
nyt_eng_19970310_0174_11:31,neg-ext-subj,that_naive,that,naive,"Does that mean it is bound to spill over into the social sector , to make the courts a place you go to protect free-speech rights ? No one 's that naive .",nyt_eng_19970310_0174_11,31,nyt_eng_199703,"-LBQ-  If a real legal tradition is going to start somewhere , it 's in the commercial sector .",But it 's a start .  -RDQ-,nyt_eng_19970310_0174_11:31_discard,discard
nyt_eng_19970308_0055_11:31,neg-ext-subj,that_naive,that,naive,"Does that mean it is bound to spill over into the social sector , to make the courts a place you go to protect free-speech rights ? No one 's that naive .",nyt_eng_19970308_0055_11,31,nyt_eng_199703,"-LBQ-  If a real legal tradition is going to start somewhere , it 's in the commercial sector .",But it 's a start .  -RDQ-,nyt_eng_19970308_0055_11:31_discard,discard
nyt_eng_19980328_0101_20:10,neg-ext-subj,particularly_surprised,particularly,surprised,"Considering Kubrick 's unpredictability , no one will be particularly surprised if it needs to be pushed back to 1999 .",nyt_eng_19980328_0101_20,10,nyt_eng_199803,"The project , starring Tom Cruise and Nicole Kidman , is Kubrick 's first movie of the decade .","The campaigns usually go into overdrive late in the year , when the ubiquitous  -LBQ-  For Your Consideration  -RDQ-  advertisements begin appearing in Daily Variety and The Hollywood Reporter , often for movies that have no realistic chance of any nomination at all .",nyt_eng_19980328_0101_20:10_discard,discard
nyt_eng_19980315_0187_21:4,neg-ext-subj,even_close,even,close,No one is even close .,nyt_eng_19980315_0187_21,4,nyt_eng_199803,"However , his name has more earning power than any other in the business .","-LBQ-  One thing I 've tried to do is help him understand his finances ,  -RDQ-  Finkel said .",nyt_eng_19980315_0187_21:4_discard,discard
nyt_eng_19990726_0415_15:14,neg-ext-subj,directly_responsible,directly,responsible,"Any top official can take credit for successes , but no one is directly responsible for failures .",nyt_eng_19990726_0415_15,14,nyt_eng_199907,"The construction apparatus is overseen by one appointee each of the governor , the mayor and the city schools chancellor .","Since the construction budget ultimately has to be approved by the mayor and the City Council , horse-trading is rampant .",nyt_eng_19990726_0415_15:14_discard,discard
nyt_eng_19990701_0127_3:7,neg-ext-subj,quite_sure,quite,sure,"You see , no one is quite sure of the exact date of Satchmo 's entry into this mortal realm .",nyt_eng_19990701_0127_3,7,nyt_eng_199907,Well ... maybe .,Some say he was born sometime in 1898 .,nyt_eng_19990701_0127_3:7_discard,discard
nyt_eng_19951116_0767_6:10,neg-ext-subj,as_bad,as,bad,No one else in the NBA is even remotely as bad _ the next lowest is Vancouver at 21.7 percent .,nyt_eng_19951116_0767_6,10,nyt_eng_199511,"In five games , they have made eight treys in 63 attempts .","In their last two games , the Celtics have launched 29 shots from international waters .",nyt_eng_19951116_0767_6:10_discard,discard
nyt_eng_19951112_0010_33:5,neg-ext-subj,as_short,as,short,"But no one is as short on confidence as Divac , whose is admittedly  -LBQ-  very low .  -RDQ-",nyt_eng_19951112_0010_33,5,nyt_eng_199511,Van Exel missed 10 of 13 shots to finish with six points and six assists .,"The worst part is , Divac does n't know why .",nyt_eng_19951112_0010_33:5_discard,discard
nyt_eng_19951110_0251_41:4,neg-ext-subj,really_afraid,really,afraid,"No one is really afraid when you are going up but when you reach the top and you start going down the other side , well , that 's when you get scared and that 's where we are headed ,  -RDQ-  said Bret Brubaker , president of private hedge fund managers Abraham & Sons in Chicago .",nyt_eng_19951110_0251_41,4,nyt_eng_199511,-LBQ-  What we are seeing here is a roller coaster .,,nyt_eng_19951110_0251_41:4_discard,discard
nyt_eng_19991207_0107_39:29,neg-ext-subj,quite_sure,quite,sure,"American Art announced last March that for the first time in its 70-year history a team of outside curators would produce its Biennial , no one involved was quite sure how the process would work .",nyt_eng_19991207_0107_39,29,nyt_eng_199912,WHITNEY-BIENNIAL -LRB- New York -RRB- _ When the Whitney Museum of,A look at how the six curators put it together .,nyt_eng_19991207_0107_39:29_discard,discard
nyt_eng_19991207_0106_4:29,neg-ext-subj,quite_sure,quite,sure,"American Art announced last March that for the first time in its 70-year history a team of outside curators would produce its Biennial , no one involved was quite sure how the process would work .",nyt_eng_19991207_0106_4,29,nyt_eng_199912,SHITNEY-BIENNIAL -LRB- New York -RRB- _ When the Whitney Museum of,A look at how the six curators put it together .,nyt_eng_19991207_0106_4:29_discard,discard
nyt_eng_19950420_0400_16:20,neg-ext-subj,truly_safe,truly,safe,"In such a land , at such a time , no one , not even the president , is truly safe .",nyt_eng_19950420_0400_16,20,nyt_eng_199504,"But even as they waited , the reporters recalled that on a pleasant Saturday afternoon , a wacko had walked up to the fence and begun spraying the White House with bullets .","One thing is certain  -COL-  Following the terror in Oklahoma City , a peaceful place of 450,000 souls in the American heartland , life for nearly all of us will become more unpleasant .",nyt_eng_19950420_0400_16:20_discard,discard
nyt_eng_19951219_0559_7:4,neg-ext-subj,exactly_sure,exactly,sure,No one 's exactly sure .,nyt_eng_19951219_0559_7,4,nyt_eng_199512,"The big question , analysts agree , is this  -COL-  What type of communist is Zyuganov ?","Zyuganov , whose party is expected to win about 30 percent of the Duma seats , has said different things to different people .",nyt_eng_19951219_0559_7:4_discard,discard
nyt_eng_19951218_0462_21:7,neg-ext-subj,that_hungry,that,hungry,"Genrich  -COL-  No one could be that hungry , Richard .",nyt_eng_19951218_0462_21,7,nyt_eng_199512,Might not there be someone who would enjoy the sliver of fruitcake you would deny them ?,"I refer you to the research of Dr. Mark D. Harmon who teaches journalism and broad casting at Texas Tech University who reports that two widows in Rochester , N. Y , believe that their discarded fruitcake led to a myste rious outbreak of bloated raccoons .",nyt_eng_19951218_0462_21:7_discard,discard
nyt_eng_19951218_0460_21:7,neg-ext-subj,that_hungry,that,hungry,"Genrich  -COL-  No one could be that hungry , Richard .",nyt_eng_19951218_0460_21,7,nyt_eng_199512,Might not there be someone who would enjoy the sliver of fruitcake you would deny them ?,"I refer you to the research of Dr. Mark D. Harmon who teaches journalism and broad casting at Texas Tech University who reports that two widows in Rochester , N. Y , believe that their discarded fruitcake led to a myste rious outbreak of bloated raccoons .",nyt_eng_19951218_0460_21:7_discard,discard
nyt_eng_19951215_0517_21:6,neg-ext-subj,immediately_available,immediately,available,No one at Tramco was immediately available to respond .,nyt_eng_19951215_0517_21,6,nyt_eng_199512,"Its Everett facilities are one North America 's largest for airframe maintenance , repair and overhaul .",A corporate spokesman at America West 's headquarters in Phoenix could not be immediately be reached for comment on Sweeney 's remarks .,nyt_eng_19951215_0517_21:6_discard,discard
nyt_eng_19960414_0094_56:19,neg-ext-subj,quite_sure,quite,sure,"Is radiation to blame for so many deaths ? Because of their age , no one can be quite sure .",nyt_eng_19960414_0094_56,19,nyt_eng_199604,Fewer than half are still alive .,Yet doctors in the region cite the  -LBQ-  liquidators  -RDQ-  _ the emergency crews that helped clean up some of the most contaminated areas .,nyt_eng_19960414_0094_56:19_discard,discard
nyt_eng_19960407_0085_37:14,neg-ext-subj,quite_sure,quite,sure,"He has faxed three letters defending his name , but no one is quite sure where they originated .",nyt_eng_19960407_0085_37,14,nyt_eng_199604,"Since his interview in New York , Salinas has been silent _ well , almost .","-LBQ-  It 's been a very long time since I 've gone to the office ,  -RDQ-  said Miriam Tato , his personal secretary .",nyt_eng_19960407_0085_37:14_discard,discard
nyt_eng_19991022_0229_29:4,neg-ext-subj,really_nervous,really,nervous,"No one is really nervous themselves , but they are all nervous someone else will get nervous .",nyt_eng_19991022_0229_29,4,nyt_eng_199910,"But underneath you have to think it is another dose of uncertainty , another reason to be nervous .",Q.,nyt_eng_19991022_0229_29:4_discard,discard
nyt_eng_19960825_0209_2:10,neg-ext-subj,exactly_sure,exactly,sure,"Sometime in the near future _ no one is exactly sure when _ you will be offered a new super CD called digital video disk , or DVD .",nyt_eng_19960825_0209_2,10,nyt_eng_199608,"You may be unaware of it , but Hollywood , in league with most of the world 's major computer and consumer electronics companies , is about to make you a proposition .","On the disk , it is said , will be a two-hour movie , complete on one side .",nyt_eng_19960825_0209_2:10_discard,discard
nyt_eng_19960824_0286_2:10,neg-ext-subj,exactly_sure,exactly,sure,"Sometime in the near future _ no one is exactly sure when _ you will be offered a new super CD called digital video disk , or DVD .",nyt_eng_19960824_0286_2,10,nyt_eng_199608,"You may be unaware of it , but Hollywood , in league with most of the world 's major computer and consumer electronics companies , is about to make you a proposition .","On the disk , it is said , will be a two-hour movie , complete on one side .",nyt_eng_19960824_0286_2:10_discard,discard
nyt_eng_19960820_0567_2:10,neg-ext-subj,exactly_sure,exactly,sure,"Sometime in the near future _ no one is exactly sure when _ you will be offered a new super CD called digital video disk , or DVD .",nyt_eng_19960820_0567_2,10,nyt_eng_199608,"You may be unaware of it , but Hollywood , in league with most of the world 's major computer and consumer electronics companies , is about to make you a proposition .","On the disk , it is said , will be a two-hour movie , complete on one side .",nyt_eng_19960820_0567_2:10_discard,discard
nyt_eng_19960801_0274_14:5,neg-ext-subj,quite_sure,quite,sure,But no one 's quite sure when .,nyt_eng_19960801_0274_14,5,nyt_eng_199608,"Most industry observers say the number of Internet service providers , or ISPs , will dwindle .","By the end of 1997 as many as 5,000 ISPs could dot the landscape , up from some 1,400 a year ago , said David Goodtree , director of telecommunication strategies at Forrester Research Inc. in Cambridge , Massachusetts .",nyt_eng_19960801_0274_14:5_discard,discard
nyt_eng_19960128_0017_4:11,neg-ext-subj,that_precise,that,precise,"Sadly , no one in the traveling party could be that precise about the last time Campbell had back-to-back-to-back strong showings in the regular season , with Cedric Ceballos offering the only guess .",nyt_eng_19960128_0017_4,11,nyt_eng_199601,"With a 100-98 victory over the New Jersey Nets on Campbell 's tip-in with one-tenth of a second remaining , the Lakers had claimed their third triumph in three tries since leaving home Monday , a feat not seen since November of 1986 .","-LBQ-  He happened to be at Morningside ,  -RDQ-  Ceballos suggested .",nyt_eng_19960128_0017_4:11_discard,discard
nyt_eng_19960116_0276_30:26,neg-ext-subj,exactly_sure,exactly,sure,"While , according to Fisher , it 's been documented that it 's harder for women to quit smoking than men , no one is exactly sure why .",nyt_eng_19960116_0276_30,26,nyt_eng_199601,They give cigarettes enormous power .  -RDQ-,"And although there is n't any conclusive evidence linking smoking cessation to weight gain , just the mere possibility has prevented millions of women from even trying .",nyt_eng_19960116_0276_30:26_discard,discard
nyt_eng_19960109_0244_30:26,neg-ext-subj,exactly_sure,exactly,sure,"While , according to Fisher , it 's been documented that it 's harder for women to quit smoking than men , no one is exactly sure why .",nyt_eng_19960109_0244_30,26,nyt_eng_199601,They give cigarettes enormous power .  -RDQ-,"And although there is n't any conclusive evidence linking smoking cessation to weight gain , just the mere possibility has prevented millions of women from even trying .",nyt_eng_19960109_0244_30:26_discard,discard
nyt_eng_19960109_0243_30:26,neg-ext-subj,exactly_sure,exactly,sure,"While , according to Fisher , it 's been documented that it 's harder for women to quit smoking than men , no one is exactly sure why .",nyt_eng_19960109_0243_30,26,nyt_eng_199601,They give cigarettes enormous power .  -RDQ-,"And although there is n't any conclusive evidence linking smoking cessation to weight gain , just the mere possibility has prevented millions of women from even trying .",nyt_eng_19960109_0243_30:26_discard,discard
nyt_eng_19960108_0448_30:26,neg-ext-subj,exactly_sure,exactly,sure,"While , according to Fisher , it 's been documented that it 's harder for women to quit smoking than men , no one is exactly sure why .",nyt_eng_19960108_0448_30,26,nyt_eng_199601,They give cigarettes enormous power .  -RDQ-,"And although there is n't any conclusive evidence linking smoking cessation to weight gain , just the mere possibility has prevented millions of women from even trying .",nyt_eng_19960108_0448_30:26_discard,discard
nyt_eng_19960108_0380_30:26,neg-ext-subj,exactly_sure,exactly,sure,"While , according to Fisher , it 's been documented that it 's harder for women to quit smoking than men , no one is exactly sure why .",nyt_eng_19960108_0380_30,26,nyt_eng_199601,They give cigarettes enormous power .  -RDQ-,"And although there is n't any conclusive evidence linking smoking cessation to weight gain , just the mere possibility has prevented millions of women from even trying .",nyt_eng_19960108_0380_30:26_discard,discard
nyt_eng_19960105_0296_30:26,neg-ext-subj,exactly_sure,exactly,sure,"While , according to Fisher , it 's been documented that it 's harder for women to quit smoking than men , no one is exactly sure why .",nyt_eng_19960105_0296_30,26,nyt_eng_199601,They give cigarettes enormous power .  -RDQ-,"And although there is n't any conclusive evidence linking smoking cessation to weight gain , just the mere possibility has prevented millions of women from even trying .",nyt_eng_19960105_0296_30:26_discard,discard
nyt_eng_19960105_0295_30:26,neg-ext-subj,exactly_sure,exactly,sure,"While , according to Fisher , it 's been documented that it 's harder for women to quit smoking than men , no one is exactly sure why .",nyt_eng_19960105_0295_30,26,nyt_eng_199601,They give cigarettes enormous power .  -RDQ-,"And although there is n't any conclusive evidence linking smoking cessation to weight gain , just the mere possibility has prevented millions of women from even trying .",nyt_eng_19960105_0295_30:26_discard,discard
nyt_eng_19950129_0134_37:4,neg-ext-subj,particularly_surprised,particularly,surprised,No one was particularly surprised ; many of the budding photographers also take and share nude family portraits .,nyt_eng_19950129_0134_37,4,nyt_eng_199501,"Later he shared the photographs with other students , casually mentioning that he had also photographed his daughter on the glass table .","By Feuer 's account , he took the photographs of his daughter on Jan. 31 , 1994 , after she asked about the purpose of the table .",nyt_eng_19950129_0134_37:4_discard,discard
nyt_eng_19980623_0180_56:9,neg-ext-subj,really_interested,really,interested,"And except for Mulder , no one is really interested in getting at the heart of things anyway .",nyt_eng_19980623_0180_56,9,nyt_eng_199806,The show 's constant revisitation of its own material makes the reruns as valuable and as timely as the new programs .,The true  -LBQ-  X-Files  -RDQ-  conspiracy is not about who will rule the world .,nyt_eng_19980623_0180_56:9_discard,discard
nyt_eng_19980619_0104_56:9,neg-ext-subj,really_interested,really,interested,"And except for Mulder , no one is really interested in getting at the heart of things anyway .",nyt_eng_19980619_0104_56,9,nyt_eng_199806,The show 's constant revisitation of its own material makes the reruns as valuable and as timely as the new programs .,The true  -LBQ-  X-Files  -RDQ-  conspiracy is not about who will rule the world .,nyt_eng_19980619_0104_56:9_discard,discard
nyt_eng_19980619_0103_56:9,neg-ext-subj,really_interested,really,interested,"And except for Mulder , no one is really interested in getting at the heart of things anyway .",nyt_eng_19980619_0103_56,9,nyt_eng_199806,The show 's constant revisitation of its own material makes the reruns as valuable and as timely as the new programs .,The true  -LBQ-  X-Files  -RDQ-  conspiracy is not about who will rule the world .,nyt_eng_19980619_0103_56:9_discard,discard
