hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent
nyt_eng_19950706_0431_35:24,neg-ext-subj,too_brazen,too,brazen,"-LBQ-  In Republican America , where lobbyists write the laws and government handouts go to powerful special interests , no tax break is too brazen , no shelter too shameless , for their privileged patrons ,  -RDQ-  he said .",nyt_eng_19950706_0431_35,24,nyt_eng_199507,"But Gephardt sought to shift responsibility for the many tax loopholes for the rich away from Democrats , who controlled tax-writing committees for 40 years , and onto the Republicans .","-LBQ-  I 'm saying we 've gone too far , it 's gotten out of control , it 's crazy ,  -RDQ-  Gephardt said of the present income tax system ."
nyt_eng_19950706_0153_15:5,neg-ext-subj,immediately_available,immediately,available,No further information was immediately available .,nyt_eng_19950706_0153_15,5,nyt_eng_199507,"Media group Pearson Plc fell 10.5 p to 592 amid reports the company 's 1995 pretax profit estimates were cut to 258 million pounds from 282 million at Smith New Court Securities Ltd. , traders said .",Drinks group Allied Domecq tumbled 16p to 539 after the company said it will take charges to focus on its drinks and retailing businesses .
nyt_eng_19950703_0153_21:8,neg-ext-subj,mildly_positive,mildly,positive,"-LBQ-  No change in rates would be mildly positive for the dollar ,  -RDQ-  said Paul Hammett , an economist at Banque Paribas .",nyt_eng_19950703_0153_21,8,nyt_eng_199507,"Still , the reading was below 50 , which indicates a contracting manufacturing economy .",Hammett and others also said traders would scrutinize this Friday 's report on U.S. employment before making big bets on the dollar .
nyt_eng_19970224_0017_47:15,neg-ext-subj,that_dominant,that,dominant,"Few pitchers are ever that good , and no knuckleball pitcher ever has been that dominant for a two-month period .",nyt_eng_19970224_0017_47,15,nyt_eng_199702,He went 14-1 and he personally made sure there would be no pennant race in the American League East .,The public must understand that it simply is not the essential nature of the beast .
nyt_eng_19970221_0265_23:10,neg-ext-subj,immediately_available,immediately,available,"In the parallel currency market , no information was immediately available on the sol 's closing price .",nyt_eng_19970221_0265_23,10,nyt_eng_199702,"-LBQ-  The pension funds are authorized to buy Pesquera 's stock , and that 's a big boost for the company ,  -RDQ-  Leno said .","Yesterday , the sol closed at 2.624 \/ 2.626 soles to the U.S. dollar ."
nyt_eng_19970218_1625_6:4,neg-ext-subj,too_lame,too,lame,"No joke is too lame , no sight gag too silly .",nyt_eng_19970218_1625_6,4,nyt_eng_199702,"Of course , this is minutes before taping is to begin on  -LBQ-  The Rosie O'Donnell Show ,  -RDQ-  and , at this point , the crowd roars at everything .",Rosie is coming .
nyt_eng_19970218_0914_8:14,neg-ext-subj,too_vicious,too,vicious,"And once we get the culprit , no form of torture would be too vicious .",nyt_eng_19970218_0914_8,14,nyt_eng_199702,Janet Reno ought to appoint a special prosecutor to find out who thought it would be good to let kids stay home at a time of year when some of them have n't even opened all their Christmas presents .,Parents would pay big bucks for a shot at inflicting serious pain on this fool .
nyt_eng_19970218_0124_10:7,neg-ext-subj,very_good,very,good,"And no search engine will be very good at directing you to ongoing discussion groups , un-archived electronic publications , esoteric little clubs and such .",nyt_eng_19970218_0124_10,7,nyt_eng_199702,There is no good way to just thumb through it all .,"For those , you still need word of mouth ."
nyt_eng_19970210_0637_34:4,neg-ext-subj,too_downbeat,too,downbeat,"No situation is too downbeat for Tess , who is always at the ready with a soothing , if unfocused , proverb -LRB-  -LBQ-  When life keeps you in the dark , baby , that 's when you start looking at the stars !  -RDQ-  -RRB- .",nyt_eng_19970210_0637_34,4,nyt_eng_199702,"Last season the show introduced Andrew -LRB- John Dye -RRB- , a utility cherub and perhaps the first charismatic Angel of Death in history .","Williamson , although reluctant to discuss her own spiritual journey -LRB- as are co-stars Reese and Downey -RRB- , promotes her show as well as any modern-day evangelist ."
nyt_eng_19970206_0829_17:19,neg-ext-subj,as_dominant,as,dominant,"Perhaps no track and field athlete , except Sergei Bubka , the Ukrainian pole vaulter , has been as dominant as the 6-foot-1 Kostadinova , who owns the outdoor world record and 20 of the top 25 women 's high jumps , thanks to an explosive liftoff and flawless technique .",nyt_eng_19970206_0829_17,19,nyt_eng_199702,"But even with the tarnish of their withdrawal , the 90th Millrose Games retains considerable Olympic luster .","Her best leap indoors , 6-9 , is a half-inch off the world record ."
nyt_eng_19970206_0369_13:13,neg-ext-subj,all_bad,all,bad,No movie that gives a screen credit to bubble gum can be all bad .,nyt_eng_19970206_0369_13,13,nyt_eng_199702,"Written and directed by Michael Seitzman -LRB- who is also the co-producer -RRB- as his debut feature film ,  -LBQ-  Farmer and Chase  -RDQ-  is not so much a logical whole as an uneven succession of scenes  -COL-  some dull , some suspenseful and some disposable .","Field and Ms. Boyle are attractive , and the grizzled Gazzara manages to make Farmer a sympathetic , even charming , old brute ."
nyt_eng_19970204_0805_13:5,neg-ext-subj,too_small,too,small,"-LBQ-  No crime is too small to be of concern ,  -RDQ-  Safir vowed .",nyt_eng_19970204_0805_13,5,nyt_eng_199702,"To deter random street crime , Safir will also triple the number of officers assigned to the plainclothes  -LBQ-  anti-crime  -RDQ-  patrol to 438 officers from 138 .",-LBQ-  And no neighborhood will not receive additional resources .  -RDQ-
nyt_eng_19970204_0441_16:18,neg-ext-subj,too_big,too,big,Last week New York credit rating company Thomson BankWatch-BREE said the worsening crisis meant no bank was too big to fail .,nyt_eng_19970204_0441_16,18,nyt_eng_199702,"Bulgarian authorities closed 15 banks last year , including five of the country 's largest .","-LBQ-  We await a fresh election which might provide a functioning government , able to make a start of fiscal reform ,  -RDQ-  said a new report from analysts at ABN-Amro Hoare Govett ."
nyt_eng_19970203_0073_16:4,neg-ext-subj,too_young,too,young,No child is too young and no image is too grotesque .,nyt_eng_19970203_0073_16,4,nyt_eng_199702,"Hustler 's cartoons have portrayed little girls naked , sometimes blind , and available for sex .",An example of Hustler humor is a cartoon of a doctor in a maternity ward holding up a stillborn girl and making a crude sexual reference .
nyt_eng_19970201_0129_4:8,neg-ext-subj,so_long,so,long,No other newspaper columnist has ever been so long synonymous with a specific place .,nyt_eng_19970201_0129_4,8,nyt_eng_199702,"To call Caen  -LBQ-  Mr. San Francisco ,  -RDQ-  as was sometimes done , was redundant .","To his fans , Caen -LRB- pronounced cane -RRB- was sui generis , a towering icon in his adopted hometown _ although he was largely unknown in much of the nation , his column of stubborn localisms not even traveling well across the San Francisco Bay ."
nyt_eng_19970629_0012_33:6,neg-ext-subj,financially_strapped,financially,strapped,"No team has been more financially strapped under the salary cap than this one , but San Francisco did a decent job keeping most of its stars .",nyt_eng_19970629_0012_33,6,nyt_eng_199706,"One of the 49ers ' bigger signees was guard Kevin Gogan , an unrestricted free agent from the Raiders who should help keep Young better protected than ever .","In time , first-round draft choice Jim Drunkenmiller will be groomed to take over for Young ; it became apparent that Elvis Grbac was not going to be that special quarterback ."
nyt_eng_19970627_0730_30:22,neg-ext-subj,as_fair,as,fair,"-LBQ-  No other group , not even the Supreme Court of the United States ,  -RDQ-  he boomed ,  -LBQ-  is as fair and as wise as the great boxing officials of the great state of Nevada .",nyt_eng_19970627_0730_30,22,nyt_eng_199706,"A few feet away , King was still extolling the glories of the state of Nevada and the widsom of its athletic officials .",All 's well that ends well .  -RDQ-
nyt_eng_19970627_0061_38:7,neg-ext-subj,notoriously_tough,notoriously,tough,No longer Rook  -COL-  Fitch is notoriously tough on rookies and Clippers second-year forward Lorenzen Wright appeared at the press conference to meet his new teammate and enshrine him with the season-long title of ` Rook . ',nyt_eng_19970627_0061_38,7,nyt_eng_199706,That 's how bad I want to play .  -RDQ-,"-LBQ-  It 's payback time ,  -RDQ-  said Wright , who endured a season of carrying luggage and pranks ."
nyt_eng_19970624_0690_8:10,neg-ext-subj,as_skilled,as,skilled,"Perhaps no composer between those two M 's was as skilled at intertwining voices , meanings and emotions in operatic ensembles and duets , though Monteverdi , in  -LBQ-  Orpheus ,  -RDQ-  was at the beginning of his operatic development , and Mozart , in  -LBQ-  Cosi ,  -RDQ-  at the summit .",nyt_eng_19970624_0690_8,10,nyt_eng_199706,"What 's more , a historical line from Monteverdi to Mozart became clear as one listened to  -LBQ-  The Tale of Orpheus  -RDQ-  -LRB- as the company 's English version is styled -RRB- , on Saturday evening , in anticipation of  -LBQ-  Cosi Fan Tutte ,  -RDQ-  on Sunday evening .","All this and more , however , relegated Puccini 's  -LBQ-  Madame Butterfly ,  -RDQ-  on Saturday afternoon , to a sort of outsider status ."
nyt_eng_19970624_0562_40:5,neg-ext-subj,fully_effective,fully,effective,No one drug is fully effective and the organism readily develops resistance to antibiotics .,nyt_eng_19970624_0562_40,5,nyt_eng_199706,But this bacterium does not go down without a good fight .,"Thus , it is important to hit it hard and effectively with the first round of treatment ."
nyt_eng_19970624_0361_25:11,neg-ext-subj,completely_safe,completely,safe,"Still , Dziedzic said , no GM production jobs are completely safe .",nyt_eng_19970624_0361_25,11,nyt_eng_199706,"The new agreement provides about 21 new jobs at the plant and $ 13.5 million in new investments in equipment connected with a commitment to bring in new work , said Skip Dziedzic , president of UAW Local 1866 in Oak Creek .","-LBQ-  These days job security is from contract to contract ,  -RDQ-  he said ."
nyt_eng_19970623_0450_53:13,neg-ext-subj,as_vital,as,vital,"From drinking to bathing to irrigating crops , no organic element is as vital to human existence as the clear , tasteless fluid .",nyt_eng_19970623_0450_53,13,nyt_eng_199706,"Its fourth and final episode examines contemporary water misuse in China , India and Mexico , as well as the West .","Around the turn of the century , water was elevated from a puddle to something worth stealing ."
nyt_eng_19970620_0731_57:8,neg-ext-subj,so_useful,so,useful,"No paper at the conference was quite so useful as Stephen Sass 's newly published book ,  -LBQ-  The Promise of Private Pensions  -COL-  The First Hundred Years .  -RDQ-",nyt_eng_19970620_0731_57,8,nyt_eng_199706,"Alicia Munnell , a member of the president 's Council of Economic Advisers , countered  -COL-   -LBQ-  Social Security is a valuable , flexible program with a manageable deficit that needs to be addressed as a matter of changing priorities and changing goals , not as a system in crisis .  -RDQ-","A gifted historian who also edits a magazine for the Boston Fed -LRB- and who helped organize the conference -RRB- , Sass surveys the rise of the intricate system of private pensions , from their origins with the railroads to the ill-fated attempt by Congress in 1974 to mandate their extension to a larger portion of the population through the Employee Retirement Income Security Act of 1974 ."
nyt_eng_19970616_0626_13:10,neg-ext-subj,as_generous,as,generous,"But no other state , she said , is as generous in its medical payments for single adults , particularly those with drug and alcohol problems , and so has not needed to develop such a program for treating addicts .",nyt_eng_19970616_0626_13,10,nyt_eng_199706,"Lee Partridge , director of health policy for the American Public Welfare Association , the national organization of state Medicaid directors , said federal authority permits states to restrict access of people who abuse the Medicaid system to single physicians and pharmacies .","Under the current system addicts who have been cut off from their supplies or have made a fleeting decision to stay sober spend a few days in expensive hospital beds to get relief from hallucinations , shaking and other symptoms of withdrawal , return home to relapse into drinking or drugs , then check in to hospitals unfamiliar with their medical histories ."
nyt_eng_19970611_0913_20:5,neg-ext-subj,ever_perfect,ever,perfect,"-LBQ-  No course is ever perfect ,  -RDQ-  said Rees Jones .",nyt_eng_19970611_0913_20,5,nyt_eng_199706,"-LBQ-  Do n't drop your pencil or paper if you walk the course ,  -RDQ-  said Buzz Taylor , the executive vice president of the United States Golf Association ,  -LBQ-  because if it falls in the rough , you 're not going to be able to find it .  -RDQ-",But close ?
nyt_eng_19970611_0811_1:32,neg-ext-subj,so_great,so,great,"For much of his 14 years in office as Europe 's longest-serving leader and most enduring political colossus , Germany 's Chancellor Helmut Kohl has behaved as if no crisis is so great that it can not be postponed a day or two while tempers cool and back-room deals are brokered .",nyt_eng_19970611_0811_1,32,nyt_eng_199706,,"Only in 1990 , when Germany 's reunification yielded a mother-lode of political praise , did Kohl seem ready to put Bonn 's full political and financial force behind a process that seemed tailored for the visionary 's mantle ."
nyt_eng_19950529_0133_5:4,neg-ext-subj,ever_available,ever,available,No specimens were ever available for study .,nyt_eng_19950529_0133_5,4,nyt_eng_199505,It came to the attention of Western scientists through a description published in 1892 by a Jesuit priest in Shanghai .,"But last January , Schaller and a Laotian colleague , Dr. Kham Khoun , learned during a field trip in eastern central Laos that local hunters sometimes killed wild pigs that matched the priest 's century-old description , a rust and yellow animal with a long snout ."
nyt_eng_19950522_0244_49:23,neg-ext-subj,ever_wild,ever,wild,"It is true , they assembled in their several States and where else should they have assembled ? No political dreamer was ever wild enough to think of breaking down the lines which separate the States , and of compounding the American people into one common mass .",nyt_eng_19950522_0244_49,23,nyt_eng_199505,...,"Of consequence , when they act , they act in their States ."
nyt_eng_19950519_0022_24:25,neg-ext-subj,ever_safe,ever,safe,Macfarlane pounced on the first pitch after that called third strike as if to send a message to Poole that perhaps no pitcher is ever safe against the Red Sox lineup .,nyt_eng_19950519_0022_24,25,nyt_eng_199505,"This one came on the first pitch he faced from Jim Poole in the bottom of the eighth , right after the lefthander had strutted around the mound after striking out Mo Vaughn to start the inning .","The ball wound up atop the screen in left-center , and the Sox had their fifth win in a row and 10th in 11 games ."
nyt_eng_19950516_0179_23:6,neg-ext-subj,completely_satisfying,completely,satisfying,-LBQ-  No one form is completely satisfying .,nyt_eng_19950516_0179_23,6,nyt_eng_199505,"-LBQ-  I like murder mysteries and I like comic novels and I read a lot of epics during my years as a student and I was very moved by some of those ,  -RDQ-  Smiley said .","Once you begin in a form , its rules sort of prohibit you from exercising some other side of your personality ."
nyt_eng_19950515_0048_112:6,neg-ext-subj,directly_responsible,directly,responsible,But no U.S. agency is directly responsible for monitoring public health beyond U.S. borders .,nyt_eng_19950515_0048_112,6,nyt_eng_199505,"The U.S. military , as part of its effort to keep soldiers alive , maintains a small worldwide network of laboratories .","To fill this perilous gap , Donald Henderson of the Johns Hopkins School of Public Health proposes that the United States and other developed countries spend $ 150 million a year to fund 15 surveillance clinics , located near rain forests and on the outskirts of large tropical cities , along with 10 state-of-the-art virology labs ."
nyt_eng_19950511_0047_39:4,neg-ext-subj,too_bizarre,too,bizarre,No conspiracy is too bizarre to have credence .,nyt_eng_19950511_0047_39,4,nyt_eng_199505,"It 's a bizarre , depressing world in which these people live .","-LBQ-  If it 's possible , then it must be true ,  -RDQ-  seems to be the standard of belief ."
nyt_eng_19950509_0172_7:6,neg-ext-subj,easily_discernible,easily,discernible,No spark of personality was easily discernible .,nyt_eng_19950509_0172_7,6,nyt_eng_199505,"Daisy , once described as  -LBQ-  a little brown mud wren ,  -RDQ-  was neither pretty nor flamboyant .",But she became the president 's soul mate although _ incredibly _ no one apparently knew or even suspected their relationship .
nyt_eng_19950509_0135_2:5,neg-ext-subj,as_fascinating,as,fascinating,No outer-space adventure is as fascinating as the spatial dramas that take place right here on earth .,nyt_eng_19950509_0135_2,5,nyt_eng_199505,"Forget  -LBQ-  Star Trek ,  -RDQ-   -LBQ-  Star Wars ,  -RDQ-   -LBQ-  2001 .  -RDQ-",New York City 's tough new anti-smoking laws are a case in point .
nyt_eng_19950509_0118_18:11,neg-ext-subj,as_fulfilling,as,fulfilling,I discovered that no story I might write could be as fulfilling as watching my babies learn to roll over or sit up or chew their tiny toes .,nyt_eng_19950509_0118_18,11,nyt_eng_199505,What I did n't understand until I had children of my own was why Mom would make that choice .,"Demanding though it was , I 'm glad I was there all day to help my children through their first colds and earaches and teething pain ."
nyt_eng_19950504_0419_1:18,neg-ext-subj,deeply_unsettled,deeply,unsettled,"In a France that approaches Sunday 's presidential runoff in political turmoil , no place is more deeply unsettled than Alsace , the prosperous region on the Rhine that likes to call itself  -LBQ-  the capital of 21st century Europe .  -RDQ-",nyt_eng_19950504_0419_1,18,nyt_eng_199505,,"The first round of the two-part election made Alsace a de facto capital of Europe 's extreme right _ as Jean-Marie Le Pen , head of the openly racist National Front , took 16 of the region 's 22 electoral districts ."
nyt_eng_19971031_0549_40:33,neg-ext-subj,completely_normal,completely,normal,"-LBQ-  Human rights is key to the American value system ,  -RDQ-  Secretary of State Madeleine Albright said during Jiang 's visit ,  -LBQ-  and no relationship with any country can be completely normal until that is worked out .  -RDQ-",nyt_eng_19971031_0549_40,33,nyt_eng_199710,"Unless and until that happens , though , it 's hard to imagine the American people embracing Jiang or the government he stands for .",
nyt_eng_19971029_0783_5:26,neg-ext-subj,so_cooperative,so,cooperative,"In fact , Breuer told the Senate Governmental Affairs Committee , no other entity  -LBQ-  in the history of this Republic  -RDQ-  has ever been so cooperative with investigators .",nyt_eng_19971029_0783_5,26,nyt_eng_199710,We have done it without regard to political repercussions .  -RDQ-,"Sen. Fred Thompson , the committee chairman , was querulous ."
nyt_eng_19971029_0363_17:5,neg-ext-subj,even_close,even,close,No other senator is even close to producing comprehensive tobacco legislation .,nyt_eng_19971029_0363_17,5,nyt_eng_199710,"If Hatch can produce bipartisan support for his measure , he will assure himself of a leading role in whatever approach the Senate takes .",Republican leaders in the Senate favor a coordinated approach to tobacco legislation and have asked Hatch to hold back for now .
nyt_eng_19971029_0031_57:12,neg-ext-subj,too_great,too,great,"But they have inherited a legacy , and no expectation is too great .",nyt_eng_19971029_0031_57,12,nyt_eng_199710,"Borrowing a soda commercial phrase , the new Lakers have been dubbed Generation Next , a group whose ages span 19 to 29 , barely old enough to remember how the last dynasty began .","-LBQ-  I think we all feel it inside , we kind of feel it subconsciously ,  -RDQ-  said guard Derek Fisher ."
nyt_eng_19971028_0060_3:12,neg-ext-subj,economically_powerful,economically,powerful,"-LBQ-  It 's a global downward spiral and no government is economically powerful enough to stop it ,  -RDQ-  said Shinji Ide , general manager at Yamaichi Investment Trust Management Co. , which handles 4.73 trillion yen -LRB- $ 38 billion -RRB- in securities .",nyt_eng_19971028_0060_3,12,nyt_eng_199710,Bank of Tokyo-Mitsubishi Ltd. and Canon Inc. paced the fall .,"The benchmark Nikkei 225 stock average fell 725.67 points , or 4.26 percent , to 16,312.69 -- its lowest close since July 25 , 1995 ."
nyt_eng_19971028_0011_3:12,neg-ext-subj,economically_powerful,economically,powerful,"-LBQ-  It 's a global downward spiral and no government is economically powerful enough to stop it ,  -RDQ-  said Shinji Ide , general manager at Yamaichi Investment Trust Management Co. which handles 4.73 trillion yen -LRB- $ 38 billion -RRB- in securities .",nyt_eng_19971028_0011_3,12,nyt_eng_199710,Bank of Tokyo Mitsubishi Ltd. and Matsushita Electric Industrial Co. paced the decline .,"The benchmark Nikkei 225 stock average fell 794.80 points , or 4.66 percent , to 16,243.56 -- its lowest intraday level since July 26 , 1995 ."
nyt_eng_19971024_0043_1:18,neg-ext-subj,as_compelling,as,compelling,"Here 's what 's really wrong with baseball  -COL-  No game in this World Series has been as compelling as the taut and pungent rage expressed by Jim Leyland before Thursday night 's latest marathon , an 8-7 victory by his Florida team over Cleveland .",nyt_eng_19971024_0043_1,18,nyt_eng_199710,,Leyland was the late Peter Finch in the movie  -LBQ-  Network .  -RDQ-
nyt_eng_19971023_0875_1:16,neg-ext-subj,as_compelling,as,compelling,Here 's what 's really wrong with baseball  -COL-  No World Series game had been as compelling as the taut and pungent rage expressed by Jim Leyland before Thursday night 's game between his Florida team and Cleveland .,nyt_eng_19971023_0875_1,16,nyt_eng_199710,,Leyland was the late Peter Finch in the movie  -LBQ-  Network .  -RDQ-
nyt_eng_19971022_0022_4:4,neg-ext-subj,as_well-known,as,well-known,No name is as well-known in northern Ohio as his .,nyt_eng_19971022_0022_4,4,nyt_eng_199710,"The crowd cheered him , as it always has .",It is a bad verb for a pitcher to wear _ Score .
nyt_eng_19971021_0825_21:7,neg-ext-subj,as_star-crossed,as,star-crossed,"Probably no television teen-ager has been as star-crossed in his sexual exploration as Xander , Buffy 's male pal .",nyt_eng_19971021_0825_21,7,nyt_eng_199710,"-LBQ-  If I was old enough to have sex ,  -RDQ-  said a sexily dressed high school girl on a recent episode of  -LBQ-  Clueless ,  -RDQ-   -LBQ-  I 'd be withholding .  -RDQ-",He 's still haunted by that experience with the praying mantis .
nyt_eng_19971020_0322_45:8,neg-ext-subj,so_developed,so,developed,No other country in Latin America is so developed .  -RDQ-,nyt_eng_19971020_0322_45,8,nyt_eng_199710,And look what he 's done .,"-LBQ-  Yeah , you 're a gas station attendant at the Servi ."
nyt_eng_19971016_0227_31:7,neg-ext-subj,widely_popular,widely,popular,"No matter , the idea is widely popular and seems fair .",nyt_eng_19971016_0227_31,7,nyt_eng_199710,"Democrats have branded the new plan as fiscally irresponsible , a nice turn of the wheel .","What 's more , the Republicans have the votes ."
nyt_eng_19971016_0038_23:41,neg-ext-subj,as_abused,as,abused,"While the fate of any one player , particularly one who will be 35 , is n't sufficient reason to alter a strategy , Selig overlooked a more fundamental point  -COL-  No fans of any big-time American sport have been as abused as baseball 's .",nyt_eng_19971016_0038_23,41,nyt_eng_199710,"If given enough time , Selig could turn banjo music into a funeral march .","Although Seattle is largely an exception , the fiasco of 1994 still resonates with many -LRB- former -RRB- fans across the country ."
nyt_eng_19971010_0406_26:5,neg-ext-subj,ultimately_responsible,ultimately,responsible,"No single designer is ultimately responsible for the look of this house ; instead , a large team reports to creative director Rossella Jardini .",nyt_eng_19971010_0406_26,5,nyt_eng_199710,There 's a lot to be said for going your own way _ as long as you do n't get lost .,"This season , design by committee just did n't work ."
nyt_eng_19971009_0765_22:4,neg-ext-subj,yet_available,yet,available,No figures are yet available for media buys on cable TV and Eastern Washington stations .,nyt_eng_19971009_0765_22,4,nyt_eng_199710,"A pair of NRA committees , the NRA Institute for Legislative Action -LRB- which Metaksa heads -RRB- and NRA _ No on 676 , have purchased nearly $ 500,000 worth of television time on Western Washington stations .","Normally , a campaign can expect to spend about 70 percent of its media budget west of the Cascades ."
nyt_eng_19971008_0818_26:4,neg-ext-subj,yet_available,yet,available,"No ratings are yet available for the Woodward trial , according to Lynn Rosenstrach , Court TV 's vice president for media relations .",nyt_eng_19971008_0818_26,4,nyt_eng_199710,"No sooner had the day 's testimony ended than Court TV moved into more than an hour of commentary on the case , interspersed with promotions for its next Boston-area case _ involving a woman with breast cancer who alleges doctors delayed a biopsy that could have saved her life .","But Court TV clearly has high hopes , given that it devoted a full day to it Wednesday ."
