hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent,label,status
nyt_eng_19961213_0533_47:27,neg-ext-subj,too_tough,too,tough,"-LBQ-  There were some other tricky scenes in the movie , but I got to do a romantic comedy with Michelle Pfeiffer , so nothing is too tough .  -RDQ-",nyt_eng_19961213_0533_47,27,nyt_eng_199612,"-LBQ-  I had met Michelle , but I did n't know her , although I did date her sister years ago ,  -RDQ-  Clooney says .","For the next three months , Clooney will alternate between ER and Batman .",nyt_eng_19961213_0533_47:27_discard,discard
nyt_eng_19970211_0064_8:14,neg-ext-subj,as_simple,as,simple,"When it comes to disposal of things nuclear , however , nothing is as simple or clear-cut as first meets the eye .",nyt_eng_19970211_0064_8,14,nyt_eng_199702,"In the meantime , the EPA must certify that the storage would be secure in the vaults for at least 10,000 years .","Critics of the project fear that the site could create unforeseen hazards at some distant point in the future _ if not from radiation seepage through fissures in the salt , then from human activity such as drilling for water , oil or gas .",nyt_eng_19970211_0064_8:14_discard,discard
nyt_eng_19970210_0446_8:14,neg-ext-subj,as_simple,as,simple,"When it comes to disposal of things nuclear , however , nothing is as simple or clear-cut as first meets the eye .",nyt_eng_19970210_0446_8,14,nyt_eng_199702,"In the meantime , the EPA must certify that the storage would be secure in the vaults for at least 10,000 years .","Critics of the project fear that the site could create unforeseen hazards at some distant point in the future _ if not from radiation seepage through fissures in the salt , then from human activity such as drilling for water , oil or gas .",nyt_eng_19970210_0446_8:14_discard,discard
nyt_eng_19970210_0445_8:14,neg-ext-subj,as_simple,as,simple,"When it comes to disposal of things nuclear , however , nothing is as simple or clear-cut as first meets the eye .",nyt_eng_19970210_0445_8,14,nyt_eng_199702,"In the meantime , the EPA must certify that the storage would be secure in the vaults for at least 10,000 years .","Critics of the project fear that the site could create unforeseen hazards at some distant point in the future _ if not from radiation seepage through fissures in the salt , then from human activity such as drilling for water , oil or gas .",nyt_eng_19970210_0445_8:14_discard,discard
nyt_eng_19970329_0066_16:7,neg-ext-subj,intensely_hyperbolic,intensely,hyperbolic,"-LBQ-  Nothing could have been more intensely hyperbolic than the brother-sister relationship ,  -RDQ-  he said .",nyt_eng_19970329_0066_16,7,nyt_eng_199703,"Byron , Shelly and Poe all wrote about the subject .","-LBQ-  It was essentially an idealized sibling incest , and there is some reason to believe that Byron 's incestuous relation with his sister , Augusta , was really a cover-up for a homosexual relationship , incest being more palatable than homosexuality at the time .  -RDQ-",nyt_eng_19970329_0066_16:7_discard,discard
nyt_eng_19970317_0647_1:18,neg-ext-subj,too_silly,too,silly,"In the game of harassing President Clinton that now consumes the Republican congressional majority , nothing is too silly , petty or unwarranted to use against him , from outrageous threats of impeachment to picky complaints about the cost of White House laundry .",nyt_eng_19970317_0647_1,18,nyt_eng_199703,,Not even sympathy for the president 's painful torn tendon can slow down the partisan scandal mill that substitutes these days for legitimate political discourse about critical aspects of governing .,nyt_eng_19970317_0647_1:18_discard,discard
nyt_eng_19970317_0487_26:7,neg-ext-subj,too_silly,too,silly,"harassing President Clinton , nothing is too silly or petty to use against him , from wild talk about impeachment to complaints about the cost of White House laundry .",nyt_eng_19970317_0487_26,7,nyt_eng_199703,MEANS-COLUMN -LRB- Washington -RRB- _ In the congressional game of,By MARIANNE MEANS .,nyt_eng_19970317_0487_26:7_discard,discard
nyt_eng_19970317_0374_6:7,neg-ext-subj,too_silly,too,silly,"harassing President Clinton , nothing is too silly or petty to use against him , from wild talk about impeachment to complaints about the cost of White House laundry .",nyt_eng_19970317_0374_6,7,nyt_eng_199703,MEANS-COLUMN -LRB- Washington -RRB- _ In the congressional game of,By MARIANNE MEANS .,nyt_eng_19970317_0374_6:7_discard,discard
nyt_eng_19970315_0041_18:31,neg-ext-subj,quite_enough,quite,enough,"A Russian official in Moscow said there was a growing feeling  -LBQ-  that nothing we are doing is working the way it should , that nothing we do is ever quite enough , and that we may be a historically failed civilization .  -RDQ-",nyt_eng_19970315_0041_18,31,nyt_eng_199703,"Capitalism has stoked no great industrial boom ; foreign investment remains desultory , especially when compared with the money flowing to a still nominally Communist China ; a vulgar , nouveau riche class of criminals and kleptocrats seems to dominate the still-feudal government ; Eastern Europe is fleeing into the arms of NATO , the former enemy _ and Russia , rather than being welcomed by the West as a partner , is still excluded .","The Russians see NATO enlargement as evidence of their decline , and of Washington 's eagerness _ despite soothing words of partnership _ to take advantage of Russian weakness and change the map of Europe .",nyt_eng_19970315_0041_18:31_discard,discard
nyt_eng_19970310_0808_18:8,neg-ext-subj,as_sexy,as,sexy,"But alas , nothing Gilkey does is as sexy as a Yankee flare-up , kiss-and-tell biography or trade demand .",nyt_eng_19970310_0808_18,8,nyt_eng_199703,"That he is eclipsed by nearly everything Yankee-related is particularly unfair , considering he could easily outstrip any contender for the Yankees ' right - or left-field jobs .","All the Mets ' left fielder does , quite quietly and brilliantly , is work hard , polishing his game every day and turning the heads of those knowledgeable of the art within the game .",nyt_eng_19970310_0808_18:8_discard,discard
nyt_eng_19970310_0297_26:13,neg-ext-subj,too_demeaning,too,demeaning,"And the imbecile rich were n't his only marks  -COL-  Nothing was too demeaning if it meant cash to help retain the only thing that meant anything to him , the White House .",nyt_eng_19970310_0297_26,13,nyt_eng_199703,Clinton could not have enough money .,"So , who knows how many Eva Piccins are out there this morning ? They can add up the millions grabbed from ordinary citizens , convicted felons , corporate leaders looking to change a line in the tax code , and groupies who brag about bunking in at 1600 Pennsylvania Avenue but it is difficult to assess the damage done to the elderly , many living alone , who threw all the money left in their lives at Democrats simply because a stack of demagogic mail frightened them into thinking that Dole would send them to the poor house .",nyt_eng_19970310_0297_26:13_discard,discard
nyt_eng_19970305_0647_23:27,neg-ext-subj,as_outrageous,as,outrageous,"There is a sense that Nichols may not want to embarrass the President , but Universal would like nothing better than for the movie to be as outrageous as possible .  -RDQ-",nyt_eng_19970305_0647_23,27,nyt_eng_199703,That 's what you 're selling .,"Nichols , who has been known to socialize with the Clintons on",nyt_eng_19970305_0647_23:27_discard,discard
nyt_eng_19970626_0113_23:41,neg-ext-subj,as_candid,as,candid,"Sleeper , a former editorial writer for Newsday and the author of  -LBQ-  The Closest of Strangers ,  -RDQ-  has been examining liberals ' rejection of a common American culture for several years , but nothing he has written is as candid as what he gives us here .",nyt_eng_19970626_0113_23,41,nyt_eng_199706,"You ca n't very well write for The Nation and Dissent , among other magazines , and claim to be a conservative .",Race still matters,nyt_eng_19970626_0113_23:41_discard,discard
nyt_eng_19970617_0386_48:8,neg-ext-subj,any_good,any,good,"To us , nothing and nobody is any good .",nyt_eng_19970617_0386_48,8,nyt_eng_199706,cultural cynicism .,By Mike Barnicle .,nyt_eng_19970617_0386_48:8_discard,discard
nyt_eng_19970617_0382_48:8,neg-ext-subj,any_good,any,good,"To us , nothing and nobody is any good .",nyt_eng_19970617_0382_48,8,nyt_eng_199706,cultural cynicism .,By Mike Barnicle .,nyt_eng_19970617_0382_48:8_discard,discard
nyt_eng_19970617_0309_48:8,neg-ext-subj,any_good,any,good,"To us , nothing and nobody is any good .",nyt_eng_19970617_0309_48,8,nyt_eng_199706,cultural cynicism .,By Mike Barnicle .,nyt_eng_19970617_0309_48:8_discard,discard
nyt_eng_19970617_0270_48:8,neg-ext-subj,any_good,any,good,"To us , nothing and nobody is any good .",nyt_eng_19970617_0270_48,8,nyt_eng_199706,cultural cynicism .,By Mike Barnicle .,nyt_eng_19970617_0270_48:8_discard,discard
nyt_eng_19970617_0260_48:8,neg-ext-subj,any_good,any,good,"To us , nothing and nobody is any good .",nyt_eng_19970617_0260_48,8,nyt_eng_199706,cultural cynicism .,By Mike Barnicle .,nyt_eng_19970617_0260_48:8_discard,discard
nyt_eng_19970617_0238_48:8,neg-ext-subj,any_good,any,good,"To us , nothing and nobody is any good .",nyt_eng_19970617_0238_48,8,nyt_eng_199706,cultural cynicism .,By Mike Barnicle .,nyt_eng_19970617_0238_48:8_discard,discard
nyt_eng_19970617_0234_23:8,neg-ext-subj,any_good,any,good,"To us , nothing and nobody is any good .",nyt_eng_19970617_0234_23,8,nyt_eng_199706,"You see , we are the standard bearers of cultural cynicism .","Like , a normal person might easily conclude that the minimal disruption of temporary ramps and downtown detours is nothing short of amazing as well as an incredible tribute to someone 's engineering excellence .",nyt_eng_19970617_0234_23:8_discard,discard
nyt_eng_19980922_0368_29:3,neg-ext-subj,too_small,too,small,"Nothing was too small or insignificant for him to consider , to turn over and over in his unappeasable mind .",nyt_eng_19980922_0368_29,3,nyt_eng_199809,"He hungered only for the details , all the stirring and seamy particulars .",He wanted to think about her eating cherry chocolates .,nyt_eng_19980922_0368_29:3_discard,discard
nyt_eng_19980922_0124_41:18,neg-ext-subj,so_wicked,so,wicked,"The other day I found an ad for Australian emeralds , that said  -COL-   -LBQ-  Nothing is so wicked as to love your wife as if she was your mistress .  -RDQ-",nyt_eng_19980922_0124_41,18,nyt_eng_199809,From  -COL-  Maggie Huff-Rousselle To  -COL-  Peter Huff-Rousselle,"Love , Pra Poon -LRB-  -LBQ-  wife  -RDQ-  in Khmer -RRB-",nyt_eng_19980922_0124_41:18_discard,discard
nyt_eng_19980916_0201_44:12,neg-ext-subj,as_terrible,as,terrible,"-LBQ-  For he who has committed a mistake , nothing is as terrible as hearing about it again ,  -RDQ-  said Pericles , in Shakespeare 's play of the same name .",nyt_eng_19980916_0201_44,12,nyt_eng_199809,Every future news story and speech makes it worse .,-LRB- Tomas Eloy Martinez is the distinguished author of  -LBQ-  The Peron Novel  -RDQ-  and  -LBQ-  Santa Evita .  -RDQ-,nyt_eng_19980916_0201_44:12_discard,discard
nyt_eng_19980915_0147_44:12,neg-ext-subj,as_terrible,as,terrible,"-LBQ-  For he who has committed a mistake , nothing is as terrible as hearing about it again ,  -RDQ-  said Pericles , in Shakespeare 's play of the same name .",nyt_eng_19980915_0147_44,12,nyt_eng_199809,Every future news story and speech makes it worse .,-LRB- Tomas Eloy Martinez is the distinguished author of  -LBQ-  The Peron Novel  -RDQ-  and  -LBQ-  Santa Evita .  -RDQ-,nyt_eng_19980915_0147_44:12_discard,discard
nyt_eng_19980915_0146_44:12,neg-ext-subj,as_terrible,as,terrible,"-LBQ-  For he who has committed a mistake , nothing is as terrible as hearing about it again ,  -RDQ-  said Pericles , in Shakespeare 's play of the same name .",nyt_eng_19980915_0146_44,12,nyt_eng_199809,Every future news story and speech makes it worse .,-LRB- Tomas Eloy Martinez is the distinguished author of  -LBQ-  The Peron Novel  -RDQ-  and  -LBQ-  Santa Evita .  -RDQ-,nyt_eng_19980915_0146_44:12_discard,discard
nyt_eng_19961119_0082_39:5,neg-ext-subj,as_bad,as,bad,"-LBQ-  Nothing could be as bad as last year ,  -RDQ-  when not only did she find out she had cancer , but her daughter , Donna , died unexpectedly on Christmas Eve .",nyt_eng_19961119_0082_39,5,nyt_eng_199611,-LBQ-  What do I have to be afraid of ?  -RDQ-  she said .,"-LBQ-  If we go to trial , we go to trial , but I 'm not so sure Michael is right ,  -RDQ-  Mrs. Good said .",nyt_eng_19961119_0082_39:5_discard,discard
nyt_eng_19961116_0136_39:5,neg-ext-subj,as_bad,as,bad,"-LBQ-  Nothing could be as bad as last year ,  -RDQ-  when not only did she find out she had cancer , but her daughter , Donna , died unexpectedly on Christmas Eve .",nyt_eng_19961116_0136_39,5,nyt_eng_199611,-LBQ-  What do I have to be afraid of ?  -RDQ-  she said .,"-LBQ-  If we go to trial , we go to trial , but I 'm not so sure Michael is right ,  -RDQ-  Mrs. Good said .",nyt_eng_19961116_0136_39:5_discard,discard
nyt_eng_19981215_0077_74:32,neg-ext-subj,too_good,too,good,"Unity Kitchen Committee in Syracuse offers  -LBQ-  lavish hospitality  -RDQ-  _ dinner with china , cutlery and fresh flowers _ as a response to Day 's adage that  -LBQ-  nothing is too good for the poor .  -RDQ-",nyt_eng_19981215_0077_74,32,nyt_eng_199812,Yet Day 's refusal to institutionalize the movement has left Catholic Worker houses elsewhere free to experiment .,"Casa Juan Diego in Houston provides English classes , sanctuary for illegal aliens , first aid for battered women and coffins for the dead .",nyt_eng_19981215_0077_74:32_discard,discard
nyt_eng_19981209_0138_74:32,neg-ext-subj,too_good,too,good,"Unity Kitchen Committee in Syracuse offers  -LBQ-  lavish hospitality  -RDQ-  _ dinner with china , cutlery and fresh flowers _ as a response to Day 's adage that  -LBQ-  nothing is too good for the poor .  -RDQ-",nyt_eng_19981209_0138_74,32,nyt_eng_199812,Yet Day 's refusal to institutionalize the movement has left Catholic Worker houses elsewhere free to experiment .,"Casa Juan Diego in Houston provides English classes , sanctuary for illegal aliens , first aid for battered women and coffins for the dead .",nyt_eng_19981209_0138_74:32_discard,discard
nyt_eng_19981209_0136_74:32,neg-ext-subj,too_good,too,good,"Unity Kitchen Committee in Syracuse offers  -LBQ-  lavish hospitality  -RDQ-  _ dinner with china , cutlery and fresh flowers _ as a response to Day 's adage that  -LBQ-  nothing is too good for the poor .  -RDQ-",nyt_eng_19981209_0136_74,32,nyt_eng_199812,Yet Day 's refusal to institutionalize the movement has left Catholic Worker houses elsewhere free to experiment .,"Casa Juan Diego in Houston provides English classes , sanctuary for illegal aliens , first aid for battered women and coffins for the dead .",nyt_eng_19981209_0136_74:32_discard,discard
nyt_eng_19981209_0135_74:32,neg-ext-subj,too_good,too,good,"Unity Kitchen Committee in Syracuse offers  -LBQ-  lavish hospitality  -RDQ-  _ dinner with china , cutlery and fresh flowers _ as a response to Day 's adage that  -LBQ-  nothing is too good for the poor .  -RDQ-",nyt_eng_19981209_0135_74,32,nyt_eng_199812,Yet Day 's refusal to institutionalize the movement has left Catholic Worker houses elsewhere free to experiment .,"Casa Juan Diego in Houston provides English classes , sanctuary for illegal aliens , first aid for battered women and coffins for the dead .",nyt_eng_19981209_0135_74:32_discard,discard
nyt_eng_19990320_0150_43:6,neg-ext-subj,too_good,too,good,"After agreeing that nothing was too good for the military , the president was steered by Mrs. Cohen to describe the idealism of the troops who helped the Central American victims of Hurricane Mitch and served as peacekeepers in Bosnia , as well as their sacrifices .",nyt_eng_19990320_0150_43,6,nyt_eng_199903,But is it enough when you talk about the things we 're asking of them to do ?  -RDQ-,He needed little prompting .,nyt_eng_19990320_0150_43:6_discard,discard
nyt_eng_19990314_0032_5:3,neg-ext-subj,ever_simple,ever,simple,Nothing is ever simple and easy with this club .,nyt_eng_19990314_0032_5,3,nyt_eng_199903,"After all , these are the Yankees , easily the game 's most-storied franchise .","There 's no real reason for it all , except that the baseball gods seem to have mandated that the Yankees remain the most intriguing and newsworthy club in the game .",nyt_eng_19990314_0032_5:3_discard,discard
nyt_eng_19971227_0068_6:17,neg-ext-subj,too_much,too,much,"As Dick Morris said he was told by a grateful President Clinton ,  -LBQ-  Nothing 's too much to pay for a miracle .  -RDQ-",nyt_eng_19971227_0068_6,17,nyt_eng_199712,But you might win big .,"If you ca n't answer the questions , do n't fret .",nyt_eng_19971227_0068_6:17_discard,discard
nyt_eng_19971224_0194_50:12,neg-ext-subj,clearly_destabilizing,clearly,destabilizing,Nothing the United States is doing in Bosnia today is so clearly destabilizing or unlikely to foster an enduring peace as the program to train and equip the Muslims .,nyt_eng_19971224_0194_50,12,nyt_eng_199712,"Ironically , after supposedly arming the Muslims so they could defend themselves NATO 's absence , our troops may now have to stay , if only to prevent a resumption of the war .","Yet the plan has taken on a life of its own , propelled by the congressional requirement that launched it , the bureaucratic momentum that sustains it and the business it brings to the American contractor that executes it .",nyt_eng_19971224_0194_50:12_discard,discard
nyt_eng_19971223_0780_50:12,neg-ext-subj,clearly_destabilizing,clearly,destabilizing,Nothing the United States is doing in Bosnia today is so clearly destabilizing or unlikely to foster an enduring peace as the program to train and equip the Muslims .,nyt_eng_19971223_0780_50,12,nyt_eng_199712,"Ironically , after supposedly arming the Muslims so they could defend themselves NATO 's absence , our troops may now have to stay , if only to prevent a resumption of the war .","Yet the plan has taken on a life of its own , propelled by the congressional requirement that launched it , the bureaucratic momentum that sustains it and the business it brings to the American contractor that executes it .",nyt_eng_19971223_0780_50:12_discard,discard
nyt_eng_19971223_0777_50:12,neg-ext-subj,clearly_destabilizing,clearly,destabilizing,Nothing the United States is doing in Bosnia today is so clearly destabilizing or unlikely to foster an enduring peace as the program to train and equip the Muslims .,nyt_eng_19971223_0777_50,12,nyt_eng_199712,"Ironically , after supposedly arming the Muslims so they could defend themselves NATO 's absence , our troops may now have to stay , if only to prevent a resumption of the war .","Yet the plan has taken on a life of its own , propelled by the congressional requirement that launched it , the bureaucratic momentum that sustains it and the business it brings to the American contractor that executes it .",nyt_eng_19971223_0777_50:12_discard,discard
nyt_eng_19971211_0662_1:31,neg-ext-subj,as_startling,as,startling,"Why must some people believe in alien visits when there 's such a thing as fashion ? Surely nothing that ever landed in Roswell , N.M. , could be half as startling as the show of Gianni Versace clothes that opened Thursday at the Metropolitan Museum of Art 's Costume Institute .",nyt_eng_19971211_0662_1,31,nyt_eng_199712,,"To judge from these racy garments , the earth has lately been visited by an advanced race of sex kittens from the distant galaxy of Desire .",nyt_eng_19971211_0662_1:31_discard,discard
nyt_eng_19980423_0274_33:32,neg-ext-subj,so_bad,so,bad,"A.J. Liebling , who began his journalistic career here , wrote about his days in Providence ,  -LBQ-  There was nothing you could do about anything , but then nothing was so bad that you felt a burning urge to do anything about it .  -RDQ-",nyt_eng_19980423_0274_33,32,nyt_eng_199804,Perhaps Roger Williams ' sermons on tolerance have echoed down the generations .,-LRB- STORY CAN END HERE _ OPTIONAL MATERIAL FOLLOWS -RRB-,nyt_eng_19980423_0274_33:32_discard,discard
nyt_eng_19980412_0082_63:4,neg-ext-subj,as_strenuous,as,strenuous,But nothing is as strenuous as all the testing .,nyt_eng_19980412_0082_63,4,nyt_eng_199804,"They are poked , prodded , timed and weighed over and over in the off-season , particularly at the Indianapolis scouting combine .","-LBQ-  I thought they were trying to trick me ,  -RDQ-  Dolphins second-year cornerback Sam Madison said of some of the testing .",nyt_eng_19980412_0082_63:4_discard,discard
nyt_eng_19980412_0018_44:10,neg-ext-subj,as_compelling,as,compelling,"-LBQ-  Nothing that has been printed about Graham is as compelling as the story she herself tells ,  -RDQ-  Nora Ephron said here in 1997 .",nyt_eng_19980412_0018_44,10,nyt_eng_199804,She writes of the surprising resources she found within herself after her husband 's suicide led her to assume control of The Washington Post .,JOHNNO,nyt_eng_19980412_0018_44:10_discard,discard
nyt_eng_19980408_0508_85:6,neg-ext-subj,as_good,as,good,"To Abbate , nothing is as good as putting your picture where people can see it .",nyt_eng_19980408_0508_85,6,nyt_eng_199804,"REAL-ESTATE-CELEBRITY-2 , 4-8 -- LET 'S MAKE A DEAL Tom Abbate says his self-promotional advertisements drew John Patterson and Sharon Lynch as condo clients .","-LBQ-  You 'll walk into a supermarket and even the kids will know you ,  -RDQ-  he says .",nyt_eng_19980408_0508_85:6_discard,discard
nyt_eng_19980408_0506_85:6,neg-ext-subj,as_good,as,good,"To Abbate , nothing is as good as putting your picture where people can see it .",nyt_eng_19980408_0506_85,6,nyt_eng_199804,"REAL-ESTATE-CELEBRITY-2 , 4-8 -- LET 'S MAKE A DEAL Tom Abbate says his self-promotional advertisements drew John Patterson and Sharon Lynch as condo clients .","-LBQ-  You 'll walk into a supermarket and even the kids will know you ,  -RDQ-  he says .",nyt_eng_19980408_0506_85:6_discard,discard
nyt_eng_19980408_0505_85:6,neg-ext-subj,as_good,as,good,"To Abbate , nothing is as good as putting your picture where people can see it .",nyt_eng_19980408_0505_85,6,nyt_eng_199804,"REAL-ESTATE-CELEBRITY-2 , 4-8 -- LET 'S MAKE A DEAL Tom Abbate says his self-promotional advertisements drew John Patterson and Sharon Lynch as condo clients .","-LBQ-  You 'll walk into a supermarket and even the kids will know you ,  -RDQ-  he says .",nyt_eng_19980408_0505_85:6_discard,discard
nyt_eng_19980406_0343_39:11,neg-ext-subj,as_simple,as,simple,It is only to say that nothing is ever quite as simple as it seems on the surface .,nyt_eng_19980406_0343_39,11,nyt_eng_199804,And this column is not making excuses for not doing that .,Trust me _ no one at the Fort Worth Star-Telegram comes to work and decides to throw a few extra wrinkles into the paper just to see if you are paying attention .,nyt_eng_19980406_0343_39:11_discard,discard
nyt_eng_19990111_0019_22:12,neg-ext-subj,particularly_effective,particularly,effective,"We tried everything in our defensive arsenal , and nothing was particularly effective .  -RDQ-",nyt_eng_19990111_0019_22,12,nyt_eng_199901,"-LBQ-  That 's where defense has to start , no matter the skill of the receivers .","Bolstered by a rushing game , Vikings quarterback Randall Cunningham was free to pass for 236 yards and three touchdowns .",nyt_eng_19990111_0019_22:12_discard,discard
nyt_eng_19981025_0145_2:6,neg-ext-subj,so_elusive,so,elusive,Nothing in this region is so elusive _ or so perilous _ as peace .,nyt_eng_19981025_0145_2,6,nyt_eng_199810,"After the hoopla in the United States , a guarded shrug from much of the Arab world .",And that perhaps explains why the Wye Plantation agreement between Israel and the Palestinians has evoked such resounding reticence among Arab leaders _ who played an umpire 's role at most or were left on distant sidelines .,nyt_eng_19981025_0145_2:6_discard,discard
nyt_eng_19981022_0131_68:8,neg-ext-subj,ever_sure,ever,sure,"In the racing business , nothing is ever sure .  -RDQ-",nyt_eng_19981022_0131_68,8,nyt_eng_199810,"-LBQ-  By the time you think you 're going to win a race , the horse goes bad .",,nyt_eng_19981022_0131_68:8_discard,discard
nyt_eng_19950531_0231_25:3,neg-ext-subj,ever_inevitable,ever,inevitable,Nothing is ever inevitable in human history .,nyt_eng_19950531_0231_25,3,nyt_eng_199505,A neighborhood that is not .,Young people still move back into old neighborhoods _ if crime and drugs and gangs have not made them uninhabitable _ and some suburbs are being designed to create at least the illusion of neighborhoods .,nyt_eng_19950531_0231_25:3_discard,discard
nyt_eng_19950527_0050_33:25,neg-ext-subj,too_stupid,too,stupid,"Barleycorn , a  -LBQ-  brewspaper  -RDQ-  based in Falls Church , Va. , offers  -LBQ-  Ask the Beer Geek  -RDQ-  -LRB-  -LBQ-  Nothing 's too stupid to ask the Beer Geek  -RDQ-  -RRB- .",nyt_eng_19950527_0050_33,25,nyt_eng_199505,"-LRB- If such esoteric sensibilities mystify , turn to the brewing advice columns that are features of many of the journals .","In one exchange , a reader , Sean Reagan , challenges the claim of Boston Beer 's President , Jim Koch , to have produced the strongest beer , with an alcoholic content of 18.4 percent  -COL-  -RRB-",nyt_eng_19950527_0050_33:25_discard,discard
nyt_eng_19950502_0218_38:3,neg-ext-subj,ever_good,ever,good,Nothing is ever good enough .  -RDQ-,nyt_eng_19950502_0218_38,3,nyt_eng_199505,Others take the breath out of you .,Sometimes the child can be a problem .,nyt_eng_19950502_0218_38:3_discard,discard
nyt_eng_19990217_0320_6:11,neg-ext-subj,so_devastating,so,devastating,"But nothing , he said , has ever been nearly so devastating as today 's prices .",nyt_eng_19990217_0320_6,11,nyt_eng_199902,"Burrus , a 65-year-old whose gray hair peeks through his farm cap , has seen some tough times in a life of hog farming , including a fire that ripped through his barns in 1978 and roasted 1,200 pigs alive .","These days he is bleeding money so badly that he worries about losing his 600-acre farm here among the cornfields near Cantrall , Ill. , 130 miles southwest of Chicago .",nyt_eng_19990217_0320_6:11_discard,discard
