hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent,label,status
nyt_eng_19981228_0059_21:3,neg-ext-subj,genetically_close,genetically,close,"Neither is genetically close to HIV-1 , the virulent strain that has been killing people from central Africa to San Francisco to Bangkok .",nyt_eng_19981228_0059_21,3,nyt_eng_199812,"The same is true for HIV-O , a rare strain found in Cameroon .",But HIV-1 did n't necessarily jump to humans as a killer .,nyt_eng_19981228_0059_21:3_discard,discard
nyt_eng_19981226_0026_21:3,neg-ext-subj,genetically_close,genetically,close,"Neither is genetically close to HIV-1 , the virulent strain that has been killing people from central Africa to San Francisco to Bangkok .",nyt_eng_19981226_0026_21,3,nyt_eng_199812,"The same is true for HIV-O , a rare strain found in Cameroon .",But HIV-1 did n't necessarily jump to humans as a killer .,nyt_eng_19981226_0026_21:3_discard,discard
nyt_eng_19981226_0025_21:3,neg-ext-subj,genetically_close,genetically,close,"Neither is genetically close to HIV-1 , the virulent strain that has been killing people from central Africa to San Francisco to Bangkok .",nyt_eng_19981226_0025_21,3,nyt_eng_199812,"The same is true for HIV-O , a rare strain found in Cameroon .",But HIV-1 did n't necessarily jump to humans as a killer .,nyt_eng_19981226_0025_21:3_discard,discard
nyt_eng_19960422_0004_42:5,neg-ext-subj,as_complicated,as,complicated,"-LBQ-  But neither were as complicated as the city process ,  -RDQ-  she said .",nyt_eng_19960422_0004_42,5,nyt_eng_199604,-LBQ-  But it 's an incredibly complicated process .  -RDQ-,That red tape has stalled millions of dollars in aid .,nyt_eng_19960422_0004_42:5_discard,discard
nyt_eng_19961025_0012_6:8,neg-ext-subj,that_indomitable,that,indomitable,"Neither , standing alone , is all that indomitable .",nyt_eng_19961025_0012_6,8,nyt_eng_199610,"Combined , the New York Yankees and Atlanta Braves might be unbeatable .",Each has discovered _ and probed _ the other 's vulnerabilities in the first five games of this Series .,nyt_eng_19961025_0012_6:8_discard,discard
nyt_eng_19961014_0148_13:3,neg-ext-subj,very_expensive,very,expensive,Neither is very expensive .,nyt_eng_19961014_0148_13,3,nyt_eng_199610,"Truth is , either will work just fine , and both are worlds faster than using floppy disks for a backup .","Just to give you a notion , I 'll give some specific examples .",nyt_eng_19961014_0148_13:3_discard,discard
nyt_eng_19980423_0446_31:4,neg-ext-subj,particularly_sophisticated,particularly,sophisticated,-LBQ-  Neither were particularly sophisticated and did n't know much about drugs .  -RDQ-,nyt_eng_19980423_0446_31,4,nyt_eng_199804,"-LBQ-  I do n't think they had any idea something like this could happen ,  -RDQ-  Ellett Jr. said .",Ellett Jr. said his father and Dolan cooperated with police and city officials and spent money on substantial improvements .,nyt_eng_19980423_0446_31:4_discard,discard
nyt_eng_19951023_0438_45:7,neg-ext-subj,wholly_reassuring,wholly,reassuring,Yet neither of these points is wholly reassuring .,nyt_eng_19951023_0438_45,7,nyt_eng_199510,"Xenotransplanters also point out that in the handful of transplants that have already happened , none of the patients has died from an unknown disease .",An experiment that works will quickly be copied .,nyt_eng_19951023_0438_45:7_discard,discard
nyt_eng_19951020_0128_45:7,neg-ext-subj,wholly_reassuring,wholly,reassuring,Yet neither of these points is wholly reassuring .,nyt_eng_19951020_0128_45,7,nyt_eng_199510,"Xenotransplanters also point out that in the handful of transplants that have already happened , none of the patients has died from an unknown disease .",An experiment that works will quickly be copied .,nyt_eng_19951020_0128_45:7_discard,discard
nyt_eng_19951020_0124_45:7,neg-ext-subj,wholly_reassuring,wholly,reassuring,Yet neither of these points is wholly reassuring .,nyt_eng_19951020_0124_45,7,nyt_eng_199510,"Xenotransplanters also point out that in the handful of transplants that have already happened , none of the patients has died from an unknown disease .",An experiment that works will quickly be copied .,nyt_eng_19951020_0124_45:7_discard,discard
nyt_eng_19951020_0012_45:7,neg-ext-subj,wholly_reassuring,wholly,reassuring,Yet neither of these points is wholly reassuring .,nyt_eng_19951020_0012_45,7,nyt_eng_199510,"Xenotransplanters also point out that in the handful of transplants that have already happened , none of the patients has died from an unknown disease .",An experiment that works will quickly be copied .,nyt_eng_19951020_0012_45:7_discard,discard
nyt_eng_19951020_0011_45:7,neg-ext-subj,wholly_reassuring,wholly,reassuring,Yet neither of these points is wholly reassuring .,nyt_eng_19951020_0011_45,7,nyt_eng_199510,"Xenotransplanters also point out that in the handful of transplants that have already happened , none of the patients has died from an unknown disease .",An experiment that works will quickly be copied .,nyt_eng_19951020_0011_45:7_discard,discard
nyt_eng_19990422_0339_28:3,neg-ext-subj,yet_willing,yet,willing,Neither is yet willing to support a land attack .,nyt_eng_19990422_0339_28,3,nyt_eng_199904,"But that would mean aligning political support from its government and from Greece , whose port at Salonnika would be crucial .","Though the difficulties are formidable , there are powerful reasons why NATO might at least want to have an option to use combat troops .",nyt_eng_19990422_0339_28:3_discard,discard
nyt_eng_19950515_0301_7:5,neg-ext-subj,really_surprised,really,surprised,Neither of them was really surprised .,nyt_eng_19950515_0301_7,5,nyt_eng_199505,Three times .  -RDQ-,"Since suffering a stroke 15 years ago , the man has been afflicted with a rare condition called amusia .",nyt_eng_19950515_0301_7:5_discard,discard
nyt_eng_19951117_0294_21:10,neg-ext-subj,always_true,always,true,"In real life , neither of these scenarios is always true .",nyt_eng_19951117_0294_21,10,nyt_eng_199511,"Meanwhile , the SAT-failure drives a jalopy to his dilapidated dump beside an alligator-infested swamp while the rowboat in back of the outhouse sinks .",Doing well on the SAT does not guarantee success .,nyt_eng_19951117_0294_21:10_discard,discard
nyt_eng_19980528_0134_13:4,neg-ext-subj,very_easy,very,easy,But neither is very easy .,nyt_eng_19980528_0134_13,4,nyt_eng_199805,There are two obvious ways of meeting the demand  -COL-  Train more Americans or hire skilled workers from abroad .,"President Bill Clinton is threatening to veto a bill passed by the Senate that would increase the number of visas granted to high-technology workers from places such as India , Russia and Central Europe .",nyt_eng_19980528_0134_13:4_discard,discard
nyt_eng_19980528_0132_13:4,neg-ext-subj,very_easy,very,easy,But neither is very easy .,nyt_eng_19980528_0132_13,4,nyt_eng_199805,There are two obvious ways of meeting the demand  -COL-  Train more Americans or hire skilled workers from abroad .,"President Bill Clinton is threatening to veto a bill passed by the Senate that would increase the number of visas granted to high-technology workers from places such as India , Russia and Central Europe .",nyt_eng_19980528_0132_13:4_discard,discard
nyt_eng_19980526_0227_13:4,neg-ext-subj,very_easy,very,easy,But neither is very easy .,nyt_eng_19980526_0227_13,4,nyt_eng_199805,There are two obvious ways of meeting the demand  -COL-  Train more Americans or hire skilled workers from abroad .,"President Bill Clinton is threatening to veto a bill passed by the Senate that would increase the number of visas granted to high-technology workers from places such as India , Russia and Central Europe .",nyt_eng_19980526_0227_13:4_discard,discard
nyt_eng_19980526_0226_13:4,neg-ext-subj,very_easy,very,easy,But neither is very easy .,nyt_eng_19980526_0226_13,4,nyt_eng_199805,There are two obvious ways of meeting the demand  -COL-  Train more Americans or hire skilled workers from abroad .,"President Bill Clinton is threatening to veto a bill passed by the Senate that would increase the number of visas granted to high-technology workers from places such as India , Russia and Central Europe .",nyt_eng_19980526_0226_13:4_discard,discard
nyt_eng_19980526_0225_13:4,neg-ext-subj,very_easy,very,easy,But neither is very easy .,nyt_eng_19980526_0225_13,4,nyt_eng_199805,There are two obvious ways of meeting the demand  -COL-  Train more Americans or hire skilled workers from abroad .,"President Bill Clinton is threatening to veto a bill passed by the Senate that would increase the number of visas granted to high-technology workers from places such as India , Russia and Central Europe .",nyt_eng_19980526_0225_13:4_discard,discard
nyt_eng_19980508_0425_80:16,neg-ext-subj,as_likely,as,likely,"The panther logo and snook logo are quite striking , granted , but neither is as likely to stop traffic as a hooded , white-robed figure standing next to a burning cross .",nyt_eng_19980508_0425_80,16,nyt_eng_199805,why the state of Florida should refrain from promoting it on license plates .,"Possible slogans include  -LBQ-  White Supremacists Are People , Too ,  -RDQ-   -LBQ-  Have You Hugged a Bigot Today ?  -RDQ-  and  -LBQ-  Integrate This !  -RDQ-",nyt_eng_19980508_0425_80:16_discard,discard
nyt_eng_19980508_0416_80:16,neg-ext-subj,as_likely,as,likely,"The panther logo and snook logo are quite striking , granted , but neither is as likely to stop traffic as a hooded , white-robed figure standing next to a burning cross .",nyt_eng_19980508_0416_80,16,nyt_eng_199805,why the state of Florida should refrain from promoting it on license plates .,"Possible slogans include  -LBQ-  White Supremacists Are People , Too ,  -RDQ-   -LBQ-  Have You Hugged a Bigot Today ?  -RDQ-  and  -LBQ-  Integrate This !  -RDQ-",nyt_eng_19980508_0416_80:16_discard,discard
nyt_eng_19980508_0238_13:16,neg-ext-subj,as_likely,as,likely,"The panther logo and snook logo are quite striking , granted , but neither is as likely to stop traffic as a hooded , white-robed figure standing next to a burning cross .",nyt_eng_19980508_0238_13,16,nyt_eng_199805,"While racism may be despicable to most people , that is no reason why the state of Florida should refrain from promoting it on license plates .","Possible slogans include  -LBQ-  White Supremacists Are People , Too ,  -RDQ-   -LBQ-  Have You Hugged a Bigot Today ?  -RDQ-  and  -LBQ-  Integrate This !  -RDQ-",nyt_eng_19980508_0238_13:16_discard,discard
nyt_eng_19980601_0209_13:4,neg-ext-subj,very_easy,very,easy,But neither is very easy .,nyt_eng_19980601_0209_13,4,nyt_eng_199806,There are two obvious ways of meeting the demand  -COL-  Train more Americans or hire skilled workers from abroad .,"President Bill Clinton is threatening to veto a bill passed by the Senate that would increase the number of visas granted to high-technology workers from places such as India , Russia and Central Europe .",nyt_eng_19980601_0209_13:4_discard,discard
nyt_eng_19980601_0205_13:4,neg-ext-subj,very_easy,very,easy,But neither is very easy .,nyt_eng_19980601_0205_13,4,nyt_eng_199806,There are two obvious ways of meeting the demand  -COL-  Train more Americans or hire skilled workers from abroad .,"President Bill Clinton is threatening to veto a bill passed by the Senate that would increase the number of visas granted to high-technology workers from places such as India , Russia and Central Europe .",nyt_eng_19980601_0205_13:4_discard,discard
nyt_eng_19980601_0204_13:4,neg-ext-subj,very_easy,very,easy,But neither is very easy .,nyt_eng_19980601_0204_13,4,nyt_eng_199806,There are two obvious ways of meeting the demand  -COL-  Train more Americans or hire skilled workers from abroad .,"President Bill Clinton is threatening to veto a bill passed by the Senate that would increase the number of visas granted to high-technology workers from places such as India , Russia and Central Europe .",nyt_eng_19980601_0204_13:4_discard,discard
nyt_eng_19990210_0005_26:3,neg-ext-subj,entirely_successful,entirely,successful,Neither was entirely successful .,nyt_eng_19990210_0005_26,3,nyt_eng_199902,They cultivated the U.S. but tried to avoid becoming its pawn .,The king balanced between Arab nationalism and the need to conciliate Israel and keep Washington friendly .,nyt_eng_19990210_0005_26:3_discard,discard
nyt_eng_19990208_0188_26:3,neg-ext-subj,entirely_successful,entirely,successful,Neither was entirely successful .,nyt_eng_19990208_0188_26,3,nyt_eng_199902,They cultivated the U.S. but tried to avoid becoming its pawn .,The king balanced between Arab nationalism and the need to conciliate Israel and keep Washington friendly .,nyt_eng_19990208_0188_26:3_discard,discard
nyt_eng_19990208_0187_26:3,neg-ext-subj,entirely_successful,entirely,successful,Neither was entirely successful .,nyt_eng_19990208_0187_26,3,nyt_eng_199902,They cultivated the U.S. but tried to avoid becoming its pawn .,The king balanced between Arab nationalism and the need to conciliate Israel and keep Washington friendly .,nyt_eng_19990208_0187_26:3_discard,discard
nyt_eng_19981109_0044_17:6,neg-ext-subj,medically_trained,medically,trained,"-LBQ-  Neither of us are medically trained , but if I was playing armchair psychologist , I 'd say that all of the people in the book had a lot of drive and ambition and success and a need to overcome adversity ,  -RDQ-  she said .",nyt_eng_19981109_0044_17,6,nyt_eng_199811,But Madigan said there are some obvious personality traits that each notable displays .,Story Filed By Cox Newspapers,nyt_eng_19981109_0044_17:6_discard,discard
nyt_eng_19981022_0193_42:15,neg-ext-subj,completely_wrong,completely,wrong,The difficulty for voters is that neither answer is completely right and neither is completely wrong .,nyt_eng_19981022_0193_42,15,nyt_eng_199810,"This is why managed care is a genuinely confusing issue  -COL-  Should voters believe the anecdotes , which are real and horrifying , or should they accept the evidence that people are mostly happy with their own insurance , happy to be paying less , and as healthy as they have ever been ? Both parties in the '98 campaign offer an easy answer to that question .",,nyt_eng_19981022_0193_42:15_discard,discard
nyt_eng_19981020_0109_42:15,neg-ext-subj,completely_wrong,completely,wrong,The difficulty for voters is that neither answer is completely right and neither is completely wrong .,nyt_eng_19981020_0109_42,15,nyt_eng_199810,"This is why managed care is a genuinely confusing issue  -COL-  Should voters believe the anecdotes , which are real and horrifying , or should they accept the evidence that people are mostly happy with their own insurance , happy to be paying less , and as healthy as they have ever been ? Both parties in the '98 campaign offer an easy answer to that question .",,nyt_eng_19981020_0109_42:15_discard,discard
nyt_eng_19961226_0446_40:3,neg-ext-subj,truly_democratic,truly,democratic,Neither is truly democratic .,nyt_eng_19961226_0446_40,3,nyt_eng_199612,"Incredibly , both _ undeservingly and for a number of obscure reasons _ have been supported by the West .","Despite vainglorious attempts to be recognized as great leaders internationally and to bring their countries steadily into the European fold , neither is prepared to take the necessary steps to qualify .",nyt_eng_19961226_0446_40:3_discard,discard
nyt_eng_19961226_0445_40:3,neg-ext-subj,truly_democratic,truly,democratic,Neither is truly democratic .,nyt_eng_19961226_0445_40,3,nyt_eng_199612,"Incredibly , both _ undeservingly and for a number of obscure reasons _ have been supported by the West .","Despite vainglorious attempts to be recognized as great leaders internationally and to bring their countries steadily into the European fold , neither is prepared to take the necessary steps to qualify .",nyt_eng_19961226_0445_40:3_discard,discard
nyt_eng_19961220_0241_39:11,neg-ext-subj,particularly_interested,particularly,interested,"When she learned that neither of the little ones was particularly interested in Tickle Me Elmo , Alicia -LRB- who asked that I not use her last name -RRB- decided to sell the Tickle Me Elmos , maybe make a couple of dollars .",nyt_eng_19961220_0241_39,11,nyt_eng_199612,"-LBQ-  The offers were so ridiculous I ca n't even sell it ,  -RDQ-  said Alicia , who bought dolls for her niece and her goddaughter several weeks ago .","-LBQ-  How can someone be so sick as to pay $ 500 for a doll ? I thought someone might bid $ 100 , but it scares me to even think about meeting with someone who would hand over $ 500 for this piece of red fur that shakes .  -RDQ-",nyt_eng_19961220_0241_39:11_discard,discard
nyt_eng_19961219_0412_39:11,neg-ext-subj,particularly_interested,particularly,interested,"When she learned that neither of the little ones was particularly interested in Tickle Me Elmo , Alicia -LRB- who asked that I not use her last name -RRB- decided to sell the Tickle Me Elmos , maybe make a couple of dollars .",nyt_eng_19961219_0412_39,11,nyt_eng_199612,"-LBQ-  The offers were so ridiculous I ca n't even sell it ,  -RDQ-  said Alicia , who bought dolls for her niece and her goddaughter several weeks ago .","-LBQ-  How can someone be so sick as to pay $ 500 for a doll ? I thought someone might bid $ 100 , but it scares me to even think about meeting with someone who would hand over $ 500 for this piece of red fur that shakes .  -RDQ-",nyt_eng_19961219_0412_39:11_discard,discard
nyt_eng_19961219_0411_39:11,neg-ext-subj,particularly_interested,particularly,interested,"When she learned that neither of the little ones was particularly interested in Tickle Me Elmo , Alicia -LRB- who asked that I not use her last name -RRB- decided to sell the Tickle Me Elmos , maybe make a couple of dollars .",nyt_eng_19961219_0411_39,11,nyt_eng_199612,"-LBQ-  The offers were so ridiculous I ca n't even sell it ,  -RDQ-  said Alicia , who bought dolls for her niece and her goddaughter several weeks ago .","-LBQ-  How can someone be so sick as to pay $ 500 for a doll ? I thought someone might bid $ 100 , but it scares me to even think about meeting with someone who would hand over $ 500 for this piece of red fur that shakes .  -RDQ-",nyt_eng_19961219_0411_39:11_discard,discard
