colloc,be-ADV-ADJ_positive,every_det-of-subj,everybody_subj,everyone_subj,few_det-of-subj,few_subj,neither_det-of-subj,neither_subj,never_VP-adv,no-one_subj,no_det-of-subj-N,nobody_subj,none_subj,not-a-single_det-of-subj,not-one_det-of-subj,not-one_subj,not_VP-adv,nothing_subj,without-being_PP
potentially_great,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
potentially_lethal,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
practically_colorless,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
predominantly_muslim,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pretty_encouraged,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pretty_enticing,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pretty_old-fashioned,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pretty_symptomless,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pretty_well-supplied,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
primarily_pale,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
probably_central,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
probably_petrified,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
probably_warm,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
profoundly_amusing,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
psychologically_damaging,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
publicly_indignant,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
pumped_full,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
purely_entertaining,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
purely_hispanic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
purposely_invisible,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
quickly_shelved,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
quite_complimentary,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
quite_experienced,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
rather_bizarre,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
rather_dark,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
rather_healthy,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
real_quiet,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
really_celebrated,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
really_hyper,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
really_important,344,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,1,1
really_necessary,42,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,28,1,1
really_offbeat,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
really_suprising,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
reasonably_controlled,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
relatively_ancient,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
relatively_barren,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
relatively_constant,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
relatively_evident,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
relatively_inaccessible,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
relatively_miniscule,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
relatively_numb,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
remarkably_low,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
remarkably_private,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
resoundingly_familiar,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
right_smack-dab,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
roughly_normal,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
seemingly_outrageous,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
seriously_angry,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
seriously_undersupplied,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
simply_cool,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
simply_cow-eater,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
simply_dysfunctional,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
simply_happy,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
simply_misguided,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
simply_unforgettable,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
simultaneously_affectionate,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
singularly_clueless,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
slightly_bland,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
slightly_comforting,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
slightly_inferior,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
slightly_raw,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_coming,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_discerning,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
so_fraught,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
so_free-flowing,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_good-looking,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_ill-suited,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_illuminating,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_just,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_limpid,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_malleable,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
so_mild-mannered,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_morose,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_partisan,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
so_plastic,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_pro-life,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_prone,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1
so_snappy,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_startled,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_ugly,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
so_unselfish,16,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
socially_significant,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
solidly_competitive,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
solidly_entrenched,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
somehow_improper,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
somehow_justified,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sometimes_furious,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sometimes_grotesque,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sometimes_tedious,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sometimes_wrenching,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
somewhat_compelling,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
somewhat_grim,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
somewhat_illuminating,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
somewhat_puritanical,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
somewhat_reliable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
somewhat_translucent,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
specifically_pornographic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
startlingly_curvaceous,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
statistically_insignificant,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
still_cheese-writ-large,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
still_dusty,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
still_enigmatic,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
still_first,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
still_frustrating,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
still_loathe,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
still_lucid,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
still_restless,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
still_sane,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
still_troubled,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
still_upset,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
still_vegetarian,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
straight_reportage,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
strangely_clueless,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
strangely_hypnotic,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
strictly_non-violent,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
strictly_paleolithic,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
strongly_american,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
strongly_apparent,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
strongly_held,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
substantially_incapacitated,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sufficiently_familiar,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
tastefully_interwoven,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
technically_outlawed,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
terribly_fortunate,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
that_all-encompassing,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
that_crowded,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
that_devout,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
that_distant,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1
that_limited,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
that_pissed,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
that_senior,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
that_well-educated,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
then_factored,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
thus_irrelevant,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_complete,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
too_enlightening,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
too_formulaic,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_inaccessible,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_numerous,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_obtuse,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_old\/mature,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_perverse,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_regional,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_special,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_toxic,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_versatile,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
totally_apolitical,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
totally_herself,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
totally_impotent,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
totally_misused,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
touchingly_loyal,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
traditionally_hard,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tragically_evident,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tremendously_exciting,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
truly_empowering,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
truly_liberated,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
truly_racist,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
truly_sweeping,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
truly_troubled,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
truly_wide,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
typically_danish,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ultimately_offensive,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
understandably_angered,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
unequivocally_liberal,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
unintentionally_laughable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
unrelentingly_somber,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
unwaveringly_loyal,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
usually_eager,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
usually_feeble,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
usually_friendly,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
utterly_distinct,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
utterly_ruthless,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
vaguely_exotic-sounding,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
variably_cloudy,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
very_acidic,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
very_addicting,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
very_annoying,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
very_beastly,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
very_choosy,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
very_clearcut,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
very_comprehensive,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
very_conciliatory,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
very_corrupt,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
very_decentralized,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
very_explicit,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
very_forgettable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
very_hyper,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
very_inconsiderate,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
very_legible,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
very_low-motion,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
very_overwhelmed,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
very_prevalent,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
very_pro,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
very_safe,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1
very_south,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
virtually_full,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
visually_hot,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
wholly_unjust,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
widely_experienced,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
yet_important,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
