key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,liddell,mutual_information,deltaP_min,deltaP_max,deltaP_max_abs,deltaP_product,unexpected_f,unexpected_ratio,expected_sqrt,unexpected_abs_sqrt,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,adv,adj,adv_total,adj_total
NEG~really_sure,NEGMIR,really_sure,913,134.82405,3353.12854,2.4438064,0.83533585,0.0030949018,0.9796137,0.003105833,293963,932,2032082,913.0,293050.0,19.0,1738100.0,293963.0,1738119.0,932.0,2031150.0,293828.175954514,797.175954514,1737321.824045486,25.753864,0.006192034,0.83533585,0.83070344,0.0030949018,0.83533585,0.83533585,0.0025852823,778.17596,0.85232854,11.611376,27.895805,6.376325,6.2805862,6.4190874,6.5224104,7.2117176,6.6790276,30.215889859476256,542.1835482564921,30.528675044947494,really,sure,64338,11297.0
NEG~quite_sure,NEGMIR,quite_sure,2969,439.0461,10890.59508,2.42604,0.8348396,0.010061938,0.9782537,0.01009991,293963,3035,2032082,2969.0,290994.0,66.0,1738053.0,293963.0,1738119.0,3035.0,2029047.0,293523.953886211,2595.953886211,1735523.046113788,46.430943,0.0199934,0.8348396,0.83010006,0.010061938,0.8348396,0.8348396,0.008400104,2529.9539,0.85212326,20.953426,50.29865,7.1027646,7.0513654,7.125722,7.181193,7.5512595,7.2652755,54.48853090330111,542.1835482564921,55.09083408335728,quite,sure,43799,11297.0
NEG~too_sure,NEGMIR,too_sure,539,81.44414,1894.0852,2.1154027,0.8129355,0.0018197561,0.95737123,0.0018335641,293963,563,2032082,539.0,293424.0,24.0,1738095.0,293963.0,1738119.0,563.0,2031519.0,293881.555860935,481.555860935,1737637.444139065,19.708326,0.003660118,0.8129355,0.82072896,0.0018197561,0.8129355,0.8129355,0.0014793442,457.55585,0.8488977,9.024641,21.390556,5.45632,5.3701525,5.494807,5.5878005,6.2081943,5.7287593,23.2163735324878,542.1835482564921,23.727621035409346,too,sure,189304,11297.0
NEG~too_careful,NEGMIR,too_careful,678,103.43261,2343.32401,2.0302985,0.8038736,0.0022851252,0.9482517,0.0023064127,293963,715,2032082,678.0,293285.0,37.0,1738082.0,293963.0,1738119.0,715.0,2031367.0,293859.567389997,611.567389997,1737507.432610003,22.066128,0.004601633,0.8038736,0.8165722,0.0022851252,0.8038736,0.8038736,0.0018369519,574.5674,0.84744453,10.170182,23.970135,5.4674253,5.397696,5.4985704,5.5738235,6.0758657,5.687892,26.038433132583073,542.1835482564921,26.739483914241877,too,careful,189304,2165.0
NEG~too_early,NEGMIR,too_early,5209,799.39667,17891.07454,1.994524,0.80014974,0.017537536,0.9426348,0.017719917,293963,5526,2032082,5209.0,288754.0,317.0,1737802.0,293963.0,1738119.0,5526.0,2026556.0,293163.603352621,4726.603352621,1733392.39664738,61.097347,0.03478592,0.80014974,0.813992,0.017537536,0.80014974,0.80014974,0.014032654,4409.6035,0.8465355,28.273603,66.40485,6.1597614,6.1358805,6.170428,6.1962004,6.3681393,6.235266,72.17340230306452,542.1835482564921,74.3370701601832,too,early,189304,5766.0
NEG~too_fancy,NEGMIR,too_fancy,530,81.29948,1814.61439,1.985364,0.7986204,0.0017845373,0.9430605,0.001802948,293963,562,2032082,530.0,293433.0,32.0,1738087.0,293963.0,1738119.0,562.0,2031520.0,293881.700521928,480.700521928,1737638.299478072,19.490305,0.003599015,0.7986204,0.8141881,0.0017845373,0.7986204,0.7986204,0.0014251679,448.70053,0.84660476,9.016623,21.182552,5.220472,5.1452856,5.254054,5.3351965,5.876527,5.4581914,23.021728866442675,542.1835482564921,23.706539182259394,too,fancy,189304,1187.0
NEG~too_pleased,NEGMIR,too_pleased,1295,199.77682,4395.02448,1.9491035,0.7936046,0.0043558376,0.93772626,0.0044053164,293963,1381,2032082,1295.0,292668.0,86.0,1738033.0,293963.0,1738119.0,1381.0,2030701.0,293763.223168652,1181.223168652,1736937.776831348,30.43461,0.008769435,0.7936046,0.81172466,0.0043558376,0.7936046,0.7936046,0.0034568128,1095.2231,0.84573215,14.134243,33.094154,5.6241217,5.5781326,5.6446624,5.6942945,6.025408,5.7695265,35.98610843089316,542.1835482564921,37.16180835212409,too,pleased,189304,3918.0
NEG~more_evident,NEGMIR,more_evident,1291,214.53226,3913.54512,1.6003134,0.7264018,0.0042812447,0.8705327,0.0043917093,293963,1483,2032082,1291.0,292672.0,192.0,1737927.0,293963.0,1738119.0,1483.0,2030599.0,293748.467747365,1268.467747365,1736850.532252636,29.95973,0.00873933,0.7264018,0.77943367,0.0042812447,0.7264018,0.7264018,0.0031099042,1076.4678,0.83382475,14.646919,32.809566,4.7213025,4.6893635,4.7355685,4.7700377,4.999994,4.8222857,35.93048844644336,542.1835482564921,38.50973902793941,more,evident,319218,2620.0
NEG~more_annoying,NEGMIR,more_annoying,763,132.22015,2179.7646,1.4752736,0.69044167,0.0025086892,0.83479214,0.0025955648,293963,914,2032082,763.0,293200.0,151.0,1737968.0,293963.0,1738119.0,914.0,2031168.0,293830.779852388,781.779852388,1737337.220147612,22.835764,0.005175039,0.69044167,0.7612269,0.0025086892,0.69044167,0.69044167,0.0017321036,630.77985,0.82671016,11.498702,25.115332,4.219406,4.1826253,4.2358346,4.2755294,4.5403466,4.335698,27.622454633866266,542.1835482564921,30.23243291566195,more,annoying,319218,2086.0
NEG~too_late,NEGMIR,too_late,11097,1961.8923,31158.36193,1.4412019,0.6781068,0.03633145,0.81824213,0.037749648,293963,13562,2032082,11097.0,282866.0,2465.0,1735654.0,293963.0,1738119.0,13562.0,2018520.0,292001.107612783,11600.107612783,1726518.892387217,86.71832,0.07216974,0.6781068,0.7525304,0.03633145,0.6781068,0.6781068,0.024636602,9135.107,0.8232052,44.293255,95.57776,4.56459,4.55543,4.5686817,4.5785675,4.6445208,4.5935526,105.34229919647663,542.1835482564921,116.45600027478189,too,late,189304,14009.0
NEG~more_frustrating,NEGMIR,more_frustrating,1897,342.84656,5123.49529,1.3773415,0.6565266,0.00618106,0.80042195,0.0064531933,293963,2370,2032082,1897.0,292066.0,473.0,1737646.0,293963.0,1738119.0,2370.0,2029712.0,293620.153446564,2027.153446564,1736091.846553436,35.682907,0.012803164,0.6565266,0.74296755,0.00618106,0.6565266,0.6565266,0.0040580304,1554.1534,0.81926906,18.516115,39.422752,4.1745615,4.153349,4.184036,4.2069287,4.359656,4.24163,43.55456348076513,542.1835482564921,48.68264577855234,more,frustrating,319218,3508.0
NEG~more_different,NEGMIR,more_different,614,111.2443,1650.68041,1.369447,0.65402603,0.0019995214,0.7984395,0.0020886983,293963,769,2032082,614.0,293349.0,155.0,1737964.0,293963.0,1738119.0,769.0,2031313.0,293851.755696374,657.755696374,1737461.244303626,20.289568,0.004166497,0.65402603,0.7418906,0.0019995214,0.65402603,0.65402603,0.0013077391,502.7557,0.81882036,10.547241,22.422215,3.8619473,3.8248267,3.8785274,3.9185886,4.185852,3.9793134,24.779023386727733,542.1835482564921,27.730849247724095,more,different,319218,40266.0
NEG~inherently_wrong,NEGMIR,inherently_wrong,1522,278.32776,4044.66369,1.3517315,0.6470119,0.004946238,0.79106027,0.0051775225,293963,1924,2032082,1522.0,292441.0,402.0,1737717.0,293963.0,1738119.0,1924.0,2030158.0,293684.672249447,1645.672249447,1736473.327750554,31.878553,0.010287711,0.6470119,0.7378581,0.004946238,0.6470119,0.6470119,0.0032002747,1243.6722,0.81713027,16.683157,35.26574,4.055587,4.0324388,4.065926,4.090908,4.2575717,4.1287756,39.01281840626232,542.1835482564921,43.86342439892262,inherently,wrong,5649,24007.0
NEG~too_serious,NEGMIR,too_serious,782,149.86879,1950.70526,1.2606761,0.6104765,0.0025140636,0.75482625,0.0026601988,293963,1036,2032082,782.0,293181.0,254.0,1737865.0,293963.0,1738119.0,1036.0,2031046.0,293813.13121124,886.13121124,1737232.86878876,22.604965,0.005301713,0.6104765,0.71749556,0.0025140636,0.6104765,0.6104765,0.0015347768,632.1312,0.80835193,12.242091,25.14222,3.633603,3.6037834,3.646922,3.679104,3.8938017,3.7278852,27.964262908219126,542.1835482564921,32.18695387886216,too,serious,189304,10801.0
NEG~more_true,NEGMIR,more_true,1062,215.54488,2456.05671,1.1676292,0.56850755,0.0033664564,0.7127517,0.0036126995,293963,1490,2032082,1062.0,292901.0,428.0,1737691.0,293963.0,1738119.0,1490.0,2030592.0,293747.455120413,1274.455120413,1736844.544879586,25.97417,0.007188961,0.56850755,0.6925868,0.0033664564,0.56850755,0.56850755,0.0019138558,846.45514,0.79703873,14.681447,29.093903,3.4369671,3.4133322,3.4475238,3.473031,3.6431992,3.511695,32.58834147360065,542.1835482564921,38.600518131237564,more,true,319218,8402.0
NEG~more_apparent,NEGMIR,more_apparent,952,194.7137,2179.03821,1.1559144,0.56299275,0.003011821,0.7072808,0.003238503,293963,1346,2032082,952.0,293011.0,394.0,1737725.0,293963.0,1738119.0,1346.0,2030736.0,293768.286303407,1151.286303407,1736967.713696593,24.54379,0.006447484,0.56299275,0.68924046,0.003011821,0.56299275,0.56299275,0.0016956334,757.2863,0.7954688,13.953985,27.518835,3.3783405,3.3536105,3.3893862,3.4160752,3.594128,3.4565303,30.854497241083024,542.1835482564921,36.68787265568828,more,apparent,319218,2914.0
NEG~so_easy,NEGMIR,so_easy,2643,558.1021,5809.83303,1.1128292,0.5414369,0.0082918955,0.68507,0.008990928,293963,3858,2032082,2643.0,291320.0,1215.0,1736904.0,293963.0,1738119.0,3858.0,2028224.0,293404.897888963,3299.897888963,1734819.102111037,40.554234,0.017748917,0.5414369,0.6753835,0.0082918955,0.5414369,0.5414369,0.0044895387,2084.898,0.7888377,23.624186,45.660683,3.4201858,3.4058924,3.42657,3.4419956,3.5449054,3.4653776,51.41011573610781,542.1835482564921,62.112800613078136,so,easy,146701,21775.0
NEG~really_new,NEGMIR,really_new,654,138.15125,1433.68024,1.1093006,0.54040974,0.0020515942,0.6848168,0.0022247697,293963,955,2032082,654.0,293309.0,301.0,1737818.0,293963.0,1738119.0,955.0,2031127.0,293824.848751674,816.848751674,1737302.151248326,20.171282,0.004435131,0.54040974,0.67522293,0.0020515942,0.54040974,0.54040974,0.0011087015,515.84875,0.7887596,11.753776,22.712303,3.150461,3.1217027,3.1633058,3.1943421,3.4013965,3.2413867,25.573423705088842,542.1835482564921,30.903074280724887,really,new,64338,14734.0
NEG~more_satisfying,NEGMIR,more_satisfying,1261,280.20834,2585.2472,1.0441037,0.50682884,0.0039007294,0.6510067,0.0042896555,293963,1937,2032082,1261.0,292702.0,676.0,1737443.0,293963.0,1738119.0,1937.0,2030145.0,293682.791656538,1656.791656537,1736462.208343462,27.619717,0.00852315,0.50682884,0.653234,0.0039007294,0.50682884,0.50682884,0.001977002,980.7917,0.77778876,16.739426,31.317593,3.0987604,3.0790877,3.1075473,3.1287785,3.2704186,3.1609602,35.510561809129406,542.1835482564921,44.01136216933077,more,satisfying,319218,4630.0
NEG~too_old,NEGMIR,too_old,2365,545.66125,4614.61619,1.0004172,0.4832243,0.0072357343,0.62698835,0.00804523,293963,3772,2032082,2365.0,291598.0,1407.0,1736712.0,293963.0,1738119.0,3772.0,2028310.0,293417.338734362,3226.338734362,1734892.661265638,37.410885,0.01588661,0.4832243,0.636908,0.0072357343,0.4832243,0.4832243,0.0034964827,1819.3387,0.76927644,23.359394,42.653706,3.0557954,3.0419128,3.061996,3.0769782,3.1769307,3.0996883,48.63126566315131,542.1835482564921,61.41661013113635,too,old,189304,7318.0
NEG~more_rewarding,NEGMIR,more_rewarding,804,192.39912,1489.48625,0.9569719,0.46015146,0.002432412,0.60451126,0.002735038,293963,1330,2032082,804.0,293159.0,526.0,1737593.0,293963.0,1738119.0,1330.0,2030752.0,293770.600879295,1137.600879295,1736981.399120705,21.5695,0.005445439,0.46015146,0.621053,0.002432412,0.46015146,0.46015146,0.001119278,611.6009,0.7606976,13.870801,24.730566,2.7469964,2.723847,2.7573361,2.7823193,2.9489915,2.8201888,28.35489375751565,542.1835482564921,36.46916505762094,more,rewarding,319218,2344.0
NEG~as_bad,NEGMIR,as_bad,1328,355.28738,2102.86361,0.84433067,0.3965349,0.0038685978,0.5407166,0.0045175753,293963,2456,2032082,1328.0,292635.0,1128.0,1736991.0,293963.0,1738119.0,2456.0,2029626.0,293607.712601165,2100.712601165,1736018.287398835,26.69227,0.008960289,0.3965349,0.57261825,0.0038685978,0.3965349,0.3965349,0.001534034,972.7126,0.7324643,18.84907,31.188341,2.4897685,2.4730637,2.4972298,2.515258,2.6355305,2.542585,36.4417343165772,542.1835482564921,49.558046773455466,as,bad,127520,12841.0
NEG~even_close,NEGMIR,even_close,873,237.82268,1345.47083,0.8268122,0.38667372,0.0025261785,0.5310219,0.0029697616,293963,1644,2032082,873.0,293090.0,771.0,1737348.0,293963.0,1738119.0,1644.0,2030438.0,293725.17732749,1406.17732749,1736712.82267251,21.497496,0.005906491,0.38667372,0.564761,0.0025261785,0.38667372,0.38667372,0.0009768069,635.1773,0.72758,15.4215,25.202724,2.3651109,2.3447137,2.3742213,2.3962345,2.543092,2.429602,29.546573405388315,542.1835482564921,40.54626986542659,even,close,80437,15958.0
NEG~more_beautiful,NEGMIR,more_beautiful,1084,296.26572,1663.17027,0.82407707,0.38502392,0.0031329163,0.5292969,0.003687539,293963,2048,2032082,1084.0,292879.0,964.0,1737155.0,293963.0,1738119.0,2048.0,2030034.0,293666.734286313,1751.734286313,1736367.265713687,23.925726,0.007324052,0.38502392,0.5633479,0.0031329163,0.38502392,0.38502392,0.0012062477,787.7343,0.72669214,17.212372,28.066605,2.3945837,2.376316,2.4027429,2.4224575,2.5539813,2.4523408,32.92415526630866,542.1835482564921,45.254833995939045,more,beautiful,319218,8977.0
NEG~more_critical,NEGMIR,more_critical,590,162.4543,894.75135,0.81661105,0.38092798,0.001700402,0.52537847,0.0020070553,293963,1123,2032082,590.0,293373.0,533.0,1737586.0,293963.0,1738119.0,1123.0,2030959.0,293800.545704849,960.545704849,1737158.454295152,17.601778,0.003998834,0.38092798,0.5601208,0.001700402,0.38092798,0.38092798,0.00064773066,427.54572,0.7246537,12.745756,20.677177,2.2532678,2.2285979,2.2642865,2.2909107,2.4685307,2.3312676,24.289915602982237,542.1835482564921,33.51119216023208,more,critical,319218,3306.0
NEG~as_good,NEGMIR,as_good,3475,980.36755,5103.18335,0.7982993,0.3693345,0.00992146,0.51276374,0.011821216,293963,6777,2032082,3475.0,290488.0,3302.0,1734817.0,293963.0,1738119.0,6777.0,2025305.0,292982.632450364,5796.632450364,1732322.367549636,42.318394,0.023109663,0.3693345,0.54956585,0.00992146,0.3693345,0.3693345,0.0036643378,2494.6326,0.71787983,31.310822,49.946297,2.4521105,2.442106,2.4565792,2.4673762,2.539407,2.4837422,58.94913061275798,542.1835482564921,82.32253640407346,as,good,127520,38252.0
NEG~more_important,NEGMIR,more_important,12408,3635.7646,17429.84555,0.7763688,0.35340348,0.03488826,0.49369356,0.042209394,293963,25133,2032082,12408.0,281555.0,12725.0,1725394.0,293963.0,1738119.0,25133.0,2006949.0,290327.235262652,21497.235262652,1716621.764737348,78.7516,0.0777697,0.35340348,0.533106,0.03488826,0.35340348,0.35340348,0.012329633,8772.235,0.7069822,60.297302,93.66021,2.4320729,2.426927,2.4343715,2.439925,2.4769742,2.4483428,111.39120252515457,542.1835482564921,158.5339080449353,more,important,319218,48905.0
NEG~more_popular,NEGMIR,more_popular,798,233.91682,1101.49767,0.761488,0.3491233,0.0022434283,0.4935065,0.0027146274,293963,1617,2032082,798.0,293165.0,819.0,1737300.0,293963.0,1738119.0,1617.0,2030465.0,293729.083174301,1383.083174301,1736735.916825699,19.968328,0.005399553,0.3491233,0.5329414,0.0022434283,0.3491233,0.3491233,0.0007832331,564.0832,0.70687115,15.29434,23.750435,2.1459413,2.125412,2.1551106,2.1772661,2.3250732,2.210849,28.24889378365107,542.1835482564921,40.2119385257662,more,popular,319218,6409.0
NEG~as_easy,NEGMIR,as_easy,891,285.41614,1068.21365,0.6885276,0.30723387,0.0024084817,0.45159656,0.0030309937,293963,1973,2032082,891.0,293072.0,1082.0,1737037.0,293963.0,1738119.0,1973.0,2030109.0,293677.583860789,1687.583860789,1736431.416139211,20.287823,0.006021572,0.30723387,0.4943992,0.0024084817,0.30723387,0.30723387,0.00073996716,605.58386,0.67966765,16.894264,24.608614,1.9377002,1.9190321,1.9460382,1.9661851,2.1005921,1.9967235,29.8496231131986,542.1835482564921,44.41846462902562,as,easy,127520,21775.0
NEG~more_exciting,NEGMIR,more_exciting,1440,483.31238,1598.02718,0.6528605,0.28681925,0.0038048646,0.43100867,0.0048985756,293963,3341,2032082,1440.0,292523.0,1901.0,1736218.0,293963.0,1738119.0,3341.0,2028741.0,293479.68762235,2857.68762235,1735261.31237765,25.210932,0.009687054,0.28681925,0.47413456,0.0038048646,0.28681925,0.28681925,0.0010913084,956.6876,0.6643664,21.984367,30.930367,1.8961741,1.8817674,1.902609,1.918157,2.0218837,1.9417247,37.94733192202055,542.1835482564921,57.8013840664737,more,exciting,319218,8844.0
NEG~too_happy,NEGMIR,too_happy,1187,424.14603,1179.69031,0.60582095,0.26055807,0.0030339642,0.40484312,0.004037923,293963,2932,2032082,1187.0,292776.0,1745.0,1736374.0,293963.0,1738119.0,2932.0,2029150.0,293538.853968491,2507.853968491,1735611.146031508,22.14196,0.007996093,0.26055807,0.44693533,0.0030339642,0.26055807,0.26055807,0.0007905239,762.85394,0.64267397,20.594807,27.619812,1.7203513,1.7048326,1.7272829,1.744031,1.8557639,1.7694178,34.45286635390443,542.1835482564921,54.147945482723536,too,happy,189304,15754.0
NEG~more_fun,NEGMIR,more_fun,976,359.48257,917.29547,0.58369243,0.24839932,0.0024519658,0.39275655,0.0033201457,293963,2485,2032082,976.0,292987.0,1509.0,1736610.0,293963.0,1738119.0,2485.0,2029597.0,293603.517432367,2125.517432367,1735993.482567632,19.734241,0.006584629,0.24839932,0.433772,0.0024519658,0.24839932,0.24839932,0.0006090666,616.51746,0.6316777,18.960026,24.82977,1.6211554,1.6042085,1.6287247,1.6470141,1.7690295,1.6747371,31.240998703626616,542.1835482564921,49.84977432245807,more,fun,319218,6719.0
NEG~more_relevant,NEGMIR,more_relevant,513,194.56903,455.86423,0.562493,0.23690845,0.0012664392,0.38141263,0.0017451176,293963,1345,2032082,513.0,293450.0,832.0,1737287.0,293963.0,1738119.0,1345.0,2030737.0,293768.4309644,1150.4309644,1736968.5690356,14.059071,0.003474339,0.23690845,0.42104363,0.0012664392,0.23690845,0.23690845,0.00030003014,318.43097,0.6207231,13.9488,17.844633,1.4368076,1.4136349,1.4471577,1.4721661,1.6390059,1.5100737,22.64950330581225,542.1835482564921,36.6742416417845,more,relevant,319218,4294.0
NEG~really_wrong,NEGMIR,really_wrong,530,205.99725,449.17262,0.5454515,0.22768958,0.0012885989,0.372191,0.001802948,293963,1424,2032082,530.0,293433.0,894.0,1737225.0,293963.0,1738119.0,1424.0,2030658.0,293757.002745952,1218.002745952,1736900.997254048,14.07378,0.003588513,0.22768958,0.41041443,0.0012885989,0.22768958,0.22768958,0.00029340055,324.00275,0.6113259,14.352605,18.000076,1.3902193,1.3675901,1.4003267,1.4247485,1.5876759,1.4617672,23.021728866442675,542.1835482564921,37.73592452822641,really,wrong,64338,24007.0
NEG~too_young,NEGMIR,too_young,995,394.6352,810.76324,0.5319429,0.22037092,0.0023877248,0.36473608,0.0033847797,293963,2728,2032082,995.0,292968.0,1733.0,1736386.0,293963.0,1738119.0,2728.0,2029354.0,293568.364811066,2333.364811066,1735785.635188934,19.032845,0.006707315,0.22037092,0.40162727,0.0023877248,0.22037092,0.22037092,0.00052618515,600.3648,0.6033817,19.865427,24.502342,1.4592649,1.4428562,1.4665939,1.4843025,1.6024427,1.511145,31.54362059117501,542.1835482564921,52.230259428802384,too,young,189304,8885.0
NEG~more_dangerous,NEGMIR,more_dangerous,945,386.96817,721.39891,0.51024204,0.20888501,0.0022193615,0.35327104,0.0032146904,293963,2675,2032082,945.0,293018.0,1730.0,1736389.0,293963.0,1738119.0,2675.0,2029407.0,293576.031843695,2288.031843695,1735830.968156305,18.152777,0.006371402,0.20888501,0.3877566,0.0022193615,0.20888501,0.20888501,0.00046359134,558.03186,0.5905099,19.671507,23.622698,1.3822073,1.3655193,1.389661,1.407671,1.527822,1.4349704,30.740852297878796,542.1835482564921,51.720402163943,more,dangerous,319218,7781.0
NEG~so_happy,NEGMIR,so_happy,831,376.69724,506.86926,0.4436035,0.17468728,0.0018068181,0.31912443,0.0028268865,293963,2604,2032082,831.0,293132.0,1773.0,1736346.0,293963.0,1738119.0,2604.0,2029478.0,293586.302774199,2227.302774199,1735891.697225801,15.759588,0.00560413,0.17468728,0.3436086,0.0018068181,0.17468728,0.17468728,0.00031562813,454.30276,0.5466941,19.40869,21.314379,1.1491379,1.1317924,1.1568853,1.1756048,1.3004897,1.2039797,28.827070610799147,542.1835482564921,51.02940328869229,so,happy,146701,15754.0
POS~even_impossible,POSMIR,even_impossible,1444,1235.0996,451.46824,2.6893466,0.14477076,0.0008307899,1.0,0.00083078985,1738105,1444,2032082,1444.0,1736661.0,0.0,293977.0,1738105.0,293977.0,1444.0,2030638.0,1736869.900422326,208.900422325,293768.099577674,5.4973793,0.0016602,0.14477076,0.06786522,0.0008307899,0.14477076,0.14477076,0.00012027408,208.90042,0.14466788,35.143982,14.453388,0.0,0.0,0.0,0.0,3.2039974,0.0,38.0,1318.3721022533812,38.0,even,impossible,80437,4390.0
POS~even_higher,POSMIR,even_higher,1072,916.916,335.1288,2.5599332,0.14474425,0.0006167637,1.0,0.00061676366,1738105,1072,2032082,1072.0,1737033.0,0.0,293977.0,1738105.0,293977.0,1072.0,2031010.0,1737188.083970036,155.083970037,293821.916029963,4.7366304,0.001232767,0.14474425,0.06786522,0.0006167637,0.14474425,0.14474425,8.9272995e-05,155.08397,0.14466788,30.28062,12.453272,0.0,0.0,0.0,0.0,2.7738876,0.0,32.7414110874898,1318.3721022533812,32.7414110874898,even,higher,80437,3216.0
POS~even_greater,POSMIR,even_greater,695,594.4558,217.24918,2.3717387,0.14471738,0.0003998608,1.0,0.00039986076,1738105,695,2032082,695.0,1737410.0,0.0,293977.0,1738105.0,293977.0,695.0,2031387.0,1737510.544178335,100.544178335,293876.455821665,3.813858,0.000799402,0.14471738,0.06786522,0.0003998608,0.14471738,0.14471738,5.7866808e-05,100.544174,0.14466788,24.381464,10.027172,0.0,0.0,0.0,0.0,2.1479433,0.0,26.362852652928137,1318.3721022533812,26.362852652928137,even,greater,80437,2616.0
POS~even_lower,POSMIR,even_lower,686,586.7578,214.43537,2.36608,0.14471674,0.0003946827,1.0,0.00039468272,1738105,686,2032082,686.0,1737419.0,0.0,293977.0,1738105.0,293977.0,686.0,2031396.0,1737518.242167393,99.242167393,293877.757832607,3.7890835,0.000789054,0.14471674,0.06786522,0.0003946827,0.14471674,0.14471674,5.711719e-05,99.242165,0.14466788,24.223085,9.962036,0.0,0.0,0.0,0.0,2.129112,0.0,26.19160170741759,1318.3721022533812,26.19160170741759,even,lower,80437,2092.0
POS~pretty_close,POSMIR,pretty_close,672,574.7832,210.05835,2.3571281,0.14471574,0.000386628,1.0,0.00038662797,1738105,672,2032082,672.0,1737433.0,0.0,293977.0,1738105.0,293977.0,672.0,2031410.0,1737530.216817038,97.216817038,293879.783182962,3.75022,0.000772957,0.14471574,0.06786522,0.000386628,0.14471574,0.14471574,5.5951157e-05,97.21682,0.14466788,23.974636,9.8598585,0.0,0.0,0.0,0.0,2.0993211,0.0,25.92296279363144,1318.3721022533812,25.92296279363144,pretty,close,26919,15958.0
POS~already_familiar,POSMIR,already_familiar,615,526.02924,192.23798,2.3186498,0.14471167,0.0003538336,1.0,0.00035383363,1738105,615,2032082,615.0,1737490.0,0.0,293977.0,1738105.0,293977.0,615.0,2031467.0,1737578.970747736,88.970747736,293888.029252264,3.5876467,0.000707417,0.14471167,0.06786522,0.0003538336,0.14471167,0.14471167,5.1203853e-05,88.97075,0.14466788,22.935328,9.43243,0.0,0.0,0.0,0.0,1.9712489,0.0,24.79919353527449,1318.3721022533812,24.79919353527449,already,familiar,5063,14387.0
POS~too_true,POSMIR,too_true,537,459.31335,167.85309,2.2597806,0.14470613,0.0003089572,1.0,0.00030895718,1738105,537,2032082,537.0,1737568.0,0.0,293977.0,1738105.0,293977.0,537.0,2031545.0,1737645.686652901,77.686652901,293899.313347099,3.3524265,0.000617723,0.14470613,0.06786522,0.0003089572,0.14470613,0.14470613,4.4708e-05,77.68665,0.14466788,21.431597,8.814003,0.0,0.0,0.0,0.0,1.7752465,0.0,23.173260452512935,1318.3721022533812,23.173260452512935,too,true,189304,8402.0
POS~otherwise_objectionable,POSMIR,otherwise_objectionable,508,434.50873,158.78717,2.2356858,0.14470406,0.0002922723,1.0,0.00029227234,1738105,508,2032082,508.0,1737597.0,0.0,293977.0,1738105.0,293977.0,508.0,2031574.0,1737670.491284308,73.491284308,293903.508715692,3.2606485,0.000584374,0.14470406,0.06786522,0.0002922723,0.14470406,0.14470406,4.2292988e-05,73.49129,0.14466788,20.844873,8.572706,0.0,0.0,0.0,0.0,1.6950008,0.0,22.538855339169288,1318.3721022533812,22.538855339169288,otherwise,objectionable,9410,745.0
POS~more_akin,POSMIR,more_akin,1103,944.2867,332.67593,2.0951931,0.14384024,0.0006311975,0.9990942,0.0006345992,1738105,1104,2032082,1103.0,1737002.0,1.0,293976.0,1738105.0,293977.0,1104.0,2030978.0,1737160.713342277,159.713342277,293817.286657724,4.778875,0.001268393,0.14384024,0.06747166,0.0006311975,0.14384024,0.14384024,9.07916e-05,158.71335,0.14389242,30.729248,12.598148,0.0,0.0,0.07068859,0.51666754,3.491956,1.19268,33.21144381083123,1318.3721022533812,33.2264954516723,more,akin,319218,1279.0
POS~quite_different,POSMIR,quite_different,3504,3000.5051,1049.37671,2.120522,0.14377584,0.0020023822,0.99885976,0.0020159886,1738105,3508,2032082,3504.0,1734601.0,4.0,293973.0,1738105.0,293977.0,3508.0,2028574.0,1735104.494931799,507.494931799,293469.505068201,8.505758,0.004023856,0.14377584,0.06736973,0.0020023822,0.14377584,0.14377584,0.00028789416,503.49493,0.14369148,54.776867,22.438692,3.3819385,3.1752937,3.4742365,3.6972508,5.185061,4.035295,59.19459434779497,1318.3721022533812,59.22837157984339,quite,different,43799,40266.0
POS~too_real,POSMIR,too_real,2588,2216.1655,774.41655,2.0978608,0.14369324,0.0014787731,0.9988421,0.0014889779,1738105,2591,2032082,2588.0,1735517.0,3.0,293974.0,1738105.0,293977.0,2591.0,2029491.0,1735888.83448355,374.834483549,293602.165516451,7.309161,0.002973523,0.14369324,0.06736208,0.0014787731,0.14369324,0.14369324,0.0002124897,371.83447,0.14367639,47.076168,19.28301,2.7673979,2.5287826,2.8739758,3.1314933,4.849487,3.521837,50.872389367907616,1318.3721022533812,50.90186637049765,too,real,189304,6369.0
POS~even_free,POSMIR,even_free,855,732.1643,255.63719,1.984579,0.14356013,0.0004885134,0.99883175,0.00049191504,1738105,856,2032082,855.0,1737250.0,1.0,293976.0,1738105.0,293977.0,856.0,2031226.0,1737372.835707417,123.835707417,293853.164292583,4.2008924,0.000983346,0.14356013,0.06735757,0.0004885134,0.14356013,0.14356013,7.013105e-05,122.83571,0.14366749,27.058535,11.083127,0.0,0.0,0.0,0.14830805,3.1239874,0.8244093,29.24038303442689,1318.3721022533812,29.257477676655586,even,free,80437,5605.0
