colloc,positive_raw,negative_raw,total_raw,positive_z,negative_z,total_z,positive_ratio,negative_ratio,positive_skew,negative_skew,positive_plus1,negative_plus1
deathly_ill,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
damn_sure,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
downright_creepy,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
downright_frightening,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
equally_cautious,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
enormously_effective,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
equally_apparent,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
equally_amazing,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
equally_aggressive,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
entirely_premature,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
entirely_conceivable,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
enormously_talented,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
enormously_pleased,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
enormously_complex,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
downright_hilarious,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
emotionally_immature,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
eminently_capable,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
either_unchanged,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
easily_fixable,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
downright_unromantic,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
downright_terrifying,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
downright_hostile,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
extremely_pessimistic,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
extremely_safe,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
largely_dormant,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
hugely_significant,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
increasingly_inclined,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
increasingly_fearful,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
in_tight,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
immensely_profitable,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
immensely_pleased,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
