colloc,positive_raw,negative_raw,total_raw,positive_z,negative_z,total_z,positive_ratio,negative_ratio,positive_skew,negative_skew,positive_plus1,negative_plus1
as_expensive,122,80,202,0.71816,1.11553,1.00952,0.60396,0.39604,1.40963,0.69293,123,81
that_concerned,192,9,201,1.1667,-0.07078,1.00387,0.95522,0.04478,2.22947,0.07834,193,10
relatively_low,0,201,201,-0.06358,3.13727,1.00387,0.0,1.0,0.0,1.74964,1,202
as_familiar,123,77,200,0.72457,1.06541,0.99823,0.615,0.385,1.4354,0.67361,124,78
as_dire,197,3,200,1.19874,-0.17103,0.99823,0.985,0.015,2.29897,0.02624,198,4
entirely_new,181,18,199,1.09622,0.0796,0.99259,0.90955,0.09045,2.12286,0.15826,182,19
quite_enough,164,35,199,0.98729,0.36365,0.99259,0.82412,0.17588,1.92348,0.30773,165,36
too_many,22,177,199,0.07739,2.73627,0.99259,0.11055,0.88945,0.25803,1.55621,23,178
so_surprising,179,20,199,1.0834,0.11302,0.99259,0.8995,0.1005,2.09941,0.17584,180,21
very_unlikely,1,197,198,-0.05717,3.07044,0.98694,0.00505,0.99495,0.01179,1.7408,2,198
completely_different,5,193,198,-0.03154,3.00361,0.98694,0.02525,0.97475,0.05894,1.70546,6,194
readily_apparent,135,61,196,0.80146,0.79807,0.97565,0.68878,0.31122,1.60759,0.54453,136,62
so_full,12,182,194,0.01331,2.81981,0.96436,0.06186,0.93814,0.14437,1.64141,13,183
really_ready,143,50,193,0.85272,0.61427,0.95872,0.74093,0.25907,1.72932,0.45327,144,51
so_common,45,146,191,0.22477,2.2183,0.94743,0.2356,0.7644,0.54989,1.33742,46,147
so_beautiful,20,170,190,0.06458,2.61931,0.94178,0.10526,0.89474,0.24568,1.56547,21,171
also_interested,1,189,190,-0.05717,2.93677,0.94178,0.00526,0.99474,0.01228,1.74043,2,190
very_nervous,9,181,190,-0.00591,2.8031,0.94178,0.04737,0.95263,0.11056,1.66676,10,182
so_poor,22,168,190,0.07739,2.58589,0.94178,0.11579,0.88421,0.27025,1.54705,23,169
too_surprising,189,1,190,1.14748,-0.20445,0.94178,0.99474,0.00526,2.32169,0.00921,190,2
so_unusual,114,75,189,0.6669,1.03199,0.93614,0.60317,0.39683,1.4078,0.6943,115,76
too_complicated,31,158,189,0.13506,2.4188,0.93614,0.16402,0.83598,0.38282,1.46266,32,159
keenly_aware,6,183,189,-0.02513,2.83652,0.93614,0.03175,0.96825,0.07409,1.69409,7,184
as_weak,159,29,188,0.95525,0.26339,0.93049,0.84574,0.15426,1.97395,0.26989,160,30
very_worried,34,154,188,0.15428,2.35197,0.93049,0.18085,0.81915,0.4221,1.43321,35,155
too_harsh,47,141,188,0.23758,2.13476,0.93049,0.25,0.75,0.58349,1.31223,48,142
so_desperate,34,154,188,0.15428,2.35197,0.93049,0.18085,0.81915,0.4221,1.43321,35,155
so_serious,102,86,188,0.59001,1.21578,0.93049,0.54255,0.45745,1.26631,0.80037,103,87
as_steep,168,19,187,1.01292,0.09631,0.92485,0.8984,0.1016,2.09684,0.17777,169,20
yet_final,182,5,187,1.10263,-0.13761,0.92485,0.97326,0.02674,2.27157,0.04678,183,6
very_quiet,3,183,186,-0.04436,2.83652,0.9192,0.01613,0.98387,0.03764,1.72142,4,184
very_special,15,170,185,0.03254,2.61931,0.91356,0.08108,0.91892,0.18924,1.60778,16,171
so_tough,68,116,184,0.37215,1.71704,0.90791,0.36957,0.63043,0.86256,1.10303,69,117
far_different,7,177,184,-0.01872,2.73627,0.90791,0.03804,0.96196,0.08879,1.68308,8,178
yet_over,183,1,184,1.10903,-0.20445,0.90791,0.99457,0.00543,2.32129,0.00951,184,2
so_rare,44,140,184,0.21836,2.11805,0.90791,0.23913,0.76087,0.55813,1.33125,45,141
as_dominant,169,14,183,1.01933,0.01277,0.90227,0.9235,0.0765,2.15542,0.13385,170,15
extremely_rare,3,179,182,-0.04436,2.76969,0.89662,0.01648,0.98352,0.03847,1.7208,4,180
too_heavy,55,126,181,0.28885,1.88413,0.89098,0.30387,0.69613,0.70922,1.21798,56,127
as_consistent,156,24,180,0.93603,0.17985,0.88533,0.86667,0.13333,2.02278,0.23329,157,25
especially_strong,12,168,180,0.01331,2.58589,0.88533,0.06667,0.93333,0.1556,1.633,13,169
all_good,117,63,180,0.68612,0.83149,0.88533,0.65,0.35,1.51709,0.61237,118,64
partly_responsible,2,178,180,-0.05076,2.75298,0.88533,0.01111,0.98889,0.02593,1.7302,3,179
as_different,52,127,179,0.26962,1.90084,0.87969,0.2905,0.7095,0.67803,1.24136,53,128
very_unusual,7,171,178,-0.01872,2.63602,0.87405,0.03933,0.96067,0.09179,1.68083,8,172
particularly_vulnerable,4,173,177,-0.03795,2.66943,0.8684,0.0226,0.9774,0.05275,1.7101,5,174
deeply_concerned,9,168,177,-0.00591,2.58589,0.8684,0.05085,0.94915,0.11868,1.66067,10,169
only_fair,19,157,176,0.05817,2.4021,0.86276,0.10795,0.89205,0.25196,1.56076,20,158
acutely_aware,15,161,176,0.03254,2.46893,0.86276,0.08523,0.91477,0.19892,1.60052,16,162
as_talented,134,42,176,0.79506,0.48061,0.86276,0.76136,0.23864,1.77701,0.41753,135,43
as_profitable,155,20,175,0.92962,0.11302,0.85711,0.88571,0.11429,2.06724,0.19996,156,21
hiv_positive,10,165,175,0.0005,2.53576,0.85711,0.05714,0.94286,0.13337,1.64966,11,166
very_aware,20,154,174,0.06458,2.35197,0.85147,0.11494,0.88506,0.26827,1.54853,21,155
so_deep,33,141,174,0.14788,2.13476,0.85147,0.18966,0.81034,0.44265,1.41781,34,142
only_interested,32,142,174,0.14147,2.15147,0.85147,0.18391,0.81609,0.42924,1.42787,33,143
always_available,119,55,174,0.69894,0.69782,0.85147,0.68391,0.31609,1.59623,0.55305,120,56
so_nervous,22,152,174,0.07739,2.31855,0.85147,0.12644,0.87356,0.2951,1.52842,23,153
too_dangerous,13,161,174,0.01972,2.46893,0.85147,0.07471,0.92529,0.17438,1.61892,14,162
too_shabby,172,1,173,1.03855,-0.20445,0.84582,0.99422,0.00578,2.32049,0.01011,173,2
so_effective,39,134,173,0.18632,2.0178,0.84582,0.22543,0.77457,0.52616,1.35521,40,135
so_sad,54,118,172,0.28244,1.75046,0.84018,0.31395,0.68605,0.73276,1.20033,55,119
probably_right,1,170,171,-0.05717,2.61931,0.83453,0.00585,0.99415,0.01365,1.73941,2,171
very_disappointing,1,170,171,-0.05717,2.61931,0.83453,0.00585,0.99415,0.01365,1.73941,2,171
very_significant,51,119,170,0.26321,1.76717,0.82889,0.3,0.7,0.70019,1.22475,52,120
so_tight,27,143,170,0.10943,2.16818,0.82889,0.15882,0.84118,0.37069,1.47175,28,144
very_real,10,160,170,0.0005,2.45222,0.82889,0.05882,0.94118,0.13729,1.64672,11,161
yet_convinced,168,2,170,1.01292,-0.18774,0.82889,0.98824,0.01176,2.30652,0.02058,169,3
as_bright,116,54,170,0.67972,0.68111,0.82889,0.68235,0.31765,1.5926,0.55577,117,55
quite_possible,8,162,170,-0.01232,2.48564,0.82889,0.04706,0.95294,0.10983,1.6673,9,163
so_fast,42,127,169,0.20555,1.90084,0.82324,0.24852,0.75148,0.58004,1.31482,43,128
very_long,120,49,169,0.70535,0.59757,0.82324,0.71006,0.28994,1.65726,0.50729,121,50
as_attractive,142,26,168,0.84632,0.21327,0.8176,0.84524,0.15476,1.97277,0.27078,143,27
yet_prepared,167,1,168,1.00651,-0.20445,0.8176,0.99405,0.00595,2.32008,0.01041,168,2
as_active,132,36,168,0.78224,0.38035,0.8176,0.78571,0.21429,1.83384,0.37492,133,37
relatively_new,0,168,168,-0.06358,2.58589,0.8176,0.0,1.0,0.0,1.74964,1,169
quite_happy,16,152,168,0.03894,2.31855,0.8176,0.09524,0.90476,0.22228,1.58301,17,153
pretty_tough,5,163,168,-0.03154,2.50235,0.8176,0.02976,0.97024,0.06946,1.69757,6,164
just_good,100,66,166,0.57719,0.88161,0.80631,0.60241,0.39759,1.40601,0.69564,101,67
very_impressive,50,116,166,0.25681,1.71704,0.80631,0.3012,0.6988,0.70301,1.22264,51,117
still_able,2,164,166,-0.05076,2.51906,0.80631,0.01205,0.98795,0.02812,1.72856,3,165
too_cold,31,134,165,0.13506,2.0178,0.80066,0.18788,0.81212,0.4385,1.42092,32,135
still_good,3,162,165,-0.04436,2.48564,0.80066,0.01818,0.98182,0.04244,1.71783,4,163
too_fast,29,136,165,0.12225,2.05122,0.80066,0.17576,0.82424,0.41021,1.44213,30,137
very_useful,78,86,164,0.43622,1.21578,0.79502,0.47561,0.52439,1.11006,0.91749,79,87
really_great,19,145,164,0.05817,2.20159,0.79502,0.11585,0.88415,0.2704,1.54694,20,146
as_rich,113,51,164,0.66049,0.63098,0.79502,0.68902,0.31098,1.60817,0.54409,114,52
as_obvious,123,40,163,0.72457,0.44719,0.78937,0.7546,0.2454,1.76122,0.42936,124,41
so_optimistic,128,35,163,0.75661,0.36365,0.78937,0.78528,0.21472,1.83282,0.37569,129,36
very_bright,76,87,163,0.42341,1.23249,0.78937,0.46626,0.53374,1.08823,0.93386,77,88
really_nice,14,148,162,0.02613,2.25172,0.78373,0.08642,0.91358,0.2017,1.59843,15,149
still_interested,4,158,162,-0.03795,2.4188,0.78373,0.02469,0.97531,0.05763,1.70644,5,159
very_cautious,1,161,162,-0.05717,2.46893,0.78373,0.00617,0.99383,0.01441,1.73884,2,162
very_common,51,110,161,0.26321,1.61679,0.77808,0.31677,0.68323,0.73933,1.1954,52,111
as_accurate,118,43,161,0.69253,0.49731,0.77808,0.73292,0.26708,1.71062,0.46729,119,44
so_afraid,32,129,161,0.14147,1.93425,0.77808,0.19876,0.80124,0.4639,1.40188,33,130
absolutely_necessary,48,112,160,0.24399,1.65021,0.77244,0.3,0.7,0.70019,1.22475,49,113
very_large,79,81,160,0.44263,1.13224,0.77244,0.49375,0.50625,1.1524,0.88575,80,82
terminally_ill,59,100,159,0.31448,1.44971,0.76679,0.37107,0.62893,0.86607,1.1004,60,101
so_pleased,44,115,159,0.21836,1.70033,0.76679,0.27673,0.72327,0.64588,1.26546,45,116
really_tough,9,149,158,-0.00591,2.26843,0.76115,0.05696,0.94304,0.13295,1.64997,10,150
really_necessary,117,41,158,0.68612,0.4639,0.76115,0.74051,0.25949,1.72833,0.45402,118,42
as_enthusiastic,120,38,158,0.70535,0.41377,0.76115,0.75949,0.24051,1.77264,0.4208,121,39
too_smart,36,122,158,0.1671,1.81729,0.76115,0.22785,0.77215,0.53179,1.35099,37,123
as_competitive,111,47,158,0.64768,0.56415,0.76115,0.70253,0.29747,1.63969,0.52046,112,48
so_cold,22,135,157,0.07739,2.03451,0.75551,0.14013,0.85987,0.32705,1.50447,23,136
too_disappointed,154,3,157,0.92321,-0.17103,0.75551,0.98089,0.01911,2.28938,0.03343,155,4
always_true,143,14,157,0.85272,0.01277,0.75551,0.91083,0.08917,2.12585,0.15602,144,15
directly_responsible,97,59,156,0.55797,0.76465,0.74986,0.62179,0.37821,1.45126,0.66172,98,60
very_angry,2,153,155,-0.05076,2.33526,0.74422,0.0129,0.9871,0.03012,1.72706,3,154
pretty_obvious,0,155,155,-0.06358,2.36868,0.74422,0.0,1.0,0.0,1.74964,1,156
any_good,90,65,155,0.51312,0.8649,0.74422,0.58065,0.41935,1.35521,0.73372,91,66
as_efficient,137,18,155,0.81428,0.0796,0.74422,0.88387,0.11613,2.06293,0.20318,138,19
much_alive,2,152,154,-0.05076,2.31855,0.73857,0.01299,0.98701,0.03031,1.72692,3,153
too_keen,146,8,154,0.87195,-0.08749,0.73857,0.94805,0.05195,2.21273,0.09089,147,9
so_glad,3,151,154,-0.04436,2.30184,0.73857,0.01948,0.98052,0.04547,1.71555,4,152
as_generous,127,27,154,0.7502,0.22998,0.73857,0.82468,0.17532,1.92477,0.30675,128,28
so_enthusiastic,86,68,154,0.48748,0.91503,0.73857,0.55844,0.44156,1.30339,0.77257,87,69
highly_regarded,53,100,153,0.27603,1.44971,0.73293,0.34641,0.65359,0.8085,1.14355,54,101
pretty_easy,1,151,152,-0.05717,2.30184,0.72728,0.00658,0.99342,0.01536,1.73813,2,152
really_bad,39,113,152,0.18632,1.66692,0.72728,0.25658,0.74342,0.59885,1.30072,40,114
very_powerful,31,121,152,0.13506,1.80059,0.72728,0.20395,0.79605,0.47601,1.3928,32,122
that_serious,135,16,151,0.80146,0.04618,0.72164,0.89404,0.10596,2.08667,0.18539,136,17
very_sorry,0,151,151,-0.06358,2.30184,0.72164,0.0,1.0,0.0,1.74964,1,152
really_proud,8,143,151,-0.01232,2.16818,0.72164,0.05298,0.94702,0.12365,1.65694,9,144
virtually_certain,0,151,151,-0.06358,2.30184,0.72164,0.0,1.0,0.0,1.74964,1,152
really_serious,60,91,151,0.32088,1.29933,0.72164,0.39735,0.60265,0.92741,1.05442,61,92
particularly_worried,108,42,150,0.62845,0.48061,0.71599,0.72,0.28,1.68046,0.4899,109,43
very_limited,2,148,150,-0.05076,2.25172,0.71599,0.01333,0.98667,0.03112,1.72631,3,149
now_clear,1,149,150,-0.05717,2.26843,0.71599,0.00667,0.99333,0.01556,1.73797,2,150
even_worth,141,9,150,0.83991,-0.07078,0.71599,0.94,0.06,2.19394,0.10498,142,10
as_excited,84,66,150,0.47467,0.88161,0.71599,0.56,0.44,1.30703,0.76984,85,67
very_busy,27,122,149,0.10943,1.81729,0.71035,0.18121,0.81879,0.42294,1.43259,28,123
entirely_happy,145,4,149,0.86554,-0.15432,0.71035,0.97315,0.02685,2.27132,0.04697,146,5
too_upset,123,25,148,0.72457,0.19656,0.7047,0.83108,0.16892,1.93972,0.29555,124,26
too_risky,8,139,147,-0.01232,2.10134,0.69906,0.05442,0.94558,0.12702,1.65442,9,140
always_able,105,42,147,0.60923,0.48061,0.69906,0.71429,0.28571,1.66713,0.4999,106,43
entirely_possible,6,141,147,-0.02513,2.13476,0.69906,0.04082,0.95918,0.09526,1.67822,7,142
as_worried,128,19,147,0.75661,0.09631,0.69906,0.87075,0.12925,2.03231,0.22614,129,20
very_pleasant,105,41,146,0.60923,0.4639,0.69341,0.71918,0.28082,1.67855,0.49134,106,42
that_interesting,142,4,146,0.84632,-0.15432,0.69341,0.9726,0.0274,2.27003,0.04794,143,5
often_difficult,1,145,146,-0.05717,2.20159,0.69341,0.00685,0.99315,0.01599,1.73765,2,146
still_uncertain,0,146,146,-0.06358,2.2183,0.69341,0.0,1.0,0.0,1.74964,1,147
as_tight,111,35,146,0.64768,0.36365,0.69341,0.76027,0.23973,1.77446,0.41943,112,36
racially_motivated,65,80,145,0.35292,1.11553,0.68777,0.44828,0.55172,1.04627,0.96532,66,81
as_productive,113,32,145,0.66049,0.31352,0.68777,0.77931,0.22069,1.81889,0.38613,114,33
absolutely_sure,81,64,145,0.45545,0.8482,0.68777,0.55862,0.44138,1.30381,0.77225,82,65
that_long,129,16,145,0.76302,0.04618,0.68777,0.88966,0.11034,2.07644,0.19306,130,17
very_conservative,7,137,144,-0.01872,2.06792,0.68212,0.04861,0.95139,0.11346,1.66459,8,138
so_quiet,21,123,144,0.07098,1.834,0.68212,0.14583,0.85417,0.34037,1.49448,22,124
dead_wrong,3,141,144,-0.04436,2.13476,0.68212,0.02083,0.97917,0.04862,1.71319,4,142
too_tight,28,116,144,0.11584,1.71704,0.68212,0.19444,0.80556,0.45383,1.40943,29,117
too_conservative,12,132,144,0.01331,1.98438,0.68212,0.08333,0.91667,0.1945,1.60383,13,133
still_high,1,143,144,-0.05717,2.16818,0.68212,0.00694,0.99306,0.01621,1.73749,2,144
so_cool,43,101,144,0.21195,1.46641,0.68212,0.29861,0.70139,0.69695,1.22718,44,102
currently_available,70,74,144,0.38496,1.01528,0.68212,0.48611,0.51389,1.13457,0.89912,71,75
that_complicated,143,1,144,0.85272,-0.20445,0.68212,0.99306,0.00694,2.31777,0.01215,144,2
too_serious,96,48,144,0.55156,0.58086,0.68212,0.66667,0.33333,1.55599,0.58321,97,49
as_surprised,35,109,144,0.16069,1.60008,0.68212,0.24306,0.75694,0.56729,1.32438,36,110
too_familiar,33,110,143,0.14788,1.61679,0.67648,0.23077,0.76923,0.53861,1.34588,34,111
too_severe,53,90,143,0.27603,1.28262,0.67648,0.37063,0.62937,0.86504,1.10117,54,91
even_able,112,30,142,0.65409,0.2801,0.67083,0.78873,0.21127,1.84088,0.36964,113,31
very_slow,4,137,141,-0.03795,2.06792,0.66519,0.02837,0.97163,0.06621,1.7,5,138
so_stupid,50,91,141,0.25681,1.29933,0.66519,0.35461,0.64539,0.82765,1.1292,51,92
very_emotional,11,130,141,0.00691,1.95096,0.66519,0.07801,0.92199,0.18208,1.61314,12,131
as_sweet,101,40,141,0.5836,0.44719,0.66519,0.71631,0.28369,1.67186,0.49635,102,41
as_busy,83,58,141,0.46826,0.74794,0.66519,0.58865,0.41135,1.3739,0.71971,84,59
so_wonderful,31,110,141,0.13506,1.61679,0.66519,0.21986,0.78014,0.51314,1.36497,32,111
so_old,38,103,141,0.17991,1.49983,0.66519,0.2695,0.7305,0.62902,1.2781,39,104
highly_critical,0,140,140,-0.06358,2.11805,0.65954,0.0,1.0,0.0,1.74964,1,141
particularly_sensitive,16,124,140,0.03894,1.85071,0.65954,0.11429,0.88571,0.26674,1.54968,17,125
too_broad,6,134,140,-0.02513,2.0178,0.65954,0.04286,0.95714,0.10003,1.67465,7,135
as_wide,72,67,139,0.39778,0.89832,0.6539,0.51799,0.48201,1.20897,0.84335,73,68
