bigram_lower,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
immediately_clear,14,16.07,49.33,0,0,0,0.0,183,225,3.069523752697813,183,0.0,0.0,0.0,1.8986679519451768,1.163883956247176
immediately_available,14,15.36,51.12,0,0,0,0.75,192,215,3.32849466451507,192,0.75,1.875,-1.125,2.057219162465776,1.2860396858674343
so_sure,14,1.93,4.94,0,0,0,0.0,15,27,2.5601964549501317,15,0.0,0.0,0.0,1.4641175704201452,1.1532673267326732
as_bad,14,1.93,4.5,0,0,0,0.75,16,27,2.3319083968136707,16,0.75,1.875,-1.125,1.6477907627915878,1.2804303967720243
very_good,14,1.71,4.2,0,0,0,0.0,13,24,2.4475262236357382,13,0.0,0.0,0.0,1.505752602991185,1.200445434298441
as_good,14,1.57,3.23,0,0,0,1.5,9,22,2.053945082154969,9,1.5,3.75,-2.25,1.6256135930564986,1.2883435582822087
legally_binding,14,1.5,4.38,0,0,0,0.0,16,21,2.9206017410654486,16,0.0,0.0,0.0,1.3914622894208926,1.1451483560545308
yet_clear,14,1.29,3.81,0,0,0,0.0,14,18,2.9644939064800675,14,0.0,0.0,0.0,1.3612344993231067,1.141304347826087
so_much,14,1.21,3.02,0,0,0,0.0,11,17,2.48487573120285,11,0.0,0.0,0.0,1.4557706018923782,1.20863309352518
too_late,14,1.14,2.91,0,0,0,0.0,8,16,2.5419556372089707,8,0.0,0.0,0.0,1.3687381066422017,1.1454545454545455
too_bad,14,1.07,2.89,0,0,0,0.0,10,15,2.7016930431019173,10,0.0,0.0,0.0,1.3488617019117597,1.142150803461063
as_strong,14,1.0,2.99,0,0,0,0.0,11,14,2.9871519752227074,11,0.0,0.0,0.0,1.3185258838736376,1.135135135135135
that_bad,14,0.86,2.48,0,0,0,0.0,9,12,2.8889710704944496,9,0.0,0.0,0.0,1.3014660887231955,1.1336032388663968
much_better,14,0.86,2.68,0,0,0,0.0,10,12,3.1324057546821447,10,0.0,0.0,0.0,1.283705143791077,1.1268292682926828
much_different,14,0.86,2.32,0,0,0,0.0,8,12,2.701693043101918,8,0.0,0.0,0.0,1.312461607405219,1.1371841155234657
so_good,14,0.79,2.42,0,0,0,0.0,9,11,3.0845265241103443,9,0.0,0.0,0.0,1.2749955266809756,1.126005361930295
quite_sure,14,0.79,1.85,0,0,0,0.0,6,11,2.3509611728204587,6,0.0,0.0,0.0,1.3545427531884773,1.1821471652593487
more_specific,14,0.71,2.13,0,0,0,0.0,8,10,2.9789001584219217,8,0.0,0.0,0.0,1.2917083420907467,1.1559633027522935
so_bad,14,0.71,1.98,0,0,0,0.0,7,10,2.7690598237835715,7,0.0,0.0,0.0,1.2808866897642726,1.1313131313131313
even_sure,14,0.64,1.65,0,0,0,0.0,5,9,2.560196454950131,5,0.0,0.0,0.0,1.2749955266809756,1.1320754716981132
too_concerned,14,0.64,1.74,0,0,0,0.0,6,9,2.701693043101917,6,0.0,0.0,0.0,1.2687277260987984,1.1296829971181557
earlier_informed,14,0.57,2.14,0,0,0,0.0,8,8,3.741657386773941,8,0.0,0.0,0.0,1.169930812758687,1.0677966101694916
very_happy,14,0.57,1.45,0,0,0,0.0,4,8,2.5419556372089707,4,0.0,0.0,0.0,1.2584989506418267,1.1290322580645162
more_different,14,0.57,1.6,0,0,0,0.0,6,8,2.806243040080456,6,0.0,0.0,0.0,1.2687277260987984,1.1529411764705881
too_many,14,0.57,2.14,0,0,0,0.0,8,8,3.741657386773941,8,0.0,0.0,0.0,1.169930812758687,1.0677966101694916
so_lucky,14,0.57,1.5,0,0,0,0.0,5,8,2.633000628122278,5,0.0,0.0,0.0,1.2548346928015839,1.1275167785234899
immediately_possible,14,0.57,1.87,0,0,0,0.0,7,8,3.271379384437561,7,0.0,0.0,0.0,1.2190136542044754,1.108910891089109
immediately_able,14,0.57,2.14,0,0,0,0.0,8,8,3.741657386773941,8,0.0,0.0,0.0,1.169930812758687,1.0677966101694916
yet_ready,14,0.57,1.87,0,0,0,0.0,7,8,3.271379384437561,7,0.0,0.0,0.0,1.2190136542044754,1.108910891089109
yet_available,14,0.57,2.14,0,0,0,0.0,8,8,3.741657386773941,8,0.0,0.0,0.0,1.169930812758687,1.0677966101694916
overly_concerned,14,0.5,1.29,0,0,0,0.0,4,7,2.57203899958469,4,0.0,0.0,0.0,1.2385989684455543,1.1244979919678715
as_important,14,0.5,1.16,0,0,0,0.0,4,7,2.3204774044612857,4,0.0,0.0,0.0,1.2749955266809756,1.1634349030470914
quite_ready,14,0.5,1.29,0,0,0,0.0,4,7,2.57203899958469,4,0.0,0.0,0.0,1.2385989684455543,1.1244979919678715
as_successful,14,0.5,1.29,0,0,0,0.0,4,7,2.57203899958469,4,0.0,0.0,0.0,1.2385989684455543,1.1244979919678715
as_high,14,0.5,1.29,0,0,0,0.0,4,7,2.57203899958469,4,0.0,0.0,0.0,1.2385989684455543,1.1244979919678715
as_simple,14,0.43,1.09,0,0,0,0.0,3,6,2.5419556372089707,3,0.0,0.0,0.0,1.2190136542044754,1.12
that_easy,14,0.43,1.34,0,0,0,0.0,5,6,3.1324057546821447,5,0.0,0.0,0.0,1.1942200949688373,1.105263157894737
readily_available,14,0.43,1.34,0,0,0,0.0,5,6,3.1324057546821447,5,0.0,0.0,0.0,1.1942200949688373,1.105263157894737
too_excited,14,0.43,1.16,0,0,0,0.0,4,6,2.701693043101918,4,0.0,0.0,0.0,1.2134070628525067,1.1170212765957446
