adj_lemma,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
less,1417,149.93,2069.2,0,0,0,2,58208,212453,13.800956255601154,58208,2,5.0,-3.0,2.579571367722191,1.4622468975458567
familiar,1417,149.11,1586.86,0,0,1,6,42593,211291,10.642087171841718,42593,6,15.0,-9.0,3.845282652826279,1.8209389172140797
responsible,1417,145.59,1345.11,0,0,0,5,39622,206301,9.239047878659598,39622,5,12.5,-7.5,3.4055210998125673,1.6170437665783446
impossible,1417,144.64,1894.81,0,0,0,3,51155,204960,13.099884257812148,51155,3,7.5,-4.5,2.9917251829127487,1.5733031557508457
free,1417,144.09,1245.78,0,0,1,8,25188,204172,8.64600064354132,25188,8,20.0,-12.0,4.525775564375993,1.9723119551549533
busy,1417,142.38,2008.73,0,0,1,4,60062,201757,14.107910422049061,60062,4,10.0,-6.0,3.0935651140956884,1.655692685935272
right,1417,141.69,1673.08,0,0,1,4,43163,200772,11.808176785390641,43163,4,10.0,-6.0,3.125758625908332,1.6742498408898154
special,1417,141.54,2465.15,0,0,0,2,84437,200557,17.41704701918668,84437,2,5.0,-3.0,2.157855051402289,1.394833275315392
helpful,1417,140.71,1898.32,0,0,0,3,64084,199388,13.490877152314557,64084,3,7.5,-4.5,2.8637836926161504,1.5684369078809832
valuable,1417,138.6,2117.51,0,0,0,2,65023,196397,15.277785387922183,65023,2,5.0,-3.0,2.4422449275560387,1.4379614286033435
impressive,1417,137.58,1551.42,0,0,1,4,37770,194944,11.276895592143442,37770,4,10.0,-6.0,3.0391775010262325,1.6229261902657266
obvious,1417,136.28,1456.43,0,0,1,4,41273,193106,10.68720445751724,41273,4,10.0,-6.0,3.1754224820454517,1.6685925870690477
old,1417,134.57,1466.27,0,0,1,5,35077,190689,10.895783206643625,35077,5,12.5,-7.5,3.5794210178085644,1.7818762879802712
safe,1417,132.97,1018.59,0,0,1,6,23961,188420,7.660257434645021,23961,6,15.0,-9.0,3.9758949353182267,1.787822943012396
unique,1417,132.6,1260.56,0,0,1,7,26724,187896,9.506425313633201,26724,7,17.5,-10.5,3.8924640429532884,1.866778189562191
wrong,1417,132.19,855.21,0,0,2,12,13262,187308,6.469734147036707,13262,12,30.0,-18.0,5.253734934961555,2.1233484910789584
positive,1417,130.69,1628.95,0,0,1,8,42196,185187,12.464288155527111,42196,8,20.0,-12.0,4.3144657968933915,1.9432092767810933
necessary,1417,130.25,1753.87,0,0,0,4,60691,184562,13.46554608843888,60691,4,10.0,-6.0,3.050320486055067,1.5578809208435809
complicated,1417,126.79,2229.31,0,0,1,4,79705,179658,17.583049263402238,79705,4,10.0,-6.0,2.954961358012231,1.6244374607974972
hot,1417,125.54,1340.7,0,0,2,9,31427,177892,10.6793766111947,31427,9,22.5,-13.5,4.43271388783516,2.015951823917333
accurate,1417,125.38,1809.68,0,0,1,6,61801,177669,14.433114077432421,61801,6,15.0,-9.0,3.696404730898148,1.809406074206588
amazing,1417,122.06,1377.74,0,0,0,3,37766,172953,11.287755866872152,37766,3,7.5,-4.5,2.670115020710289,1.546842902744668
competitive,1417,121.46,1538.25,0,0,1,4,39063,172115,12.664187523071254,39063,4,10.0,-6.0,3.0740758465669873,1.6458704331344352
late,1417,119.66,3552.56,0,0,0,2,133097,169564,29.687776682380637,133097,2,5.0,-3.0,2.109433497900074,1.3932452022510982
pleased,1417,119.39,1850.97,0,0,0,2,64439,169169,15.504179923267444,64439,2,5.0,-3.0,2.393704602861132,1.4022579467192136
attractive,1417,118.47,1736.41,0,0,1,6,55602,167876,14.656593805582622,55602,6,15.0,-9.0,3.612184053485823,1.8582168181383614
accessible,1417,115.93,1605.1,0,0,1,4,44001,164266,13.84600550719864,44001,4,10.0,-6.0,3.1255117757210527,1.6497112069470852
vulnerable,1417,115.47,1838.74,0,0,1,4,59391,163624,15.923627823967974,59391,4,10.0,-6.0,2.977624047011816,1.6364695952040127
perfect,1417,115.25,1379.83,0,0,1,6,44623,163311,11.97238566442733,44623,6,15.0,-9.0,3.9274303935716244,1.9709148622794712
fine,1417,113.76,1932.76,0,0,0,3,66624,161205,16.989033122984985,66624,3,7.5,-4.5,2.652984848321262,1.552440315741731
first,1417,111.55,3981.88,0,0,0,1,149883,158072,35.69464073404302,149883,1,2.5,-1.5,1.6148246334817329,1.251615263210552
real,1417,108.68,1926.95,0,0,1,5,67235,153998,17.730689680042165,67235,5,12.5,-7.5,3.1402629301885767,1.7192463562084432
challenging,1417,108.63,1508.79,0,0,1,5,41511,153932,13.888979109017185,41511,5,12.5,-7.5,3.395267500249505,1.7476063798040398
surprising,1417,105.68,1806.51,0,0,0,1,64396,149749,17.094071449440094,64396,1,2.5,-1.5,2.0623617025321708,1.3235459101930898
funny,1417,104.92,926.03,0,0,2,11,22612,148671,8.82611192208516,22612,11,27.5,-16.5,4.9451316733359265,2.0760854718039767
confident,1417,103.26,1363.87,0,0,1,3,44149,146326,13.207529019768986,44149,3,7.5,-4.5,2.827293791329924,1.604648793078177
fast,1417,103.08,1096.42,0,0,1,7,31553,146060,10.63692368461671,31553,7,17.5,-10.5,3.8398472921304267,1.8399523359037544
sensitive,1417,101.99,1078.23,0,0,1,4,25466,144519,10.571933646353965,25466,4,10.0,-6.0,3.076688921750832,1.6793856766345368
relevant,1417,101.65,1024.35,0,0,1,7,25198,144042,10.076990615797808,25198,7,17.5,-10.5,3.6259912583885727,1.7596376548917743
willing,1417,101.59,1374.21,0,0,0,2,43095,143947,13.52759685309049,43095,2,5.0,-3.0,2.5112918571886396,1.465864586846369
advanced,1417,101.38,1924.4,0,0,0,1,55581,143650,18.982723627628758,55581,1,2.5,-1.5,2.055377836215678,1.3820039344743125
critical,1417,101.02,1062.16,0,0,1,6,29261,143148,10.514182870595214,29261,6,15.0,-9.0,3.4676642491265177,1.7545782884703562
tough,1417,97.78,1121.53,0,0,1,4,32523,138558,11.469643518654733,32523,4,10.0,-6.0,2.9687534823264436,1.6408554573315648
visible,1417,96.32,934.05,0,0,0,3,18560,136489,9.697116961135318,18560,3,7.5,-4.5,2.906448106595165,1.5914557560649882
related,1417,95.67,1107.07,0,0,1,7,27148,135566,11.57161462683141,27148,7,17.5,-10.5,3.835272347927474,1.7659269747830126
afraid,1417,95.6,2014.31,0,0,0,2,74215,135471,21.06927833518132,74215,2,5.0,-3.0,2.181557044692574,1.3639151848773876
rare,1417,94.49,1226.72,0,0,0,2,38753,133891,12.98270295315814,38753,2,5.0,-3.0,2.4361539265151224,1.4482891370459317
friendly,1417,93.72,1431.18,0,0,1,4,41730,132795,15.271522975772072,41730,4,10.0,-6.0,2.842143286283577,1.6051277641214539
aggressive,1417,92.98,1565.18,0,0,1,4,55062,131757,16.833008886840634,55062,4,10.0,-6.0,3.0340059702988937,1.7097016621452275
cheap,1417,92.86,822.59,0,0,1,5,17984,131577,8.858772295159433,17984,5,12.5,-7.5,3.3678303519028034,1.7221703914561284
healthy,1417,91.22,660.7,0,0,1,6,13138,129261,7.242830203414057,13138,6,15.0,-9.0,3.543098596596449,1.7060967330294567
diverse,1417,91.16,1081.35,0,0,0,4,28514,129167,11.862673262646224,28514,4,10.0,-6.0,2.9004718021991116,1.5807622143735747
detailed,1417,90.84,1550.15,0,0,1,5,55669,128721,17.06454164423529,55669,5,12.5,-7.5,3.24707913081193,1.7153307461505127
affordable,1417,89.53,1628.42,0,0,0,2,55224,126864,18.188564768355217,55224,2,5.0,-3.0,2.1292253584386573,1.3675301383111618
appropriate,1417,89.43,1207.26,0,0,1,4,30359,126717,13.500047981460202,30359,4,10.0,-6.0,3.025501444081828,1.659253453091734
personal,1417,89.15,1252.4,0,0,1,4,36168,126324,14.048454844885915,36168,4,10.0,-6.0,2.853685729365022,1.6231982314713975
present,1417,88.61,943.11,0,0,1,6,24923,125555,10.643877355472371,24923,6,15.0,-9.0,3.5449028931791884,1.768431775723643
early,1417,88.22,1946.94,0,0,0,1,64206,125013,22.068192350404715,64206,1,2.5,-1.5,1.9688509472104312,1.361908710237013
deep,1417,88.2,900.79,0,0,1,5,18507,124973,10.213519207879767,18507,5,12.5,-7.5,3.4797707198319916,1.8420233956836964
talented,1417,87.71,1058.18,0,0,0,3,27161,124285,12.064503804912297,27161,3,7.5,-4.5,2.8135848378502812,1.5588039149745074
specific,1417,87.67,1712.03,0,0,0,2,49064,124222,19.529100318354427,49064,2,5.0,-3.0,2.2581375854587264,1.4752475213522118
least,1417,85.4,2435.67,0,0,0,0,84893,121008,28.52165551522872,84893,0,0.0,0.0,1.2066250373550982,1.0901533121081253
sweet,1417,84.34,769.58,0,0,1,7,16296,119509,9.124835226211735,16296,7,17.5,-10.5,3.8458421051687073,1.903895412950192
grateful,1417,84.15,1096.58,0,0,0,1,28060,119239,13.031428999244275,28060,1,2.5,-1.5,2.109999869668962,1.3428341351613111
natural,1417,84.05,1066.75,0,0,0,2,31409,119104,12.691246085043481,31409,2,5.0,-3.0,2.2873631241206858,1.4522635861590039
worried,1417,83.7,876.44,0,0,0,2,25383,118606,10.47095779432481,25383,2,5.0,-3.0,2.3651414070708903,1.3855095324917521
productive,1417,82.71,1503.47,0,0,0,3,51074,117198,18.17790600526192,51074,3,7.5,-4.5,2.481815213566962,1.5125596269783637
slow,1417,82.2,827.79,0,0,1,7,20499,116478,10.070341747754059,20499,7,17.5,-10.5,3.878968496295301,1.8542581580366009
intense,1417,80.14,1103.27,0,0,1,4,33798,113565,13.766003447277837,33798,4,10.0,-6.0,2.8555122778830744,1.6907333475195974
ill,1417,79.94,1196.21,0,0,0,2,38528,113282,14.962982716205303,38528,2,5.0,-3.0,2.1395862626065916,1.37575140680078
capable,1417,79.37,663.52,0,0,0,4,14684,112461,8.360260380352923,14684,4,10.0,-6.0,3.0840473509938446,1.621363479523912
impressed,1417,78.67,884.42,0,0,0,1,24406,111480,11.241691074646866,24406,1,2.5,-1.5,2.27580927638643,1.3594942065295543
sad,1417,78.45,1001.92,0,0,1,4,29790,111160,12.771819777230018,29790,4,10.0,-6.0,2.934738817913896,1.6371935922881709
cold,1417,78.22,788.24,0,0,1,6,18509,110836,10.077373146811784,18509,6,15.0,-9.0,3.721053488080696,1.8280589995710799
full,1417,77.84,638.96,0,0,1,6,17743,110302,8.208414686102639,17743,6,15.0,-9.0,3.623685402949515,1.8335812413882728
unusual,1417,76.79,1022.78,0,0,0,1,30088,108815,13.318694148263837,30088,1,2.5,-1.5,1.9638643796688993,1.3223488736504592
glad,1417,76.61,1494.07,0,0,0,1,52074,108550,19.503460954439852,52074,1,2.5,-1.5,1.7946056868686533,1.2571916099946958
complete,1417,75.53,922.4,0,0,0,2,23810,107033,12.211598541257958,23810,2,5.0,-3.0,2.4015657084890036,1.4743463448506604
prominent,1417,75.41,1795.25,0,0,0,1,64312,106850,23.807819399129816,64312,1,2.5,-1.5,1.7209359305349745,1.2716320841146767
conservative,1417,75.13,966.53,0,0,1,5,31717,106464,12.864205298125102,31717,5,12.5,-7.5,3.214661255767595,1.6974557239577805
certain,1417,74.62,879.06,0,0,0,2,21413,105733,11.78091391845862,21413,2,5.0,-3.0,2.1665791130460397,1.4043709163288824
basic,1417,74.47,1527.52,0,0,0,1,52463,105524,20.511887458617103,52463,1,2.5,-1.5,1.7369927238420286,1.2883295488578246
reliable,1417,73.77,1127.53,0,0,0,2,29262,104527,15.285151302902136,29262,2,5.0,-3.0,2.2126582700122888,1.4072863041695807
satisfied,1417,73.54,975.47,0,0,0,2,31603,104212,13.263771299360851,31603,2,5.0,-3.0,2.4581090099670937,1.4393547350603766
alive,1417,73.34,1605.35,0,0,0,4,59429,103926,21.888506701317432,59429,4,10.0,-6.0,2.655133836978886,1.58320981262888
severe,1417,73.11,1087.01,0,0,0,1,33274,103602,14.86736445732261,33274,1,2.5,-1.5,1.846714832757711,1.317501419066576
surprised,1417,73.04,789.41,0,0,0,1,18469,103504,10.80729507022674,18469,1,2.5,-1.5,2.0351713825978375,1.2936702891208518
beneficial,1417,71.75,747.42,0,0,0,2,16386,101669,10.4170789636749,16386,2,5.0,-3.0,2.459817285889646,1.4350346761279567
weak,1417,70.99,673.13,0,0,1,6,17266,100598,9.481562150372621,17266,6,15.0,-9.0,3.553535348717695,1.7504270227390948
influential,1417,70.53,1688.16,0,0,0,1,62756,99945,23.93434562955904,62756,1,2.5,-1.5,1.91483757939906,1.3235000312862746
heavy,1417,70.46,749.65,0,0,1,4,19434,99837,10.639862465310959,19434,4,10.0,-6.0,3.301868193870902,1.7890056781634052
lucky,1417,70.16,1019.28,0,0,0,1,26294,99417,14.527954270718494,26294,1,2.5,-1.5,2.042397773071016,1.332017640921959
consistent,1417,69.87,885.92,0,0,1,4,27004,99012,12.678696200955867,27004,4,10.0,-6.0,2.9505954702814203,1.66285007209011
sophisticated,1417,69.57,1276.56,0,0,0,2,44678,98580,18.349430110351765,44678,2,5.0,-3.0,2.3698631365812806,1.496197188395269
smart,1417,69.54,755.04,0,0,1,4,22409,98541,10.8573217787661,22409,4,10.0,-6.0,3.131790829046403,1.7260098585347448
poor,1417,69.36,885.13,0,0,1,5,30576,98283,12.761357571328489,30576,5,12.5,-7.5,3.3829418474029245,1.7453735552990584
own,1417,68.97,2546.24,0,0,0,0,95849,97730,36.91821831590955,95849,0,0.0,0.0,1.2756880524898848,1.1251035923903991
rich,1417,68.94,650.2,0,0,2,9,20041,97695,9.430718424261057,20041,9,22.5,-13.5,4.430370078130494,2.053794204038155
dark,1417,68.33,630.7,0,0,2,8,17618,96828,9.229757564122076,17618,8,20.0,-12.0,4.217663961490363,2.0188581720500607
convenient,1417,67.38,1088.91,0,0,0,1,34554,95472,16.161663793894697,34554,1,2.5,-1.5,2.033392947734367,1.3614149594707148
enjoyable,1417,67.23,941.14,0,0,0,3,30239,95268,13.998327931546307,30239,3,7.5,-4.5,2.5263419035755423,1.5030969647663621
quick,1417,67.09,680.51,0,0,0,3,18028,95065,10.143372849093593,18028,3,7.5,-4.5,2.7756710828378974,1.579653530792648
careful,1417,66.88,1140.44,0,0,0,1,36196,94770,17.05185893629239,36196,1,2.5,-1.5,1.700110007059436,1.246162655024252
awesome,1417,66.74,646.17,0,0,1,4,15916,94576,9.681400622658035,15916,4,10.0,-6.0,3.010560008197447,1.6908217419952476
secure,1417,65.9,1110.84,0,0,0,2,39595,93377,16.856980592576065,39595,2,5.0,-3.0,2.2540567682868544,1.4263712957522021
stable,1417,64.45,906.05,0,0,0,2,30879,91323,14.05858249933929,30879,2,5.0,-3.0,2.503896353457031,1.4840472211197695
qualified,1417,64.24,751.66,0,0,0,2,22324,91021,11.701660268833319,22324,2,5.0,-3.0,2.425410505991349,1.433602870821266
painful,1417,63.75,575.88,0,0,0,3,12383,90339,9.03292784588827,12383,3,7.5,-4.5,2.780462458383301,1.5747104942624723
clean,1417,63.41,651.24,0,0,1,6,21544,89852,10.270256932739603,21544,6,15.0,-9.0,3.4967750453713093,1.767607199422726
normal,1417,62.67,550.3,0,0,0,3,10283,88801,8.781087842312184,10283,3,7.5,-4.5,2.525332470597609,1.4952829040733717
creative,1417,62.6,900.34,0,0,1,4,27456,88705,14.382272256078828,27456,4,10.0,-6.0,2.9921313318659393,1.7220656692989258
appealing,1417,61.77,785.34,0,0,1,4,24757,87526,12.714184480335561,24757,4,10.0,-6.0,2.930834041461907,1.6612546483855173
suitable,1417,61.05,913.53,0,0,0,1,23545,86506,14.964030435070336,23545,1,2.5,-1.5,2.0230210498606733,1.355996026282906
modern,1417,61.01,1069.32,0,0,1,4,33658,86447,17.527846533479337,33658,4,10.0,-6.0,2.8891649760619664,1.6840140356343467
cute,1417,60.6,752.38,0,0,0,3,20826,85875,12.41485313162745,20826,3,7.5,-4.5,2.5509961377846273,1.5481263063953827
quiet,1417,60.33,585.66,0,0,1,4,17649,85494,9.706858299591422,17649,4,10.0,-6.0,2.998235548200354,1.6293761654097456
essential,1417,60.17,636.41,0,0,0,2,15069,85255,10.577527803533869,15069,2,5.0,-3.0,2.2717143494514453,1.40499812944705
involved,1417,59.59,807.26,0,0,0,2,27563,84438,13.547035920352265,27563,2,5.0,-3.0,2.2520587680511173,1.4124174248413839
memorable,1417,59.16,1237.25,0,0,0,2,44607,83827,20.914375325394957,44607,2,5.0,-3.0,2.014274811719674,1.3810277906783062
warm,1417,59.0,487.57,0,0,1,6,13174,83608,8.26345923596976,13174,6,15.0,-9.0,3.601004724010045,1.8025329782459831
wide,1417,58.89,549.56,0,0,1,4,12010,83454,9.331160342938366,12010,4,10.0,-6.0,2.895037750493668,1.6321800155366952
unlikely,1417,58.88,850.82,0,0,0,1,25325,83429,14.450805726322287,25325,1,2.5,-1.5,1.9099849835831904,1.29699351340922
disappointed,1417,58.82,608.62,0,0,0,2,18485,83344,10.347565806715782,18485,2,5.0,-3.0,2.436790634900137,1.4008758148605394
tired,1417,58.31,645.12,0,0,0,2,14988,82631,11.062894311883904,14988,2,5.0,-3.0,2.3346761375577962,1.4072900145138072
optimistic,1417,58.29,607.96,0,0,0,4,15830,82604,10.42897794790478,15830,4,10.0,-6.0,2.899565592459126,1.6188140247756204
fair,1417,58.12,876.3,0,0,0,2,30160,82353,15.077985015763938,30160,2,5.0,-3.0,2.2463786782736994,1.418077706562482
dead,1417,58.02,583.34,0,0,0,3,18409,82210,10.054610112054064,18409,3,7.5,-4.5,2.6126888089223494,1.4772294468407035
flexible,1417,57.59,1046.59,0,0,0,2,37287,81609,18.1723166038571,37287,2,5.0,-3.0,2.082790747609589,1.382680448617401
dependent,1417,57.08,424.8,0,0,0,3,6831,80887,7.441703771407273,6831,3,7.5,-4.5,2.6847453770408745,1.5104094140189408
realistic,1417,56.81,966.69,0,0,1,4,34175,80500,17.01606668291252,34175,4,10.0,-6.0,2.784464850959063,1.628033323164869
light,1417,56.31,619.7,0,0,1,4,20080,79786,11.005896437514654,20080,4,10.0,-6.0,3.047085039211471,1.6803259342946886
profitable,1417,56.29,804.76,0,0,0,2,21434,79761,14.29710042000953,21434,2,5.0,-3.0,2.199677584247057,1.3986182828640594
tight,1417,56.16,627.56,0,0,1,3,15646,79585,11.173563758105537,15646,3,7.5,-4.5,2.711394007189646,1.598042390986752
traditional,1417,56.14,1408.46,0,0,0,1,52071,79546,25.089758212191565,52071,1,2.5,-1.5,1.9177722267307982,1.3441885332422239
wonderful,1417,55.45,594.76,0,0,0,3,15245,78577,10.725550870180502,15245,3,7.5,-4.5,2.5317628450958507,1.5486185707199336
limited,1417,55.2,1032.81,0,0,0,1,36189,78224,18.708946481083544,36189,1,2.5,-1.5,1.9819292423440547,1.3629263102036737
comprehensive,1417,54.37,1122.46,0,0,0,1,34557,77040,20.645365567729034,34557,1,2.5,-1.5,1.7188984786765316,1.2773740240718972
honest,1417,54.14,482.7,0,0,1,4,9748,76719,8.915535832540131,9748,4,10.0,-6.0,2.9591464343612954,1.681160751281179
