adj_lemma,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
helpless,316,32.93,142.01,0,0.0,1.0,8.25,1780,10405,4.312985158330938,1780,8.25,20.625,-12.375,4.117280972240813,1.94239563042977
horny,316,32.93,199.13,0,0.0,1.0,5.0,2838,10405,6.047670759914065,2838,5.0,12.5,-7.5,3.178625021645612,1.7177007378846103
dependable,316,32.84,231.51,0,0.0,1.0,5.0,3497,10378,7.049355413290122,3497,5.0,12.5,-7.5,3.136357764425532,1.7252388419065312
user-friendly,316,32.79,276.99,0,0.0,0.0,3.0,4388,10361,8.447982606986795,4388,3.0,7.5,-4.5,2.415319485250735,1.4830255963075372
catchy,316,32.76,121.39,0,0.0,2.0,12.25,1394,10351,3.705873310701682,1394,12.25,30.625,-18.375,4.7733809393708,2.0835618653143424
holy,316,32.73,288.09,0,0.0,1.0,6.0,4959,10342,8.802701040685864,4959,6.0,15.0,-9.0,3.2453674871666336,1.7806732407619548
committed,316,32.56,160.52,0,0.0,1.0,5.0,1869,10289,4.929876901038265,1869,5.0,12.5,-7.5,3.377085158898757,1.7567714082275534
terrified,316,32.56,138.7,0,0.0,2.0,10.0,1819,10288,4.260368787658683,1819,10.0,25.0,-15.0,4.354703640976669,2.0079378610061145
endure,316,32.53,421.84,0,0.0,0.0,2.0,7295,10278,12.969462657654324,7295,2.0,5.0,-3.0,2.0662728632320557,1.4450310653828888
crisp,316,32.51,139.77,0,0.0,1.0,9.0,1490,10274,4.298819559455168,1490,9.0,22.5,-13.5,4.036593489793048,1.886305202458865
unfamiliar,316,32.34,119.14,0,0.0,1.0,13.25,1281,10218,3.684512353316337,1281,13.25,33.125,-19.875,4.628235845298779,2.027546700055703
incapable,316,32.34,92.67,0,0.0,3.0,17.0,869,10218,2.8657682593785463,869,17.0,42.5,-25.5,5.632903779261972,2.266367570836511
specialized,316,32.31,296.77,0,0.0,0.0,1.0,3892,10209,9.185949518947584,3892,1.0,2.5,-1.5,1.7652749577767166,1.288364968310172
favourable,316,32.27,232.33,0,0.0,1.0,5.0,3588,10197,7.199829154107891,3588,5.0,12.5,-7.5,3.1592330067556857,1.7800226693345462
cooperative,316,32.11,216.13,0,0.0,1.0,7.0,2983,10147,6.730848400486416,2983,7.0,17.5,-10.5,3.7223712837646663,1.9271453243503758
pale,316,32.11,188.29,0,0.0,2.0,10.0,3022,10147,5.863743273549964,3022,10.0,25.0,-15.0,4.524411473671489,2.195118662365301
collaborative,316,32.1,252.3,0,0.0,1.0,5.0,4018,10143,7.860320284136589,4018,5.0,12.5,-7.5,3.148576902172861,1.7543192727236971
peculiar,316,32.09,191.72,0,0.0,1.0,5.25,2501,10141,5.97409126639279,2501,5.25,13.125,-7.875,3.3736280108392216,1.8435503589222078
compliant,316,32.09,219.26,0,0.0,1.0,6.0,3406,10140,6.832856952981796,3406,6.0,15.0,-9.0,3.752628073776251,1.979331543862884
lack,316,31.95,102.8,0,0.0,3.0,15.25,1060,10096,3.2174420714965684,1060,15.25,38.125,-22.875,5.444974543364536,2.319397228142192
inefficient,316,31.9,113.62,0,0.0,3.0,13.0,1394,10081,3.561449814897695,1394,13.0,32.5,-19.5,5.263211914090503,2.306826052696265
caring,316,31.9,227.52,0,0.0,0.0,4.0,3296,10080,7.1324549396591586,3296,4.0,10.0,-6.0,2.7441942431179527,1.5901226918316278
cartisan,316,31.88,121.7,0,0.0,2.0,9.0,1221,10074,3.8174343374518314,1221,9.0,22.5,-13.5,4.6398573640643965,2.185073655780202
inventive,316,31.86,164.36,0,0.0,1.0,8.0,2122,10068,5.158784718253489,2122,8.0,20.0,-12.0,3.9956612054805083,1.9476884301854747
homeless,316,31.86,157.82,0,0.0,1.0,7.0,1975,10067,4.953928177293062,1975,7.0,17.5,-10.5,3.5003270180986594,1.710497143256582
captivating,316,31.84,153.95,0,0.0,2.0,8.0,2083,10060,4.835940432613456,2083,8.0,20.0,-12.0,4.203146321557297,2.0055487626001036
abusive,316,31.78,140.21,0,0.0,2.0,9.0,1395,10041,4.412693901337539,1395,9.0,22.5,-13.5,4.396080370368516,2.0815801806291065
gracious,316,31.77,200.22,0,0.0,1.0,5.0,2500,10040,6.301881343432979,2500,5.0,12.5,-7.5,3.150584141704275,1.7320980254180791
equitable,316,31.65,457.28,0,0.0,0.0,2.0,8114,10001,14.448586634565252,8114,2.0,5.0,-3.0,1.9500577763444515,1.3856629356418038
constructive,316,31.62,271.52,0,0.0,2.0,6.0,4306,9993,8.586113292391092,4306,6.0,15.0,-9.0,3.534107957068353,2.0061901472882857
alien,316,31.57,117.85,0,0.0,2.0,11.0,1087,9975,3.7334939731269303,1087,11.0,27.5,-16.5,5.055838223357411,2.332935801739271
organized,316,31.43,300.46,0,0.0,0.0,1.25,5008,9931,9.560431303789793,5008,1.25,3.125,-1.875,2.0789119645311214,1.3941842514865346
british,316,31.4,143.77,0,0.0,2.0,14.0,2045,9923,4.578531439198261,2045,14.0,35.0,-21.0,4.923864380492732,2.1772719674547316
startling,316,31.4,192.9,0,0.0,1.0,4.0,2605,9921,6.144211095560677,2605,4.0,10.0,-6.0,2.9406402426019413,1.6413610501109022
acidic,316,31.39,184.33,0,0.0,1.0,3.25,2426,9919,5.872351932711879,2426,3.25,8.125,-4.875,2.8613015778768864,1.6361313155214134
cozy,316,31.38,157.03,0,0.0,1.0,7.0,1651,9916,5.004061967747535,1651,7.0,17.5,-10.5,3.8724124123043633,1.9310618962774186
oblivious,316,31.29,163.78,0,0.0,2.0,8.25,2392,9889,5.233480458975015,2392,8.25,20.625,-12.375,4.1680601384731055,2.003831372337623
relatable,316,31.25,174.51,0,0.0,1.0,8.0,2594,9875,5.584191091468105,2594,8.0,20.0,-12.0,4.055660703360381,1.9799031821631747
flawless,316,31.02,145.44,0,0.0,1.0,7.0,1962,9802,4.688664336561663,1962,7.0,17.5,-10.5,3.6738671825893134,1.8333143292917078
pleasurable,316,30.97,216.58,0,0.0,2.0,8.0,3473,9787,6.992719699818612,3473,8.0,20.0,-12.0,4.075729953349546,2.0801444190136915
catholic,316,30.79,136.82,0,0.0,1.0,9.25,1572,9731,4.443095129599863,1572,9.25,23.125,-13.875,4.005966013372182,1.901150938558046
heartbreaking,316,30.79,137.5,0,0.0,1.0,7.0,1749,9730,4.465437478983157,1749,7.0,17.5,-10.5,3.585803261066728,1.7991754211140143
static,316,30.78,161.08,0,0.0,2.0,11.0,2517,9726,5.233488555027611,2517,11.0,27.5,-16.5,4.229864022115854,2.032764742423545
distracting,316,30.72,137.9,0,0.0,2.0,9.0,1477,9707,4.489120595588468,1477,9.0,22.5,-13.5,4.166772388905854,1.9971493081707319
slick,316,30.68,148.36,0,0.0,1.0,7.0,1513,9696,4.835153555260931,1513,7.0,17.5,-10.5,3.826380667491671,1.944852545443452
upsetting,316,30.61,164.93,0,0.0,1.0,5.0,2349,9673,5.3881046468499365,2349,5.0,12.5,-7.5,3.2566937154240483,1.7525357027072757
preferable,316,30.56,132.77,0,0.0,1.0,5.25,1480,9658,4.34401877511853,1480,5.25,13.125,-7.875,3.3403713298509974,1.7236216380778335
dubious,316,30.54,121.97,0,0.0,2.0,9.0,1213,9650,3.9941304836224436,1213,9.0,22.5,-13.5,4.3848286556137275,2.111665022565006
instrumental,316,30.53,161.11,0,0.0,1.0,8.25,2399,9646,5.27783692026924,2399,8.25,20.625,-12.375,3.8742768375543086,1.8957634144675564
official,316,30.4,191.37,0,0.0,1.0,5.0,2284,9607,6.294742950911224,2284,5.0,12.5,-7.5,3.01581193028769,1.6718188649593517
prudent,316,30.2,184.14,0,0.0,1.0,5.0,2725,9543,6.097615637031567,2725,5.0,12.5,-7.5,3.1416315360577247,1.7143460181721217
urban,316,30.16,226.26,0,0.0,1.0,7.0,3624,9529,7.503323935515678,3624,7.0,17.5,-10.5,3.574551902288934,1.8814332677924916
improbable,316,30.11,158.64,0,0.0,2.0,7.0,2006,9516,5.267875099554295,2006,7.0,17.5,-10.5,3.733597618790251,1.9227001796274714
tame,316,30.11,138.31,0,0.0,1.0,7.0,1489,9514,4.593959883719247,1489,7.0,17.5,-10.5,3.590772627418135,1.8701934630545436
moist,316,30.04,118.45,0,0.0,1.0,7.0,1388,9494,3.942440850707091,1388,7.0,17.5,-10.5,3.7418352270737034,1.7913372613223795
lame,316,30.03,139.32,0,0.0,2.0,9.0,1825,9490,4.6389402697518625,1825,9.0,22.5,-13.5,4.380653773346095,2.2021834341340014
several,316,30.0,158.07,0,0.0,1.0,5.0,1727,9479,5.269660858108478,1727,5.0,12.5,-7.5,3.3793104433311796,1.806966962196292
untrue,316,29.99,142.92,0,0.0,1.0,6.0,1757,9478,4.765041626669928,1757,6.0,15.0,-9.0,3.4628644073750108,1.7832000248496065
plentiful,316,29.99,190.03,0,0.0,0.0,4.0,2797,9477,6.336308893861653,2797,4.0,10.0,-6.0,2.6754815261263833,1.5355194708658337
autonomous,316,29.98,223.6,0,0.0,1.0,7.0,3689,9474,7.458135423489413,3689,7.0,17.5,-10.5,3.438642525225368,1.802635365746976
approachable,316,29.81,239.16,0,0.0,1.0,4.0,3602,9420,8.022699666774571,3602,4.0,10.0,-6.0,2.855198840286694,1.6775011569592513
innocuous,316,29.78,191.59,0,0.0,0.5,3.0,3031,9411,6.433097573477716,3031,3.0,7.5,-4.5,2.806495506723353,1.6006056971673899
salty,316,29.73,162.21,0,0.0,1.0,6.0,2447,9394,5.45648741917749,2447,6.0,15.0,-9.0,3.7296254032180562,1.9249411400020968
fake,316,29.72,115.48,0,0.0,1.0,9.0,1250,9393,3.8848421704764835,1250,9.0,22.5,-13.5,4.0717478935038605,1.9290923464497765
asleep,316,29.71,173.6,0,0.0,0.0,6.0,2218,9387,5.8440460280175595,2218,6.0,15.0,-9.0,3.170109620052093,1.6244428583336235
likable,316,29.7,139.92,0,0.0,1.5,12.0,1625,9386,4.710804294047768,1625,12.0,30.0,-18.0,4.134668075832781,1.8946382389287733
candid,316,29.58,138.05,0,0.0,1.0,7.0,1596,9348,4.666654239805742,1596,7.0,17.5,-10.5,3.6356426867604545,1.7901460146063453
scenic,316,29.47,280.72,0,0.0,0.0,3.0,4674,9314,9.524176531947827,4674,3.0,7.5,-4.5,2.4723272970253167,1.5378200335684349
decisive,316,29.42,189.51,0,0.0,1.0,6.0,2645,9296,6.442017127149268,2645,6.0,15.0,-9.0,3.3081199555544356,1.7940565187242865
vigorous,316,29.41,233.55,0,0.0,1.0,4.0,3788,9295,7.939987775785293,3788,4.0,10.0,-6.0,2.891850308480227,1.6694711967580502
republican,316,29.35,143.78,0,0.0,1.0,8.25,1796,9274,4.899015668776313,1796,8.25,20.625,-12.375,3.8219554580591844,1.885530040502816
outdated,316,29.23,79.57,0,0.0,3.0,15.0,599,9238,2.7218445612048794,599,15.0,37.5,-22.5,5.805202672008376,2.4158007552253014
exempt,316,29.11,211.79,0,0.0,0.0,6.0,3607,9198,7.2762376324874,3607,6.0,15.0,-9.0,3.048494446092152,1.600111743504337
forceful,316,28.94,236.21,0,0.0,1.0,3.0,3906,9146,8.161181881462603,3906,3.0,7.5,-4.5,2.854263350499108,1.7275542900756637
defunct,316,28.88,445.54,0,0.0,0.0,2.0,7921,9126,15.42758482093303,7921,2.0,5.0,-3.0,1.9028719794870517,1.3502108950808112
brigh,316,28.88,243.57,0,0.0,0.0,4.0,3727,9125,8.435007246912365,3727,4.0,10.0,-6.0,2.7286604797217726,1.588201072455701
troubled,316,28.83,152.75,0,0.0,1.0,4.0,1574,9110,5.298313127525302,1574,4.0,10.0,-6.0,3.169432061431869,1.7462152883057065
recognisable,316,28.81,215.35,0,0.0,0.0,3.0,2642,9104,7.47485384154746,2642,3.0,7.5,-4.5,2.589809467195963,1.5720419269586015
nonexistent,316,28.81,198.5,0,0.0,0.0,3.0,2578,9103,6.890736034719648,2578,3.0,7.5,-4.5,2.5501322850829986,1.4808623678310922
exhausting,316,28.79,97.68,0,0.0,2.0,7.0,722,9099,3.3924754157576755,722,7.0,17.5,-10.5,4.228362331610873,2.0485560679138293
respected,316,28.77,271.82,0,0.0,0.0,1.0,4374,9090,9.44955699419716,4374,1.0,2.5,-1.5,2.0008947897286076,1.3562910836606559
courageous,316,28.72,170.67,0,0.0,1.0,5.0,1862,9076,5.942242589050566,1862,5.0,12.5,-7.5,3.4722942412893105,1.860220534091063
final,316,28.67,183.0,0,0.0,0.0,6.0,3001,9060,6.3827974220486166,3001,6.0,15.0,-9.0,3.1742687019699662,1.635495453752828
unsafe,316,28.55,100.87,0,0.0,3.0,11.0,1087,9021,3.53353434007554,1087,11.0,27.5,-16.5,5.147241138764072,2.317494297863824
confidential,316,28.5,173.03,0,0.0,0.0,5.0,2393,9007,6.070396956097631,2393,5.0,12.5,-7.5,2.9775683984248866,1.6317660858075569
imperative,316,28.5,139.38,0,0.0,1.0,5.0,1411,9005,4.891206842394021,1411,5.0,12.5,-7.5,3.3046825711298706,1.7878649350043196
deliberate,316,28.43,212.1,0,0.0,1.0,6.0,2689,8984,7.460326399656131,2689,6.0,15.0,-9.0,3.152397048639184,1.7475685134467227
proper,316,28.41,149.92,0,0.0,1.0,7.0,1887,8979,5.276153440870465,1887,7.0,17.5,-10.5,3.741247981532412,1.9701113252675544
inconvenient,316,28.28,117.21,0,0.0,2.0,9.0,1314,8937,4.144391655159684,1314,9.0,22.5,-13.5,4.2519048470511,2.072423756870172
exhaust,316,28.25,153.23,0,0.0,1.0,4.0,1893,8926,5.424832998898449,1893,4.0,10.0,-6.0,2.943335382121897,1.6293941513319377
coherent,316,28.2,202.86,0,0.0,2.0,9.25,3489,8910,7.194614514200814,3489,9.25,23.125,-13.875,4.400034515708734,2.1831925159367533
cumbersome,316,28.13,157.4,0,0.0,1.0,4.0,1791,8890,5.595026575213656,1791,4.0,10.0,-6.0,2.985608855103812,1.681677844873113
trendy,316,28.12,123.75,0,0.0,2.0,6.0,1589,8885,4.401203818384586,1589,6.0,15.0,-9.0,4.0252280142366175,2.046332981594323
legendary,316,28.02,203.62,0,0.0,0.0,3.0,3158,8854,7.267054005896276,3158,3.0,7.5,-4.5,2.5529729902167526,1.522650152616934
stronger,316,27.98,235.08,0,0.0,0.0,3.0,3353,8843,8.400380769190159,3353,3.0,7.5,-4.5,2.461129250068313,1.4685650837826303
cohesive,316,27.97,255.15,0,0.0,1.0,5.0,4427,8840,9.120859622140184,4427,5.0,12.5,-7.5,3.3104238470430545,1.8540068089651938
pink,316,27.97,136.94,0,0.0,1.0,7.0,1876,8839,4.8957467976351445,1876,7.0,17.5,-10.5,3.651945693778796,1.8737331343349473
clueless,316,27.94,106.63,0,0.0,2.0,10.0,1049,8830,3.8160074762855594,1049,10.0,25.0,-15.0,4.620216328280618,2.159115781669228
distressing,316,27.93,141.93,0,0.0,1.0,5.0,1635,8826,5.081716167341183,1635,5.0,12.5,-7.5,3.2686387640813113,1.7485159432426567
unreliable,316,27.92,94.77,0,0.0,2.0,12.25,982,8824,3.3939805575241904,982,12.25,30.625,-18.375,4.727523884012211,2.124024680349588
hopeless,316,27.92,104.58,0,0.0,1.0,10.0,949,8823,3.745673076321478,949,10.0,25.0,-15.0,3.976406362290764,1.8819541174439027
yummy,316,27.91,179.02,0,0.0,0.0,2.0,2605,8820,6.4138230515069194,2605,2.0,5.0,-3.0,2.612630752502515,1.516863023337396
incompetent,316,27.86,107.96,0,0.0,3.0,14.0,1395,8805,3.874375283300295,1395,14.0,35.0,-21.0,5.6174296980582685,2.4871432766581973
superficial,316,27.83,114.61,0,0.0,1.0,8.0,1095,8794,4.118415242696901,1095,8.0,20.0,-12.0,4.000994426097163,1.9635602822694362
opaque,316,27.8,107.21,0,0.0,2.0,9.25,1525,8785,3.8562482611681754,1525,9.25,23.125,-13.875,4.565620259705038,2.1216336341502955
classy,316,27.79,150.99,0,0.0,1.0,6.0,2327,8782,5.4330805428233715,2327,6.0,15.0,-9.0,3.678534298696682,1.8790773260967224
ardent,316,27.78,414.87,0,0.0,0.0,1.0,7356,8780,14.93151584032415,7356,1.0,2.5,-1.5,1.62235176368815,1.2538426284881317
total,316,27.78,216.98,0,0.0,0.0,3.0,3325,8778,7.81112005935659,3325,3.0,7.5,-4.5,2.3762675091141556,1.488631877819813
scalable,316,27.78,182.4,0,0.0,0.0,3.0,2722,8777,6.5668442290602735,2722,3.0,7.5,-4.5,2.551380252637879,1.526787663538284
gross,316,27.78,116.87,0,0.0,2.0,7.0,1109,8777,4.2078527410014175,1109,7.0,17.5,-10.5,3.8818289545016857,1.9630160919057003
