adj_lemma,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
simple,460,943.66,6376.43,0,4.0,16.5,84.25,89210,434085,6.757102620601126,89210,80.25,204.625,-116.375,24.517913429099984,4.98262204310969
low,460,926.37,5266.27,0,8.0,37.5,191.25,86974,426129,5.684862514383139,86974,183.25,466.125,-266.875,47.63110690798659,8.155618046395878
able,460,921.79,8125.18,0,1.0,9.0,95.0,165755,424025,8.814534485391702,165755,94.0,236.0,-140.0,17.40519233738056,3.399603880742043
powerful,460,909.59,8630.86,0,3.0,12.5,63.0,148690,418412,9.488720749156155,148690,60.0,153.0,-87.0,18.984939893515804,4.750064911669818
successful,460,882.43,6389.34,0,3.0,22.0,136.5,112257,405917,7.240635130218677,112257,133.5,336.75,-197.25,29.1432812714493,5.25427834756259
recent,460,853.86,14493.67,0,0.0,0.0,2.0,304317,392775,16.974313590895594,304317,2.0,5.0,-3.0,2.5486827841009236,1.5085118776868318
excited,460,791.61,5898.37,0,1.0,5.0,36.0,80229,364142,7.451071992274047,80229,35.0,88.5,-51.5,11.2859382293986,2.882639738038734
possible,460,786.7,5061.22,0,1.0,7.5,64.0,91264,361882,6.4334787156649265,91264,63.0,158.5,-93.5,15.552967798605382,3.220571609116449
interested,460,784.04,5032.84,0,2.0,12.5,89.0,75236,360657,6.419131560387474,75236,87.0,219.5,-128.5,20.049387849162596,3.9672034877406532
new,460,770.09,4556.8,0,2.0,11.0,74.5,46484,354240,5.917254638973745,46484,72.5,183.25,-106.75,18.827693291108144,4.411860948406796
true,460,716.13,4767.07,0,3.0,13.0,90.5,86560,329422,6.656661210997521,86560,87.5,221.75,-128.25,23.161020538165754,4.917303081906021
nice,460,695.97,6202.35,0,1.0,4.0,28.0,110208,320146,8.911811116636635,110208,27.0,68.5,-39.5,10.079027212152265,2.8730372870684233
aware,460,682.11,4600.05,0,3.0,14.5,78.0,70452,313771,6.743848865588879,70452,75.0,190.5,-109.5,22.24874117857273,4.9930160847456815
few,460,679.27,8215.35,0,0.0,2.0,20.0,170091,312464,12.094383400945533,170091,20.0,50.0,-30.0,6.66074952272977,2.28776725411823
comfortable,460,673.75,5957.64,0,1.0,8.0,47.25,113969,309927,8.842455504085589,113969,46.25,116.625,-68.375,14.571193154461811,3.6484081075312513
beautiful,460,671.9,5429.64,0,3.0,16.0,85.5,104411,309074,8.081017059681894,104411,82.5,209.25,-120.75,23.596851400629944,5.1523459498609165
worth,460,671.45,5008.58,0,0.0,4.0,38.25,71192,308868,7.459330267783798,71192,38.25,95.625,-57.375,9.974872297865256,2.497144532663379
serious,460,646.27,5477.72,0,2.0,7.0,35.25,89403,297282,8.475965599803748,89403,33.25,85.125,-47.875,13.55295765097513,3.958853415272621
dangerous,460,635.51,4291.17,0,4.0,15.0,65.0,60517,292333,6.752359537008538,60517,61.0,156.5,-87.5,21.054459601446553,5.344288519922028
long,460,605.62,5241.99,0,2.0,12.0,80.5,103830,278585,8.655585692122772,103830,78.5,198.25,-115.75,18.7542990053382,4.146233859311248
cool,460,556.02,3846.29,0,4.0,15.0,67.5,55606,255770,6.917525485606974,55606,63.5,162.75,-91.25,21.352287552726114,5.210072036549988
open,460,553.86,3244.9,0,4.0,18.5,94.0,48397,254774,5.858746026153976,48397,90.0,229.0,-131.0,25.474912736015693,5.647186483994995
efficient,460,550.25,6923.57,0,1.0,4.0,22.25,140097,253115,12.582592353145351,140097,21.25,54.125,-30.875,8.442550426999231,3.0226196081499483
useful,460,549.39,3591.89,0,2.0,12.0,78.5,60096,252720,6.537944790903807,60096,76.5,193.25,-112.75,19.121201812078777,4.181851615957596
young,460,548.3,3897.3,0,1.0,8.0,44.75,59412,252218,7.10796712172879,59412,43.75,110.375,-64.625,12.819748497925962,3.428021072128127
complex,460,547.18,5199.01,0,2.0,13.0,65.25,105244,251702,9.501490489164048,105244,63.25,160.125,-92.875,18.225589560932512,4.542909857270833
concerned,460,545.46,2911.31,0,1.0,10.0,71.0,44045,250911,5.33736178668353,44045,70.0,176.0,-104.0,16.7170341738167,3.435064154913439
short,460,538.76,3544.03,0,3.0,17.0,79.25,59540,247831,6.57807795524269,59540,76.25,193.625,-111.375,23.37965861884716,5.112580146606408
significant,460,532.35,4541.99,0,2.0,7.0,49.25,86719,244880,8.532005305809728,86719,47.25,120.125,-68.875,13.789339256087787,3.6195073400226447
famous,460,521.71,7757.77,0,0.0,4.0,23.0,165144,239985,14.869981124045053,165144,23.0,57.5,-34.5,7.599683226330523,2.556596626294691
ready,460,516.1,4278.38,0,1.0,6.0,56.5,85482,237408,8.289751183552298,85482,55.5,139.75,-82.25,12.927473179292932,3.06936750622088
exciting,460,507.63,4022.4,0,1.0,6.0,32.0,61599,233512,7.923800236914298,61599,31.0,78.5,-45.5,11.114705202924561,3.2914482379708607
active,460,490.0,3194.69,0,2.0,10.0,47.25,44899,225401,6.519753570841833,44899,45.25,115.125,-65.875,16.139904740972177,4.229891686507518
fun,460,489.66,2886.58,0,1.0,6.0,39.25,39542,225244,5.895053473556011,39542,38.25,96.625,-56.375,11.79534194774,3.0386064345950405
proud,460,478.98,3842.67,0,1.0,4.0,28.0,67654,220330,8.022632670113929,67654,27.0,68.5,-39.5,9.225432564545338,2.7068902000916832
similar,460,465.75,4630.43,0,2.0,13.0,57.25,96896,214243,9.941968793351899,96896,55.25,140.125,-80.875,17.548758564956756,4.234184315923772
less,460,457.82,3614.92,0,0.0,3.0,31.0,58208,210598,7.895920591745249,58208,31.0,77.5,-46.5,8.719318542127018,2.61697681287886
familiar,460,451.48,2762.56,0,2.0,9.0,61.5,42593,207683,6.118828691977081,42593,59.5,150.75,-87.25,16.592751042528548,4.114394558580569
impossible,460,437.16,3307.98,0,1.0,5.0,52.0,51155,201094,7.56697067665668,51155,51.0,128.5,-75.5,11.742156656873298,3.0026179131477853
free,460,435.74,2158.9,0,3.0,15.0,79.0,25188,200440,4.954569729931622,25188,76.0,193.0,-111.0,22.523980863689086,4.82683337249686
responsible,460,435.53,2334.94,0,1.0,8.5,65.75,39622,200344,5.3611423306876205,39622,64.75,162.875,-96.125,15.467214049896064,3.347339567341585
busy,460,434.59,3510.12,0,1.0,6.0,35.0,60062,199910,8.076914516834163,60062,34.0,86.0,-50.0,11.694806840854561,3.2791402214056884
special,460,434.56,4315.06,0,0.0,3.0,13.0,84437,199896,9.92979907469157,84437,13.0,32.5,-19.5,6.44328160045427,2.4201667923108965
right,460,433.08,2917.07,0,2.0,7.0,33.25,43163,199217,6.7356336704052815,43163,31.25,80.125,-44.875,12.909143097869693,3.7575858300114393
helpful,460,431.31,3315.37,0,1.0,7.0,40.25,64084,198401,7.686816909532676,64084,39.25,99.125,-57.875,12.280255299153337,3.502700588650142
valuable,460,425.03,3702.8,0,1.0,4.0,28.25,65023,195515,8.711805973115888,65023,27.25,69.125,-39.875,8.798339509366429,2.7168841260726757
impressive,460,420.18,2703.06,0,1.0,7.0,41.5,37770,193282,6.433119701743075,37770,40.5,102.25,-59.75,12.164356642853022,3.2945854046143292
old,460,408.9,2553.36,0,2.0,10.0,55.5,35077,188092,6.244533008975921,35077,53.5,135.75,-78.25,15.41899035749787,4.010088920892489
obvious,460,407.14,2533.77,0,1.0,6.5,37.0,41273,187286,6.223284107755906,41273,36.0,91.0,-53.0,11.862476890605704,3.4279335827026407
safe,460,404.97,1758.06,0,2.0,14.0,105.75,23961,186288,4.341180712690878,23961,103.75,261.375,-153.625,22.28346484491875,4.595564098494505
unique,460,402.85,2189.36,0,3.0,11.0,55.25,26724,185312,5.434658978086386,26724,52.25,133.625,-75.375,17.85053519537628,4.639110656708921
necessary,460,395.97,3063.34,0,1.0,6.0,53.0,60691,182147,7.736254910477288,60691,52.0,131.0,-77.0,13.095149163139578,3.2488056635386022
wrong,460,393.8,1467.37,0,4.0,16.0,106.25,13262,181150,3.7261353337875405,13262,102.25,259.625,-149.375,25.762933784216806,5.4284953367007045
positive,460,390.86,2842.09,0,4.0,15.0,81.5,42196,179794,7.271436507346768,42196,77.5,197.75,-112.25,21.75213412083395,5.233268743813565
complicated,460,386.4,3902.74,0,1.0,7.0,31.25,79705,177744,10.100249664565846,79705,30.25,76.625,-44.375,10.508062382942583,3.1279961173141557
accurate,460,378.58,3163.45,0,2.0,9.0,50.25,61801,174148,8.356048835836473,61801,48.25,122.625,-70.375,14.07045633480434,3.646678823580545
hot,460,374.49,2334.38,0,2.75,12.0,55.75,31427,172264,6.2335458325221875,31427,53.0,135.25,-76.75,17.89031686182854,4.58791340466099
amazing,460,373.15,2400.45,0,1.0,5.0,23.25,37766,171649,6.4329245427676,37766,22.25,56.625,-32.375,8.914440016280539,2.8534982802223405
competitive,460,369.71,2684.76,0,2.0,7.0,37.25,39063,170068,7.261735488230659,39063,35.25,90.125,-50.875,12.32285075222325,3.729621730595996
late,460,365.9,6232.5,0,0.0,2.5,13.0,133097,168315,17.033238600584585,133097,13.0,32.5,-19.5,5.761957024990806,2.3508144958164245
pleased,460,365.48,3237.19,0,0.0,3.0,34.25,64439,168119,8.85745998991967,64439,34.25,85.625,-51.375,8.275563080680344,2.35802660571231
attractive,460,359.29,3035.61,0,2.0,10.0,41.0,55602,165274,8.44886957760514,55602,39.0,99.5,-56.5,14.02736096673495,4.180515605098582
vulnerable,460,353.07,3216.57,0,2.0,8.0,36.0,59391,162413,9.110237502404821,59391,34.0,87.0,-49.0,12.190931829866312,3.7794073855809307
accessible,460,351.12,2804.45,0,1.0,7.0,37.25,44001,161515,7.987177577059906,44001,36.25,91.625,-53.375,12.069614430206968,3.41668215735075
perfect,460,347.65,2406.88,0,2.0,9.0,41.25,44623,159917,6.923363451807246,44623,39.25,100.125,-56.875,13.990877006272123,4.105584881648766
fine,460,346.48,3382.73,0,1.0,4.0,24.0,66624,159383,9.762989714010589,66624,23.0,58.5,-33.5,9.168761288452872,3.009893511585299
first,460,341.75,6988.17,0,0.0,1.0,5.0,149883,157207,20.447922514252227,149883,5.0,12.5,-7.5,3.013071549708848,1.7195393612672827
real,460,330.26,3373.71,0,1.75,7.0,36.5,67235,151921,10.215222373879444,67235,34.75,88.625,-50.375,10.955452119113842,3.5622387963906053
challenging,460,329.97,2636.25,0,2.0,10.0,44.0,41511,151785,7.989432757448588,41511,42.0,107.0,-61.0,14.032681180539917,3.8975199192138406
surprising,460,324.35,3161.75,0,0.0,2.0,15.25,64396,149199,9.748092315879926,64396,15.25,38.125,-22.875,6.476194810100111,2.188226059393178
confident,460,314.87,2381.59,0,1.0,5.0,26.0,44149,144841,7.563688680883025,44149,25.0,63.5,-36.5,9.490598109194027,2.9892199234732977
advanced,460,310.45,3370.41,0,0.0,2.0,11.0,55581,142807,10.856514988886929,55581,11.0,27.5,-16.5,5.483002171319152,2.3161294901389216
willing,460,310.38,2400.22,0,0.0,4.0,29.25,43095,142775,7.73316602168862,43095,29.25,73.125,-43.875,8.321682904780165,2.5165499032806857
fast,460,309.37,1909.02,0,2.0,9.0,64.0,31553,142308,6.170759777546808,31553,62.0,157.0,-91.0,15.48037695079538,3.9215520637063737
sensitive,460,309.2,1876.81,0,2.0,6.0,31.25,25466,142232,6.069880278349373,25466,29.25,75.125,-41.875,11.690703397859247,3.7566655179518142
relevant,460,306.24,1781.49,0,2.0,11.5,54.0,25198,140870,5.8173037783754715,25198,52.0,132.0,-76.0,16.340183757419933,4.331838997938529
funny,460,304.16,1606.77,0,2.0,14.0,64.5,22612,139912,5.282696551334682,22612,62.5,158.25,-91.75,17.23953622452249,3.7983920152597173
critical,460,303.6,1848.19,0,2.0,10.0,43.25,29261,139655,6.087635141132925,29261,41.25,105.125,-59.875,14.23799513015502,3.9251974841257007
tough,460,298.24,1954.66,0,1.0,6.0,32.25,32523,137190,6.5540148714440445,32523,31.25,79.125,-45.875,10.850762551148952,3.2378079998172824
visible,460,291.88,1623.02,0,1.0,6.0,36.0,18560,134266,5.560515212552687,18560,35.0,88.5,-51.5,11.3084807091074,3.3346468932777773
afraid,460,289.66,3529.54,0,0.0,3.0,17.5,74215,133245,12.184982495045503,74215,17.5,43.75,-26.25,6.582733622170999,2.270688749873307
rare,460,286.87,2141.56,0,0.0,4.0,25.25,38753,131961,7.46522792296684,38753,25.25,63.125,-37.875,8.212549747609291,2.6275471209487353
aggressive,460,282.35,2739.37,0,1.0,7.0,24.0,55062,129880,9.702127372853905,55062,23.0,58.5,-33.5,10.311583186786814,3.504732248494373
cheap,460,282.21,1426.24,0,2.0,9.0,47.25,17984,129816,5.053852229704685,17984,45.25,115.125,-65.875,14.504476522999195,3.848747625387544
friendly,460,279.87,2501.22,0,1.0,7.0,31.0,41730,128738,8.93722724722698,41730,30.0,76.0,-44.0,10.553201497632594,3.4545284414352517
healthy,460,276.75,1138.12,0,2.0,10.0,67.75,13138,127303,4.112523472894726,13138,65.75,166.375,-96.625,18.16521182514387,4.2869751465550054
affordable,460,274.64,2851.27,0,0.0,3.0,17.0,55224,126335,10.381788882950021,55224,17.0,42.5,-25.5,6.652762625282039,2.3959366605679904
related,460,274.25,1929.12,0,1.0,11.0,58.25,27148,126155,7.034176341906309,27148,57.25,144.125,-84.875,14.345328210959826,3.447448886514113
diverse,460,273.23,1885.85,0,1.0,5.0,31.25,28514,125687,6.90198074381027,28514,30.25,76.625,-44.375,9.510326285289446,2.827331403851915
personal,460,272.11,2188.41,0,1.0,6.0,31.0,36168,125170,8.042407319518379,36168,30.0,76.0,-44.0,10.10395219930815,3.2391797791876322
early,460,270.23,3412.42,0,0.0,2.0,9.0,64206,124305,12.627907326079246,64206,9.0,22.5,-13.5,4.783348095732184,2.1227005559190975
deep,460,268.04,1566.89,0,2.0,9.0,41.25,18507,123300,5.8456716858479965,18507,39.25,100.125,-56.875,13.723942347283156,4.1899028352449985
specific,460,267.79,2998.98,0,1.0,3.0,13.25,49064,123184,11.198947047833197,49064,12.25,31.625,-17.375,6.201109963984431,2.5520931576117922
present,460,265.01,1642.09,0,2.0,9.0,44.25,24923,121905,6.196297747050192,24923,42.25,107.625,-61.375,14.314336887500572,4.050755980399481
talented,460,263.71,1846.05,0,1.0,4.0,26.25,27161,121306,7.000347382751748,27161,25.25,64.125,-36.875,8.456708833536702,2.651446912420726
appropriate,460,262.84,2105.87,0,1.0,6.0,32.25,30359,120905,8.012072139776398,30359,31.25,79.125,-45.875,10.902757510193396,3.501663853414619
least,460,262.63,4272.58,0,0.0,0.0,1.0,84893,120812,16.268147664650684,84893,1.0,2.5,-1.5,1.619189965938904,1.261569638313372
detailed,460,260.48,2712.75,0,1.0,4.0,28.0,55669,119821,10.414406144543616,55669,27.0,68.5,-39.5,8.673981621848203,2.8540749643858394
natural,460,257.46,1861.69,0,0.0,3.0,18.0,31409,118430,7.231093824510404,31409,18.0,45.0,-27.0,6.838236390832606,2.460970179043987
grateful,460,256.33,1914.48,0,0.0,2.0,15.25,28060,117913,7.468721242228155,28060,15.25,38.125,-22.875,5.898604214626328,2.0631366295045215
worried,460,255.33,1525.08,0,0.0,4.0,26.0,25383,117452,5.972958474371207,25383,26.0,65.0,-39.0,8.268380520017683,2.397546415572161
productive,460,249.85,2632.16,0,1.0,5.0,21.0,51074,114931,10.534980983812336,51074,20.0,51.0,-29.0,8.160837602967227,2.969617609385296
sweet,460,248.73,1335.24,0,2.0,10.0,44.0,16296,114417,5.3681668494536305,16296,42.0,107.0,-61.0,13.764857951709848,3.7115272661641643
slow,460,243.86,1439.89,0,2.0,10.0,64.5,20499,112175,5.904592037075871,20499,62.5,158.25,-91.75,15.504679610497307,3.973837148808416
intense,460,243.7,1927.51,0,1.0,5.5,19.0,33798,112101,7.909445058186588,33798,18.0,46.0,-26.0,8.551956196586175,3.0857026879806875
capable,460,240.84,1148.63,0,1.0,7.5,49.25,14684,110788,4.76918199959268,14684,48.25,121.625,-71.375,12.841643556953237,3.5047252631964003
ill,460,239.82,2091.19,0,0.0,3.0,16.0,38528,110319,8.719710105521429,38528,16.0,40.0,-24.0,6.258639864099693,2.4282789394826283
impressed,460,238.42,1540.91,0,0.0,3.0,24.25,24406,109672,6.463089707827691,24406,24.25,60.625,-36.375,7.776867392204688,2.341471271210956
sad,460,237.8,1749.0,0,1.0,5.0,32.0,29790,109388,7.3549314694754955,29790,31.0,78.5,-45.5,10.162537095958251,3.1385452576010833
unusual,460,235.91,1785.92,0,0.0,2.0,13.0,30088,108519,7.57033133787058,30088,13.0,32.5,-19.5,5.747382704570434,2.210675406976281
cold,460,234.95,1371.12,0,2.0,11.0,56.0,18509,108077,5.835779561887312,18509,54.0,137.0,-79.0,15.552236347577168,4.1613384311263015
glad,460,233.09,2617.11,0,0.0,1.0,8.0,52074,107222,11.227822619391551,52074,8.0,20.0,-12.0,4.20535111497891,1.7982043236055247
prominent,460,231.82,3147.42,0,0.0,2.0,6.0,64312,106638,13.576913145775308,64312,6.0,15.0,-9.0,4.14593060765695,1.9970390185604345
full,460,230.78,1101.27,0,2.0,10.0,47.5,17743,106158,4.7719920528220054,17743,45.5,115.75,-66.25,15.44947112616834,4.198560207907327
basic,460,228.6,2676.37,0,0.0,1.0,7.0,52463,105155,11.707763933842381,52463,7.0,17.5,-10.5,3.9013380444190076,1.9457956664920077
complete,460,228.56,1609.1,0,0.0,3.0,18.0,23810,105136,7.0402798757301905,23810,18.0,45.0,-27.0,7.16759198929417,2.5285668804315424
certain,460,227.08,1532.43,0,0.0,2.0,13.0,21413,104457,6.748393569007025,21413,13.0,32.5,-19.5,6.2249436381067875,2.3225872841570743
reliable,460,225.96,1971.7,0,0.0,3.0,17.25,29262,103942,8.725865505307606,29262,17.25,43.125,-25.875,6.94115577318802,2.5195426563545285
satisfied,460,224.68,1703.4,0,0.0,4.0,31.25,31603,103352,7.581492584396176,31603,31.25,78.125,-46.875,8.803660893758487,2.5763338467248884
severe,460,224.42,1900.31,0,0.0,1.0,7.0,33274,103233,8.467659455273713,33274,7.0,17.5,-10.5,4.540861667382294,2.0583307228395804
conservative,460,223.82,1687.34,0,1.0,8.0,38.0,31717,102956,7.5389329561057785,31717,37.0,93.5,-54.5,11.988536493867842,3.644477100271224
surprised,460,222.61,1374.33,0,0.0,2.0,22.25,18469,102402,6.1736332703811305,18469,22.25,55.625,-33.375,6.1597399527059675,2.013499271089863
alive,460,221.83,2813.79,0,1.0,5.0,20.0,59429,102044,12.684173437911738,59429,19.0,48.5,-27.5,7.873240980474969,2.839770545092772
beneficial,460,219.3,1300.4,0,1.0,5.0,35.25,16386,100876,5.929885152047996,16386,34.25,86.625,-50.375,9.30542707210731,2.8189474304925497
influential,460,216.51,2959.75,0,0.0,2.0,11.0,62756,99594,13.670368640808725,62756,11.0,27.5,-16.5,5.247447758551254,2.2125981380199136
lucky,460,214.82,1781.58,0,0.0,2.0,16.0,26294,98815,8.293556011040137,26294,16.0,40.0,-24.0,5.613662902711034,2.038934801324432
weak,460,213.47,1169.35,0,2.0,12.5,57.5,17266,98196,5.477831868024976,17266,55.5,140.75,-81.25,16.050126525186357,4.163306775534192
heavy,460,212.53,1305.11,0,2.0,6.0,40.0,19434,97763,6.140870017957735,19434,38.0,97.0,-55.0,12.02323136335409,3.6724210286632326
own,460,211.99,4468.83,0,0.0,0.0,1.0,95849,97516,21.08026644911696,95849,1.0,2.5,-1.5,1.8645586599404438,1.3783123766238292
sophisticated,460,211.72,2235.45,0,1.0,3.0,18.0,44678,97389,10.558778051589297,44678,17.0,43.5,-24.5,6.71796727107477,2.6590316401400704
smart,460,210.99,1314.88,0,2.0,8.0,34.25,22409,97054,6.232031195272055,22409,32.25,82.625,-46.375,12.02360580821708,3.885535364308449
consistent,460,208.99,1546.09,0,1.0,6.0,27.25,27004,96137,7.3978122650495735,27004,26.25,66.625,-38.375,10.14972961654795,3.4370462342449417
poor,460,208.84,1545.27,0,2.0,9.5,45.0,30576,96067,7.399265924681424,30576,43.0,109.5,-62.5,14.153675424158061,4.308794807603387
convenient,460,206.35,1905.06,0,0.0,2.0,12.0,34554,94921,9.232177014870143,34554,12.0,30.0,-18.0,5.7121023173316186,2.2974109116693047
enjoyable,460,205.25,1644.44,0,1.0,5.0,31.0,30239,94413,8.01207247540413,30239,30.0,76.0,-44.0,8.560322587116294,2.7418590707966266
careful,460,205.14,1995.98,0,0.0,1.0,7.0,36196,94364,9.729894934194071,36196,7.0,17.5,-10.5,3.7461616146948593,1.743384384513071
dark,460,204.88,1095.16,0,3.0,15.0,51.0,17618,94245,5.34538188052377,17618,48.0,123.0,-69.0,17.3684582889458,4.480942766704835
quick,460,203.61,1183.6,0,1.0,5.0,27.5,18028,93661,5.813072008815384,18028,26.5,67.25,-38.75,9.161771989710871,2.829831210607631
secure,460,201.12,1944.1,0,0.0,3.0,16.25,39595,92516,9.666297375156411,39595,16.25,40.625,-24.375,6.801575542583192,2.4939593003248257
awesome,460,200.8,1123.06,0,1.0,6.0,23.0,15916,92369,5.59288523041873,15916,22.0,56.0,-32.0,9.663051670248276,3.2195813875636308
rich,460,200.19,1130.16,0,3.0,11.0,53.5,20041,92088,5.645407182809957,20041,50.5,129.25,-72.75,16.557488815328163,4.57978971148602
stable,460,194.47,1583.33,0,0.0,5.0,23.25,30879,89457,8.141680308343778,30879,23.25,58.125,-34.875,8.198913569356883,2.6922890906892936
painful,460,193.58,999.02,0,1.0,5.0,34.0,12383,89046,5.160809327719959,12383,33.0,83.5,-48.5,10.118332706156037,3.1576628880523443
qualified,460,190.33,1310.33,0,0.0,4.0,21.0,22324,87553,6.884419669266429,22324,21.0,52.5,-31.5,7.700784533496292,2.576182730860159
creative,460,189.47,1573.78,0,2.0,6.0,25.25,27456,87157,8.306135637237032,27456,23.25,60.125,-32.875,9.804806488215025,3.5332773332643033
suitable,460,186.37,1597.24,0,0.0,2.0,13.0,23545,85728,8.570471167174867,23545,13.0,32.5,-19.5,5.508395776017227,2.272975639795613
appealing,460,186.23,1370.94,0,1.0,7.0,27.25,24757,85666,7.361546042391119,24757,26.25,66.625,-38.375,10.182109627784596,3.473414749164676
normal,460,185.62,952.54,0,1.0,4.0,24.25,10283,85384,5.131729290773261,10283,23.25,59.125,-33.875,8.320885025430535,2.8500245135356845
essential,460,182.69,1107.68,0,0.0,3.0,20.25,15069,84038,6.063117662698984,15069,20.25,50.625,-30.375,7.3227119645893906,2.531248145346509
modern,460,181.85,1872.11,0,1.0,5.0,20.0,33658,83650,10.294947512149031,33658,19.0,48.5,-27.5,8.432575556274866,3.1740999207762886
cute,460,181.77,1313.09,0,0.0,3.0,16.25,20826,83614,7.223916897555647,20826,16.25,40.625,-24.375,6.419576612700772,2.3910088107436374
quiet,460,181.63,1017.88,0,1.0,6.0,34.0,17649,83552,5.603999021116854,17649,33.0,83.5,-48.5,10.76236409644609,3.1224496361549283
clean,460,181.35,1130.77,0,2.0,11.0,38.25,21544,83423,6.235146749230034,21544,36.25,92.625,-52.375,13.53112069258939,3.9723667077841838
memorable,460,181.15,2168.03,0,0.0,3.0,12.0,44607,83330,11.96802857890927,44607,12.0,30.0,-18.0,5.225781853093472,2.208365326410955
unlikely,460,180.37,1487.04,0,0.0,2.0,15.25,25325,82972,8.244190981804488,25325,15.25,38.125,-22.875,5.307485009286832,2.0931081840249695
