key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,adv,adj,adv_total,adj_total
NEG~always_easy,NEGATED,always_easy,24459,1182.61023,137118.07671,2.3554726,0.86835974,0.0076725734,0.9121387,0.0077068238,3173681,26815,71961373,24459.0,3149222.0,2356.0,68785336.0,3173681.0,68787692.0,26815.0,71934558.0,3172498.38976805,25632.38976805,68762059.61023195,148.83199,0.015284506,1.315597,0.0076725734,0.86835974,0.86835974,0.43801615,23276.38977,0.9516493,7.6371903,7.6291976,7.6407466,7.6492977,7.72682,7.672699,156.39373388982054,1781.4828093473145,163.75286257039906,always,easy,604097,578041
NEG~even_close,NEGATED,even_close,17612,883.28614,95504.99778,2.200983,0.83549887,0.005514269,0.8793689,0.005549392,3173681,20028,71961373,17612.0,3156069.0,2416.0,68785276.0,3173681.0,68787692.0,20028.0,71941345.0,3172797.713864423,19144.713864423,68768547.28613558,126.05446,0.011029183,1.2997073,0.005514269,0.83549887,0.83549887,0.42050657,16728.71386,0.94984746,7.1258655,7.1178055,7.1294513,7.138073,7.216183,7.161661,132.71021060943275,1781.4828093473145,141.5203165626759,even,close,1040332,407539
NEG~all_bad,NEGATED,all_bad,8606,444.37743,45503.85948,2.1044788,0.8101196,0.0026903076,0.85410875,0.0027116777,3173681,10076,71961373,8606.0,3165075.0,1470.0,68786222.0,3173681.0,68787692.0,10076.0,71951297.0,3173236.622573294,9631.622573294,68778060.37742671,87.978355,0.005406191,1.2870493,0.0026903076,0.8101196,0.8101196,0.40640497,8161.6225699999995,0.94836426,6.756598,6.7461805,6.7612333,6.7723813,6.873523,6.802897,92.76852914647294,1781.4828093473145,100.37928073063684,all,bad,407269,425797
NEG~immediately_available,NEGATED,immediately_available,21078,1092.37639,111188.31785,2.095455,0.80715835,0.0065878415,0.8509831,0.006641499,3173681,24769,71961373,21078.0,3152603.0,3691.0,68784001.0,3173681.0,68787692.0,24769.0,71936604.0,3172588.623612338,23676.623612337,68764015.37638766,137.6585,0.013180134,1.2854571,0.0065878415,0.80715835,0.80715835,0.4068731,19985.62361,0.9481746,6.8047647,6.798085,6.8077354,6.8148766,6.879459,6.8344016,145.18264359075434,1781.4828093473145,157.38170160472913,immediately,available,91746,639462
NEG~that_bad,NEGATED,that_bad,16474,864.98357,85952.61372,2.0581396,0.7960675,0.0051451847,0.83995306,0.0051908176,3173681,19613,71961373,16474.0,3157207.0,3139.0,68784553.0,3173681.0,68787692.0,19613.0,71941760.0,3172816.016428147,18748.016428147,68768943.98357186,121.611885,0.010317872,1.2797912,0.0051451847,0.7960675,0.7960675,0.40060633,15609.01643,0.94749403,6.669576,6.6622953,6.6728144,6.680599,6.7510223,6.701886,128.35108102388543,1781.4828093473145,140.04642087536547,that,bad,206801,425797
NEG~that_easy,NEGATED,that_easy,10112,563.58666,50302.96652,1.9160706,0.7473284,0.003147434,0.7912982,0.0031862056,3173681,12779,71961373,10112.0,3163569.0,2667.0,68785025.0,3173681.0,68787692.0,12779.0,71948594.0,3173117.41334499,12215.41334499,68775476.586655,94.95387,0.006346855,1.2538763,0.003147434,0.7473284,0.7473284,0.3752379,9548.41334,0.94426554,6.1815434,6.1733947,6.185168,6.1938796,6.2726626,6.217699,100.55844071981228,1781.4828093473145,113.04423912787418,that,easy,206801,578041
NEG~quite_sure,NEGATED,quite_sure,26026,1457.281,129128.35801,1.9087126,0.7438794,0.008098562,0.78764033,0.008200572,3173681,33043,71961373,26026.0,3147655.0,7017.0,68780675.0,3173681.0,68787692.0,33043.0,71928330.0,3172223.7190045,31585.7190045,68756106.2809955,152.2926,0.016232142,1.2518641,0.008098562,0.7438794,0.7438794,0.37598896,24568.719,0.94400674,6.217826,6.2127438,6.2200856,6.225516,6.2745175,6.240351,161.32575739788115,1781.4828093473145,181.77733632111568,quite,sure,988755,256817
NEG~so_sure,NEGATED,so_sure,26480,1505.08817,129884.48588,1.8789446,0.73216987,0.008232456,0.7759252,0.008343624,3173681,34127,71961373,26480.0,3147201.0,7647.0,68780045.0,3173681.0,68787692.0,34127.0,71927246.0,3172175.911826002,32621.911826001,68755070.088174,153.47758,0.016509715,1.2453561,0.008232456,0.73216987,0.73216987,0.37020117,24974.91183,0.9431613,6.1225586,6.117648,6.1247416,6.129988,6.1773176,6.1443195,162.72676485446394,1781.4828093473145,184.73494525941754,so,sure,5173538,256817
NEG~quite_right,NEGATED,quite_right,8762,525.30563,41243.76468,1.7815146,0.6916345,0.0027150535,0.7356225,0.002760832,3173681,11911,71961373,8762.0,3164919.0,3149.0,68784543.0,3173681.0,68787692.0,11911.0,71949462.0,3173155.694369839,11385.694369839,68776306.30563016,87.99365,0.005501018,1.2221912,0.0027150535,0.6916345,0.6916345,0.34717476,8236.69437,0.94004726,5.74284,5.7350173,5.746318,5.754678,5.8301725,5.777522,93.60555539069249,1781.4828093473145,109.13752791776072,quite,right,988755,141227
NEG~that_good,NEGATED,that_good,10610,770.03075,43493.93811,1.527372,0.5637089,0.0032435392,0.60767466,0.0033431211,3173681,17460,71961373,10610.0,3163071.0,6850.0,68780842.0,3173681.0,68787692.0,17460.0,71943913.0,3172910.969246696,16689.969246696,68771002.0307533,95.52918,0.006649659,1.1392074,0.0032435392,0.5637089,0.5637089,0.2834762,9839.96925,0.9274241,4.940569,4.934661,4.9431953,4.9495044,5.0063133,4.9667263,103.00485425454472,1781.4828093473145,132.13629327327143,that,good,206801,1670122
NEG~as_bad,NEGATED,as_bad,27548,2641.25841,92450.53919,1.2698672,0.41622815,0.008209985,0.4599843,0.0086801415,3173681,59889,71961373,27548.0,3146133.0,32341.0,68755351.0,3173681.0,68787692.0,59889.0,71901484.0,3171039.74159309,57247.741593091,68730444.2584069,150.0624,0.017038753,1.0182792,0.008209985,0.41622815,0.41622815,0.21221906,24906.74159,0.9041216,4.1382747,4.135126,4.139674,4.143035,4.1732445,4.152203,165.97590186530093,1781.4828093473145,244.72229158783227,as,bad,3231640,425797
NEG~so_lucky,NEGATED,so_lucky,8578,1057.71177,23679.29643,1.0827612,0.313672,0.0024789053,0.35767,0.002702855,3173681,23983,71961373,8578.0,3165103.0,15405.0,68772287.0,3173681.0,68787692.0,23983.0,71937390.0,3172623.288227005,22925.288227005,68764766.711773,81.19727,0.005365167,0.9090187,0.0024789053,0.313672,0.313672,0.15807545,7520.28823,0.8766948,3.4807317,3.4755242,3.4830456,3.4886012,3.538461,3.5037482,92.61749294814668,1781.4828093473145,154.86445686470475,so,lucky,5173538,87031
NEG~as_effective,NEGATED,as_effective,8607,1075.74972,23501.07327,1.0736458,0.30886373,0.0024825186,0.35286158,0.0027119927,3173681,24392,71961373,8607.0,3165074.0,15785.0,68771907.0,3173681.0,68787692.0,24392.0,71936981.0,3172605.25027866,23316.25027866,68764375.74972133,81.17853,0.005382616,0.90314054,0.0024825186,0.30886373,0.30886373,0.15567312,7531.25028,0.87501454,3.4510427,3.445862,3.4533443,3.4588711,3.5084686,3.473939,92.7739187487518,1781.4828093473145,156.1793840428371,as,effective,3231640,473852
NEG~as_easy,NEGATED,as_easy,23250,2950.99071,62779.95113,1.0651886,0.3036511,0.0066911425,0.3474713,0.007325878,3173681,66912,71961373,23250.0,3150431.0,43662.0,68744030.0,3173681.0,68787692.0,66912.0,71894461.0,3170730.009291804,63961.009291804,68723730.9907082,133.12614,0.014349226,0.8964551,0.0066911425,0.3036511,0.3036511,0.15517111,20299.00929,0.87307566,3.4610963,3.457967,3.4624867,3.4658258,3.4958143,3.474932,152.47950681976906,1781.4828093473145,258.67353942759587,as,easy,3231640,578041
NEG~as_strong,NEGATED,as_strong,12921,1651.8174,34651.90645,1.0591177,0.3010373,0.0037146495,0.3449832,0.0040712976,3173681,37454,71961373,12921.0,3160760.0,24533.0,68763159.0,3173681.0,68787692.0,37454.0,71923919.0,3172029.182598267,35802.182598267,68751889.81740174,99.13896,0.008047622,0.8933341,0.0037146495,0.3010373,0.3010373,0.15237598,11269.1826,0.87216026,3.422204,3.4180067,3.424069,3.4285474,3.468749,3.4407582,113.67057666784312,1781.4828093473145,193.5303593754737,as,strong,3231640,329848
NEG~too_hard,NEGATED,too_hard,10047,1384.68818,25305.29844,1.0098395,0.2760166,0.0028553493,0.3199987,0.0031657247,3173681,31397,71961373,10047.0,3163634.0,21350.0,68766342.0,3173681.0,68787692.0,31397.0,71929976.0,3172296.311823511,30012.311823511,68757679.68817648,86.420265,0.006269426,0.8606844,0.0028553493,0.2760166,0.2760166,0.13943598,8662.311819999999,0.8621789,3.2493815,3.2447004,3.2514613,3.256455,3.3012612,3.2700686,100.23472452199387,1781.4828093473145,177.19198627477485,too,hard,2976740,349907
NEG~much_different,NEGATED,much_different,10828,1695.61125,24399.79525,0.93060976,0.23765887,0.0030103002,0.28163445,0.003411811,3173681,38447,71961373,10828.0,3162853.0,27619.0,68760073.0,3173681.0,68787692.0,38447.0,71922926.0,3171985.388753019,36751.388753019,68750940.61124699,87.76276,0.006741948,0.805222,0.0030103002,0.23765887,0.23765887,0.12033459,9132.38875,0.84340495,2.9922616,2.9878697,2.9942129,2.998898,3.040923,3.0116687,104.05767631462851,1781.4828093473145,196.0790656852485,much,different,1760618,802192
NEG~so_bad,NEGATED,so_bad,21235,3426.46044,46617.89636,0.9138396,0.22946453,0.0058702114,0.27331933,0.0066909688,3173681,77693,71961373,21235.0,3152446.0,56458.0,68731234.0,3173681.0,68787692.0,77693.0,71883680.0,3170254.539558049,74266.539558049,68713425.46044195,122.20872,0.01306217,0.7922065,0.0058702114,0.22946453,0.22946453,0.11766737,17808.53956,0.8386409,2.960009,2.9568992,2.9613907,2.9647088,2.994491,2.9737554,145.722338713047,1781.4828093473145,278.73464083245915,so,bad,5173538,425797
NEG~too_bad,NEGATED,too_bad,19488,3205.33019,42028.44239,0.90222263,0.22426191,0.0053672404,0.268138,0.0061405036,3173681,72679,71961373,19488.0,3154193.0,53191.0,68734501.0,3173681.0,68787692.0,72679.0,71888694.0,3170475.669809886,69473.669809885,68718218.3301901,116.63851,0.012006062,0.7838945,0.0053672404,0.22426191,0.22426191,0.11481458,16282.66981,0.8355229,2.9194317,2.9161954,2.9208696,2.9243224,2.9553108,2.9337358,139.59942693292118,1781.4828093473145,269.59043009721245,too,bad,2976740,425797
NEG~as_good,NEGATED,as_good,44441,8730.67572,80849.85561,0.8027181,0.18088649,0.011771159,0.22449145,0.0140029825,3173681,197963,71961373,44441.0,3129240.0,153522.0,68634170.0,3173681.0,68787692.0,197963.0,71763410.0,3164950.32428314,189232.32428314,68598459.67571686,169.39551,0.026361622,0.70673597,0.011771159,0.18088649,0.18088649,0.096328825,35710.32428,0.8035446,2.6045277,2.60245,2.605451,2.6076684,2.6275775,2.6137147,210.81034130231848,1781.4828093473145,444.9303316250759,as,good,3231640,1670122
NEG~as_big,NEGATED,as_big,10703,2124.9497,19184.14861,0.79290986,0.17815362,0.0028275743,0.2221369,0.0033724247,3173681,48182,71961373,10703.0,3162978.0,37479.0,68750213.0,3173681.0,68787692.0,48182.0,71913191.0,3171556.05030036,46057.05030036,68741634.94969964,82.91552,0.006643982,0.70215684,0.0028275743,0.17815362,0.17815362,0.090490595,8578.050299999999,0.80146223,2.5381613,2.5339067,2.5400512,2.5445893,2.5852728,2.5569563,103.4553043589356,1781.4828093473145,219.50398629637687,as,big,3231640,294170
NEG~too_late,NEGATED,too_late,25656,5105.35682,45958.61014,0.7933493,0.17781252,0.0067740884,0.22162905,0.008083988,3173681,115761,71961373,25656.0,3148025.0,90105.0,68697587.0,3173681.0,68787692.0,115761.0,71845612.0,3168575.643182517,110655.643182517,68677036.35681748,128.30127,0.015598998,0.7011629,0.0067740884,0.17781252,0.17781252,0.09229331,20550.64318,0.8010073,2.5665474,2.5638123,2.5677626,2.5706809,2.5968707,2.578637,160.1749044014074,1781.4828093473145,340.23668232570105,too,late,2976740,137951
NEG~so_easy,NEGATED,so_easy,17470,3596.87275,30167.02805,0.77347183,0.17029646,0.004572985,0.21420601,0.005504649,3173681,81557,71961373,17470.0,3156211.0,64087.0,68723605.0,3173681.0,68787692.0,81557.0,71879816.0,3170084.127253881,77960.127253881,68709731.87274612,104.96099,0.01073347,0.6863678,0.004572985,0.17029646,0.17029646,0.087434724,13873.12725,0.7941115,2.4914603,2.4881551,2.4929287,2.4964545,2.5280836,2.5060656,132.1741275741966,1781.4828093473145,285.58186216915107,so,easy,5173538,578041
NEG~as_simple,NEGATED,as_simple,14674,3720.93326,19961.84928,0.66087216,0.1299742,0.0036104487,0.17392439,0.004623653,3173681,84370,71961373,14674.0,3159007.0,69696.0,68717996.0,3173681.0,68787692.0,84370.0,71877003.0,3169960.066743626,80649.066743626,68707042.93325637,90.41937,0.009007839,0.59589666,0.0036104487,0.1299742,0.1299742,0.066792324,10953.06674,0.7464268,2.114144,2.1106193,2.1157098,2.1194692,2.1531763,2.1297147,121.13628688382354,1781.4828093473145,290.4651442083886,as,simple,3231640,394988
NEG~so_great,NEGATED,so_great,9552,2583.70456,11963.89379,0.6265798,0.11904228,0.0022969523,0.16304792,0.0030097542,3173681,58584,71961373,9552.0,3164129.0,49032.0,68738660.0,3173681.0,68787692.0,58584.0,71902789.0,3171097.295438054,56000.295438054,68731691.70456195,71.29834,0.005910406,0.5678515,0.0022969523,0.11904228,0.11904228,0.060669616,6968.29544,0.7295117,1.9843732,1.9800191,1.9863073,1.9909503,2.032549,2.003601,97.73433378296492,1781.4828093473145,242.0413187866898,so,great,5173538,306251
NEG~so_good,NEGATED,so_good,17834,5846.80911,17021.89167,0.5292177,0.09058643,0.003951326,0.13452211,0.0056193424,3173681,132573,71961373,17834.0,3155847.0,114739.0,68672953.0,3173681.0,68787692.0,132573.0,71828800.0,3167834.19089016,126726.19089016,68660965.80910984,89.76211,0.01078804,0.48432985,0.003951326,0.09058643,0.09058643,0.04726888,11987.19089,0.67215383,1.684958,1.6818349,1.6863455,1.6896766,1.7195457,1.6987555,133.5440002396214,1781.4828093473145,364.1057538682958,so,good,5173538,1670122
NEG~as_important,NEGATED,as_important,12160,4083.67684,11166.19775,0.51661015,0.087334394,0.0026621905,0.13132459,0.003831513,3173681,92595,71961373,12160.0,3161521.0,80435.0,68707257.0,3173681.0,68787692.0,92595.0,71868778.0,3169597.323161386,88511.323161385,68699180.67683862,73.23976,0.007445788,0.4738822,0.0026621905,0.087334394,0.087334394,0.044998296,8076.32316,0.66417134,1.6307656,1.6269805,1.6324469,1.6364833,1.6726537,1.6474818,110.27239001672177,1781.4828093473145,304.29426547340654,as,important,3231640,2001942
COM~increasingly_difficult,COMPLEMENT,increasingly_difficult,18107,17308.43489,1633.63023,3.2230554,0.044113662,0.00026323023,1.0,0.00026323023,68787692,18107,71961373,18107.0,68769585.0,0.0,3173681.0,68787692.0,3173681.0,18107.0,71943266.0,68770383.56511168,798.565111688,3172882.434888312,5.9345403,0.000526322,0.019588703,0.00026323023,0.044113662,0.044113662,0.022188447,798.5651099999995,0.044102564,5.4358296,5.3201513,5.4886537,5.619314,7.123191,6.0061903,134.56225325105106,8293.834577564228,134.56225325105106,increasingly,difficult,373633,729385
COM~most_incredible,COMPLEMENT,most_incredible,10137,9689.93232,914.51767,2.9710774,0.04410878,0.00014736647,1.0,0.00014736647,68787692,10137,71961373,10137.0,68777555.0,0.0,3173681.0,68787692.0,3173681.0,10137.0,71951236.0,68778002.06768306,447.067683061,3173233.932316939,4.440364,0.00029469,0.019588703,0.00014736647,0.04410878,0.04410878,0.022128072,447.0676800000001,0.044102564,4.5983086,4.48258,4.651154,4.781865,6.2860866,5.1688666,100.68266980965493,8293.834577564228,100.68266980965493,most,incredible,7120428,44154
COM~relatively_minor,COMPLEMENT,relatively_minor,8679,8296.23385,782.97491,2.9036322,0.044107884,0.00012617082,1.0,0.00012617082,68787692,8679,71961373,8679.0,68779013.0,0.0,3173681.0,68787692.0,3173681.0,8679.0,71952694.0,68779395.76614593,382.766145929,3173298.233854071,4.1086454,0.00025231,0.019588703,0.00012617082,0.044107884,0.044107884,0.022117026,382.76614999999947,0.044102564,4.374048,4.2583,4.426902,4.557632,6.061985,4.944681,93.1611507013519,8293.834577564228,93.1611507013519,relatively,minor,582383,33707
COM~partly_cloudy,COMPLEMENT,partly_cloudy,54236,51846.92108,4848.3869,2.8546183,0.044080477,0.0007875097,0.9999447,0.000788455,68787692,54239,71961373,54236.0,68733456.0,3.0,3173678.0,68787692.0,3173681.0,54239.0,71907134.0,68735845.07892488,2392.078924884,3171288.921075116,10.258566,0.001575668,0.01956468,0.0007875097,0.044080477,0.044080477,0.022433992,2389.07892,0.044049688,6.5043592,6.413466,6.5455527,6.646594,7.717582,6.9384894,232.88623832249084,8293.834577564228,232.89267914642573,partly,cloudy,78766,64456
COM~relatively_short,COMPLEMENT,relatively_short,19896,19019.4913,1779.50361,2.7868636,0.04406449,0.0002889227,0.99994975,0.0002892378,68787692,19897,71961373,19896.0,68767796.0,1.0,3173680.0,68787692.0,3173681.0,19897.0,71941476.0,68768672.5086998,877.508699799,3172803.4913002,6.21403,0.000578308,0.019566875,0.0002889227,0.04406449,0.04406449,0.022176705,876.5086999999985,0.04405452,5.3532295,5.249114,5.400597,5.517276,6.80428,5.8585124,141.05318146004365,8293.834577564228,141.05672617780408,relatively,short,582383,201879
COM~very_next,COMPLEMENT,very_next,16397,15674.80617,1464.16672,2.7028425,0.044051617,0.00023805605,0.999939,0.00023837113,68787692,16398,71961373,16397.0,68771295.0,1.0,3173680.0,68787692.0,3173681.0,16398.0,71944975.0,68772017.19383119,723.193831196,3172957.806168804,5.639902,0.000476629,0.019562218,0.00023805605,0.044051617,0.044051617,0.022144837,722.1938300000002,0.044044267,5.074017,4.9698887,5.1213903,5.238082,6.5251775,5.5793514,128.05077118080936,8293.834577564228,128.05467582247826,very,next,9220012,20578
COM~seemingly_endless,COMPLEMENT,seemingly_endless,14751,14101.39899,1315.86093,2.6568906,0.044043805,0.00021412734,0.9999322,0.00021444244,68787692,14752,71961373,14751.0,68772941.0,1.0,3173680.0,68787692.0,3173681.0,14752.0,71946621.0,68773590.60101219,650.601012185,3173030.398987815,5.348549,0.000428793,0.019559262,0.00021412734,0.044043805,0.044043805,0.022128966,649.6010100000003,0.04403776,4.921293,4.817156,4.9686694,5.0853696,6.372523,5.426659,121.45369487998296,8293.834577564228,121.45781160551181,seemingly,endless,160158,25069
COM~relatively_little,COMPLEMENT,relatively_little,13296,12710.56822,1184.78795,2.6117826,0.044035494,0.0001929753,0.9999248,0.00019329038,68787692,13297,71961373,13296.0,68774396.0,1.0,3173680.0,68787692.0,3173681.0,13297.0,71948076.0,68774981.43178274,586.431782743,3173094.568217258,5.0771008,0.000386506,0.019556042,0.0001929753,0.044035494,0.044035494,0.022114236,585.4317800000008,0.04403067,4.7713575,4.6672115,4.818738,4.935447,6.222664,5.2767596,115.30828244319659,8293.834577564228,115.31261856362468,relatively,little,582383,419144
COM~most_recent,COMPLEMENT,most_recent,292307,279486.24847,25511.40885,2.2595756,0.044028357,0.004226092,0.9997469,0.0042494084,68787692,292381,71961373,292307.0,68495385.0,74.0,3173607.0,68787692.0,3173681.0,292381.0,71668992.0,68508205.75152817,12894.751528171,3160786.24847183,23.713402,0.008462846,0.019478772,0.004226092,0.044028357,0.044028357,0.024127224,12820.751530000009,0.04386057,6.6311164,6.595297,6.6471395,6.6858945,7.0522766,6.79359,540.6542333136771,8293.834577564228,540.722664588789,most,recent,7120428,373138
COM~increasingly_popular,COMPLEMENT,increasingly_popular,21143,20212.4513,1879.00204,2.5914228,0.044020914,0.00030673586,0.9999054,0.00030736602,68787692,21145,71961373,21143.0,68766549.0,2.0,3173679.0,68787692.0,3173681.0,21145.0,71940228.0,68767479.54869866,932.548698661,3172748.451301339,6.399644,0.000614543,0.019547623,0.00030673586,0.044020914,0.044020914,0.022163825,930.5486999999994,0.04401214,5.27822,5.1816535,5.322055,5.4297614,6.5898867,5.742482,145.40632723509663,8293.834577564228,145.41320435228707,increasingly,popular,373633,765023
COM~relatively_small,COMPLEMENT,relatively_small,51642,49370.19082,4577.02149,2.564472,0.044017985,0.00074885425,0.99988383,0.0007507448,68787692,51648,71961373,51642.0,68736050.0,6.0,3173675.0,68787692.0,3173681.0,51648.0,71909725.0,68738321.80918366,2277.809183657,3171403.190816342,9.997015,0.001500363,0.019538248,0.00074885425,0.044017985,0.044017985,0.02238342,2271.8091799999966,0.043991502,6.127646,6.04814,6.1635685,6.251386,7.155287,6.5026846,227.2487623728675,8293.834577564228,227.26196338146866,relatively,small,582383,357643
COM~even_deeper,COMPLEMENT,even_deeper,10403,9945.15693,924.25924,2.5052063,0.04401281,0.00015091836,0.99990386,0.00015123346,68787692,10404,71961373,10403.0,68777289.0,1.0,3173680.0,68787692.0,3173681.0,10404.0,71950969.0,68777746.84306744,458.843067433,3173222.156932567,4.4888735,0.000302421,0.019546958,0.00015091836,0.04401281,0.04401281,0.022081865,457.8430700000008,0.044010676,4.4170413,4.31287,4.4644327,4.581167,5.8685627,4.9225435,101.99509792141973,8293.834577564228,102.0,even,deeper,1040332,37092
