key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,adv,adj,adv_total,adj_total
NEG~entirely_clear,NEGATED,entirely_clear,7466,3741.5,10141.46754,2.6310995,0.49831566,0.0023471168,0.99772817,0.0023524733,3173681,7483,6347362,7466.0,3166215.0,17.0,3173664.0,3173681.0,3173681.0,7483.0,6339879.0,3169939.5,3741.5,3169939.5,43.104637,0.004693879,0.30004224,0.0023471168,0.49831566,0.49831566,0.25033137,3724.5,0.4988615,7.172641,7.1083336,7.2016616,7.2725377,7.8554435,7.5133023,86.4060183089118,1781.4828093473145,86.50433515148244,entirely,clear,72827,83958
NEG~too_sure,NEGATED,too_sure,8061,4040.5,10932.83226,2.5957637,0.4981593,0.002533651,0.99752504,0.0025399528,3173681,8081,6347362,8061.0,3165620.0,20.0,3173661.0,3173681.0,3173681.0,8081.0,6339281.0,3169640.5,4040.5,3169640.5,44.780155,0.005067004,0.29995382,0.002533651,0.4981593,0.4981593,0.25034645,4020.5,0.49875945,7.1544266,7.0933566,7.1819663,7.249172,7.798985,7.476903,89.78307190111062,1781.4828093473145,89.89438247187641,too,sure,433149,134058
NEG~always_easy,NEGATED,always_easy,24459,12276.0,32907.42401,2.4209833,0.49813896,0.00767752,0.9962121,0.0077068238,3173681,24552,6347362,24459.0,3149222.0,93.0,3173588.0,3173681.0,3173681.0,24552.0,6322810.0,3161405.0,12276.0,3161405.0,77.89954,0.015295321,0.29938182,0.00767752,0.49813896,0.49813896,0.25290823,12183.0,0.49809885,7.27962,7.2450686,7.2951155,7.332707,7.628664,7.457767,156.39373388982054,1781.4828093473145,156.69077828640715,always,easy,127052,109374
NEG~really_sure,NEGATED,really_sure,17783,8925.5,23903.01894,2.4167576,0.4975901,0.0055818465,0.99619067,0.0056032725,3173681,17851,6347362,17783.0,3155898.0,68.0,3173613.0,3173681.0,3173681.0,17851.0,6329511.0,3164755.5,8925.5,3164755.5,66.42149,0.011143864,0.29937246,0.0055818465,0.4975901,0.4975901,0.25158596,8857.5,0.49808806,7.154272,7.1150665,7.1718707,7.2146063,7.5531416,7.357205,133.3529152287268,1781.4828093473145,133.6076345124035,really,sure,182968,134058
NEG~nearly_enough,NEGATED,nearly_enough,5710,2863.5,7712.59808,2.5144157,0.49748045,0.0017938161,0.9970316,0.0017991726,3173681,5727,6347362,5710.0,3167971.0,17.0,3173664.0,3173681.0,3173681.0,5727.0,6341635.0,3170817.5,2863.5,3170817.5,37.669785,0.003591864,0.2997389,0.0017938161,0.49748045,0.49748045,0.24963714,2846.5,0.49851137,6.7847676,6.720391,6.813819,6.8847666,7.4681473,7.125751,75.56454194925024,1781.4828093473145,75.67694497005016,nearly,enough,16305,27343
NEG~quite_ready,NEGATED,quite_ready,10199,5118.0,13716.45506,2.4359405,0.49718708,0.0032019601,0.99638534,0.0032136184,3173681,10236,6347362,10199.0,3163482.0,37.0,3173644.0,3173681.0,3173681.0,10236.0,6337126.0,3168563.0,5118.0,3168563.0,50.311863,0.006406574,0.2994573,0.0032019601,0.49718708,0.49718708,0.25019452,5081.0,0.4981861,6.9554043,6.9059668,6.977642,7.0317626,7.4666553,7.2135954,100.99009852455833,1781.4828093473145,101.17311895953391,quite,ready,120630,29641
NEG~that_different,NEGATED,that_different,6534,3278.0,8800.63544,2.4639218,0.49715778,0.002051876,0.9966443,0.002058808,3173681,6556,6347362,6534.0,3167147.0,22.0,3173659.0,3173681.0,3173681.0,6556.0,6340806.0,3170403.0,3278.0,3170403.0,40.2805,0.004109128,0.29957017,0.002051876,0.49715778,0.49715778,0.24960484,3256.0,0.4983165,6.772268,6.7130094,6.7989783,6.8641305,7.3954544,7.08457,80.83316151184488,1781.4828093473145,80.96912991998865,that,different,166680,80019
NEG~that_difficult,NEGATED,that_difficult,5560,2791.0,7455.6226,2.3936899,0.4964954,0.0017449768,0.99605876,0.0017519089,3173681,5582,6347362,5560.0,3168121.0,22.0,3173659.0,3173681.0,3173681.0,5582.0,6341780.0,3170890.0,2791.0,3170890.0,37.13518,0.003497666,0.29931495,0.0017449768,0.4964954,0.4964954,0.24912018,2769.0,0.49802157,6.5386596,6.479353,6.5653915,6.6305933,7.162249,6.851185,74.56540752922899,1781.4828093473145,74.7127833774114,that,difficult,166680,61518
COM~most_recent,COMPLEMENT,most_recent,13425,6749.5,17823.603,2.257605,0.49557206,0.004206787,0.9945181,0.004230104,3173681,13499,6347362,13425.0,3160256.0,74.0,3173607.0,3173681.0,3173681.0,13499.0,6333863.0,3166931.5,6749.5,3166931.5,57.61382,0.008424375,0.2986427,0.004206787,0.49557206,0.49557206,0.24988942,6675.5,0.49724394,6.658901,6.620937,6.675938,6.717296,7.044294,6.8551702,115.86630226256467,1781.4828093473145,116.18519699169941,most,recent,346992,17626
NEG~even_close,NEGATED,even_close,17612,8859.0,23314.20939,2.2208736,0.49540025,0.005515992,0.99401736,0.005549392,3173681,17718,6347362,17612.0,3156069.0,106.0,3173575.0,3173681.0,3173681.0,17718.0,6329644.0,3164822.0,8859.0,3164822.0,65.95574,0.011037166,0.29842398,0.005515992,0.49540025,0.49540025,0.25045812,8753.0,0.49699068,6.660614,6.6278195,6.6753154,6.7109675,6.990942,6.8294277,132.71021060943275,1781.4828093473145,133.1089779090802,even,close,122338,46485
NEG~that_big,NEGATED,that_big,6244,3140.0,8268.57741,2.2340553,0.49475703,0.0019560882,0.9942675,0.0019674315,3173681,6280,6347362,6244.0,3167437.0,36.0,3173645.0,3173681.0,3173681.0,6280.0,6341082.0,3170541.0,3140.0,3170541.0,39.2817,0.003927092,0.29853326,0.0019560882,0.49475703,0.49475703,0.24835655,3104.0,0.49711722,6.2711606,6.221106,6.293677,6.3484774,6.7889957,6.532625,79.01898506055365,1781.4828093473145,79.2464510246358,that,big,166680,42692
COM~very_little,COMPLEMENT,very_little,10033,5047.5,13255.22145,2.206939,0.49464503,0.0031417776,0.99385834,0.0031613132,3173681,10095,6347362,10033.0,3163648.0,62.0,3173619.0,3173681.0,3173681.0,10095.0,6337267.0,3168633.5,5047.5,3168633.5,49.77294,0.006302579,0.29835448,0.0031417776,0.49464503,0.49464503,0.24889341,4985.5,0.49691018,6.422738,6.3819866,6.441035,6.485478,6.8381357,6.633894,100.16486409914407,1781.4828093473145,100.47387720198718,very,little,606530,21336
COM~very_few,COMPLEMENT,very_few,7285,3668.0,9569.65506,2.1516433,0.4936185,0.0022793722,0.993048,0.0022954417,3173681,7336,6347362,7285.0,3166396.0,51.0,3173630.0,3173681.0,3173681.0,7336.0,6340026.0,3170013.0,3668.0,3170013.0,42.377342,0.004580296,0.29800022,0.0022793722,0.4936185,0.4936185,0.24794893,3617.0,0.49649966,6.157791,6.1137943,6.1775575,6.225601,6.6084523,6.3863697,85.35221145348257,1781.4828093473145,85.65045242145543,very,few,606530,11755
NEG~that_bad,NEGATED,that_bad,16474,8304.5,21498.87778,2.0871146,0.49316233,0.0051482804,0.9918719,0.005190818,3173681,16609,6347362,16474.0,3157207.0,135.0,3173546.0,3173681.0,3173681.0,16609.0,6330753.0,3165376.5,8304.5,3165376.5,63.64964,0.010327588,0.29748556,0.0051482804,0.49316233,0.49316233,0.2491553,8169.5,0.49590263,6.290729,6.261055,6.3040237,6.3362417,6.5882025,6.4430766,128.35108102388543,1781.4828093473145,128.87590930814028,that,bad,166680,119777
NEG~all_bad,NEGATED,all_bad,8606,4336.5,11249.67384,2.1066928,0.49294844,0.0026905667,0.9922749,0.0027116777,3173681,8673,6347362,8606.0,3165075.0,67.0,3173614.0,3173681.0,3173681.0,8673.0,6338689.0,3169344.5,4336.5,3169344.5,46.02315,0.005408575,0.297662,0.0026905667,0.49294844,0.49294844,0.2478195,4269.5,0.49610737,6.120236,6.0806546,6.138003,6.1811457,6.522868,6.325094,92.76852914647294,1781.4828093473145,93.1289428695505,all,bad,46697,119777
COM~also_available,COMPLEMENT,also_available,5193,2617.5,6772.43442,2.0877767,0.49238318,0.0016230365,0.9919771,0.0016362703,3173681,5235,6347362,5193.0,3168488.0,42.0,3173639.0,3173681.0,3173681.0,5235.0,6342127.0,3171063.5,2617.5,3171063.5,35.739822,0.003267151,0.29753163,0.0016230365,0.49238318,0.49238318,0.24700311,2575.5,0.4959561,5.857951,5.810544,5.8792634,5.9310994,6.346017,6.104929,72.06247289678588,1781.4828093473145,72.35329985563892,also,available,51048,81972
NEG~immediately_available,NEGATED,immediately_available,21078,10640.5,27277.69724,2.0181415,0.49211088,0.0065775355,0.990461,0.006641499,3173681,21281,6347362,21078.0,3152603.0,203.0,3173478.0,3173681.0,3173681.0,21281.0,6326081.0,3163040.5,10640.5,3163040.5,71.892204,0.013194523,0.29686737,0.0065775355,0.49211088,0.49211088,0.24934421,10437.5,0.49518454,6.169193,6.144286,6.1803417,6.207334,6.4171743,6.29658,145.18264359075434,1781.4828093473145,145.8800877433243,immediately,available,57730,81972
NEG~too_distant,NEGATED,too_distant,5163,2604.5,6698.6291,2.046192,0.49157253,0.0016123235,0.99116915,0.0016268176,3173681,5209,6347362,5163.0,3168518.0,46.0,3173635.0,3173681.0,3173681.0,5209.0,6342153.0,3171076.5,2604.5,3171076.5,35.606915,0.003248304,0.29717776,0.0016123235,0.49157253,0.49157253,0.24659243,2558.5,0.49554524,5.761135,5.715284,5.781741,5.831841,6.2319393,5.999663,71.85401867675878,1781.4828093473145,72.17340230306452,too,distant,433149,9290
NEG~even_aware,NEGATED,even_aware,7024,3544.0,9103.74311,2.0380092,0.49151954,0.002193037,0.9909707,0.0022132029,3173681,7088,6347362,7024.0,3166657.0,64.0,3173617.0,3173681.0,3173681.0,7088.0,6340274.0,3170137.0,3544.0,3170137.0,41.522835,0.004416542,0.2970908,0.002193037,0.49151954,0.49151954,0.24685629,3480.0,0.49544418,5.873821,5.833465,5.8919377,5.9359355,6.28471,6.0827923,83.80930735902786,1781.4828093473145,84.19026071939675,even,aware,122338,28922
NEG~that_important,NEGATED,that_important,5509,2779.5,7140.44547,2.0385685,0.49143597,0.0017200847,0.9910056,0.0017358392,3173681,5559,6347362,5509.0,3168172.0,50.0,3173631.0,3173681.0,3173681.0,5559.0,6341803.0,3170901.5,2779.5,3170901.5,36.774494,0.003465608,0.2971061,0.0017200847,0.49143597,0.49143597,0.24657802,2729.5,0.49546197,5.772783,5.728358,5.7927423,5.841255,6.227918,6.0036077,74.22263805605402,1781.4828093473145,74.55870170543476,that,important,166680,138658
NEG~quite_sure,NEGATED,quite_sure,26026,13177.5,33102.13134,1.9010915,0.48954928,0.008096907,0.9875166,0.008200572,3173681,26355,6347362,26026.0,3147655.0,329.0,3173352.0,3173681.0,3173681.0,26355.0,6321007.0,3160503.5,13177.5,3160503.5,79.6432,0.016266067,0.2955744,0.008096907,0.48954928,0.48954928,0.24882309,12848.5,0.4936794,5.884775,5.864643,5.893779,5.915557,6.083879,5.9873576,161.32575739788115,1781.4828093473145,162.3422311045404,quite,sure,120630,134058
COM~very_first,COMPLEMENT,very_first,6357,3215.5,8113.54603,1.9319907,0.48898867,0.00197972,0.98849326,0.002003037,3173681,6431,6347362,6357.0,3167324.0,74.0,3173607.0,3173681.0,3173681.0,6431.0,6340931.0,3170465.5,3215.5,3170465.5,39.401337,0.003997972,0.2960037,0.00197972,0.48898867,0.48898867,0.24548419,3141.5,0.49417964,5.576909,5.538735,5.594038,5.635616,5.9641466,5.7741785,79.73079706111058,1781.4828093473145,80.19351594736322,very,first,606530,6798
NEG~so_sure,NEGATED,so_sure,26480,13418.5,33518.38182,1.8732401,0.488764,0.008231136,0.9866975,0.008343624,3173681,26837,6347362,26480.0,3147201.0,357.0,3173324.0,3173681.0,3173681.0,26837.0,6320525.0,3160262.5,13418.5,3160262.5,80.26645,0.01654732,0.295214,0.008231136,0.488764,0.488764,0.24849756,13061.5,0.49325907,5.8078666,5.7884536,5.816547,5.837541,5.999663,5.906728,162.72676485446394,1781.4828093473145,163.8200231961893,so,sure,566272,134058
COM~most_common,COMPLEMENT,most_common,12009,6081.5,15231.92663,1.8922218,0.4882743,0.00373541,0.98733866,0.0037839343,3173681,12163,6347362,12009.0,3161672.0,154.0,3173527.0,3173681.0,3173681.0,12163.0,6335199.0,3167599.5,6081.5,3167599.5,54.090145,0.007538976,0.29549614,0.00373541,0.4882743,0.4882743,0.24600485,5927.5,0.49358815,5.681309,5.653161,5.693916,5.724456,5.9627414,5.8256106,109.58558299338468,1781.4828093473145,110.28599185753374,most,common,346992,34621
COM~pretty_good,COMPLEMENT,pretty_good,10139,5135.5,12842.60602,1.8851722,0.48793784,0.0031531209,0.9871483,0.003194713,3173681,10271,6347362,10139.0,3163542.0,132.0,3173549.0,3173681.0,3173681.0,10271.0,6337091.0,3168545.5,5135.5,3168545.5,49.69084,0.006368815,0.2954124,0.0031531209,0.48793784,0.48793784,0.24554548,5003.5,0.4934905,5.61416,5.584089,5.627633,5.6602826,5.9156218,5.7685485,100.69260151570224,1781.4828093473145,101.34594219799824,pretty,good,71559,202048
NEG~that_easy,NEGATED,that_easy,10112,5125.0,12762.13458,1.8647759,0.48732352,0.0031427229,0.98653656,0.0031862054,3173681,10250,6347362,10112.0,3163569.0,138.0,3173543.0,3173681.0,3173681.0,10250.0,6337112.0,3168556.0,5125.0,3168556.0,49.593052,0.006351896,0.2951432,0.0031427229,0.48732352,0.48732352,0.24523313,4987.0,0.49317643,5.559304,5.529783,5.5725293,5.604575,5.8550067,5.7107997,100.55844071981228,1781.4828093473145,101.24228365658294,that,easy,166680,109374
COM~even_more,COMPLEMENT,even_more,8417,4267.5,10598.15261,1.852602,0.4868292,0.0026149447,0.9861746,0.0026521254,3173681,8535,6347362,8417.0,3165264.0,118.0,3173563.0,3173681.0,3173681.0,8535.0,6338827.0,3169413.5,4267.5,3169413.5,45.22901,0.005290024,0.2949838,0.0026149447,0.4868292,0.4868292,0.24472207,4149.5,0.49299037,5.472055,5.440497,5.486197,5.5204787,5.7890406,5.6342506,91.7442096265481,1781.4828093473145,92.38506372785592,even,more,122338,45770
NEG~too_worried,NEGATED,too_worried,5295,2684.5,6666.25611,1.8524657,0.4866288,0.0016450929,0.9862172,0.0016684096,3173681,5369,6347362,5295.0,3168386.0,74.0,3173607.0,3173681.0,3173681.0,5369.0,6341993.0,3170996.5,2684.5,3170996.5,35.8749,0.003331184,0.29500255,0.0016450929,0.4866288,0.4866288,0.24413694,2610.5,0.49301228,5.3118668,5.273613,5.329031,5.3706923,5.699806,5.509517,72.76675064890557,1781.4828093473145,73.27346040688948,too,worried,433149,16174
NEG~quite_right,NEGATED,quite_right,8762,4455.5,10850.3318,1.7691671,0.4839585,0.0027138833,0.9832791,0.002760832,3173681,8911,6347362,8762.0,3164919.0,149.0,3173532.0,3173681.0,3173681.0,8911.0,6338451.0,3169225.5,4455.5,3169225.5,46.006886,0.005506204,0.2937068,0.0027138833,0.4839585,0.4839585,0.2433362,4306.5,0.49149737,5.263135,5.234494,5.275963,5.307039,5.549562,5.4099813,93.60555539069249,1781.4828093473145,94.39809320108114,quite,right,120630,21217
COM~most_famous,COMPLEMENT,most_famous,7099,3614.0,8733.43065,1.7399129,0.4827024,0.002196188,0.98215276,0.0022368347,3173681,7228,6347362,7099.0,3166582.0,129.0,3173552.0,3173681.0,3173681.0,7228.0,6340134.0,3170067.0,3614.0,3170067.0,41.362255,0.004463504,0.29320902,0.002196188,0.4827024,0.4827024,0.2424493,3485.0,0.49091423,5.1239777,5.093489,5.1376376,5.17074,5.4296193,5.280506,84.25556361451747,1781.4828093473145,85.01764522732913,most,famous,346992,13802
COM~very_small,COMPLEMENT,very_small,5039,2565.0,6201.34994,1.741644,0.4826513,0.0015590729,0.9822612,0.0015877462,3173681,5130,6347362,5039.0,3168642.0,91.0,3173590.0,3173681.0,3173681.0,5130.0,6342232.0,3171116.0,2565.0,3171116.0,34.851986,0.003170368,0.293257,0.0015590729,0.4826513,0.4826513,0.24210519,2474.0,0.49097043,5.017015,4.9817295,5.0328374,5.0712156,5.37311,5.1988373,70.9859140956852,1781.4828093473145,71.62401831787993,very,small,606530,21254
COM~now_available,COMPLEMENT,now_available,5088,2591.5,6240.98665,1.7272702,0.4820645,0.001573252,0.98167086,0.0016031857,3173681,5183,6347362,5088.0,3168593.0,95.0,3173586.0,3173681.0,3173681.0,5183.0,6342179.0,3171089.5,2591.5,3171089.5,34.99919,0.003201144,0.2929959,0.001573252,0.4820645,0.4820645,0.24181886,2496.5,0.4906643,4.9838657,4.9491844,4.9994154,5.0371275,5.3335385,5.1624837,71.33021800050803,1781.4828093473145,71.99305522062528,now,available,20566,81972
NEG~that_simple,NEGATED,that_simple,6123,3126.0,7416.20062,1.675551,0.47983924,0.0018886586,0.9793666,0.0019293054,3173681,6252,6347362,6123.0,3167558.0,129.0,3173552.0,3173681.0,3173681.0,6252.0,6341110.0,3170555.0,3126.0,3170555.0,38.300514,0.003851025,0.2919753,0.0018886586,0.47983924,0.47983924,0.24086395,2997.0,0.48946595,4.909419,4.8788614,4.923109,4.9562836,5.215675,5.0662785,78.24960063795854,1781.4828093473145,79.06958960308319,that,simple,166680,47134
NEG~always_possible,NEGATED,always_possible,7343,3757.0,8792.9126,1.6326215,0.47780812,0.0022598363,0.97724247,0.002313717,3173681,7514,6347362,7343.0,3166338.0,171.0,3173510.0,3173681.0,3173681.0,7514.0,6339848.0,3169924.0,3757.0,3169924.0,41.847885,0.004616504,0.29103234,0.0022598363,0.47780812,0.47780812,0.24003397,3586.0,0.48835626,4.8459797,4.8188686,4.858118,4.8875127,5.116378,4.984773,85.69130644353604,1781.4828093473145,86.68333173107735,always,possible,127052,30222
COM~most_important,COMPLEMENT,most_important,31659,16297.5,36844.72085,1.5332222,0.47371656,0.009680557,0.9712839,0.009975483,3173681,32595,6347362,31659.0,3142022.0,936.0,3172745.0,3173681.0,3173681.0,32595.0,6314767.0,3157383.5,16297.5,3157383.5,86.33463,0.019748144,0.2883762,0.009680557,0.47371656,0.47371656,0.24169856,15361.5,0.48521748,4.8238025,4.811256,4.829406,4.84294,4.946592,4.887359,177.9297614228716,1781.4828093473145,180.5408541023333,most,important,346992,138658
NEG~that_good,NEGATED,that_good,10610,5466.0,12267.21849,1.5186164,0.471357,0.0032416617,0.9705452,0.0033431211,3173681,10932,6347362,10610.0,3163071.0,322.0,3173359.0,3173681.0,3173681.0,10932.0,6336430.0,3168215.0,5466.0,3168215.0,49.939392,0.00666329,0.28804576,0.0032416617,0.471357,0.471357,0.23729934,5144.0,0.48482564,4.612611,4.592044,4.6218085,4.6440535,4.8158994,4.7173753,103.00485425454472,1781.4828093473145,104.55620498086185,that,good,166680,202048
NEG~more_different,NEGATED,more_different,6722,3462.5,7773.74775,1.5198594,0.4712,0.0020540818,0.9706859,0.0021180452,3173681,6925,6347362,6722.0,3166959.0,203.0,3173478.0,3173681.0,3173681.0,6925.0,6340437.0,3170218.5,3462.5,3170218.5,39.755913,0.004226867,0.28810874,0.0020540818,0.4712,0.4712,0.23662704,3259.5,0.48490033,4.513946,4.4886727,4.525257,4.5526366,4.765256,4.643114,81.98780397107853,1781.4828093473145,83.21658488546619,more,different,553482,80019
COM~most_popular,COMPLEMENT,most_popular,17339,8974.5,19601.94964,1.4556466,0.46733636,0.005271166,0.9660148,0.005463372,3173681,17949,6347362,17339.0,3156342.0,610.0,3173071.0,3173681.0,3173681.0,17949.0,6329413.0,3164706.5,8974.5,3164706.5,63.522556,0.010865295,0.28601378,0.005271166,0.46733636,0.46733636,0.23630376,8364.5,0.4824096,4.5126176,4.4972334,4.519491,4.5361004,4.6636667,4.59069,131.67763667381033,1781.4828093473145,133.9738780509096,most,popular,346992,51847
COM~most_powerful,COMPLEMENT,most_powerful,6197,3221.0,6853.55869,1.4029803,0.46243766,0.0018754248,0.96196836,0.0019526222,3173681,6442,6347362,6197.0,3167484.0,245.0,3173436.0,3173681.0,3173681.0,6442.0,6340920.0,3170460.0,3221.0,3170460.0,37.804386,0.003897334,0.28419077,0.0018754248,0.46243766,0.46243766,0.23215654,2976.0,0.48023236,4.168524,4.145125,4.178992,4.2043195,4.400475,4.287905,78.7210264160726,1781.4828093473145,80.26207074328447,most,powerful,346992,24402
COM~so_many,COMPLEMENT,so_many,48117,25105.5,52538.22062,1.3675709,0.46195027,0.014501457,0.958296,0.015161259,3173681,50211,6347362,48117.0,3125564.0,2094.0,3171587.0,3173681.0,3173681.0,50211.0,6297151.0,3148575.5,25105.5,3148575.5,104.90487,0.029850256,0.28252965,0.014501457,0.46195027,0.46195027,0.23822586,23011.5,0.47824055,4.348333,4.3397183,4.352177,4.3614564,4.4322114,4.391845,219.35587523474268,1781.4828093473145,224.07811138083076,so,many,566272,97776
NEG~mutually_exclusive,NEGATED,mutually_exclusive,5489,2863.5,5963.68438,1.3627636,0.45885646,0.0016545455,0.95844245,0.0017295374,3173681,5727,6347362,5489.0,3168192.0,238.0,3173443.0,3173681.0,3173681.0,5727.0,6341635.0,3170817.5,2863.5,3170817.5,35.43769,0.003452844,0.28259605,0.0016545455,0.45885646,0.45885646,0.23025551,2625.5,0.47832027,4.0273714,4.0036063,4.0380034,4.063729,4.2629924,4.148632,74.08778576796583,1781.4828093473145,75.67694497005016,mutually,exclusive,7437,7253
