key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,liddell,mutual_information,deltaP_min,deltaP_max,deltaP_max_abs,deltaP_product,unexpected_f,unexpected_ratio,expected_sqrt,unexpected_abs_sqrt,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,adv,adj,adv_total,adj_total
COM~most_loving,COMPLEMENT,most_loving,2691,2595.17126,165.116365,1.2790635,0.035545897,3.0833275e-05,0.9981454,3.238188e-05,83102035,2696,86330752,2691.0,83099344.0,5.0,3228712.0,83102035.0,3228717.0,2696.0,86328056.0,83099439.828741,100.82874098,3228616.17125902,1.8473064,6.4762e-05,0.035545897,0.015747676,3.0833275e-05,0.035545897,0.035545897,1.0959964e-06,95.82873999999993,0.03561083,50.942825,9.789215,0.87670976,0.6957565,0.9574086,1.1520399,2.5733893,1.2280623,51.87484939737175,9116.031757294399,51.92301994298868,most,loving,7734027,17867.0
COM~very_real,COMPLEMENT,very_real,67201,64809.97423,4112.32957,1.3116214,0.035540815,0.000769322,0.9981137,0.0008086565,83102035,67328,86330752,67201.0,83034834.0,127.0,3228590.0,83102035.0,3228717.0,67328.0,86263424.0,83037225.0257688,2518.025768801,3226198.974231198,9.223514,0.001616004,0.035540815,0.015733887,0.000769322,0.035540815,0.035540815,2.734233e-05,2391.02577,0.03558021,254.57803,48.898117,3.665323,3.6294186,3.6813352,3.7199535,4.001975,3.7350378,259.2315567210134,9116.031757294399,259.4763958436297,very,real,10051653,154455.0
COM~not_blind,COMPLEMENT,not_blind,2146,2069.59132,131.599506,1.2679474,0.035539806,2.4584793e-05,0.99813956,2.5823676e-05,83102035,2150,86330752,2146.0,83099889.0,4.0,3228713.0,83102035.0,3228717.0,2150.0,86328602.0,83099965.40867697,80.408676968,3228636.591323032,1.6494069,5.1646e-05,0.035539806,0.015745124,2.4584793e-05,0.035539806,0.035539806,8.737387e-07,76.40868,0.035605162,45.49276,8.741206,0.4579004,0.25558788,0.54812473,0.76572984,2.3548517,0.85072565,46.32493928760188,9116.031757294399,46.36809247747852,not,blind,4511518,23489.0
COM~now_worth,COMPLEMENT,now_worth,5359,5168.2027,328.570741,1.29738,0.03553905,6.138979e-05,0.9981375,6.448699e-05,83102035,5369,86330752,5359.0,83096676.0,10.0,3228707.0,83102035.0,3228717.0,5369.0,86325383.0,83096866.7972961,200.797296113,3228516.202703887,2.6063356,0.000128966,0.03553905,0.015744219,6.138979e-05,0.03553905,0.03553905,2.1817345e-06,190.79730000000018,0.035603154,71.89021,13.81294,1.8984139,1.7704601,1.9554768,2.0931022,3.0981512,2.1468585,73.20519107276478,9116.031757294399,73.27346040688948,now,worth,457065,314291.0
COM~virtually_invisible,COMPLEMENT,virtually_invisible,2138,2061.89052,131.019475,1.2663257,0.03553285,2.4488527e-05,0.9981326,2.5727408e-05,83102035,2142,86330752,2138.0,83099897.0,4.0,3228713.0,83102035.0,3228717.0,2142.0,86328610.0,83099973.10948189,80.109481891,3228636.890518109,1.6460192,5.1453e-05,0.035532854,0.015742099,2.4488527e-05,0.03553285,0.03553285,8.701472e-07,76.10948000000008,0.035598446,45.408043,8.724074,0.45249853,0.25018528,0.5427232,0.760329,2.3494563,0.8453251,46.238512086787566,9116.031757294399,46.281745861624536,virtually,invisible,93547,24205.0
COM~less_dependent,COMPLEMENT,less_dependent,4806,4634.92196,294.472823,1.2935476,0.035532206,5.5045035e-05,0.99813086,5.783252e-05,83102035,4815,86330752,4806.0,83097229.0,9.0,3228708.0,83102035.0,3228717.0,4815.0,86325937.0,83097400.07803702,180.078037024,3228536.921962976,2.467757,0.000115658,0.035532206,0.01574134,5.5045035e-05,0.035532206,0.035532206,1.9558715e-06,171.07804000000033,0.03559676,68.08026,13.07968,1.759047,1.6241715,1.8191968,1.9642674,3.0236857,2.0209315,69.32532004974806,9116.031757294399,69.39020103732227,less,dependent,1300817,81005.0
COM~n't_right,COMPLEMENT,n't_right,17022,16416.19089,1042.315134,1.308643,0.035530012,0.00019492146,0.9981236,0.00020483253,83102035,17054,86330752,17022.0,83085013.0,32.0,3228685.0,83102035.0,3228717.0,17054.0,86313698.0,83085618.80910559,637.80910559,3228079.19089441,4.64334,0.000409581,0.035530012,0.015738193,0.00019492146,0.035530012,0.035530012,6.925562e-06,605.8091099999983,0.035589773,128.12569,24.61319,2.9820259,2.9104972,3.013925,3.0908604,3.6527016,3.120911,130.46838697554284,9116.031757294399,130.59096446538712,n't,right,1222850,204572.0
COM~most_profound,COMPLEMENT,most_profound,10115,9754.99464,619.43961,1.3044214,0.03552868,0.00011583315,0.99812514,0.00012171784,83102035,10134,86330752,10115.0,83091920.0,19.0,3228698.0,83102035.0,3228717.0,10134.0,86320618.0,83092280.00536391,379.005363906,3228337.994636094,3.5795302,0.000243406,0.03552868,0.015738852,0.00011583315,0.03552868,0.03552868,4.115399e-06,360.0053599999992,0.035591237,98.76738,18.973806,2.5701125,2.4772847,2.6115103,2.711355,3.4404974,2.7503538,100.57335631269348,9116.031757294399,100.66777041337511,most,profound,7734027,36476.0
COM~not_consistent,COMPLEMENT,not_consistent,7453,7187.73879,456.409654,1.3004477,0.035527542,8.534884e-05,0.9981251,8.968493e-05,83102035,7467,86330752,7453.0,83094582.0,14.0,3228703.0,83102035.0,3228717.0,7467.0,86323285.0,83094847.26120508,279.26120508,3228437.73879492,3.0726151,0.000179354,0.035527542,0.015738836,8.534884e-05,0.035527542,0.035527542,3.0322344e-06,265.26120999999966,0.0355912,84.78053,16.286842,2.273091,2.16495,2.3213184,2.4376338,3.28706,2.483066,86.33075929238663,9116.031757294399,86.41180474911978,not,consistent,4511518,99068.0
COM~more_live,COMPLEMENT,more_live,2131,2055.15231,130.51204,1.2649018,0.035526726,2.4404291e-05,0.99812645,2.5643176e-05,83102035,2135,86330752,2131.0,83099904.0,4.0,3228713.0,83102035.0,3228717.0,2135.0,86328617.0,83099979.8476862,79.847686199,3228637.152313802,1.6430494,5.1285e-05,0.035526726,0.015739435,2.4404291e-05,0.035526726,0.035526726,8.6700464e-07,75.84769000000006,0.035592534,45.333786,8.709058,0.44775522,0.24544138,0.5379802,0.7555867,2.344719,0.840583,46.16275555033516,9116.031757294399,46.20606020859169,more,live,9607426,16594.0
COM~not_inevitable,COMPLEMENT,not_inevitable,2662,2567.25584,163.013782,1.2743585,0.035525717,3.0484307e-05,0.99812526,3.203291e-05,83102035,2667,86330752,2662.0,83099373.0,5.0,3228712.0,83102035.0,3228717.0,2667.0,86328085.0,83099467.74415882,99.744158825,3228617.255841174,1.8363203,6.4064e-05,0.035525717,0.0157389,3.0484307e-05,0.035525717,0.035525717,1.0829768e-06,94.74416000000019,0.035591345,50.668095,9.733662,0.86104244,0.6800874,0.9417421,1.1363754,2.5577393,1.2123985,51.59457335805772,9116.031757294399,51.64300533470143,not,inevitable,4511518,21141.0
COM~truly_impressive,COMPLEMENT,truly_impressive,3184,3070.69596,194.863471,1.2795621,0.03551982,3.6456022e-05,0.9981191,3.8314345e-05,83102035,3190,86330752,3184.0,83098851.0,6.0,3228711.0,83102035.0,3228717.0,3190.0,86327562.0,83098964.30403699,119.30403699,3228597.69596301,2.0079775,7.6626e-05,0.03551982,0.01573624,3.6456022e-05,0.03551982,0.03551982,1.2949113e-06,113.30403999999999,0.03558544,55.41386,10.644437,1.1621057,0.9969166,1.2357743,1.4134499,2.7109752,1.4828494,56.42694391866354,9116.031757294399,56.480084985771754,truly,impressive,431432,195739.0
COM~not_willing,COMPLEMENT,not_willing,31063,29958.05635,1898.662138,1.3073063,0.035516422,0.00035551997,0.9981042,0.0003737935,83102035,31122,86330752,31063.0,83070972.0,59.0,3228658.0,83102035.0,3228717.0,31122.0,86299630.0,83072076.94364865,1163.943648655,3227553.056351345,6.269291,0.000747307,0.035516422,0.015729763,0.00035551997,0.035516422,0.035516422,1.2626798e-05,1104.943650000001,0.035571054,173.08395,33.240692,3.3327665,3.2800884,3.356259,3.4129193,3.826695,3.4350505,176.24698578982847,9116.031757294399,176.41428513586987,not,willing,4511518,142337.0
COM~also_excellent,COMPLEMENT,also_excellent,3699,3567.39788,226.206261,1.2825185,0.03551208,4.23435e-05,0.9981112,4.4511544e-05,83102035,3706,86330752,3699.0,83098336.0,7.0,3228710.0,83102035.0,3228717.0,3706.0,86327046.0,83098467.60211946,138.602119463,3228578.397880538,2.163818,8.9019e-05,0.03551208,0.01573278,4.23435e-05,0.03551208,0.03551208,1.5037058e-06,131.60212,0.035577755,59.7277,11.471797,1.3936474,1.2407115,1.4618516,1.6263478,2.8276274,1.6905994,60.81940479813988,9116.031757294399,60.876925020897694,also,excellent,1137293,43632.0
COM~most_pressing,COMPLEMENT,most_pressing,2641,2547.04123,161.491959,1.2709194,0.035510827,3.0231606e-05,0.99811035,3.1780208e-05,83102035,2646,86330752,2641.0,83099394.0,5.0,3228712.0,83102035.0,3228717.0,2646.0,86328106.0,83099487.95877175,98.958771748,3228618.041228252,1.8283238,6.3558e-05,0.035510827,0.015732426,3.0231606e-05,0.035510827,0.035510827,1.0735494e-06,93.95877000000019,0.035576966,50.46822,9.6932335,0.84959006,0.6686336,0.93029034,1.124925,2.5462995,1.2009487,51.39066063011839,9116.031757294399,51.43928459844674,most,pressing,7734027,5173.0
COM~still_great,COMPLEMENT,still_great,3167,3054.33175,193.631639,1.2772374,0.035509735,3.6251455e-05,0.99810904,3.8109778e-05,83102035,3173,86330752,3167.0,83098868.0,6.0,3228711.0,83102035.0,3228717.0,3173.0,86327579.0,83098980.66824745,118.668247451,3228598.331752548,2.0020618,7.6217e-05,0.035509735,0.015731856,3.6251455e-05,0.035509735,0.035509735,1.2872795e-06,112.66825000000017,0.035575703,55.26601,10.614531,1.154366,0.9891761,1.228035,1.4057115,2.7032435,1.4751114,56.27610505356603,9116.031757294399,56.32938842203065,still,great,856873,380889.0
COM~virtually_nonexistent,COMPLEMENT,virtually_nonexistent,2111,2035.9003,129.062702,1.2608074,0.035509,2.4163624e-05,0.99810874,2.5402507e-05,83102035,2115,86330752,2111.0,83099924.0,4.0,3228713.0,83102035.0,3228717.0,2115.0,86328637.0,83099999.0996985,79.099698506,3228637.900301494,1.6345345,5.0804e-05,0.035509,0.015731728,2.4163624e-05,0.035509,0.035509,8.5802617e-07,75.09969999999998,0.035575416,45.120953,8.666008,0.4341164,0.23180075,0.5243421,0.7419506,2.331097,0.8269477,45.94562003064057,9116.031757294399,45.98912915026767,virtually,nonexistent,93547,9278.0
COM~not_active,COMPLEMENT,not_active,3679,3548.14587,224.75736,1.2801642,0.035501823,4.2102834e-05,0.99810094,4.4270877e-05,83102035,3686,86330752,3679.0,83098356.0,7.0,3228710.0,83102035.0,3228717.0,3686.0,86327066.0,83098486.85413177,137.85413177,3228579.14586823,2.1573596,8.8538e-05,0.035501823,0.015728323,4.2102834e-05,0.035501823,0.035501823,1.4947274e-06,130.85413000000017,0.035567854,59.566315,11.439149,1.3858106,1.2328738,1.4540151,1.6185122,2.819798,1.6827642,60.654760736483,9116.031757294399,60.71243694664216,not,active,4511518,233415.0
COM~most_brutal,COMPLEMENT,most_brutal,7346,7084.74053,448.656523,1.2941674,0.035500236,8.406126e-05,0.99809784,8.8397355e-05,83102035,7360,86330752,7346.0,83094689.0,14.0,3228703.0,83102035.0,3228717.0,7360.0,86323392.0,83094950.25947092,275.259470924,3228441.740529076,3.0482218,0.000176779,0.035500236,0.015726974,8.406126e-05,0.035500236,0.035500236,2.984195e-06,261.25946999999996,0.035564862,84.1709,16.163523,2.2522001,2.1440575,2.300428,2.416745,3.2661827,2.462178,85.70880934886448,9116.031757294399,85.79044235810886,most,brutal,7734027,31829.0
COM~most_modern,COMPLEMENT,most_modern,20401,19675.55658,1245.384973,1.3025848,0.035499766,0.00023341429,0.998092,0.0002454934,83102035,20440,86330752,20401.0,83081634.0,39.0,3228678.0,83102035.0,3228717.0,20440.0,86310312.0,83082359.44342197,764.443421969,3227952.556578032,5.078995,0.000490866,0.035499766,0.01572443,0.00023341429,0.035499766,0.035499766,8.2861525e-06,725.4434199999996,0.035559207,140.26959,26.934057,3.088492,3.023699,3.1173875,3.187078,3.6960137,3.214299,142.83206922816737,9116.031757294399,142.96852800529214,most,modern,7734027,86866.0
COM~most_surprising,COMPLEMENT,most_surprising,13610,13126.02199,830.894992,1.3001143,0.035498273,0.00015572183,0.9980933,0.00016377457,83102035,13636,86330752,13610.0,83088425.0,26.0,3228691.0,83102035.0,3228717.0,13636.0,86317116.0,83088908.9780089,509.978008902,3228207.021991098,4.1485524,0.000327495,0.035498273,0.015724998,0.00015572183,0.035498273,0.035498273,5.5278565e-06,483.9780100000007,0.03556047,114.568855,21.9995,2.8070636,2.7277083,2.842453,2.9278064,3.5511236,2.9611452,116.66190466471906,9116.031757294399,116.77328461596,most,surprising,7734027,150067.0
COM~extremely_excited,COMPLEMENT,extremely_excited,8382,8083.91997,511.781273,1.2953497,0.03549762,9.590843e-05,0.9980948,0.00010086396,83102035,8398,86330752,8382.0,83093653.0,16.0,3228701.0,83102035.0,3228717.0,8398.0,86322354.0,83093951.08003217,314.080032177,3228402.919967823,3.25581,0.000201708,0.03549762,0.015725652,9.590843e-05,0.03549762,0.03549762,3.404521e-06,298.0800300000001,0.035561923,89.91062,17.264994,2.3853462,2.2841878,2.4304593,2.539264,3.3338413,2.5817628,91.55326318597278,9116.031757294399,91.64060235506966,extremely,excited,992094,369792.0
COM~very_unstable,COMPLEMENT,very_unstable,2097,2022.42389,128.048591,1.2579182,0.03549639,2.3995157e-05,0.99809617,2.523404e-05,83102035,2101,86330752,2097.0,83099938.0,4.0,3228713.0,83102035.0,3228717.0,2101.0,86328651.0,83100012.57610711,78.576107121,3228638.423892879,1.6285478,5.0467e-05,0.03549639,0.015726242,2.3995157e-05,0.03549639,0.03549639,8.517415e-07,74.57610999999997,0.035563238,44.971367,8.635746,0.42449188,0.22217497,0.51471823,0.732328,2.3214843,0.8173257,45.79301256742124,9116.031757294399,45.83666654546336,very,unstable,10051653,25245.0
COM~less_tolerant,COMPLEMENT,less_tolerant,2092,2017.61089,127.686495,1.2568817,0.03549185,2.393499e-05,0.9980916,2.5173871e-05,83102035,2096,86330752,2092.0,83099943.0,4.0,3228713.0,83102035.0,3228717.0,2096.0,86328656.0,83100017.3891102,78.389110198,3228638.610889802,1.6264043,5.0346e-05,0.03549185,0.015724268,2.393499e-05,0.03549185,0.03549185,8.4949704e-07,74.38911000000007,0.03555885,44.917824,8.624912,0.42103896,0.21872158,0.51126546,0.72887576,2.3180358,0.81387365,45.73838650411709,9116.031757294399,45.78209256903839,less,tolerant,1300817,18222.0
COM~not_unknown,COMPLEMENT,not_unknown,2091,2016.64829,127.614081,1.2566742,0.035490938,2.3922958e-05,0.9980907,2.5161838e-05,83102035,2095,86330752,2091.0,83099944.0,4.0,3228713.0,83102035.0,3228717.0,2095.0,86328657.0,83100018.35171081,78.351710813,3228638.648289187,1.6259754,5.0322e-05,0.035490938,0.015723871,2.3922958e-05,0.035490938,0.035490938,8.490482e-07,74.35170999999991,0.035557967,44.90711,8.622744,0.4203474,0.21802992,0.5105739,0.72818434,2.3173451,0.81318223,45.727453460694704,9116.031757294399,45.77116996538323,not,unknown,4511518,71727.0
COM~probably_worth,COMPLEMENT,probably_worth,4174,4025.59577,254.652431,1.2806246,0.035488144,4.7749647e-05,0.99808705,5.022741e-05,83102035,4182,86330752,4174.0,83097861.0,8.0,3228709.0,83102035.0,3228717.0,4182.0,86326570.0,83098009.40422656,156.40422655,3228560.59577345,2.2970479,0.00010045,0.035488144,0.01572228,4.7749647e-05,0.035488144,0.035488144,1.6945463e-06,148.4042300000001,0.03555444,63.447582,12.182128,1.5668299,1.4237697,1.6306298,1.7845038,2.9082115,1.8446064,64.60650122085238,9116.031757294399,64.66838485689897,probably,worth,139709,314291.0
COM~most_shocking,COMPLEMENT,most_shocking,7819,7541.01322,476.959973,1.2923045,0.035487875,8.944335e-05,0.99808526,9.4089155e-05,83102035,7834,86330752,7819.0,83094216.0,15.0,3228702.0,83102035.0,3228717.0,7834.0,86322918.0,83094493.98677924,292.986779242,3228424.013220758,3.1437538,0.000188161,0.035487875,0.015721511,8.944335e-05,0.035487875,0.035487875,3.1741542e-06,277.9867800000002,0.03555273,86.839005,16.672935,2.3137941,2.2093177,2.360387,2.4727607,3.2934005,2.5166533,88.42510955605314,9116.031757294399,88.50988645343524,most,shocking,7734027,40311.0
COM~not_better,COMPLEMENT,not_better,13514,13033.61233,823.943211,1.2970396,0.035484713,0.00015456663,0.9980798,0.00016261936,83102035,13540,86330752,13514.0,83088521.0,26.0,3228691.0,83102035.0,3228717.0,13540.0,86317212.0,83089001.38766798,506.387667977,3228210.612332022,4.1323767,0.000325186,0.035484713,0.015719116,0.00015456663,0.035484713,0.035484713,5.484753e-06,480.38767000000007,0.03554741,114.16485,21.917747,2.7968407,2.7174852,2.8322306,2.9175847,3.540906,2.9509237,116.2497311824849,9116.031757294399,116.36150566231085,not,better,4511518,743338.0
COM~as_few,COMPLEMENT,as_few,15583,15029.08341,949.987307,1.297861,0.035484325,0.00017822484,0.9980785,0.00018751647,83102035,15613,86330752,15583.0,83086452.0,30.0,3228687.0,83102035.0,3228717.0,15613.0,86315139.0,83087005.91659233,583.916592329,3228133.083407672,4.4373007,0.000374962,0.035484325,0.015718576,0.00017822484,0.035484325,0.035484325,6.3241887e-06,553.9165900000007,0.03554621,122.59316,23.535433,2.9021795,2.8283036,2.9351258,3.014586,3.5948665,3.0456228,124.83188695201238,9116.031757294399,124.95199078045935,as,few,3764276,271845.0
COM~quite_complex,COMPLEMENT,quite_complex,3638,3508.67924,221.788411,1.2752975,0.035480443,4.1609463e-05,0.99807954,4.377751e-05,83102035,3645,86330752,3638.0,83098397.0,7.0,3228710.0,83102035.0,3228717.0,3645.0,86327107.0,83098526.320757,136.320757,3228580.679243,2.14406,8.7551e-05,0.035480443,0.015719026,4.1609463e-05,0.035480443,0.035480443,1.4763223e-06,129.32076000000006,0.03554721,59.234104,11.371928,1.3696107,1.2166723,1.4378159,1.6023148,2.8036134,1.6665674,60.315835400000886,9116.031757294399,60.37383539249432,quite,complex,1081806,258012.0
COM~more_immediate,COMPLEMENT,more_immediate,11925,11501.15215,726.715696,1.2948864,0.035479285,0.00013637471,0.998075,0.00014349828,83102035,11948,86330752,11925.0,83090110.0,23.0,3228694.0,83102035.0,3228717.0,11948.0,86318804.0,83090533.84784766,446.847847636,3228270.152152364,3.881332,0.000286955,0.03547929,0.015717039,0.00013637471,0.035479285,0.035479285,4.8384777e-06,423.8478500000001,0.035542797,107.24342,20.587564,2.695952,2.6115792,2.7335792,2.8243294,3.4870584,2.8597763,109.20164833920778,9116.031757294399,109.30690737551767,more,immediate,9607426,28550.0
COM~nearly_empty,COMPLEMENT,nearly_empty,4150,4002.49336,252.91492,1.2781205,0.03547709,4.7460842e-05,0.998076,4.9938608e-05,83102035,4158,86330752,4150.0,83097885.0,8.0,3228709.0,83102035.0,3228717.0,4158.0,86326594.0,83098032.50664131,155.506641318,3228561.493358682,2.2897472,9.9872e-05,0.03547709,0.015717477,4.7460842e-05,0.03547709,0.03547709,1.6837727e-06,147.50664000000006,0.03554377,63.265263,12.145231,1.5584953,1.4154342,1.6222955,1.7761704,2.8998842,1.8362733,64.42049363362563,9116.031757294399,64.48255578061404,nearly,empty,198227,50656.0
COM~highly_sophisticated,COMPLEMENT,highly_sophisticated,5186,5001.6728,316.03726,1.2831292,0.035476964,5.9308004e-05,0.9980754,6.240521e-05,83102035,5196,86330752,5186.0,83096849.0,10.0,3228707.0,83102035.0,3228717.0,5196.0,86325556.0,83097033.32720257,194.327202571,3228522.672797429,2.5596063,0.000124803,0.035476964,0.015717234,5.9308004e-05,0.035476964,0.035476964,2.1040678e-06,184.32719999999972,0.035543233,70.7225,13.576715,1.8509952,1.7230375,1.9080598,2.0456896,3.0507698,2.0994475,72.01388754955533,9116.031757294399,72.0832851637604,highly,sophisticated,793031,98454.0
COM~pretty_effective,COMPLEMENT,pretty_effective,2074,2000.28408,126.383327,1.2531296,0.03547531,2.3718389e-05,0.99807507,2.4957271e-05,83102035,2078,86330752,2074.0,83099961.0,4.0,3228713.0,83102035.0,3228717.0,2078.0,86328674.0,83100034.71592127,77.715921274,3228639.284078726,1.6186647,4.9913e-05,0.03547531,0.015717074,2.3718389e-05,0.03547531,0.03547531,8.414172e-07,73.7159200000001,0.035542876,44.724537,8.585797,0.4085395,0.20622045,0.49876678,0.71637887,2.305552,0.8013775,45.5411901469428,9116.031757294399,45.58508528016593,pretty,effective,1652360,532341.0
COM~very_finest,COMPLEMENT,very_finest,2072,1998.35888,126.238568,1.2527107,0.035473455,2.3694321e-05,0.9980732,2.4933204e-05,83102035,2076,86330752,2072.0,83099963.0,4.0,3228713.0,83102035.0,3228717.0,2076.0,86328676.0,83100036.6411225,77.641122505,3228639.358877495,1.6178026,4.9865e-05,0.035473455,0.015716268,2.3694321e-05,0.035473455,0.035473455,8.405195e-07,73.64112,0.03554108,44.703007,8.58144,0.40714398,0.20482473,0.49737132,0.71498364,2.3041582,0.79998225,45.51922670696417,9116.031757294399,45.56314299957807,very,finest,10051653,2649.0
COM~n't_happy,COMPLEMENT,n't_happy,20113,19398.3276,1224.532675,1.2964088,0.035472374,0.00022994867,0.9980647,0.00024202777,83102035,20152,86330752,20113.0,83081922.0,39.0,3228678.0,83102035.0,3228717.0,20152.0,86310600.0,83082636.6723992,753.672399193,3227963.327600807,5.039281,0.000483938,0.035472374,0.015712565,0.00022994867,0.035472374,0.035472374,8.156825e-06,714.6723999999995,0.03553286,139.27788,26.733358,3.0679634,3.0031693,3.096859,3.1665506,3.6754932,3.193772,141.82030884185804,9116.031757294399,141.95774019052288,n't,happy,1222850,528511.0
COM~potentially_catastrophic,COMPLEMENT,potentially_catastrophic,2587,2495.0608,157.581627,1.261949,0.035471436,2.9581803e-05,0.998071,3.1130407e-05,83102035,2592,86330752,2587.0,83099448.0,5.0,3228712.0,83102035.0,3228717.0,2592.0,86328160.0,83099539.93920498,96.939204978,3228620.060795022,1.8076009,6.2259e-05,0.035471436,0.015715297,2.9581803e-05,0.035471436,0.035471436,1.049309e-06,91.9391999999998,0.035538927,49.950584,9.588493,0.8197166,0.6387566,0.90041846,1.095057,2.5164595,1.1710821,50.86255990411808,9116.031757294399,50.91168824543142,potentially,catastrophic,216500,8641.0
COM~incredibly_proud,COMPLEMENT,incredibly_proud,5170,4986.27119,314.879195,1.2817873,0.03547101,5.911547e-05,0.9980695,6.2212675e-05,83102035,5180,86330752,5170.0,83096865.0,10.0,3228707.0,83102035.0,3228717.0,5180.0,86325572.0,83097048.72881241,193.728812417,3228523.271187584,2.5552418,0.000124418,0.03547101,0.015714647,5.911547e-05,0.03547101,0.03547101,2.0968855e-06,183.7288099999996,0.03553749,70.61353,13.55466,1.8465298,1.7185718,1.9035947,2.041225,3.046308,2.0949829,71.9027120489902,9116.031757294399,71.97221686178632,incredibly,proud,412188,225969.0
COM~finally_free,COMPLEMENT,finally_free,2069,1995.47108,126.021443,1.2520816,0.035470665,2.3658222e-05,0.9980704,2.4897105e-05,83102035,2073,86330752,2069.0,83099966.0,4.0,3228713.0,83102035.0,3228717.0,2073.0,86328679.0,83100039.52892435,77.528924351,3228639.471075649,1.6165084,4.9793e-05,0.035470665,0.015715053,2.3658222e-05,0.035470665,0.035470665,8.3917286e-07,73.52891999999997,0.035538387,44.670696,8.574901,0.40504813,0.20272861,0.49527562,0.71288824,2.3020651,0.79788697,45.48626166217664,9116.031757294399,45.53020975132884,finally,free,41286,208514.0
COM~most_memorable,COMPLEMENT,most_memorable,44591,43007.07029,2712.089492,1.2968838,0.035470475,0.00050963566,0.9980527,0.0005365813,83102035,44678,86330752,44591.0,83057444.0,87.0,3228630.0,83102035.0,3228717.0,44678.0,86286074.0,83059027.92970678,1670.929706786,3227046.070293214,7.500881,0.001072586,0.035470475,0.015707353,0.00050963566,0.035470475,0.035470475,1.8077018e-05,1583.9297099999967,0.035521287,207.38145,39.798615,3.4743192,3.4309375,3.493666,3.5403268,3.8810806,3.5585523,211.16581162678773,9116.031757294399,211.37171050071956,most,memorable,7734027,83775.0
COM~far_simpler,COMPLEMENT,far_simpler,2064,1990.65807,125.659605,1.251031,0.035465997,2.3598055e-05,0.99806577,2.4836938e-05,83102035,2068,86330752,2064.0,83099971.0,4.0,3228713.0,83102035.0,3228717.0,2068.0,86328684.0,83100044.34192742,77.341927428,3228639.658072572,1.6143491,4.9673e-05,0.035465997,0.015713025,2.3598055e-05,0.035465997,0.035465997,8.3692856e-07,73.34193000000005,0.03553388,44.61679,8.563991,0.4015483,0.19922829,0.491776,0.7093891,2.2985697,0.79438806,45.43126676640219,9116.031757294399,45.47526800360829,far,simpler,448430,26094.0
COM~most_similar,COMPLEMENT,most_similar,3606,3477.87602,219.472414,1.271461,0.035463423,4.1224393e-05,0.99806255,4.339244e-05,83102035,3613,86330752,3606.0,83098429.0,7.0,3228710.0,83102035.0,3228717.0,3613.0,86327139.0,83098557.1239767,135.123976691,3228581.876023308,2.1336224,8.6781e-05,0.035463423,0.015711626,4.1224393e-05,0.035463423,0.035463423,1.461958e-06,128.12397999999985,0.035530776,58.97352,11.319186,1.3568393,1.2038996,1.4250451,1.5895454,2.7908542,1.6537986,60.049979184009715,9116.031757294399,60.108235708594876,most,similar,7734027,221410.0
COM~relatively_safe,COMPLEMENT,relatively_safe,6692,6454.23713,407.248576,1.2847062,0.03546329,7.650114e-05,0.9980611,8.052751e-05,83102035,6705,86330752,6692.0,83095343.0,13.0,3228704.0,83102035.0,3228717.0,6705.0,86324047.0,83095580.762874,250.762873987,3228466.237126013,2.9064715,0.000161042,0.03546329,0.015711015,7.650114e-05,0.03546329,0.03546329,2.712982e-06,237.76286999999957,0.03552942,80.338264,15.419561,2.145381,2.033154,2.1954303,2.3161404,3.19766,2.3632896,81.80464534487024,9116.031757294399,81.88406438373708,relatively,safe,626884,161342.0
COM~more_gradual,COMPLEMENT,more_gradual,2573,2481.58439,156.56854,1.2595927,0.035460956,2.9413335e-05,0.9980605,3.0961935e-05,83102035,2578,86330752,2573.0,83099462.0,5.0,3228712.0,83102035.0,3228717.0,2578.0,86328174.0,83099553.41561358,96.415613593,3228620.584386408,1.8021896,6.1922e-05,0.035460956,0.015710738,2.9413335e-05,0.035460956,0.035460956,1.043025e-06,91.41561000000002,0.0355288,49.815502,9.5611515,0.81186956,0.6309086,0.89257187,1.0872114,2.5086212,1.163237,50.724747411889595,9116.031757294399,50.774009099144415,more,gradual,9607426,5144.0
COM~also_good,COMPLEMENT,also_good,20478,19750.63943,1245.028959,1.2933632,0.035458304,0.00023403113,0.9980505,0.00024641995,83102035,20518,86330752,20478.0,83081557.0,40.0,3228677.0,83102035.0,3228717.0,20518.0,86310234.0,83082284.36057398,767.36057397,3227949.63942603,5.0828347,0.000492718,0.035458304,0.015706377,0.00023403113,0.035458304,0.035458304,8.298347e-06,727.3605700000007,0.035519123,140.53697,26.969624,3.0731826,3.0092032,3.101715,3.1705306,3.6730745,3.1974096,143.1013626769501,9116.031757294399,143.24105556718018,also,good,1137293,2037285.0
