key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,adv,adj,adv_total,adj_total
NEG~immediately_clear,NEGATED,immediately_clear,24416,12238.0,33183.57602,2.609274,0.49947464,0.0076743695,0.99754864,0.007693275,3173681,24476,6347362,24416.0,3149265.0,60.0,3173621.0,3173681.0,3173681.0,24476.0,6322886.0,3161443.0,12238.0,3161443.0,77.936104,0.015268794,0.29996407,0.0076743695,0.49947464,0.49947464,0.2535745,12178.0,0.4987713,7.741822,7.70069,7.7602925,7.8051667,8.161653,7.8898854,156.25619987699687,1781.4828093473145,156.44807445283564,immediately,clear,57730,83958
NEG~exactly_new,NEGATED,exactly_new,1371,686.0,1885.8443,2.961292,0.49937907,0.0004316754,0.99927115,0.00043199048,3173681,1372,6347362,1371.0,3172310.0,1.0,3173680.0,3173681.0,3173681.0,1372.0,6345990.0,3172995.0,686.0,3172995.0,18.500006,0.000863608,0.30071333,0.0004316754,0.49937907,0.49937907,0.24990538,685.0,0.4996353,6.033481,5.920179,6.08525,6.213419,7.3794894,6.4653125,37.027017163147235,1781.4828093473145,37.04051835490427,exactly,new,44378,21548
NEG~that_surprising,NEGATED,that_surprising,1133,567.0,1556.19359,2.8784852,0.49920735,0.00035668362,0.99911815,0.0003569987,3173681,1134,6347362,1133.0,3172548.0,1.0,3173680.0,3173681.0,3173681.0,1134.0,6346228.0,3173114.0,567.0,3173114.0,16.815178,0.000713742,0.30064684,0.00035668362,0.49920735,0.49920735,0.24978201,566.0,0.4995587,5.7562094,5.64272,5.8080587,5.9364157,7.103611,6.188634,33.66006535941367,1781.4828093473145,33.67491648096547,that,surprising,166680,18886
NEG~that_hard,NEGATED,that_hard,9948,4982.0,13590.73556,2.7816348,0.4991778,0.003129489,0.9983942,0.0031345305,3173681,9964,6347362,9948.0,3163733.0,16.0,3173665.0,3173681.0,3173681.0,9964.0,6337398.0,3168699.0,4982.0,3168699.0,49.789623,0.00624944,0.30033204,0.003129489,0.4991778,0.4991778,0.25115365,4966.0,0.4991958,7.634192,7.5687275,7.663744,7.7359414,8.331023,7.8738356,99.73966111833346,1781.4828093473145,99.81983770774224,that,hard,166680,45416
NEG~necessarily_better,NEGATED,necessarily_better,1887,944.5,2587.86951,2.878205,0.49908978,0.00059394754,0.99894124,0.0005945777,3173681,1889,6347362,1887.0,3171794.0,2.0,3173679.0,3173681.0,3173681.0,1889.0,6345473.0,3172736.5,944.5,3172736.5,21.696787,0.001188448,0.30056995,0.00059394754,0.49908978,0.49908978,0.24984185,942.5,0.49947006,6.3254876,6.220891,6.373164,6.490885,7.538965,6.720879,43.439613257946945,1781.4828093473145,43.46262762420146,necessarily,better,42916,49936
NEG~half_bad,NEGATED,half_bad,1874,938.0,2569.86762,2.8752017,0.4990814,0.00058985135,0.9989339,0.0005904815,3173681,1876,6347362,1874.0,3171807.0,2.0,3173679.0,3173681.0,3173681.0,1876.0,6345486.0,3172743.0,938.0,3172743.0,21.621761,0.001180265,0.30056676,0.00058985135,0.4990814,0.4990814,0.24983563,936.0,0.4994664,6.3154573,6.210856,6.363136,6.480861,7.5289702,6.7108636,43.289721643826724,1781.4828093473145,43.31281565541543,half,bad,3668,119777
NEG~immediately_possible,NEGATED,immediately_possible,1000,500.5,1372.0214,2.8242626,0.4990797,0.00031477644,0.999001,0.00031509154,3173681,1001,6347362,1000.0,3172681.0,1.0,3173680.0,3173681.0,3173681.0,1001.0,6346361.0,3173180.5,500.5,3173180.5,15.795577,0.000629984,0.3005959,0.00031477644,0.4990797,0.4990797,0.24969724,499.5,0.4995,5.5743823,5.4607496,5.6262937,5.7547946,6.922852,6.0072613,31.622776601683793,1781.4828093473145,31.63858403911275,immediately,possible,57730,30222
COM~partly_cloudy,COMPLEMENT,partly_cloudy,2506,1254.5,3432.82939,2.8553424,0.49900156,0.0007886741,0.99880433,0.00078961934,3173681,2509,6347362,2506.0,3171175.0,3.0,3173678.0,3173681.0,3173681.0,2509.0,6344853.0,3172426.5,1254.5,3172426.5,25.000017,0.001577991,0.3005104,0.0007886741,0.49900156,0.49900156,0.24989511,1251.5,0.49940145,6.5967875,6.498634,6.6414514,6.7515244,7.717271,6.9656944,50.05996404313531,1781.4828093473145,50.08991914547278,partly,cloudy,3710,3048
NEG~that_great,NEGATED,that_great,11032,5527.5,15014.603,2.6731153,0.4987882,0.0034688427,0.9979195,0.0034760898,3173681,11055,6347362,11032.0,3162649.0,23.0,3173658.0,3173681.0,3173681.0,11055.0,6336307.0,3168153.5,5527.5,3168153.5,52.407173,0.006928047,0.3001255,0.0034688427,0.4987882,0.4987882,0.25112852,5504.5,0.49895757,7.4924064,7.4341226,7.5186744,7.5827365,8.104622,7.704649,105.03332804400706,1781.4828093473145,105.14276009312292,that,great,166680,45537
NEG~that_expensive,NEGATED,that_expensive,1795,899.0,2448.69343,2.7103627,0.4984727,0.000564644,0.9983315,0.0005655893,3173681,1798,6347362,1795.0,3171886.0,3.0,3173678.0,3173681.0,3173681.0,1798.0,6345564.0,3172782.0,899.0,3172782.0,21.148315,0.001130538,0.30030477,0.000564644,0.4984727,0.4984727,0.24951866,896.0,0.49916434,6.1127853,6.0144253,6.157539,6.267821,7.234855,6.4823546,42.36744032862972,1781.4828093473145,42.40283009422838,that,expensive,166680,31192
NEG~that_complicated,NEGATED,that_complicated,1207,604.5,1646.64439,2.684112,0.49844068,0.00037968528,0.99834573,0.00038031547,3173681,1209,6347362,1207.0,3172474.0,2.0,3173679.0,3173681.0,3173681.0,1209.0,6346153.0,3173076.5,604.5,3173076.5,17.342169,0.000760341,0.30031097,0.00037968528,0.49844068,0.49844068,0.24941018,602.5,0.4991715,5.676203,5.571228,5.724043,5.842145,6.892546,6.0728006,34.741905532080416,1781.4828093473145,34.77067730142742,that,complicated,166680,14707
NEG~too_thrilled,NEGATED,too_thrilled,1188,595.0,1620.36105,2.6772215,0.49841276,0.00037369854,0.9983193,0.00037432875,3173681,1190,6347362,1188.0,3172493.0,2.0,3173679.0,3173681.0,3173681.0,1190.0,6346172.0,3173086.0,595.0,3173086.0,17.204676,0.000748377,0.30029947,0.00037369854,0.49841276,0.49841276,0.24939324,593.0,0.49915826,5.653107,5.5481153,5.7009544,5.819073,6.8695774,6.0497584,34.46737587922817,1781.4828093473145,34.49637662132068,too,thrilled,433149,5654
NEG~entirely_clear,NEGATED,entirely_clear,7466,3741.5,10141.46754,2.6310995,0.49831566,0.0023471168,0.99772817,0.0023524733,3173681,7483,6347362,7466.0,3166215.0,17.0,3173664.0,3173681.0,3173681.0,7483.0,6339879.0,3169939.5,3741.5,3169939.5,43.104637,0.004693879,0.30004224,0.0023471168,0.49831566,0.49831566,0.25033137,3724.5,0.4988615,7.172641,7.1083336,7.2016616,7.2725377,7.8554435,7.4078155,86.4060183089118,1781.4828093473145,86.50433515148244,entirely,clear,72827,83958
NEG~too_sure,NEGATED,too_sure,8061,4040.5,10932.83226,2.5957637,0.4981593,0.002533651,0.99752504,0.0025399528,3173681,8081,6347362,8061.0,3165620.0,20.0,3173661.0,3173681.0,3173681.0,8081.0,6339281.0,3169640.5,4040.5,3169640.5,44.780155,0.005067004,0.29995382,0.002533651,0.4981593,0.4981593,0.25034645,4020.5,0.49875945,7.1544266,7.0933566,7.1819663,7.249172,7.798985,7.377235,89.78307190111062,1781.4828093473145,89.89438247187641,too,sure,433149,134058
NEG~entirely_surprising,NEGATED,entirely_surprising,1524,763.5,2073.84726,2.6392677,0.4981552,0.00047925423,0.9980354,0.0004801995,3173681,1527,6347362,1524.0,3172157.0,3.0,3173678.0,3173681.0,3173681.0,1527.0,6345835.0,3172917.5,763.5,3172917.5,19.480797,0.000959937,0.30017594,0.00047925423,0.4981552,0.4981552,0.24931723,760.5,0.49901575,5.875035,5.776545,5.919844,6.030257,6.998099,6.245019,39.03844259188627,1781.4828093473145,39.07684736515984,entirely,surprising,72827,18886
COM~increasingly_popular,COMPLEMENT,increasingly_popular,1028,515.0,1399.07628,2.6144047,0.49813908,0.00032328392,0.99805826,0.00032391408,3173681,1030,6347362,1028.0,3172653.0,2.0,3173679.0,3173681.0,3173681.0,1030.0,6346332.0,3173166.0,515.0,3173166.0,16.00003,0.000647618,0.3001859,0.00032328392,0.49813908,0.49813908,0.24923119,513.0,0.49902725,5.4423857,5.337228,5.490305,5.6085916,6.660115,5.839567,32.0624390837628,1781.4828093473145,32.09361307176243,increasingly,popular,17212,51847
NEG~always_easy,NEGATED,always_easy,24459,12276.0,32907.42401,2.4209833,0.49813896,0.00767752,0.9962121,0.0077068238,3173681,24552,6347362,24459.0,3149222.0,93.0,3173588.0,3173681.0,3173681.0,24552.0,6322810.0,3161405.0,12276.0,3161405.0,77.89954,0.015295321,0.29938182,0.00767752,0.49813896,0.49813896,0.25290823,12183.0,0.49809885,7.27962,7.2450686,7.2951155,7.332707,7.628664,7.4034715,156.39373388982054,1781.4828093473145,156.69077828640715,always,easy,127052,109374
COM~relatively_small,COMPLEMENT,relatively_small,2428,1217.0,3291.11343,2.5727563,0.49772578,0.0007631517,0.99753493,0.0007650422,3173681,2434,6347362,2428.0,3171253.0,6.0,3173675.0,3173681.0,3173681.0,2434.0,6344928.0,3172464.0,1217.0,3172464.0,24.576487,0.001528912,0.2999581,0.0007631517,0.49772578,0.49772578,0.24924447,1211.0,0.49876443,6.2315507,6.1459446,6.2703733,6.365695,7.1794715,6.549692,49.27473997901968,1781.4828093473145,49.33558553417604,relatively,small,26947,21254
NEG~even_clear,NEGATED,even_clear,1608,806.0,2179.13039,2.5534282,0.497645,0.0005054068,0.9975186,0.0005066672,3173681,1612,6347362,1608.0,3172073.0,4.0,3173677.0,3173681.0,3173681.0,1612.0,6345750.0,3172875.0,806.0,3172875.0,20.000063,0.00101282,0.29995102,0.0005054068,0.497645,0.497645,0.2490752,802.0,0.49875623,5.8330774,5.739599,5.8755493,5.980047,6.8858967,6.182654,40.099875311526844,1781.4828093473145,40.149719799769464,even,clear,122338,83958
NEG~entirely_certain,NEGATED,entirely_certain,1214,608.5,1645.32554,2.5404952,0.49763033,0.00038157584,0.99753493,0.00038252113,3173681,1217,6347362,1214.0,3172467.0,3.0,3173678.0,3173681.0,3173681.0,1217.0,6346145.0,3173072.5,608.5,3173072.5,17.3782,0.000764749,0.2999581,0.00038157584,0.49763033,0.49763033,0.24900596,605.5,0.49876443,5.5441833,5.445474,5.589087,5.699722,6.66893,5.9148703,34.84250278036869,1781.4828093473145,34.88552708502482,entirely,certain,72827,11301
NEG~really_sure,NEGATED,really_sure,17783,8925.5,23903.01894,2.4167576,0.4975901,0.0055818465,0.99619067,0.0056032725,3173681,17851,6347362,17783.0,3155898.0,68.0,3173613.0,3173681.0,3173681.0,17851.0,6329511.0,3164755.5,8925.5,3164755.5,66.42149,0.011143864,0.29937246,0.0055818465,0.4975901,0.4975901,0.25158596,8857.5,0.49808806,7.154272,7.1150665,7.1718707,7.2146063,7.5531416,7.295214,133.3529152287268,1781.4828093473145,133.6076345124035,really,sure,182968,134058
NEG~nearly_enough,NEGATED,nearly_enough,5710,2863.5,7712.59808,2.5144157,0.49748045,0.0017938161,0.9970316,0.0017991726,3173681,5727,6347362,5710.0,3167971.0,17.0,3173664.0,3173681.0,3173681.0,5727.0,6341635.0,3170817.5,2863.5,3170817.5,37.669785,0.003591864,0.2997389,0.0017938161,0.49748045,0.49748045,0.24963714,2846.5,0.49851137,6.7847676,6.720391,6.813819,6.8847666,7.4681473,7.020172,75.56454194925024,1781.4828093473145,75.67694497005016,nearly,enough,16305,27343
NEG~only_beautiful,NEGATED,only_beautiful,1820,912.5,2461.52109,2.5200765,0.4974033,0.00057189114,0.9972603,0.0005734666,3173681,1825,6347362,1820.0,3171861.0,5.0,3173676.0,3173681.0,3173681.0,1825.0,6345537.0,3172768.5,912.5,3172768.5,21.272127,0.001146274,0.2998385,0.00057189114,0.4974033,0.4974033,0.24898759,907.5,0.49862638,5.907594,5.8183146,5.948116,6.0476995,6.9035716,6.2402983,42.661458015403085,1781.4828093473145,42.720018726587654,only,beautiful,128409,20225
NEG~that_interested,NEGATED,that_interested,2422,1214.5,3272.35784,2.5095332,0.49730846,0.000760946,0.9971182,0.0007631517,3173681,2429,6347362,2422.0,3171259.0,7.0,3173674.0,3173681.0,3173681.0,2429.0,6344933.0,3172466.5,1214.5,3172466.5,24.535791,0.001525136,0.2997766,0.000760946,0.49730846,0.49730846,0.2490347,1207.5,0.49855492,6.142219,6.059628,6.179645,6.2714605,7.0505657,6.4483695,49.21381919745713,1781.4828093473145,49.28488612140643,that,interested,166680,34247
COM~far_less,COMPLEMENT,far_less,1379,691.5,1862.78888,2.4866974,0.49721608,0.00043325085,0.99710774,0.00043451122,3173681,1383,6347362,1379.0,3172302.0,4.0,3173677.0,3173681.0,3173681.0,1383.0,6345979.0,3172989.5,691.5,3172989.5,18.513586,0.000868644,0.29977208,0.00043325085,0.49721608,0.49721608,0.24882466,687.5,0.49854967,5.609642,5.516025,5.6521745,5.756813,6.66354,5.9596663,37.134889255254286,1781.4828093473145,37.1887079635741,far,less,20945,7154
NEG~quite_ready,NEGATED,quite_ready,10199,5118.0,13716.45506,2.4359405,0.49718708,0.0032019601,0.99638534,0.0032136184,3173681,10236,6347362,10199.0,3163482.0,37.0,3173644.0,3173681.0,3173681.0,10236.0,6337126.0,3168563.0,5118.0,3168563.0,50.311863,0.006406574,0.2994573,0.0032019601,0.49718708,0.49718708,0.25019452,5081.0,0.4981861,6.9554043,6.9059668,6.977642,7.0317626,7.4666553,7.134311,100.99009852455833,1781.4828093473145,101.17311895953391,quite,ready,120630,29641
NEG~necessarily_true,NEGATED,necessarily_true,3232,1621.0,4360.40635,2.4887903,0.4971694,0.001015225,0.99691546,0.0010183759,3173681,3242,6347362,3232.0,3170449.0,10.0,3173671.0,3173681.0,3173681.0,3242.0,6344120.0,3172060.0,1621.0,3172060.0,28.33739,0.002034673,0.29968834,0.001015225,0.4971694,0.4971694,0.24909233,1611.0,0.49845296,6.341107,6.265811,6.3751683,6.458574,7.1570168,6.6186438,56.85068161420758,1781.4828093473145,56.938563381947034,necessarily,true,42916,35146
NEG~that_different,NEGATED,that_different,6534,3278.0,8800.63544,2.4639218,0.49715778,0.002051876,0.9966443,0.002058808,3173681,6556,6347362,6534.0,3167147.0,22.0,3173659.0,3173681.0,3173681.0,6556.0,6340806.0,3170403.0,3278.0,3170403.0,40.2805,0.004109128,0.29957017,0.002051876,0.49715778,0.49715778,0.24960484,3256.0,0.4983165,6.772268,6.7130094,6.7989783,6.8641305,7.3954544,6.9881563,80.83316151184488,1781.4828093473145,80.96912991998865,that,different,166680,80019
NEG~too_surprised,NEGATED,too_surprised,2239,1123.0,3019.63017,2.4753954,0.49705923,0.0007032843,0.99688333,0.00070548995,3173681,2246,6347362,2239.0,3171442.0,7.0,3173674.0,3173681.0,3173681.0,2246.0,6345116.0,3172558.0,1123.0,3172558.0,23.58507,0.001409982,0.29967433,0.0007032843,0.49705923,0.49705923,0.24888125,1116.0,0.4984368,6.028215,5.9455748,6.065662,6.157527,6.9369483,6.334523,47.31807265728392,1781.4828093473145,47.391982444291145,too,surprised,433149,10127
NEG~too_impressed,NEGATED,too_impressed,1527,766.0,2056.93542,2.443827,0.4968562,0.0004795693,0.9967363,0.00048114476,3173681,1532,6347362,1527.0,3172154.0,5.0,3173676.0,3173681.0,3173681.0,1532.0,6345830.0,3172915.0,766.0,3172915.0,19.474447,0.000961825,0.29961026,0.0004795693,0.4968562,0.4968562,0.2486679,761.0,0.4983628,5.6524444,5.5630193,5.693029,5.792761,6.649561,5.985618,39.07684736515984,1781.4828093473145,39.14077158156185,too,impressed,433149,12269
NEG~necessarily_good,NEGATED,necessarily_good,1190,597.0,1601.88037,2.4226792,0.49674335,0.00037369854,0.9966499,0.0003749589,3173681,1194,6347362,1190.0,3172491.0,4.0,3173677.0,3173681.0,3173681.0,1194.0,6346168.0,3173084.0,597.0,3173084.0,17.19021,0.000749636,0.29957262,0.00037369854,0.49674335,0.49674335,0.24855852,593.0,0.49831933,5.3949842,5.3012123,5.437584,5.54238,6.450085,5.7455072,34.49637662132068,1781.4828093473145,34.55430508634199,necessarily,good,42916,202048
NEG~that_difficult,NEGATED,that_difficult,5560,2791.0,7455.6226,2.3936899,0.4964954,0.0017449768,0.99605876,0.0017519089,3173681,5582,6347362,5560.0,3168121.0,22.0,3173659.0,3173681.0,3173681.0,5582.0,6341780.0,3170890.0,2791.0,3170890.0,37.13518,0.003497666,0.29931495,0.0017449768,0.4964954,0.4964954,0.24912018,2769.0,0.49802157,6.5386596,6.479353,6.5653915,6.6305933,7.162249,6.754708,74.56540752922899,1781.4828093473145,74.7127833774114,that,difficult,166680,61518
NEG~too_dissimilar,NEGATED,too_dissimilar,1187,596.0,1587.96453,2.3344326,0.4958985,0.0003724382,0.9958054,0.00037401365,3173681,1192,6347362,1187.0,3172494.0,5.0,3173676.0,3173681.0,3173681.0,1192.0,6346170.0,3173085.0,596.0,3173085.0,17.15387,0.000747746,0.29920447,0.0003724382,0.4958985,0.4958985,0.24813546,591.0,0.49789384,5.285662,5.1959777,5.3263593,5.4263544,6.2848067,5.6196723,34.45286635390443,1781.4828093473145,34.52535300326414,too,dissimilar,433149,2609
NEG~necessarily_bad,NEGATED,necessarily_bad,2059,1034.0,2751.69024,2.3363187,0.4958095,0.00064593763,0.99564797,0.00064877345,3173681,2068,6347362,2059.0,3171622.0,9.0,3173672.0,3173681.0,3173681.0,2068.0,6345294.0,3172647.0,1034.0,3172647.0,22.588932,0.001296702,0.2991358,0.00064593763,0.4958095,0.4958095,0.24822772,1025.0,0.49781448,5.7548323,5.6771455,5.7899895,5.8761144,6.599666,6.04156,45.37620521815371,1781.4828093473145,45.47526800360829,necessarily,bad,42916,119777
COM~most_recent,COMPLEMENT,most_recent,13425,6749.5,17823.603,2.257605,0.49557206,0.004206787,0.9945181,0.004230104,3173681,13499,6347362,13425.0,3160256.0,74.0,3173607.0,3173681.0,3173681.0,13499.0,6333863.0,3166931.5,6749.5,3166931.5,57.61382,0.008424375,0.2986427,0.004206787,0.49557206,0.49557206,0.24988942,6675.5,0.49724394,6.658901,6.620937,6.675938,6.717296,7.044294,6.7952576,115.86630226256467,1781.4828093473145,116.18519699169941,most,recent,346992,17626
NEG~even_close,NEGATED,even_close,17612,8859.0,23314.20939,2.2208736,0.49540025,0.005515992,0.99401736,0.005549392,3173681,17718,6347362,17612.0,3156069.0,106.0,3173575.0,3173681.0,3173681.0,17718.0,6329644.0,3164822.0,8859.0,3164822.0,65.95574,0.011037166,0.29842398,0.005515992,0.49540025,0.49540025,0.25045812,8753.0,0.49699068,6.660614,6.6278195,6.6753154,6.7109675,6.990942,6.778025,132.71021060943275,1781.4828093473145,133.1089779090802,even,close,122338,46485
