key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,adv,adj,adv_total,adj_total
NEG~that_great,NEGATED,that_great,11032,513.30802,63660.76014,2.5108666,0.89299667,0.0034653384,0.93642306,0.0034760898,3173681,11781,72839571,11032.0,3162649.0,749.0,69665141.0,3173681.0,69665890.0,11781.0,72827790.0,3173167.691981464,11267.691981464,69654622.30801854,100.14623,0.006926468,1.3322762,0.0034653384,0.89299667,0.89299667,0.44823098,10518.69198,0.953471,8.031296,8.017707,8.037347,8.051911,8.184948,8.086591,105.03332804400706,1781.4828093473145,108.54031509075327,that,great,208262,309258.0
NEG~that_different,NEGATED,that_different,6534,304.12444,37683.06832,2.50774,0.8926179,0.002052406,0.93610317,0.002058808,3173681,6980,72839571,6534.0,3167147.0,446.0,69665444.0,3173681.0,69665890.0,6980.0,72832591.0,3173376.875564946,6675.875564945,69659214.12443505,77.07079,0.00410858,1.3321278,0.002052406,0.8926179,0.8926179,0.44733512,6229.87556,0.9534551,7.936167,7.918871,7.943873,7.9624314,8.132656,8.006681,80.83316151184488,1781.4828093473145,83.54639429682169,that,different,208262,825838.0
NEG~yet_available,NEGATED,yet_available,7430,349.65596,42390.538,2.4386075,0.88238305,0.0023325894,0.9258567,0.00234113,3173681,8025,72839571,7430.0,3166251.0,595.0,69665295.0,3173681.0,69665890.0,8025.0,72831546.0,3173331.344041359,7675.344041359,69658214.65595864,82.14099,0.00467045,1.3273479,0.0023325894,0.88238305,0.88238305,0.44235784,7080.34404,0.95294,7.7547717,7.7395315,7.7615595,7.7778997,7.9273624,7.8168254,86.1974477580398,1781.4828093473145,89.58236433584459,yet,available,95763,666909.0
NEG~quite_ready,NEGATED,quite_ready,10199,481.98059,57962.82866,2.415166,0.8785478,0.003201231,0.92198515,0.0032136184,3173681,11062,72839571,10199.0,3163482.0,863.0,69665027.0,3173681.0,69665890.0,11062.0,72828509.0,3173199.019412525,10580.019412525,69655309.98058747,96.217545,0.006404912,1.325528,0.003201231,0.8785478,0.8785478,0.4408745,9717.01941,0.95274234,7.7315607,7.718727,7.737274,7.751024,7.8764453,7.783748,100.99009852455833,1781.4828093473145,105.17604289951205,quite,ready,995239,141590.0
NEG~nearly_enough,NEGATED,nearly_enough,5710,270.05204,32419.09512,2.4100454,0.87776875,0.0017921678,0.92126495,0.0017991726,3173681,6198,72839571,5710.0,3167971.0,488.0,69665402.0,3173681.0,69665890.0,6198.0,72833373.0,3173410.947958672,5927.947958672,69659962.05204132,71.990746,0.003591332,1.3251886,0.0017921678,0.87776875,0.87776875,0.43978047,5439.94796,0.95270544,7.6251507,7.608386,7.6326184,7.6505995,7.8153033,7.693454,75.56454194925024,1781.4828093473145,78.7273777030583,nearly,enough,179219,152020.0
NEG~that_difficult,NEGATED,that_difficult,5560,265.43353,31289.43148,2.3610094,0.86917424,0.0017442724,0.91267234,0.0017519089,3173681,6092,72839571,5560.0,3168121.0,532.0,69665358.0,3173681.0,69665890.0,6092.0,72833479.0,3173415.566467284,5826.566467285,69660063.43353271,71.00567,0.003497105,1.321119,0.0017442724,0.86917424,0.86917424,0.43545926,5294.56647,0.95226014,7.475821,7.459618,7.4830375,7.500411,7.659387,7.541803,74.56540752922899,1781.4828093473145,78.05126520435142,that,difficult,208262,732106.0
NEG~always_easy,NEGATED,always_easy,24459,1169.61552,137570.77791,2.3556702,0.86790234,0.007672589,0.9111533,0.0077068238,3173681,26844,72839571,24459.0,3149222.0,2385.0,69663505.0,3173681.0,69665890.0,26844.0,72812727.0,3172511.384479282,25674.384479283,69640215.61552072,148.91507,0.015284367,1.3203956,0.007672589,0.86790234,0.86790234,0.43778747,23289.38448,0.95218056,7.638764,7.630815,7.6423006,7.650804,7.727953,7.6710067,156.39373388982054,1781.4828093473145,163.84138671288156,always,easy,608062,579827.0
NEG~really_sure,NEGATED,really_sure,17783,860.78544,98878.40588,2.298665,0.85679317,0.005574952,0.9001316,0.0056032725,3173681,19756,72839571,17783.0,3155898.0,1973.0,69663917.0,3173681.0,69665890.0,19756.0,72819815.0,3172820.214564622,18895.214564622,69646994.78543538,126.89797,0.011137217,1.3151101,0.005574952,0.85679317,0.85679317,0.43118405,16922.21456,0.951595,7.434032,7.4252615,7.4379344,7.447319,7.5325074,7.469618,133.3529152287268,1781.4828093473145,140.5560386465128,really,sure,1949631,262825.0
NEG~that_big,NEGATED,that_big,6244,308.17652,34103.7137,2.2189882,0.8393044,0.0019555318,0.8827937,0.0019674315,3173681,7073,72839571,6244.0,3167437.0,829.0,69665061.0,3173681.0,69665890.0,7073.0,72832498.0,3173372.8234772,6764.8234772,69659125.1765228,75.11895,0.003926113,1.3066634,0.0019555318,0.8393044,0.8393044,0.42062995,5935.82348,0.9506444,7.068862,7.055433,7.07484,7.0892243,7.2203135,7.123448,79.01898506055365,1781.4828093473145,84.10112960002381,that,big,208262,302567.0
NEG~all_bad,NEGATED,all_bad,8606,444.24824,45267.82579,2.0759192,0.8005977,0.0026888545,0.8440565,0.0027116777,3173681,10196,72839571,8606.0,3165075.0,1590.0,69664300.0,3173681.0,69665890.0,10196.0,72829375.0,3173236.751756473,9751.751756473,69656138.24824353,87.979744,0.005405988,1.2871757,0.0026888545,0.8005977,0.8005977,0.40164328,8161.75176,0.9483792,6.6689734,6.658876,6.6734657,6.684269,6.7823105,6.7099366,92.76852914647294,1781.4828093473145,100.9752444909147,all,bad,410698,429537.0
NEG~even_close,NEGATED,even_close,17612,911.9376,92455.31658,2.068732,0.7981301,0.005501765,0.84147155,0.005549392,3173681,20930,72839571,17612.0,3156069.0,3318.0,69662572.0,3173681.0,69665890.0,20930.0,72818641.0,3172769.062403196,20018.062403196,69645871.9375968,125.83856,0.011026069,1.2858436,0.005501765,0.7981301,0.7981301,0.40181592,16700.0624,0.9482207,6.708685,6.7016068,6.711833,6.7194004,6.787903,6.737365,132.71021060943275,1781.4828093473145,144.67204291085406,even,close,1044089,411329.0
NEG~that_bad,NEGATED,that_bad,16474,858.69404,86011.51428,2.050702,0.7925478,0.0051443963,0.8359042,0.005190818,3173681,19708,72839571,16474.0,3157207.0,3234.0,69662656.0,3173681.0,69665890.0,19708.0,72819863.0,3172822.305964748,18849.305964748,69647040.69403525,121.66088,0.010317565,1.2829607,0.0051443963,0.7925478,0.7925478,0.3988461,15615.30596,0.9478758,6.646772,6.6395783,6.649971,6.657662,6.72728,6.675919,128.35108102388543,1781.4828093473145,140.38518440348327,that,bad,208262,429537.0
NEG~even_aware,NEGATED,even_aware,7024,368.73998,36443.10767,2.030814,0.78648627,0.002192547,0.8299657,0.0022132029,3173681,8463,72839571,7024.0,3166657.0,1439.0,69664451.0,3173681.0,69665890.0,8463.0,72831108.0,3173312.260015205,8094.260015205,69657795.7399848,79.40956,0.004414634,1.2798643,0.002192547,0.78648627,0.78648627,0.3943394,6655.26002,0.94750285,6.506483,6.4957843,6.5112433,6.5226903,6.626583,6.549888,83.80930735902786,1781.4828093473145,91.9945650568554,even,aware,1044089,230717.0
NEG~too_distant,NEGATED,too_distant,5163,271.62059,26739.03191,2.0251093,0.7846965,0.0016114442,0.8282002,0.0016268176,3173681,6234,72839571,5163.0,3168518.0,1071.0,69664819.0,3173681.0,69665890.0,6234.0,72833337.0,3173409.379408578,5962.379408577,69659927.62059142,68.073845,0.003247257,1.2789395,0.0016114442,0.7846965,0.7846965,0.39315397,4891.37941,0.9473909,6.4511137,6.438765,6.456609,6.469825,6.5899186,6.5012383,71.85401867675878,1781.4828093473145,78.95568377260753,too,distant,3021077,34608.0
NEG~that_important,NEGATED,that_important,5509,301.68447,27645.96548,1.9324049,0.75213903,0.001715528,0.7956384,0.0017358392,3173681,6924,72839571,5509.0,3168172.0,1415.0,69664475.0,3173681.0,69665890.0,6924.0,72832647.0,3173379.31553176,6622.31553176,69659267.68446824,70.15805,0.003464121,1.2615198,0.001715528,0.75213903,0.75213903,0.3769273,5207.31553,0.9452379,6.1727777,6.161724,6.1776953,6.189519,6.29675,6.217605,74.22263805605402,1781.4828093473145,83.21057625085888,that,important,208262,2016665.0
NEG~too_worried,NEGATED,too_worried,5295,292.49102,26394.713,1.9142509,0.7452659,0.0016480554,0.78876805,0.0016684096,3173681,6713,72839571,5295.0,3168386.0,1418.0,69664472.0,3173681.0,69665890.0,6713.0,72832858.0,3173388.508978149,6420.508978149,69659469.49102186,68.747185,0.003329776,1.2577534,0.0016480554,0.7452659,0.7452659,0.37345698,5002.50898,0.9447609,6.1116753,6.1005774,6.1166124,6.128483,6.2361193,6.1566787,72.76675064890557,1781.4828093473145,81.93289937503738,too,worried,3021077,83879.0
NEG~that_easy,NEGATED,that_easy,10112,558.79597,50405.90017,1.9141546,0.7450204,0.0031472626,0.78846,0.0031862054,3173681,12825,72839571,10112.0,3163569.0,2713.0,69663177.0,3173681.0,69665890.0,12825.0,72826746.0,3173122.204028714,12266.204028714,69653623.79597129,95.00151,0.006346764,1.2575837,0.0031472626,0.7450204,0.7450204,0.37408382,9553.20403,0.94473934,6.176307,6.168212,6.179908,6.1885624,6.266881,6.209105,100.55844071981228,1781.4828093473145,113.24751652906124,that,easy,208262,579827.0
NEG~so_sure,NEGATED,so_sure,26480,1495.26395,129967.72221,1.87374,0.7283791,0.0082311155,0.77160674,0.008343624,3173681,34318,72839571,26480.0,3147201.0,7838.0,69658052.0,3173681.0,69665890.0,34318.0,72805253.0,3172185.73605126,32822.73605126,69633067.26394874,153.53796,0.016508734,1.2482,0.0082311155,0.7283791,0.7283791,0.3683051,24984.73605,0.94353235,6.106247,6.1013827,6.10841,6.113607,6.1605244,6.125933,162.72676485446394,1781.4828093473145,185.25118083294367,so,sure,5206528,262825.0
NEG~quite_sure,NEGATED,quite_sure,26026,1522.62643,124390.36242,1.810004,0.7015148,0.008072533,0.74474907,0.008200572,3173681,34946,72839571,26026.0,3147655.0,8920.0,69656970.0,3173681.0,69665890.0,34946.0,72804625.0,3172158.373566272,33423.373566272,69632466.62643373,151.88754,0.016222514,1.2328141,0.008072533,0.7015148,0.7015148,0.35479364,24503.37357,0.94149595,5.899528,5.894878,5.9015956,5.906563,5.951389,5.918343,161.32575739788115,1781.4828093473145,186.93849255838134,quite,sure,995239,262825.0
NEG~quite_right,NEGATED,quite_right,8762,522.06576,41271.41028,1.7773422,0.6878059,0.0027146114,0.7312636,0.002760832,3173681,11982,72839571,8762.0,3164919.0,3220.0,69662670.0,3173681.0,69665890.0,11982.0,72827589.0,3173158.934243434,11459.934243435,69654430.06575656,88.02826,0.005500896,1.2248781,0.0027146114,0.6878059,0.6878059,0.34526023,8239.93424,0.94041705,5.7302933,5.7225327,5.733744,5.742038,5.816986,5.761715,93.60555539069249,1781.4828093473145,109.46232228488486,quite,right,995239,143095.0
NEG~immediately_available,NEGATED,immediately_available,21078,1278.84761,98046.38228,1.7504497,0.67483675,0.0065227468,0.71813565,0.006641499,3173681,29351,72839571,21078.0,3152603.0,8273.0,69657617.0,3173681.0,69665890.0,29351.0,72810220.0,3172402.152393512,28072.152393511,69637817.8476065,136.3741,0.01316128,1.2170106,0.0065227468,0.67483675,0.67483675,0.34067976,19799.15239,0.93932784,5.698072,5.693151,5.700259,5.705516,5.752939,5.71798,145.18264359075434,1781.4828093473145,171.32133550728585,immediately,available,96973,666909.0
NEG~that_simple,NEGATED,that_simple,6123,384.12049,27770.82333,1.6989615,0.6510406,0.0018906496,0.6945327,0.0019293054,3173681,8816,72839571,6123.0,3167558.0,2693.0,69663197.0,3173681.0,69665890.0,8816.0,72830755.0,3173296.879510108,8431.879510109,69657458.1204899,73.34069,0.003847922,1.2024968,0.0018906496,0.6510406,0.6510406,0.32646564,5738.87951,0.937266,5.450209,5.44149,5.454086,5.4634023,5.547567,5.485504,78.24960063795854,1781.4828093473145,93.89355675444402,that,simple,208262,396749.0
NEG~always_possible,NEGATED,always_possible,7343,511.91375,30879.03881,1.5642447,0.58151233,0.0022504723,0.6249894,0.002313717,3173681,11749,72839571,7343.0,3166338.0,4406.0,69661484.0,3173681.0,69665890.0,11749.0,72827822.0,3173169.086248216,11237.086248215,69654652.91375178,79.71738,0.004610367,1.1566768,0.0022504723,0.58151233,0.58151233,0.2918814,6831.08625,0.93028545,5.035125,5.0278807,5.0383444,5.046081,5.115838,5.064422,85.69130644353604,1781.4828093473145,108.39280418920806,always,possible,608062,245272.0
NEG~more_different,NEGATED,more_different,6722,485.9891,27543.47591,1.5232321,0.5591685,0.0020544273,0.60265374,0.0021180452,3173681,11154,72839571,6722.0,3166959.0,4432.0,69661458.0,3173681.0,69665890.0,11154.0,72828417.0,3173195.010895616,10668.010895616,69655221.98910439,76.06023,0.004221255,1.140872,0.0020544273,0.5591685,0.5591685,0.2806115,6236.0109,0.9277017,4.8966045,4.8892374,4.899879,4.907746,4.9786525,4.9263945,81.98780397107853,1781.4828093473145,105.61249926026748,more,different,8757241,825838.0
NEG~that_good,NEGATED,that_good,10610,768.24098,43439.75991,1.5221115,0.55831116,0.0032423257,0.6017468,0.0033431211,3173681,17632,72839571,10610.0,3163071.0,7022.0,69658868.0,3173681.0,69665890.0,17632.0,72821939.0,3172912.759020217,16863.759020217,69649026.24097978,95.546555,0.006649301,1.1402179,0.0032423257,0.55831116,0.55831116,0.28077674,9841.75902,0.92759275,4.924001,4.9181356,4.926608,4.932871,4.9893026,4.9477153,103.00485425454472,1781.4828093473145,132.78554138158265,that,good,208262,1681795.0
NEG~mutually_exclusive,NEGATED,mutually_exclusive,5489,453.74669,20438.95753,1.3892604,0.48357722,0.0016588428,0.5270789,0.0017295374,3173681,10414,72839571,5489.0,3168192.0,4925.0,69660965.0,3173681.0,69665890.0,10414.0,72829157.0,3173227.253314232,9960.253314232,69655929.74668577,67.96334,0.003447761,1.0826797,0.0016588428,0.48357722,0.48357722,0.24261804,5035.25331,0.9173353,4.4493365,4.4418206,4.452677,4.4606996,4.5329127,4.479709,74.08778576796583,1781.4828093473145,102.04900783447137,mutually,exclusive,40504,30482.0
NEG~too_happy,NEGATED,too_happy,7317,625.19793,26608.71591,1.3596685,0.46645206,0.0022045858,0.509931,0.0023055247,3173681,14349,72839571,7317.0,3166364.0,7032.0,69658858.0,3173681.0,69665890.0,14349.0,72825222.0,3173055.802074699,13723.802074699,69652166.1979253,78.23058,0.004590296,1.0683155,0.0022045858,0.46645206,0.46645206,0.23432831,6691.80207,0.91455543,4.374543,4.36814,4.3773885,4.3842225,4.445719,4.4004135,85.53946457629952,1781.4828093473145,119.78731151503484,too,happy,3021077,423061.0
NEG~as_bad,NEGATED,as_bad,27548,2634.98988,92416.65327,1.2675637,0.41229102,0.008207485,0.45551956,0.0086801415,3173681,60476,72839571,27548.0,3146133.0,32928.0,69632962.0,3173681.0,69665890.0,60476.0,72779095.0,3171046.010124016,57841.010124016,69608048.98987599,150.10016,0.01703566,1.0193111,0.008207485,0.41229102,0.41229102,0.21024925,24913.01012,0.90434915,4.1308866,4.127751,4.13228,4.1356263,4.1657314,4.1435547,165.97590186530093,1781.4828093473145,245.91868574795205,as,bad,3270915,429537.0
NEG~as_popular,NEGATED,as_popular,5197,594.52406,15193.97741,1.1311308,0.33736446,0.0015162661,0.3808721,0.0016375307,3173681,13645,72839571,5197.0,3168484.0,8448.0,69657442.0,3173681.0,69665890.0,13645.0,72825926.0,3173086.47594322,13050.47594322,69652839.52405678,63.843277,0.003261041,0.9415833,0.0015162661,0.33736446,0.33736446,0.16944037,4602.47594,0.8856025,3.6079202,3.6011002,3.61095,3.618225,3.6835494,3.6354487,72.09022125087424,1781.4828093473145,116.81181447096864,as,popular,3270915,770759.0
NEG~so_lucky,NEGATED,so_lucky,8578,1047.70432,23820.23302,1.086499,0.3132655,0.002480824,0.35673293,0.002702855,3173681,24046,72839571,8578.0,3165103.0,15468.0,69650422.0,3173681.0,69665890.0,24046.0,72815525.0,3172633.29567832,22998.29567832,69642891.70432168,81.30533,0.005365061,0.91314733,0.002480824,0.3132655,0.3132655,0.15787317,7530.29568,0.87786144,3.4931993,3.4879963,3.4955108,3.5010617,3.5509145,3.5142038,92.61749294814668,1781.4828093473145,155.0677271388215,so,lucky,5206528,87278.0
NEG~as_effective,NEGATED,as_effective,8607,1080.9053,23371.08029,1.067857,0.30347705,0.00247944,0.34694454,0.0027119927,3173681,24808,72839571,8607.0,3165074.0,16201.0,69649689.0,3173681.0,69665890.0,24808.0,72814763.0,3172600.094701313,23727.094701313,69642162.90529868,81.122955,0.005381916,0.90106416,0.00247944,0.30347705,0.30347705,0.15297824,7526.0947,0.8744156,3.4322844,3.4271271,3.4345758,3.4400775,3.489487,3.4531038,92.7739187487518,1781.4828093473145,157.50555545757743,as,effective,3270915,478622.0
NEG~as_easy,NEGATED,as_easy,23250,2928.2216,63071.52103,1.0677853,0.30265966,0.0066949236,0.34595126,0.007325878,3173681,67206,72839571,23250.0,3150431.0,43956.0,69621934.0,3173681.0,69665890.0,67206.0,72772365.0,3170752.778397954,64277.778397953,69601612.22160205,133.27547,0.014347924,0.899819,0.0066949236,0.30265966,0.30265966,0.1546773,20321.7784,0.87405497,3.469778,3.4666529,3.4711666,3.4745011,3.5044725,3.4823983,152.47950681976906,1781.4828093473145,259.2412004292528,as,easy,3270915,579827.0
NEG~as_strong,NEGATED,as_strong,12921,1651.07326,34607.63856,1.0569065,0.29756144,0.0037128294,0.34097746,0.0040712976,3173681,37894,72839571,12921.0,3160760.0,24973.0,69640917.0,3173681.0,69665890.0,37894.0,72801677.0,3172029.92674184,36242.926741839,69629647.07325816,99.14551,0.008046519,0.8935298,0.0037128294,0.29756144,0.29756144,0.15063713,11269.92674,0.87221783,3.4151094,3.410925,3.4169686,3.4214327,3.4615388,3.4320037,113.67057666784312,1781.4828093473145,194.66381276446836,as,strong,3270915,331746.0
NEG~more_excited,NEGATED,more_excited,7417,948.49353,19842.92061,1.0557135,0.29723185,0.002131022,0.34071386,0.0023370339,3173681,21769,72839571,7417.0,3166264.0,14352.0,69651538.0,3173681.0,69665890.0,21769.0,72817802.0,3172732.506471819,20820.506471819,69645069.49352819,75.108635,0.004642226,0.8931939,0.002131022,0.29723185,0.29723185,0.14968143,6468.50647,0.87211895,3.3843374,3.3788025,3.3867962,3.3927004,3.4457095,3.4066777,86.12200647918046,1781.4828093473145,147.54321400864222,more,excited,8757241,343249.0
NEG~too_hard,NEGATED,too_hard,10047,1373.5706,25438.26031,1.0127541,0.27524772,0.0028574246,0.31869945,0.0031657247,3173681,31525,72839571,10047.0,3163634.0,21478.0,69644412.0,3173681.0,69665890.0,31525.0,72808046.0,3172307.429396118,30151.429396118,69635738.57060388,86.53118,0.006269176,0.8641854,0.0028574246,0.27524772,0.27524772,0.13905258,8673.4294,0.8632855,3.2591302,3.2544544,3.2612076,3.2661958,3.3109863,3.2780051,100.23472452199387,1781.4828093473145,177.55280904564702,too,hard,3021077,348463.0
NEG~too_difficult,NEGATED,too_difficult,7421,1060.38343,18092.35793,0.9845493,0.26144317,0.0020954781,0.30492666,0.0023382942,3173681,24337,72839571,7421.0,3166260.0,16916.0,69648974.0,3173681.0,69665890.0,24337.0,72815234.0,3172620.616565054,23276.616565054,69642613.38343495,73.835976,0.004641,0.8449995,0.0020954781,0.26144317,0.26144317,0.13176933,6360.61657,0.85711044,3.1510377,3.1456394,3.1534357,3.1591933,3.2108667,3.1728222,86.14522621712709,1781.4828093473145,156.00320509528,too,difficult,3021077,732106.0
NEG~much_different,NEGATED,much_different,10828,1683.96924,24516.59473,0.9329554,0.23671725,0.003012462,0.28016248,0.003411811,3173681,38649,72839571,10828.0,3162853.0,27821.0,69638069.0,3173681.0,69665890.0,38649.0,72800922.0,3171997.030760684,36965.030760684,69628924.96923931,87.87464,0.006741524,0.80821407,0.003012462,0.23671725,0.23671725,0.11986486,9144.03076,0.8444801,3.000123,2.9957361,3.0020719,3.0067513,3.0487585,3.0178287,104.05767631462851,1781.4828093473145,196.59348921060433,much,different,1769901,825838.0
NEG~so_bad,NEGATED,so_bad,21235,3402.05444,46858.03123,0.9163767,0.22863542,0.005874988,0.27196118,0.0066909688,3173681,78081,72839571,21235.0,3152446.0,56846.0,69609044.0,3173681.0,69665890.0,78081.0,72761490.0,3170278.945556804,74678.945556805,69591211.0544432,122.3762,0.013060611,0.79531103,0.005874988,0.22863542,0.22863542,0.1172552,17832.94556,0.8397902,2.968476,2.9653697,2.9698563,2.9731705,3.0029428,2.981018,145.722338713047,1781.4828093473145,279.4297765092332,so,bad,5206528,429537.0
NEG~too_bad,NEGATED,too_bad,19488,3178.92819,42292.28935,0.9054463,0.22375855,0.0053729545,0.26710525,0.0061405036,3173681,72960,72839571,19488.0,3154193.0,53472.0,69612418.0,3173681.0,69665890.0,72960.0,72766611.0,3170502.071807795,69781.071807795,69596108.9281922,116.827644,0.012005023,0.78748655,0.0053729545,0.22375855,0.22375855,0.11456575,16309.07181,0.83687764,2.930164,2.9269307,2.9316008,2.9350505,2.9660351,2.9432182,139.59942693292118,1781.4828093473145,270.11108825814614,too,bad,3021077,429537.0
