3077	as	simple
2269	more	important
1710	completely	different
1610	more	likely
1504	too	familiar
1492	too	easy
1285	very	different
1252	very	important
1249	even	better
1172	very	good
1157	too	small
1105	even	worse
1007	too	common
1003	more	difficult
961	very	special
923	more	interesting
827	very	close
772	too	much
717	really	good
715	very	similar
706	more	serious
699	entirely	different
696	very	difficult
669	quite	different
654	too	busy
628	more	expensive
565	more	effective
562	very	happy
547	much	better
544	very	wrong
535	more	powerful
525	really	special
520	too	little
516	very	interesting
514	all	right
510	as	good
502	more	impressive
497	very	excited
495	as	young
491	as	small
491	much	bigger
488	more	complex
485	as	important
481	very	nice
473	too	real
465	so	good
464	even	more
462	totally	different
458	so	simple
455	too	aware
452	completely	new
446	more	sinister
443	too	big
436	more	complicated
428	pretty	good
426	more	remarkable
410	seriously	wrong
409	as	little
399	so	excited
393	as	close
393	so	busy
387	too	late
382	more	valuable
382	so	different
379	very	proud
377	very	helpful
365	more	comfortable
365	so	happy
360	much	more
356	very	simple
352	well	aware
348	still	alive
346	more	substantial
345	more	interested
345	more	special
343	terribly	wrong
343	very	friendly
337	as	big
329	just	fine
325	much	worse
323	entirely	new
320	too	happy
315	more	exciting
315	so	nice
315	too	high
314	so	beautiful
313	very	hard
311	really	important
306	really	cool
305	more	dangerous
300	very	easy
296	too	expensive
290	too	low
289	readily	available
285	less	expensive
283	too	cold
279	more	specific
278	too	young
272	so	small
272	too	good
271	as	complex
271	more	fun
269	much	larger
266	really	excited
265	really	nice
263	more	meaningful
261	very	exciting
259	too	large
258	as	large
256	more	challenging
255	even	impossible
255	more	significant
251	really	bad
250	so	young
248	so	important
247	slightly	different
247	truly	special
244	also	available
244	too	short
243	as	many
243	very	bad
242	very	small
241	so	close
241	very	supportive
236	more	subtle
228	less	likely
228	too	close
228	very	positive
227	very	high
224	easily	accessible
223	much	easier
223	now	available
223	too	willing
221	too	clear
219	even	higher
219	more	personal
219	very	expensive
217	more	accurate
217	so	easy
216	just	curious
216	very	best
216	very	serious
215	very	funny
213	more	appropriate
213	more	efficient
213	very	clear
212	so	great
211	well	worth
209	more	surprising
209	so	friendly
209	very	strange
206	so	bad
206	very	busy
205	quite	good
205	really	great
204	so	hard
204	so	proud
203	more	akin
203	too	eager
202	truly	unique
201	as	basic
201	more	successful
199	too	hard
198	very	interested
