     l1  l2                              f    E11  r.log.likelihood  r.odds.ratio.disc  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  am.log.likelihood  am.odds.ratio.disc  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple       f1   f2         N  
NEGATED  not_interested                 82   3.62              2287                 46           41         5727                   1                8544             511.88               3.553    0.95589853     0.0000258                 1.00            0.0000258  3173681   82  71961373  
NEGATED  exactly_unexpected             82   3.62              2287                 46           41         5727                   1                8544             511.88               3.553    0.95589853     0.0000258                 1.00            0.0000258  3173681   82  71961373  
NEGATED  quite_over                     81   3.57              2318                 51           44         5796                   1                8642             505.64               3.548    0.95589851     0.0000255                 1.00            0.0000255  3173681   81  71961373  
NEGATED  necessarily_reliable           81   3.57              2318                 51           44         5796                   1                8642             505.64               3.548    0.95589851     0.0000255                 1.00            0.0000255  3173681   81  71961373  
NEGATED  no_better                      79   3.48              2368                 54           46         5923                   1                8819             493.16               3.537    0.95589849     0.0000249                 1.00            0.0000249  3173681   79  71961373  
NEGATED  exactly_glamorous              79   3.48              2368                 54           46         5923                   1                8819             493.16               3.537    0.95589849     0.0000249                 1.00            0.0000249  3173681   79  71961373  
NEGATED  not_fun                        79   3.48              2368                 54           46         5923                   1                8819             493.16               3.537    0.95589849     0.0000249                 1.00            0.0000249  3173681   79  71961373  
NEGATED  only_inhumane                  78   3.44              2402                 57           49         5974                   1                8913             486.91               3.532    0.95589847     0.0000246                 1.00            0.0000246  3173681   78  71961373  
NEGATED  exactly_reassuring             77   3.40              2435                 58           50         6031                   1                9019             480.67               3.526    0.95589846     0.0000243                 1.00            0.0000243  3173681   77  71961373  
NEGATED  n't_fun                        76   3.35              2461                 60           51         6117                   1                9123             474.43               3.521    0.95589845     0.0000239                 1.00            0.0000239  3173681   76  71961373  
NEGATED  exactly_intuitive              76   3.35              2461                 60           51         6117                   1                9123             474.43               3.521    0.95589845     0.0000239                 1.00            0.0000239  3173681   76  71961373  
NEGATED  exactly_welcome                76   3.35              2461                 60           51         6117                   1                9123             474.43               3.521    0.95589845     0.0000239                 1.00            0.0000239  3173681   76  71961373  
NEGATED  exactly_surprised              75   3.31              2489                 63           54         6201                   1                9230             468.19               3.515    0.95589843     0.0000236                 1.00            0.0000236  3173681   75  71961373  
NEGATED  necessarily_sufficient         74   3.26              2520                 65           55         6262                   1                9348             461.94               3.509    0.95589842     0.0000233                 1.00            0.0000233  3173681   74  71961373  
NEGATED  necessarily_proud              71   3.13              2613                 66           56         6487                   1                9704             443.22               3.491    0.95589838     0.0000224                 1.00            0.0000224  3173681   71  71961373  
NEGATED  exactly_convenient             71   3.13              2613                 66           56         6487                   1                9704             443.22               3.491    0.95589838     0.0000224                 1.00            0.0000224  3173681   71  71961373  
NEGATED  not_happy                      71   3.13              2613                 66           56         6487                   1                9704             443.22               3.491    0.95589838     0.0000224                 1.00            0.0000224  3173681   71  71961373  
NEGATED  exactly_enthusiastic           71   3.13              2613                 66           56         6487                   1                9704             443.22               3.491    0.95589838     0.0000224                 1.00            0.0000224  3173681   71  71961373  
NEGATED  exactly_scientific             70   3.09              2655                 70           60         6585                   1                9829             436.97               3.485    0.95589837     0.0000221                 1.00            0.0000221  3173681   70  71961373  
NEGATED  yet_mainstream                 70   3.09              2655                 70           60         6585                   1                9829             436.97               3.485    0.95589837     0.0000221                 1.00            0.0000221  3173681   70  71961373  
NEGATED  n't_true                       70   3.09              2655                 70           60         6585                   1                9829             436.97               3.485    0.95589837     0.0000221                 1.00            0.0000221  3173681   70  71961373  
NEGATED  necessarily_straightforward    66   2.91              2786                 74           63         6931                   1               10344             412.00               3.460    0.95589831     0.0000208                 1.00            0.0000208  3173681   66  71961373  
NEGATED  exactly_novel                  66   2.91              2786                 74           63         6931                   1               10344             412.00               3.460    0.95589831     0.0000208                 1.00            0.0000208  3173681   66  71961373  
NEGATED  exactly_unheard                65   2.87              2818                 76           65         7020                   1               10475             405.76               3.453    0.95589830     0.0000205                 1.00            0.0000205  3173681   65  71961373  
NEGATED  exactly_sexy                   64   2.82              2864                 78           66         7092                   1               10606             399.52               3.447    0.95589829     0.0000202                 1.00            0.0000202  3173681   64  71961373  
NEGATED  exactly_quiet                  64   2.82              2864                 78           66         7092                   1               10606             399.52               3.447    0.95589829     0.0000202                 1.00            0.0000202  3173681   64  71961373  
NEGATED  n't_interested                 64   2.82              2864                 78           66         7092                   1               10606             399.52               3.447    0.95589829     0.0000202                 1.00            0.0000202  3173681   64  71961373  
NEGATED  exactly_romantic               64   2.82              2864                 78           66         7092                   1               10606             399.52               3.447    0.95589829     0.0000202                 1.00            0.0000202  3173681   64  71961373  
NEGATED  necessarily_welcome            62   2.73              2944                 82           70         7287                   1               10913             387.03               3.433    0.95589826     0.0000195                 1.00            0.0000195  3173681   62  71961373  
NEGATED  necessarily_comparable         59   2.60              3071                 84           71         7600                   1               11360             368.31               3.412    0.95589822     0.0000186                 1.00            0.0000186  3173681   59  71961373  
NEGATED  that_far-fetched               59   2.60              3071                 84           71         7600                   1               11360             368.31               3.412    0.95589822     0.0000186                 1.00            0.0000186  3173681   59  71961373  
NEGATED  that_thrilled                  59   2.60              3071                 84           71         7600                   1               11360             368.31               3.412    0.95589822     0.0000186                 1.00            0.0000186  3173681   59  71961373  
NEGATED  exactly_impressed              59   2.60              3071                 84           71         7600                   1               11360             368.31               3.412    0.95589822     0.0000186                 1.00            0.0000186  3173681   59  71961373  
NEGATED  n't_interesting                58   2.56              3120                 88           75         7699                   1               11513             362.06               3.404    0.95589821     0.0000183                 1.00            0.0000183  3173681   58  71961373  
NEGATED  exactly_huge                   58   2.56              3120                 88           75         7699                   1               11513             362.06               3.404    0.95589821     0.0000183                 1.00            0.0000183  3173681   58  71961373  
NEGATED  n't_capable                    58   2.56              3120                 88           75         7699                   1               11513             362.06               3.404    0.95589821     0.0000183                 1.00            0.0000183  3173681   58  71961373  
NEGATED  necessarily_predictive         57   2.51              3169                 92           78         7799                   1               11693             355.82               3.397    0.95589819     0.0000180                 1.00            0.0000180  3173681   57  71961373  
NEGATED  not_clear                      56   2.47              3214                 93           79         7929                   1               11882             349.58               3.389    0.95589818     0.0000176                 1.00            0.0000176  3173681   56  71961373  
NEGATED  not_aware                      55   2.43              3252                 95           80         8046                   1               12047             343.34               3.381    0.95589817     0.0000173                 1.00            0.0000173  3173681   55  71961373  
NEGATED  necessarily_stupid             53   2.34              3354                 99           81         8315                   1               12454             330.85               3.365    0.95589814     0.0000167                 1.00            0.0000167  3173681   53  71961373  
NEGATED  necessarily_cause              52   2.29              3409                101           82         8455                   1               12675             324.61               3.357    0.95589813     0.0000164                 1.00            0.0000164  3173681   52  71961373  
NEGATED  exactly_appealing              52   2.29              3409                101           82         8455                   1               12675             324.61               3.357    0.95589813     0.0000164                 1.00            0.0000164  3173681   52  71961373  
NEGATED  exactly_kind                   51   2.25              3455                103           84         8598                   1               12881             318.37               3.349    0.95589811     0.0000161                 1.00            0.0000161  3173681   51  71961373  
NEGATED  n't_able                       51   2.25              3455                103           84         8598                   1               12881             318.37               3.349    0.95589811     0.0000161                 1.00            0.0000161  3173681   51  71961373  
NEGATED  necessarily_successful         51   2.25              3455                103           84         8598                   1               12881             318.37               3.349    0.95589811     0.0000161                 1.00            0.0000161  3173681   51  71961373  
NEGATED  exactly_memorable              51   2.25              3455                103           84         8598                   1               12881             318.37               3.349    0.95589811     0.0000161                 1.00            0.0000161  3173681   51  71961373  
NEGATED  exactly_innocent               50   2.21              3515                111           88         8763                   1               13113             312.12               3.340    0.95589810     0.0000158                 1.00            0.0000158  3173681   50  71961373  
NEGATED  exactly_obvious                50   2.21              3515                111           88         8763                   1               13113             312.12               3.340    0.95589810     0.0000158                 1.00            0.0000158  3173681   50  71961373  
NEGATED  not_capable                    49   2.16              3572                114           90         8903                   1               13317             305.88               3.332    0.95589809     0.0000154                 1.00            0.0000154  3173681   49  71961373  
NEGATED  necessarily_smarter            49   2.16              3572                114           90         8903                   1               13317             305.88               3.332    0.95589809     0.0000154                 1.00            0.0000154  3173681   49  71961373  
NEGATED  n't_available                  49   2.16              3572                114           90         8903                   1               13317             305.88               3.332    0.95589809     0.0000154                 1.00            0.0000154  3173681   49  71961373  
NEGATED  necessarily_afraid             49   2.16              3572                114           90         8903                   1               13317             305.88               3.332    0.95589809     0.0000154                 1.00            0.0000154  3173681   49  71961373  
NEGATED  necessarily_uncommon           49   2.16              3572                114           90         8903                   1               13317             305.88               3.332    0.95589809     0.0000154                 1.00            0.0000154  3173681   49  71961373  
NEGATED  exactly_appetizing             48   2.12              3629                120           95         9046                   1               13554             299.64               3.323    0.95589807     0.0000151                 1.00            0.0000151  3173681   48  71961373  
NEGATED  necessarily_likely             48   2.12              3629                120           95         9046                   1               13554             299.64               3.323    0.95589807     0.0000151                 1.00            0.0000151  3173681   48  71961373  
NEGATED  exactly_worried                47   2.07              3691                123           97         9198                   1               13801             293.40               3.314    0.95589806     0.0000148                 1.00            0.0000148  3173681   47  71961373  
NEGATED  exactly_shocked                47   2.07              3691                123           97         9198                   1               13801             293.40               3.314    0.95589806     0.0000148                 1.00            0.0000148  3173681   47  71961373  
NEGATED  not_ready                      47   2.07              3691                123           97         9198                   1               13801             293.40               3.314    0.95589806     0.0000148                 1.00            0.0000148  3173681   47  71961373  
NEGATED  exactly_rosy                   47   2.07              3691                123           97         9198                   1               13801             293.40               3.314    0.95589806     0.0000148                 1.00            0.0000148  3173681   47  71961373  
NEGATED  exactly_inexpensive            46   2.03              3765                127          101         9367                   1               14035             287.15               3.304    0.95589805     0.0000145                 1.00            0.0000145  3173681   46  71961373  
NEGATED  exactly_sympathetic            46   2.03              3765                127          101         9367                   1               14035             287.15               3.304    0.95589805     0.0000145                 1.00            0.0000145  3173681   46  71961373  
NEGATED  exactly_commonplace            46   2.03              3765                127          101         9367                   1               14035             287.15               3.304    0.95589805     0.0000145                 1.00            0.0000145  3173681   46  71961373  
NEGATED  exactly_overwhelming           46   2.03              3765                127          101         9367                   1               14035             287.15               3.304    0.95589805     0.0000145                 1.00            0.0000145  3173681   46  71961373  
NEGATED  not_willing                    45   1.98              3837                131          105         9538                   1               14280             280.91               3.295    0.95589803     0.0000142                 1.00            0.0000142  3173681   45  71961373  
NEGATED  n't_enough                     44   1.94              3906                136          106         9708                   1               14568             274.67               3.285    0.95589802     0.0000139                 1.00            0.0000139  3173681   44  71961373  
NEGATED  n't_real                       44   1.94              3906                136          106         9708                   1               14568             274.67               3.285    0.95589802     0.0000139                 1.00            0.0000139  3173681   44  71961373  
NEGATED  n't_funny                      44   1.94              3906                136          106         9708                   1               14568             274.67               3.285    0.95589802     0.0000139                 1.00            0.0000139  3173681   44  71961373  
NEGATED  terribly_dissimilar            44   1.94              3906                136          106         9708                   1               14568             274.67               3.285    0.95589802     0.0000139                 1.00            0.0000139  3173681   44  71961373  
NEGATED  not_right                      44   1.94              3906                136          106         9708                   1               14568             274.67               3.285    0.95589802     0.0000139                 1.00            0.0000139  3173681   44  71961373  
NEGATED  n't_sure                       44   1.94              3906                136          106         9708                   1               14568             274.67               3.285    0.95589802     0.0000139                 1.00            0.0000139  3173681   44  71961373  
NEGATED  only_yummy                     44   1.94              3906                136          106         9708                   1               14568             274.67               3.285    0.95589802     0.0000139                 1.00            0.0000139  3173681   44  71961373  
NEGATED  yet_proficient                 43   1.90              3991                144          113         9920                   1               14884             268.43               3.275    0.95589801     0.0000135                 1.00            0.0000135  3173681   43  71961373  
NEGATED  necessarily_inevitable         43   1.90              3991                144          113         9920                   1               14884             268.43               3.275    0.95589801     0.0000135                 1.00            0.0000135  3173681   43  71961373  
NEGATED  exactly_thrilling              43   1.90              3991                144          113         9920                   1               14884             268.43               3.275    0.95589801     0.0000135                 1.00            0.0000135  3173681   43  71961373  
NEGATED  exactly_enjoyable              42   1.85              4083                150          116        10120                   1               15164             262.18               3.265    0.95589799     0.0000132                 1.00            0.0000132  3173681   42  71961373  
NEGATED  exactly_optimistic             42   1.85              4083                150          116        10120                   1               15164             262.18               3.265    0.95589799     0.0000132                 1.00            0.0000132  3173681   42  71961373  
NEGATED  not_great                      42   1.85              4083                150          116        10120                   1               15164             262.18               3.265    0.95589799     0.0000132                 1.00            0.0000132  3173681   42  71961373  
NEGATED  not_necessary                  41   1.81              4189                155          119        10331                   1               15457             255.94               3.255    0.95589798     0.0000129                 1.00            0.0000129  3173681   41  71961373  
NEGATED  really_privy                   41   1.81              4189                155          119        10331                   1               15457             255.94               3.255    0.95589798     0.0000129                 1.00            0.0000129  3173681   41  71961373  
NEGATED  exactly_confident              40   1.76              4275                157          121        10520                   1               15788             249.70               3.244    0.95589797     0.0000126                 1.00            0.0000126  3173681   40  71961373  
NEGATED  terribly_remarkable            40   1.76              4275                157          121        10520                   1               15788             249.70               3.244    0.95589797     0.0000126                 1.00            0.0000126  3173681   40  71961373  
NEGATED  n't_willing                    40   1.76              4275                157          121        10520                   1               15788             249.70               3.244    0.95589797     0.0000126                 1.00            0.0000126  3173681   40  71961373  
NEGATED  necessarily_original           40   1.76              4275                157          121        10520                   1               15788             249.70               3.244    0.95589797     0.0000126                 1.00            0.0000126  3173681   40  71961373  
NEGATED  exactly_stable                 40   1.76              4275                157          121        10520                   1               15788             249.70               3.244    0.95589797     0.0000126                 1.00            0.0000126  3173681   40  71961373  
NEGATED  n't_ready                      39   1.72              4361                165          126        10747                   1               16087             243.46               3.234    0.95589795     0.0000123                 1.00            0.0000123  3173681   39  71961373  
NEGATED  not_guilty                     39   1.72              4361                165          126        10747                   1               16087             243.46               3.234    0.95589795     0.0000123                 1.00            0.0000123  3173681   39  71961373  
NEGATED  necessarily_faster             38   1.68              4441                171          128        10946                   1               16439             237.21               3.222    0.95589794     0.0000120                 1.00            0.0000120  3173681   38  71961373  
NEGATED  exactly_honest                 38   1.68              4441                171          128        10946                   1               16439             237.21               3.222    0.95589794     0.0000120                 1.00            0.0000120  3173681   38  71961373  
NEGATED  exactly_scary                  38   1.68              4441                171          128        10946                   1               16439             237.21               3.222    0.95589794     0.0000120                 1.00            0.0000120  3173681   38  71961373  
NEGATED  necessarily_shy                38   1.68              4441                171          128        10946                   1               16439             237.21               3.222    0.95589794     0.0000120                 1.00            0.0000120  3173681   38  71961373  
NEGATED  yet_privy                      38   1.68              4441                171          128        10946                   1               16439             237.21               3.222    0.95589794     0.0000120                 1.00            0.0000120  3173681   38  71961373  
NEGATED  exactly_spectacular            38   1.68              4441                171          128        10946                   1               16439             237.21               3.222    0.95589794     0.0000120                 1.00            0.0000120  3173681   38  71961373  
NEGATED  exactly_riveting               38   1.68              4441                171          128        10946                   1               16439             237.21               3.222    0.95589794     0.0000120                 1.00            0.0000120  3173681   38  71961373  
NEGATED  necessarily_immune             38   1.68              4441                171          128        10946                   1               16439             237.21               3.222    0.95589794     0.0000120                 1.00            0.0000120  3173681   38  71961373  
NEGATED  necessarily_famous             37   1.63              4530                185          136        11161                   1               16769             230.97               3.211    0.95589793     0.0000117                 1.00            0.0000117  3173681   37  71961373  
NEGATED  n't_aware                      37   1.63              4530                185          136        11161                   1               16769             230.97               3.211    0.95589793     0.0000117                 1.00            0.0000117  3173681   37  71961373  
NEGATED  that_prominent                 37   1.63              4530                185          136        11161                   1               16769             230.97               3.211    0.95589793     0.0000117                 1.00            0.0000117  3173681   37  71961373  
NEGATED  exactly_unprecedented          37   1.63              4530                185          136        11161                   1               16769             230.97               3.211    0.95589793     0.0000117                 1.00            0.0000117  3173681   37  71961373  
NEGATED  about_left                     37   1.63              4530                185          136        11161                   1               16769             230.97               3.211    0.95589793     0.0000117                 1.00            0.0000117  3173681   37  71961373  
NEGATED  exactly_supportive             37   1.63              4530                185          136        11161                   1               16769             230.97               3.211    0.95589793     0.0000117                 1.00            0.0000117  3173681   37  71961373  
NEGATED  exactly_user-friendly          36   1.59              4624                192          142        11413                   1               17108             224.73               3.199    0.95589792     0.0000113                 1.00            0.0000113  3173681   36  71961373  
NEGATED  not_relevant                   36   1.59              4624                192          142        11413                   1               17108             224.73               3.199    0.95589792     0.0000113                 1.00            0.0000113  3173681   36  71961373  
NEGATED  not_afraid                     36   1.59              4624                192          142        11413                   1               17108             224.73               3.199    0.95589792     0.0000113                 1.00            0.0000113  3173681   36  71961373  
NEGATED  n't_happy                      36   1.59              4624                192          142        11413                   1               17108             224.73               3.199    0.95589792     0.0000113                 1.00            0.0000113  3173681   36  71961373  
NEGATED  necessarily_accessible         36   1.59              4624                192          142        11413                   1               17108             224.73               3.199    0.95589792     0.0000113                 1.00            0.0000113  3173681   36  71961373  
NEGATED  exactly_natural                36   1.59              4624                192          142        11413                   1               17108             224.73               3.199    0.95589792     0.0000113                 1.00            0.0000113  3173681   36  71961373  
NEGATED  exactly_fast                   36   1.59              4624                192          142        11413                   1               17108             224.73               3.199    0.95589792     0.0000113                 1.00            0.0000113  3173681   36  71961373  
NEGATED  that_outlandish                36   1.59              4624                192          142        11413                   1               17108             224.73               3.199    0.95589792     0.0000113                 1.00            0.0000113  3173681   36  71961373  
NEGATED  exactly_late-career            35   1.54              4743                204          150        11663                   1               17496             218.49               3.187    0.95589790     0.0000110                 1.00            0.0000110  3173681   35  71961373  
NEGATED  exactly_alone                  35   1.54              4743                204          150        11663                   1               17496             218.49               3.187    0.95589790     0.0000110                 1.00            0.0000110  3173681   35  71961373  
NEGATED  necessarily_eager              35   1.54              4743                204          150        11663                   1               17496             218.49               3.187    0.95589790     0.0000110                 1.00            0.0000110  3173681   35  71961373  
NEGATED  exactly_prolific               35   1.54              4743                204          150        11663                   1               17496             218.49               3.187    0.95589790     0.0000110                 1.00            0.0000110  3173681   35  71961373  
NEGATED  not_bad                        35   1.54              4743                204          150        11663                   1               17496             218.49               3.187    0.95589790     0.0000110                 1.00            0.0000110  3173681   35  71961373  
NEGATED  not_alone                      34   1.50              4866                210          155        11930                   1               17923             212.24               3.175    0.95589789     0.0000107                 1.00            0.0000107  3173681   34  71961373  
NEGATED  necessarily_interchangeable    34   1.50              4866                210          155        11930                   1               17923             212.24               3.175    0.95589789     0.0000107                 1.00            0.0000107  3173681   34  71961373  
NEGATED  necessarily_transferable       34   1.50              4866                210          155        11930                   1               17923             212.24               3.175    0.95589789     0.0000107                 1.00            0.0000107  3173681   34  71961373  
NEGATED  necessarily_proof              34   1.50              4866                210          155        11930                   1               17923             212.24               3.175    0.95589789     0.0000107                 1.00            0.0000107  3173681   34  71961373  
NEGATED  exactly_afraid                 34   1.50              4866                210          155        11930                   1               17923             212.24               3.175    0.95589789     0.0000107                 1.00            0.0000107  3173681   34  71961373  
NEGATED  necessarily_logical            33   1.46              4975                219          160        12211                   1               18362             206.00               3.162    0.95589788     0.0000104                 1.00            0.0000104  3173681   33  71961373  
NEGATED  overly_original                33   1.46              4975                219          160        12211                   1               18362             206.00               3.162    0.95589788     0.0000104                 1.00            0.0000104  3173681   33  71961373  
NEGATED  exactly_robust                 33   1.46              4975                219          160        12211                   1               18362             206.00               3.162    0.95589788     0.0000104                 1.00            0.0000104  3173681   33  71961373  
NEGATED  n't_cool                       33   1.46              4975                219          160        12211                   1               18362             206.00               3.162    0.95589788     0.0000104                 1.00            0.0000104  3173681   33  71961373  
NEGATED  necessarily_imminent           33   1.46              4975                219          160        12211                   1               18362             206.00               3.162    0.95589788     0.0000104                 1.00            0.0000104  3173681   33  71961373  
NEGATED  exactly_transparent            33   1.46              4975                219          160        12211                   1               18362             206.00               3.162    0.95589788     0.0000104                 1.00            0.0000104  3173681   33  71961373  
NEGATED  necessarily_fast               32   1.41              5105                230          166        12528                   1               18809             199.76               3.149    0.95589786     0.0000101                 1.00            0.0000101  3173681   32  71961373  
NEGATED  only_appalling                 32   1.41              5105                230          166        12528                   1               18809             199.76               3.149    0.95589786     0.0000101                 1.00            0.0000101  3173681   32  71961373  
NEGATED  necessarily_young              32   1.41              5105                230          166        12528                   1               18809             199.76               3.149    0.95589786     0.0000101                 1.00            0.0000101  3173681   32  71961373  
NEGATED  only_spacious                  32   1.41              5105                230          166        12528                   1               18809             199.76               3.149    0.95589786     0.0000101                 1.00            0.0000101  3173681   32  71961373  
NEGATED  only_unsupported               32   1.41              5105                230          166        12528                   1               18809             199.76               3.149    0.95589786     0.0000101                 1.00            0.0000101  3173681   32  71961373  
NEGATED  not_worthy                     32   1.41              5105                230          166        12528                   1               18809             199.76               3.149    0.95589786     0.0000101                 1.00            0.0000101  3173681   32  71961373  
NEGATED  not_useful                     32   1.41              5105                230          166        12528                   1               18809             199.76               3.149    0.95589786     0.0000101                 1.00            0.0000101  3173681   32  71961373  
NEGATED  exactly_slow                   32   1.41              5105                230          166        12528                   1               18809             199.76               3.149    0.95589786     0.0000101                 1.00            0.0000101  3173681   32  71961373  
NEGATED  n't_beautiful                  32   1.41              5105                230          166        12528                   1               18809             199.76               3.149    0.95589786     0.0000101                 1.00            0.0000101  3173681   32  71961373  
