colloc,positive_raw,negative_raw,total_raw,positive_z,negative_z,total_z,positive_ratio,negative_ratio,positive_skew,negative_skew,positive_plus1,negative_plus1
cheerfully_raunchy,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_authentic,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_devastating,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_democratic,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_decisive,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_consistent,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_clear,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_capable,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_beholden,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_anticommunist,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_dishonest,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_antagonistic,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_allergic,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_afraid,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_absent,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
hip_many,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
hip-hop_sensible,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
hilariously_world-weary,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_disenfranchised,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_due,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_referential,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_irrelevant,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_predictable,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_precluded,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_poor,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_perfect,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_notorious,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_myopic,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_long-lived,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_indifferent,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_esteemed,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_incorrect,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_inappropriate,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_illuminating,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_ill,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_full,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_few,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_exciting,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
hilariously_unhelpful,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
hilariously_superfluous,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
hilariously_snide,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
highly_viscous,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
highly_worrisome,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
highly_welcome,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
highly_water-resistant,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
highly_watchable,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
highly_wary,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
highly_vivid,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
highly_visual,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
highly_valuable,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
hilariously_slow,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
highly_unsuitable,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
highly_unsual,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
highly_unscientific,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
highly_unsatisfied,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
highly_unsatisfactory,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
highly_unrepresentative,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
highly_unreliable,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
highly_worrying,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
highly_worthwhile,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
highly_worthy,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
hiking_deep,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
hilariously_second-rate,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
hilariously_reminiscent,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
hilariously_miscast,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
hilariously_midguided,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
hilariously_idiosyncratic,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
hilariously_genteel,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
hilariously_evident,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
hilariously_effective,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
hilariously_eclectic,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
hilariously_earnest,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
hilariously_deft,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
hilariously_candid,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
hilariously_astute,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
hilariously_amusing,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
hiking_high,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_provable,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
historically_religious,1,0,1,-0.1065,-0.05101,-0.10745,1.0,0.0,1.13133,0.0,2,1
