colloc,positive_raw,negative_raw,total_raw,positive_z,negative_z,total_z,positive_ratio,negative_ratio,positive_skew,negative_skew,positive_plus1,negative_plus1
almost_blind,4,0,4,-0.18142,-0.09339,-0.18535,1.0,0.0,1.1392,0.0,5,1
almost_mystical,4,0,4,-0.18142,-0.09339,-0.18535,1.0,0.0,1.1392,0.0,5,1
almost_close,4,0,4,-0.18142,-0.09339,-0.18535,1.0,0.0,1.1392,0.0,5,1
almost_matter-of-fact,4,0,4,-0.18142,-0.09339,-0.18535,1.0,0.0,1.1392,0.0,5,1
almost_interchangeable,4,0,4,-0.18142,-0.09339,-0.18535,1.0,0.0,1.1392,0.0,5,1
almost_infinite,4,0,4,-0.18142,-0.09339,-0.18535,1.0,0.0,1.1392,0.0,5,1
almost_incredible,4,0,4,-0.18142,-0.09339,-0.18535,1.0,0.0,1.1392,0.0,5,1
almost_inconsequential,4,0,4,-0.18142,-0.09339,-0.18535,1.0,0.0,1.1392,0.0,5,1
almost_incapable,4,0,4,-0.18142,-0.09339,-0.18535,1.0,0.0,1.1392,0.0,5,1
almost_impenetrable,4,0,4,-0.18142,-0.09339,-0.18535,1.0,0.0,1.1392,0.0,5,1
almost_helpless,4,0,4,-0.18142,-0.09339,-0.18535,1.0,0.0,1.1392,0.0,5,1
almost_happy,4,0,4,-0.18142,-0.09339,-0.18535,1.0,0.0,1.1392,0.0,5,1
almost_gleeful,4,0,4,-0.18142,-0.09339,-0.18535,1.0,0.0,1.1392,0.0,5,1
almost_glad,4,0,4,-0.18142,-0.09339,-0.18535,1.0,0.0,1.1392,0.0,5,1
almost_frantic,4,0,4,-0.18142,-0.09339,-0.18535,1.0,0.0,1.1392,0.0,5,1
almost_everyday,4,0,4,-0.18142,-0.09339,-0.18535,1.0,0.0,1.1392,0.0,5,1
almost_endearing,4,0,4,-0.18142,-0.09339,-0.18535,1.0,0.0,1.1392,0.0,5,1
almost_easy,4,0,4,-0.18142,-0.09339,-0.18535,1.0,0.0,1.1392,0.0,5,1
well-nigh_impossible,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
way_overdone,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
way_different,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_advantageous,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_abrupt,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
vastly_undervalued,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
vaguely_familiar,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
utterly_serious,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
utterly_amazing,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
usually_straightforward,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
usually_responsible,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
usually_off-limits,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
usually_minimal,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
usually_careful,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
up_first,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
unusually_short,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
unusually_hazy,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
unusually_difficult,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
unmistakably_clear,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_accustomed,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_allergic,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
uniquely_capable,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_amicable,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_defensive,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_decisive,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_deceptive,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_controlled,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_commendable,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_cocky,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_close-knit,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_choosy,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_chaotic,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_carlike,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_careless,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_calculating,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_broad-based,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_brilliant,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_arbitrary,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
uniquely_human,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
unequivocally_opposed,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_diversified,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
truly_difficult,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
truly_dangerous,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
truly_amazed,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
tremendously_talented,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
tremendously_effective,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
tremendously_disappointed,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
tragically_wrong,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
traditionally_high,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
totally_serious,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
totally_positive,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
totally_oblivious,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
totally_legitimate,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
totally_inept,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
totally_incorrect,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
totally_illegal,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
totally_erroneous,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
truly_desperate,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
truly_disappointed,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
unduly_optimistic,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
truly_essential,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
understandably_wary,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
understandably_suspicious,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
uncharacteristically_blunt,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
uncannily_accurate,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
unbelievably_complicated,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
typically_willing,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
typically_reluctant,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
truly_worth,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
truly_wild,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
truly_useful,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
truly_original,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
truly_national,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
truly_monumental,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
truly_local,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
truly_interesting,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_desperate,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_driven,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
visually_striking,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_winnable,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_unlucky,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_unjust,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_tight-lipped,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_tenacious,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_team-oriented,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_targeted,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_tame,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_stingy,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_solemn,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_soft-spoken,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_sketchy,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_short-sighted,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_self-conscious,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_reserved,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_remorseful,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_uplifting,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_witty,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_proper,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
violently_ill,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
visibly_distraught,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
virtually_untouchable,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
virtually_unthinkable,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
virtually_untapped,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
virtually_unenforceable,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
virtually_static,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
virtually_seamless,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
virtually_risk-free,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
virtually_irrelevant,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
virtually_invincible,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
virtually_insolvent,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
virtually_impenetrable,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
virtually_helpless,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
virtually_endless,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
virtually_dormant,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
very_red,5,0,5,-0.1667,-0.09339,-0.17265,1.0,0.0,1.1392,0.0,6,1
