colloc,positive_raw,negative_raw,total_raw,positive_z,negative_z,total_z,positive_ratio,negative_ratio,positive_skew,negative_skew,positive_plus1,negative_plus1
especially_true,420,0,420,5.94442,-0.09339,5.09893,1.0,0.0,1.1392,0.0,421,1
just_fine,418,0,418,5.91497,-0.09339,5.07352,1.0,0.0,1.1392,0.0,419,1
long_overdue,401,2,403,5.66463,-0.01117,4.88298,0.99504,0.00496,1.13355,0.04062,402,3
so_excited,389,13,402,5.48793,0.44104,4.87028,0.96766,0.03234,1.10236,0.26466,390,14
so_lucky,172,225,397,2.29248,9.15646,4.80677,0.43325,0.56675,0.49356,4.63828,173,226
also_true,396,0,396,5.59101,-0.09339,4.79406,1.0,0.0,1.1392,0.0,397,1
very_likely,338,58,396,4.73692,2.29101,4.79406,0.85354,0.14646,0.97235,1.19866,339,59
very_successful,355,40,395,4.98726,1.55103,4.78136,0.89873,0.10127,1.02384,0.82876,356,41
too_hard,328,66,394,4.58967,2.6199,4.76866,0.83249,0.16751,0.94837,1.37092,329,67
really_hard,387,5,392,5.45848,0.11216,4.74325,0.98724,0.01276,1.12467,0.10439,388,6
very_comfortable,363,27,390,5.10506,1.01659,4.71785,0.93077,0.06923,1.06033,0.56658,364,28
very_surprised,385,3,388,5.42902,0.02994,4.69244,0.99227,0.00773,1.13039,0.06328,386,4
too_weak,377,9,386,5.31122,0.2766,4.66704,0.97668,0.02332,1.11264,0.19082,378,10
as_large,291,95,386,4.04482,3.8121,4.66704,0.75389,0.24611,0.85883,2.01419,292,96
very_easy,361,21,382,5.07561,0.76993,4.61623,0.94503,0.05497,1.07657,0.4499,362,22
pretty_sure,381,1,382,5.37012,-0.05228,4.61623,0.99738,0.00262,1.13622,0.02142,382,2
very_confident,365,10,375,5.13451,0.31771,4.52731,0.97333,0.02667,1.10882,0.21824,366,11
as_low,347,26,373,4.86945,0.97548,4.5019,0.93029,0.06971,1.05979,0.57047,348,27
as_effective,214,158,372,2.91095,6.40206,4.4892,0.57527,0.42473,0.65535,3.47599,215,159
very_serious,358,13,371,5.03143,0.44104,4.4765,0.96496,0.03504,1.09928,0.28677,359,14
so_busy,350,18,368,4.91363,0.6466,4.43839,0.95109,0.04891,1.08348,0.4003,351,19
quite_different,363,0,363,5.10506,-0.09339,4.37488,1.0,0.0,1.1392,0.0,364,1
also_important,362,0,362,5.09034,-0.09339,4.36218,1.0,0.0,1.1392,0.0,363,1
very_much,336,26,362,4.70747,0.97548,4.36218,0.92818,0.07182,1.05738,0.5878,337,27
very_tough,360,1,361,5.06089,-0.05228,4.34947,0.99723,0.00277,1.13604,0.02267,361,2
very_low,359,0,359,5.04616,-0.09339,4.32407,1.0,0.0,1.1392,0.0,360,1
really_important,343,11,354,4.81055,0.35882,4.26056,0.96893,0.03107,1.1038,0.2543,344,12
as_old,332,22,354,4.64857,0.81104,4.26056,0.93785,0.06215,1.0684,0.50861,333,23
especially_important,348,4,352,4.88418,0.07105,4.23515,0.98864,0.01136,1.12625,0.093,349,5
too_strong,330,21,351,4.61912,0.76993,4.22245,0.94017,0.05983,1.07104,0.48964,331,22
too_great,318,29,347,4.44241,1.09881,4.17164,0.91643,0.08357,1.04399,0.68396,319,30
as_great,172,172,344,2.29248,6.97761,4.13353,0.5,0.5,0.5696,4.09199,173,173
virtually_impossible,343,1,344,4.81055,-0.05228,4.13353,0.99709,0.00291,1.13589,0.02379,344,2
too_short,337,7,344,4.7222,0.19438,4.13353,0.97965,0.02035,1.11602,0.16653,338,8
too_slow,338,5,343,4.73692,0.11216,4.12083,0.98542,0.01458,1.12259,0.1193,339,6
extremely_difficult,343,0,343,4.81055,-0.09339,4.12083,1.0,0.0,1.1392,0.0,344,1
readily_available,270,72,342,3.73558,2.86656,4.10812,0.78947,0.21053,0.89937,1.72294,271,73
nearly_impossible,337,0,337,4.7222,-0.09339,4.04461,1.0,0.0,1.1392,0.0,338,1
still_possible,332,0,332,4.64857,-0.09339,3.9811,1.0,0.0,1.1392,0.0,333,1
so_close,314,17,331,4.38351,0.60549,3.9684,0.94864,0.05136,1.08069,0.42033,315,18
very_nice,292,33,325,4.05955,1.26325,3.89218,0.89846,0.10154,1.02353,0.83099,293,34
very_similar,323,0,323,4.51604,-0.09339,3.86677,1.0,0.0,1.1392,0.0,324,1
very_popular,280,42,322,3.88284,1.63325,3.85407,0.86957,0.13043,0.99061,1.06748,281,43
immediately_clear,21,300,321,0.06891,12.23974,3.84137,0.06542,0.93458,0.07453,7.64858,22,301
very_exciting,298,23,321,4.1479,0.85215,3.84137,0.92835,0.07165,1.05757,0.58639,299,24
quite_good,293,25,318,4.07427,0.93437,3.80326,0.92138,0.07862,1.04964,0.64339,294,26
so_proud,309,9,318,4.30988,0.2766,3.80326,0.9717,0.0283,1.10696,0.23162,310,10
pretty_clear,312,0,312,4.35406,-0.09339,3.72705,1.0,0.0,1.1392,0.0,313,1
still_unclear,309,0,309,4.30988,-0.09339,3.68894,1.0,0.0,1.1392,0.0,310,1
no_good,306,1,307,4.2657,-0.05228,3.66353,0.99674,0.00326,1.13549,0.02666,307,2
pretty_much,306,1,307,4.2657,-0.05228,3.66353,0.99674,0.00326,1.13549,0.02666,307,2
also_possible,306,0,306,4.2657,-0.09339,3.65083,1.0,0.0,1.1392,0.0,307,1
relatively_small,305,0,305,4.25098,-0.09339,3.63813,1.0,0.0,1.1392,0.0,306,1
widely_available,235,63,298,3.22019,2.49657,3.54921,0.78859,0.21141,0.89836,1.73017,236,64
so_intense,287,11,298,3.98592,0.35882,3.54921,0.96309,0.03691,1.09715,0.30209,288,12
extremely_important,296,1,297,4.11845,-0.05228,3.53651,0.99663,0.00337,1.13536,0.02756,297,2
too_difficult,237,55,292,3.24964,2.16768,3.47299,0.81164,0.18836,0.92462,1.5415,238,56
very_frustrating,291,0,291,4.04482,-0.09339,3.46029,1.0,0.0,1.1392,0.0,292,1
very_upset,289,0,289,4.01537,-0.09339,3.43489,1.0,0.0,1.1392,0.0,290,1
wide_open,287,2,289,3.98592,-0.01117,3.43489,0.99308,0.00692,1.13131,0.05664,288,3
well_worth,288,1,289,4.00064,-0.05228,3.43489,0.99654,0.00346,1.13526,0.02832,289,2
particularly_important,278,9,287,3.85339,0.2766,3.40948,0.96864,0.03136,1.10347,0.25664,279,10
too_happy,160,127,287,2.11577,5.12764,3.40948,0.55749,0.44251,0.63509,3.62148,161,128
very_effective,234,51,285,3.20546,2.00324,3.38408,0.82105,0.17895,0.93534,1.4645,235,52
really_happy,264,21,285,3.64723,0.76993,3.38408,0.92632,0.07368,1.05526,0.60303,265,22
too_large,272,13,285,3.76503,0.44104,3.38408,0.95439,0.04561,1.08724,0.3733,273,14
too_close,281,3,284,3.89756,0.02994,3.37137,0.98944,0.01056,1.12716,0.08645,282,4
any_different,182,102,284,2.43973,4.09987,3.37137,0.64085,0.35915,0.73005,2.93932,183,103
very_small,280,3,283,3.88284,0.02994,3.35867,0.9894,0.0106,1.12712,0.08676,281,4
still_strong,283,0,283,3.92702,-0.09339,3.35867,1.0,0.0,1.1392,0.0,284,1
so_simple,175,106,281,2.33665,4.26432,3.33327,0.62278,0.37722,0.70947,3.0872,176,107
always_easy,36,243,279,0.2898,9.89645,3.30786,0.12903,0.87097,0.14699,7.12798,37,244
so_long,258,21,279,3.55888,0.76993,3.30786,0.92473,0.07527,1.05345,0.616,259,22
yet_clear,4,275,279,-0.18142,11.21198,3.30786,0.01434,0.98566,0.01633,8.06665,5,276
only_natural,277,1,278,3.83866,-0.05228,3.29516,0.9964,0.0036,1.1351,0.02944,278,2
cautiously_optimistic,275,1,276,3.80921,-0.05228,3.26975,0.99638,0.00362,1.13507,0.02965,276,2
now_worth,274,1,275,3.79449,-0.05228,3.25705,0.99636,0.00364,1.13506,0.02976,275,2
so_large,255,20,275,3.5147,0.72882,3.25705,0.92727,0.07273,1.05635,0.5952,256,21
too_hot,250,24,274,3.44107,0.89326,3.24435,0.91241,0.08759,1.03941,0.71684,251,25
very_expensive,268,6,274,3.70613,0.15327,3.24435,0.9781,0.0219,1.11425,0.17921,269,7
that_easy,64,203,267,0.70211,8.25203,3.15543,0.2397,0.7603,0.27307,6.22228,65,204
very_impressed,252,15,267,3.47052,0.52326,3.15543,0.94382,0.05618,1.0752,0.45977,253,16
very_careful,253,12,265,3.48525,0.39993,3.13002,0.95472,0.04528,1.08761,0.3706,254,13
so_hot,208,56,264,2.8226,2.20879,3.11732,0.78788,0.21212,0.89755,1.736,209,57
very_supportive,258,6,264,3.55888,0.15327,3.11732,0.97727,0.02273,1.11331,0.186,259,7
largely_responsible,264,0,264,3.64723,-0.09339,3.11732,1.0,0.0,1.1392,0.0,265,1
so_eager,239,23,262,3.27909,0.85215,3.09192,0.91221,0.08779,1.03919,0.71844,240,24
so_difficult,239,22,261,3.27909,0.81104,3.07921,0.91571,0.08429,1.04317,0.68984,240,23
particularly_concerned,237,24,261,3.24964,0.89326,3.07921,0.90805,0.09195,1.03444,0.75255,238,25
particularly_true,258,1,259,3.55888,-0.05228,3.05381,0.99614,0.00386,1.1348,0.0316,259,2
as_successful,129,129,258,1.65928,5.20986,3.04111,0.5,0.5,0.5696,4.09199,130,130
all_bad,33,225,258,0.24562,9.15646,3.04111,0.12791,0.87209,0.14571,7.13719,34,226
very_optimistic,230,28,258,3.14656,1.0577,3.04111,0.89147,0.10853,1.01556,0.88818,231,29
very_fortunate,255,1,256,3.5147,-0.05228,3.0157,0.99609,0.00391,1.13475,0.03197,256,2
very_aggressive,245,11,256,3.36744,0.35882,3.0157,0.95703,0.04297,1.09025,0.35166,246,12
very_competitive,254,2,256,3.49997,-0.01117,3.0157,0.99219,0.00781,1.1303,0.06394,255,3
still_open,255,0,255,3.5147,-0.09339,3.003,1.0,0.0,1.1392,0.0,256,1
very_simple,252,2,254,3.47052,-0.01117,2.9903,0.99213,0.00787,1.13023,0.06444,253,3
very_big,198,55,253,2.67534,2.16768,2.97759,0.78261,0.21739,0.89155,1.77913,199,56
very_interesting,221,32,253,3.01403,1.22214,2.97759,0.87352,0.12648,0.99511,1.03513,222,33
as_hard,181,69,250,2.42501,2.74323,2.93948,0.724,0.276,0.82478,2.25878,182,70
too_little,245,4,249,3.36744,0.07105,2.92678,0.98394,0.01606,1.1209,0.13147,246,5
fully_aware,215,33,248,2.92568,1.26325,2.91408,0.86694,0.13306,0.98761,1.089,216,34
very_helpful,228,19,247,3.11711,0.68771,2.90138,0.92308,0.07692,1.05157,0.62954,229,20
totally_different,245,1,246,3.36744,-0.05228,2.88867,0.99593,0.00407,1.13457,0.03327,246,2
very_sad,245,0,245,3.36744,-0.09339,2.87597,1.0,0.0,1.1392,0.0,246,1
very_sensitive,241,2,243,3.30854,-0.01117,2.85057,0.99177,0.00823,1.12982,0.06736,242,3
really_excited,234,8,242,3.20546,0.23549,2.83786,0.96694,0.03306,1.10154,0.27054,235,9
so_concerned,200,41,241,2.70479,1.59214,2.82516,0.82988,0.17012,0.94539,1.3923,201,42
too_important,230,9,239,3.14656,0.2766,2.79976,0.96234,0.03766,1.0963,0.30818,231,10
so_severe,221,18,239,3.01403,0.6466,2.79976,0.92469,0.07531,1.0534,0.61637,222,19
very_lucky,230,8,238,3.14656,0.23549,2.78705,0.96639,0.03361,1.10091,0.27509,231,9
too_optimistic,216,22,238,2.9404,0.81104,2.78705,0.90756,0.09244,1.03389,0.7565,217,23
as_popular,152,85,237,1.99796,3.401,2.77435,0.64135,0.35865,0.73063,2.93518,153,86
so_young,222,14,236,3.02876,0.48215,2.76165,0.94068,0.05932,1.07162,0.48549,223,15
so_upset,228,8,236,3.11711,0.23549,2.76165,0.9661,0.0339,1.10058,0.27742,229,9
even_close,27,208,235,0.15727,8.45758,2.74895,0.11489,0.88511,0.13089,7.24369,28,209
always_good,213,22,235,2.89623,0.81104,2.74895,0.90638,0.09362,1.03255,0.76616,214,23
highly_unusual,234,0,234,3.20546,-0.09339,2.73624,1.0,0.0,1.1392,0.0,235,1
quite_clear,211,23,234,2.86677,0.85215,2.73624,0.90171,0.09829,1.02723,0.80441,212,24
politically_motivated,216,18,234,2.9404,0.6466,2.73624,0.92308,0.07692,1.05157,0.62954,217,19
very_bad,231,1,232,3.16129,-0.05228,2.71084,0.99569,0.00431,1.13429,0.03528,232,2
just_right,227,4,231,3.10238,0.07105,2.69814,0.98268,0.01732,1.11947,0.14171,228,5
still_available,230,0,230,3.14656,-0.09339,2.68543,1.0,0.0,1.1392,0.0,231,1
pretty_hard,228,0,228,3.11711,-0.09339,2.66003,1.0,0.0,1.1392,0.0,229,1
as_long,206,21,227,2.79315,0.76993,2.64733,0.90749,0.09251,1.03381,0.75711,207,22
relatively_easy,225,1,226,3.07293,-0.05228,2.63462,0.99558,0.00442,1.13416,0.03621,226,2
as_tough,158,66,224,2.08632,2.6199,2.60922,0.70536,0.29464,0.80354,2.41135,159,67
so_new,214,9,223,2.91095,0.2766,2.59651,0.95964,0.04036,1.09322,0.3303,215,10
so_powerful,218,4,222,2.96985,0.07105,2.58381,0.98198,0.01802,1.11867,0.14746,219,5
that_important,55,167,222,0.56958,6.77205,2.58381,0.24775,0.75225,0.28223,6.15642,56,168
very_attractive,204,16,220,2.7637,0.56438,2.55841,0.92727,0.07273,1.05635,0.5952,205,17
that_great,25,195,220,0.12782,7.92315,2.55841,0.11364,0.88636,0.12945,7.25398,26,196
very_dangerous,219,0,219,2.98458,-0.09339,2.5457,1.0,0.0,1.1392,0.0,220,1
still_young,219,0,219,2.98458,-0.09339,2.5457,1.0,0.0,1.1392,0.0,220,1
as_common,192,26,218,2.58699,0.97548,2.533,0.88073,0.11927,1.00333,0.97607,193,27
so_confident,188,28,216,2.52809,1.0577,2.5076,0.87037,0.12963,0.99152,1.06089,189,29
really_interested,146,69,215,1.90961,2.74323,2.49489,0.67907,0.32093,0.7736,2.62649,147,70
relatively_low,214,0,214,2.91095,-0.09339,2.48219,1.0,0.0,1.1392,0.0,215,1
so_impressed,202,11,213,2.73424,0.35882,2.46949,0.94836,0.05164,1.08037,0.42265,203,12
particularly_strong,196,17,213,2.64589,0.60549,2.46949,0.92019,0.07981,1.04828,0.65318,197,18
very_rare,208,5,213,2.8226,0.11216,2.46949,0.97653,0.02347,1.11246,0.19211,209,6
particularly_interested,163,50,213,2.15995,1.96213,2.46949,0.76526,0.23474,0.87178,1.92112,164,51
very_nervous,210,0,210,2.85205,-0.09339,2.43138,1.0,0.0,1.1392,0.0,211,1
pretty_close,210,0,210,2.85205,-0.09339,2.43138,1.0,0.0,1.1392,0.0,211,1
as_fast,128,81,209,1.64455,3.23655,2.41868,0.61244,0.38756,0.69769,3.17178,129,82
mentally_ill,179,27,206,2.39556,1.01659,2.38057,0.86893,0.13107,0.98989,1.07266,180,28
as_happy,163,43,206,2.15995,1.67436,2.38057,0.79126,0.20874,0.9014,1.70831,164,44
so_tired,198,7,205,2.67534,0.19438,2.36787,0.96585,0.03415,1.1003,0.27945,199,8
even_sure,2,202,204,-0.21087,8.21092,2.35517,0.0098,0.9902,0.01117,8.10375,3,203
very_young,201,2,203,2.71952,-0.01117,2.34246,0.99015,0.00985,1.12797,0.08063,202,3
too_quick,181,22,203,2.42501,0.81104,2.34246,0.89163,0.10837,1.01574,0.88693,182,23
very_unlikely,201,0,201,2.71952,-0.09339,2.31706,1.0,0.0,1.1392,0.0,202,1
so_angry,192,9,201,2.58699,0.2766,2.31706,0.95522,0.04478,1.08819,0.36645,193,10
very_active,190,10,200,2.55754,0.31771,2.30435,0.95,0.05,1.08224,0.4092,191,11
probably_right,198,1,199,2.67534,-0.05228,2.29165,0.99497,0.00503,1.13347,0.04113,199,2
so_quick,141,57,198,1.83598,2.2499,2.27895,0.71212,0.28788,0.81125,2.35599,142,58
very_quiet,197,0,197,2.66062,-0.09339,2.26625,1.0,0.0,1.1392,0.0,198,1
completely_different,194,1,195,2.61644,-0.05228,2.24084,0.99487,0.00513,1.13336,0.04197,195,2
so_full,190,5,195,2.55754,0.11216,2.24084,0.97436,0.02564,1.10999,0.20985,191,6
so_weak,184,10,194,2.46918,0.31771,2.22814,0.94845,0.05155,1.08048,0.42185,185,11
too_costly,190,3,193,2.55754,0.02994,2.21544,0.98446,0.01554,1.12149,0.12721,191,4
also_interested,192,0,192,2.58699,-0.09339,2.20273,1.0,0.0,1.1392,0.0,193,1
keenly_aware,191,0,191,2.57226,-0.09339,2.19003,1.0,0.0,1.1392,0.0,192,1
so_expensive,177,13,190,2.3661,0.44104,2.17733,0.93158,0.06842,1.06125,0.55996,178,14
quite_ready,21,168,189,0.06891,6.81316,2.16463,0.11111,0.88889,0.12658,7.27465,22,169
as_sharp,70,117,187,0.79047,4.71653,2.13922,0.37433,0.62567,0.42644,5.12046,71,118
very_disappointing,186,0,186,2.49863,-0.09339,2.12652,1.0,0.0,1.1392,0.0,187,1
yet_available,0,185,185,-0.24032,7.51204,2.11382,0.0,1.0,0.0,8.18398,1,186
very_encouraging,160,25,185,2.11577,0.93437,2.11382,0.86486,0.13514,0.98525,1.10594,161,26
very_funny,165,19,184,2.1894,0.68771,2.10111,0.89674,0.10326,1.02156,0.84508,166,20
far_different,182,2,184,2.43973,-0.01117,2.10111,0.98913,0.01087,1.12682,0.08896,183,3
too_many,178,6,184,2.38083,0.15327,2.10111,0.96739,0.03261,1.10205,0.26687,179,7
extremely_rare,182,2,184,2.43973,-0.01117,2.10111,0.98913,0.01087,1.12682,0.08896,183,3
so_clear,108,75,183,1.35004,2.98989,2.08841,0.59016,0.40984,0.67231,3.35409,109,76
very_smart,146,37,183,1.90961,1.42769,2.08841,0.79781,0.20219,0.90887,1.65468,147,38
that_different,14,168,182,-0.03417,6.81316,2.07571,0.07692,0.92308,0.08763,7.55444,15,169
partly_responsible,181,0,181,2.42501,-0.09339,2.06301,1.0,0.0,1.1392,0.0,182,1
so_beautiful,177,3,180,2.3661,0.02994,2.0503,0.98333,0.01667,1.12021,0.1364,178,4
so_nice,162,17,179,2.14522,0.60549,2.0376,0.90503,0.09497,1.03101,0.77725,163,18
too_tired,173,6,179,2.3072,0.15327,2.0376,0.96648,0.03352,1.10101,0.27432,174,7
particularly_vulnerable,178,1,179,2.38083,-0.05228,2.0376,0.99441,0.00559,1.13283,0.04572,179,2
so_poor,169,9,178,2.2483,0.2766,2.0249,0.94944,0.05056,1.0816,0.4138,170,10
very_special,175,3,178,2.33665,0.02994,2.0249,0.98315,0.01685,1.12,0.13793,176,4
quite_possible,169,7,176,2.2483,0.19438,1.99949,0.96023,0.03977,1.09389,0.3255,170,8
especially_strong,173,2,175,2.3072,-0.01117,1.98679,0.98857,0.01143,1.12618,0.09353,174,3
yet_ready,0,175,175,-0.24032,7.10094,1.98679,0.0,1.0,0.0,8.18398,1,176
as_clear,123,52,175,1.57092,2.04435,1.98679,0.70286,0.29714,0.80069,2.43181,124,53
too_dangerous,173,1,174,2.3072,-0.05228,1.97409,0.99425,0.00575,1.13265,0.04703,174,2
so_common,160,13,173,2.11577,0.44104,1.96138,0.92486,0.07514,1.05359,0.61498,161,14
relatively_new,173,0,173,2.3072,-0.09339,1.96138,1.0,0.0,1.1392,0.0,174,1
very_unusual,172,1,173,2.29248,-0.05228,1.96138,0.99422,0.00578,1.13261,0.04731,173,2
deeply_concerned,172,0,172,2.29248,-0.09339,1.94868,1.0,0.0,1.1392,0.0,173,1
still_good,172,0,172,2.29248,-0.09339,1.94868,1.0,0.0,1.1392,0.0,173,1
too_tough,157,14,171,2.07159,0.48215,1.93598,0.91813,0.08187,1.04593,0.67003,158,15
