l1,l2,f,E11,r_log_likelihood,r_log_likelihood_tt,r_odds_ratio_disc,r_Dice,r_t_score,r_p1_given2,r_p2_given1,r_p1_given2_simple,r_p2_given1_simple,r_p1_given2_margin,r_p2_given1_margin,r_expect_diff,am_log_likelihood,am_log_likelihood_tt,am_odds_ratio_disc,am_Dice,am_t_score,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,am_p1_given2_margin,am_p2_given1_margin,am_expect_diff,f1,f2,N
NEGATED,that_thrilled,59,2.2327899e+00,2935,5371,12,11723,3249,11,7700,1,11724,1,3762,7700,3.8636676e+02,3.8636676e+02,3.48080472626,3.7438175e-05,7.3904613e+00,9.6215679e-01,1.8719438e-05,1.0000000e+00,1.8719438e-05,9.6215610e-01,1.8011022e-05,56.7672101,3151804,59,83284343
NEGATED,exactly_kind,52,1.9678826e+00,3244,5907,13,13072,3596,12,8560,1,13072,1,4153,8560,3.4052653e+02,3.4052653e+02,3.42644609937,3.2996431e-05,6.9382063e+00,9.6215670e-01,1.6498488e-05,1.0000000e+00,1.6498488e-05,9.6215610e-01,1.5874121e-05,50.0321174,3151804,52,83284343
NEGATED,exactly_obvious,50,1.8921948e+00,3355,6089,14,13528,3715,13,8852,1,13529,1,4278,8852,3.2742932e+02,3.2742932e+02,3.40957789849,3.1727358e-05,6.8034711e+00,9.6215668e-01,1.5863931e-05,1.0000000e+00,1.5863931e-05,9.6215610e-01,1.5263578e-05,48.1078052,3151804,50,83284343
NEGATED,exactly_worried,47,1.7786631e+00,3540,6385,15,14259,3905,14,9332,1,14260,1,4512,9332,3.0778352e+02,3.0778352e+02,3.38297971662,2.9823745e-05,6.5962099e+00,9.6215665e-01,1.4912095e-05,1.0000000e+00,1.4912095e-05,9.6215610e-01,1.4347763e-05,45.2213369,3151804,47,83284343
NEGATED,exactly_inexpensive,46,1.7408192e+00,3603,6489,16,14526,3959,15,9509,1,14526,1,4579,9509,3.0123492e+02,3.0123492e+02,3.37373892209,2.9189206e-05,6.5256602e+00,9.6215664e-01,1.4594816e-05,1.0000000e+00,1.4594816e-05,9.6215610e-01,1.4042491e-05,44.2591808,3151804,46,83284343
NEGATED,only_yummy,44,1.6651314e+00,3730,6691,19,15045,4099,16,9855,1,15045,1,4741,9855,2.8813772e+02,2.8813772e+02,3.35464570459,2.7920128e-05,6.3822216e+00,9.6215661e-01,1.3960259e-05,1.0000000e+00,1.3960259e-05,9.6215610e-01,1.3431948e-05,42.3348686,3151804,44,83284343
NEGATED,yet_privy,38,1.4380680e+00,4213,7493,22,17012,4575,17,11104,1,17012,1,5311,11104,2.4884615e+02,2.4884615e+02,3.29174559635,2.4112884e-05,5.9311286e+00,9.6215654e-01,1.2056587e-05,1.0000000e+00,1.2056587e-05,9.6215610e-01,1.1600319e-05,36.5619320,3151804,38,83284343
NEGATED,exactly_supportive,37,1.4002241e+00,4300,7632,23,17367,4692,18,11333,1,17368,1,5423,11333,2.4229755e+02,2.4229755e+02,3.28031599678,2.3478342e-05,5.8525671e+00,9.6215653e-01,1.1739309e-05,1.0000000e+00,1.1739309e-05,9.6215610e-01,1.1295047e-05,35.5997759,3151804,37,83284343
NEGATED,exactly_unprecedented,37,1.4002241e+00,4300,7632,23,17367,4692,18,11333,1,17368,1,5423,11333,2.4229755e+02,2.4229755e+02,3.28031599678,2.3478342e-05,5.8525671e+00,9.6215653e-01,1.1739309e-05,1.0000000e+00,1.1739309e-05,9.6215610e-01,1.1295047e-05,35.5997759,3151804,37,83284343
NEGATED,exactly_user-friendly,36,1.3623802e+00,4374,7747,25,17772,4790,20,11596,1,17772,1,5551,11596,2.3574896e+02,2.3574896e+02,3.26857745571,2.2843799e-05,5.7729366e+00,9.6215652e-01,1.1422030e-05,1.0000000e+00,1.1422030e-05,9.6215610e-01,1.0989776e-05,34.6376198,3151804,36,83284343
NEGATED,exactly_transparent,35,1.3245364e+00,4487,7933,26,18163,4897,21,11877,1,18163,1,5664,11877,2.2920036e+02,2.2920036e+02,3.25651280652,2.2209256e-05,5.6921923e+00,9.6215651e-01,1.1104751e-05,1.0000000e+00,1.1104751e-05,9.6215610e-01,1.0684504e-05,33.6754636,3151804,35,83284343
NEGATED,exactly_alone,35,1.3245364e+00,4487,7933,26,18163,4897,21,11877,1,18163,1,5664,11877,2.2920036e+02,2.2920036e+02,3.25651280652,2.2209256e-05,5.6921923e+00,9.6215651e-01,1.1104751e-05,1.0000000e+00,1.1104751e-05,9.6215610e-01,1.0684504e-05,33.6754636,3151804,35,83284343
NEGATED,necessarily_interchangeable,34,1.2866925e+00,4594,8100,28,18552,5006,23,12140,1,18552,1,5794,12140,2.2265177e+02,2.2265177e+02,3.24410341074,2.1574713e-05,5.6102860e+00,9.6215650e-01,1.0787473e-05,1.0000000e+00,1.0787473e-05,9.6215610e-01,1.0379233e-05,32.7133075,3151804,34,83284343
NEGATED,necessarily_transferable,34,1.2866925e+00,4594,8100,28,18552,5006,23,12140,1,18552,1,5794,12140,2.2265177e+02,2.2265177e+02,3.24410341074,2.1574713e-05,5.6102860e+00,9.6215650e-01,1.0787473e-05,1.0000000e+00,1.0787473e-05,9.6215610e-01,1.0379233e-05,32.7133075,3151804,34,83284343
NEGATED,only_captivating,33,1.2488486e+00,4714,8282,30,18969,5125,25,12418,1,18969,1,5920,12418,2.1610318e+02,2.1610318e+02,3.23132898491,2.0940169e-05,5.5271660e+00,9.6215649e-01,1.0470194e-05,1.0000000e+00,1.0470194e-05,9.6215610e-01,1.0073961e-05,31.7511514,3151804,33,83284343
NEGATED,only_appalling,33,1.2488486e+00,4714,8282,30,18969,5125,25,12418,1,18969,1,5920,12418,2.1610318e+02,2.1610318e+02,3.23132898491,2.0940169e-05,5.5271660e+00,9.6215649e-01,1.0470194e-05,1.0000000e+00,1.0470194e-05,9.6215610e-01,1.0073961e-05,31.7511514,3151804,33,83284343
NEGATED,exactly_fashionable,32,1.2110047e+00,4849,8493,33,19409,5243,27,12730,1,19409,1,6063,12730,2.0955459e+02,2.0955459e+02,3.21816740106,2.0305625e-05,5.4427768e+00,9.6215647e-01,1.0152916e-05,1.0000000e+00,1.0152916e-05,9.6215610e-01,9.7686897e-06,30.7889953,3151804,32,83284343
NEGATED,exactly_illegal,32,1.2110047e+00,4849,8493,33,19409,5243,27,12730,1,19409,1,6063,12730,2.0955459e+02,2.0955459e+02,3.21816740106,2.0305625e-05,5.4427768e+00,9.6215647e-01,1.0152916e-05,1.0000000e+00,1.0152916e-05,9.6215610e-01,9.7686897e-06,30.7889953,3151804,32,83284343
NEGATED,necessarily_noticeable,31,1.1731608e+00,4987,8713,35,19889,5370,29,13043,1,19889,1,6215,13043,2.0300600e+02,2.0300600e+02,3.20459445608,1.9671080e-05,5.3570585e+00,9.6215646e-01,9.8356370e-06,1.0000000e+00,9.8356370e-06,9.6215610e-01,9.4634182e-06,29.8268392,3151804,31,83284343
NEGATED,exactly_dominant,31,1.1731608e+00,4987,8713,35,19889,5370,29,13043,1,19889,1,6215,13043,2.0300600e+02,2.0300600e+02,3.20459445608,1.9671080e-05,5.3570585e+00,9.6215646e-01,9.8356370e-06,1.0000000e+00,9.8356370e-06,9.6215610e-01,9.4634182e-06,29.8268392,3151804,31,83284343
NEGATED,exactly_plentiful,31,1.1731608e+00,4987,8713,35,19889,5370,29,13043,1,19889,1,6215,13043,2.0300600e+02,2.0300600e+02,3.20459445608,1.9671080e-05,5.3570585e+00,9.6215646e-01,9.8356370e-06,1.0000000e+00,9.8356370e-06,9.6215610e-01,9.4634182e-06,29.8268392,3151804,31,83284343
NEGATED,necessarily_evident,30,1.1353169e+00,5125,8931,38,20414,5522,32,13386,1,20414,1,6375,13386,1.9645741e+02,1.9645741e+02,3.19058360384,1.9036536e-05,5.2699460e+00,9.6215645e-01,9.5183584e-06,1.0000000e+00,9.5183584e-06,9.6215610e-01,9.1581466e-06,28.8646831,3151804,30,83284343
NEGATED,exactly_unbiased,29,1.0974730e+00,5268,9153,40,20951,5659,33,13725,1,20951,1,6518,13725,1.8990882e+02,1.8990882e+02,3.17610564268,1.8401990e-05,5.1813692e+00,9.6215644e-01,9.2010798e-06,1.0000000e+00,9.2010798e-06,9.6215610e-01,8.8528751e-06,27.9025270,3151804,29,83284343
NEGATED,that_typical,28,1.0596291e+00,5423,9393,41,21555,5822,34,14070,1,21555,1,6689,14070,1.8336023e+02,1.8336023e+02,3.16112834891,1.7767444e-05,5.0912515e+00,9.6215643e-01,8.8838012e-06,1.0000000e+00,8.8838012e-06,9.6215610e-01,8.5476035e-06,26.9403709,3151804,28,83284343
NEGATED,only_unscientific,27,1.0217852e+00,5601,9663,45,22118,5977,35,14473,1,22118,1,6884,14473,1.7681164e+02,1.7681164e+02,3.14561604494,1.7132898e-05,4.9995098e+00,9.6215642e-01,8.5665225e-06,1.0000000e+00,8.5665225e-06,9.6215610e-01,8.2423320e-06,25.9782148,3151804,27,83284343
NEGATED,nearly_smart,26,9.8394129e-01,5783,9946,46,22798,6138,36,14903,1,22798,1,7069,14903,1.7026306e+02,1.7026306e+02,3.12952908726,1.6498352e-05,4.9060528e+00,9.6215640e-01,8.2492439e-06,1.0000000e+00,8.2492439e-06,9.6215610e-01,7.9370604e-06,25.0160587,3151804,26,83284343
NEGATED,exactly_green,26,9.8394129e-01,5783,9946,46,22798,6138,36,14903,1,22798,1,7069,14903,1.7026306e+02,1.7026306e+02,3.12952908726,1.6498352e-05,4.9060528e+00,9.6215640e-01,8.2492439e-06,1.0000000e+00,8.2492439e-06,9.6215610e-01,7.9370604e-06,25.0160587,3151804,26,83284343
NEGATED,necessarily_fond,26,9.8394129e-01,5783,9946,46,22798,6138,36,14903,1,22798,1,7069,14903,1.7026306e+02,1.7026306e+02,3.12952908726,1.6498352e-05,4.9060528e+00,9.6215640e-01,8.2492439e-06,1.0000000e+00,8.2492439e-06,9.6215610e-01,7.9370604e-06,25.0160587,3151804,26,83284343
NEGATED,exactly_abundant,25,9.4609740e-01,5980,10252,51,23472,6324,39,15331,1,23472,1,7287,15331,1.6371447e+02,1.6371447e+02,3.11282325596,1.5863805e-05,4.8107805e+00,9.6215639e-01,7.9319653e-06,1.0000000e+00,7.9319653e-06,9.6215610e-01,7.6317888e-06,24.0539026,3151804,25,83284343
NEGATED,yet_applicable,25,9.4609740e-01,5980,10252,51,23472,6324,39,15331,1,23472,1,7287,15331,1.6371447e+02,1.6371447e+02,3.11282325596,1.5863805e-05,4.8107805e+00,9.6215639e-01,7.9319653e-06,1.0000000e+00,7.9319653e-06,9.6215610e-01,7.6317888e-06,24.0539026,3151804,25,83284343
NEGATED,only_unconscionable,24,9.0825350e-01,6181,10568,55,24237,6508,41,15806,1,24237,1,7483,15806,1.5716588e+02,1.5716588e+02,3.09544902210,1.5229257e-05,4.7135830e+00,9.6215638e-01,7.6146867e-06,1.0000000e+00,7.6146867e-06,9.6215610e-01,7.3265173e-06,23.0917465,3151804,24,83284343
NEGATED,only_unappealing,24,9.0825350e-01,6181,10568,55,24237,6508,41,15806,1,24237,1,7483,15806,1.5716588e+02,1.5716588e+02,3.09544902210,1.5229257e-05,4.7135830e+00,9.6215638e-01,7.6146867e-06,1.0000000e+00,7.6146867e-06,9.6215610e-01,7.3265173e-06,23.0917465,3151804,24,83284343
NEGATED,that_talkative,24,9.0825350e-01,6181,10568,55,24237,6508,41,15806,1,24237,1,7483,15806,1.5716588e+02,1.5716588e+02,3.09544902210,1.5229257e-05,4.7135830e+00,9.6215638e-01,7.6146867e-06,1.0000000e+00,7.6146867e-06,9.6215610e-01,7.3265173e-06,23.0917465,3151804,24,83284343
NEGATED,that_lucrative,23,8.7040960e-01,6391,10889,60,25042,6685,44,16322,1,25042,1,7699,16322,1.5061730e+02,1.5061730e+02,3.07735066221,1.4594710e-05,4.6143386e+00,9.6215637e-01,7.2974081e-06,1.0000000e+00,7.2974081e-06,9.6215610e-01,7.0212457e-06,22.1295904,3151804,23,83284343
NEGATED,exactly_interesting,23,8.7040960e-01,6391,10889,60,25042,6685,44,16322,1,25042,1,7699,16322,1.5061730e+02,1.5061730e+02,3.07735066221,1.4594710e-05,4.6143386e+00,9.6215637e-01,7.2974081e-06,1.0000000e+00,7.2974081e-06,9.6215610e-01,7.0212457e-06,22.1295904,3151804,23,83284343
NEGATED,exactly_shabby,23,8.7040960e-01,6391,10889,60,25042,6685,44,16322,1,25042,1,7699,16322,1.5061730e+02,1.5061730e+02,3.07735066221,1.4594710e-05,4.6143386e+00,9.6215637e-01,7.2974081e-06,1.0000000e+00,7.2974081e-06,9.6215610e-01,7.0212457e-06,22.1295904,3151804,23,83284343
NEGATED,exactly_unhappy,23,8.7040960e-01,6391,10889,60,25042,6685,44,16322,1,25042,1,7699,16322,1.5061730e+02,1.5061730e+02,3.07735066221,1.4594710e-05,4.6143386e+00,9.6215637e-01,7.2974081e-06,1.0000000e+00,7.2974081e-06,9.6215610e-01,7.0212457e-06,22.1295904,3151804,23,83284343
NEGATED,necessarily_glamorous,23,8.7040960e-01,6391,10889,60,25042,6685,44,16322,1,25042,1,7699,16322,1.5061730e+02,1.5061730e+02,3.07735066221,1.4594710e-05,4.6143386e+00,9.6215637e-01,7.2974081e-06,1.0000000e+00,7.2974081e-06,9.6215610e-01,7.0212457e-06,22.1295904,3151804,23,83284343
NEGATED,exactly_obscure,23,8.7040960e-01,6391,10889,60,25042,6685,44,16322,1,25042,1,7699,16322,1.5061730e+02,1.5061730e+02,3.07735066221,1.4594710e-05,4.6143386e+00,9.6215637e-01,7.2974081e-06,1.0000000e+00,7.2974081e-06,9.6215610e-01,7.0212457e-06,22.1295904,3151804,23,83284343
NEGATED,exactly_unfamiliar,23,8.7040960e-01,6391,10889,60,25042,6685,44,16322,1,25042,1,7699,16322,1.5061730e+02,1.5061730e+02,3.07735066221,1.4594710e-05,4.6143386e+00,9.6215637e-01,7.2974081e-06,1.0000000e+00,7.2974081e-06,9.6215610e-01,7.0212457e-06,22.1295904,3151804,23,83284343
NEGATED,only_demeaning,22,8.3256571e-01,6576,11165,68,25931,6909,51,16893,1,25931,1,7962,16893,1.4406871e+02,1.4406871e+02,3.05846518026,1.3960162e-05,4.5129122e+00,9.6215636e-01,6.9801295e-06,1.0000000e+00,6.9801295e-06,9.6215610e-01,6.7159742e-06,21.1674343,3151804,22,83284343
NEGATED,exactly_serious,22,8.3256571e-01,6576,11165,68,25931,6909,51,16893,1,25931,1,7962,16893,1.4406871e+02,1.4406871e+02,3.05846518026,1.3960162e-05,4.5129122e+00,9.6215636e-01,6.9801295e-06,1.0000000e+00,6.9801295e-06,9.6215610e-01,6.7159742e-06,21.1674343,3151804,22,83284343
NEGATED,exactly_stunning,22,8.3256571e-01,6576,11165,68,25931,6909,51,16893,1,25931,1,7962,16893,1.4406871e+02,1.4406871e+02,3.05846518026,1.3960162e-05,4.5129122e+00,9.6215636e-01,6.9801295e-06,1.0000000e+00,6.9801295e-06,9.6215610e-01,6.7159742e-06,21.1674343,3151804,22,83284343
NEGATED,remotely_life-threatening,22,8.3256571e-01,6576,11165,68,25931,6909,51,16893,1,25931,1,7962,16893,1.4406871e+02,1.4406871e+02,3.05846518026,1.3960162e-05,4.5129122e+00,9.6215636e-01,6.9801295e-06,1.0000000e+00,6.9801295e-06,9.6215610e-01,6.7159742e-06,21.1674343,3151804,22,83284343
NEGATED,exactly_polite,22,8.3256571e-01,6576,11165,68,25931,6909,51,16893,1,25931,1,7962,16893,1.4406871e+02,1.4406871e+02,3.05846518026,1.3960162e-05,4.5129122e+00,9.6215636e-01,6.9801295e-06,1.0000000e+00,6.9801295e-06,9.6215610e-01,6.7159742e-06,21.1674343,3151804,22,83284343
NEGATED,exactly_silent,22,8.3256571e-01,6576,11165,68,25931,6909,51,16893,1,25931,1,7962,16893,1.4406871e+02,1.4406871e+02,3.05846518026,1.3960162e-05,4.5129122e+00,9.6215636e-01,6.9801295e-06,1.0000000e+00,6.9801295e-06,9.6215610e-01,6.7159742e-06,21.1674343,3151804,22,83284343
NEGATED,exactly_timely,22,8.3256571e-01,6576,11165,68,25931,6909,51,16893,1,25931,1,7962,16893,1.4406871e+02,1.4406871e+02,3.05846518026,1.3960162e-05,4.5129122e+00,9.6215636e-01,6.9801295e-06,1.0000000e+00,6.9801295e-06,9.6215610e-01,6.7159742e-06,21.1674343,3151804,22,83284343
NEGATED,exactly_cold,22,8.3256571e-01,6576,11165,68,25931,6909,51,16893,1,25931,1,7962,16893,1.4406871e+02,1.4406871e+02,3.05846518026,1.3960162e-05,4.5129122e+00,9.6215636e-01,6.9801295e-06,1.0000000e+00,6.9801295e-06,9.6215610e-01,6.7159742e-06,21.1674343,3151804,22,83284343
NEGATED,exactly_secure,22,8.3256571e-01,6576,11165,68,25931,6909,51,16893,1,25931,1,7962,16893,1.4406871e+02,1.4406871e+02,3.05846518026,1.3960162e-05,4.5129122e+00,9.6215636e-01,6.9801295e-06,1.0000000e+00,6.9801295e-06,9.6215610e-01,6.7159742e-06,21.1674343,3151804,22,83284343
NEGATED,exactly_thick,22,8.3256571e-01,6576,11165,68,25931,6909,51,16893,1,25931,1,7962,16893,1.4406871e+02,1.4406871e+02,3.05846518026,1.3960162e-05,4.5129122e+00,9.6215636e-01,6.9801295e-06,1.0000000e+00,6.9801295e-06,9.6215610e-01,6.7159742e-06,21.1674343,3151804,22,83284343
NEGATED,necessarily_comforting,22,8.3256571e-01,6576,11165,68,25931,6909,51,16893,1,25931,1,7962,16893,1.4406871e+02,1.4406871e+02,3.05846518026,1.3960162e-05,4.5129122e+00,9.6215636e-01,6.9801295e-06,1.0000000e+00,6.9801295e-06,9.6215610e-01,6.7159742e-06,21.1674343,3151804,22,83284343
NEGATED,altogether_sorry,21,7.9472181e-01,6831,11552,81,26856,7145,62,17527,1,26856,1,8223,17527,1.3752013e+02,1.3752013e+02,3.03872098427,1.3325613e-05,4.4091532e+00,9.6215635e-01,6.6628509e-06,1.0000000e+00,6.6628509e-06,9.6215610e-01,6.4107026e-06,20.2052782,3151804,21,83284343
NEGATED,exactly_objective,21,7.9472181e-01,6831,11552,81,26856,7145,62,17527,1,26856,1,8223,17527,1.3752013e+02,1.3752013e+02,3.03872098427,1.3325613e-05,4.4091532e+00,9.6215635e-01,6.6628509e-06,1.0000000e+00,6.6628509e-06,9.6215610e-01,6.4107026e-06,20.2052782,3151804,21,83284343
NEGATED,that_enticing,21,7.9472181e-01,6831,11552,81,26856,7145,62,17527,1,26856,1,8223,17527,1.3752013e+02,1.3752013e+02,3.03872098427,1.3325613e-05,4.4091532e+00,9.6215635e-01,6.6628509e-06,1.0000000e+00,6.6628509e-06,9.6215610e-01,6.4107026e-06,20.2052782,3151804,21,83284343
NEGATED,exactly_lightweight,21,7.9472181e-01,6831,11552,81,26856,7145,62,17527,1,26856,1,8223,17527,1.3752013e+02,1.3752013e+02,3.03872098427,1.3325613e-05,4.4091532e+00,9.6215635e-01,6.6628509e-06,1.0000000e+00,6.6628509e-06,9.6215610e-01,6.4107026e-06,20.2052782,3151804,21,83284343
NEGATED,exactly_portable,21,7.9472181e-01,6831,11552,81,26856,7145,62,17527,1,26856,1,8223,17527,1.3752013e+02,1.3752013e+02,3.03872098427,1.3325613e-05,4.4091532e+00,9.6215635e-01,6.6628509e-06,1.0000000e+00,6.6628509e-06,9.6215610e-01,6.4107026e-06,20.2052782,3151804,21,83284343
NEGATED,that_noisy,21,7.9472181e-01,6831,11552,81,26856,7145,62,17527,1,26856,1,8223,17527,1.3752013e+02,1.3752013e+02,3.03872098427,1.3325613e-05,4.4091532e+00,9.6215635e-01,6.6628509e-06,1.0000000e+00,6.6628509e-06,9.6215610e-01,6.4107026e-06,20.2052782,3151804,21,83284343
NEGATED,necessarily_wet,20,7.5687792e-01,7099,11963,89,27877,7410,68,18210,1,27877,1,8509,18210,1.3097155e+02,1.3097155e+02,3.01803624761,1.2691064e-05,4.3028929e+00,9.6215634e-01,6.3455723e-06,1.0000000e+00,6.3455723e-06,9.6215610e-01,6.1054311e-06,19.2431221,3151804,20,83284343
NEGATED,exactly_apologetic,20,7.5687792e-01,7099,11963,89,27877,7410,68,18210,1,27877,1,8509,18210,1.3097155e+02,1.3097155e+02,3.01803624761,1.2691064e-05,4.3028929e+00,9.6215634e-01,6.3455723e-06,1.0000000e+00,6.3455723e-06,9.6215610e-01,6.1054311e-06,19.2431221,3151804,20,83284343
NEGATED,exactly_fantastic,20,7.5687792e-01,7099,11963,89,27877,7410,68,18210,1,27877,1,8509,18210,1.3097155e+02,1.3097155e+02,3.01803624761,1.2691064e-05,4.3028929e+00,9.6215634e-01,6.3455723e-06,1.0000000e+00,6.3455723e-06,9.6215610e-01,6.1054311e-06,19.2431221,3151804,20,83284343
NEGATED,therefore_ashamed,20,7.5687792e-01,7099,11963,89,27877,7410,68,18210,1,27877,1,8509,18210,1.3097155e+02,1.3097155e+02,3.01803624761,1.2691064e-05,4.3028929e+00,9.6215634e-01,6.3455723e-06,1.0000000e+00,6.3455723e-06,9.6215610e-01,6.1054311e-06,19.2431221,3151804,20,83284343
NEGATED,exactly_sharp,20,7.5687792e-01,7099,11963,89,27877,7410,68,18210,1,27877,1,8509,18210,1.3097155e+02,1.3097155e+02,3.01803624761,1.2691064e-05,4.3028929e+00,9.6215634e-01,6.3455723e-06,1.0000000e+00,6.3455723e-06,9.6215610e-01,6.1054311e-06,19.2431221,3151804,20,83284343
NEGATED,that_arduous,20,7.5687792e-01,7099,11963,89,27877,7410,68,18210,1,27877,1,8509,18210,1.3097155e+02,1.3097155e+02,3.01803624761,1.2691064e-05,4.3028929e+00,9.6215634e-01,6.3455723e-06,1.0000000e+00,6.3455723e-06,9.6215610e-01,6.1054311e-06,19.2431221,3151804,20,83284343
NEGATED,exactly_thin,20,7.5687792e-01,7099,11963,89,27877,7410,68,18210,1,27877,1,8509,18210,1.3097155e+02,1.3097155e+02,3.01803624761,1.2691064e-05,4.3028929e+00,9.6215634e-01,6.3455723e-06,1.0000000e+00,6.3455723e-06,9.6215610e-01,6.1054311e-06,19.2431221,3151804,20,83284343
NEGATED,exactly_radical,20,7.5687792e-01,7099,11963,89,27877,7410,68,18210,1,27877,1,8509,18210,1.3097155e+02,1.3097155e+02,3.01803624761,1.2691064e-05,4.3028929e+00,9.6215634e-01,6.3455723e-06,1.0000000e+00,6.3455723e-06,9.6215610e-01,6.1054311e-06,19.2431221,3151804,20,83284343
NEGATED,exactly_foolproof,20,7.5687792e-01,7099,11963,89,27877,7410,68,18210,1,27877,1,8509,18210,1.3097155e+02,1.3097155e+02,3.01803624761,1.2691064e-05,4.3028929e+00,9.6215634e-01,6.3455723e-06,1.0000000e+00,6.3455723e-06,9.6215610e-01,6.1054311e-06,19.2431221,3151804,20,83284343
NEGATED,exactly_authentic,20,7.5687792e-01,7099,11963,89,27877,7410,68,18210,1,27877,1,8509,18210,1.3097155e+02,1.3097155e+02,3.01803624761,1.2691064e-05,4.3028929e+00,9.6215634e-01,6.3455723e-06,1.0000000e+00,6.3455723e-06,9.6215610e-01,6.1054311e-06,19.2431221,3151804,20,83284343
NEGATED,that_proficient,19,7.1903402e-01,7414,12408,101,28988,7660,78,18915,1,28988,1,8828,18915,1.2442296e+02,1.2442296e+02,2.99631686013,1.2056515e-05,4.1939412e+00,9.6215632e-01,6.0282936e-06,1.0000000e+00,6.0282936e-06,9.6215610e-01,5.8001595e-06,18.2809660,3151804,19,83284343
NEGATED,exactly_profound,19,7.1903402e-01,7414,12408,101,28988,7660,78,18915,1,28988,1,8828,18915,1.2442296e+02,1.2442296e+02,2.99631686013,1.2056515e-05,4.1939412e+00,9.6215632e-01,6.0282936e-06,1.0000000e+00,6.0282936e-06,9.6215610e-01,5.8001595e-06,18.2809660,3151804,19,83284343
